,NumUniqueAdresses
2013-05-12 18:15:05,61435.0
2013-05-13 18:15:05,65440.0
2013-05-14 18:15:05,68323.0
2013-05-15 18:15:05,70212.0
2013-05-16 18:15:05,67246.0
2013-05-17 18:15:05,64560.0
2013-05-18 18:15:05,55716.0
2013-05-19 18:15:05,51111.0
2013-05-20 18:15:05,56966.0
2013-05-21 18:15:05,63976.0
2013-05-22 18:15:05,65369.0
2013-05-23 18:15:05,65171.0
2013-05-24 18:15:05,67558.0
2013-05-25 18:15:05,60147.0
2013-05-26 18:15:05,52307.0
2013-05-27 18:15:05,59395.0
2013-05-28 18:15:05,56871.0
2013-05-29 18:15:05,66689.0
2013-05-30 18:15:05,63212.0
2013-05-31 18:15:05,62386.0
2013-06-01 18:15:05,59033.0
2013-06-02 18:15:05,50677.0
2013-06-03 18:15:05,58321.0
2013-06-04 18:15:05,63518.0
2013-06-05 18:15:05,67477.0
2013-06-06 18:15:05,60098.0
2013-06-07 18:15:05,60504.0
2013-06-08 18:15:05,51054.0
2013-06-09 18:15:05,45062.0
2013-06-10 18:15:05,48672.0
2013-06-11 18:15:05,57169.0
2013-06-12 18:15:05,52722.0
2013-06-13 18:15:05,53645.0
2013-06-14 18:15:05,60855.0
2013-06-15 18:15:05,52008.0
2013-06-16 18:15:05,37955.0
2013-06-17 18:15:05,45693.0
2013-06-18 18:15:05,48967.0
2013-06-19 18:15:05,55778.0
2013-06-20 18:15:05,54530.0
2013-06-21 18:15:05,58295.0
2013-06-22 18:15:05,49708.0
2013-06-23 18:15:05,41462.0
2013-06-24 18:15:05,48326.0
2013-06-25 18:15:05,50770.0
2013-06-26 18:15:05,54518.0
2013-06-27 18:15:05,51936.0
2013-06-28 18:15:05,53524.0
2013-06-29 18:15:05,55499.0
2013-06-30 18:15:05,41271.0
2013-07-01 18:15:05,49206.0
2013-07-02 18:15:05,56769.0
2013-07-03 18:15:05,53642.0
2013-07-04 18:15:05,53347.0
2013-07-05 18:15:05,47699.0
2013-07-06 18:15:05,46957.0
2013-07-07 18:15:05,37506.0
2013-07-08 18:15:05,47647.0
2013-07-09 18:15:05,54846.0
2013-07-10 18:15:05,55835.0
2013-07-11 18:15:05,56988.0
2013-07-12 18:15:05,69663.0
2013-07-13 18:15:05,57072.0
2013-07-14 18:15:05,38740.0
2013-07-15 18:15:05,46589.0
2013-07-16 18:15:05,53761.0
2013-07-17 18:15:05,54355.0
2013-07-18 18:15:05,54308.0
2013-07-19 18:15:05,48100.0
2013-07-20 18:15:05,44457.0
2013-07-21 18:15:05,43487.0
2013-07-22 18:15:05,46082.0
2013-07-23 18:15:05,54206.0
2013-07-24 18:15:05,54521.0
2013-07-25 18:15:05,51978.0
2013-07-26 18:15:05,55955.0
2013-07-27 18:15:05,42750.0
2013-07-28 18:15:05,37554.0
2013-07-29 18:15:05,54397.0
2013-07-30 18:15:05,55581.0
2013-07-31 18:15:05,69550.0
2013-08-01 18:15:05,82370.0
2013-08-02 18:15:05,84776.0
2013-08-03 18:15:05,53305.0
2013-08-04 18:15:05,46413.0
2013-08-05 18:15:05,57924.0
2013-08-06 18:15:05,61468.0
2013-08-07 18:15:05,64048.0
2013-08-08 18:15:05,61019.0
2013-08-09 18:15:05,57904.0
2013-08-10 18:15:05,52564.0
2013-08-11 18:15:05,43679.0
2013-08-12 18:15:05,70581.0
2013-08-13 18:15:05,75208.0
2013-08-14 18:15:05,60659.0
2013-08-15 18:15:05,66433.0
2013-08-16 18:15:05,69457.0
2013-08-17 18:15:05,58546.0
2013-08-18 18:15:05,42791.0
2013-08-19 18:15:05,65506.0
2013-08-20 18:15:05,69460.0
2013-08-21 18:15:05,70761.0
2013-08-22 18:15:05,70737.0
2013-08-23 18:15:05,68764.0
2013-08-24 18:15:05,54649.0
2013-08-25 18:15:05,48105.0
2013-08-26 18:15:05,57471.0
2013-08-27 18:15:05,71151.0
2013-08-28 18:15:05,72494.0
2013-08-29 18:15:05,67844.0
2013-08-30 18:15:05,72629.0
2013-08-31 18:15:05,82290.0
2013-09-01 18:15:05,49046.0
2013-09-02 18:15:05,52118.0
2013-09-03 18:15:05,54757.0
2013-09-04 18:15:05,58274.0
2013-09-05 18:15:05,63542.0
2013-09-06 18:15:05,57620.0
2013-09-07 18:15:05,56635.0
2013-09-08 18:15:05,43712.0
2013-09-09 18:15:05,53474.0
2013-09-10 18:15:05,55161.0
2013-09-11 18:15:05,58672.0
2013-09-12 18:15:05,65300.0
2013-09-13 18:15:05,59829.0
2013-09-14 18:15:05,48712.0
2013-09-15 18:15:05,42924.0
2013-09-16 18:15:05,52304.0
2013-09-17 18:15:05,61057.0
2013-09-18 18:15:05,65538.0
2013-09-19 18:15:05,66398.0
2013-09-20 18:15:05,65306.0
2013-09-21 18:15:05,58758.0
2013-09-22 18:15:05,53993.0
2013-09-23 18:15:05,62037.0
2013-09-24 18:15:05,65845.0
2013-09-25 18:15:05,66539.0
2013-09-26 18:15:05,63157.0
2013-09-27 18:15:05,66494.0
2013-09-28 18:15:05,60434.0
2013-09-29 18:15:05,54587.0
2013-09-30 18:15:05,61734.0
2013-10-01 18:15:05,69975.0
2013-10-02 18:15:05,77571.0
2013-10-03 18:15:05,72720.0
2013-10-04 18:15:05,64698.0
2013-10-05 18:15:05,55710.0
2013-10-06 18:15:05,48783.0
2013-10-07 18:15:05,58652.0
2013-10-08 18:15:05,60475.0
2013-10-09 18:15:05,69133.0
2013-10-10 18:15:05,65216.0
2013-10-11 18:15:05,67974.0
2013-10-12 18:15:05,58649.0
2013-10-13 18:15:05,57180.0
2013-10-14 18:15:05,74721.0
2013-10-15 18:15:05,70171.0
2013-10-16 18:15:05,74562.0
2013-10-17 18:15:05,68607.0
2013-10-18 18:15:05,69519.0
2013-10-19 18:15:05,75457.0
2013-10-20 18:15:05,64030.0
2013-10-21 18:15:05,73341.0
2013-10-22 18:15:05,89356.0
2013-10-23 18:15:05,87179.0
2013-10-24 18:15:05,88605.0
2013-10-25 18:15:05,82770.0
2013-10-26 18:15:05,67249.0
2013-10-27 18:15:05,54418.0
2013-10-28 18:15:05,63786.0
2013-10-29 18:15:05,70275.0
2013-10-30 18:15:05,77520.0
2013-10-31 18:15:05,77578.0
2013-11-01 18:15:05,72946.0
2013-11-02 18:15:05,69196.0
2013-11-03 18:15:05,63309.0
2013-11-04 18:15:05,77104.0
2013-11-05 18:15:05,93462.0
2013-11-06 18:15:05,101631.0
2013-11-07 18:15:05,104142.0
2013-11-08 18:15:05,107930.0
2013-11-09 18:15:05,108461.0
2013-11-10 18:15:05,97886.0
2013-11-11 18:15:05,86543.0
2013-11-12 18:15:05,95747.0
2013-11-13 18:15:05,100090.0
2013-11-14 18:15:05,113020.0
2013-11-15 18:15:05,97415.0
2013-11-16 18:15:05,97096.0
2013-11-17 18:15:05,86411.0
2013-11-18 18:15:05,130894.0
2013-11-19 18:15:05,170367.0
2013-11-20 18:15:05,141505.0
2013-11-21 18:15:05,124584.0
2013-11-22 18:15:05,140082.0
2013-11-23 18:15:05,134532.0
2013-11-24 18:15:05,103353.0
2013-11-25 18:15:05,117870.0
2013-11-26 18:15:05,145494.0
2013-11-27 18:15:05,164541.0
2013-11-28 18:15:05,180643.0
2013-11-29 18:15:05,160752.0
2013-11-30 18:15:05,150747.0
2013-12-01 18:15:05,125448.0
2013-12-02 18:15:05,144106.0
2013-12-03 18:15:05,149257.0
2013-12-04 18:15:05,150637.0
2013-12-05 18:15:05,164289.0
2013-12-06 18:15:05,140744.0
2013-12-07 18:15:05,143645.0
2013-12-08 18:15:05,95996.0
2013-12-09 18:15:05,127647.0
2013-12-10 18:15:05,128388.0
2013-12-11 18:15:05,129666.0
2013-12-12 18:15:05,113825.0
2013-12-13 18:15:05,120982.0
2013-12-14 18:15:05,113263.0
2013-12-15 18:15:05,103782.0
2013-12-16 18:15:05,137337.0
2013-12-17 18:15:05,139023.0
2013-12-18 18:15:05,153222.0
2013-12-19 18:15:05,134257.0
2013-12-20 18:15:05,125004.0
2013-12-21 18:15:05,110306.0
2013-12-22 18:15:05,98559.0
2013-12-23 18:15:05,105307.0
2013-12-24 18:15:05,135360.0
2013-12-25 18:15:05,120437.0
2013-12-26 18:15:05,97504.0
2013-12-27 18:15:05,115404.0
2013-12-28 18:15:05,95474.0
2013-12-29 18:15:05,93084.0
2013-12-30 18:15:05,130692.0
2013-12-31 18:15:05,108166.0
2014-01-01 18:15:05,83356.0
2014-01-02 18:15:05,103246.0
2014-01-03 18:15:05,125864.0
2014-01-04 18:15:05,103502.0
2014-01-05 18:15:05,106688.0
2014-01-06 18:15:05,152700.0
2014-01-07 18:15:05,121152.0
2014-01-08 18:15:05,129583.0
2014-01-09 18:15:05,114730.0
2014-01-10 18:15:05,112691.0
2014-01-11 18:15:05,110670.0
2014-01-12 18:15:05,98958.0
2014-01-13 18:15:05,110334.0
2014-01-14 18:15:05,133541.0
2014-01-15 18:15:05,115087.0
2014-01-16 18:15:05,110024.0
2014-01-17 18:15:05,113632.0
2014-01-18 18:15:05,95634.0
2014-01-19 18:15:05,94782.0
2014-01-20 18:15:05,144276.0
2014-01-21 18:15:05,136930.0
2014-01-22 18:15:05,131062.0
2014-01-23 18:15:05,127975.0
2014-01-24 18:15:05,127984.0
2014-01-25 18:15:05,108098.0
2014-01-26 18:15:05,107203.0
2014-01-27 18:15:05,145032.0
2014-01-28 18:15:05,135152.0
2014-01-29 18:15:05,124466.0
2014-01-30 18:15:05,129214.0
2014-01-31 18:15:05,132531.0
2014-02-01 18:15:05,123558.0
2014-02-02 18:15:05,112877.0
2014-02-03 18:15:05,152868.0
2014-02-04 18:15:05,140332.0
2014-02-05 18:15:05,139743.0
2014-02-06 18:15:05,142991.0
2014-02-07 18:15:05,143818.0
2014-02-08 18:15:05,131014.0
2014-02-09 18:15:05,112334.0
2014-02-10 18:15:05,155591.0
2014-02-11 18:15:05,121449.0
2014-02-12 18:15:05,121999.0
2014-02-13 18:15:05,130490.0
2014-02-14 18:15:05,148377.0
2014-02-15 18:15:05,127810.0
2014-02-16 18:15:05,110198.0
2014-02-17 18:15:05,114626.0
2014-02-18 18:15:05,163002.0
2014-02-19 18:15:05,142987.0
2014-02-20 18:15:05,159962.0
2014-02-21 18:15:05,165370.0
2014-02-22 18:15:05,132542.0
2014-02-23 18:15:05,142019.0
2014-02-24 18:15:05,167219.0
2014-02-25 18:15:05,208180.0
2014-02-26 18:15:05,166920.0
2014-02-27 18:15:05,164199.0
2014-02-28 18:15:05,145830.0
2014-03-01 18:15:05,151446.0
2014-03-02 18:15:05,139563.0
2014-03-03 18:15:05,187106.0
2014-03-04 18:15:05,201394.0
2014-03-05 18:15:05,180104.0
2014-03-06 18:15:05,171560.0
2014-03-07 18:15:05,154757.0
2014-03-08 18:15:05,154394.0
2014-03-09 18:15:05,155361.0
2014-03-10 18:15:05,164890.0
2014-03-11 18:15:05,152037.0
2014-03-12 18:15:05,165460.0
2014-03-13 18:15:05,165883.0
2014-03-14 18:15:05,139218.0
2014-03-15 18:15:05,128219.0
2014-03-16 18:15:05,121995.0
2014-03-17 18:15:05,140722.0
2014-03-18 18:15:05,140518.0
2014-03-19 18:15:05,130586.0
2014-03-20 18:15:05,141026.0
2014-03-21 18:15:05,155285.0
2014-03-22 18:15:05,137388.0
2014-03-23 18:15:05,131768.0
2014-03-24 18:15:05,155589.0
2014-03-25 18:15:05,145432.0
2014-03-26 18:15:05,146464.0
2014-03-27 18:15:05,158999.0
2014-03-28 18:15:05,163425.0
2014-03-29 18:15:05,126941.0
2014-03-30 18:15:05,150155.0
2014-03-31 18:15:05,137342.0
2014-04-01 18:15:05,157020.0
2014-04-02 18:15:05,152718.0
2014-04-03 18:15:05,137224.0
2014-04-04 18:15:05,144468.0
2014-04-05 18:15:05,135497.0
2014-04-06 18:15:05,163904.0
2014-04-07 18:15:05,134360.0
2014-04-08 18:15:05,148772.0
2014-04-09 18:15:05,144875.0
2014-04-10 18:15:05,165795.0
2014-04-11 18:15:05,146801.0
2014-04-12 18:15:05,124543.0
2014-04-13 18:15:05,150009.0
2014-04-14 18:15:05,146634.0
2014-04-15 18:15:05,166401.0
2014-04-16 18:15:05,142870.0
2014-04-17 18:15:05,141012.0
2014-04-18 18:15:05,123771.0
2014-04-19 18:15:05,127435.0
2014-04-20 18:15:05,149260.0
2014-04-21 18:15:05,124225.0
2014-04-22 18:15:05,150856.0
2014-04-23 18:15:05,134126.0
2014-04-24 18:15:05,129810.0
2014-04-25 18:15:05,157853.0
2014-04-26 18:15:05,131955.0
2014-04-27 18:15:05,147987.0
2014-04-28 18:15:05,133142.0
2014-04-29 18:15:05,145888.0
2014-04-30 18:15:05,137816.0
2014-05-01 18:15:05,134499.0
2014-05-02 18:15:05,128157.0
2014-05-03 18:15:05,103028.0
2014-05-04 18:15:05,138218.0
2014-05-05 18:15:05,113712.0
2014-05-06 18:15:05,144937.0
2014-05-07 18:15:05,137586.0
2014-05-08 18:15:05,140822.0
2014-05-09 18:15:05,140925.0
2014-05-10 18:15:05,119139.0
2014-05-11 18:15:05,143525.0
2014-05-12 18:15:05,130988.0
2014-05-13 18:15:05,125036.0
2014-05-14 18:15:05,131116.0
2014-05-15 18:15:05,151809.0
2014-05-16 18:15:05,127748.0
2014-05-17 18:15:05,115383.0
2014-05-18 18:15:05,151855.0
2014-05-19 18:15:05,127935.0
2014-05-20 18:15:05,153007.0
2014-05-21 18:15:05,145579.0
2014-05-22 18:15:05,129318.0
2014-05-23 18:15:05,155129.0
2014-05-24 18:15:05,113362.0
2014-05-25 18:15:05,159903.0
2014-05-26 18:15:05,136252.0
2014-05-27 18:15:05,145771.0
2014-05-28 18:15:05,161438.0
2014-05-29 18:15:05,143379.0
2014-05-30 18:15:05,137258.0
2014-05-31 18:15:05,123216.0
2014-06-01 18:15:05,164472.0
2014-06-02 18:15:05,140278.0
2014-06-03 18:15:05,162366.0
2014-06-04 18:15:05,154092.0
2014-06-05 18:15:05,148891.0
2014-06-06 18:15:05,150478.0
2014-06-07 18:15:05,127246.0
2014-06-08 18:15:05,153084.0
2014-06-09 18:15:05,128287.0
2014-06-10 18:15:05,150796.0
2014-06-11 18:15:05,141736.0
2014-06-12 18:15:05,140825.0
2014-06-13 18:15:05,151052.0
2014-06-14 18:15:05,136421.0
2014-06-15 18:15:05,156871.0
2014-06-16 18:15:05,144825.0
2014-06-17 18:15:05,157183.0
2014-06-18 18:15:05,153204.0
2014-06-19 18:15:05,127162.0
2014-06-20 18:15:05,142279.0
2014-06-21 18:15:05,131691.0
2014-06-22 18:15:05,166479.0
2014-06-23 18:15:05,125908.0
2014-06-24 18:15:05,149893.0
2014-06-25 18:15:05,150209.0
2014-06-26 18:15:05,141973.0
2014-06-27 18:15:05,143429.0
2014-06-28 18:15:05,123855.0
2014-06-29 18:15:05,159773.0
2014-06-30 18:15:05,136152.0
2014-07-01 18:15:05,163651.0
2014-07-02 18:15:05,152310.0
2014-07-03 18:15:05,142946.0
2014-07-04 18:15:05,128352.0
2014-07-05 18:15:05,107662.0
2014-07-06 18:15:05,163209.0
2014-07-07 18:15:05,136897.0
2014-07-08 18:15:05,192201.0
2014-07-09 18:15:05,160879.0
2014-07-10 18:15:05,149129.0
2014-07-11 18:15:05,145718.0
2014-07-12 18:15:05,145144.0
2014-07-13 18:15:05,165376.0
2014-07-14 18:15:05,133673.0
2014-07-15 18:15:05,151679.0
2014-07-16 18:15:05,151081.0
2014-07-17 18:15:05,146474.0
2014-07-18 18:15:05,141439.0
2014-07-19 18:15:05,132003.0
2014-07-20 18:15:05,176955.0
2014-07-21 18:15:05,135230.0
2014-07-22 18:15:05,134257.0
2014-07-23 18:15:05,155345.0
2014-07-24 18:15:05,150217.0
2014-07-25 18:15:05,151416.0
2014-07-26 18:15:05,130299.0
2014-07-27 18:15:05,163986.0
2014-07-28 18:15:05,135674.0
2014-07-29 18:15:05,147327.0
2014-07-30 18:15:05,151806.0
2014-07-31 18:15:05,152214.0
2014-08-01 18:15:05,146378.0
2014-08-02 18:15:05,133227.0
2014-08-03 18:15:05,155660.0
2014-08-04 18:15:05,122118.0
2014-08-05 18:15:05,166966.0
2014-08-06 18:15:05,175244.0
2014-08-07 18:15:05,153189.0
2014-08-08 18:15:05,151292.0
2014-08-09 18:15:05,130400.0
2014-08-10 18:15:05,176751.0
2014-08-11 18:15:05,161536.0
2014-08-12 18:15:05,172608.0
2014-08-13 18:15:05,173743.0
2014-08-14 18:15:05,168931.0
2014-08-15 18:15:05,155144.0
2014-08-16 18:15:05,161700.0
2014-08-17 18:15:05,180542.0
2014-08-18 18:15:05,146537.0
2014-08-19 18:15:05,172107.0
2014-08-20 18:15:05,163890.0
2014-08-21 18:15:05,176373.0
2014-08-22 18:15:05,156481.0
2014-08-23 18:15:05,135772.0
2014-08-24 18:15:05,183565.0
2014-08-25 18:15:05,148320.0
2014-08-26 18:15:05,163922.0
2014-08-27 18:15:05,160858.0
2014-08-28 18:15:05,166074.0
2014-08-29 18:15:05,145588.0
2014-08-30 18:15:05,145985.0
2014-08-31 18:15:05,172302.0
2014-09-01 18:15:05,162588.0
2014-09-02 18:15:05,153606.0
2014-09-03 18:15:05,148218.0
2014-09-04 18:15:05,152304.0
2014-09-05 18:15:05,155908.0
2014-09-06 18:15:05,143414.0
2014-09-07 18:15:05,214360.0
2014-09-08 18:15:05,151689.0
2014-09-09 18:15:05,173414.0
2014-09-10 18:15:05,164564.0
2014-09-11 18:15:05,147710.0
2014-09-12 18:15:05,148941.0
2014-09-13 18:15:05,136734.0
2014-09-14 18:15:05,203940.0
2014-09-15 18:15:05,161269.0
2014-09-16 18:15:05,186658.0
2014-09-17 18:15:05,164215.0
2014-09-18 18:15:05,168204.0
2014-09-19 18:15:05,149539.0
2014-09-20 18:15:05,142592.0
2014-09-21 18:15:05,172794.0
2014-09-22 18:15:05,175943.0
2014-09-23 18:15:05,166664.0
2014-09-24 18:15:05,171434.0
2014-09-25 18:15:05,167940.0
2014-09-26 18:15:05,149986.0
2014-09-27 18:15:05,145374.0
2014-09-28 18:15:05,213832.0
2014-09-29 18:15:05,152629.0
2014-09-30 18:15:05,184554.0
2014-10-01 18:15:05,184739.0
2014-10-02 18:15:05,161404.0
2014-10-03 18:15:05,150641.0
2014-10-04 18:15:05,137659.0
2014-10-05 18:15:05,207383.0
2014-10-06 18:15:05,151236.0
2014-10-07 18:15:05,178444.0
2014-10-08 18:15:05,165335.0
2014-10-09 18:15:05,156106.0
2014-10-10 18:15:05,164414.0
2014-10-11 18:15:05,152027.0
2014-10-12 18:15:05,206084.0
2014-10-13 18:15:05,181872.0
2014-10-14 18:15:05,174859.0
2014-10-15 18:15:05,175952.0
2014-10-16 18:15:05,163270.0
2014-10-17 18:15:05,157782.0
2014-10-18 18:15:05,156631.0
2014-10-19 18:15:05,211493.0
2014-10-20 18:15:05,155800.0
2014-10-21 18:15:05,175051.0
2014-10-22 18:15:05,171845.0
2014-10-23 18:15:05,163026.0
2014-10-24 18:15:05,165243.0
2014-10-25 18:15:05,189654.0
2014-10-26 18:15:05,183560.0
2014-10-27 18:15:05,181920.0
2014-10-28 18:15:05,177816.0
2014-10-29 18:15:05,175287.0
2014-10-30 18:15:05,175625.0
2014-10-31 18:15:05,174925.0
2014-11-01 18:15:05,146848.0
2014-11-02 18:15:05,236884.0
2014-11-03 18:15:05,157911.0
2014-11-04 18:15:05,184888.0
2014-11-05 18:15:05,171401.0
2014-11-06 18:15:05,173515.0
2014-11-07 18:15:05,163094.0
2014-11-08 18:15:05,144394.0
2014-11-09 18:15:05,223383.0
2014-11-10 18:15:05,176533.0
2014-11-11 18:15:05,168913.0
2014-11-12 18:15:05,179505.0
2014-11-13 18:15:05,197029.0
2014-11-14 18:15:05,200490.0
2014-11-15 18:15:05,156976.0
2014-11-16 18:15:05,220218.0
2014-11-17 18:15:05,171933.0
2014-11-18 18:15:05,176768.0
2014-11-19 18:15:05,175445.0
2014-11-20 18:15:05,177646.0
2014-11-21 18:15:05,174282.0
2014-11-22 18:15:05,166491.0
2014-11-23 18:15:05,224922.0
2014-11-24 18:15:05,163316.0
2014-11-25 18:15:05,169442.0
2014-11-26 18:15:05,180983.0
2014-11-27 18:15:05,178381.0
2014-11-28 18:15:05,175185.0
2014-11-29 18:15:05,166646.0
2014-11-30 18:15:05,245004.0
2014-12-01 18:15:05,174232.0
2014-12-02 18:15:05,205483.0
2014-12-03 18:15:05,199881.0
2014-12-04 18:15:05,186491.0
2014-12-05 18:15:05,194141.0
2014-12-06 18:15:05,173360.0
2014-12-07 18:15:05,232300.0
2014-12-08 18:15:05,183776.0
2014-12-09 18:15:05,191539.0
2014-12-10 18:15:05,190602.0
2014-12-11 18:15:05,187113.0
2014-12-12 18:15:05,177462.0
2014-12-13 18:15:05,174655.0
2014-12-14 18:15:05,231376.0
2014-12-15 18:15:05,215842.0
2014-12-16 18:15:05,204914.0
2014-12-17 18:15:05,203993.0
2014-12-18 18:15:05,225354.0
2014-12-19 18:15:05,160502.0
2014-12-20 18:15:05,240775.0
2014-12-21 18:15:05,204217.0
2014-12-22 18:15:05,195624.0
2014-12-23 18:15:05,210726.0
2014-12-24 18:15:05,174711.0
2014-12-25 18:15:05,147374.0
2014-12-26 18:15:05,145412.0
2014-12-27 18:15:05,188604.0
2014-12-28 18:15:05,236392.0
2014-12-29 18:15:05,159314.0
2014-12-30 18:15:05,181005.0
2014-12-31 18:15:05,157377.0
2015-01-01 18:15:05,116012.0
2015-01-02 18:15:05,168563.0
2015-01-03 18:15:05,207571.0
2015-01-04 18:15:05,206228.0
2015-01-05 18:15:05,193982.0
2015-01-06 18:15:05,179154.0
2015-01-07 18:15:05,180992.0
2015-01-08 18:15:05,186319.0
2015-01-09 18:15:05,201458.0
2015-01-10 18:15:05,251092.0
2015-01-11 18:15:05,209755.0
2015-01-12 18:15:05,185802.0
2015-01-13 18:15:05,199744.0
2015-01-14 18:15:05,228898.0
2015-01-15 18:15:05,212403.0
2015-01-16 18:15:05,219873.0
2015-01-17 18:15:05,254267.0
2015-01-18 18:15:05,223392.0
2015-01-19 18:15:05,197559.0
2015-01-20 18:15:05,194860.0
2015-01-21 18:15:05,197159.0
2015-01-22 18:15:05,188687.0
2015-01-23 18:15:05,179966.0
2015-01-24 18:15:05,172854.0
2015-01-25 18:15:05,256121.0
2015-01-26 18:15:05,236920.0
2015-01-27 18:15:05,204121.0
2015-01-28 18:15:05,165874.0
2015-01-29 18:15:05,171619.0
2015-01-30 18:15:05,167768.0
2015-01-31 18:15:05,239182.0
2015-02-01 18:15:05,208727.0
2015-02-02 18:15:05,185554.0
2015-02-03 18:15:05,207461.0
2015-02-04 18:15:05,198955.0
2015-02-05 18:15:05,181629.0
2015-02-06 18:15:05,186259.0
2015-02-07 18:15:05,180449.0
2015-02-08 18:15:05,251391.0
2015-02-09 18:15:05,197636.0
2015-02-10 18:15:05,189629.0
2015-02-11 18:15:05,189188.0
2015-02-12 18:15:05,202264.0
2015-02-13 18:15:05,256202.0
2015-02-14 18:15:05,243646.0
2015-02-15 18:15:05,295507.0
2015-02-16 18:15:05,223579.0
2015-02-17 18:15:05,226216.0
2015-02-18 18:15:05,223247.0
2015-02-19 18:15:05,181312.0
2015-02-20 18:15:05,194679.0
2015-02-21 18:15:05,248310.0
2015-02-22 18:15:05,223159.0
2015-02-23 18:15:05,215517.0
2015-02-24 18:15:05,196851.0
2015-02-25 18:15:05,194596.0
2015-02-26 18:15:05,189240.0
2015-02-27 18:15:05,199935.0
2015-02-28 18:15:05,238834.0
2015-03-01 18:15:05,229461.0
2015-03-02 18:15:05,213896.0
2015-03-03 18:15:05,216316.0
2015-03-04 18:15:05,211468.0
2015-03-05 18:15:05,195590.0
2015-03-06 18:15:05,199410.0
2015-03-07 18:15:05,222227.0
2015-03-08 18:15:05,213398.0
2015-03-09 18:15:05,201698.0
2015-03-10 18:15:05,210072.0
2015-03-11 18:15:05,208179.0
2015-03-12 18:15:05,193924.0
2015-03-13 18:15:05,198297.0
2015-03-14 18:15:05,219463.0
2015-03-15 18:15:05,222639.0
2015-03-16 18:15:05,206461.0
2015-03-17 18:15:05,199845.0
2015-03-18 18:15:05,191204.0
2015-03-19 18:15:05,190851.0
2015-03-20 18:15:05,198449.0
2015-03-21 18:15:05,218099.0
2015-03-22 18:15:05,214152.0
2015-03-23 18:15:05,221091.0
2015-03-24 18:15:05,185435.0
2015-03-25 18:15:05,182792.0
2015-03-26 18:15:05,188107.0
2015-03-27 18:15:05,202290.0
2015-03-28 18:15:05,208232.0
2015-03-29 18:15:05,228699.0
2015-03-30 18:15:05,202713.0
2015-03-31 18:15:05,203189.0
2015-04-01 18:15:05,241041.0
2015-04-02 18:15:05,214884.0
2015-04-03 18:15:05,195509.0
2015-04-04 18:15:05,228536.0
2015-04-05 18:15:05,222020.0
2015-04-06 18:15:05,189967.0
2015-04-07 18:15:05,220417.0
2015-04-08 18:15:05,214628.0
2015-04-09 18:15:05,203465.0
2015-04-10 18:15:05,215133.0
2015-04-11 18:15:05,243573.0
2015-04-12 18:15:05,193479.0
2015-04-13 18:15:05,232236.0
2015-04-14 18:15:05,219510.0
2015-04-15 18:15:05,190441.0
2015-04-16 18:15:05,196262.0
2015-04-17 18:15:05,191876.0
2015-04-18 18:15:05,225102.0
2015-04-19 18:15:05,168858.0
2015-04-20 18:15:05,253148.0
2015-04-21 18:15:05,205286.0
2015-04-22 18:15:05,222085.0
2015-04-23 18:15:05,212819.0
2015-04-24 18:15:05,205205.0
2015-04-25 18:15:05,242148.0
2015-04-26 18:15:05,226263.0
2015-04-27 18:15:05,203028.0
2015-04-28 18:15:05,218502.0
2015-04-29 18:15:05,207741.0
2015-04-30 18:15:05,215077.0
2015-05-01 18:15:05,197072.0
2015-05-02 18:15:05,238390.0
2015-05-03 18:15:05,212123.0
2015-05-04 18:15:05,190201.0
2015-05-05 18:15:05,219068.0
2015-05-06 18:15:05,219506.0
2015-05-07 18:15:05,227324.0
2015-05-08 18:15:05,261673.0
2015-05-09 18:15:05,199251.0
2015-05-10 18:15:05,213909.0
2015-05-11 18:15:05,215628.0
2015-05-12 18:15:05,233523.0
2015-05-13 18:15:05,211323.0
2015-05-14 18:15:05,201739.0
2015-05-15 18:15:05,209999.0
2015-05-16 18:15:05,236081.0
2015-05-17 18:15:05,216412.0
2015-05-18 18:15:05,197816.0
2015-05-19 18:15:05,207126.0
2015-05-20 18:15:05,221491.0
2015-05-21 18:15:05,203159.0
2015-05-22 18:15:05,207671.0
2015-05-23 18:15:05,194783.0
2015-05-24 18:15:05,246182.0
2015-05-25 18:15:05,206424.0
2015-05-26 18:15:05,222322.0
2015-05-27 18:15:05,221553.0
2015-05-28 18:15:05,220123.0
2015-05-29 18:15:05,237083.0
2015-05-30 18:15:05,269743.0
2015-05-31 18:15:05,238007.0
2015-06-01 18:15:05,252174.0
2015-06-02 18:15:05,257275.0
2015-06-03 18:15:05,239702.0
2015-06-04 18:15:05,240222.0
2015-06-05 18:15:05,232715.0
2015-06-06 18:15:05,244636.0
2015-06-07 18:15:05,225189.0
2015-06-08 18:15:05,188952.0
2015-06-09 18:15:05,208925.0
2015-06-10 18:15:05,267864.0
2015-06-11 18:15:05,258189.0
2015-06-12 18:15:05,247460.0
2015-06-13 18:15:05,246532.0
2015-06-14 18:15:05,223880.0
2015-06-15 18:15:05,277522.0
2015-06-16 18:15:05,241825.0
2015-06-17 18:15:05,256567.0
2015-06-18 18:15:05,233829.0
2015-06-19 18:15:05,247406.0
2015-06-20 18:15:05,246533.0
2015-06-21 18:15:05,224267.0
2015-06-22 18:15:05,204152.0
2015-06-23 18:15:05,271463.0
2015-06-24 18:15:05,218529.0
2015-06-25 18:15:05,199310.0
2015-06-26 18:15:05,240437.0
2015-06-27 18:15:05,258833.0
