"CostPerTransactionPercent","seasonal","trend","remainder"
8.85292954395,-68847.8899156309,74565.8999464333,-5709.15710125839
9.63064782467,-68616.1984623608,74930.1280568351,-6304.29894664962
18.2009699887,-68132.9698081683,75287.9238215075,-7136.75304335055
13.5252985579,-68743.4134275327,75645.71958618,-6888.78086008944
8.73802061357,-68851.3195489284,76100.9844391224,-7240.92686958041
9.0405126398,-68620.0681154965,76556.2492920648,-7927.14066392844
10.6343032235,-68137.1118871437,76786.9189940006,-8639.17280363342
14.7652428826,-68993.0052427034,77017.5886959364,-8009.81821035044
15.5371409841,-69101.5502426651,77156.8083204175,-8039.72093676828
13.8806120808,-68870.7388290715,77296.0279448986,-8411.40850374625
10.8801331331,-68388.0550265583,77409.661826725,-9010.72666703361
12.7081461417,-68838.3809894831,77523.2957085513,-8672.2065729265
16.5505618104,-68947.5648680109,77607.5849207503,-8643.46949092895
15.3504131447,-68717.1934742557,77691.8741329492,-8959.33024554887
16.1909021698,-68234.782097582,77743.7571596443,-9492.78415989254
18.3693932398,-68312.7327395488,77795.6401863394,-9464.53805355077
18.039344923,-68422.5554966426,77814.5796812815,-9373.98483971589
4.08637905736,-68192.6241227257,77833.5191762237,-9636.80867444063
10.416527362,-67710.4851718916,77821.9337961797,-10101.0320969261
12.7617733604,-68247.566261127,77810.3484161358,-9550.02038164841
13.7193691205,-68358.0278967868,77772.6853920023,-9400.938126095
12.4826377047,-68128.5365427082,77735.0223678689,-9594.00318745601
13.4740824974,-67646.6700177137,77678.222617456,-10018.0785172449
21.2619352573,-68258.989088077,77621.4228670432,-9341.17184370887
11.3915552852,-68370.0896023029,77553.4881781414,-9172.00702055331
13.6949206592,-68141.0382680626,77485.5534892397,-9330.82030051788
14.5111992858,-67659.4441689077,77413.3735247154,-9739.41815652189
9.01289498907,-68080.9825969835,77341.1935601911,-9251.19806821855
9.88952816108,-68192.7219897754,77271.2142290405,-9068.60271110402
15.2704264266,-67964.1106753734,77201.2348978899,-9221.8537960899
15.7079586466,-67482.7890020581,77137.9972707756,-9639.50031007094
15.1336811077,-67943.5981523867,77074.7596436614,-9116.02781016692
8.50359705263,-68055.9764237447,77018.2050727114,-8953.72505191409
8.39550225121,-67827.805129181,76961.6505017615,-9125.44987032926
7.98435944157,-67346.7558817053,76908.8816410822,-9554.14139993532
5.89091737494,-67811.368372321,76856.1127804029,-9038.85349070691
9.09796923675,-67924.385522245,76802.6251625801,-8869.14167109835
4.96340241511,-67696.6542475196,76749.1375447573,-9047.51989482259
3.77139759128,-67215.8774258835,76687.973479585,-9468.32465611026
9.6115865432,-67700.6397174647,76626.8094144127,-8916.5581104048
13.8696973467,-67814.2957459548,76553.0477389747,-8724.88229567322
12.2264168209,-67587.0044910677,76479.2860635367,-8880.05515564809
12.2627579996,-67106.5000952712,76390.9436707768,-9272.18081750603
14.2784559356,-67677.4770350687,76302.6012780169,-8610.84578701259
10.9667070108,-67791.7719421248,76197.7443761609,-8395.00572702532
10.7158355395,-67564.920707076,76092.8874743049,-8517.25093168941
12.4334725101,-67084.6887371191,75971.8766212232,-8874.75441159398
10.2415816491,-67837.2659492704,75850.8657681414,-8003.35823722195
9.07685246708,-67838.9680705665,75714.1352613557,-7866.09033832219
12.2504136432,-67499.32519103,75577.40475457,-8065.82914989682
15.5536280875,-66906.1339825866,75424.7299015251,-8503.04229085101
17.735354675,-67281.4302734802,75272.0550484803,-7972.88942032501
15.6091557939,-67283.7712733423,75104.7316284372,-7805.35119930092
17.8775668809,-66944.5684136442,74937.4082083941,-7974.96222786901
10.0396083765,-66351.6496310404,74756.6388994736,-8394.94966005665
4.86043083382,-67335.8083710635,74575.869590553,-7235.20078865575
9.5144978699,-67452.0199138176,74385.9066611305,-6924.37224944304
0.579921769472,-67226.4887382838,74195.9437317081,-6968.87507165479
14.5869291057,-66747.0740458456,73959.8511880299,-7198.19021307852
15.1925350497,-67227.7434188686,73723.7586443517,-6480.82269043333
15.800091669,-67344.5938401888,73486.8515725976,-6126.45764073975
15.2560728129,-67119.5026844933,73249.9445008435,-6115.18574353732
11.2183256587,-66640.3604178948,73015.4581232699,-6363.87937971645
14.4434249763,-67213.1311254459,72780.9717456963,-5553.39719527405
16.3933112777,-67330.6204253322,72593.2096552841,-5246.19591867428
9.53548063701,-67105.9692894749,72405.447564872,-5289.94279476003
9.56300234325,-66627.099448716,72289.5900604115,-5652.92760935223
8.89711433954,-67041.4069434764,72173.7325559509,-5123.42849813493
5.72470242905,-67159.5351219287,72092.0924908264,-4926.8326664687
10.0799786598,-66935.3240059098,72010.452425702,-5065.04844113237
5.47923149175,-66456.7265909904,68997.7506466697,-2535.54482418757
9.62250381968,-66848.92326512,65985.0488676375,873.496901302235
0.904134578561,-66967.6903221383,-613.044033335624,67581.6384900525
8.12817654276,-66743.9192259577,-67211.1369343087,133963.184336809
12.1037500231,-66265.594236878,-124436.774673857,190714.472660758
9.72091546687,-66735.7461165192,-181662.412413405,248407.879445391
14.1160663284,-66855.1520521035,-187455.812752791,254325.080871223
7.10211068034,-66631.8209757612,-193249.213092178,259888.136178619
9.00203819825,-66153.7684125211,-193239.971443543,259402.741894262
14.8311029074,-66610.7922459757,-193230.729794908,259856.353143791
8.76132441318,-66730.8370601261,-135656.755159453,202396.353543992
8.49241970822,-66507.9460036221,-78082.7805239979,144599.218947328
6.11410352819,-66030.1658662215,-7874.07694646379,73910.3569162135
10.0395958344,-66524.0581299694,62334.6266310704,4199.47109473347
11.913338248,-66644.7418226858,66802.1739140451,-145.518753111304
9.30081247175,-66422.2907860201,71269.7211970199,-4838.12959852802
13.3263184268,-65944.7830744591,71212.9733414948,-5254.86394860884
10.4550377385,-66790.0626715191,71156.2254859697,-4355.70777671206
8.54939248954,-66513.75437197,71103.485353944,-4581.18158948443
10.2110976528,-65894.5608788187,71050.7452219183,-5145.97324544685
13.3246265284,-65019.9189195195,70994.8154727757,-5961.57192672777
10.2110639553,-65099.9098981084,70938.8857236331,-5828.76476156936
9.63288165234,-64824.0162798717,70895.4890836949,-6061.83992217093
12.1141001389,-64205.4870038123,70852.0924437568,-6634.49133980553
12.3816662424,-63331.1174703528,70847.7280407567,-7504.22890416152
9.30805233079,-66296.0869216797,70843.3636377567,-4537.9686637462
8.62013027185,-66418.0146583329,70875.0583417122,-4448.42355310744
4.95834701865,-66197.5562729434,70906.7530456678,-4704.23842570574
7.29522062729,-65720.8658389012,70961.4018075685,-5233.24074803994
6.19884053336,-66389.2982684893,71016.0505694691,-4620.5534604464
8.26573123225,-66511.6406864549,71077.448112822,-4557.54169513482
10.5769779073,-66291.8465181574,71138.8456561748,-4836.42216011012
6.73752917951,-65815.4285099548,71194.3130129691,-5372.14697383478
8.4653167654,-66536.4879521478,71249.7803697633,-4704.82710085015
6.33896874558,-66659.2450514256,71289.9442766262,-4624.36025645494
8.65051943171,-66440.1151002202,71330.108183489,-4881.34256383705
9.3665617496,-65963.9695178572,71341.6567245272,-5368.32064492036
10.9622121769,-66706.5320311706,71353.2052655654,-4635.71102221786
4.80686207893,-66829.6658415072,71331.0903375778,-4496.61763399164
6.14694659294,-66611.2001073939,71308.9754095902,-4691.62835560343
7.26372578606,-66135.3269508705,71257.0422275232,-5114.45155086667
4.12883350063,-67224.2694789196,71205.1090454562,-3976.71073303591
7.23895300044,-67280.1275272926,71132.497071669,-3845.13059137596
4.89539347403,-66994.6735372489,71059.8850978818,-4060.31616715893
4.97450135403,-66451.4203335426,70977.3789092383,-4520.98407434166
6.48818944335,-67147.8222366018,70894.8727205948,-3740.56229454964
5.84680328953,-67204.0569960335,70811.2532944705,-3601.34949514743
4.48631426248,-66919.2672230818,70727.6338683462,-3803.88033100188
7.39115523925,-66376.2864452152,70648.2002285778,-4264.52262812333
4.16786420775,-67397.8087886854,70568.7665888094,-3166.78993591624
3.15497190723,-67522.0727321983,70495.0280655348,-2969.80036142922
6.06841019809,-67305.5996493611,70421.2895422602,-3109.62148270097
8.08399090092,-66830.5826307685,70352.1016531176,-3513.43503144817
5.77661616221,-67833.6780611222,70282.913763975,-2443.45908669056
5.46077618346,-67958.3187156939,70216.1585228054,-2252.37903092804
5.54883714694,-67742.5098499487,70149.4032816359,-2401.34459454018
6.91993238342,-67267.8041176077,70080.2378439829,-2805.51379399176
6.71578419278,-68220.4733207855,70011.0724063299,-1783.88330135161
9.216137936,-68345.490686416,69937.0278735865,-1582.32104923455
10.0485173934,-68130.3460377629,69862.9833408432,-1722.58878568692
5.76448582785,-67655.9515916734,69786.7553357011,-2125.0392581999
3.25266711532,-68557.6534748946,69710.5273305591,-1149.62118854914
5.80349865024,-68683.0475515839,69634.8614098662,-946.01035963204
4.35650568395,-68468.5671200228,69559.1954891732,-1086.27186346645
8.59107986127,-67994.4839601849,69487.1212120448,-1484.04617199855
9.35964671418,-68898.7674250404,69415.0469349163,-506.919863161675
5.52855933392,-69024.5382127884,69348.5363842654,-318.469612143046
5.27377104253,-68810.7219983194,69282.0258336145,-466.030064252554
0.473524218569,-68336.9501247331,69219.7198141816,-882.296165229884
0.281331767429,-69200.3575799443,69157.4137947486,43.2251169630763
0.227816280307,-69326.5050787511,69094.6719534636,232.060941567834
0.269184951784,-69113.2140059791,69031.9301121785,81.553078752404
0.973286332806,-68639.8924940394,68963.8947452274,-323.028964855228
0.580948695242,-69489.7326012747,68895.8593782764,594.454171693535
0.405060333427,-69616.2568111403,68818.271330757,798.390540716704
0.571379919155,-69403.4908800653,68740.6832832376,663.378976746855
3.28225704954,-68930.6197297722,68651.9016811234,282.000305698341
3.66268865556,-69745.8083315529,68563.1200790092,1186.35094119923
3.60195846943,-69872.7092524772,68466.3375775817,1409.97363336502
0.511353766059,-69660.4684630993,68369.5550761541,1291.42474071129
0.234008453945,-69188.0476744528,68270.3349610859,917.946721820845
0.339633625478,-70001.1963326727,68171.1148460178,1830.42112028037
0.154478788174,-70128.4739646558,68076.4947863536,2052.13365709031
0.376206403671,-69916.7583169748,67981.8747266895,1935.259796689
0.237357719451,-69444.787889975,67899.428419929,1545.59682776549
0.203795424088,-70189.7962472744,67816.9821131684,2373.01792953005
0.213852115128,-70317.4505903163,67755.3604412354,2562.30400119598
0.424932774177,-70106.2600843324,67693.7387693024,2412.94624780415
0.136530634767,-69634.7400189792,67651.7613388279,1983.11521078605
0.13839219677,-69283.6868801992,67609.7839083533,1674.04136404258
0.197463040143,-69411.7179342998,67969.03688693,1442.87851040995
0.645234712643,-69201.0525700129,68328.2898655067,873.407939218887
2.41741227591,-68729.9828663063,80656.7293365196,-11924.3290579374
2.72577695151,-69378.0660335568,92985.1688075326,-23604.3769970242
2.16792401343,-69506.4737987162,100477.20044492,-30968.5587221902
3.97301048219,-69296.3335761263,107969.232082307,-38668.9254956986
5.64114804456,-68825.7142340664,123169.481137027,-54338.1257549161
4.34230244692,-70462.245120313,138369.730191747,-67903.142768987
3.84218983149,-70591.0295965312,139576.730925161,-68981.8591387987
5.49919159358,-70381.4145156384,140783.731658576,-70396.8179513439
9.11522028672,-69911.245535225,142375.595520629,-72455.234765117
5.69257192816,-70502.3150720876,143967.459382682,-73459.4517386658
3.42455412447,-70631.4762593646,145134.020333801,-74499.1195203116
4.71634485826,-70422.3863201687,146300.58128492,-75873.4786198928
6.56963203378,-69952.667701402,125903.563773889,-55944.3264404529
7.89605361785,-70525.1922099762,105506.546262858,-34973.4579992634
7.81958822703,-70654.730108312,83404.0903585868,-12741.5406620479
13.1723069819,-70446.1653108131,61301.6344543162,9157.70316347886
10.3042193354,-69976.897053693,60462.7400786593,9524.46119436907
9.61377776591,-70526.8738727745,59623.8457030025,10912.641947538
8.04178504337,-70656.788482169,59646.2499405502,11018.5803266622
6.01887415694,-70448.7488263672,59668.654178098,10786.1135224262
7.58256056107,-69979.9309308937,59685.7674351967,10301.7460562581
9.68135983204,-70514.4985359335,59702.8806922953,10821.2992034702
4.41385158299,-70644.7898563868,59757.1166243593,10892.0870836105
7.35953081036,-70437.275342282,59811.3525564232,10633.2823166691
9.59320473425,-69968.9078084551,59955.6411607858,10022.8598524035
6.49553535404,-72369.7680927174,60099.9297651485,12276.333862923
3.48466187361,-78302.6484022312,62956.0493531513,15350.0837109535
4.89852539491,-78376.4537615212,65812.1689411542,12569.183345762
8.65935041017,-78121.1926516003,67303.3609280368,10826.4910739736
10.0050804284,-77636.3282214847,68794.5529149195,8851.78038699362
5.36729952467,-57159.4718396926,70537.0662079856,-13372.2270687683
6.78601664547,-59092.9071502669,72279.5795010516,-13179.8863341393
6.93486169691,-60697.1300131477,72487.2055779335,-11783.1407030889
10.5422732348,-62070.8989303031,72694.8316548153,-10613.3904512775
3.61491633038,-64495.9090522911,71323.3213428182,-6823.79737419673
6.46437315232,-66430.1691512299,69951.811030821,-3515.17750643882
9.33073061166,-68035.0708239929,67301.0915139891,743.310040615412
6.21155754334,-69408.6679254995,64650.3719971572,4764.50748588562
5.46029532344,-57938.2098768948,63935.0877809676,-5991.41760874935
4.63502169636,-58014.4896012785,63219.8035647779,-5200.67894180305
5.44670953935,-57761.264921004,61698.0705823626,-3931.35895181927
4.74253893349,-57275.8850439423,60176.3375999473,-2895.71001707159
9.65514379928,-44832.8756182383,53325.5629777842,-8483.03221574667
10.4490189081,-44909.9801309866,46474.7883556211,-1554.35920572646
12.2051308099,-44657.4342605942,44275.8595895516,393.779801852492
6.97797637672,-44171.8825678838,42076.9308234821,2101.92972077836
6.55296176299,-39872.2869948001,42366.1550580275,-2487.31510146437
4.9701849027,-39950.216295913,42655.3792925729,-2700.19281175718
4.91891298773,-39698.1433035245,44986.6931590457,-5283.63094253348
9.21009600252,-39212.6257270436,47318.0070255185,-8096.1712024724
8.847665711,-57508.2094444679,51974.0207156957,5543.03639448321
10.0352748773,-57586.9635339454,56630.034405873,966.964402949699
9.42012527925,-57335.3634195607,56712.7718809256,632.011663914389
4.82379355618,-56849.8799593094,56795.5093559782,59.1943968873893
5.85648142907,-61346.5526330722,56794.5608809912,4557.84823351003
6.78649337969,-61426.1315109141,56793.6124060042,4639.30559828958
6.00341521287,-61175.0042745333,56790.4977094478,4390.5099802984
6.13834487085,-60689.5549305116,56787.3830128913,3908.31026249107
6.23080844545,-66811.0693361856,56779.8678680417,10037.4322765893
6.27680431608,-66891.4730023921,56772.3527231921,10125.3970835161
6.45730019489,-66640.8186440151,56770.0368628705,9877.23908133953
7.79618754058,-66155.4034162229,56767.7210025489,9395.47860121462
8.05513823821,-87707.7646593215,62627.3510104985,25088.4687870612
6.6926163113,-87788.9931138926,68486.9810184482,19308.7047117557
5.66488206372,-87538.8116335195,68523.9512055035,19020.5253100797
5.38379274848,-87053.4305219569,68560.9213925588,18497.8929221465
1.7830517871,-81543.6582356732,68574.8442271144,12970.5970603459
1.65637707147,-81625.7114786089,68588.76706167,13038.6007940104
2.35116018841,-81376.0028762396,68571.2929315171,12807.0611049109
3.76367442942,-80890.6558809066,68553.8188013644,12340.6007539717
7.47691130548,-77462.6044471689,68510.5186202232,8959.56273825109
9.63809072354,-77545.4824784691,68467.2184390821,9087.90213011048
6.93385262214,-77296.2467541036,68401.8974160426,8901.28319068314
6.21452330273,-76810.9338750002,68336.5763930031,8480.57200529979
5.36938652058,-85988.0751381456,68238.3978403627,17755.0466843035
6.70532457547,-86071.7779578104,68140.2192877222,17938.2639946636
4.33015572605,-85823.0151114488,68022.4232928866,17804.9219742882
4.59221758785,-85337.7363485748,67904.627298051,17437.7012681116
8.50875386029,-77116.9781985157,67819.9589164131,9305.52803596284
8.60975829694,-77201.505806545,67735.2905347753,9474.82503006673
6.38255596969,-76953.2158381873,67619.4806596811,9340.11773447588
8.87563591594,-76467.971191543,67503.670784587,8973.17604287193
4.90284519619,-70919.896271948,67402.512610687,3522.2865064572
2.85079915648,-71005.248668342,67301.3544367871,3706.74503071133
3.75413512811,-70757.4315779881,67175.5345503723,3585.6511627439
6.73032471129,-70272.2210475733,67049.7146639574,3229.23670832715
7.45466754054,-75451.3505898254,66956.6831120559,8502.12214531003
6.365731793,-75537.5277745839,66863.6515601544,8680.24194622246
6.76172446066,-75290.1835622338,66772.0901908201,8524.85509587443
8.04059783299,-74805.0071480486,66680.5288214857,8132.51892439593
7.75505192156,-70135.8728951292,66581.2547796502,3562.37316740057
8.45208463081,-70222.8748682522,66481.9807378146,3749.34621506841
9.07681622166,-69976.003533906,66452.9182827256,3532.16206740202
7.76281630496,-69490.8612359504,66423.8558276366,3074.7682246187
5.63584599824,-64241.4832323272,66465.728323267,-2218.60924494152
5.81421011568,-64329.3099938148,66507.6008188973,-2172.4766149668
4.1119936978,-64082.9115374725,66685.952531367,-2598.92900019671
5.15578485769,-63597.8033557464,66864.3042438366,-3261.34510323254
9.58330775943,-66189.9221582565,67123.0681940419,-923.56272802598
8.66353531382,-66278.5737081086,67381.8321442471,-1094.59490082464
6.85295182272,-66032.6481297701,67743.4650002031,-1703.96391861027
6.03625991604,-65547.5740642736,68105.0978561591,-2551.48753196948
5.54059457401,-54736.9076701109,68383.4155040133,-13640.9672393284
6.18881056334,-54826.3840083276,68661.7331518675,-13829.1603329766
5.0953558332,-54580.9313079929,68900.7489006949,-14314.7222368688
8.28923005455,-54095.891358726,69139.7646495223,-15035.5840607418
6.60968188482,-40072.0952604254,69406.0284120201,-29327.3234697099
6.8318290853,-40162.3963870067,69672.2921745179,-29503.0639584259
5.42549292766,-39917.4165646758,69846.1413268117,-29923.2992692082
5.8998232533,-39432.4107316385,70019.9904791055,-30581.6799242137
4.86841321353,-71557.018557885,70138.3289860796,1423.55798501891
5.41027682472,-71648.1444728308,70256.6674930537,1396.88725660188
7.10894389722,-71403.6375285039,70325.6511643548,1085.09530804626
8.17634349018,-70918.6658116961,70394.634835656,532.207319530222
5.69788003571,-73242.8880846809,70394.4150762211,2854.17088849546
4.17663985453,-74820.5901431138,70394.1953167862,4430.57146618215
4.506285629,-76062.3074319132,70351.4677838221,5715.34593372009
3.55051872435,-77063.1211864575,70308.7402508581,6757.93145432379
3.41683101861,-96903.446205306,70225.5413190141,26681.3217173105
6.05972514686,-98481.9730521035,70142.3423871701,28345.6903900803
8.50367710291,-99724.1632189067,70019.0427273571,29713.6241686525
2.91978692685,-100725.011089681,69895.7430675441,30832.1878090633
2.78547448485,-91427.0433508098,69752.2874288885,21677.5413964061
5.13515652511,-93024.3817754826,69608.8317902328,23420.6851417749
2.70252922265,-94285.0316098006,69481.5552194072,24806.178919616
3.24615393501,-95303.9003863148,69354.2786485815,25952.8678916683
3.54613661605,-52817.2665826334,69203.4744243643,-16382.6617051149
6.76910542585,-55853.9783409836,69052.6702001472,-13191.9227537377
4.06658504657,-58553.6495986182,68948.5158026537,-10390.799618989
3.2465256276,-61011.1010366748,68844.3614051603,-7830.0138428579
3.43795925119,-65876.0221872977,68759.1786834026,-2879.71853685378
3.9000143004,-67409.8205893792,68673.9959616449,-1260.27535796538
3.48131901612,-68606.2265803842,68629.0760248979,-19.3681254975818
4.31958084252,-69559.9739900371,68584.1560881509,980.137482728693
4.22241701233,-64985.5394792791,68566.7837109694,-3577.02181467805
6.3118269108,-65081.6141244123,68549.411333788,-3461.48538246488
3.94823933162,-64839.9444481084,-29426.9902386798,94270.8829261198
4.52275983965,-64355.177428678,-127403.391811148,191763.091999665
3.76520072638,-61654.3662354814,-2650300.95677773,2711959.08821394
4.31730781422,-61751.2656689792,-5173198.52174431,5234954.1047211
5.88161454253,-61510.0688706792,-7302580.16985915,7364096.12034437
5.20519152577,-61025.3359674783,-9431961.81797399,9492992.35913299
7.4017022164,-61625.6839749434,-9689665.41841371,9751298.50409087
5.84714669964,-61723.2514374623,-9947369.01885342,10009098.1174376
4.98802677153,-61482.6842765096,-9698672.29197549,9760159.96427878
4.7255729068,-60997.9854895383,-9449975.56509757,9510978.27616001
5.43665901186,-58787.9080222518,-7242636.56926116,7301429.91394242
5.34957089971,-58886.1435137918,-5035297.57342475,5094189.06650944
4.39831962517,-58646.2059901864,-2639140.69676858,2697791.30107839
4.87230255448,-58161.5413194447,-242983.820112418,301150.233734417
5.41677623381,-61142.6153844692,-85121.4655570066,146269.49771771
3.67559394763,-61241.5189050303,72740.8889984045,-11495.6944994266
3.07656262338,-61002.2110187722,72903.800767213,-11898.5131858174
2.72169602598,-60517.58046426,73066.7125360214,-12546.4103757354
3.95317316812,-59691.3526341408,73388.8928289226,-13693.5870216136
4.64309259587,-60074.0971107397,73711.0731218237,-13632.3329184881
5.11553686308,-60118.5917888455,74112.9267028842,-13989.2193771756
2.91700605497,-59917.1682775796,74514.7802839447,-14594.6950003101
2.98865191418,-58469.5808441788,74861.607081714,-16389.0375856211
3.67817312992,-58852.9933497987,75208.4338794834,-16351.7623565547
2.81520880672,-58898.1176652518,75503.3545985731,-16602.4217245145
4.92984991108,-58696.7282702155,75798.2753176627,-17096.6171975361
4.80892595292,-56824.8051725531,76056.1321739347,-19226.5180754287
3.11796533481,-56925.6836297224,76313.9890302067,-19385.1874351495
2.14151994898,-56688.2646555062,76580.2048577155,-19889.7986822603
2.88194800607,-56203.7364496828,76846.4206852244,-20639.8022875355
4.43737897521,-56728.5196930921,-3889147.3795928,3945880.33666487
3.60461776536,-56830.0370288275,-7855141.17987082,7911974.82151742
4.7160573376,-56593.2476919586,-12213995.0413846,12270593.0051339
6.16915822335,-56108.7536023647,-16572848.9028984,16628963.825659
4.62938993358,-58857.4288430284,-16572848.9028984,16631710.9611314
3.40159416468,-59272.7502356876,-16572848.9028984,16632125.0547283
3.02920348571,-59349.7557145237,-16572848.9028984,16632201.6878165
3.46490616312,-59178.4609195171,-16572848.9028984,16632030.8287241
1.21981400943,-63076.5189318755,-16476626.6484593,16539704.3872052
4.16641931953,-63492.4792031007,-16380404.3940202,16443901.0396426
6.96827338013,-63570.1143192841,-12624126.1479584,12687703.230551
3.60168715335,-63398.9023326081,-8867847.90189651,8931250.40591627
2.84371746088,-63391.5172900344,-4793666.01355206,4857060.37455956
4.3470822236,-63675.0650964229,-719484.125207609,783163.537386256
2.84468238529,-63620.2785065508,-319938.829014769,383561.952203705
3.02170755815,-63316.0979848026,79606.4671780711,-16287.3474857103
3.62863523384,-65540.0600468575,79463.6256808058,-13919.9369987144
5.63303677681,-66182.5410350837,79320.7841835406,-13132.6101116801
4.38323873844,-66486.6783858306,79114.5692967481,-12623.5076721791
3.42464523398,-66540.8749756848,78908.3544099556,-12364.0547890369
3.07529999997,-69863.4330307068,78594.0275972372,-8727.51926653039
4.06423565083,-70326.4390625441,78279.7007845188,-7949.19748632386
3.93778923692,-70451.0922156834,77875.5277309527,-7420.49772603242
2.98313778934,-70325.2577789132,77471.3546773867,-7143.11376068412
5.08423011743,-70413.0382866819,77049.2550151212,-6631.13249832185
4.03336182965,-70518.3888938135,76627.1553528557,-6104.73309721252
4.21316043813,-70285.3773810284,76248.5395304824,-5958.9489890159
2.6713894043,-69801.3314493171,75869.9237081092,-6065.92086938776
3.22876053974,-69003.1061440358,75495.1045082636,-6488.76960368799
2.87133315447,-69109.0956297334,75120.2853084179,-6008.31834553003
5.11503888043,-68876.5241367866,74622.9001377885,-5741.26096212144
2.63339235504,-68392.750630915,74125.514967159,-5730.13094388903
4.12963117245,-68659.8039414012,74035.1864997315,-5371.25292715788
2.47911414656,-68766.4323056648,73944.858032304,-5175.94661249258
3.36025359158,-68534.3008325564,74206.06222908,-5668.40114293202
2.91658759619,-68050.7997525243,74467.266425856,-6413.55008573548
4.73505587834,-68740.6226728013,74856.9116717183,-6111.55394303876
4.96562229027,-68847.8899156309,75246.5569175807,-6393.70137965953
6.9093228361,-68616.1984623608,75642.7022250339,-7019.59443983705
5.5667351075,-68132.9698081683,76038.8475324871,-7900.31098921131
2.59600620628,-68743.4134275327,76354.3267090141,-7608.31727527511
3.46264133098,-68851.3195489284,76669.8058855411,-7815.02369528166
3.76438457619,-68620.0681154965,76881.0465873403,-8257.21408726754
3.89408788118,-68137.1118871437,77092.2872891395,-8951.28131411463
5.30086802066,-68993.0052427034,77237.761619789,-8239.45550906498
6.0005501992,-69101.5502426651,77383.2359504385,-8275.68515757419
4.43482536524,-68870.7388290715,77507.8749577175,-8632.70130328076
3.1254605156,-68388.0550265583,77632.5139649966,-9241.33347792274
3.31308715865,-68838.3809894831,77732.423089752,-8890.72901311022
3.12903728899,-68947.5648680109,77832.3322145074,-8881.63830920747
2.54049762678,-68717.1934742557,77900.8215128722,-9181.08754098979
2.45653177342,-68234.782097582,77969.3108112371,-9732.07218188168
5.05599327781,-68312.7327395488,78004.7204351642,-9686.93170233753
3.70263333891,-68422.5554966426,78040.1300590912,-9613.87192910969
2.15531164165,-68192.6241227257,78043.6917118635,-9848.9122774962
2.58060556783,-67710.4851718916,78047.2533646358,-10334.1875871764
3.88669446852,-68247.566261127,78022.0104251288,-9770.55746953326
2.80540231839,-68358.0278967868,77996.7674856217,-9635.93418651643
3.29790202042,-68128.5365427082,77948.4953745617,-9816.66092983307
5.02218564597,-67646.6700177137,77900.2232635017,-10248.531060142
3.76800450385,-68258.989088077,77837.0839469591,-9574.32685437823
3.56001249719,-68370.0896023029,77773.9446304165,-9400.29501561639
3.96545662189,-68141.0382680626,77703.3619471606,-9558.35822247606
3.71080844993,-67659.4441689077,77632.7792639046,-9969.62428654698
5.06631285099,-68080.9825969835,77561.191266914,-9475.14235707955
6.18926517177,-68192.7219897754,77489.6032699234,-9290.69201497623
5.55847697837,-67964.1106753734,77423.1624846098,-9453.49333225806
5.95666154907,-67482.7890020581,77356.7216992962,-9867.97603568911
2.19507110901,-67943.5981523867,77297.5903607014,-9351.79713720571
2.59561353641,-68055.9764237447,77238.4590221066,-9179.88698482556
2.86505338767,-67827.805129181,77184.8493046031,-9354.17912203443
3.25439472296,-67346.7558817053,77131.2395870995,-9781.2293106713
4.46253799092,-67811.368372321,77079.3417899777,-9263.51087966574
5.09543515876,-67924.385522245,77027.4439928558,-9097.96303545208
3.95456283359,-67696.6542475196,76970.815364166,-9270.20655381281
3.9011028952,-67215.8774258835,76914.1867354762,-9694.40820669751
4.29021300236,-67700.6397174647,76846.6225899109,-9141.69265944378
3.31761619666,-67814.2957459548,76779.0584443456,-8961.44508219414
3.8327845423,-67587.0044910677,76697.719454004,-9106.88217839399
5.42518333596,-67106.5000952712,76616.3804636624,-9504.45518505524
8.75012470097,-67677.4770350687,76519.6877164809,-8833.4605567112
4.30583128268,-67791.7719421248,76422.9949692995,-8626.91719589199
3.37556025325,-67564.920707076,76309.4910288729,-8741.19476154365
4.84919653069,-67084.6887371191,76195.9870884463,-9106.44915479656
3.81164350225,-67837.2659492704,76066.3568800437,-8225.27928727101
3.30866414019,-67838.9680705665,75936.726671641,-8094.44993693435
2.74695895675,-67499.32519103,75791.4152521738,-8289.34310218708
2.17732090186,-66906.1339825866,75646.1038327066,-8737.79252921815
1.4013092961,-67281.4302734802,75486.4155893794,-8203.58400660301
2.96974816253,-67283.7712733423,75326.7273460521,-8039.98632454718
2.05071444898,-66944.5684136442,75152.4315969481,-8205.81246885496
3.19501142717,-66351.6496310404,74978.1358478442,-8623.29120537658
3.60746474885,-67335.8083710635,74794.0102618263,-7454.59442601398
2.75029529502,-67452.0199138176,74609.8846758085,-7155.11446669583
4.76590631504,-67226.4887382838,74404.5503131586,-7173.29566855975
2.70395588868,-66747.0740458456,74199.2159505087,-7449.43794877436
3.30233574405,-67227.7434188686,73953.4197925615,-6722.37403794877
3.41019188996,-67344.5938401888,73707.6236346143,-6359.61960253549
3.46927295778,-67119.5026844933,73471.7422193446,-6348.7702618935
1.88908417408,-66640.3604178948,73235.8608040749,-6593.61130200606
5.2990193273,-67213.1311254459,73006.2460825801,-5787.81593780688
5.81103086197,-67330.6204253322,72776.6313610853,-5440.1999048912
5.22936517905,-67105.9692894749,72599.4404715668,-5488.24181691281
