"HashRate","seasonal","trend","remainder"
0.0333357117355,-5720069.90957026,-69900766.4069664,75620836.3498724
0.033560953031,2652078.92089328,-70187834.2901862,67535755.4028539
0.0328852291444,10496704.6021103,-70474902.173406,59978197.6041809
0.0265784728702,18345302.1166966,-70776098.712414,52430796.6222959
0.0355881246906,26158683.1250329,-71077295.2514219,44918612.1619771
0.0281551619387,22885597.7775744,-71402484.9559488,48516887.2065296
0.0279299206432,22954778.7356792,-71727674.6604756,48772895.9527263
0.0306328161893,23028023.4598372,-72081237.4701419,49053214.0409375
0.0277046793477,23066095.3376127,-72434800.2798081,49368704.9699001
0.0351376420995,22840150.9483086,-72845506.7729421,50005355.8597711
0.0299570923028,22909276.9281381,-73256213.2660761,50346936.3678951
0.0434715700334,22982558.6067047,-73700413.863026,50717855.2997928
0.0407686744873,23020711.0987563,-74144614.4599759,51123903.4019883
0.0401675798142,73767328.1466691,-74641057.6358906,873729.529389054
0.0465217732311,73836399.1482233,-75137500.8118053,1301101.71010381
0.0394867733766,73909717.7811985,-75652323.2837798,1742605.54206808
0.0422099991267,73947950.8875262,-76167145.7557543,2219194.91043814
0.0442524184393,77073837.4270946,-76686258.4033889,-387578.979453221
0.0394867733766,77142853.4503734,-77205371.0510235,62517.6401369274
0.0440254829602,77216209.0377573,-77726725.1251067,510516.131374881
0.0435716120018,77254522.758361,-78248079.1991898,993556.484400406
0.0478833861061,42624582.5889033,-78767303.5858404,36142721.0448206
0.0469756441894,42693543.6339068,-79286527.9724911,36592984.38556
0.0571745218884,42766936.1756993,-79806241.2164592,37039305.0979344
0.0447715832777,42805330.5105791,-80325954.4604273,37520623.9946198
0.0502167758385,53735810.0000591,-80834985.8261888,27099175.8763466
0.0502167758385,53804716.0667872,-81344017.1919504,27539301.17538
0.0502167758385,53878145.5629884,-81858794.6535437,27980649.1407721
0.0438640511842,53916620.5121442,-82373572.115137,28456951.6468568
0.0583845646797,47104172.5568906,-82851901.6419168,35747729.1434108
0.0589895860753,47173023.6453434,-83330231.1686966,36157207.5823428
0.0535443935145,47246490.0959532,-83775537.8483772,36529047.8059684
0.0726025674773,47285045.6593851,-84220844.5280578,36935798.9412752
0.0723000567795,42631220.3041892,-84614197.3995402,41982977.1676511
0.0843531550865,42700016.4143667,-85007550.2710226,42307533.9410091
0.0641394958031,42773519.8193851,-85400031.6930753,42626511.9378297
0.0777448433977,42812155.9970931,-85792513.115128,42980357.1957797
0.0800771886996,54084746.9584098,-86101343.8497591,32016596.9714265
0.0785222918317,54153488.0903119,-86410174.5843903,32256686.5726007
0.0816320855676,54227028.449739,-86655767.558741,32428739.1906341
0.103011917502,54265745.2417231,-86901360.5330917,32635615.3943806
0.0843531550865,58534409.5175038,-87077611.8929769,28543202.4598262
0.0796884644827,58603095.6711306,-87253863.2528621,28650767.6614199
0.0859080519545,58676672.9849663,-87345514.1704636,28668841.2714053
0.100871278677,58715470.3912265,-87437165.088065,28721694.7977099
0.0854841344717,50730855.4348753,-87492308.5341435,36761453.1847523
0.0837744517823,50799486.6102268,-87547451.980222,36747965.4537697
0.0963121248381,50873100.8784712,-87583343.287449,36710242.50529
0.0968820190679,50911978.8990074,-87619234.5946759,36707255.7925506
0.0968820190679,58194684.6552623,-82965350.7099968,24770666.1516165
0.099731490217,56800294.7393354,-78311466.8253177,21511172.1857138
0.09061318254,55410979.8489853,-11770002.9416066,-43640976.8167656
0.0871938171611,53986972.3707945,54771460.9421046,-108758433.225705
0.0928927594592,18329830.3233429,58613281.9025291,-76943112.1329792
0.0968820190679,16935385.6023209,62455102.8629536,-79390488.3683924
0.0911830767698,15546107.4931992,62444463.3338905,-77990570.7359066
0.0830357266438,14122180.6292844,62433823.8048274,-76556004.3510761
0.0932555083846,-4352601.33369087,62429981.3848611,-58077379.9579147
0.0964491901786,-1406142.97786156,62426138.9648948,-61019995.890584
0.0836744630026,1545573.57619157,62424656.9840491,-63970230.4765663
0.0945329811022,4462685.20849934,62423175.0032035,-66885860.1171698
0.0907005629494,42637146.7336213,62421187.1658326,-105058333.808753
0.0875068811554,46058687.4542777,62419199.3284617,-108477886.695232
0.0734546812619,49485577.9594814,62415896.292624,-111901474.178651
0.0772870994147,52877907.3759874,62412593.2567863,-115290500.555487
0.0830357266438,28038297.0927597,62402908.0708641,-90441205.080588
0.0766483630559,32566935.1909743,62393222.8849419,-94960157.9992678
0.0677060540327,37101014.6600598,62377105.6095051,-99478120.2018589
0.0613186904447,41600576.8734953,62360988.3340684,-103961565.146245
0.091978035667,47627881.4831423,62338272.2900934,-109966153.681258
0.107307708278,51681327.6063397,62315556.2461183,-113996883.74515
0.103475290125,55740306.6867315,62281864.9640128,-118022171.547269
0.107764892761,59764812.3445208,62248173.6819073,-122012985.918663
0.108942651152,62577190.0223848,62197044.6235304,-124774234.536973
0.11306480552,62645434.5640122,62145915.5651536,-124791350.016101
0.126609027014,62719306.4740356,62069251.9555776,-124788558.303004
0.111887047129,62758748.7945043,61992588.3460016,-124751337.028619
0.126609027014,63470514.5088678,61885473.1537926,-125355987.536051
0.124842389428,63538701.4205221,61778357.9615836,-125317059.257263
0.114831443106,63612610.1117739,61646183.3184095,-125258793.315352
0.128964543796,63652133.0465186,61514008.6752354,-125166141.59279
0.162749360493,92009562.5569783,61356715.3812921,-153366277.775521
0.124746971748,87866968.6926436,61199422.0873487,-149066390.655245
0.125573110634,83730191.0191079,61013566.5226699,-144743757.416205
0.109876471805,79559071.4221128,60827710.957991,-140386782.270227
0.109876471805,76421198.8431572,60615241.2079063,-137036439.941187
0.129703805063,72278547.3488493,60402771.4578215,-132681318.676967
0.109876471805,68141806.456542,60166110.0254463,-128307916.372112
0.114833305119,63970767.4541107,59929448.5930711,-123900215.932349
0.124746971748,64728835.1549243,59673624.9081451,-124402459.938322
0.128877666177,64796849.1766591,59417801.2232191,-124214650.271001
0.130529943949,64870868.2115961,59150341.6856569,-124021209.766723
0.133834499492,64910632.9497443,58882882.1480947,-123793514.964005
0.13796519392,64833993.4872899,58608932.0771995,-123442925.426524
0.138791332806,64901949.8790516,58334982.0063042,-123236931.746564
0.118373269418,64976005.6952169,58058749.6562636,-123034755.233107
0.139110192528,65015851.0279289,57782517.3062229,-122798368.195042
0.131333846362,64967403.6093726,57508219.5514739,-122475623.029513
0.169351538729,65035302.3711611,57233921.7967249,-122269223.998534
0.127013654047,65109394.9685548,56965098.5141623,-122074493.355704
0.123557500195,65149320.8958305,56696275.2315998,-121845596.003873
0.12787769251,65033178.2945656,56441956.0558742,-121475134.222562
0.136518077139,65101019.4263809,56187636.8801486,-121288656.170011
0.149478654083,65175148.805003,55949267.5645427,-121124416.220067
0.139974230991,65215155.3268424,55710898.2489367,-120926053.435805
0.136518077139,65097168.8679062,55493697.2839744,-120590866.015362
0.147750577157,65164952.3697483,55276496.319012,-120441448.54101
0.175560413682,65239100.4844447,55078162.0960234,-120317262.404908
0.146621883954,65279205.646002,54879827.8730347,-120159033.372415
0.157232678187,65171304.9291895,54694644.6746607,-119865949.446618
0.153374207557,65239030.8010585,54509461.4762868,-119748492.123971
0.157232678187,65313197.6518292,54336122.6758866,-119649320.170483
0.155303442872,65353401.4531043,54162783.8754865,-119516185.173287
0.177489648997,65220295.9812201,53997300.4769921,-119217596.280723
0.200640472779,65287964.2231159,53831817.0784978,-119119781.100973
0.168808090079,65362149.809961,53672630.2491701,-119034779.890323
0.192923531518,65402452.2509538,53513443.4198424,-118915895.477873
0.179418884312,65281725.2009365,53355726.37388,-118637451.395398
0.169772707736,65349335.8128592,53198009.3279176,-118547344.971004
0.196266643975,65423540.1357785,53040165.7950035,-118463705.734515
0.179911090311,65463941.2164892,52882322.2620895,-118346263.298668
0.184584105643,65379512.3340909,52724246.7624722,-118103758.911979
0.220799974472,65447065.3160403,52566171.2628549,-118013236.358095
0.227809497471,65521288.375034,52407211.9266696,-117928500.073894
0.206780928474,65561788.0954625,52248252.5904842,-117810040.479166
0.599314216424,65570237.3429596,52091243.4569023,-117661480.200548
1.67856925066,65637732.6949359,51934234.3233204,-117571965.339687
1.29502520145,65711974.4900038,51778748.3085204,-117490721.503499
1.40783227474,65752572.8501501,51623262.2937204,-117375833.736038
5.39669038651,65713979.4019447,51460866.3162877,-117174840.321542
1.65149555306,65781417.1239478,51298470.3388549,-117079885.811307
1.61539728961,65855677.6550901,51127623.4043467,-116983299.44404
1.48002880165,65896374.6549542,50956776.4698385,-116853149.644764
1.60637272375,65122479.168389,50778135.649174,-115900613.21119
1.82296230447,65189859.260419,50599494.8285096,-115789352.265966
1.68759381652,65264138.5276356,50413122.4329643,-115677259.273006
1.75076577756,65304934.1672175,50226750.0374191,-115531682.453871
1.66954468479,65418617.9354016,50033352.7951136,-115451969.060971
1.93125709484,65485940.3974584,49839955.5528082,-115325894.019009
2.34638712457,65560238.4007493,49636048.3843449,-115196284.438707
2.12448340423,65601132.680049,49432141.2158817,-115033271.771447
1.96666463706,66425037.2095307,49213305.2194341,-115638340.4623
2.12448340423,66492302.0416143,48994469.2229866,-115486769.140118
2.2094627404,66566618.7809795,48759177.8107227,-115325794.38224
2.29444207657,66607611.6999971,48523886.3984588,-115131495.804014
2.68291904192,66677850.72271,48268350.1154886,-114946198.15528
3.08353591243,66745057.9248204,48012813.8325184,-114757868.673803
2.76789837809,66819393.4002599,47736086.9078782,-114555477.54024
2.76789837809,66860484.9589953,47459359.983238,-114319842.174335
2.96213686076,66927973.1866058,47153218.979626,-114081189.204095
2.81847061359,66995122.7587431,46847077.9760141,-113842197.916287
2.48585606913,67069476.9702569,46507244.8542414,-113576719.338642
3.36115750193,67110667.1687101,46167411.7324688,-113278075.540021
3.30863941596,67155298.2119329,45796181.4522605,-112951476.355554
3.62374793176,67222390.154097,45424951.1720522,-112647337.702401
3.79880821832,67296763.1016851,45032998.7735638,-112329758.076441
3.81631424698,67338051.9398561,44641046.3750755,-111979094.498617
3.79880821832,67377049.9471526,44226116.1209537,-111603162.269298
4.56907347918,67444084.2593435,43811185.8668319,-111255265.557102
6.99611010373,67518475.9430059,43366634.8795746,-110885103.82647
2.95108644376,67559863.4208947,42922083.8923172,-110481944.362125
3.33269244941,67542688.0703465,42450178.6221366,-109992863.359791
3.38357325017,67609664.7525643,41978273.3519561,-109587934.720947
3.56165605281,67684075.172301,41489747.9215711,-109173819.532216
4.24854686299,67725561.2899076,41001222.4911861,-108726779.532547
4.68103366941,67753351.8796408,40506030.4501811,-108259377.648788
5.06263967506,67820270.9318854,40010838.4091761,-107831104.278422
5.52056688185,67894700.0876964,39513994.7999913,-107408689.367121
5.21528207733,67936284.8450209,39017151.1908066,-106953430.820545
5.77497088563,68082321.6293793,38519760.9501093,-106602076.804518
5.29160327846,68149183.0516507,38022370.709412,-106171548.469459
5.51599462684,68223630.9435361,37528119.4033602,-105751744.830902
5.5469833607,68265314.3405783,37033868.0973085,-105299176.890903
4.89621994967,68389891.1444734,36544242.1722851,-104934128.420539
4.61732134494,68456694.9367717,36054616.2472617,-104511306.566712
5.42302842527,68531161.5647313,35566897.2574214,-104098053.399124
5.45401715913,68572943.6014914,35079178.2675811,-103652116.415055
4.67929881266,68661236.9082275,34605736.3135006,-103266968.542429
4.95819741739,68727983.0705526,34132294.3594201,-102860272.471775
5.5469833607,68802468.4345865,33678631.9954687,-102481094.883072
5.02017488511,68844349.1110644,33224969.6315174,-102069313.722407
5.23709602212,68935357.5280479,32799423.0380627,-101734775.329014
4.67929881266,69002046.0603998,32373876.444608,-101375917.825709
5.38653022243,69076550.1605081,31964368.4573737,-101040913.231352
5.3510925236,69118529.4767037,31554860.4701395,-100673384.595751
6.05984650023,69213878.8185135,31156921.3307637,-100370794.089431
5.74090721075,69280509.7208923,30758982.1913879,-100039486.171373
6.48509888621,69355032.5570748,30380281.0943862,-99735307.1663621
5.81178260841,69397110.5129883,30001579.9973845,-99398684.6985902
6.91035127219,69444407.836291,29639216.5714995,-99083617.4974393
6.66228738037,69510981.1086966,29276853.1456145,-98787827.5920237
6.73316277804,69585522.6809535,28931287.3728523,-98516803.320643
7.65454294766,69627699.2765848,28585721.6000901,-98213413.222132
8.39873462313,69670776.4227973,28257025.6996244,-97927793.7236871
9.58137886114,69737292.0652297,27928329.7991587,-97665612.2830096
9.62700447476,69811852.3735609,27617488.4817367,-97429331.2282932
8.07573361153,69854127.60891,27306647.1643148,-97160766.6974912
7.89323115703,69976700.5661102,27007112.3553469,-96983805.028226
9.67263008839,70043158.5785694,26707577.5463791,-96750726.4523185
11.2239009516,70117737.6229749,26423067.0800144,-96540793.4790883
9.21637395214,70160111.4980419,26138556.6136496,-96298658.8953175
8.98824588402,70317353.3886685,25874900.3779919,-96192244.7784146
10.8588960426,70383754.0041667,25611244.1423343,-95994987.2876049
9.85513254288,70458351.5516344,25370578.1841612,-95828919.880663
11.602605543,70500824.0664192,25129912.2259881,-95630724.6898017
9.24275356814,70609955.878455,24909204.9245209,-95519151.5602224
10.2260252243,70676299.0969921,24688497.6230538,-95364786.4940206
7.14510736828,70750915.147522,24482567.4755054,-95233475.47792
7.93172469322,70793486.3020246,24276637.327957,-95070115.6982569
10.0949223368,70926877.9369493,24085308.3485828,-95012176.1906098
8.06282758072,70993163.7585253,23893979.3692086,-94887135.0649064
9.96381944934,71067798.3121175,23716735.7777544,-94784524.1260524
11.340399768,71110468.1063379,23539492.1863002,-94649948.9522383
10.1604737806,71282476.0432887,23367038.1484008,-94649504.0312158
10.0293708931,71348704.4679036,23194584.1105015,-94543278.5490342
11.2748483243,71423357.524558,23010405.752929,-94433752.0026387
10.815988218,71466125.9584962,22826227.3953566,-94292342.5378646
10.9603442626,71609178.4370555,22625156.4650201,-94234323.9417314
11.5768636274,71675349.4647093,22424085.5346837,-94099423.4225294
13.1524131151,71750021.0244259,22196354.8791397,-93946362.7511525
12.6728980536,71792888.0980819,21968624.2235957,-93761499.6487796
16.3720142423,71871825.6862102,21706981.0977876,-93578790.4119835
19.3176067628,71937935.8410441,21445337.9719794,-93383254.4954168
17.8790615784,72012625.9038229,21157378.9276094,-93169986.9523707
16.6460228488,72055591.6171968,20869419.8832394,-92924994.8544133
16.029503484,72263046.2184936,20553988.0395645,-92817018.2285546
24.8910297496,72329095.5005077,20238556.1958896,-92567626.8053675
16.3447534407,72403804.0663487,19888822.3900104,-92292610.1116057
18.5881509718,72446868.4194403,19539088.5841312,-91985938.4154206
20.1905777797,72699851.312299,19164609.9210544,-91864441.0427756
22.4339753108,72765839.7214933,18790131.2579775,-91555948.5454955
25.8524858344,72840566.7903965,18394677.0998104,-91235218.0377211
22.6476322185,72883729.783206,17999222.9416433,-90882930.077217
22.9681175801,73076486.7156831,17588105.658122,-90664569.4056875
25.1046866573,73142414.2520575,17176988.3746008,-90319377.5219716
25.6388289266,73217159.8240229,16754638.1320731,-89971772.3172672
27.9717755492,73260421.4268366,16332287.8895455,-89592681.3446066
28.8939219959,73481684.5205461,15899980.7559251,-89381636.3825493
25.820100507,73547551.1841007,15467673.6223047,-89015198.9863049
30.8919059637,73622315.2591284,15024798.2859216,-88647082.653144
29.3549952192,73665675.4719462,14581922.9495385,-88247569.0664894
33.6583453037,74002001.0819127,14123478.0587545,-88125445.4823218
31.0455970381,74067806.8726474,13665033.1679705,-87732808.9950208
38.1153864627,74142589.4507373,13192573.6472939,-87335124.9826448
40.1133704305,74186048.2735593,12720114.1266174,-86906122.2868063
54.1208080127,74546666.8003478,12231119.9878731,-86777732.6674129
43.5221497768,74612411.7182626,11742125.8491289,-86354494.0452417
52.3167810789,74687212.7994147,11237123.2652385,-85924283.7478721
38.561075709,74730770.2322409,10732120.6813481,-85462852.3525134
49.3852373115,75062119.3907305,10256790.4019992,-85318860.4074924
53.6698012792,75127803.4358255,9781460.12265026,-84909209.8886744
49.836244045,75202623.0200398,9433068.34994455,-84635641.5337403
40.8161093762,75246279.0628702,9084676.57723885,-84330914.8239997
56.3758416798,75579987.9442892,8815970.74101714,-84395902.3094647
59.3073854472,75645611.1165643,8547264.90479543,-84192816.7139743
56.6649936377,75720436.5737301,8296421.20296071,-84016801.1116972
39.2558690864,75764203.8566755,8045577.50112599,-83809742.1019324
46.0829767536,76094682.5891433,7683882.65137931,-83778519.1575458
54.6168613376,76160244.8885985,7322187.80163262,-83482378.0733698
49.1551752038,76235076.2187156,5756913.1790937,-81991940.2426341
63.1507459216,76278954.7417761,4191638.55655478,-80470530.147585
51.8860182707,76600294.4554387,3624247.60462594,-80224490.1740464
69.295142822,76665795.8820741,3056856.65269709,-79722583.2396283
62.4680351548,76740633.0851426,3056856.65269709,-79797427.2698045
56.6649936377,76784622.8483181,3056856.65269709,-79841422.8360215
72.3673412723,77116579.4952804,3056856.65269709,-80173363.7806363
84.3295455224,77182020.049096,3056856.65269709,-80238792.3722475
71.0777597974,77256863.1251158,452153.341318369,-77708945.3886743
77.5028680277,77300964.1284064,-2152549.97006035,-75148336.655478
77.1012987633,77714818.4017764,-4793669.82373388,-72921071.4767438
87.9436689019,77780198.0827721,-7434789.67740741,-70345320.4616958
95.5734849254,77855047.0317433,-7497791.24165411,-70357160.2166042
96.3766234541,77899259.2751489,-7560792.8059008,-70338370.0926247
93.5656386034,78210317.0417548,-7920479.16374869,-70289744.3123675
92.7625000746,78275635.8499306,-8280165.52159657,-69995377.565834
100.392316098,78350490.6718532,-8844142.92350457,-69506247.3560325
91.3575317386,78394814.1553739,-9408120.32541258,-68986602.4724295
104.756636394,78738502.3408176,-9892128.87875634,-68846268.7054248
105.974736817,78803760.2761735,-10376137.4321001,-68427516.8693366
92.5756321617,78878620.9710474,-11065302.4952853,-67813225.9001299
99.2751844892,78923055.6946832,-11754467.5584706,-67168488.8610281
109.019987875,79305069.9783558,-12051740.5813024,-67253220.3770655
113.283339356,79370267.0408919,-12349013.6041342,-67021140.1534183
105.365686605,79445133.6087172,-14195256.054476,-65249772.1885546
96.2299334313,79489679.572468,-16041498.5048178,-63448084.8377168
112.065238933,79821630.5278766,-18143102.0350919,-61678416.4275458
96.8389836429,79886766.7175928,-20244705.565366,-59641964.3132432
119.982891683,79961639.1583695,-20527395.3203066,-59434123.8551711
113.761835381,80006296.3622353,-20810085.0752473,-59196097.5251526
102.961661136,80349088.0390219,-20955479.9313731,-59393505.1459877
108.00174245,80414163.3559182,-21100874.7874988,-59313180.5666769
116.641881846,80489041.6696463,-21316143.3652014,-59172781.662563
105.841707601,80533810.1136272,-21531411.942904,-59002292.3290155
115.92187023,80808789.2289285,-21713463.8815597,-59095209.4254986
121.681963161,80873803.673005,-21895515.8202154,-58978166.1708264
123.84199801,80948687.8596844,-22184726.4188219,-58763837.5988645
115.201858614,80993567.5437804,-22473937.0174283,-58519515.3244934
118.081905079,81323283.0121056,-22572471.5363392,-58750693.3938613
128.162067708,81388236.5833622,-22671006.0552501,-58717102.3660444
129.60209094,81463126.642993,-22711566.9099326,-58751430.1309694
132.945991858,81508117.567204,-22752127.7646151,-58755856.856597
115.111773438,22750255.4490177,-22767814.9042927,17674.5670484342
121.596943773,22591884.9409235,-22783502.0439703,191738.699990507
119.165004897,22662000.5297091,-22781125.5337882,119244.16908408
116.733066022,22734536.1645691,-22778749.0236062,44329.5921031348
155.644088029,22771318.4640026,-22767472.6782969,-3690.1416175887
123.218236356,22614677.1665436,-22756196.3329877,141642.384680472
135.377930734,22684737.7770538,-22747035.895547,62433.4964239374
131.324699274,22757330.5824102,-22737875.4581062,-19323.7996047102
135.377930734,22794173.280032,-22729211.7337601,-64826.1683411784
149.969563986,22557613.0433023,-22720548.0094139,163084.93567561
141.052454776,22627618.6755371,-22710068.8850808,82591.2619984224
157.64492714,22700268.65139,-22699589.7607477,-521.245715204626
158.561467414,22737171.7472,-22721498.7706633,-15514.4150693007
158.561467414,22556854.1952516,-22743407.780579,186712.146794803
142.980282755,22626804.8492111,-23369097.284442,742435.41551362
162.22762851,22699511.9955604,-23994786.788305,1295437.02037308
153.978766044,22736475.4895588,-24859670.104241,2123348.59344833
163.144168784,22584151.1844679,-25724553.4201771,3140565.37987801
150.312604947,22654046.8601521,-29011070.4429757,6357173.89542862
155.811846592,22726811.1769978,-32297587.4657744,9570932.10062319
164.977249333,22763835.0691844,-36203331.7682921,13439661.676357
142.980282755,22533352.7319788,-40109076.0708098,17575866.3191137
178.725353444,22603193.4293876,-43664340.7724911,21061326.0684569
175.07862584,22675994.700642,-47219605.4741724,24543785.8521562
178.361350075,22713099.2071047,-50847983.0502571,28135062.2045025
164.136211725,22484528.8835259,-54476360.6263418,31991995.8790276
179.455591486,22554314.6026594,-54887225.9057693,32333090.7587013
164.136211725,22627152.8283224,-55298091.1851967,32671102.493086
195.869212659,22664337.9490612,-55411330.475455,32747188.3956065
177.267108663,22464249.78431,-55524569.7657133,33060497.2485119
163.041970314,22533980.5251682,-57819913.5816644,35286096.0984665
207.905868185,22606855.7052398,-60115257.3976154,37508609.5982438
200.246178305,22644121.4402547,-61265363.506269,38621442.3121926
191.492247013,22489253.7876163,-62415469.6149226,39926407.3195533
225.413730769,22558929.5501991,-63695677.0401598,41136972.9036914
222.286198822,22631841.6846794,-64975884.465397,42344265.0669164
236.502176654,22669188.0339703,-65013657.4772975,42344705.9455039
244.25634638,22498807.2880625,-65051430.4891981,42552867.457482
246.841069622,22568428.07237,-65095504.333322,42527323.1020217
245.548708001,22641377.1612589,-65139578.1774459,42498446.5648951
263.641770696,22678804.1248258,-65186171.3772735,42507630.8942184
240.379261517,22516032.2513869,-65232764.5771011,42716972.7049757
273.980663665,22585598.0574191,-65294593.3071906,42709269.2304351
298.535534465,22658584.1007167,-65356422.0372801,42698136.4720979
310.166789054,22696091.6785597,-65433510.943348,42737729.4315774
391.485054898,-38724675.9425424,-65510599.8494159,104235667.277013
318.987822509,-38655165.1147856,-65617819.6029341,104273303.705542
340.736992226,-38582142.1170794,-65725039.3564523,104307522.210524
337.112130606,-38544553.9249603,-65929986.948224,104474877.985315
384.235331659,-46970219.4794321,-66134934.5399956,113105538.254759
440.42068676,-45700331.162788,-66341206.6093591,112041978.192834
387.860193278,-44426838.7435107,-66547478.6787226,110974705.282427
402.359639756,-43188737.469953,-66816990.7707849,110006130.600378
454.920133238,19017139.6980213,-67086502.8628471,48069818.084959
748.873252295,20286973.03639,-67301421.7625528,47015197.599415
461.48277909,21560502.410076,-67516340.6622584,45956299.7349615
359.238091507,22798684.2979097,-67739222.5543675,44940897.4945492
467.009518959,83203538.9833921,-67962104.4464765,-15240967.5273966
505.696698044,74755927.0265471,-68213439.6017828,-6541981.72806624
549.910616999,66312103.0377033,-68464774.7570891,2153221.63000277
732.293032687,57832975.2228748,-68728465.0352341,10896222.105392
746.10988236,-3675737.97397298,-68992155.313379,72668639.3972344
649.391934647,-4348015.16425643,-69269113.0137303,73617777.5699214
533.330397391,-5016412.45385468,-69546070.7140816,74563016.4983337
598.433792945,-5720069.90957026,-69828327.658181,75548996.0015442
450.719122535,2652078.92089328,-70110584.6022803,67458956.4005096
511.32001296,10496704.6021103,-70403183.1291631,59906989.8470657
518.895124263,18345302.1166966,-70695781.6560458,52350998.4344736
450.719122535,26158683.1250329,-71005987.5657206,44847755.1598103
443.144011232,22885597.7775744,-71316193.4753954,48431038.8418323
367.392898201,22954778.7356792,-71655145.9426036,48700734.5998226
552.983125127,23028023.4598372,-71994098.4098118,48966627.9330998
496.169790353,23066095.3376127,-72383495.0524564,49317895.884634
522.682679914,22840150.9483086,-72772891.6951009,49933263.4294722
412.843566019,22909276.9281381,-73194254.5811308,50285390.4965588
473.444456444,22982558.6067047,-73615617.4671608,50633532.3049125
587.071125991,23020711.0987563,-74092265.1302665,51072141.1026362
477.232012096,73767328.1466691,-74568912.7933722,802061.878715113
560.55823643,73836399.1482233,-75070690.4733816,1234851.88339478
575.708459036,73909717.7811985,-75572468.1533911,1663326.08065164
613.584015552,73947950.8875262,-76089152.6482437,2141815.34473303
483.475502412,77073837.4270946,-76605837.1430962,-467516.808495939
524.622353681,77142853.4503734,-77126536.8307775,-15791.9972421527
558.911396405,77216209.0377573,-77647236.5184589,431586.39209801
528.051257953,77254522.758361,-78168330.3621805,914335.655077472
534.909066498,42624582.5889033,-78689424.2059021,36065376.5260653
692.638663029,42693543.6339068,-79208945.6198049,36516094.6245612
600.058247674,42766936.1756993,-79728467.0337077,36962130.9162561
648.062907488,42805330.5105791,-80240821.586119,37436139.1384474
572.627013495,53735810.0000591,-80753176.1385303,27017938.7654847
617.202769036,53804716.0667872,-81253720.0987106,27449621.2346924
692.638663029,53878145.5629884,-81754264.0588909,27876811.1345656
568.985959864,53916620.5121442,-82267821.8562473,28351770.330063
663.134715812,47104172.5568906,-82781379.6536037,35677870.2314289
638.574170782,47173023.6453434,-83248125.254146,36075740.1829734
650.854443297,47246490.0959532,-83714870.8546884,36469031.6131785
687.695260842,47285045.6593851,-84141165.6146994,36856807.6505751
630.387322439,42631220.3041892,-84567460.3747104,41936870.4578437
683.601836671,42700016.4143667,-84948071.4980028,42248738.6854728
822.778258508,42773519.8193851,-85328682.6212951,42555985.5801685
667.228139984,42812155.9970931,-85685208.9174107,42873720.1484576
552.612263177,54084746.9584098,-86041735.2135263,31957540.8673797
683.601836671,54153488.0903119,-86319868.0483482,32167063.5598729
728.629502559,54227028.449739,-86598000.88317,32371701.0629336
716.137288757,54265745.2417231,-86815397.7337781,32550368.6293438
647.277934068,58534409.5175038,-87032794.5843861,28499032.3448163
661.049805006,58603095.6711306,-87158945.387007,28556510.7656814
757.452901569,58676672.9849663,-87285096.1896279,28609180.6575631
794.177890736,58715470.3912265,-87368138.0186959,28653461.8053602
780.406019799,50730855.4348753,-87451179.8477639,36721104.8189084
725.318536048,50799486.6102268,-87504340.6172264,36705579.3255356
863.037245425,50873100.8784712,-87557501.3866888,36685263.5454631
885.990363654,50911978.8990074,-87591833.7401263,36680740.8314826
872.218492716,58194684.6552623,-87626166.0935638,29432353.6567942
729.909159694,56800294.7393354,-84537684.4863077,27738119.656132
927.305976467,55410979.8489853,-81449202.8790517,26039150.3360428
1008.57040081,53986972.3707945,-48773102.0234327,-5212861.77696098
1068.53945167,18329830.3233429,-16097001.1678137,-2231760.61607746
970.408277539,16935385.6023209,21804887.8386507,-38739303.0326941
1128.50850253,15546107.4931992,59706776.8451152,-75251755.8298118
1014.02213271,14122180.6292844,61092617.4972265,-75213784.1043782
1242.99487235,-4352601.33369087,62478458.1493378,-58124613.8207746
1084.89464736,-1406142.97786156,62481994.2705137,-61074766.3980048
1193.92928529,1545573.57619157,62485530.3916896,-64029910.0385959
1123.05677064,4462685.20849934,62489559.8758998,-66951122.0276285
1357.48124218,42637146.7336213,62493589.3601099,-105129378.612489
1565.04235595,46058687.4542777,62493540.701525,-108550663.113447
1463.31460282,49485577.9594814,62493492.04294,-111977606.687818
1283.33473188,52877907.3759874,62487443.1898678,-115364067.231123
1572.86756773,28038297.0927597,62481394.3367956,-90518118.5619875
1940.65252138,32566935.1909743,62468466.021844,-95033460.560297
1784.14828579,37101014.6600598,62455537.7068924,-99554768.2186664
1752.84743867,41600576.8734953,62436303.4124312,-104035127.438488
2034.55506274,47627881.4831423,62417069.1179699,-110042916.04605
2214.53493368,51681327.6063397,62389983.3328172,-114069096.404223
2196.41646329,55740306.6867315,62362897.5476645,-118101007.817933
2718.21705954,59764812.3445208,62321587.8264634,-122083681.953925
2584.73318608,62577190.0223848,62280278.1052624,-124854883.394461
3082.26398715,62645434.5640122,62217542.4568311,-124859894.756856
3361.36663166,62719306.4740356,62154806.8083999,-124870751.915804
3579.79478823,62758748.7945043,62063043.4337706,-124818212.433487
3543.39009547,63470514.5088678,61971280.0591413,-125438251.177914
3858.89743274,63538701.4205221,61851013.2960043,-125385855.819094
4280.33532741,63612610.1117739,61730746.5328673,-125339076.309314
3350.76755428,63652133.0465186,61586289.6905677,-125235071.969532
