"MinersRevenue","seasonal","trend","remainder"
20998.72,23689.5186643815,-10541.894976097,7851.09631171553
22783.848,21884.6494977196,-24329.9521738147,25229.1506760951
20610.06,21884.6494977196,-38985.7895394522,37711.2000417325
23276.57,21884.6494977196,-53641.6269050896,55033.54740737
17297.8,21884.6494977196,-68960.9576741476,64374.108176428
18857.44812,22953.3220198743,-84280.2884432056,80184.4145433313
15661.53894,22953.3220198743,-99857.8828389542,92566.0997590799
14841.9,22953.3220198743,-115435.477234703,107324.055214828
16003.596,22953.3220198743,-130660.921738559,123711.195718684
15462.08,24795.8339169157,-145886.366242414,136552.612325499
15869.55,24795.8339169157,-160508.362863796,151582.07894688
15596.14,24795.8339169157,-175130.359485178,165930.665568262
13783.38,24795.8339169157,-189298.420656214,178285.966739298
16647.68,22240.5999249742,-203466.48182725,197873.561902276
16081.03125,22240.5999249742,-216701.06448208,210541.495807106
14235.043,22240.5999249742,-229935.647136909,221930.090211935
15749.35497,22240.5999249742,-241827.112190182,235335.867235208
20729.874,19224.7590511835,-253718.577243456,255223.692192272
21609.577,19224.7590511835,-264048.725779612,266433.543728428
29057.56,19224.7590511835,-274378.874315768,284211.675264585
24645.852,19224.7590511835,-282476.553705436,287897.646654252
23487.44496,18820.8329329411,-290574.233095104,295240.845122163
20490.47,18820.8329329411,-296515.56855852,298185.205625579
23448.79,18820.8329329411,-302456.904021936,307084.861088995
24256.65,18820.8329329411,-305725.621811805,311161.438878864
22661.946,15620.9288162558,-308994.339601674,316035.356785418
23879.3,15620.9288162558,-308256.169960705,316514.541144449
22950.528,15620.9288162558,-307518.000319736,314847.59950348
23873.12,15620.9288162558,-304786.398789005,313038.58997275
24809.2,11491.252583403,-302054.797258275,315372.744674872
23413.30185,11491.252583403,-296647.204434895,308569.253701492
21298.2,11491.252583403,-291239.611611514,301046.559028111
23604.231,11491.252583403,-286439.788736953,298552.76715355
19664.3414,10224.5555990281,-281639.965862392,291079.751663364
20032.46,10224.5555990281,-276503.300712435,286311.205113407
23585.46,10224.5555990281,-271366.635562478,284727.53996345
23897.25,10224.5555990281,-265524.306959978,279197.00136095
27948.81908,7880.10496982907,-259681.978357478,279750.692467649
30397.5,7880.10496982907,-253589.733124577,276107.128154748
31864.83,7880.10496982907,-247497.487891675,271482.212921846
27560.69896,7880.10496982907,-241166.552264629,260847.1462548
30031.85,5798.75016574405,-234835.616637583,259068.716471839
26077.2398,5798.75016574405,-228975.061785548,249253.551419804
38199.1694,5798.75016574405,-223114.506933513,255514.926167769
37101.21177,5798.75016574405,-217777.166812912,249079.628417168
32285.12,2638.73133504682,-212439.826692311,242086.215357264
31429.16664,2638.73133504682,-206914.848908123,235705.284213076
30327.32,2638.73133504682,-201389.871123935,229078.459788888
27532.9,2638.73133504682,-196527.160483113,221421.329148066
40224.735,376.386950041737,-191664.44984229,231512.797892248
38755.6,376.386950041736,-185930.42475496,224309.637804918
41826.7395,376.386950041736,-180196.39966763,221646.752217588
42875.45,376.386950041738,-173814.749588219,216313.812638178
43246.9982,216127.218414377,-167433.099508809,-5447.12070556861
47064.645,212030.377394109,-161342.554439437,-3623.17795467176
61413.32,212030.377394109,-155252.009370066,4634.95197595673
63518.88024,212030.377394109,-149857.735322226,1346.23816811695
57981.6,212030.377394109,-144463.461274386,-9585.31611972285
58003.2,209244.74409898,-139890.61379389,-11350.9303050895
50324.56,209244.74409898,-135317.766313394,-23602.4177855855
54284.49,209244.74409898,-131384.50998125,-23575.7441177294
58361.977,209244.74409898,-127451.253649106,-23431.5134498733
42583.743446,207364.478678043,-123388.81605708,-41391.9191749639
54074.25,207364.478678043,-119326.378465053,-33963.8502129908
51767.86594,207364.478678043,-115419.145794927,-40177.4669431162
57007.8184,207364.478678043,-111511.913124802,-38844.7471532416
55302.54,202863.772392025,-107826.138215986,-39735.0941760388
49421.45,202863.772392025,-104140.36330717,-49301.9590848548
42884.1,202863.772392025,-100546.779606771,-59432.8927852533
45684.94,202863.772392025,-96953.1959063728,-60225.6364856518
58655.25,198079.126522954,-94323.0289485596,-45100.8475743943
41554.17,198079.126522954,-91692.8619907463,-64832.0945322076
55214.7869,198079.126522954,-89174.9457388446,-53689.3938841093
44028.37,198079.126522954,-86657.0294869429,-67393.727036011
50032.65,192492.174913189,-84089.5456094637,-58369.9793037256
40343.4,192492.174913189,-81522.0617319846,-70626.7131812047
39658.019,192492.174913189,-79455.2487798548,-73378.9071333345
44582.6514,192492.174913189,-77388.435827725,-70521.0876854644
48216.96,187655.169534332,-74743.8641077561,-64694.3454265764
46508,187655.169534332,-72099.2923877873,-69047.8771465452
44787.55,187655.169534332,-69104.3668007129,-73763.2527336196
38095.966,187655.169534332,-66109.4412136384,-83449.762320694
50592,184638.620847708,-63342.5349475322,-70704.0859001763
49227.036,184638.620847708,-60575.6286814259,-74835.9561662825
49248,184638.620847708,-57281.1414279163,-78109.4794197921
40568.85,184638.620847708,-53986.6541744066,-90083.1166733018
42869.16,178190.539139435,-50423.5513675227,-84897.8277719124
40854.97845,178190.539139435,-46860.4485606389,-90475.1121287963
38629.4376,178190.539139435,-43083.5099700241,-96477.591569411
41789,178190.539139435,-39306.5713794094,-97094.9677600258
43592.06425,172814.989673463,-35685.9800511593,-93536.9453723033
41424,172814.989673463,-32065.3887229093,-99325.6009505533
46817.55,172814.989673463,-28935.6428302465,-97061.7968432162
42064.88,172814.989673463,-25805.8969375836,-104944.212735879
38113.6,170110.896424469,-22797.0674402903,-109200.228984179
34721.2,170110.896424469,-19788.237942997,-115601.458481472
30574.83912,170110.896424469,-17087.2500618254,-122448.807242644
33881.16794,170110.896424469,-14386.2621806538,-121843.466303815
39360.05275,165836.882931319,-11213.790732535,-115263.039448784
34025.30716,165836.882931319,-8041.31928441611,-123770.256486903
33009.56,165836.882931319,-4404.67562595343,-128422.647305365
28399.8662,165836.882931319,-768.031967490758,-136668.984763828
35652.62,160926.906035128,2209.73706368202,-127484.02309881
41388.10324,160926.906035128,5187.5060948548,-124726.308889983
37704.69612,160926.906035128,7377.17490178511,-130599.384816914
42354.78,160926.906035128,9566.84370871541,-128138.969743844
38015.54946,155863.84027144,10507.6191108283,-128355.909922268
40310.4,155863.84027144,11448.3945129412,-127001.834784381
37525,155863.84027144,10758.3941209042,-129097.234392344
45584.7,155863.84027144,10068.3937288671,-120347.534000307
38906.74326,150548.123676994,8981.63296078856,-120623.013377783
33196.00752,150548.123676994,7894.87219270998,-125246.988349704
28455.04235,150548.123676994,6885.44770021228,-128978.529027206
31864.7,150548.123676994,5876.02320771459,-124559.446884709
33284.16,146793.791961627,5041.82098243232,-118551.45294406
37390.2,146793.791961627,4207.61875715006,-113611.210718777
37791.78,146793.791961627,3934.31563877314,-112936.327600401
39020,146793.791961627,3661.01252039622,-111434.804482024
41099.0197,144398.441686889,3659.07688555889,-106958.498872448
42755.7,144398.441686889,3657.14125072157,-105299.882937611
33198.47,144398.441686889,3612.22605430711,-114812.197741196
41919.69495,144398.441686889,3567.31085789264,-106046.057594782
41170.1,140487.537132388,4159.062899312,-103476.5000317
37593.582,140487.537132388,4750.81494073135,-107644.77007312
35174.3,140487.537132388,5930.17696226977,-111243.414094658
38647.8,140487.537132388,7109.53898380819,-108949.276116196
46459.8792,136060.876883328,8389.48816306536,-97990.4858463937
41979.98394,136060.876883328,9669.43734232252,-103750.330285651
41969.4496,136060.876883328,10883.1257498297,-104974.553033158
36871.92,136060.876883328,12096.8141573369,-111285.771040665
39466.48,132258.722262669,12956.5120341078,-105748.754296777
38078.64,132258.722262669,13816.2099108787,-107996.292173548
31409.49,132258.722262669,14477.6357495074,-115326.868012176
40860.05184,132258.722262669,15139.0615881362,-106537.732010805
39163.42722,131569.077512955,16254.3955972216,-108660.045890177
36041.43351,131569.077512955,17369.729606307,-112897.373609262
35090.22,131569.077512955,19058.6766324211,-115537.534145377
38544.44768,131569.077512955,20747.6236585352,-113772.253491491
33802.83768,129802.781607761,22648.424851597,-118648.368779358
36244.32,129802.781607761,24549.2260446588,-118107.68765242
40362.3,129802.781607761,26524.020111423,-115964.501719184
36987.216,129802.781607761,28498.8141781872,-121314.379785949
32278.32,125657.685017959,30359.8477390146,-123739.212756974
32084.04,125657.685017959,32220.8812998421,-125794.526317801
35053.41,125657.685017959,34049.5472847143,-124653.822302673
29451.58616,125657.685017959,35878.2132695865,-132084.312127546
30523.84,123314.684839384,37866.4727105988,-130657.317549983
32882.94,123314.684839384,39854.7321516111,-130286.476990996
35054.4,123314.684839384,41854.2652910609,-130114.550130445
36254.4,123314.684839384,43853.7984305107,-130914.083269895
35054.6,120353.003805106,45814.6036323002,-131113.007437406
35022.1796,120353.003805106,47775.4088340896,-133106.233039196
34391.88,120353.003805106,49853.1033411977,-135814.227146304
31171.01056,120353.003805106,51930.7978483057,-141112.791093412
33474.65,118388.634760286,54482.7477818123,-139396.732542099
29175.69206,118388.634760286,57034.6977153188,-146247.640415605
33136.92,118388.634760286,60438.659737695,-145690.374497981
35691.85149,118388.634760286,63842.6217600711,-146539.405030357
31612.911,115770.522583615,67805.8288483553,-151963.44043197
40507.95,115770.522583615,71769.0359366395,-147031.608520255
40098.52,115770.522583615,76209.8963071185,-151881.898890734
40310.88,115770.522583615,80650.7566775975,-156110.399261213
39725.4585,113271.981711558,85681.4397890728,-159227.963000631
38633.99796,113271.981711558,90712.1229005482,-165350.106652107
32006,113271.981711558,96166.7363255898,-177432.718037148
35629.8,113271.981711558,101621.349750631,-179263.53146219
39953.34,111810.422655033,107631.500676526,-179488.583331558
32395.1832,111810.422655033,113641.65160242,-193056.891057453
39942.868,111810.422655033,119987.450195219,-191855.004850251
41677.812,111810.422655033,126333.248788017,-196465.85944305
42270,108870.908765346,132448.612278843,-199049.521044189
44780,108870.908765346,138563.975769669,-202654.884535015
39908.6034,108870.908765346,144201.8966643,-213164.202029646
43068.672,108870.908765346,149839.817558931,-215642.054324277
39964,105814.974233133,154594.433557013,-220445.407790146
40212.4455,105814.974233133,159349.049555095,-224951.578288228
43892.192,105814.974233133,162465.315539376,-224388.097772508
43610.632,105814.974233133,165581.581523656,-227785.923756789
47491.2,102924.812386771,166968.445986613,-222402.058373385
41859.28326,102924.812386771,168355.31044957,-229420.839576342
36946.125,102924.812386771,168270.129246588,-234248.816633359
30996.3808,102924.812386771,168184.948043606,-240113.379630377
34310,98275.794416248,167081.852937478,-231047.647353726
33042.5968,98275.794416248,165978.757831349,-231211.955447597
36148.408,98275.794416248,164840.134713035,-226967.521129283
33436.21,98275.794416248,163701.511594721,-228541.096010969
28570.05774,92215.909759192,161647.08737601,-225292.939395202
30344.895,92215.909759192,159592.663157298,-221463.67791649
37012.95,92215.909759192,156478.999473748,-211681.95923294
37712.95903,92215.909759192,153365.335790199,-207868.286519391
36678.3,86024.2278784308,149690.124735942,-199036.052614373
34066.155,86024.2278784308,146014.913681685,-197972.986560116
30023.68,86024.2278784308,141580.496340234,-197581.044218665
31300.56,86024.2278784308,137146.078998782,-191869.746877213
35423.348,82057.4377913949,133342.737867544,-179976.827658939
29967.85,82057.4377913949,129539.396736305,-181628.9845277
34838.134,82057.4377913949,126060.139924496,-173279.443715891
42290.82,82057.4377913949,122580.883112686,-162347.500904081
35707.2,79364.389849453,119219.49261856,-162876.682468013
35173.31202,79364.389849453,115858.102124434,-160049.179953887
31117.76,79364.389849453,112314.808391532,-160561.438240985
37954.47,79364.389849453,108771.514658629,-150181.434508082
39867.55,74848.7492397863,105234.676936382,-140215.876176169
41223.711,74848.7492397863,101697.839214136,-135322.877453922
41669.7839,74848.7492397863,98604.216069678,-131783.181409464
40000.473,74848.7492397863,95510.5929252203,-130358.869165007
37559.5,70720.0931559399,93059.0422163526,-126219.635372293
46292.61,70720.0931559399,90607.4915074849,-115034.974663425
34943.28,70720.0931559399,88598.8603473479,-124375.673503288
41974.56,70720.0931559399,86590.229187211,-115335.762343151
47720.31628,67291.1918509819,85217.8820521374,-104788.757623119
47904.88,67291.1918509819,83845.5349170637,-103231.846768046
42810.874,67291.1918509819,83552.8798554293,-108033.197706411
39968.4,67291.1918509819,83260.2247937948,-110583.016644777
48484.6,63034.8495612791,83566.0403352467,-98116.2898965259
43643.25,63034.8495612791,83871.8558766987,-103263.455437978
49227.525,63034.8495612791,84306.8184115732,-98114.1429728523
52989.97,63034.8495612791,84741.7809464477,-94786.6605077268
53376.13826,58709.750229096,85040.926135429,-90374.538104525
50932.5168,58709.750229096,85340.0713244104,-93117.3047535063
59619.61044,58709.750229096,85528.0983308436,-84618.2381199396
45359.58179,58709.750229096,85716.1253372769,-99066.2937763729
41656.8,55333.913131601,86208.548813585,-99885.6619451859
48134.50998,55333.913131601,86700.972289893,-93900.375441494
53969.7813,55333.913131601,87926.5747343987,-89290.7065659997
46245.964,55333.913131601,89152.1771789044,-98240.1263105054
49432.72336,52389.2145277776,90850.0330439677,-93806.5242117453
47862.9366,52389.2145277776,92547.888909031,-97074.1668368086
53211.39935,52389.2145277776,94803.1922713844,-93981.007449162
45122.25102,52389.2145277776,97058.4956337378,-104325.459141515
46707.282,48599.1950733874,99546.1172319304,-101438.030305318
47614.002,48599.1950733874,102033.738830123,-103018.93190351
46255.54,48599.1950733874,104443.109198884,-106786.764272272
54425.25,48599.1950733874,106852.479567646,-101026.424641033
49161.255,43370.8332562996,109258.864073271,-103468.442329571
52151.1,43370.8332562996,111665.248578897,-102884.981835197
46462.51,43370.8332562996,113561.094617872,-110469.417874172
51599.66238,43370.8332562996,115456.940656847,-107228.111533147
57678.75,39229.5328760932,116267.440302557,-97818.2231786504
52981.44,39229.5328760931,117077.939948267,-103326.03282436
56995.44,39229.5328760932,117732.498199304,-99966.5910753973
54813.708,39229.5328760931,118387.056450341,-102802.881326434
49833.819,36385.5219572967,118973.77290375,-105525.475861047
55383.12,36385.5219572967,119560.48935716,-100562.891314456
63689.8,36385.5219572967,120690.495052077,-93386.2170093741
57405.40206,36385.5219572967,121820.500746995,-100800.620644292
57105.71682,33565.8556376057,123629.792100682,-100089.930918288
61519.3479,33565.8556376057,125439.083454369,-97485.591191975
84176.3,33565.8556376057,126762.129510455,-76151.6851480609
71197.34925,33565.8556376057,128085.175566541,-90453.6819541467
66501.1047,31335.8309493694,129073.891859635,-93908.6181090045
64450.179,31335.8309493694,130062.608152729,-96948.2601020985
73021.6,31335.8309493694,130586.390180319,-88900.6211296885
62685,31335.8309493694,131110.172207909,-99761.0031572786
69211.6,28109.7239464754,131509.273009376,-90407.396955851
72280.32,28109.7239464754,131908.373810842,-87737.7777573175
67660.3957,28109.7239464754,132446.488655566,-92895.8169020412
79370.2,28109.7239464754,132984.60350029,-81724.127446765
75314.25,26388.8652524081,133486.599981515,-84561.2152339235
76083.6,26388.8652524081,133988.596462741,-84293.8617151493
64596.363,26388.8652524081,134951.633567064,-96744.1358194718
84829.65,26388.8652524081,135914.670671386,-77473.8859237944
62955.36,28095.9014383616,137798.880851207,-102939.422289568
67447.8,28095.9014383616,139683.091031027,-100331.192469389
75646.2,28095.9014383616,141820.952327448,-94270.6537658094
96366.6396,28095.9014383616,143958.813623869,-75688.0754622302
85021.2,27628.5786165306,147264.219654665,-89871.5982711956
81373.5106,27628.5786165306,150569.625685461,-96824.6937019919
79850.80064,27628.5786165306,153506.155775545,-101283.933752076
82468.8,27628.5786165306,156442.685865629,-101602.464482159
95354.71448,25939.3342207046,158772.270093142,-89356.8898338466
95616,25939.3342207046,161101.854320655,-91425.1885413598
95642,25939.3342207046,164079.478480019,-94376.812700724
91820.41596,25939.3342207046,167057.102639384,-101176.020900088
99614.255,27615.0941190738,170563.56663142,-98564.4057504941
91102.17325,27615.0941190738,174070.030623457,-110582.951492531
99513.54677,27615.0941190738,177393.261345915,-105494.808694989
108683.26,27615.0941190738,180716.492068373,-99648.3261874472
107020.08108,28292.5514568943,183193.739866658,-104466.210243552
110572,28292.5514568943,185670.987664942,-103391.539121836
113230.2388,28292.5514568943,187189.339116729,-102251.651773623
95016,28292.5514568943,188707.690568516,-121984.24202541
99519,26918.1822332256,189078.440672308,-116477.622905533
93451.80927,26918.1822332256,189449.1907761,-122915.563739325
76683.24,26918.1822332256,190201.363838824,-140436.30607205
84777.75,26918.1822332256,190953.536901549,-133093.969134775
80134.5,25582.8062292778,192449.961165829,-137898.267395107
67352.75,25582.8062292778,193946.385430109,-152176.441659387
93681.96486,25582.8062292778,195256.246715679,-127157.088084956
90869.77521,25582.8062292778,196566.108001248,-131279.139020526
85617.0061,27914.2115429734,198222.877227426,-140520.0826704
93311.95676,27914.2115429734,199879.646453605,-134481.901236578
86697.599,27914.2115429734,201036.847982691,-142253.460525665
77823.4338,27914.2115429734,202194.049511778,-152284.827254751
85214.76,30128.112103931,204643.325876039,-149556.67797997
78269.31319,30128.112103931,207092.602240301,-158951.401154232
94878,30128.112103931,209417.930713223,-144668.042817154
68115.562,30128.112103931,211743.259186146,-173755.809290077
95474.392,31630.6262739062,214079.525622352,-150235.759896258
104193.76,31630.6262739062,216415.792058558,-143852.658332464
97297.22,31630.6262739062,218623.112574731,-152956.518848637
78727.83,31630.6262739062,220830.433090904,-173733.22936481
85465.8896,32965.6864295721,222196.711755087,-169696.508584659
80359.194,32965.6864295721,223562.99041927,-176169.482848842
88757.30529,32965.6864295721,225600.059632839,-169808.440772411
80482.9597,32965.6864295721,227637.128846408,-180119.85557598
82870.73,32624.8417377832,230821.490271311,-180575.602009094
95421.75,32624.8417377832,234005.851696214,-171208.943433997
84551.634,32624.8417377832,237581.293381127,-185654.50111891
90092.86,32624.8417377832,241156.73506604,-183688.716803823
105437.475,36230.2176578827,244727.805391493,-175520.548049376
101181.21,36230.2176578827,248298.875716947,-183347.88337483
90438.92,36230.2176578827,251514.7298483,-197306.027506183
93500.6842,36230.2176578827,254730.583979652,-197460.117437535
102810.11179,38181.1227105325,257305.604849336,-192676.615769868
107199.0295,38181.1227105325,259880.625719019,-190862.718929551
91632.1285,38181.1227105325,262319.925748015,-208868.919958548
96263.33376,38181.1227105325,264759.225777012,-206677.014727544
91314.61503,36297.4660085728,267326.100160916,-212308.951139489
88023.04,36297.4660085728,269892.97454482,-218167.400553393
89300.82,36297.4660085728,271778.961509108,-218775.607517681
102750.108,36297.4660085728,273664.948473397,-207212.30648197
105090.86,36059.4493816244,275326.100645298,-206294.690026922
94959.62388,36059.4493816244,276987.252817199,-218087.078318824
92546.615,36059.4493816244,278156.056592582,-221668.890974206
87906,36059.4493816244,279324.860367964,-227478.309749588
89306.0077,36651.8230899577,279576.363155517,-226922.178545474
89390.9271,36651.8230899577,279827.865943069,-227088.761933027
88682.73,36651.8230899577,279781.506298041,-227750.599387999
91886.62877,36651.8230899577,279735.146653014,-224500.340972972
87540.7137,35375.6094593848,278865.953449405,-226700.84920879
100614.32,35375.6094593848,277996.760245796,-212758.049705181
89833.9,35375.6094593848,276012.33442152,-221554.043880905
90784.8,35375.6094593848,274027.908597243,-218618.718056628
84415.75,33558.1192375757,271115.799039016,-220258.168276592
91951.2,33558.1192375757,268203.689480789,-209810.608718364
88891.388,33558.1192375757,264810.136930598,-209476.868168174
82992,33558.1192375757,261416.584380407,-211982.703617983
94664.07,35316.2675299937,257820.653039701,-198472.850569695
91423.75,35316.2675299937,254224.721698995,-198117.239228989
85320.84,35316.2675299937,250547.615001841,-200543.042531835
92905.12464,35316.2675299937,246870.508304687,-189281.651194681
95341.089,35760.2776739849,242684.787278118,-183103.975952103
81954.6,35760.2776739849,238499.066251548,-192304.743925533
93451.873,35760.2776739849,233681.47946107,-175989.884135055
98294.63,35760.2776739849,228863.892670592,-166329.540344577
82488,32421.5160944702,223820.048297493,-173753.564391964
92456.04,32421.5160944702,218776.203924395,-158741.680018865
81009.78,32421.5160944702,212776.389772018,-164188.125866489
89531.63208,32421.5160944702,206776.575619642,-149666.459634112
96606.49179,29635.1585193043,199817.198184979,-132845.864914283
89781.82,29635.1585193043,192857.820750316,-132711.15926962
86669.25,29635.1585193043,185079.588341274,-128045.496860579
81082.05,29635.1585193043,177301.355932233,-125854.464451537
77679.22,26664.8640950498,169049.631177987,-118035.275273037
76381.388,26664.8640950498,160797.906423742,-111081.382518792
81552.67725,26664.8640950498,151768.733115049,-96880.9199600991
76008.9549,26664.8640950498,142739.559806357,-93395.4690014064
85632.24,24418.5857388887,133081.558771407,-71867.9045102957
83657.5,24418.5857388887,123423.557736457,-64184.6434753461
74291.37534,24418.5857388887,112064.872334047,-62192.0827329355
88371.10037,24418.5857388887,100706.186931636,-36753.6723005248
90192.6333,23689.5186643815,88149.5162559897,-21646.4016203712
80478.9,23689.5186643815,75592.8455803432,-18803.4642447247
87902.05879,23689.5186643815,61772.832774823,2439.70735079546
72383.363,23689.5186643815,47952.8199693029,741.024366315651
79020.24,21884.6494977196,34482.4564972902,22653.1340049902
75877.522,21884.6494977196,21012.0930252775,32980.7794770029
79803.1,21884.6494977196,8198.87782050364,49719.5726817767
75897.506,21884.6494977196,-4614.33738427021,58627.1938865506
83567.6,22953.3220198743,-18906.0678099073,79520.345790033
83508.6,22953.3220198743,-33197.7982355444,93753.0762156701
94360.2,22953.3220198743,-46479.6417275134,117886.519707639
72888.47646,22953.3220198743,-59761.4852194823,109696.639659608
94459.52,24795.8339169157,-72016.0337632659,141679.71984635
91113.888,24795.8339169157,-84270.5823070495,150588.636390134
90540.44,24795.8339169157,-96437.0362143387,162181.642297423
90403.39,24795.8339169157,-108603.490121628,174211.046204712
100800.5176,22240.5999249742,-118791.50743092,197351.425105946
89170.2,22240.5999249742,-128979.524740213,195909.124815238
100921.0155,22240.5999249742,-140226.935410593,218907.350985619
96217.79321,22240.5999249742,-151474.346080974,225451.539366
98872.33928,19224.7590511835,-178553.427476277,258201.007705093
52348.845,19224.7590511835,-205632.50887158,238756.594820397
41061.9,19224.7590511835,-221796.176415883,243633.317364699
51119.06562,19224.7590511835,-237959.843960186,269854.150529002
48057.2,18820.8329329411,-258419.828050497,287656.195117556
47774.50968,18820.8329329411,-278879.812140809,307833.488887868
36293.93325,18820.8329329411,-283189.059373742,300662.159690801
40851,18820.8329329411,-287498.306606674,309528.473673733
49361.8128,15620.9288162558,-287076.458157853,320817.342141597
42750,15620.9288162558,-286654.609709031,313783.680892775
46070,15620.9288162558,-284632.546996652,315081.618180396
44297.22,15620.9288162558,-282610.484284273,311286.775468017
48536.1,11491.252583403,-278106.997026085,315151.844442682
49854.16345,11491.252583403,-273603.509767898,311966.420634495
44357.24748,11491.252583403,-269656.096602981,302522.091499578
47499.22138,11491.252583403,-265708.683438065,301716.652234662
36587.93208,10224.5555990281,-261577.821345075,287941.197826046
40986.0672,10224.5555990281,-257446.959252084,288208.470853056
39657.22296,10224.5555990281,-253035.268206754,282467.935567726
42950.636,10224.5555990281,-248623.577161424,281349.657562396
42702.613,7880.10496982907,-243165.422545664,277987.930575835
48423.986,7880.10496982907,-237707.267929903,278251.148960074
37455.6,7880.10496982907,-231923.091383112,261498.586413283
41761.35,7880.10496982907,-226138.914836321,260020.159866492
49453.93722,5798.75016574405,-220082.90861635,263738.095670606
46956.40654,5798.75016574405,-214026.902396379,255184.558770635
43107.25,5798.75016574405,-207826.847626637,245135.347460893
41641.2,5798.75016574405,-201626.792856896,237469.242691152
48624.6081,2638.73133504682,-195839.652887151,241825.529652104
54688.2,2638.73133504682,-190052.512917406,242101.981582359
60578.2562,2638.73133504682,-184980.669167746,242920.194032699
46204.6,2638.73133504682,-179908.825418086,223474.694083039
54754.8693,376.386950041737,-175593.399200035,229971.881549994
57431.34,376.386950041736,-171277.972981984,228332.926031943
55912.003,376.386950041736,-168176.750715124,223712.366765082
52648.6,376.386950041738,-165075.528448263,217347.741498221
54327.24,216127.218414377,-161940.557342074,140.578927696974
48118.33062,212030.377394109,-158805.586235886,-5106.46053822312
50872.74,212030.377394109,-155429.86506064,-5727.77233346927
48532.07413,212030.377394109,-152054.143885394,-11444.1593787154
56968.815,212030.377394109,-148570.561151329,-6491.00124278045
50189.07,209244.74409898,-145086.978417264,-13968.6956817162
46955.97234,209244.74409898,-141052.683765969,-21236.0879930103
54444.64,209244.74409898,-137018.389114675,-17781.7149843044
43886.66931,209244.74409898,-132825.425685642,-32532.6491033375
43236.51987,207364.478678043,-128632.462256609,-35495.4965514342
44161.158,207364.478678043,-124052.830499553,-39150.4901784905
55555.5,207364.478678043,-119473.198742497,-32335.7799355467
46463.07891,207364.478678043,-114191.501196097,-46709.8985719464
45756.235,202863.772392025,-108909.803649697,-48197.7337423273
47878.29,202863.772392025,-103362.802977092,-51622.6794149324
50576.54,202863.772392025,-97815.8023044872,-54471.4300875375
56844.82752,202863.772392025,-92218.3841665568,-53800.5607054679
52961.37,198079.126522954,-86620.9660286264,-58496.7904943275
62486.4,198079.126522954,-81124.2635978583,-54468.4629250956
56798.11,198079.126522954,-75627.5611670902,-65653.4553558638
59714.3155,198079.126522954,-70600.2408230819,-67764.570199872
71808.94258,192492.174913189,-65572.9204790736,-55110.3118541157
66204.322,192492.174913189,-61124.8455063088,-65163.0074068806
66917.94948,192492.174913189,-56676.7705335439,-68897.4548996454
69245.96153,192492.174913189,-52149.3304587481,-71096.8829244412
69039.9,187655.169534332,-47621.8903839522,-70993.3791503803
81180,187655.169534332,-42067.0636417984,-64408.1058925341
72180.8,187655.169534332,-36512.2368996445,-78962.1326346879
102692.56,187655.169534332,-31375.8464091478,-53586.7631251846
82516.2,184638.620847708,-26239.4559186512,-75882.9649290573
86066.9,184638.620847708,-20887.1300662565,-77684.590781452
86793.96,184638.620847708,-15534.8042138617,-82309.8566338467
93609.35,184638.620847708,-11466.2666242544,-79563.004223454
90270.18,178190.539139435,-7397.72903464703,-80522.6301047881
82839.5337,178190.539139435,-2626.27996275621,-92724.725476679
82951.75,178190.539139435,2145.16910913462,-97383.9582485698
85343.95,178190.539139435,8117.36728380876,-100963.956423244
81551.59677,172814.989673463,14089.5654584829,-105352.958361945
97835.20494,172814.989673463,20934.4361522682,-95914.2208857308
97362.692,172814.989673463,27779.3068460535,-103231.604519516
93364.60131,172814.989673463,35401.2238730932,-114851.612236556
103773.56024,170110.896424469,43023.140900133,-109360.477084602
110076.78708,170110.896424469,50204.9793256022,-110239.088670071
120226.45794,170110.896424469,57386.8177510715,-107271.256235541
129340.89002,170110.896424469,63772.7745325079,-104542.780936977
120333.4017,165836.882931319,70158.7313139444,-115662.212545263
108978.8016,165836.882931319,76102.9188770718,-132961.000208391
120917.958,165836.882931319,82047.1064401992,-126966.031371518
130369.23163,165836.882931319,85930.1736444404,-121397.824945759
148166.19664,160926.906035128,89813.2408486816,-102573.95024381
126106.981,160926.906035128,92981.6389190129,-127801.563954141
120018.63802,160926.906035128,96150.0369893441,-137058.305004473
125614.55442,160926.906035128,99168.4078729695,-134480.759488098
149404.79939,155863.84027144,102186.778756595,-108645.819638035
122502.291,155863.84027144,104362.257053776,-137723.806325216
160997.07987,155863.84027144,106537.735350956,-101404.495752397
145256.04336,155863.84027144,109399.22470889,-120007.02162033
140244.39779,150548.123676994,112260.714066824,-122564.439953818
130023.7632,150548.123676994,115021.693036311,-135546.053513305
130978.36887,150548.123676994,117782.672005798,-137352.426812792
160957.8,150548.123676994,121123.721939574,-110714.045616568
152192.04,146793.791961627,124464.77187335,-119066.523834977
195225,146793.791961627,128385.196783079,-79953.9887447059
168186.14618,146793.791961627,132305.621692808,-110913.267474435
159240.9,146793.791961627,137705.7603511,-125258.652312728
197341.69368,144398.441686889,143105.899009393,-90162.6470162818
218038.5,144398.441686889,155097.249566245,-81457.1912531345
224663.0282,144398.441686889,167088.600123098,-86824.0136099872
135053.13,144398.441686889,175209.36633896,-184554.678025849
183128.36087,140487.537132388,183330.132554821,-140689.30881721
221251.1652,140487.537132388,194298.761144822,-113535.13307721
203742.2156,140487.537132388,205267.389734823,-142012.711267211
