"Date","seasonal","trend","remainder"
14878,10.6473865075077,14851.287470294,16.065143198497
14879,10.6770398783183,14851.2880754099,17.0348847117657
14880,10.7072453875789,14851.2887080775,18.004046534892
14881,10.7343727501895,14851.2893407451,18.976286504665
14882,11.6530170746638,14851.2899782063,19.0570047190176
14883,11.6921107785945,14851.2906156675,20.0172735539163
14884,11.7317593608059,14851.2912277343,20.9770129049175
14885,11.7683537036546,14851.2918398011,21.9398064952802
14886,12.6769096988086,14851.2923928779,22.0306974232935
14887,12.7160006715429,14851.2929459547,22.9910533737275
14888,12.7556492623889,14851.293407842,23.9509428956299
14889,12.7922675211592,14851.2938697292,24.9138627496086
14890,13.6520733645819,14851.2942142899,25.0537123455433
14891,13.6911616061199,14851.2945588505,26.0142795433603
14892,13.7308102056003,14851.2947687088,26.9744210855624
14893,13.7674523802924,14851.2949785672,27.9375690525485
14894,14.6706204093626,14851.2950422983,28.0343372923689
14895,14.6956538451057,14851.2951060294,29.009240125517
14896,14.7212503786222,14851.2950174283,29.9837321930536
14897,14.7438643946374,14851.2949288273,30.9612067780909
14898,15.5738415258959,14851.294694698,31.1314637761498
14899,15.598872136296,14851.2944605686,32.106667295071
14900,15.624468678447,14851.2941016374,33.0814296841581
14901,15.6471066103839,14851.2937427062,34.0591506834571
14902,16.5123678019569,14851.2936013807,34.1940308173598
14903,16.5514476616125,14851.2934600552,35.1550922831811
14904,16.5910962869964,14851.2934807055,36.1154230074735
14905,16.6278102094535,14851.2935013559,37.0786884346944
14906,17.6006736034014,14851.2935749313,37.1057514652621
14907,17.622607501581,14851.2936485068,38.0837439916013
14908,17.6451129994664,14851.2940945509,39.0607924496162
14909,17.6647077017123,14851.294540595,40.0407517032691
14910,18.5225624486524,14851.2957361764,40.1817013749023
14911,18.5444935214889,14851.2969317579,41.1585747206391
14912,18.5669990280089,14851.298686692,42.1343142799687
14913,18.5866163909056,14851.3004416262,43.1129419829231
14914,19.4741638593752,14851.2567197698,43.269116370835
14915,19.5132352430016,14851.2129979134,44.273766843593
14916,19.552883894289,14851.278080215,45.1690358907435
14917,19.5896670539695,14851.3431625165,46.0671704294982
14918,20.5482075411585,14851.3484901157,46.1033023431282
14919,20.5872760994418,14851.3538177149,47.0589061856626
14920,20.6269247593637,14851.3533339897,48.0197412508987
14921,20.6637305796951,14851.3528502646,48.9834191557256
14922,21.6647480177677,14851.3528527373,48.9823992449274
14923,21.6871267095831,14851.35285521,49.9600180803827
14924,21.7100883370146,14851.3539288909,50.9359827721273
14925,21.7302297768719,14851.3550025717,51.9147676514476
14926,22.5399370166274,14851.3565649252,52.1034980581335
14927,22.5623128830997,14851.3581272788,53.0795598381028
14928,22.5852745191657,14851.3580244327,54.0567010480918
14929,22.6054386196739,14851.3579215867,55.0366397936377
14930,23.4982236601665,14851.3511334488,55.1506428909961
14931,23.5372837424206,14851.344345311,56.1183709465931
14932,23.5769323322919,14851.3318590178,57.091208649892
14933,23.61380623053,14851.3193727246,58.0668210448221
14934,24.6126607380927,14851.3123300244,58.0750092375329
14935,24.637415715127,14851.3052873241,59.0572969607674
14936,24.662761937802,14851.2982763469,60.0389617152978
14937,24.6853563127683,14851.2912653697,61.0233783175372
14938,25.5808149160183,14851.2949029522,61.1242821317883
14939,25.6055670677096,14851.2985405347,62.0958923975995
14940,25.6309132030649,14851.3017310428,63.0673557541595
14941,25.6535303346362,14851.3049215509,64.0415481145064
14942,26.6417827666101,14851.307154951,64.0510622823658
14943,26.6695676205468,14851.3093883512,65.0210440282626
14944,26.6979491961708,14851.3112302002,65.9908206036162
14945,26.7236246119355,14851.3130720492,66.9633033388272
14946,27.6186386258492,14851.3145655969,67.0667957772712
14947,27.6464206544428,14851.3160591445,68.0375202010364
14948,27.6748021427472,14851.3172760941,69.0079217631665
14949,27.7005003151169,14851.3184930437,69.9810066412283
14950,28.586281526243,14851.3194929405,70.0942255332684
14951,28.6253274817818,14851.3204928373,71.054179680892
14952,28.6649756350549,14851.3212988497,72.0137255152385
14953,28.7019633163179,14851.3221048621,72.9759318215947
14954,29.5513816315944,14851.3227424751,73.125875893289
14955,29.5904247617902,14851.3233800881,74.0861951500647
14956,29.6300728277436,14851.3238836155,75.0460435567384
14957,29.6670832656116,14851.3243871429,76.0085295914978
14958,30.6077347710777,14851.3247891414,76.0674760874972
14959,30.6467750759305,14851.32519114,77.0280337841123
14960,30.6864230545642,14851.3254889198,77.9880880255914
14961,30.7234562490373,14851.3257866997,78.9507570512287
14962,31.7016090644523,14851.325964276,78.9724266595786
14963,31.740646543962,14851.3261418522,79.9332116038313
14964,31.7802944352761,14851.3262514421,80.8934541226627
14965,31.8173503863541,14851.3263610319,81.85628858173
14966,32.6207078327753,14852.4735917116,80.9057004555943
14967,32.6597424869419,14853.6208223913,80.7194351217113
14968,32.6993902909364,14887.0406824666,48.2599272425068
14969,32.7364689986194,14920.4605425418,15.8029884596144
14970,33.5321372763515,14935.6018117916,0.866050932037979
14971,33.571169105175,14950.7430810415,-13.3142501466264
14972,33.6108168218499,14975.9053638366,-37.516180658431
14973,33.6479182861379,15001.0676466317,-61.7155649178476
14974,34.5277313143389,15002.2992249031,-62.8269562174355
14975,34.5667603178194,15003.5308031745,-63.0975634923016
14976,34.6064079471747,15005.2890427467,-63.8954506939099
14977,34.6435321680677,15007.047282319,-64.690814487054
14978,-30.0529615021084,15009.5214401897,-1.4684786875514
14979,-31.8126634723879,15011.9955980603,-1.18293458794324
14980,-31.7733820622198,15014.4538437917,-2.68046172950017
14981,-31.7337490150389,15016.9120895231,-4.1783405080696
14982,-31.6988083801163,15019.1863390472,-5.48753066703466
14983,-33.6585043490701,15021.4605885712,-4.8020842221249
14984,-33.6192257249908,15023.3089830046,-5.68975727957695
14985,-33.579592144139,15025.1573774379,-6.57778529380448
14986,-33.544626347249,15026.2910412988,-6.74641495155447
14987,-35.4937351466397,15027.4247051597,-4.93097001302522
14988,-35.4544593086492,15028.1618309744,-4.70737166576691
14989,-35.4148251941267,15028.8989567892,-4.48413159503798
14990,-35.3798342352693,15030.2002200061,-4.82038577085586
14991,-37.3336362935761,15031.5014832231,-3.16784692951114
14992,-37.2943632416745,15032.107542964,-2.81317972236684
14993,-37.2547285934812,15032.713602705,-2.45887411151489
14994,-37.2197124726564,15033.1701584759,-1.95044600328583
14995,-39.0155826949675,15033.6267142469,0.388868448077119
14996,-38.9763124291548,15033.7032896715,1.27302275765942
14997,-38.9366772472906,15033.7798650961,2.15681215118821
14998,-38.9016359644984,15033.7798650961,3.1217708683962
14999,-40.2281678815174,15033.7798650961,5.44830278541485
15000,-40.1889004017935,15033.7798650961,6.40903530569085
15001,-40.1492649159582,15033.7798650961,7.36939981985597
15002,-40.1141982414989,15033.7303584473,8.38383979424907
15003,-40.9611042003939,15033.6808517984,10.2802524019953
15004,-40.9218395067588,15033.8002714365,11.1215680702699
15005,-40.8822037169524,15033.9196910746,11.9625126423743
15006,-40.847111650826,15033.811892296,13.0352193548279
15007,-41.4121399380145,15033.7040935174,14.7080464205937
15008,-41.3728780304683,15033.6909016096,15.6819764208703
15009,-41.3332419366908,15033.6777097018,16.6555322349159
15010,-41.2981244788972,15033.6405537447,17.6575707341945
15011,-41.6897643637575,15033.6033977876,19.0863665761262
15012,-41.6505052423001,15033.6033977876,20.0471074546695
15013,-41.6108688445516,15033.6033977876,21.0074710569206
15014,-41.5757259950908,15033.6033977876,21.972328207461
15015,-41.8714477592009,15033.6033977876,23.2680499715698
15016,-41.8321914238323,15033.6033977876,24.2287936362027
15017,-41.7925547221127,15033.6033977876,25.1891569344825
15018,-41.7573864809849,15033.6325147723,26.1248717087201
15019,-41.8507881866022,15033.6616317569,27.1891564297021
15020,-41.8115346373224,15033.6863587744,28.125175862906
15021,-41.7718976316317,15033.7110857919,29.0608118396995
15022,-41.7367039988367,15033.7573483362,29.9793556626591
15023,-42.6942468044135,15033.8036108804,31.8906359239918
15024,-42.6549960412226,15033.804204904,32.8507911372599
15025,-42.6153587315608,15033.8047989275,33.8105598040547
15026,-42.5801397070987,15033.8044095858,34.7757301212896
15027,-42.5691871960972,15033.8040202441,35.7651669519819
15028,-42.5299392189951,15033.8047753675,36.7251638515008
15029,-42.4903016053622,15033.8055304909,37.6847711144874
15030,-42.455057189233,15033.8105066065,38.644550582736
15031,-41.504662669109,15033.8154827221,38.6891799469904
15032,-41.4654174780958,15033.8174804837,39.64793699439
15033,-41.4257795604918,15033.8194782453,40.6063013151997
15034,-41.3905097526955,15033.8224020913,41.5681076613546
15035,-40.7501617072551,15033.8253259374,41.9248357698689
15036,-40.7109193023307,15033.8261913643,42.8847279379952
15037,-40.6712810807556,15033.8270567913,43.8442242894671
15038,-40.6359858812922,15033.8055429884,44.8304428929168
15039,-39.7079612729392,15033.7840291855,44.9239320874767
15040,-39.6687216541036,15033.7612843944,45.9074372596569
15041,-39.6290831285574,15033.7385396034,46.8905435251272
15042,-39.5937625374268,15033.7440077493,47.8497547881398
15043,-39.1522228054433,15033.7494758951,48.4027469103003
15044,-39.1129859726966,15033.7536172007,49.3593687719513
15045,-39.0733471431793,15033.7577585063,50.3155886368313
15046,-39.0380011603816,15033.7614164543,51.2765847060364
15047,-38.3187755352383,15033.7650744023,51.5537011328961
15048,-38.2795414885804,15033.7841957756,52.4953457129996
15049,-38.239902355092,15033.8033171488,53.436585206271
15050,-38.2045309806272,15033.8254187862,54.3791121944359
15051,-37.3360861097132,15033.8475204236,54.4885656861516
15052,-37.2968548491442,15033.8666015112,55.4302533379305
15053,-37.2572154116848,15033.8856825989,56.3715328128164
15054,-37.2218186455528,15033.8949654193,57.3268532262973
15055,-36.4080136149288,15033.9042482396,57.5037653752897
15056,-36.3687851404486,15033.9034106828,58.4653744576735
15057,-36.3291453990181,15033.9025731259,59.4265722731107
15058,-36.293723241219,15033.894476822,60.3992464192252
15059,-35.3422346978649,15033.8863805181,60.4558541797851
15060,-35.3174508349337,15033.8820860234,61.4353648114957
15061,-35.2922526149922,15033.8777915288,62.4144610861949
15062,-35.2712468909861,15033.8673496819,63.403897209073
15063,-34.3320413253688,15033.856907835,63.4751334903376
15064,-34.3252321969686,15033.8525754493,64.4726567477046
15065,-34.3180056214983,15033.8482430635,65.4697625580029
15066,-34.3149464542672,15033.842688567,66.4722578872188
15067,-33.4154046595156,15033.8371340706,66.578270588916
15068,-33.3941564917441,15033.8254749916,67.5686815001554
15069,-33.3724877868426,15033.8138159126,68.5586718742652
15070,-33.3549614024843,15033.798647784,69.5563136185065
15071,-32.3099996749636,15033.7834796554,69.5265200195845
15072,-32.2924347162352,15033.779993779,70.5124409371947
15073,-32.2744461303169,15033.7765079027,71.4979382276179
15074,-32.2605747772458,15033.7767170588,72.4838577184037
15075,-31.3263168430516,15033.776926215,72.5493906280681
15076,-31.3087546704121,15033.7782395114,73.530515158991
15077,-31.2907657805227,15033.7795528079,74.511212972664
15078,-31.2768690357845,15033.7812302814,75.4956387543352
15079,-30.2280031441097,15033.782907755,75.4450953890719
15080,-30.2106193238024,15033.7856202058,76.4249991180368
15081,-30.1928056961852,15033.7883326565,77.4044730396909
15082,-30.1790591260232,15036.2136763925,75.9653827334878
15083,-29.4347317405038,15038.6390201286,73.7957116119287
15084,-29.4173507062853,15040.1796280033,73.2377227029974
15085,-29.3995367746971,15041.720235878,72.6793008966961
15086,-29.385764812868,15044.2416995156,71.144065297296
15087,-28.3418241353874,15046.7631631531,68.5786609822444
15088,-28.3224555635425,15046.8922925631,69.4301630004084
15089,-28.3026510042679,15047.0214219731,70.2812290311394
15090,-28.2868633270564,15078.0732279781,40.2136353489423
15091,-27.2234673273452,15109.1250339831,9.09843334424659
15092,-27.2220826801708,15127.8661456603,-8.64406298012727
15093,-27.2202589555067,15146.6072573375,-26.3869983819914
15094,-27.2224270252096,15181.4323750184,-60.2099479931476
15095,-26.2133896556137,15216.2574926992,-95.0441030436014
15096,-26.2091215823675,15216.2582161817,-94.0490945993315
15097,-26.2044113955291,15216.2589396642,-93.0545282686544
15098,-26.203667888383,15216.2588000365,-92.0551321480871
15099,-25.205758636251,15216.2586604088,-92.0529017725057
15100,-25.1995568181008,15216.2584046267,-91.0588478085938
15101,-25.1929098502559,15216.2581488446,-90.0652389943771
15102,-25.1902044474286,15216.2575748811,-89.0673704336295
15103,-24.1977604946875,15216.2570009175,-89.0592404227955
15104,-24.1746100069047,15216.2562007335,-88.0815907266133
15105,-24.1510113333248,15216.2554005496,-87.104389216227
15106,-24.1313291100877,15216.2552113643,-86.1238822541709
15107,-23.1287099030972,15216.255022179,-86.1263122758664
15108,-23.1037731139008,15216.2553550354,-85.1515819214837
15109,-23.0783851028047,15216.2556878918,-84.1773027890013
15110,-23.0568884273767,15216.2561638193,-83.1992753919712
15111,-22.4480162569912,15216.2566397469,-82.8086234898983
15112,-22.4230822269049,15216.2572265696,-81.8341443426834
15113,-22.3976939388163,15216.2578133923,-80.8601194534713
15114,-22.3761718717212,15216.2584929955,-79.8823211237832
15115,-21.3853113686212,15216.2591725987,-79.8738612301004
15116,-21.3606119872738,15216.2599216598,-78.8993096725189
15117,-21.3354552447503,15216.2606707209,-77.9252154761107
15118,-21.3141396085454,15216.2614620974,-76.9473224888679
15119,-20.2734850762105,15216.262253474,-76.9887683977558
15120,-20.2487885210445,15216.263058429,-76.0142699079242
15121,-20.2236315015286,15216.263863384,-75.0402318824435
15122,-20.2022904736566,15216.2646552248,-74.0623647511693
15123,-19.2116279498894,15216.2654470657,-74.0538191157921
15124,-19.1873399679329,15216.2662046145,-73.0788646465753
15125,-19.1625884184524,15216.2669621633,-72.1043737448817
15126,-19.1416277459413,15216.2676725175,-71.1260447715958
15127,-18.1655041238934,15216.2683828717,-71.1028787478444
15128,-18.1560387969078,15216.2690429965,-70.1130041995657
15129,-18.1461067992245,15216.2697031212,-69.1235963219842
15130,-18.1399422129539,15216.2703199219,-68.1303777089706
15131,-17.2227288955014,15216.2709367226,-68.048207827138
15132,-17.1983732510682,15216.2715256021,-67.0731523509839
15133,-17.1735478327635,15216.2721144815,-66.0985666487013
15134,-17.1524663603149,15216.2726968082,-65.1202304479339
15135,-16.201754945327,15216.273279135,-65.0715241897051
15136,-16.1625822982858,15216.2738797475,-64.1112974492207
15137,-16.1229367741991,15216.27448036,-63.1515435857837
15138,-16.0870117304121,15216.2751279538,-62.1881162233421
15139,-15.1751568064154,15216.2757755475,-62.1006187411094
15140,-15.1518884469238,15216.276503185,-61.1246147381025
15141,-15.128144107213,15216.2772308225,-60.1490867153152
15142,-15.1080967822453,15216.2780698525,-59.1699730702494
15143,-14.2560339063835,15216.2789088825,-59.0228749760772
15144,-14.2327683730734,15216.2800176805,-58.0472493074194
15145,-14.2090237563702,15216.2811264785,-57.0721027221553
15146,-14.1889526888536,15216.2827734685,-56.0938207796571
15147,-13.2893093458808,15216.2844204585,-55.9951111126156
15148,-13.2501451773839,15216.2861870281,-55.0360418507589
15149,-13.2104989956928,15216.2879535978,-54.0774546020966
15150,-13.1745025508863,15216.2895888618,-53.1150863108851
15151,-12.3431011222873,15216.2912241258,-52.9481230034635
15152,-12.3154710829291,15216.2932804464,-51.9778093634632
15153,-12.2873561005756,15216.295336767,-51.0079806664598
15154,-12.2628670428046,15216.2981417086,-50.0352746658227
15155,-11.4137661229289,15216.3009466502,-49.8871805272884
15156,-11.3861389097521,15216.3039146732,-48.9177757634079
15157,-11.358023823779,15216.3068826961,-47.948858872327
15158,-11.3335108500863,15216.3076987837,-46.9741879335634
15159,-10.4217250746079,15216.3085148712,-46.8867897965865
15160,-10.3825693846555,15216.270060385,-45.8874910003578
15161,-10.3429228921055,15216.2316058988,-44.8886830067295
15162,-10.3068546995339,15216.2126680319,-43.905813332367
15163,-9.43034951304328,15216.193730165,-43.7633806519243
15164,-9.39119664927224,15216.2085141047,-42.8173174554631
15165,-9.35155005310268,15216.2232980445,-41.8717479914012
15166,-9.31545794460942,15216.177477946,-40.8620200013866
15167,-8.42415060570329,15216.1316578475,-40.7075072417847
15168,-8.38500056811371,15216.2313944105,-39.8463938423592
15169,-8.34535386832452,15216.3311309735,-38.9857771051356
15170,-8.30923784390957,15216.3327498819,-38.0235120379948
15171,-7.42145212086973,15216.3343687903,-37.9129166694765
15172,-7.38230490946162,15216.3354439333,-36.9531390237971
15173,-7.3426581060528,15216.3365190762,-35.9938609701167
15174,-7.30651816571617,15216.3333536182,-35.0268354524742
15175,-6.41594057772801,15216.3301881602,-34.9142475824847
15176,-6.37679619250135,15216.3262054353,-33.9494092428067
15177,-6.33714928547291,15216.3222227104,-32.9850734249303
15178,-6.3009854292146,15216.3194703125,-32.0184848832978
15179,-5.34352434369279,15216.3167179146,-31.973193570926
15180,-5.30438278464759,15216.3142652819,-31.0098824972356
15181,-5.26473577399952,15216.3118126491,-30.0470768751493
15182,-5.22854800181952,15216.3102267335,-29.0816787316962
15183,-4.30067287068137,15216.3086408179,-29.0079679472019
15184,-4.27332326347537,15216.3082419087,-28.0349186452659
15185,-4.24546527486543,15216.3078429996,-27.0623777247347
15186,-4.22104271242148,15216.3080305937,-26.0869878812318
15187,-3.36982161313308,15216.3082181877,-25.9383965745728
15188,-3.35437929522749,15216.3086347126,-24.9542554173404
15189,-3.33842566611687,15216.3090512374,-23.9706255713154
15190,-3.32588365087018,15216.3095457653,-22.9836621144223
15191,-2.40462575236602,15216.3100402932,-22.9054145407881
15192,-2.37739713498414,15216.3105520548,-21.9331549198214
15193,-2.34965427659615,15216.3110638165,-20.9614095398574
15194,-2.32529921977004,15216.3115290311,-19.9862298113603
15195,-1.41972062096435,15216.3119942458,-19.8922736248423
15196,-1.38059036664499,15216.3123751257,-18.9317847590937
15197,-1.34094294151842,15216.3127560057,-17.9718130641522
15198,-1.30465950565168,15216.3130389872,-17.0083794815928
15199,-0.394427704418072,15216.3133219688,-16.9188942643996
15200,-0.366243048495753,15216.3135091297,-15.9472660812153
15201,-0.337538291965152,15216.3136962906,-14.9761579986407
15202,-0.312173712392305,15216.3138016989,-14.0016279864685
15203,0.580627904958952,15216.3139071071,-13.8945350120757
15204,0.608809734699812,15216.3139539972,-12.9227637319327
15205,0.637514594850038,15216.3140008873,-11.9515154821966
15206,0.662903090344572,15216.3140182347,-10.9769213250165
15207,1.60158776032295,15216.314035582,-10.9156233423182
15208,1.64070953609794,15216.3140543326,-9.95476386867267
15209,1.68035727208338,15216.3140730832,-8.99443035523836
15210,1.71671245571518,15216.3141222592,-8.03083471495302
15211,2.49633727327385,15216.3141714353,-7.8105087085969
15212,2.53545622286738,15216.3142745854,-6.84973080831696
15213,2.57510406247244,15216.3143777356,-5.88948179804902
15214,2.61148316202594,15216.3145501847,-4.92603334674277
15215,3.5029253479307,15216.3147226339,-4.81764798179029
15216,3.54204147134278,15216.31497006,-3.8570115313214
15217,3.58168941456746,15216.3152174861,-2.89690690066709
15218,3.61809243004264,15216.315536167,-1.93362859705667
15219,4.60405222013047,15216.3158548479,-1.91990706805882
15220,4.64316551736108,15216.3162334678,-0.959398985130974
15221,4.68281356420539,15216.3166120876,0.000574348183363327
15222,4.71924049560226,15216.3170345925,0.963724911920508
15223,5.60394643957954,15216.3174570973,1.0785964630777
15224,5.63639501866441,15216.3179059856,2.04569899571288
15225,5.66938127716407,15216.3183548739,3.01226384893016
15226,5.69917023251834,15216.3188144124,3.98201535507542
15227,6.61158861777496,15216.3192739509,4.06913743131736
15228,6.63778937533904,15216.3197328589,5.04247776577722
15229,6.66453074211899,15216.3201917669,6.01527749102206
15230,6.68809861805562,15216.3206450842,6.99125629770788
15231,7.63684798733278,15216.3210984016,7.04205361105232
15232,7.66301179624199,15216.3215482076,8.01543999620117
15233,7.68971914416815,15216.3219980135,8.98828284233059
15234,7.71327681355306,15216.3224526926,9.96427049381964
15235,8.49933493811876,15216.3229073718,10.1777576901295
15236,8.53174091618585,15216.3233794542,11.1448796296299
15237,8.56469336307097,15216.3238515366,12.111455100312
15238,8.59451994371688,15216.3243542475,13.0811258087906
15239,9.55293588340341,15216.3248569584,13.1222071582288
15240,9.58259198541034,15216.3254000416,14.0920079729458
15241,9.61279748603638,15216.3259431249,15.0612593890455
15242,9.63990093272528,15216.3265289919,16.033570075364
15243,10.6473865075077,15216.3271148589,16.0254986335913
15244,10.6770398783183,15216.3277360111,16.9952241106057
15245,10.7072453875789,15216.3283571632,17.9643974491719
15246,10.7343727501895,15216.3289956168,18.9366316330415
15247,11.6530170746638,15216.3296340703,19.0173488550481
15248,11.6921107785945,15216.3302629295,19.977626291924
15249,11.7317593608059,15216.3308917887,20.9373488505171
15250,11.7683537036546,15216.3314785891,21.9001677072392
15251,12.6769096988086,15216.3320653895,21.9910249116547
15252,12.7160006715429,15216.3325766175,22.951422710983
15253,12.7556492623889,15216.3330878454,23.9112628922012
15254,12.7922675211592,15216.3334938037,24.874238675151
15255,13.6520733645819,15216.333899762,25.0140268734522
15256,13.6911616061199,15216.3341786214,25.9746597724588
15257,13.7308102056003,15216.3344574809,26.9347323135262
15258,13.7674523802924,15216.3345955811,27.8979520386129
15259,14.6706204093626,15216.3347336813,27.9946459093226
15260,14.6956538451057,15216.3347210939,28.9696250610177
15261,14.7212503786222,15216.3347085064,29.9440411149408
15262,14.7438643946374,15216.3345466119,30.921588993413
15263,15.5738415258959,15216.3343847175,31.0917737566433
15264,15.598872136296,15216.3340680487,32.0670598149973
15265,15.624468678447,15216.33375138,33.0417799415991
15266,15.6471066103839,15216.333435094,34.0194582955919
15267,16.5123678019569,15216.3331188081,34.154513389949
15268,16.5514476616125,15216.3329268126,35.1156255257774
15269,16.5910962869964,15216.3327348171,36.0761688958755
15270,16.6278102094535,15216.332516396,37.0396733945599
15271,17.6006736034014,15216.3322979748,37.0670284217522
15272,17.622607501581,15216.3321802534,38.0452122450624
15273,17.6451129994664,15216.3320625319,39.0228244686677
15274,17.6647077017123,15216.3329862915,40.0023060067469
15275,18.5225624486524,15216.3339100512,40.1435275001295
15276,18.5444935214889,15216.3403268495,41.1151796290524
15277,18.5669990280089,15216.3467436477,42.0862573242903
15278,18.5866163909056,15216.3506086825,43.0627749265896
15279,19.4741638593752,15216.3544737173,43.1713624233143
15280,19.5132352430016,15216.3589037676,44.1278609893816
15281,19.552883894289,15216.3633338179,45.0837822877875
15282,19.5896670539695,15216.3639121251,46.0464208209523
15283,20.5482075411585,15216.3644904322,46.0873020266099
15284,20.5872760994418,15216.3594735995,47.0532503010527
15285,20.6269247593637,15216.3544567668,48.0186184738577
15286,20.6637305796951,15216.3481335875,48.9881358327548
15287,21.6647480177677,15216.3418104083,48.9934415739117
15288,21.6871267095831,15216.3444858661,49.968387424331
15289,21.7100883370146,15216.3471613239,50.9427503391344
15290,21.7302297768719,15216.3486341531,51.9211360700738
15291,22.5399370166274,15216.3501069823,52.1099560011135
15292,22.5623128830997,15216.3487953488,53.088891768095
15293,22.5852745191657,15216.3474837154,54.0672417654823
15294,22.6054386196739,15216.3408717221,55.0536896582489
15295,23.4982236601665,15216.3342597288,55.167516611029
15296,23.5372837424206,15216.3306208309,56.1320954267121
15297,23.5769323322919,15216.3269819329,57.09608573478
15298,23.61380623053,15216.3206331344,58.0655606350283
15299,24.6126607380927,15216.314284336,58.0730549259533
15300,24.637415715127,15216.3176538943,59.0449303905862
15301,24.662761937802,15216.3210234526,60.0162146095827
15302,24.6853563127683,15216.3245965531,60.9900471341462
15303,25.5808149160183,15216.3281696536,61.0910154304256
15304,25.6055670677096,15216.3341114052,62.0603215271149
15305,25.6309132030649,15216.3400531568,63.0290336401376
15306,25.6535303346362,15216.3432264864,64.0032431789878
15307,26.6417827666101,15216.346399816,64.0118174174313
15308,26.6695676205468,15216.3486434847,64.9817888947528
15309,26.6979491961708,15216.3508871534,65.9511636503903
15310,26.7236246119355,15216.3525960434,66.9237793446373
15311,27.6186386258492,15216.3543049334,67.0270564407365
15312,27.6464206544428,15216.3556464214,67.9979329241523
15313,27.6748021427472,15216.3569879094,68.9682099478578
15314,27.7005003151169,15216.3580927994,69.9414068855222
15315,28.586281526243,15216.3591976893,70.0545207844334
15316,28.6253274817818,15216.3600977824,71.0145747358474
15317,28.6649756350549,15216.3609978754,71.9740264895299
15318,28.7019633163179,15216.3617161371,72.9363205466143
15319,29.5513816315944,15216.3624343987,73.0861839696845
15320,29.5904247617902,15216.3629999094,74.0465753288117
15321,29.6300728277436,15216.3635654201,75.006361752181
15322,29.6670832656116,15216.3640151008,75.9689016336197
15323,30.6077347710777,15216.3644647815,76.0278004474585
15324,30.6467750759305,15216.3648206862,76.9884042378726
15325,30.6864230545642,15216.3651765909,77.9484003545076
15326,30.7234562490373,15216.3654100413,78.9111337096274
15327,31.7016090644523,15216.3656434917,78.9327474438069
15328,31.740646543962,15216.3657777431,79.8935757129493
15329,31.7802944352761,15216.3659119944,80.8537935702843
15330,31.8173503863541,15216.3659915079,81.8166581057103
15331,32.6207078327753,15216.3660710214,82.0132211457931
15332,32.6597424869419,15217.9568430535,81.3834144595603
15333,32.6993902909364,15219.5476150856,80.752994623499
15334,32.7364689986194,15255.958891661,45.3046393403329
15335,33.5321372763515,15292.3701682365,9.09769448711631
15336,33.571169105175,15328.7567959478,-26.327965052953
15337,33.6108168218499,15365.143423659,-61.7542404808737
15338,33.6479182861379,15366.9927764383,-62.6406947243904
15339,34.5277313143389,15368.8421292175,-64.3698605318204
15340,34.5667603178194,15369.7596229939,-64.3263833117308
15341,34.6064079471747,15370.6771167703,-64.283524717519
15342,34.6435321680677,15372.0684332367,-64.7119654048111
15343,-30.0529615021084,15373.4597497031,-0.406788201034942
15344,-31.8126634723879,15375.2275392827,0.585124189667113
15345,-31.7733820622198,15376.9953288623,-0.221946800078513
15346,-31.7337490150389,15378.6545598784,-0.920810863317456
15347,-31.6988083801163,15380.3137908944,-1.61498251429475
15348,-33.6585043490701,15381.5434836168,0.115020732317134
15349,-33.6192257249908,15382.7731763391,-0.153950614103451
15350,-33.579592144139,15383.7233366433,-0.143744499126115
15351,-33.544626347249,15384.6734969474,-0.12887060018511
15352,-35.4937351466397,15384.9182670209,2.57546812574947
15353,-35.4544593086492,15385.1630370943,3.29142221430448
15354,-35.4148251941267,15391.8518112008,-2.43698600665994
15355,-35.3798342352693,15398.5405853072,-8.16075107195866
15356,-37.3336362935761,15398.6973653459,-5.36372905228563
15357,-37.2943632416745,15398.8541453845,-4.55978214282004
15358,-37.2547285934812,15398.8541453845,-3.59941679101394
15359,-37.2197124726564,15398.8541453845,-2.6344329118383
15360,-39.0155826949675,15398.8541453845,0.161437310471229
15361,-38.9763124291548,15398.8541453845,1.12216704465936
15362,-38.9366772472906,15398.8541453845,2.0825318627958
