"BlockSize","seasonal","trend","remainder"
0,1424.95632903213,2730.72694957976,-4155.68327861189
0,1426.8607716481,2715.72119284661,-4142.58196449472
0,1452.83791279041,2685.96637908297,-4138.80429187338
0,1454.92331779028,2656.21156531932,-4111.1348831096
0,1457.00875213021,2634.98820560283,-4091.99695773304
0,1458.91444329555,2613.76484588635,-4072.6792891819
0,1483.69878801639,2591.95124920655,-4075.65003722293
0,1485.78419266555,2570.13765252675,-4055.9218451923
0,1487.86962700548,2553.17218466796,-4041.04181167344
0,1489.7765667202,2536.20671680918,-4025.98328352937
0,1511.18335461906,2513.38289231297,-4024.56624693204
0,1513.26875891753,2490.55906781677,-4003.8278267343
0,1515.35419325745,2470.58649974686,-3985.94069300431
0,1517.26238152154,2450.61393167695,-3967.8763131985
0,1535.25381871404,2420.90889382379,-3956.16271253783
0,1537.3392226618,2391.20385597062,-3928.54307863243
0,1539.42465700173,2376.7055858832,-3916.13024288493
0,1541.33409381519,2362.20731579579,-3903.54140961098
0,1564.08341566396,2344.90702118933,-3908.99043685329
0,1566.16881926103,2327.60672658287,-3893.77554584389
0,1568.25425360095,2306.90588604446,-3875.16013964541
0,1570.16493896379,2286.20504550605,-3856.36998446984
0,1594.5754643274,2264.59435132808,-3859.16981565548
0,1596.66086757376,2242.98365715011,-3839.64452472386
0,1598.74630191368,2221.2726506827,-3820.01895259638
0,1600.65823582589,2199.5616442153,-3800.21988004119
0,1624.37257330122,2177.71880867434,-3802.09138197556
0,1626.45797619687,2155.87597313338,-3782.33394933025
1,1628.5434105368,2133.77636563011,-3761.31977616691
1,1630.45659299838,2111.67675812684,-3741.13335112522
1,1654.03280942913,2089.36104804034,-3742.39385746947
1,1656.11821197408,2067.04533795383,-3722.16354992792
1,1658.20364631401,2044.62257278865,-3701.82621910266
1,1660.11807732497,2022.19980762347,-3681.31788494843
1,1680.67436986892,1999.70944628224,-3679.38381615115
1,1682.75977206317,1977.219084941,-3658.97885700417
1,1684.84520640309,1954.79623426934,-3638.64144067244
1,1686.76088596343,1932.37338359769,-3618.13426956111
1,1707.49952843684,1910.14599671437,-3616.6455251512
1,1709.58493028039,1887.91860983105,-3596.50354011143
1,1711.67036462031,1865.61852474209,-3576.2888893624
1,1713.58729273001,1843.31843965314,-3555.90573238315
1,1738.27576565367,1820.94884823059,-3558.22461388426
1,1740.36116714652,1798.57925680805,-3537.94042395457
1,1742.44660148644,1776.43374069353,-3517.88034217997
1,1744.36477814552,1754.28822457901,-3497.65300272453
1,1771.47105800536,1732.3338924052,-3502.80495041056
1,1773.5564591475,1710.37956023139,-3482.93601937889
1,1775.64189348742,1688.44355640191,-3463.08544988933
1,1777.56131869588,1666.50755257242,-3443.0688712683
1,1802.37606969088,1644.66010084055,-3446.03617053142
1,1804.46147048232,1622.81264910867,-3426.27411959099
1,1806.54690482224,1601.18806860464,-3406.73497342688
1,1808.46757858007,1579.56348810061,-3387.03106668068
1,1831.94376929044,1557.71929222006,-3388.6630615105
1,1834.02916973117,1535.87509633951,-3368.90426607069
1,1836.1146040711,1513.68243404764,-3348.79703811873
1,1838.0365263783,1491.48977175576,-3328.52629813406
1,1860.48178376562,1469.18508693962,-3328.66687070524
1,1862.56718385565,1446.88040212348,-3308.44758597913
1,1864.65261819557,1424.37936982081,-3288.03198801639
1,1866.57578905215,1401.87833751815,-3267.4541265703
1,1892.4285582676,1379.35261013498,-3270.78116840257
1,1894.51395800693,1356.82688275181,-3250.34084075873
1,1896.59939234685,1334.69133958785,-3230.2907319347
1,1898.5238117528,1312.55579642388,-3210.07960817668
1,1917.42605806649,1291.13863683708,-3207.56469490357
1,1919.51145745512,1269.72147725028,-3188.2329347054
1,1921.59689179504,1248.49568800581,-3169.09257980086
1,1923.52255975036,1227.26989876135,-3149.79245851171
1,1941.57568846157,1205.99260505481,-3146.56829351638
1,1943.6610874995,1184.71531134826,-3127.37639884776
1,1945.74652183942,1163.43574882129,-3108.18227066071
1,1947.67343834411,1142.15618629431,-3088.82962463842
1,1974.64962186352,1120.46083229108,-3094.11045415459
1,1976.73502055074,1098.76547828784,-3074.50049883859
1,1978.82045489067,1076.58434746023,-3054.40480235089
1,1980.74861994473,1054.40321663261,-3034.15183657735
1,2005.9411780663,1031.8226659326,-3036.76384399891
1,2008.02657640283,1009.24211523259,-3016.26869163542
1,2010.11201074275,986.406461913738,-2995.51847265649
1,2012.04142434619,963.570808594882,-2974.61223294107
1,2037.13603124504,940.637069183121,-2976.77310042816
1,2039.22142923086,917.703329771359,-2955.92475900222
1,2041.30686357079,894.797706186351,-2935.10456975714
1,2043.2375257236,871.892082601342,-2914.12960832494
1,2065.73935493998,849.051357709849,-2913.79071264983
1,2067.8247525751,826.210632818357,-2893.03538539345
1,2069.91018691502,803.337764968549,-2872.24795188357
1,2071.84209761721,780.464897118741,-2851.30699473595
1,2092.0018556782,757.526196873676,-2848.52805255188
1,2094.08725296262,734.587496628611,-2827.67474959123
1,2096.17268730254,711.650842581972,-2806.82352988451
1,2098.1058465541,688.714188535333,-2785.82003508944
1,2118.52911760456,665.755097262028,-2783.28421486659
1,2120.61451453828,642.796005988723,-2762.410520527
1,2122.6999488782,620.041956059958,-2741.74190493816
1,2124.63435667913,597.287906131193,-2720.92226281033
1,2146.20329389781,574.692819351187,-2719.896113249
1,2148.28869048082,552.097732571181,-2699.386423052
1,2150.37412482074,529.622892310095,-2678.99701713084
1,2152.30978117105,507.14805204901,-2658.45783322006
1,2178.66953049681,484.683541135215,-2662.35307163202
1,2180.75492672911,462.21903022142,-2641.97395695053
1,2182.84036106904,439.626727787716,-2621.46708885675
1,2184.77726596872,417.034425354013,-2600.81169132273
1,2215.3022843971,394.301205808509,-2608.60349020561
1,2217.38768027871,371.567986263005,-2587.95566654171
1,2219.47311461863,348.754062737548,-2567.22717735618
1,2221.41126806769,325.940139212091,-2546.35140727978
1,2248.50134113593,303.134532917842,-2550.63587405377
1,2250.58673666683,280.328926623593,-2529.91566329043
1,2252.67217100676,257.53081794127,-2509.20298894803
1,2254.61157300519,234.732709258947,-2488.34428226413
1,2276.85598634988,212.006305966461,-2487.86229231634
1,2278.94138153008,189.279902673976,-2467.22128420406
1,2281.02681587,166.576889264519,-2446.60370513452
1,2282.96746641781,143.873875855063,-2425.84134227287
1,2304.02599777673,120.853449383659,-2423.87944716039
1,2306.11139260623,97.8330229122542,-2402.94441551848
1,2308.19682694615,74.5973203244785,-2381.79414727063
1,2310.13872604333,51.3616177367029,-2360.50034378003
1,2329.81379894857,27.9889507882257,-2356.8027497368
1,2331.89919340605,4.61628383974852,-2335.51547724579
1,2333.98462774597,-19.3528804845149,-2313.63174726145
1,2335.92777539252,-43.3220448087783,-2291.60573058374
1,2355.12286816862,-67.6756717630352,-2286.44719640558
1,2357.20826225407,-92.0292987172921,-2264.17896353678
1,2359.29369659399,-115.73273624792,-2242.56096034607
1,2361.23809278992,-139.436173778548,-2220.80191901137
1,2381.55377177868,-158.951088435176,-2221.60268334351
1,2383.63916549212,-178.466003091803,-2204.17316240031
1,2385.72459983204,-192.752835089399,-2191.97176474264
1,2387.67024457734,-207.039667086994,-2179.63057749034
1,2408.07429671096,-218.748348153541,-2188.32594855742
1,2410.15969005237,-230.457029220087,-2178.70266083229
1,2412.2451243923,-243.190814288176,-2168.05431010412
1,2414.19194703117,-255.924599356266,-2157.2673476749
1,2434.49274394896,-317.152559596527,-2116.34018435243
1,2436.57813691835,-378.380519836787,-2057.19761708156
1,2438.66357125827,-425.51168042917,-2012.1518908291
1,2440.61157179072,-472.642841021553,-1966.96873076917
1,2463.11460709777,-496.327680912741,-1965.78692618503
1,2465.19999969514,-520.012520803928,-1944.18747889121
1,2467.28543403506,-545.993821900104,-1920.29161213496
1,2469.23461246109,-571.975122996279,-1896.25948946481
1,2488.56135779825,-592.865122551828,-1894.69623524642
1,2490.64675002359,-613.755122107376,-1875.89162791622
1,2492.73218436352,-627.958222870434,-1863.77396149308
1,2494.68254068312,-642.161323633491,-1851.52121704963
1,2511.8155516405,-655.66353440411,-1855.15201723639
1,2513.90094349383,-669.165745174729,-1843.7351983191
1,2515.98637783375,-700.134554604966,-1814.85182322879
4,2517.93791204694,-731.103364035202,-1782.83454801173
4,2539.79222654096,-746.384323494166,-1789.40790304679
4,2541.87761802226,-761.66528295313,-1776.21233506913
5,2543.96305236218,-779.494826510976,-1759.46822585121
7,2545.91576446894,-797.324370068822,-1741.59139440012
9,2569.55953883142,-812.480036080444,-1748.07950275097
9,2571.6449299407,-827.635702092067,-1735.00922784863
9,2573.73036428062,-881.897384823754,-1682.83297945687
9,2575.68425428096,-936.159067555441,-1630.52518672552
10,2600.76050817924,-998.913187809145,-1591.8473203701
10,2602.8458989165,-1061.66730806285,-1531.17859085365
10,2604.93133325643,-1075.34043555579,-1519.59089770064
10,2606.88640115034,-1089.01356304872,-1507.87283810162
10,2629.93129375114,-1104.85462616146,-1515.07666758967
10,2632.01668411638,-1120.6956892742,-1501.32099484217
10,2634.1021184563,-1141.79924804543,-1482.30287041087
10,2636.05836424379,-1162.90280681665,-1463.15555742714
10,2656.67624365259,-1192.31584701107,-1454.36039664152
10,2658.76163364581,-1221.72888720549,-1427.03274644032
10,2660.84706798573,-1245.9202624054,-1404.92680558033
10,2662.8044916668,-1270.11163760531,-1382.69285406149
10,2681.47612013739,-1289.93829600951,-1381.53782412789
10,2683.56150975859,-1309.7649544137,-1363.79655534489
10,2685.64694409851,-1336.4839490291,-1339.16299506941
10,2687.60554567316,-1363.2029436445,-1314.40260202866
10,2707.38449688799,-1386.80619676924,-1310.57830011876
10,2709.46988613717,-1410.40944989398,-1289.06043624319
10,2711.55532047709,-1439.46719929404,-1262.08812118306
10,2713.51509994532,-1468.5249486941,-1234.99015125122
10,2739.43166876897,-1514.96131427911,-1214.47035448986
10,2741.51705764612,-1561.39767986411,-1170.11937778201
10,2743.60249198604,-1590.73602414442,-1142.86646784162
10,2745.56344934785,-1620.07436842473,-1115.48908092311
10,2771.26670649326,-1641.62325056245,-1119.6434559308
10,2773.35209499839,-1663.17213270018,-1100.17996229821
10,2775.43752933831,-1665.35793324899,-1100.07959608932
10,2777.39966459369,-1667.5437337978,-1099.85593079589
10,2798.68564132349,-1669.00643921645,-1119.67920210704
10,2800.7710294566,-1670.46914463511,-1120.30188482149
10,2802.85646379653,-1701.66168934194,-1091.19477445458
10,2804.81977694548,-1732.85423404878,-1061.96554289671
10,2827.12745527379,-1760.93036661259,-1056.19708866121
10,2829.21284303488,-1789.0064991764,-1030.20634385848
10,2831.29827737481,-1789.0064991764,-1032.29177819841
10,2833.26276841734,-1789.0064991764,-1034.25626924094
10,2861.49339833067,-1789.0064991764,-1062.48689915427
10,2863.57878571974,-1789.0064991764,-1064.57228654334
10,2865.66422005967,-1723.76999911518,-1131.89422094449
10,2867.62988899578,-1658.53349905396,-1199.09638994182
10,325.050025770733,-1410.96048202024,1095.9104562495
10,351.458838349719,-1163.38746498651,821.928626636796
10,353.544257350444,-827.249966232942,483.705708882498
10,355.629691690367,-491.112467479369,145.482775789003
10,357.480841718928,-499.044522156996,151.563680438069
10,372.863430745827,-506.976576834623,144.113146088796
10,374.948849407302,-519.645840844918,154.696991437615
10,377.034283747225,-532.315104855212,165.280821107987
10,378.886775397728,-545.064579300102,176.177803902374
10,390.489206368212,-557.814053744992,177.32484737678
10,392.574624690438,-569.207948080757,186.633323390318
10,394.660059030361,-580.601842416521,195.94178338616
10,396.513892302806,-597.012843370505,210.498951067699
10,411.551717625564,-613.423844324489,211.872126698925
10,413.63713560854,-659.658030000763,256.020894392223
10,415.722569948463,-705.892215677038,300.169645728575
10,417.57774484285,-731.86139068341,324.28364584056
10,438.69233756859,-757.830565689782,329.138228121192
10,440.777755212316,-801.67598143435,370.898226222034
10,442.863189552239,-845.521397178919,412.65820762668
10,444.719706068569,-865.151652613699,430.43194654513
10,464.999457335,-884.781908048479,429.782450713479
10,467.084874639477,-899.741326472468,442.656451832991
10,469.170308979399,-914.700744896458,455.530435917058
10,471.028167117671,-931.689240152036,470.661073034365
10,487.979819761229,-948.677735407615,470.697915646386
10,490.065236726457,-989.00067380594,508.935437079483
10,492.150671066379,-1029.32361220427,547.172941137886
10,494.009870826593,-1057.09150184834,573.081631021751
10,510.167896806546,-1084.85939149242,584.691494685875
10,512.253313432524,-1117.93615498364,615.682841551112
10,514.338747772447,-1151.01291847485,646.674170702405
10,516.199289154603,-1159.39834548027,653.199056325665
10,535.674933177231,-1167.78377248568,642.108839308454
10,537.76034946396,-1211.36466260663,683.604313142666
10,539.845783803882,-1254.94555272757,725.099768923685
10,541.70766680798,-1284.18385916613,752.476192358152
10,564.504551584651,-1313.4221656047,758.917614020046
10,566.58996753213,-1356.89160357257,800.301636040444
10,568.675401872052,-1400.36104154045,841.685639668398
10,570.538626498093,-1419.23182433068,858.693197832591
10,591.553693483557,-1438.10260712092,856.548913637359
10,593.639109091787,-1463.41107543901,879.771966347223
10,595.724543431709,-1488.7195437571,902.995000325394
10,597.589109679692,-1526.10521191408,938.516102234385
10,618.088337332889,-1563.49088007105,955.402542738162
10,620.173752601869,-1583.6982616052,973.524509003335
10,622.259186941792,-1603.90564313936,991.646456197566
10,624.125094811716,-1634.39737163556,1020.27227682384
10,645.644393848563,-1664.88910013176,1029.2447062832
10,647.729808778294,-1694.58798678245,1056.85817800415
10,649.815243118216,-1724.28687343313,1084.47163031491
10,651.682492610083,-1765.42260699332,1123.74011438323
10,671.830032797144,-1806.55834055351,1144.72830775636
10,673.915447387625,-1831.12776554744,1167.21231815982
10,676.000881727547,-1855.69719054137,1189.69630881383
10,677.869472841356,-1877.23120442004,1209.36173157868
10,698.507050553229,-1898.7652182987,1210.25816774547
10,700.592464804461,-1928.94470816916,1238.3522433647
10,702.677899144383,-1959.12419803963,1266.44629889525
10,704.547831880134,-1979.14903745422,1284.60120557409
10,725.774306946454,-1999.17387686881,1283.39956992236
10,727.859720858437,-2016.38465289442,1298.52493203598
10,729.945155198359,-2033.59542892002,1313.65027372167
10,731.816429556052,-2085.90252319292,1364.08609363687
10,749.027434836569,-2138.20961746582,1399.18218262925
10,751.112848409301,-2168.28405773292,1427.17120932362
10,753.198282749224,-2198.35849800002,1455.1602152508
10,755.070898728859,-2246.26301400622,1501.19211527736
10,773.487695186138,-2294.16753001242,1530.67983482628
10,775.573108419621,-2318.88650185972,1553.3133934401
10,777.658542759543,-2343.60547370702,1575.94693094747
10,779.532500361121,-2366.57691549674,1597.04441513562
10,800.142583827413,-2389.54835728646,1599.40577345905
10,802.227996721646,-2409.15368593509,1616.92568921344
10,804.313431061569,-2428.75901458371,1634.44558352214
12,806.188730285088,-2444.16302989683,1649.97429961175
12,825.457384225096,-2459.56704520996,1646.10966098486
13,827.54279678008,-2476.82445575726,1662.28165897718
13,829.628231120003,-2494.08186630456,1677.45363518455
13,831.504871965465,-2510.01967584806,1691.51480388259
14,852.591701345458,-2525.95748539156,1687.3657840461
14,854.677113561193,-2579.96567821287,1739.28856465168
15,856.762547901115,-2633.97387103419,1792.21132313307
15,858.640530368519,-2662.33999226357,1818.69946189505
15,878.654206495594,-2690.70611349295,1827.05190699736
15,880.739618372079,-2740.39211245824,1874.65249408616
15,882.825052712001,-2790.07811142352,1922.25305871152
15,884.704376801347,-2795.95890368184,1926.25452688049
15,906.701801793913,-2801.83969594015,1910.13789414624
15,908.787213331149,-2831.72374102839,1937.93652769724
15,910.872647671071,-2861.60778611662,1965.73513844555
15,912.753313382359,-2890.72264361554,1992.96933023318
15,937.028882838787,-2919.83750111446,1997.80861827568
15,939.114294036773,-2968.26743684084,2044.15314280407
15,941.199728376696,-3016.69737256722,2090.49764419052
15,943.081735709926,-3035.83064465415,2107.74890894422
15,964.715459535923,-3054.96391674108,2105.24845720516
15,966.80087039466,-3075.41881776742,2123.61794737276
15,968.886304734582,-3095.87371879376,2141.98741405918
16,970.769653689754,-3116.97135503353,2162.20170134377
16,991.957493838293,-3138.06899127329,2162.11149743499
17,994.04290435778,-3156.08122539392,2179.03832103614
17,996.128338697703,-3174.09345951455,2194.96512081684
17,998.013029274817,-3184.43970726684,2203.42667799202
18,1019.22763772068,-3194.78595501913,2193.55831729845
19,1021.31304790092,-3203.76973490461,2201.45668700369
19,1023.39848224084,-3212.75351479009,2208.35503254925
19,1025.2845144399,-3222.39383650038,2216.10932206048
19,1046.17855557806,-3232.03415821066,2204.85560263261
20,1048.26396541905,-1345.55393242527,317.289967006226
21,1050.34939975897,540.926293360119,-1570.27569311909
22,1052.23677357997,540.926293360119,-1571.16306694009
23,1073.17746250616,540.926293360119,-1591.10375586628
24,1075.2628720079,540.926293360119,-1592.18916536801
25,1077.34830634782,540.926293360119,-1593.27459970794
26,1079.23702179076,540.926293360119,-1594.16331515088
27,1100.77431591429,540.926293360119,-1614.70060927441
28,1102.85972507678,540.926293360119,-1615.7860184369
29,1104.9451594167,540.926293360119,-1616.87145277682
30,1106.83521648159,540.926293360119,-1617.76150984171
31,1129.06076379305,540.926293360119,-1638.98705715317
32,1131.14617261629,1253.6824904476,-2352.82866306389
33,1133.23160695622,1966.43868753507,-3066.67029449129
34,1135.12300564304,2679.19488462255,-3780.31789026559
35,1157.22926762911,3391.95108171003,-4514.18034933914
36,1159.3146761131,3391.95108171003,-4515.26575782313
37,1161.40011045302,3391.95108171003,-4516.35119216306
38,1163.29285076179,3391.95108171003,-4517.24393247182
40,1186.30451829994,3391.95108171003,-4538.25560000997
41,1188.38992644468,3388.32892700217,-4535.71885344685
42,1190.4753607846,3384.70677229431,-4533.18213307891
43,1192.36944271531,3363.8166519407,-4513.18609465601
44,1215.91652023753,3342.92653158709,-4514.84305182461
46,1218.00192804302,3312.33365991142,-4484.33558795443
48,1220.08736238294,3281.74078823575,-4453.82815061869
50,1221.98278593559,3274.76611846694,-4446.74890440253
51,1244.75089358672,3267.79144869813,-4461.54234228485
53,1246.83630104151,3256.25850559421,-4450.09480663572
55,1248.92173538143,3244.72556249028,-4438.64729787172
57,1250.81850055603,3231.2400897067,-4425.05859026272
59,1273.44413588819,3217.75461692311,-4432.1987528113
61,1275.52954299227,3202.37892335152,-4416.9084663438
63,1277.6149773322,3187.00322977993,-4401.61820711213
64,1279.51308412873,3171.34443184745,-4386.85751597619
65,1299.96279258898,3155.68563391497,-4390.64842650395
66,1302.04819934236,3138.63589980004,-4374.6840991424
68,1304.13363368228,3121.5861656851,-4357.71979936739
70,1306.03308210076,3103.94183870117,-4339.97492080193
73,1328.559949161,3086.29751171725,-4341.85746087825
77,1330.64535556369,3065.71203635622,-4319.3573919199
80,1332.73078990361,3045.12656099519,-4297.8573508988
83,1334.63148687146,3029.8313768574,-4281.46286372886
86,1358.87466894611,3014.53619271961,-4287.41086166572
89,1360.96007499808,2998.61755394845,-4270.57762894653
94,1363.04550933801,2982.69891517728,-4251.74442451528
99,1364.94745485523,2966.21287601592,-4232.16033087116
103,1388.34940197121,2949.72683685457,-4235.07623882579
107,1390.43480767249,2933.74281490357,-4217.17762257606
111,1392.52024201241,2917.75879295257,-4199.27903496498
116,1394.42343607901,2901.66102713688,-4180.08446321589
121,1420.78548934163,2885.56326132119,-4185.34875066282
126,1422.87089469221,2869.09028264618,-4165.96117733839
131,1424.95632903213,2852.61730397117,-4146.57363300331
136,1426.8607716481,2835.75673059777,-4126.61750224588
140,1452.83791279041,2818.89615722437,-4131.73407001478
144,1454.92331779028,2801.68352128776,-4112.60683907804
148,1457.00875213021,2784.47088535115,-4093.47963748135
151,1458.91444329555,2767.32146489565,-4075.2359081912
155,1483.69878801639,2750.17204444014,-4078.87083245653
159,1485.78419266555,2733.41216965112,-4060.19636231667
163,1487.86962700548,2716.65229486209,-4041.52192186757
167,1489.7765667202,2700.39151827996,-4023.16808500015
171,1511.18335461906,2684.13074169782,-4024.31409631688
176,1513.26875891753,2668.23704000567,-4005.5057989232
180,1515.35419325745,2652.34333831353,-3987.69753157098
184,1517.26238152154,2636.22876167508,-3969.49114319662
188,1535.25381871404,2620.11418503663,-3967.36800375067
192,1537.3392226618,2603.63243378755,-3948.97165644935
196,1539.42465700173,2587.15068253847,-3930.57533954019
199,1541.33409381519,2570.39278882259,-3912.72688263778
202,1564.08341566396,2553.63489510671,-3915.71831077067
205,1566.16881926103,2536.16868861186,-3897.33750787288
209,1568.25425360095,2518.702482117,-3877.95673571795
213,1570.16493896379,2500.55488793456,-3857.71982689835
216,1594.5754643274,2482.40729375213,-3860.98275807952
219,1596.66086757376,2463.9346536391,-3841.59552121286
222,1598.74630191368,2445.46201352608,-3822.20831543976
226,1600.65823582589,2426.77729245458,-3801.43552828047
229,1624.37257330122,2408.09257138309,-3803.4651446843
232,1626.45797619687,2389.21026080691,-3783.66823700379
235,1628.5434105368,2370.32795023074,-3763.87136076754
238,1630.45659299838,2351.26017396974,-3743.71676696812
241,1654.03280942913,2332.19239770874,-3745.22520713787
244,1656.11821197408,2313.01253287796,-3725.13074485205
248,1658.20364631401,2293.83266804719,-3704.0363143612
252,1660.11807732497,2274.60657698534,-3682.72465431031
255,1680.67436986892,2255.38048592349,-3681.05485579241
258,1682.75977206317,2236.12486097903,-3660.8846330422
261,1684.84520640309,2216.86923603457,-3640.71444243766
264,1686.76088596343,2197.74092006611,-3620.50180602954
267,1707.49952843684,2178.61260409765,-3619.11213253449
271,1709.58493028039,2159.48470230569,-3598.06963258607
274,1711.67036462031,2140.35680051372,-3578.02716513403
277,1713.58729273001,2120.99989639719,-3557.5871891272
280,1738.27576565367,2101.64299228066,-3559.91875793433
283,1740.36116714652,2082.284691678,-3539.64585882452
285,1742.44660148644,2062.92639107535,-3520.37299256179
288,1744.36477814552,2043.76531201353,-3500.13009015904
291,1771.47105800536,2024.6042329517,-3505.07529095706
294,1773.5564591475,2005.54924379953,-3485.10570294703
297,1775.64189348742,1986.49425464737,-3465.13614813479
300,1777.56131869588,1967.44096674853,-3445.0022854444
303,1802.37606969088,1948.38767884969,-3447.76374854056
306,1804.46147048232,1929.48940814292,-3427.95087862524
308,1806.54690482224,1910.59113743615,-3409.13804225839
311,1808.46757858007,1891.67823462493,-3389.14581320499
314,1831.94376929044,1872.7653318137,-3390.70910110414
317,1834.02916973117,1853.54141726381,-3370.57058699498
320,1836.1146040711,1834.31750271391,-3350.43210678501
322,1838.0365263783,1814.96509876924,-3331.00162514754
325,1860.48178376562,1795.61269482457,-3331.09447859019
328,1862.56718385565,1776.17124839692,-3310.73843225257
331,1864.65261819557,1756.72980196928,-3290.38242016485
334,1866.57578905215,1737.11124940997,-3269.68703846211
337,1892.4285582676,1717.49269685066,-3272.92125511825
340,1894.51395800693,1698.06670271553,-3252.58066072246
343,1896.59939234685,1678.64070858041,-3232.24010092726
346,1898.5238117528,1659.86562114808,-3212.38943290088
349,1917.42605806649,1641.09053371575,-3209.51659178224
352,1919.51145745512,1622.8562156345,-3190.36767308962
355,1921.59689179504,1604.62189755325,-3171.21878934829
358,1923.52255975036,1586.25349515425,-3151.77605490461
361,1941.57568846157,1567.88509275524,-3148.46078121681
364,1943.6610874995,1549.44042467222,-3129.10151217172
367,1945.74652183942,1530.99575658919,-3109.74227842861
369,1947.67343834411,1512.19893786636,-3090.87237621048
372,1974.64962186352,1493.40211914353,-3096.05174100705
375,1976.73502055074,1474.15367275473,-3075.88869330547
377,1978.82045489067,1454.90522636592,-3056.72568125658
380,1980.74861994473,1435.38752941658,-3036.13614936131
382,2005.9411780663,1415.86983246724,-3039.81101053354
384,2008.02657640283,1396.05290010217,-3020.079476505
389,2010.11201074275,1376.2359677371,-2997.34797847985
392,2012.04142434619,1356.22553218324,-2976.26695652943
395,2037.13603124504,1336.21509662938,-2978.35112787442
398,2039.22142923086,1316.07289990745,-2957.29432913831
400,2041.30686357079,1295.93070318551,-2937.2375667563
403,2043.2375257236,1275.69938894653,-2915.93691467013
406,2065.73935493998,1255.46807470755,-2915.20742964753
408,2067.8247525751,1235.07457742462,-2894.89932999971
411,2069.91018691502,1214.68108014169,-2873.5912670567
413,2071.84209761721,1194.06122824352,-2852.90332586073
415,2092.0018556782,1173.44137634536,-2850.44323202356
417,2094.08725296262,1152.69656288029,-2829.78381584291
419,2096.17268730254,1131.95174941523,-2809.12443671777
421,2098.1058465541,1111.16288832793,-2788.26873488204
423,2118.52911760456,1090.37402724064,-2785.9031448452
425,2120.61451453828,1069.73115018692,-2765.34566472519
428,2122.6999488782,1049.0882731332,-2743.7882220114
431,2124.63435667913,1028.62767339531,-2722.26203007444
433,2146.20329389781,1008.16707365742,-2721.37036755523
435,2148.28869048082,987.831870888178,-2701.120561369
437,2150.37412482074,967.496668118933,-2680.87079293968
439,2152.30978117105,947.118472560162,-2660.42825373121
441,2178.66953049681,926.74027700139,-2664.4098074982
443,2180.75492672911,906.231536722718,-2643.98646345183
445,2182.84036106904,885.722796444047,-2623.56315751308
447,2184.77726596872,865.076629989199,-2602.85389595792
449,2215.3022843971,844.430463534351,-2610.73274793145
451,2217.38768027871,823.642250038349,-2590.02993031706
453,2219.47311461863,802.854036542348,-2569.32715116098
455,2221.41126806769,782.037636889103,-2548.44890495679
457,2248.50134113593,761.221237235858,-2552.72257837179
459,2250.58673666683,740.417697734903,-2532.00443440174
461,2252.67217100676,719.614158233949,-2511.28632924071
463,2254.61157300519,698.830595499343,-2490.44216850453
465,2276.85598634988,678.047032764736,-2489.90301911462
467,2278.94138153008,657.368693674383,-2469.31007520446
469,2281.02681587,636.690354584029,-2448.71717045403
471,2282.96746641781,615.862433161092,-2427.8298995789
473,2304.02599777673,595.034511738156,-2426.06050951489
475,2306.11139260623,573.884362706577,-2404.99575531281
477,2308.19682694615,552.734213674997,-2383.93104062115
479,2310.13872604333,531.430470005953,-2362.56919604928
481,2329.81379894857,510.126726336908,-2358.94052528548
483,2331.89919340605,488.30933180543,-2337.20852521148
485,2333.98462774597,466.491937273953,-2315.47656501992
487,2335.92777539252,443.98665828697,-2292.91443367949
488,2355.12286816862,421.481379299988,-2288.6042474686
490,2357.20826225407,398.693452238652,-2265.90171449272
491,2359.29369659399,375.905525177317,-2244.19922177131
493,2361.23809278992,353.711262205059,-2221.94935499497
495,2381.55377177868,331.516999232802,-2218.07077101149
497,2383.63916549212,313.082162743631,-2199.72132823575
499,2385.72459983204,294.647326254461,-2181.3719260865
500,2387.67024457734,281.444959248213,-2169.11520382555
502,2408.07429671096,268.242592241964,-2174.31688895293
504,2410.15969005237,257.964673786381,-2164.12436383875
505,2412.2451243923,247.686755330798,-2154.93187972309
507,2414.19194703117,236.768745344719,-2143.96069237589
509,2434.49274394896,225.85073535864,-2151.3434793076
511,2436.57813691835,169.573917385583,-2095.15205430393
513,2438.66357125827,113.297099412525,-2038.9606706708
515,2440.61157179072,71.3704494864923,-1996.98202127722
517,2463.11460709777,29.4437995604592,-1975.55840665823
519,2465.19999969514,23.7954462478191,-1969.99544594296
521,2467.28543403506,18.147092935179,-1964.43252697024
523,2469.23461246109,-4.22685112288484,-1942.00776133821
525,2488.56135779825,-26.6007951809486,-1936.9605626173
527,2490.64675002359,-50.5347544882058,-1913.11199553539
529,2492.73218436352,-74.4687137954629,-1889.26347056805
531,2494.68254068312,-120.781707380249,-1842.90083330287
533,2511.8155516405,-167.094700965034,-1811.72085067547
535,2513.90094349383,-170.977299453266,-1807.92364404056
537,2515.98637783375,-174.859897941497,-1804.12647989226
539,2517.93791204694,-177.975322267195,-1800.96258977974
541,2539.79222654096,-181.090746592894,-1817.70147994806
543,2541.87761802226,-197.556175012897,-1801.32144300936
545,2543.96305236218,-214.0216034329,-1784.94144892928
547,2545.91576446894,-263.023806252532,-1735.89195821641
549,2569.55953883142,-312.026009072164,-1708.53352975925
551,2571.6449299407,-332.635810743701,-1688.009119197
553,2573.73036428062,-353.245612415239,-1667.48475186538
