"BitcoinDaysDestroyedMinMonth","seasonal","trend","remainder"
1697395,176837.772984145,516279.599496436,1004277.62751942
5772223,176837.772984145,565710.951810266,5029674.27520559
280163,176837.772984145,615142.304124095,-511817.07710824
246841,176837.772984145,629205.396956972,-559202.169941118
2008909,322703.48830457,643268.48978985,1042937.02190558
4031156,322703.48830457,656164.290343,3052288.22135243
339544,322703.48830457,669060.09089615,-652219.57920072
699004,322703.48830457,640692.393920783,-264391.882225353
821729,465738.947260367,612324.696945416,-256334.644205783
2168375,465738.947260367,608295.860097695,1094340.19264194
244866,465738.947260367,604267.023249974,-825139.970510341
272517,465738.947260367,626644.218420744,-819866.165681111
5948699,207384.256939951,649021.413591514,5092293.32946853
5031473,207384.256939951,667593.448666036,4156495.29439401
706566,207384.256939951,686165.483740559,-186983.74068051
693522,207384.256939951,815344.520928258,-329206.777868208
391418,107158.669779621,944523.558115956,-660264.227895577
952870,107158.669779621,1065765.39632013,-220054.066099754
282363,107158.669779621,1187007.23452431,-1011802.90430393
2445920,107158.669779621,1305120.89210542,1033640.43811496
257330,603102.293478039,1423234.54968652,-1769006.84316456
1971318,603102.293478039,1552790.13159875,-184574.425076794
986043,603102.293478039,1682345.71351099,-1299405.00698903
886721,603102.293478039,1794506.51514214,-1510887.80862018
565552,807387.180410692,1906667.31677329,-2148502.49718398
6181300,807387.180410692,1975413.8415937,3398498.97799561
3064908,807387.180410692,2044160.3664141,213360.453175207
1105104,807387.180410692,2104615.78055483,-1806898.96096552
1525633,-710238.030744957,2165071.19469556,70799.8360493924
2290993,-427962.818742667,2194823.01838982,524132.800352843
2411348,-427962.818742667,2224574.84208408,614735.976658585
1758042,-427962.818742667,2229512.77499307,-43507.9562504021
1426029,-427962.818742667,2234450.70790206,-380458.889159389
2403391,-138725.970805601,2207280.17164001,334836.799165587
1570379,-138725.970805601,2180109.63537797,-471004.664572371
2826442,-138725.970805601,2140699.10224313,824468.868562474
1979054,-138725.970805601,2101288.56910828,16491.4016973195
8491044,-217349.145626021,2059152.55637504,6649240.58925099
1575263,-217349.145626021,2017016.54364179,-224404.39801577
2229903,-217349.145626021,1909997.82730787,537254.318318152
1376063,-217349.145626021,1802979.11097395,-209566.965347927
2087204,-301501.267935053,1669867.48745898,718837.780476074
1684319,-301501.267935053,1536755.86394401,449064.403991042
674668,-301501.267935053,1364208.61011807,-388039.342183021
2138946,-301501.267935053,1191661.35629214,1248785.91164292
484653,-134586.87314402,1056851.40551875,-437611.532374733
437422,-134586.87314402,922041.45474537,-350032.58160135
661356,-134586.87314402,826041.455987506,-30098.5828434865
351737,-134586.87314402,730041.457229643,-243717.584085623
1393226,-319327.339569019,665078.566623426,1047474.77294559
2644893,-319327.339569019,600115.676017209,2364104.66355181
934219,-319327.339569019,578499.0341927,675047.30537632
1405184,-319327.339569019,556882.392368191,1167628.94720083
734200,-260131.8305079,538362.517348624,455969.313159275
1185238,-260131.8305079,519842.642329058,925527.188178842
791593,-260131.8305079,498620.734239156,553104.096268744
412621,-260131.8305079,477398.826149254,195354.004358646
1695501,60791.9916897528,492757.047041117,1141951.96126913
510609,60791.9916897528,508115.26793298,-58298.2596227332
1031942,60791.9916897528,543247.151225892,427902.857084355
588123,60791.9916897528,578379.034518805,-51048.0262085574
1503660,-219614.411797016,587122.102580717,1136152.3092163
930141,-219614.411797016,595865.170642629,553890.241154387
539161,-219614.411797016,581611.564310598,177163.847486418
291728,-219614.411797016,567357.957978567,-56015.5461815511
1491666,-249811.069522989,569409.483117806,1172067.58640518
742531,-249811.069522989,571461.008257046,420881.061265944
12474935,-249811.069522989,624380.846344481,12100365.2231785
966593,-249811.069522989,677300.684431917,539103.385091072
28525868,-82725.733315504,716519.470489934,27892074.2628256
850803,-82725.733315504,755738.256547951,177790.476767552
774570,-82725.733315504,774264.999308569,83030.734006935
1398040,-82725.733315504,792791.742069186,687973.991246318
1999547,-223236.543015216,782198.18712878,1440585.35588644
487078,-223236.543015216,771604.632188374,-61290.0891731582
571641,-223236.543015216,766794.675786124,28082.8672290926
540743,-223236.543015216,761984.719383873,1994.82363134332
638777,-100837.826560463,713774.750620923,25840.0759395402
1016807,-100837.826560463,665564.781857973,452080.04470249
1097754,-100837.826560463,630573.553110011,568018.273450452
2006376,-100837.826560463,595582.324362049,1511631.50219841
319225,-106953.985616844,545894.146944886,-119715.161328043
783082,-106953.985616844,496205.969527724,393830.01608912
915896,-106953.985616844,355242.404097298,667607.581519546
429166,-106953.985616844,214278.838666873,321841.146949971
6054450,-290088.487924369,81651.9415609045,6262886.54636346
915700,-290088.487924369,-50974.955545064,1256763.44346943
2675227,-290088.487924369,-116731.450379571,3082046.93830394
1567746,-290088.487924369,-182487.945214078,2040322.43313845
637936,-92076.6852178698,-179300.217814143,909312.903032013
678469,-92076.6852178698,-176112.490414209,946658.175632078
638550,-92076.6852178698,-163494.049046421,894120.734264291
1057313,-92076.6852178698,-150875.607678634,1300265.2928965
653384,-6943.62896433185,-99713.3074506031,760040.936414935
1561568,-6943.62896433184,-48551.0072225725,1617062.6361869
1808245,-6943.62896433184,39628.8974617734,1775559.73150256
583284,-6943.62896433184,127808.802146119,462418.826818212
1142966,-206509.695551439,217780.734677994,1131694.96087344
1242959,-206509.695551439,307752.667209869,1141716.02834157
910261,-206509.695551439,413976.535233749,702794.16031769
3067624,-206509.695551439,520200.403257629,2753933.29229381
866674,111234.664424623,626341.333601494,129098.001973884
3432077,111234.664424623,732482.263945358,2588360.07163002
1232930,111234.664424623,782717.601875448,338977.73369993
1540507,111234.664424623,832952.939805537,596319.39576984
2361604,295118.050456453,766137.051349735,1300348.89819381
566567,295118.050456453,699321.162893933,-427872.213350385
3213713,295118.050456453,625994.813619511,2292600.13592404
1560823,295118.050456453,552668.464345088,713036.485198459
719335,417087.002559019,508930.157665472,-206682.160224491
789852,417087.002559019,465191.850985855,-92426.8535448748
837906,417087.002559019,429438.880405947,-8619.88296496641
711639,417087.002559019,393685.909826039,-99133.9123850581
1052143,719331.897215672,461208.932658862,-128397.829874534
14845807,719331.897215672,528731.955491685,13597743.1472926
664006,719331.897215672,662241.252480528,-717567.1496962
540132,719331.897215672,795750.549469371,-974950.446685042
679585,472696.032762539,878120.558297001,-671231.591059539
4048910,472696.032762539,960490.56712463,2615723.40011283
2211196,472696.032762539,1050294.72868929,688205.23854817
616944,472696.032762539,1140098.89025395,-995850.92301649
3140388,504964.63285018,1258080.54082682,1377342.826323
1076928,504964.63285018,1376062.1913997,-804098.824249877
562123,504964.63285018,1411401.97928559,-1354243.61213577
3580265,504964.63285018,1446741.76717149,1628558.59997833
1716821,543076.65576974,1466414.24978766,-292669.905557396
3015148,543076.65576974,1486086.73240383,985984.611826434
6028030,543076.65576974,1524379.30903618,3960574.03519408
1788862,543076.65576974,1562671.88566853,-316886.541438267
958630,730247.663937308,1589321.96673672,-1360939.63067403
1946858,730247.663937308,1615972.04780492,-399361.711742226
2437403,730247.663937308,1671698.75757066,35456.5784920349
1116329,730247.663937308,1727425.4673364,-1341344.1312737
1261212,643903.409246983,1805422.89797454,-1188114.30722152
1241732,643903.409246983,1883420.32861268,-1285591.73785967
1522021,643903.409246983,1942524.34614314,-1064406.75539012
1446963,643903.409246983,2001628.36367359,-1198568.77292057
2078744,288082.745103495,2019681.32592276,-229020.071026259
1727481,288082.745103495,2037734.28817194,-598336.033275435
1382541,288082.745103495,1983741.48590141,-889283.231004906
1922394,288082.745103495,1929748.68363088,-295437.428734378
18709981,661235.025739269,1883851.1583592,16164894.8159015
1798487,661235.025739269,1837953.63308752,-700701.658826789
746914,661235.025739269,1847834.03402521,-1762155.05976447
426641,661235.025739269,1857714.43496289,-2092308.46070216
3681550,523134.83562621,1867972.73115457,1290442.43321922
1512872,523134.83562621,1878231.02734624,-888493.862972453
1118310,523134.83562621,1922572.12793283,-1327396.96355904
1247728,523134.83562621,1966913.22851942,-1242320.06414562
897977,113744.843987658,2058106.50655626,-1273874.35054392
721293,113744.843987658,2149299.7845931,-1541751.62858076
1362677,113744.843987658,2231690.16925546,-982758.013243121
5400040,113744.843987658,2314080.55391782,2972214.60209452
727980,248744.131441143,2370675.58632122,-1891439.71776237
2069052,248744.131441143,2427270.61872462,-606962.750165766
2044997,248744.131441143,2555946.06930487,-759693.20074601
1346471,248744.131441143,2684621.51988511,-1586894.65132625
755355,361418.522601207,2864239.44344578,-2470302.96604699
17174322,361418.522601207,3043857.36700646,13769046.1103923
5029306,361418.522601207,3160801.37967317,1507086.09772562
3442499,361418.522601207,3277745.39233989,-196664.914941097
1273959,591519.334142945,3460899.9984262,-2778460.33256915
3963758,591519.334142945,3644054.60451252,-271815.938655464
1889291,591519.334142945,3658183.87734502,-2360412.21148797
3105044,591519.334142945,3672313.15017753,-1158788.48432048
2595281,297151.46475321,3570261.73424816,-1272132.19900137
2387834,297151.46475321,3468210.31831878,-1377527.78307199
4640335,297151.46475321,3314308.44244494,1028875.09280185
3080889,297151.46475321,3160406.56657111,-376669.031324316
711576,-321320.601042309,2890269.960769,-1857373.35972669
2670547,-321320.601042309,2620133.35496689,371734.246075417
2577622,-321320.601042309,2389099.83160877,509842.76943354
1845031,-321320.601042309,2158066.30825065,8285.29279166274
1360098,136534.613679744,2003680.01168881,-780116.625368554
1003221,136534.613679744,1849293.71512697,-982607.328806718
1032855,136534.613679744,1756831.40949983,-860511.023179571
603052,136534.613679744,1664369.10387268,-1197851.71755242
14345117,693538.712914081,1662641.49085269,11988936.7962332
1077982,693538.712914081,1660913.8778327,-1276470.59074678
1705143,693538.712914081,1669667.23941451,-658062.952328596
2677755,693538.712914081,1678420.60099633,305795.68608959
1713921,209681.922906511,1619335.88823555,-115096.811142056
2328881,209681.922906511,1560251.17547476,558947.901618728
893981,209681.922906511,1484295.4662022,-799996.389108708
1327560,209681.922906511,1408339.75692963,-290461.679836144
724712,71641.091188058,1362060.25308815,-708989.344276206
372649,71641.091188058,1315780.74924666,-1014772.84043472
1072747,71641.091188058,1305845.78432327,-304739.875511326
1214436,71641.091188058,1295910.81939987,-153115.910587932
1943132,400509.487477649,1361978.72963301,180643.782889344
1803797,400509.487477649,1428046.63986614,-24759.1273437901
883490,400509.487477649,1554167.67161197,-1071187.15908962
1305432,400509.487477649,1680288.7033578,-775366.19083545
760454,240679.05939017,1788829.99421471,-1269055.05360489
2326498,240679.05939017,1897371.28507163,188447.655538201
2089286,240679.05939017,1998450.59654596,-149843.655936127
2895604,240679.05939017,2099529.90802028,555395.032589545
3912489,102184.55839564,2192817.84419503,1617486.59740933
2059905,102184.55839564,2286105.78036978,-328385.338765421
956896,102184.55839564,2247984.9710353,-1393273.52943094
5717779,102184.55839564,2209864.16170081,3405730.27990355
1919637,59070.3326542372,2045257.87452633,-184691.20718057
2186869,59070.3326542372,1880651.58735185,247147.079993911
721826,59070.3326542372,1796165.3733347,-1133409.70598894
1616802,59070.3326542372,1711679.15931754,-153947.491971782
629043,230541.032340231,1691691.39175036,-1293189.42409059
1322308,230541.032340231,1671703.62418318,-579936.656523408
1019873,230541.032340231,1720766.68298118,-931434.715321411
861434,230541.032340231,1769829.74177918,-1138936.77411941
1138816,124929.932098488,1876135.41311028,-862249.345208766
1659700,124929.932098488,1982441.08444137,-447671.01653986
2058297,124929.932098488,2134454.68116119,-201087.61325968
1696013,124929.932098488,2286468.27788101,-715385.209979499
1555468,34290.1777412314,2428852.36408131,-907674.541822546
5794146,34290.1777412314,2571236.45028162,3188619.37197715
2122051,34290.1777412314,2722360.33534555,-634599.513086783
2275432,34290.1777412314,2873484.22040948,-632342.398150716
21662645,229623.233194903,2979467.97602101,18453553.7907841
988433,229623.233194903,3085451.73163254,-2326641.96482744
3127841,229623.233194903,3224585.78873738,-326368.021932278
15151377,229623.233194903,3363719.84584221,11558033.9209629
1467807,327209.712526427,3466335.47687384,-2325738.18940027
2840636,327209.712526427,3568951.10790548,-1055524.82043191
14187568,327209.712526427,3586903.77456556,10273454.512908
4011742,327209.712526427,3604856.44122563,79675.8462479413
4120435,184364.597415079,3525033.53146451,411036.871120409
1787558,184364.597415079,3445210.62170339,-1842017.21911847
2975261,184364.597415079,3348941.4927448,-558045.090159876
1758738,184364.597415079,3252672.3637862,-1678298.96120128
1853491,-31032.2842144451,3139149.6378875,-1254626.35367305
1898913,-31032.2842144451,3025626.9119888,-1095681.62777435
1635469,-31032.2842144451,2959346.14313486,-1292844.85892041
2849348,-31032.2842144451,2893065.37428092,-12685.0900664763
1289424,336055.498882847,2887543.79176131,-1934175.29064416
1949679,336055.498882847,2882022.20924171,-1268398.70812455
1388398,336055.498882847,2940452.17498792,-1888109.67387076
2533651,336055.498882847,2998882.14073413,-801286.639616974
2542601,429743.98572222,3060777.73417345,-947920.719895671
1704561,429743.98572222,3122673.32761278,-1847856.313335
2855338,429743.98572222,3163108.11442663,-737514.100148852
3375765,429743.98572222,3203542.90124049,-257521.886962709
3606781,249783.644131352,3184686.49234786,172310.863520793
1490091,249783.644131352,3165830.08345522,-1925522.72758657
1993559,249783.644131352,3064984.3640331,-1321209.00816445
2769082,249783.644131352,2964138.64461097,-444840.288742326
6580162,342234.592036424,2829449.91460053,3408477.49336305
1712978,342234.592036424,2694761.18459008,-1324017.77662651
1555778,342234.592036424,2671865.49082628,-1458322.0828627
1275360,342234.592036424,2648969.79706247,-1715844.3890989
1135626,520033.686527464,2688651.00508132,-2073058.69160879
1382732,520033.686527464,2728332.21310018,-1865633.89962764
2430636,520033.686527464,2786292.31717937,-875690.003706835
3013210,520033.686527464,2844252.42125857,-351076.10778603
3599548,724939.923698513,2973456.08776631,-98848.0114648212
10900471,724939.923698513,3102659.75427405,7072871.32202744
12741995,724939.923698513,3095901.09311925,8921153.98318224
13285705,724939.923698513,3089142.43196444,9471622.64433705
9914315,914888.177658876,2880266.86074332,6119159.9615978
2283107,914888.177658876,2671391.2895222,-1303172.46718107
4109952,914888.177658876,2570168.53460254,624895.28773858
1868379,914888.177658876,2468945.77968289,-1515454.95734177
2405762,1612210.1948837,2417967.99949905,-1624416.19438275
840577,1612210.1948837,2366990.21931522,-3138623.41419891
860888,1612210.1948837,2217342.85758297,-2968665.05246666
13579111,1612210.1948837,2067695.49585072,9899205.30926559
5140612,2089104.75504272,1968928.27838918,1082578.9665681
1733088,2089104.75504272,1870161.06092765,-2226177.81597037
535650,2089104.75504272,1843788.213628,-3397242.96867072
19842238,2089104.75504272,1817415.36632835,15935717.8786289
946702,1786699.666042,1867503.29198628,-2707500.95802827
565235,1786699.666042,1917591.2176442,-3139055.88368619
1744546,1786699.666042,1961055.4284086,-2003209.09445059
1467613,1786699.666042,2004519.639173,-2323606.305215
1004698,1252357.56030885,2029582.4505925,-2277242.01090135
2250934,1252357.56030885,2054645.26201201,-1056068.82232086
1636683,1252357.56030885,2076792.10225475,-1692466.6625636
515307,1252357.56030885,2098938.94249749,-2835989.50280634
736048,7110099.5785017,2140084.70052772,-8514136.27902943
20549121,7110099.5785017,2181230.45855796,11257790.9629403
647659,7110099.5785017,2226869.86351399,-8689310.44201569
933236,7110099.5785017,2272509.26847003,-8449372.84697173
1773369,7156095.06708469,2374112.95426055,-7756839.02134523
825392,7156095.06708469,2475716.64005107,-8806419.70713575
2985365,7156095.06708469,2854351.90142232,-7025081.96850701
854096,7156095.06708469,3232987.16279358,-9534986.22987827
8083857,1000697.68959239,3429988.74706257,3653170.56334503
6012577,1000697.68959239,3626990.33133157,1384888.97907604
5325314,1000697.68959239,3798025.78293199,526590.527475615
3230758,1000697.68959239,3969061.23453241,-1739000.92412481
4345318,1096095.95423828,3914018.98141245,-664796.935650734
3707898,1096095.95423828,3858976.72829249,-1247174.68253077
2082732,1096095.95423828,3698381.24561675,-2711745.19985503
5174257,1096095.95423828,3537785.762941,540375.28282072
1689144,1318962.4749642,3308237.80430186,-2938056.27926605
2639637,1318962.4749642,3078689.84566271,-1758015.32062691
1844885,1318962.4749642,2901399.89604685,-2375477.37101105
1281680,1318962.4749642,2724109.94643099,-2761392.42139518
9543335,1220648.54589896,2655759.90632391,5666926.54777713
887377,1220648.54589896,2587409.86621683,-2920681.4121158
1549580,1220648.54589896,2470217.26702519,-2141285.81292415
1492736,1220648.54589896,2353024.66783354,-2080937.2137325
2678241,1310638.3546497,2247521.23428683,-879918.588936529
6283986,1310638.3546497,2142017.80074011,2831329.84461018
1616971,1310638.3546497,2095526.60820152,-1789193.96285123
919614,1310638.3546497,2049035.41566293,-2440059.77031264
935826,1387424.56335774,2020051.45593632,-2471650.01929407
10280354,1387424.56335774,1991067.49620971,6901861.94043254
545178,1387424.56335774,2005789.1500265,-2848035.71338425
3468490,1387424.56335774,2020510.80384329,60554.6327989611
1479573,639179.476841124,2088397.80706089,-1248004.28390202
2499584,639179.476841124,2156284.81027849,-295880.287119616
577929,639179.476841124,2195535.94182477,-2256786.4186659
5716464,639179.476841124,2234787.07337105,2842497.44978783
3426118,552576.822364071,2184553.08800464,688988.089631284
1133755,552576.822364071,2134319.10263824,-1553140.92500231
10325840,552576.822364071,2060624.23923169,7712638.93840424
3916253,552576.822364071,1986929.37582514,1376746.80181079
2520390,878088.363245422,1882001.07769055,-239699.440935974
981001,878088.363245422,1777072.77955596,-1674160.14280139
5457150,878088.363245422,1734471.73694258,2844589.899812
1089633,878088.363245422,1691870.69432919,-1480326.05757461
1703060,1158981.01665319,1571044.58762481,-1026965.60427799
1236721,1158981.01665319,1450218.48092042,-1372478.49757361
6496373,1158981.01665319,1370401.8879341,3966990.09541271
4152465,1158981.01665319,1290585.29494779,1702898.68839903
4781494,1412431.9154085,1297943.70165937,2071118.38293213
764046,1412431.9154085,1305302.10837096,-1953688.02377946
1401159,1412431.9154085,1269121.33671487,-1280394.25212337
2871181,1412431.9154085,1232940.56505879,225808.519532711
2940087,860601.779815504,1225698.46535268,853786.754831814
2122106,860601.779815504,1218456.36564658,43047.8545379189
2224147,860601.779815504,1202775.22104376,160769.999140731
664703,860601.779815504,1187094.07644095,-1382992.85625646
2293678,845584.426816149,1073165.07489329,374928.498290562
2163597,845584.426816149,959236.073345626,358776.499838225
1589856,845584.426816149,883923.416799906,-139651.843616055
1624204,845584.426816149,808610.760254186,-29991.1870703351
3763006,872222.638846596,774645.689444108,2116137.6717093
2178506,872222.638846596,740680.61863403,565602.742519374
421547,872222.638846596,709061.874439284,-1159737.51328588
2973416,872222.638846596,677443.130244537,1423750.23090887
4203254,754801.227378915,638995.365213453,2809457.40740763
1171112,754801.227378915,600547.600182369,-184236.827561284
3128486,754801.227378915,581047.809289111,1792636.96333197
2038988,754801.227378915,561548.018395853,722638.754225232
5517522,616000.03449754,547779.909850976,4353742.05565148
2345117,616000.03449754,534011.801306099,1195105.16419636
1533984,616000.03449754,562027.187736201,355956.777766258
2976384,616000.03449754,590042.574166304,1770341.39133616
1495377,634118.447499252,610725.595627087,250532.956873661
2273139,634118.447499252,631408.61708787,1007611.93541288
1639134,634118.447499252,704904.463632332,300111.088868416
1612541,634118.447499252,778400.310176794,200022.242323954
2056435,929572.629461704,886757.302222892,240105.068315404
1752891,929572.629461704,995114.29426899,-171795.923730694
4734013,929572.629461704,1044163.27807891,2760277.09245938
3639623,929572.629461704,1093212.26188884,1616838.10864946
2867355,873425.69637264,1103490.38884936,890438.914778004
1351157,873425.69637264,1113768.51580987,-636037.212182515
3514174,873425.69637264,1091545.25601568,1549203.04761168
2322739,873425.69637264,1069321.99622148,379991.307405883
952176,650869.399353974,1085847.26053887,-784540.659892849
1426421,650869.399353974,1102372.52485627,-326820.924210246
16897988,650869.399353974,1190374.26918226,15056744.3314638
6742441,650869.399353974,1278376.01350824,4813195.58713778
1633525,176837.772984145,1522234.3304371,-65547.1034212457
8447053,176837.772984145,1766092.64736596,6504122.57964989
1085678,176837.772984145,1941987.44085342,-1033147.21383756
1600642,176837.772984145,2117882.23434087,-694078.007325019
3271755,322703.48830457,2177061.03419118,771990.477504251
3706904,322703.48830457,2236239.83404149,1147960.67765395
5775896,322703.48830457,2177274.69866757,3275917.81302786
3536087,322703.48830457,2118309.56329365,1095073.94840178
6176343,465738.947260367,2014484.19001851,3696119.86272112
2077014,465738.947260367,1910658.81674338,-299383.764003746
2195744,465738.947260367,1823950.65850406,-93945.6057644221
1042281,465738.947260367,1737242.50026473,-1160700.4475251
1393883,207384.256939951,1667998.34600776,-481499.602947708
2462848,207384.256939951,1598754.19175078,656709.551309267
5711704,207384.256939951,1569518.89817613,3934800.84488392
2813944,207384.256939951,1540283.60460148,1066276.13845857
1387302,107158.669779621,1551795.18686377,-271651.856643391
568263,107158.669779621,1563306.76912606,-1102202.43890568
1362589,107158.669779621,1585685.10147173,-330254.771251348
655169,107158.669779621,1608063.43381739,-1060053.10359701
1063609,603102.293478039,1666194.36428339,-1205687.65776143
899189,603102.293478039,1724325.29474938,-1428238.58822742
1509711,603102.293478039,1873500.24858105,-966891.542059088
949885,603102.293478039,2022675.20241272,-1675892.49589076
1031235,807387.180410692,2128166.92455977,-1904319.10497046
11048661,807387.180410692,2233658.64670683,8007615.17288248
2243144,807387.180410692,2283965.87264492,-848209.053055609
1209130,807387.180410692,2334273.09858301,-1932530.2789937
1826388,-710238.030744957,2342869.49044302,193756.540301939
2447827,-427962.818742667,2351465.88230303,524323.936439639
2634887,-427962.818742667,2348476.30254696,714373.51619571
657834,-427962.818742667,2345486.72279089,-1259689.90404822
1229456,-427962.818742667,2324459.21366864,-667040.394925973
3141386,-138725.970805601,2303431.70454639,976680.266259209
4829182,-138725.970805601,2321249.44858458,2646658.52222102
4327514,-138725.970805601,2339067.19262277,2127172.77818283
1847189,-138725.970805601,2447564.27204755,-461649.301241952
1662731,-217349.145626021,2556061.35147234,-675981.205846318
2580813,-217349.145626021,2637843.63685149,160318.508774536
2348887,-217349.145626021,2719625.92223063,-153389.77660461
2887548,-217349.145626021,2785373.56418325,319523.581442769
2329209,-301501.267935053,2851121.20613587,-220410.938200818
4147725,-301501.267935053,3027857.99087407,1421368.27706098
4206908,-301501.267935053,3204594.77561227,1303814.49232278
2235447,-301501.267935053,3501087.27296334,-964139.005028286
1733736,-134586.87314402,3797579.77031441,-1929256.89717039
2694480,-134586.87314402,4031037.23360212,-1201970.3604581
12087219,-134586.87314402,4264494.69688984,7957311.17625418
5374910,-134586.87314402,4522003.34992176,987493.523222262
6577015,-319327.339569019,4779512.00295367,2116830.33661535
5847922,-319327.339569019,4959679.96902778,1207569.37054124
5412187,-319327.339569019,5139847.93510188,591666.404467135
11219960,-319327.339569019,5173713.81052129,6365573.52904773
3222466,-260131.8305079,5207579.6859407,-1724981.8554328
12856669,-260131.8305079,5465561.39774616,7651239.43276175
11403506,-260131.8305079,5723543.10955161,5940094.72095629
11800858,-260131.8305079,5949600.56176957,6111389.26873833
28615435,60791.9916897528,6175658.01398754,22378984.9943227
12561706,60791.9916897528,6044613.58986135,6456300.41844889
2369649,60791.9916897528,5913569.16573516,-3604712.15742492
7596165,60791.9916897528,5807380.39069427,1727992.61761598
6125135,-219614.411797016,5701191.61565337,643557.796143642
3314014,-219614.411797016,5559012.05837187,-2025383.64657485
4129238,-219614.411797016,5416832.50109036,-1067980.08929335
8244899,-219614.411797016,5285664.65909188,3178848.75270514
3212508,-249811.069522989,5154496.81709339,-1692177.7475704
9531137,-249811.069522989,5155304.5496205,4625643.51990249
2851145,-249811.069522989,5156112.28214761,-2055156.21262462
5227837,-249811.069522989,5268882.10171867,208765.967804319
7251709,-82725.733315504,5381651.92128973,1952782.81202577
5510541,-82725.733315504,5384131.41733089,209135.315984612
8925491,-82725.733315504,5386610.91337205,3621605.81994345
16500448,-82725.733315504,5361961.73350021,11221211.9998153
6770853,-223236.543015216,5337312.55362836,1656776.98938686
4803305,-223236.543015216,5157349.54832378,-130808.005308564
4993812,-223236.543015216,4977386.5430192,239661.999996017
5279844,-223236.543015216,4830355.67192157,672724.871093642
7469147,-100837.826560463,4683324.80082395,2886660.02573651
4427853,-100837.826560463,4583231.93763638,-54541.1110759201
4148367,-100837.826560463,4483139.07444882,-233934.247888355
4113524,-100837.826560463,4411565.32395568,-197203.497395218
29572209,-106953.985616844,4339991.57346254,25339171.4121543
4572553,-106953.985616844,4300364.86906926,379142.11654758
5747032,-106953.985616844,4260738.16467598,1593247.82094086
19687966,-106953.985616844,4280075.89704625,15514844.0885706
5051781,-290088.487924369,4299413.62941651,1042455.85850785
4911284,-290088.487924369,4128302.6245512,1073069.86337317
3226736,-290088.487924369,3957191.61968588,-440367.131761509
2529709,-290088.487924369,3798218.58249946,-978421.094575087
10414136,-92076.6852178698,3639245.54531303,6866967.13990484
14708930,-92076.6852178698,3569915.41090033,11231091.2743175
16758380,-92076.6852178698,3500585.27648762,13349871.4087302
4189927,-92076.6852178698,3638699.32553583,643304.359682036
8630303,-6943.62896433185,3776813.37458404,4860433.25438029
2552719,-6943.62896433184,3858372.2398396,-1298709.61087527
4739460,-6943.62896433184,3939931.10509516,806472.523869177
5987566,-6943.62896433184,4045127.70945314,1949381.91951119
7991945,-206509.695551439,4150324.31381112,4048130.38174032
5912749,-206509.695551439,4218843.19462372,1900415.50092772
3791990,-206509.695551439,4287362.07543632,-288862.379884886
4884391,-206509.695551439,4339725.86049717,751174.835054265
2415798,111234.664424623,4392089.64555802,-2087526.30998265
4646310,111234.664424623,4501471.83350848,33603.5020668972
6560742,111234.664424623,4610854.02145894,1838653.31411644
5313705,111234.664424623,5208932.25558025,-6461.92000487261
9472082,295118.050456453,5807010.48970156,3369953.45984198
12883327,295118.050456453,6237375.64433285,6350833.3052107
13747237,295118.050456453,6667740.79896413,6784378.15057941
7298905,295118.050456453,7145442.95098813,-141656.001444578
10378695,417087.002559019,7623145.10301212,2338462.89442886
10338575,417087.002559019,7722758.92849759,2198729.06894339
8293820,417087.002559019,7822372.75398307,54360.2434579153
8670670,417087.002559019,7839868.22096709,413714.776473887
6980759,719331.897215672,7857363.68795112,-1595936.58516679
15387778,719331.897215672,7825697.64694376,6842748.45584057
3095048,719331.897215672,7794031.6059364,-5418315.50315208
8209234,719331.897215672,7849458.90772865,-359556.804944317
24227806,472696.032762539,7904886.20952089,15850223.7577166
22567792,472696.032762539,9267740.69187678,12827355.2753607
22458967,472696.032762539,10630595.1742327,11355675.7930048
33625402,472696.032762539,11402808.6041524,21749897.363085
9024272,504964.63285018,12175022.0340722,-3655714.66692239
8494839,504964.63285018,12388513.2425149,-4398638.87536503
14483126,504964.63285018,12602004.4509575,1376156.91619232
20250285,504964.63285018,12097336.2506529,7647984.11649689
50773661,543076.65576974,11592668.0503484,38637916.2938819
35803618,543076.65576974,10983454.9888266,24277086.3554036
12656163,543076.65576974,10374241.9273049,1738844.41692537
9930904,543076.65576974,9303691.49189047,84135.852339793
5263795,730247.663937308,8233141.05647605,-3699593.72041335
10782948,730247.663937308,7571583.11550048,2481117.22056221
23784617,730247.663937308,6910025.17452492,16144344.1615378
6620727,730247.663937308,6382998.56772815,-492519.231665457
5230352,643903.409246983,5855971.96093138,-1269523.37017837
3624484,643903.409246983,5617800.38691123,-2637219.79615822
3877484,643903.409246983,5379628.81289108,-2146048.22213807
9954250,643903.409246983,5187731.44026305,4122615.15048997
4467851,288082.745103495,4995834.06763501,-816065.812738509
9616578,288082.745103495,4864917.41060336,4463577.84429314
5392219,288082.745103495,4734000.75357171,370135.501324796
10687374,288082.745103495,4612707.14094741,5786584.11394909
2248089,661235.025739269,4491413.52832312,-2904559.55406239
5522759,661235.025739269,4441628.15333541,419895.820925318
2581902,661235.025739269,4391842.7783477,-2471175.80408697
3810789,661235.025739269,4393937.40632943,-1244383.4320687
3004404,523134.83562621,4396032.03431116,-1914762.86993737
6428325,523134.83562621,4400140.28717894,1505049.87719485
4399946,523134.83562621,4404248.54004672,-527437.375672926
13252541,523134.83562621,4385311.52782791,8344094.63654588
