"BitcoinDaysDestroyedMinYear","seasonal","trend","remainder"
490387,28241.3614053601,-170139.22345939,632284.86205403
0,28241.3614053601,-175812.216306765,147570.854901405
20163,28241.3614053601,-181485.209154139,173406.847748779
8690,3861177.88085563,-182697.636519586,-3669790.24433604
18736,3861177.88085563,-183910.063885032,-3658531.81697059
372,3861177.88085563,-176307.78946958,-3684498.09138605
42,3861177.88085563,-168705.515054129,-3692430.3658015
101409,3852038.97690747,-158468.809217929,-3592161.16768954
389338,3852038.97690747,-148232.10338173,-3314468.87352574
167355,3852038.97690747,-140794.616115791,-3543889.36079167
62674,3852038.97690747,-133357.128849852,-3656007.84805761
53426,104126.637510295,-122128.623024516,71427.985514221
383544,104126.637510295,-110900.11719918,390317.479688885
0,104126.637510295,-106203.795750901,2077.15824060596
0,104126.637510295,-101507.474302622,-2619.16320767323
442536,98517.9652563213,-107878.243815125,451896.278558803
0,98517.9652563213,-114249.013327628,15731.0480713063
643711,98517.9652563213,-136672.231239481,681865.265983159
70863,98517.9652563213,-159095.449151334,131440.483895012
0,54795.8743579504,-197295.398785578,142499.524427628
315216,54795.8743579504,-235495.348419822,495915.474061872
0,54795.8743579504,-265459.766343588,210663.891985637
28,54795.8743579504,-295424.184267353,240656.309909403
0,148705.753703034,-299217.292885521,150511.539182487
14290,148705.753703034,-303010.401503688,168594.647800654
12142038,148705.753703034,-281405.835499282,12274738.0817962
185095,148705.753703034,-259801.269494876,296190.515791842
850303,211182.973727706,-241988.759978686,881108.78625098
210309,211182.973727706,-224176.250462496,223302.27673479
92485,211182.973727706,-222492.778611588,103794.804883881
866947,211182.973727706,-220809.306760679,876573.333032973
365042,175070.151506603,-233620.946528701,423592.795022097
186,175070.151506603,-246432.586296722,71548.4347901191
0,175070.151506603,-273698.757413879,98628.6059072753
74133,175070.151506603,-300964.928531035,200027.777024432
7285,158977.18817133,-341937.872164158,190245.683992828
95234,158977.18817133,-382910.81579728,319167.627625951
121013,158977.18817133,-430712.467185786,392748.279014456
235320,158977.18817133,-478514.118574291,554856.930402961
0,299049.690074387,-551714.813042412,252665.122968024
517,299049.690074387,-624915.507510532,326382.817436145
482574,299049.690074387,-702890.785438575,886415.095364188
52445,299049.690074387,-780866.063366618,534261.373292231
3,396359.884933117,-845856.979813874,449500.094880757
58764,396359.884933117,-910847.89626113,573252.011328013
5978,396359.884933117,-956933.584957657,566551.700024541
495,396359.884933117,-1003019.27365418,607154.388721068
3174,325887.638506217,-1018872.59947103,696158.960964812
9155,325887.638506217,-1034725.92528787,717993.286781657
109401,325887.638506217,-1028188.71960438,811702.081098164
385894,325887.638506217,-1021651.51392089,1081657.87541467
169946,250527.155062479,-992808.243431697,912227.088369217
80207,250527.155062479,-963964.972942506,793644.817880027
263750,250527.155062479,-927897.335532152,941120.180469672
4,250527.155062479,-891829.698121797,641306.543059317
106,197570.74604639,-841509.887174337,644045.141127947
382757,197570.74604639,-791190.076226877,976376.330180487
451,197570.74604639,-710588.630649767,513468.884603377
2061209,197570.74604639,-629987.185072656,2493625.43902627
367,174129.250894957,-566204.691274054,392442.440379097
3435,174129.250894957,-502422.197475453,331727.946580496
713598,174129.250894957,-447356.568536728,986825.317641771
146466,174129.250894957,-392290.939598003,364627.688703046
70643,192110.890083177,-348009.802886948,226541.912803771
116943,192110.890083177,-303728.666175892,228560.776092715
2279347,192110.890083177,-274881.509899439,2362117.61981626
46262,192110.890083177,-246034.353622986,100185.463539809
56,289980.898787475,-226485.386090899,-63439.5126965764
19,289980.898787475,-206936.418558812,-83025.480228663
0,289980.898787475,-196506.43219935,-93474.4665881257
19512,289980.898787475,-186076.445839887,-84392.4529475886
2904,320046.59461153,-173724.827326061,-143417.767285469
0,320046.59461153,-161373.208812236,-158673.385799294
39180,320046.59461153,-156601.390221965,-124265.204389565
700,320046.59461153,-151829.571631695,-167517.022979836
36968,271898.063584134,-161111.723180346,-73818.3404037875
490727,271898.063584134,-170393.874728998,389222.811144864
1129882,271898.063584134,-167342.610459341,1025326.54687521
21,271898.063584134,-164291.346189685,-107585.717394448
1873708,252357.727011089,-135898.704929007,1757248.97791792
4244,252357.727011089,-107506.063668329,-140607.66334276
63586,252357.727011089,-59978.2966997605,-128793.430311328
79817,252357.727011089,-12450.5297311922,-160090.197279896
973495,289201.809831507,64760.1731749812,619533.016993512
1405217,289201.809831507,141970.876081155,974044.314087338
3381272,289201.809831507,226897.234646914,2865172.95552158
836019,289201.809831507,311823.593212674,234993.596955819
20061,337414.531678616,332370.843348368,-649724.375026985
964661,337414.531678616,352918.093484063,274328.374837321
1648747,337414.531678616,312888.549500271,998443.918821112
358495,337414.531678616,272859.00551648,-251778.537195096
201420,279562.601396219,248936.354403226,-327078.955799446
229318,279562.601396219,225013.703289973,-275258.304686192
173099,279562.601396219,207016.994939741,-313480.59633596
97848,279562.601396219,189020.286589509,-370734.887985728
44304,205353.075235873,189475.128656498,-350524.203892371
210874,205353.075235873,189929.970723487,-184409.04595936
29923,205353.075235873,196594.342668321,-372024.417904194
0,205353.075235873,203258.714613156,-408611.789849029
128825,268174.686437676,230510.189798316,-369859.876235992
46,268174.686437676,257761.664983477,-525890.351421152
14218,268174.686437676,297163.751549684,-551120.437987359
20700,268174.686437676,336565.838115891,-584040.524553567
156894,231831.587501146,378342.127711957,-453279.715213103
95194,231831.587501146,420118.417308023,-556756.004809168
82,231831.587501146,455273.97752867,-687023.565029816
58525,231831.587501146,490429.537749318,-663736.125250464
315185,171325.549091265,518233.031343891,-374373.580435157
41764,171325.549091266,546036.524938465,-675598.07402973
14172,171325.549091266,571427.087231601,-728580.636322867
82735,171325.549091266,596817.649524737,-685408.198616003
1143,212336.279960256,619749.795355965,-830943.075316221
1208927,212336.279960256,642681.941187193,353908.778852551
679688,212336.279960256,700409.402876306,-233057.682836562
135248,212336.279960256,758136.864565419,-835225.144525676
48128,235849.702249078,827622.551467011,-1015344.25371609
15794335,235849.702249078,897108.238368603,14661377.0593823
3815261,235849.702249078,920460.480841978,2658950.81690894
882319,235849.702249078,943812.723315352,-297343.425564431
894811,398248.479548572,968360.384044189,-471797.863592761
7149,398248.479548572,992908.044773026,-1384007.5243216
135569,398248.479548572,979293.870576454,-1241973.35012503
274712,398248.479548572,965679.696379883,-1089216.17592845
440278,416387.715242125,937031.398958754,-913141.11420088
36259,416387.715242125,908383.101537626,-1288511.81677975
1783187,416387.715242125,881598.712614244,485200.572143631
377590,416387.715242125,854814.323690862,-893612.038932987
30,327958.552753981,806587.184776895,-1134515.73753088
6650,327958.552753981,758360.045862927,-1079668.59861691
300803,327958.552753981,712151.862154394,-739307.414908375
67871,327958.552753981,665943.678445861,-926031.231199842
10163,397577.3559279,618599.02171321,-1006013.37764111
96650,397577.3559279,571254.364980559,-872181.72090846
36879,397577.3559279,524787.336674934,-885485.692602834
66048,397577.3559279,478320.308369309,-809849.664297209
11916,416804.484830762,427831.098773666,-832719.583604428
24431,416804.484830762,377341.889178023,-769715.374008785
322162,416804.484830762,336895.572970359,-431538.057801122
23704,416804.484830762,296449.256762696,-689549.741593458
146822,285504.852242823,273686.852732272,-412369.704975095
51148,285504.852242823,250924.448701849,-485281.300944672
83612,285504.852242823,244835.993432125,-446728.845674948
12172,285504.852242823,238747.538162401,-512080.390405224
194100,329372.71793805,255253.222131049,-390525.9400691
50332,329372.71793805,271758.906099698,-550799.624037748
25405,329372.71793805,302836.876027145,-606804.593965195
571228,329372.71793805,333914.845954592,-92059.5638926426
176543,378429.540669779,366183.123615816,-568069.664285595
471743,378429.540669779,398451.401277039,-305137.941946818
240018,378429.540669779,431038.095638081,-569449.636307861
112020,378429.540669779,463624.789999124,-730034.330668903
111809,326851.745485679,502902.701723017,-717945.447208696
996061,326851.745485679,542180.61344691,127028.641067411
781724,326851.745485679,563547.222764641,-108674.968250319
22185,326851.745485679,584913.832082371,-889580.57756805
3324868,302924.570276065,608527.174744054,2413416.25497988
434321,302924.570276065,632140.517405737,-500744.087681803
63471,302924.570276065,646038.886104045,-885492.45638011
3126225,302924.570276065,659937.254802353,2163363.17492158
397444,246690.321128941,663729.151670678,-512975.472799618
596914,246690.321128941,667521.048539002,-317297.369667943
73335,246690.321128941,656452.084443221,-829807.405572161
418783,246690.321128941,645383.120347439,-473290.441476379
222186,311913.441394288,618186.613606431,-707914.05500072
282485,311913.441394288,590990.106865424,-620418.548259712
496425,311913.441394288,568131.794524799,-383620.235919088
81768,311913.441394288,545273.482184175,-775418.923578463
178690,329142.878035262,531702.731775359,-682155.609810621
36667,329142.878035262,518131.981366543,-810607.859401805
167971,329142.878035262,514407.924500897,-675579.802536159
386765,329142.878035262,510683.86763525,-453061.745670512
110570,333965.300449951,533333.152787859,-756728.453237809
4133020,333965.300449951,555982.437940467,3243072.26160958
468984,333965.300449951,584633.480924815,-449614.781374765
134930,333965.300449951,613284.523909162,-812319.824359113
20554048,380165.566014851,656588.16587439,19517294.2681108
151220,380165.566014851,699891.807839617,-928837.373854468
148257,380165.566014851,751871.967983094,-983780.533997945
13606028,380165.566014851,803852.12812657,12422010.3058586
303133,403856.805153942,871783.102938776,-972506.908092717
988840,403856.805153942,939714.077750981,-354730.882904923
448896,403856.805153942,991117.380895325,-946078.186049267
403067,403856.805153942,1042520.68403967,-1043310.48919361
719773,323554.837840403,1082886.11623123,-686667.954071629
346416,323554.837840403,1123251.54842278,-1100390.38626319
1053028,323554.837840403,1142479.81721638,-413006.655056786
160137,323554.837840403,1161708.08600998,-1325125.92385039
1004902,309209.198569575,1153252.0163289,-457559.214898478
767020,309209.198569575,1144795.94664782,-686985.145217397
445555,309209.198569575,1103963.78873484,-967617.987304414
571677,309209.198569575,1063131.63082186,-800663.829391432
263783,569819.273409402,1036312.42173601,-1342348.69514542
189615,569819.273409402,1009493.21265017,-1389697.48605957
199712,569819.273409402,1005807.08441097,-1375914.35782038
132415,569819.273409402,1002120.95617178,-1439525.22958118
524867,667275.672403478,1043256.92344451,-1185665.59584799
481268,667275.672403478,1084392.89071724,-1270400.56312072
1389095,667275.672403478,1119210.68841846,-397391.360821937
928895,667275.672403478,1154028.48611968,-892409.158523153
683313,670944.808296403,1174197.66943689,-1161829.47773329
683611,670944.808296403,1194366.8527541,-1181700.66105051
494525,670944.808296403,1176828.91817075,-1353248.72646716
1378298,670944.808296403,1159290.9835874,-451937.791883806
1457733,768683.28222553,1121342.92120357,-432293.203429099
267240,768683.28222553,1083394.85881973,-1584838.14104526
426737,768683.28222553,1059892.19891791,-1401838.48114344
709479,768683.28222553,1036389.53901608,-1095593.82124161
266159,816924.4071984,1037621.02707135,-1588386.43426975
524674,816924.4071984,1038852.51512662,-1331102.92232502
542421,816924.4071984,1008992.74090932,-1283496.14810772
1414825,816924.4071984,979132.966692013,-381232.373890413
738799,926014.382270623,941144.65319006,-1128360.03546068
7308704,926014.382270623,903156.339688107,5479533.27804127
1677547,926014.382270623,853109.827871499,-101577.210142122
232749,926014.382270623,803063.31605489,-1496328.69832551
496040,1037264.47773036,760669.008108459,-1301893.48583882
301565,1037264.47773036,718274.700162028,-1453974.17789239
171672,1037264.47773036,690592.031326257,-1556184.50905662
667720,1037264.47773036,662909.362490486,-1032453.84022085
1291235,1022861.77169888,637328.898525887,-368955.67022477
178317,1022861.77169888,611748.434561289,-1456293.20626017
232931,1022861.77169888,594284.881308319,-1384215.6530072
1596051,1022861.77169888,576821.328055349,-3632.09975423198
4418510,1026723.27341042,560731.317120539,2831055.40946904
395661,1026723.27341042,544641.306185728,-1175703.57959615
73892,1026723.27341042,556674.404578452,-1509505.67798887
263521,1026723.27341042,568707.502971176,-1331909.77638159
17377,460330.042593862,600589.316721435,-1043542.3593153
71790,460330.042593862,632471.130471694,-1021011.17306556
1183806,460330.042593862,670637.764283239,52838.1931228996
208048,460330.042593862,708804.398094783,-961086.440688645
351705,525752.559752379,757401.2331009,-931448.792853278
278087,525752.559752379,805998.068107017,-1053663.6278594
506922,525752.559752379,844872.438392445,-863702.998144824
75505,525752.559752379,883746.808677873,-1333994.36843025
159616,1200499.89667458,917892.334164772,-1958776.23083935
225852,1200499.89667457,952037.859651672,-1926685.75632625
204539,1200499.89667457,982960.819277621,-1978921.7159522
51817,1200499.89667457,1013883.77890357,-2162566.67557815
825802,1202274.61518101,1050899.54476733,-1427372.15994834
256922,1202274.61518101,1087915.31063109,-2033267.9258121
447736,1202274.61518101,1251683.4773704,-2006222.09255141
548910,1202274.61518101,1415451.64410971,-2068816.25929072
5983896,1227206.99260924,1543839.95855496,3212849.0488358
5294884,1227206.99260924,1672228.27300021,2395448.73439055
3790218,1227206.99260924,1834014.24855151,728996.758839251
1535000,1227206.99260924,1995800.22410281,-1688007.21671205
1527759,1208147.4796846,2042559.78786549,-1722948.2675501
1428825,1208147.4796846,2089319.35162818,-1868641.83131278
1536199,1208147.4796846,1930886.02979393,-1602834.50947853
3846464,1208147.4796846,1772452.70795968,865863.812355715
242700,1163258.38724464,1623741.80150261,-2544300.18874725
1812343,1163258.38724464,1475030.89504554,-825946.282290181
302223,1163258.38724464,1261421.92882323,-2122457.31606787
408668,1163258.38724464,1047812.96260091,-1802403.34984555
8272431,1067847.64902111,999434.402017136,6205148.94896176
170226,1067847.64902111,951055.84143336,-1848677.49045447
169697,1067847.64902111,922579.392576873,-1820730.04159798
219461,1067847.64902111,894102.943720386,-1742489.59274149
1371704,959056.049468827,867904.788482219,-455256.837951047
4737979,959056.049468827,841706.633244053,2937216.31728712
763518,959056.049468827,829162.503791601,-1024700.55326043
277106,959056.049468827,816618.374339149,-1498568.42380798
42422,932954.926798483,808006.227637734,-1698539.15443622
379594,932954.926798483,799394.080936318,-1352755.0077348
203392,932954.926798483,784322.110346578,-1513885.03714506
1991119,932954.926798483,769250.139756837,288913.93344468
1067006,825131.967497674,762043.581388926,-520169.5488866
470551,825131.967497674,754837.023021016,-1109417.99051869
55274,825131.967497674,756112.727243621,-1525970.69474129
5199774,825131.967497674,757388.431466226,3617253.6010361
1507733,737604.941379489,749611.08762994,20516.9709905704
287747,737604.941379489,741833.743793655,-1191691.68517314
8356350,737604.941379489,727522.070490653,6891222.98812986
2155017,737604.941379489,713210.39718765,704201.66143286
1670045,707815.077604003,687769.178245493,274460.744150504
407487,707815.077604003,662327.959303335,-962656.036907338
481280,707815.077604003,627102.749019939,-853637.826623942
479247,707815.077604003,591877.538736543,-820445.616340546
518135,601822.780627697,558509.943609388,-642197.724237085
181560,601822.780627697,525142.348482233,-945405.12910993
175690,601822.780627697,479564.206393933,-905696.98702163
289501,601822.780627697,433986.064305632,-746307.84493333
699570,604981.537795785,395137.470612913,-300549.008408699
91474,604981.537795785,356288.876920195,-869796.41471598
385685,604981.537795785,320864.789997407,-540161.327793192
318531,604981.537795785,285440.703074619,-571891.240870404
308476,608351.574055639,242276.535177971,-542152.10923361
360755,608351.574055639,199112.367281324,-446708.941336962
532430,608351.574055639,160811.100026629,-236732.674082268
99087,608351.574055639,122509.832771934,-631774.406827573
93607,533239.207534528,79196.5110041628,-518828.71853869
624879,533239.207534528,35883.1892363912,55756.6032290812
192844,533239.207534528,-34349.2081693124,-306045.999365215
309729,533239.207534528,-104581.605575016,-118928.601959512
2494441,422628.190725627,-144504.904885897,2216317.71416027
637111,422628.190725627,-184428.204196779,398911.013471151
134934,422628.190725627,-210517.246552716,-77176.9441729111
1213011,422628.190725627,-236606.288908654,1026989.09818303
22337,239573.107760228,-241268.335701113,24032.2279408842
333768,239573.107760228,-245930.382493572,340125.274733343
732847,239573.107760228,-250006.322336545,743280.214576317
939346,239573.107760228,-254082.262179519,953855.154419291
782258,206957.706655916,-253574.668431151,828874.961775236
337727,206957.706655916,-253067.074682784,383836.368026868
543602,206957.706655916,-256607.183434365,593251.47677845
855542,206957.706655916,-260147.292185947,908731.585530032
331979,255812.058882152,-258850.650780219,335017.591898067
218213,255812.058882152,-257554.009374492,219954.95049234
282987,255812.058882152,-214902.150437896,242077.091555744
519378,255812.058882152,-172250.291501299,435816.232619147
1441439,161867.598897751,-131969.751390518,1411541.15249277
1203332,161867.598897751,-91689.211279736,1133153.61238199
297355,161867.598897751,-51353.794234556,186841.195336805
1082969,161867.598897751,-11018.377189376,932119.778291625
978337,167512.20642954,-3721.09110109623,814545.884671556
253763,167512.20642954,3576.19498718357,82674.5985832761
470416,167512.20642954,-1766.82818932668,304670.621759786
1695677,167512.20642954,-7109.85136583692,1535274.6449363
38601,214650.557217407,-13562.3212023378,-162487.236015069
426867,214650.557217407,-20014.7910388387,232231.233821432
14707823,214650.557217407,3671.10812335338,14489501.3346592
4563570,214650.557217407,27357.0072855454,4321562.43549705
326118,197812.118038173,78469.6725554393,49836.2094063875
6992308,197812.118038173,129582.337825333,6664913.54413649
455233,197812.118038173,155400.760065967,102020.12189586
396113,197812.118038173,181219.1823066,17081.6996552266
1069641,240689.793291679,166022.631102785,662928.575605537
2230748,240689.793291679,150826.079898969,1839232.12680935
2900177,240689.793291679,124330.246132928,2535156.96057539
1140864,240689.793291679,97834.4123668864,802339.794341435
242142,185510.590060975,37639.7478925435,18991.662046482
539743,185510.590060975,-22554.9165817993,376787.326520825
180358,185510.590060975,-26872.1870646028,21719.5970036283
282741,185510.590060975,-31189.4575474062,128419.867486432
284811,165787.9945004,-17783.3054350922,136806.310934693
183438,165787.9945004,-4377.15332277812,22027.1588223785
3706019,165787.9945004,12298.0409957554,3527932.96450385
956920,165787.9945004,28973.2353142889,762158.770185312
371537,175582.951834804,59137.586845976,136816.46131922
89610,175582.951834804,89301.9383776632,-175274.890212467
470265,175582.951834804,108985.723644246,185696.324520949
119884,175582.951834804,128669.50891083,-184368.460745634
188632,211953.855242104,146170.561204916,-169492.41644702
125707,211953.855242104,163671.613499003,-249918.468741107
292373,211953.855242104,212797.648511516,-132378.50375362
151508,211953.855242104,261923.683524029,-322369.538766133
77165,227284.599121338,298454.591791682,-448574.19091302
8497370,227284.599121338,334985.500059334,7935099.90081933
547922,227284.599121338,348716.302883709,-28078.902005047
194392,227284.599121338,362447.105708083,-395339.704829421
712803,-43525.8318257846,365276.326623532,391052.505202252
531179,65538.3700690545,368105.547538982,97535.082391964
218658,65538.3700690545,349339.528587353,-196219.898656408
249028,65538.3700690545,330573.509635725,-147083.879704779
329631,65538.3700690545,310417.85047003,-46325.2205390843
511338,60964.5639933181,290262.191304335,160111.244702347
1322805,60964.5639933181,309203.870120508,952636.565886174
358275,60964.5639933181,328145.54893668,-30835.112929998
313271,60964.5639933181,382542.87902789,-130236.443021208
380484,16481.7251304953,436940.209119101,-72937.934249596
1303569,16481.7251304953,492265.973838304,794821.301031201
860012,16481.7251304953,547591.738557507,295938.536311998
458615,16481.7251304953,601388.157234236,-159254.882364731
890987,28241.3614053601,655184.575910965,207561.062683675
1191021,28241.3614053601,720793.825756609,441985.812838031
1363121,28241.3614053601,786403.075602254,548476.562992386
427351,28241.3614053601,994959.383242232,-595849.744647593
454483,3861177.88085563,1203515.69088221,-4610210.57173784
1019859,3861177.88085563,1332502.02434281,-4173820.90519843
2732752,3861177.88085563,1461488.3578034,-2589914.23865903
2134273,3861177.88085563,1570408.78122346,-3297313.66207909
2299719,3852038.97690747,1679329.20464352,-3231649.18155098
1924590,3852038.97690747,1674370.01919591,-3601818.99610337
3369087,3852038.97690747,1669410.83374829,-2152362.81065576
371788,3852038.97690747,1604371.61657928,-5084622.59348674
2362816,104126.637510295,1539332.39941026,719356.963079446
1426651,104126.637510295,1461681.19433386,-139156.831844151
2073952,104126.637510295,1384029.98925745,585795.373232252
1270882,104126.637510295,1335092.99601352,-168337.633523811
22266779,98517.9652563213,1286156.00276958,20882105.0319741
8442192,98517.9652563213,1265719.79476742,7077954.23997626
1176196,98517.9652563213,1245283.58676526,-167605.552021576
5768198,98517.9652563213,1245680.79645877,4423999.2382849
4248985,54795.8743579504,1246078.00615229,2948111.11948976
2060124,54795.8743579504,1260671.29524702,744656.830395026
1530161,54795.8743579504,1275264.58434175,200100.541300296
3883206,54795.8743579504,1293989.51699989,2534420.60864216
1756213,148705.753703034,1312714.44965803,294792.796638939
7807480,148705.753703034,1317212.80323156,6341561.44306541
1063475,148705.753703034,1321711.15680509,-406941.910508121
1986754,148705.753703034,1347804.46032924,490243.785967722
1599371,211182.973727706,1373897.7638534,14290.2624188913
2531279,211182.973727706,1458424.07510023,861671.951172067
4673039,211182.973727706,1542950.38634705,2918905.63992524
14653066,211182.973727706,1582735.33002848,12859147.6962438
1944270,175070.151506603,1622520.27370991,146679.574783486
2944598,175070.151506603,1629162.95059478,1140364.89789862
2411026,175070.151506603,1635805.62747965,600150.22101375
3004077,175070.151506603,1587999.14622281,1241007.70227059
5683681,158977.18817133,1540192.66496597,3984511.1468627
1689982,158977.18817133,1507949.05783941,23055.7539892611
1788035,158977.18817133,1475705.45071285,153352.361115823
2222862,158977.18817133,1455834.77020016,608050.041628507
11320580,299049.690074387,1435964.08968748,9585566.22023813
2132017,299049.690074387,1443015.96324631,389951.346679301
2215583,299049.690074387,1450067.83680515,466465.473120467
13249885,299049.690074387,1460017.77648334,11490817.5334423
2331703,396359.884933117,1469967.71616154,465375.398905348
3070429,396359.884933117,1487014.20361222,1187054.91145467
1223815,396359.884933117,1504060.6910629,-676605.575996015
1284218,396359.884933117,1548665.30380369,-660807.188736807
5761915,325887.638506217,1593269.91654448,3842757.4449493
9621954,325887.638506217,1634252.71493586,7661813.64655792
11681961,325887.638506217,1675235.51332724,9680837.84816654
2073865,325887.638506217,1687215.74857604,60761.6129177408
6699265,250527.155062479,1699195.98382484,4749541.86111268
981671,250527.155062479,1711249.37068676,-980105.525749239
2612534,250527.155062479,1723302.75754868,638704.087388844
3369309,250527.155062479,1723661.96530859,1395119.87962893
2732838,197570.74604639,1724021.1730685,811246.080885114
3940594,197570.74604639,1750639.67527617,1992383.57867744
1286264,197570.74604639,1777258.17748384,-688564.923530229
2430856,197570.74604639,1825035.19115498,408250.062798629
1332981,174129.250894957,1872812.20482612,-713960.455721081
2288675,174129.250894957,1931168.76298843,183376.986116617
4558699,174129.250894957,1989525.32115073,2395044.42795432
3071864,174129.250894957,2143219.36536559,754515.38373945
4978905,192110.890083177,2296913.40958046,2489880.70033637
5449665,192110.890083177,2435375.82982613,2822178.28009069
11032606,192110.890083177,2573838.25007181,8266656.85984501
2662175,192110.890083177,2701982.45587229,-231918.345955471
3138396,289980.898787475,2830126.66167278,18288.4395397459
5985664,289980.898787475,2900539.78892585,2795143.31228668
4107307,289980.898787475,2970952.91617892,846373.185033606
6021216,289980.898787475,3059509.92077264,2671725.18043989
3716230,320046.59461153,3148066.92536635,248116.480022117
4741195,320046.59461153,3382377.87845028,1038770.52693819
1879666,320046.59461153,3616688.8315342,-2057069.42614573
5827628,320046.59461153,4228809.5542934,1278771.85109507
16600769,271898.063584134,4840930.27705259,11487940.6593633
15650132,271898.063584134,5461255.67860479,9916978.25781107
8786740,271898.063584134,6081581.08015699,2433260.85625887
18368965,271898.063584134,6137326.75212911,11959740.1842868
6603203,252357.727011089,6193072.42410123,157772.848887687
3108391,252357.727011089,6266045.09368304,-3410011.82069413
11462185,252357.727011089,6339017.76326485,4870809.50972406
11843775,252357.727011089,6614392.24207094,4977025.03091797
15657542,289201.809831507,6889766.72087702,8478573.46929147
26500207,289201.809831507,7093713.58967872,19117291.6004898
5559516,289201.809831507,7297660.45848041,-2027346.26831192
7930834,289201.809831507,6955541.49395151,686090.696216988
3133790,337414.531678616,6613422.5294226,-3817047.06110121
8982461,337414.531678616,5850558.5768975,2794487.89142388
14626481,337414.531678616,5087694.62437241,9201371.84394898
1699001,337414.531678616,3931733.45226431,-2570146.98394293
1697889,279562.601396219,2775772.28015622,-1357445.88155244
2526352,279562.601396219,2613584.96982221,-366795.571218431
2442973,279562.601396219,2451397.65948821,-287987.260884427
7935769,279562.601396219,2443201.01086322,5213005.38774056
3793848,205353.075235873,2435004.36223823,1153490.56252589
8150398,205353.075235873,2443469.75397893,5501575.1707852
2080628,205353.075235873,2451935.14571962,-576660.220955493
2269382,205353.075235873,2461192.13063013,-397163.205866002
965476,268174.686437676,2470449.11554064,-1773147.80197831
2628042,268174.686437676,2484480.18713741,-124612.873575083
1538683,268174.686437676,2498511.25873418,-1228002.94517185
2567609,268174.686437676,2507730.98860749,-208296.675045168
1391040,231831.587501146,2516950.71848081,-1357742.30598195
1824304,231831.587501146,2486335.17250207,-893862.760003218
2141414,231831.587501146,2455719.62652334,-546137.214024481
4992143,231831.587501146,2394609.42437156,2365701.9881273
598530,171325.549091265,2333499.22221978,-1906294.77131104
1976443,171325.549091266,2262107.10044995,-456989.649541219
502004,171325.549091266,2190714.97868013,-1860036.5277714
2031175,171325.549091266,2071922.61712636,-212073.166217625
1250807,212336.279960256,1953130.25557259,-914659.535532843
2374174,212336.279960256,1864113.72872997,297723.991309778
1075684,212336.279960256,1775097.20188734,-911749.481847601
3594280,212336.279960256,1713690.57665405,1668253.1433857
563147,235849.702249078,1652283.95142075,-1324986.65366983
451845,235849.702249078,1606477.3449214,-1390482.04717048
1195086,235849.702249078,1560670.73842206,-601434.440671137
3217474,235849.702249078,1536308.79856991,1445315.49918101
1216393,398248.479548572,1511946.85871777,-693802.33826634
670479,398248.479548572,1497613.45533405,-1225382.93488262
642041,398248.479548572,1483280.05195033,-1239487.5314989
650049,398248.479548572,1460486.47022879,-1208685.94977737
824764,416387.715242125,1437692.88850726,-1029316.60374938
584350,416387.715242125,1405714.2764307,-1237751.99167282
544195,416387.715242125,1373735.66435414,-1245928.37959626
894889,416387.715242125,1331749.45374805,-853248.168990173
662608,327958.552753981,1289763.24314196,-955113.795895938
721295,327958.552753981,1243579.82505071,-850243.377804687
215326,327958.552753981,1197396.40695946,-1310028.95971344
239424,327958.552753981,1125375.40716969,-1213909.95992367
2485220,397577.3559279,1053354.40737992,1034288.23669218
444443,397577.3559279,932546.422025295,-885680.777953195
2042099,397577.3559279,811738.436670675,832783.207401424
6762628,397577.3559279,761374.821310674,5603675.82276143
1242820,416804.484830762,711011.205950673,115004.309218565
280318,416804.484830762,677160.059611836,-813646.544442598
294249,416804.484830762,643308.913272998,-765864.398103761
309751,416804.484830762,642026.280504839,-749079.765335601
12486439,285504.852242823,640743.647736679,11560190.5000205
439948,285504.852242823,646654.774979896,-492211.627222719
1211572,285504.852242823,652565.902223113,273501.245534064
1954248,285504.852242823,650296.436482143,1018446.71127503
5087647,329372.71793805,648026.970741172,4110247.31132078
432449,329372.71793805,642212.281517888,-539135.999455939
2907038,329372.71793805,636397.592294605,1941267.68976735
2012327,329372.71793805,612960.102413299,1069994.17964865
584919,378429.540669779,589522.612531994,-383033.153201774
368959,378429.540669779,590953.862389143,-600424.403058922
4085717,378429.540669779,592385.112246291,3114902.34708393
2619397,378429.540669779,600677.997945016,1640289.4613852
129480,326851.745485679,608970.883643741,-806342.62912942
199436,326851.745485679,617618.459203511,-745034.20468919
1114322,326851.745485679,626266.034763281,161204.21975104
449353,326851.745485679,632800.548318391,-510299.29380407
228806,302924.570276065,639335.061873501,-713453.632149567
186334,302924.570276065,652606.815280238,-769197.385556304
920073,302924.570276065,665878.568686975,-48730.1389630405
98367,302924.570276065,672096.993777588,-876654.564053654
1809483,246690.321128941,678315.418868202,884477.260002858
454261,246690.321128941,686534.105955524,-478963.427084464
1626637,246690.321128941,694752.793042846,685193.885828214
2857606,246690.321128941,717796.456821518,1893119.22204954
5064249,311913.441394288,740840.120600191,4011495.43800552
2556609,311913.441394288,840419.850222106,1404275.70838361
10285626,311913.441394288,939999.579844021,9033712.97876169
4406173,311913.441394288,935194.373169267,3159065.18543645
2463180,329142.878035262,930389.166494512,1203647.95547023
5062625,329142.878035262,929738.735918232,3803743.38604651
1814522,329142.878035262,929088.305341952,556290.816622786
793963,329142.878035262,940441.401327938,-475621.2793632
