"NumTransactionsPerBlock","seasonal","trend","remainder"
1,46.7064624000677,53.8890089026401,-99.5954713027078
1,46.7064624000677,53.3542974274601,-99.0607598275278
1,46.7064624000677,54.0685595328561,-99.7750219329238
1,46.7064624000677,54.7828216382521,-100.48928403832
1,46.5200455686055,56.1524933441366,-101.672538912742
1,46.5200455686055,57.5221650500212,-103.042210618627
1,46.5200455686055,58.9067422246326,-104.426787793238
1,46.5200455686055,60.2913193992441,-105.81136496785
1,49.7184412249549,60.6783114025848,-109.39675262754
1,49.7184412249549,61.0653034059256,-109.783744630881
1,49.7184412249549,60.5025640847666,-109.221005309721
1,49.7184412249549,59.9398247636075,-108.658265988562
1,53.3908790149898,59.0714470721579,-111.462326087148
1,53.3908790149898,58.2030693807083,-110.593948395698
1,53.3908790149898,57.5661931668092,-109.957072181799
1,53.3908790149898,56.9293169529101,-109.3201959679
1,57.7843956077116,56.6222572020019,-113.406652809713
1,57.7843956077116,56.3151974510937,-113.099593058805
1,57.7843956077116,55.822392789459,-112.606788397171
1,57.7843956077116,55.3295881278243,-112.113983735536
1,60.712581477225,54.4433312573635,-114.155912734588
1,60.712581477225,53.5570743869027,-113.269655864128
1,60.712581477225,52.5933938731541,-112.305975350379
1,60.712581477225,51.6297133594055,-111.34229483663
1,65.0018146975597,51.2622803554282,-115.264095052988
1,65.0018146975597,50.8948473514509,-114.896662049011
1,65.0018146975597,51.0393423651958,-115.041157062756
3,65.0018146975597,51.1838373789406,-113.1856520765
2,64.9051372939208,50.9834252699558,-113.888562563877
9,64.9051372939208,50.783013160971,-106.688150454892
2,64.9051372939208,50.6242840608098,-113.529421354731
2,64.9051372939208,50.4655549606486,-113.370692254569
2,61.921845513234,50.4971376079998,-110.418983121234
2,61.921845513234,50.5287202553511,-110.450565768585
2,61.921845513234,50.8369520621752,-110.758797575409
3,61.921845513234,51.1451838689993,-110.067029382233
2,67.5450236303167,52.256430709469,-117.801454339786
2,67.5450236303167,53.3676775499386,-118.912701180255
2,67.5450236303167,54.9911251552585,-120.536148785575
2,67.5450236303167,56.6145727605783,-122.159596390895
10,70.6114048260643,57.3854198898353,-117.9968247159
1,70.6114048260643,58.1562670190922,-127.767671845156
2,70.6114048260643,57.6513414197418,-126.262746245806
2,70.6114048260643,57.1464158203914,-125.757820646456
19,64.9510513386381,55.7070218577208,-101.658073196359
1,64.9510513386381,54.2676278950502,-118.218679233688
1,64.9510513386381,52.2573538623302,-116.208405200968
1,64.9510513386381,50.2470798296102,-114.198131168248
1,69.313070631918,48.5809457724662,-116.894016404384
2,69.313070631918,46.9148117153221,-114.22788234724
1,69.313070631918,46.2165039813295,-114.529574613247
2,69.313070631918,45.5181962473368,-112.831266879255
2,75.6157896193805,45.6668960666496,-119.28268568603
2,75.6157896193805,45.8155958859623,-119.431385505343
1,75.6157896193805,46.3865996913395,-121.00238931072
2,75.6157896193805,46.9576034967167,-120.573393116097
1,73.7587459933462,46.9543690281919,-119.713115021538
1,73.7587459933462,46.9511345596671,-119.709880553013
1,73.7587459933462,46.8908336795027,-119.649579672849
2,73.7587459933462,46.8305327993383,-118.589278792685
1,67.624790021498,46.9346664882099,-113.559456509708
1,67.624790021498,47.0388001770816,-113.66359019858
2,67.624790021498,47.1443127040086,-112.769102725507
2,67.624790021498,47.2498252309357,-112.874615252434
2,64.8301883000369,48.0536805209649,-110.883868821002
2,64.8301883000369,48.8575358109942,-111.687724111031
2,64.8301883000369,50.0272020469624,-112.857390346999
1,64.8301883000369,51.1968682829306,-115.027056582968
1,68.9690030724198,51.2694140429131,-119.238417115333
1,68.9690030724198,51.3419598028955,-119.310962875315
1,68.9690030724198,50.7133221804451,-118.682325252865
1,68.9690030724198,50.0846845579947,-118.053687630415
1,69.7296136475897,49.1273942987215,-117.857007946311
1,69.7296136475897,48.1701040394483,-116.899717687038
1,69.7296136475897,46.7893266806295,-115.518940328219
1,69.7296136475897,45.4085493218106,-114.1381629694
1,65.2203528176098,44.1328640059304,-108.35321682354
2,65.2203528176098,42.8571786900502,-106.07753150766
2,65.2203528176098,41.7653200469949,-104.985672864605
2,65.2203528176098,40.6734614039395,-103.893814221549
1,59.8263160579718,39.3942198267179,-98.2205358846897
1,59.8263160579718,38.1149782494964,-96.9412943074682
1,59.8263160579718,36.858440736025,-95.6847567939968
1,59.8263160579718,35.6019032225537,-94.4282192805255
1,58.7992746896835,35.0365590027578,-92.8358336924412
1,58.7992746896835,34.4712147829618,-92.2704894726453
2,58.7992746896835,34.9840978099407,-91.7833724996242
2,58.7992746896835,35.4969808369196,-92.2962555266031
1,56.0797484925272,36.3767917385445,-91.4565402310717
1,56.0797484925272,37.2566026401694,-92.3363511326966
2,56.0797484925272,37.9897656922608,-92.069514184788
2,56.0797484925272,38.7229287443522,-92.8026772368794
2,51.9870103316337,38.7413074383705,-88.7283177700043
2,51.9870103316337,38.7596861323889,-88.7466964640226
1,51.9870103316337,38.1704940636039,-89.1575043952376
1,51.9870103316337,37.5813019948188,-88.5683123264525
1,52.8232180284721,37.182752224358,-89.00597025283
2,52.8232180284721,36.7842024538971,-87.6074204823692
3,52.8232180284721,36.5838261512847,-86.4070441797567
4,52.8232180284721,36.3834498486722,-85.2066678771443
3,53.6924333740019,36.1852016291997,-86.8776350032016
2,53.6924333740019,35.9869534097272,-87.679386783729
2,53.6924333740019,35.8443167669632,-87.5367501409651
2,53.6924333740019,35.7016801241993,-87.3941134982012
2,50.3433436386884,34.8210750858861,-83.1644187245745
2,50.3433436386884,33.9404700475729,-82.2838136862613
5,50.3433436386884,32.9757466447317,-78.3190902834202
2,50.3433436386884,32.0110232418906,-80.354366880579
3,47.898780159866,31.0330548421169,-75.9318350019829
4,47.898780159866,30.0550864423433,-73.9538666022092
3,47.898780159866,29.0527642934738,-73.9515444533398
2,47.898780159866,28.0504421446044,-73.9492223044704
2,45.4199954537694,27.1310769880146,-70.551072441784
2,45.4199954537694,26.2117118314248,-69.6317072851942
2,45.4199954537694,25.6904265014874,-69.1104219552568
2,45.4199954537694,25.1691411715501,-68.5891366253194
2,44.7944489537117,25.4447140502256,-68.2391630039372
2,44.7944489537117,25.7202869289011,-68.5147358826127
2,44.7944489537117,26.5554266244951,-69.3498755782067
2,44.7944489537117,27.3905663200891,-70.1850152738008
2,44.2037669935927,27.7449331484032,-69.9487001419959
1,44.2037669935927,28.0992999767173,-71.30306697031
1,44.2037669935927,28.1182204312155,-71.3219874248082
1,44.2037669935927,28.1371408857136,-71.3409078793063
1,45.4843477686207,27.0422412094661,-71.5265889780868
1,45.4843477686207,25.9473415332187,-70.4316893018394
3,45.4843477686207,24.0040249980818,-66.4883727667025
2,45.4843477686207,22.0607084629449,-65.5450562315656
2,45.0507592421032,20.7706204280709,-63.8213796701741
3,45.0507592421032,19.480532393197,-61.5312916353002
3,45.0507592421032,18.4059464756448,-60.456705717748
2,45.0507592421032,17.3313605580926,-60.3821198001957
2,40.1161222612704,16.3805868881146,-54.496709149385
2,40.1161222612704,15.4298132181366,-53.545935479407
2,40.1161222612704,14.9658086337,-53.0819308949704
2,40.1161222612704,14.5018040492634,-52.6179263105338
1,38.2665538656697,13.7808758483877,-51.0474297140574
1,38.2665538656697,13.0599476475119,-50.3265015131817
1,38.2665538656697,11.866484392783,-49.1330382584527
1,38.2665538656697,10.6730211380541,-47.9395750037238
1,35.6349046506423,9.15708728855437,-43.7919919391967
1,35.6349046506423,7.64115343905467,-42.276058089697
1,35.6349046506423,6.01532254193035,-40.6502271925727
1,35.6349046506423,4.38949164480603,-39.0243962954483
1,39.0353326268785,3.1311388063369,-41.1664714332154
1,39.0353326268785,1.87278596786777,-39.9081185947462
1,39.0353326268785,1.11865209314558,-39.153984720024
1,39.0353326268785,0.36451821842339,-38.3998508453018
1,42.2795282618063,0.0864281370130674,-41.3659563988194
1,42.2795282618063,-0.191661944397255,-41.0878663174091
1,42.2795282618063,-0.612173040702587,-40.6673552211037
1,42.2795282618063,-1.03268413700792,-40.2468441247984
1,42.6242658245608,-1.88822312598109,-39.7360426985798
8,42.6242658245608,-2.74376211495426,-31.8805037096066
66,42.6242658245608,-4.17127830808244,27.5470124835216
1,42.6242658245608,-5.59879450121062,-36.0254713233502
1,44.901789570673,-9.0710019934518,-34.8307875772212
46,44.901789570673,-12.543209485693,13.64141991502
107,44.901789570673,-14.8598287345905,76.9580391639176
76,44.901789570673,-17.176447983488,48.2746584128151
2,45.6394980204279,-20.8103128197875,-22.8291852006405
2,45.6394980204279,-24.4441776560869,-19.195320364341
14,45.6394980204279,-27.3806629299745,-4.25883509045346
38,45.6394980204279,-30.3171482038621,22.6776501834341
7,49.1916748248237,-32.7187902109607,-9.47288461386294
2,49.1916748248237,-35.1204322180594,-12.0712426067643
2,49.1916748248237,-37.3522593288085,-9.83941549601515
2,49.1916748248237,-39.5840864395576,-7.60758838526603
2,51.1797475095875,-41.2156175062105,-7.96413000337699
2,51.1797475095875,-42.8471485728633,-6.33259893672414
2,51.1797475095875,-44.3858151139482,-4.79393239563926
2,51.1797475095875,-45.9244816550331,-3.25526585455437
1,48.4938252803044,-46.6882603791272,-0.805564901177149
1,48.4938252803044,-47.4520391032214,-0.0417861770830257
1,48.4938252803044,-47.6320966326977,0.13827135239336
2,48.4938252803044,-47.8121541621741,1.31832888186975
2,47.8636874532008,-47.9356705175762,2.07198306437539
2,47.8636874532008,-48.0591868729783,2.19549941977746
2,47.8636874532008,-48.2695739860984,2.40588653289763
2,47.8636874532008,-48.4799610992186,2.61627364601782
3,49.6266332959406,-49.0885235915519,2.46189029561138
4,49.6266332959406,-49.6970860838853,4.07045278794471
4,49.6266332959406,-51.2276470709855,5.60101377504494
3,49.6266332959406,-52.7582080580857,6.13157476214517
2,49.943412212755,-54.3991775161134,6.45576530335836
2,49.943412212755,-56.040146974141,8.096734761386
2,49.943412212755,-56.362502822252,8.41909060949696
2,49.943412212755,-56.6848586703629,8.74144645760791
5,51.6853776511446,-55.3535060309284,8.66812837978381
3,51.6853776511446,-54.0221533914939,5.33677574034928
4,51.6853776511446,-50.7590348399328,3.07365718878817
3,51.6853776511446,-47.4959162883716,-1.18946136277295
3,52.4033039982437,-43.0127719566407,-6.39053204160293
3,52.4033039982437,-38.5296276249098,-10.8736763733339
4,52.4033039982437,-34.2447789603873,-14.1585250378564
3,52.4033039982437,-29.9599302958647,-19.4433737023789
3,51.6144423328306,-26.612565797774,-22.0018765350566
3,51.6144423328306,-23.2652012996832,-25.3492410331474
3,51.6144423328306,-19.9150864940033,-28.6993558388273
3,51.6144423328306,-16.5649716883234,-32.0494706445073
3,54.7665093147366,-14.5995838458835,-37.1669254688531
3,54.7665093147366,-12.6341960034437,-39.1323133112929
5,54.7665093147366,-11.4584941231987,-38.308015191538
8,54.7665093147366,-10.2827922429536,-36.483717071783
7,56.468187807657,-10.0994692244657,-39.3687185831913
5,56.468187807657,-9.91614620597771,-41.5520416016793
6,56.468187807657,-11.0997680190145,-39.3684197886425
7,56.468187807657,-12.2833898320513,-37.1847979756057
7,18.8664897990676,-14.5126048901505,2.64611509108285
8,18.9696089423076,-16.7418199482496,5.77221100594197
7,18.9696089423076,-19.3558205723305,7.38621163002291
7,18.9696089423076,-21.9698211964114,10.0002122541038
6,18.9696089423076,-24.6702285232754,11.7006195809678
7,23.2273963460851,-27.3706358501394,11.1432395040543
5,23.2273963460851,-29.5050949832115,11.2776986371263
5,23.2273963460851,-31.6395541162835,13.4121577701984
4,23.2273963460851,-32.3925040554399,13.1651077093548
5,27.0424811925866,-33.1454539945963,11.1029728020097
5,27.0424811925866,-33.1737602600237,11.1312790674371
5,27.0424811925866,-33.2020665254511,11.1595853328645
5,27.0424811925866,-32.8351382657933,10.7926570732066
8,31.7290735805559,-32.4682100061354,8.73913642557951
6,31.7290735805559,-32.105960958452,6.37688737789608
7,31.7290735805559,-31.7437119107686,7.01463833021265
6,31.7290735805559,-31.4465119058113,5.7174383252554
5,35.3052473813683,-31.1493119008541,0.844064519485812
5,35.3052473813683,-30.7852356926304,0.479988311262112
6,35.3052473813683,-30.4211594844067,1.11591210303841
8,35.3052473813683,-30.2137972863204,2.9085499049521
13,36.5622609911991,-30.006435088234,6.44417409703494
12,36.5622609911991,-29.7025325305064,5.14027153930734
5,36.5622609911991,-29.3986299727788,-2.16363101842027
6,36.5622609911991,-29.254985269043,-1.30727572215609
5,36.3136160664362,-29.1113405653072,-2.20227550112897
4,36.3136160664362,-29.6745874920504,-2.63902857438573
4,36.3136160664362,-30.2378344187937,-2.07578164764249
4,36.3136160664362,-30.686748928146,-1.6268671382902
4,37.3607592797177,-31.1356634374982,-2.2250958422195
4,37.3607592797177,-31.8349145723838,-1.5258447073339
5,37.3607592797177,-32.5341657072694,0.17340642755169
9,37.3607592797177,-33.6727962927494,5.31203701303166
12,41.7798372769674,-34.8114268782294,5.03158960126198
10,41.7798372769674,-35.636718597583,3.85688132061561
9,41.7798372769674,-36.4620103169366,3.68217303996924
10,41.7798372769674,-37.0772644776484,5.29742720068099
10,41.6306172982401,-37.6925186383601,6.06190134012003
8,41.6306172982401,-38.6149381101991,4.98432081195904
9,41.6306172982401,-39.5373575820381,6.90674028379804
9,41.6306172982401,-40.937107166199,8.30648986795893
10,42.2647848055495,-42.3368567503599,10.0720719448104
9,42.2647848055495,-44.262932975152,10.9981481696025
10,42.2647848055495,-46.1890091999441,13.9242243943946
10,42.2647848055495,-48.5017383827804,16.2369535772309
9,37.417483196636,-50.8144675656167,22.3969843689807
9,37.417483196636,-52.6159754456307,24.1984922489946
9,37.417483196636,-54.4174833256446,26.0000001290086
7,37.417483196636,-55.4904216037176,25.0729384070816
8,34.3858744770795,-56.5633598817906,30.1774854047111
11,34.3858744770795,-57.1319518997251,33.7460774226456
12,34.3858744770795,-57.7005439176595,35.31466944058
17,34.3858744770795,-57.9668061283857,40.5809316513063
16,37.4323036323736,-58.233068339112,36.8007647067384
10,37.4323036323736,-57.8633222640515,30.4310186316778
7,37.4323036323736,-57.4935761889909,27.0612725566173
7,37.4323036323736,-56.1232008112469,25.6908971788733
9,38.7934196005955,-54.752825433503,24.9594058329075
13,38.7934196005955,-51.9097114582469,26.1162918576514
11,38.7934196005955,-49.0665974829908,21.2731778823953
12,38.7934196005955,-45.4823439963715,18.688924395776
15,38.85066899925,-41.8980905097522,18.0474215105022
20,38.85066899925,-38.2970204672329,19.4463514679829
20,38.85066899925,-34.6959504247135,15.8452814254635
25,38.85066899925,-31.6885884668146,17.8379194675646
25,34.973073210635,-28.6812265089157,18.7081532982807
22,34.973073210635,-26.3177407004559,13.3446674898209
24,34.973073210635,-23.9542548919961,12.9811816813611
19,34.973073210635,-22.3051787893942,6.33210557875919
28,36.5653669127923,-20.6561026867923,12.090735774
21,36.5653669127923,-19.8671652932056,4.30179838041333
47,36.5653669127923,-19.0782278996189,29.5128609868267
18,36.5653669127923,-19.2182454428582,0.652878530065941
29,40.391533157208,-19.3582629860975,7.96672982888946
14,40.391533157208,-20.5724682421304,-5.81906491507768
12,40.391533157208,-21.7866734981632,-6.60485965904482
21,40.391533157208,-24.0668766999747,4.67534354276663
14,40.8103858662503,-26.3470799017861,-0.463305964464183
20,40.8103858662503,-28.7701849950022,7.9597991287519
18,40.8103858662503,-31.1932900882183,8.38290422196798
10,40.8103858662503,-33.1457669260348,2.3353810597845
10,39.5526304057477,-35.0982437638513,5.54561335810367
8,39.5526304057477,-36.6603906983372,5.10776029258956
9,39.5526304057477,-38.2225376328231,7.66990722707546
9,39.5526304057477,-39.1589302871893,8.60629988144161
12,34.5948193394297,-40.0953229415554,17.5005036021257
11,34.5948193394297,-40.8295848190266,17.2347654795969
12,34.5948193394297,-41.5638466964977,18.969027357068
11,34.5948193394297,-42.7796804914393,19.1848611520096
10,34.1398582471214,-43.995514286381,19.8556560392596
11,34.1398582471214,-45.0067360113046,21.8668777641832
9,34.1398582471214,-46.0179577362282,20.8780994891068
12,34.1398582471214,-46.8365461558987,24.6966879087773
12,37.4001755155126,-47.6551345755693,22.2549590600567
12,37.4001755155126,-48.0959862600266,22.695810744514
18,37.4001755155126,-48.5368379444839,29.1366624289713
14,37.4001755155126,-47.922620016892,24.5224445013794
11,36.4850147070559,-47.3084020893001,21.8233873822442
13,36.4850147070559,-46.6569260453668,23.171911338311
17,36.4850147070559,-46.0054500014336,26.5204352943777
25,36.4850147070559,-45.4078100293994,33.9227953223435
22,35.3610027343781,-44.8101700573651,31.4491673229871
11,35.3610027343781,-43.4468483312805,19.0858455969024
13,35.3610027343781,-42.0835266051959,19.7225238708178
12,35.3610027343781,-39.6285422712609,16.2675395368829
15,34.0578175197061,-37.173557937326,18.1157404176199
13,34.0578175197061,-33.2316862650848,12.1738687453787
14,34.0578175197061,-29.2898145928435,9.23199707313747
23,34.0578175197061,-23.8843888672944,12.8265713475883
22,30.285275121778,-18.4789631417453,10.1936880199672
17,30.285275121778,-12.9672723343762,-0.318002787401813
21,30.285275121778,-7.45558152700722,-1.82969359477083
23,30.285275121778,-2.62965380058313,-4.65562132119492
14,32.266311967252,2.19627392584096,-20.4625858930929
15,32.266311967252,6.10139682959121,-23.3677087968432
15,32.266311967252,10.0065197333415,-27.2728317005934
14,32.266311967252,13.5643376348187,-31.8306496020706
16,36.849126761624,17.1221555362958,-37.9712822979198
17,36.849126761624,21.0290809753454,-40.8782077369694
13,36.849126761624,24.9360064143949,-48.7851331760189
14,36.849126761624,29.0361302501279,-51.8852570117519
15,37.0935739264413,33.136254085861,-55.2298280123023
17,37.0935739264413,36.9981556343672,-57.0917295608085
16,37.0935739264413,40.8600571828733,-61.9536311093146
21,37.0935739264413,44.2795960182525,-60.3731699446938
17,40.8717744857511,47.6991348536317,-71.5709093393828
17,40.8717744857511,50.8495954394868,-74.7213699252379
18,40.8717744857511,54.0000560253419,-76.871830511093
16,40.8717744857511,56.5365364872963,-81.4083109730473
17,43.5275990181315,59.0730169492506,-85.6006159673821
28,43.5275990181315,61.3984834480856,-76.9260824662171
21,43.5275990181315,63.7239499469205,-86.251548965052
22,43.5275990181315,66.5204497477006,-88.0480487658321
21,44.4929740940955,69.3169495484807,-92.8099236425762
20,44.4929740940955,71.5882887645263,-96.0812628586218
18,44.4929740940955,73.8596279805719,-100.352602074667
21,44.4929740940955,75.8718778892364,-99.3648519833319
21,45.6497504381319,77.8841277979009,-102.533878236033
27,45.6497504381319,80.5771388992284,-99.2268893373603
32,45.6497504381319,83.2701500005559,-96.9199004386878
27,45.6497504381319,86.1699706815964,-104.819721119728
31,47.8897105820442,89.0697913626368,-105.959501944681
41,47.8897105820442,91.9901569307998,-98.8798675128439
34,47.8897105820442,94.9105224989627,-108.800233081007
37,47.8897105820442,97.8742958809965,-108.764006463041
41,51.5437331841607,100.83806926303,-111.381802447191
40,51.5437331841607,103.662325160404,-115.206058344564
39,51.5437331841607,106.486581057777,-119.030314241938
39,51.5437331841607,107.756816240284,-120.300549424444
51,47.4455163447504,109.02705142279,-105.47256776754
62,47.4455163447504,109.10053116452,-94.5460475092706
57,47.4455163447504,109.17401090625,-99.6195272510007
49,47.4455163447504,108.927443295167,-107.372959639917
48,46.1132670256291,108.680875684083,-106.794142709712
49,46.1132670256291,108.110338824832,-105.223605850461
49,46.1132670256291,107.539801965582,-104.653068991211
56,46.1132670256291,107.00237841753,-97.1156454431588
50,46.7064624000677,106.464954869478,-103.171417269545
58,46.7064624000677,106.283080410952,-94.9895428110195
64,46.7064624000677,106.101205952426,-88.8076683524936
59,46.7064624000677,106.200172707679,-93.9066351077464
52,46.5200455686055,106.299139462932,-100.819185031537
48,46.5200455686055,107.184664025386,-105.704709593991
39,46.5200455686055,108.07018858784,-115.590234156445
43,46.5200455686055,109.862232607928,-113.382278176534
44,49.7184412249549,111.654276628017,-117.372717852972
46,49.7184412249549,113.493164840103,-117.211606065058
63,49.7184412249549,115.332053052189,-102.050494277144
66,49.7184412249549,116.043205493367,-99.7616467183218
71,53.3908790149898,116.754357934545,-99.1452369495343
71,53.3908790149898,116.155008895126,-98.5458879101162
57,53.3908790149898,115.555659855708,-111.946538870698
54,53.3908790149898,114.402872008869,-113.793751023859
52,57.7843956077116,113.250084162029,-119.034479769741
54,57.7843956077116,112.658528216952,-116.442923824664
49,57.7843956077116,112.066972271875,-120.851367879587
57,57.7843956077116,111.654880856992,-112.439276464703
56,60.712581477225,111.242789442108,-115.955370919333
70,60.712581477225,110.872115085806,-101.584696563031
69,60.712581477225,110.501440729504,-102.214022206729
55,60.712581477225,109.740390620213,-115.452972097438
53,65.0018146975597,108.979340510922,-120.981155208482
55,65.0018146975597,107.629224720101,-117.63103941766
66,65.0018146975597,106.279108929279,-105.280923626839
61,65.0018146975597,105.120619215124,-109.122433912684
52,64.9051372939208,103.962129500969,-116.86726679489
54,64.9051372939208,103.295492287516,-114.200629581437
53,64.9051372939208,102.628855074064,-114.533992367985
49,64.9051372939208,102.516811670486,-118.421948964407
53,61.921845513234,102.404768266908,-111.326613780142
53,61.921845513234,102.86148149448,-111.783327007714
60,61.921845513234,103.318194722052,-105.240040235286
59,61.921845513234,103.894755699379,-106.816601212613
55,67.5450236303167,104.471316676705,-117.016340307022
59,67.5450236303167,105.163642118135,-113.708665748452
55,67.5450236303167,105.855967559564,-118.400991189881
44,67.5450236303167,105.46094346489,-129.005967095206
60,70.6114048260643,105.065919370215,-115.677324196279
49,70.6114048260643,103.663448689276,-125.274853515341
46,70.6114048260643,102.260978008338,-126.872382834402
46,70.6114048260643,101.054020832177,-125.665425658241
46,64.9510513386381,99.847063656015,-118.798114994653
45,64.9510513386381,98.9137535894383,-118.864804928076
44,64.9510513386381,97.9804435228615,-118.9314948615
45,64.9510513386381,97.5157282861073,-117.466779624745
59,69.313070631918,97.0510130493532,-107.364083681271
50,69.313070631918,97.4657825797619,-116.77885321168
62,69.313070631918,97.8805521101707,-105.193622742089
52,69.313070631918,98.6035004765559,-115.916571108474
57,75.6157896193805,99.326448842941,-117.942238462321
52,75.6157896193805,100.022012463382,-123.637802082762
55,75.6157896193805,100.717576083823,-121.333365703203
64,75.6157896193805,101.308112974759,-112.923902594139
50,73.7587459933462,101.898649865695,-125.657395859041
60,73.7587459933462,102.439255605221,-116.198001598567
51,73.7587459933462,102.979861344747,-125.738607338093
57,73.7587459933462,103.18936469205,-119.948110685396
61,67.624790021498,103.398868039352,-110.02365806085
58,67.624790021498,103.010596233517,-112.635386255015
68,67.624790021498,102.622324427681,-102.247114449179
63,67.624790021498,101.91765900569,-106.542449027188
47,64.8301883000369,101.212993583698,-119.043181883735
57,64.8301883000369,101.043937219956,-108.874125519993
49,64.8301883000369,100.874880856214,-116.705069156251
50,64.8301883000369,100.664982987073,-115.49517128711
45,68.9690030724198,100.455085117932,-124.424088190352
43,68.9690030724198,100.002653946839,-125.971657019259
55,68.9690030724198,99.5502227757463,-113.519225848166
55,68.9690030724198,99.264675055788,-113.233678128208
48,69.7296136475897,98.9791273358297,-120.708740983419
53,69.7296136475897,98.018468235209,-114.748081882799
47,69.7296136475897,97.0578091345882,-119.787422782178
62,69.7296136475897,95.1815281738582,-102.911141821448
50,65.2203528176098,93.3052472131283,-108.525600030738
48,65.2203528176098,91.760660369857,-108.981013187467
56,65.2203528176098,90.2160735265858,-99.4364263441956
42,65.2203528176098,88.6388807471579,-111.859233564768
44,59.8263160579718,87.06168796773,-102.888004025702
52,59.8263160579718,85.4980324427543,-93.3243485007261
47,59.8263160579718,83.9343769177786,-96.7606929757504
51,59.8263160579718,82.8630795960074,-91.6893956539792
48,58.7992746896835,81.7917822742363,-92.5910569639197
51,58.7992746896835,81.6259860936029,-89.4252607832863
51,58.7992746896835,81.4601899129695,-89.259464602653
45,58.7992746896835,81.5579549077052,-95.3572295973887
45,56.0797484925272,81.6557199024409,-92.7354683949682
49,56.0797484925272,81.889335174304,-88.9690836668312
48,56.0797484925272,82.1229504461671,-90.2026989386943
42,56.0797484925272,82.4445910236384,-96.5243395161656
40,51.9870103316337,82.7662316011096,-94.7532419327433
47,51.9870103316337,82.5564564222671,-87.5434667539008
50,51.9870103316337,82.3466812434246,-84.3336915750583
34,51.9870103316337,82.0558270630706,-100.042837394704
51,52.8232180284721,81.7649728827166,-83.5881909111887
53,52.8232180284721,81.4963502904847,-81.3195683189567
54,52.8232180284721,81.2277276982527,-80.0509457267248
45,52.8232180284721,80.5987619572392,-88.4219799857112
43,53.6924333740019,79.9697962162256,-90.6622295902275
50,53.6924333740019,79.1177194339305,-82.8101528079323
39,53.6924333740019,78.2656426516353,-92.9580760256371
43,53.6924333740019,77.0962599754375,-87.7886933494394
44,50.3433436386884,75.9268772992397,-82.2702209379281
43,50.3433436386884,74.5603510779931,-81.9036947166816
42,50.3433436386884,73.1938248567465,-81.537168495435
46,50.3433436386884,72.2803781546407,-76.6237217933291
41,47.898780159866,71.3669314525348,-78.2657116124008
39,47.898780159866,70.4891660236252,-79.3879461834912
48,47.898780159866,69.6114005947156,-69.5101807545816
40,47.898780159866,68.8988223209815,-76.7976024808475
45,45.4199954537694,68.1862440472474,-68.6062395010168
45,45.4199954537694,68.3369856359328,-68.7569810897022
43,45.4199954537694,68.4877272246183,-70.9077226783877
43,45.4199954537694,69.2811742787609,-71.7011697325303
45,44.7944489537117,70.0746213329036,-69.8690702866152
46,44.7944489537117,71.1410177224278,-69.9354666761395
55,44.7944489537117,72.2074141119521,-62.0018630656637
54,44.7944489537117,72.8290025203433,-63.623451474055
52,44.2037669935927,73.4505909287346,-65.6543579223273
42,44.2037669935927,72.9565596673131,-75.1603266609058
43,44.2037669935927,72.4625284058916,-73.6662953994844
39,44.2037669935927,70.8909185358513,-76.094685529444
49,45.4843477686207,69.3193086658109,-65.8036564344316
43,45.4843477686207,67.4340575253698,-69.9184052939905
36,45.4843477686207,65.5488063849287,-75.0331541535494
45,45.4843477686207,64.0742066836551,-64.5585544522758
38,45.0507592421032,62.5996069823815,-69.6503662244847
51,45.0507592421032,61.8013343288725,-55.8520935709757
51,45.0507592421032,61.0030616753636,-55.0538209174667
48,45.0507592421032,60.5510219143295,-57.6017811564327
40,40.1161222612704,60.0989821532955,-60.2151044145659
48,40.1161222612704,59.4612480679432,-51.5773703292136
41,40.1161222612704,58.8235139825909,-57.9396362438613
50,40.1161222612704,57.7776437406176,-47.893766001888
48,38.2665538656697,56.7317734986443,-46.998327364314
50,38.2665538656697,55.6009000421845,-43.8674539078543
36,38.2665538656697,54.4700265857248,-56.7365804513945
40,38.2665538656697,52.518242439606,-50.7847963052757
38,35.6349046506423,50.5664582934872,-48.2013629441295
45,35.6349046506423,48.2745062892213,-38.9094109398636
46,35.6349046506423,45.9825542849553,-35.6174589355976
43,35.6349046506423,44.4756848102725,-37.1105894609148
33,39.0353326268785,42.9688153355897,-49.0041479624682
40,39.0353326268785,41.7209252627269,-40.7562578896054
42,39.0353326268785,40.4730351898641,-37.5083678167425
39,39.0353326268785,39.5123476867049,-39.5476803135834
43,42.2795282618063,38.5516601835458,-37.8311884453521
44,42.2795282618063,38.0721690350369,-36.3516972968432
39,42.2795282618063,37.592677886528,-40.8722061483343
34,42.2795282618063,36.1561566746195,-44.4356849364259
41,42.6242658245608,34.7196354627111,-36.343901287272
37,42.6242658245608,32.1900944010358,-37.8143602255967
44,42.6242658245608,29.6605533393605,-28.2848191639214
38,42.6242658245608,26.0773758265814,-30.7016416511422
36,44.901789570673,22.4941983138023,-31.3959878844752
38,44.901789570673,20.0311637866698,-26.9329533573427
37,44.901789570673,17.5681292595372,-25.4699188302102
37,44.901789570673,15.2979274448689,-23.1997170155418
39,45.6394980204279,13.0277256302005,-19.6672236506284
42,45.6394980204279,11.415970014014,-15.055468034442
44,45.6394980204279,9.80421439782758,-11.4437124182555
41,45.6394980204279,8.56522236087265,-13.2047203813006
39,49.1916748248237,7.32623032391772,-17.5179051487414
