Date,NumTransactions,NumTransactionsExcluding10,NumTransactionsExcluding100,NumTransactionsExcluding1000,NumTransactionsExcluding10000,NumTransactionsExcludingPopular
07/12/2012 18:15:05,32887.0, 8989.0, 14078.0, 18373.0, 18373.0, 13173.0
08/12/2012 18:15:05,31857.0, 8184.0, 12594.0, 18322.0, 31857.0, 12347.0
09/12/2012 18:15:05,32838.0, 7723.0, 12776.0, 16151.0, 32838.0, 10771.0
10/12/2012 18:15:05,38474.0, 7231.0, 11947.0, 17123.0, 19566.0, 11427.0
11/12/2012 18:15:05,36341.0, 8074.0, 14437.0, 21289.0, 22519.0, 13765.0
12/12/2012 18:15:05,35322.0, 8009.0, 14796.0, 22029.0, 35322.0, 15571.0
13/12/2012 18:15:05,40260.0, 8827.0, 14800.0, 22617.0, 25956.0, 16338.0
14/12/2012 18:15:05,41397.0, 9395.0, 15122.0, 22534.0, 22534.0, 15409.0
15/12/2012 18:15:05,33526.0, 7886.0, 12803.0, 19872.0, 33526.0, 12963.0
16/12/2012 18:15:05,33989.0, 6890.0, 11870.0, 17432.0, 19085.0, 12799.0
17/12/2012 18:15:05,40828.0, 7747.0, 13861.0, 20341.0, 20341.0, 14162.0
18/12/2012 18:15:05,46590.0, 8977.0, 15597.0, 24057.0, 34496.0, 17697.0
19/12/2012 18:15:05,49016.0, 9115.0, 16018.0, 24320.0, 26262.0, 15423.0
20/12/2012 18:15:05,36133.0, 8549.0, 14730.0, 21086.0, 21086.0, 13466.0
21/12/2012 18:15:05,40658.0, 8785.0, 14872.0, 22462.0, 27511.0, 14440.0
22/12/2012 18:15:05,52012.0, 13314.0, 18783.0, 25625.0, 25625.0, 17745.0
23/12/2012 18:15:05,39228.0, 9211.0, 14454.0, 22442.0, 28339.0, 13381.0
24/12/2012 18:15:05,37099.0, 8618.0, 13591.0, 20904.0, 20904.0, 12446.0
25/12/2012 18:15:05,27560.0, 7119.0, 11774.0, 15983.0, 27560.0, 10601.0
26/12/2012 18:15:05,35740.0, 6442.0, 11877.0, 16648.0, 17830.0, 10482.0
27/12/2012 18:15:05,43119.0, 6687.0, 12350.0, 17942.0, 24482.0, 11889.0
28/12/2012 18:15:05,47514.0, 8468.0, 14916.0, 20946.0, 24500.0, 13908.0
29/12/2012 18:15:05,39248.0, 8866.0, 14618.0, 20257.0, 39248.0, 13470.0
30/12/2012 18:15:05,43751.0, 8501.0, 14049.0, 20022.0, 25687.0, 16611.0
31/12/2012 18:15:05,34228.0, 8486.0, 13977.0, 18072.0, 34228.0, 12793.0
01/01/2013 18:15:05,28620.0, 7471.0, 11589.0, 14126.0, 28620.0, 13424.0
02/01/2013 18:15:05,38986.0, 9808.0, 14563.0, 20082.0, 22800.0, 16176.0
03/01/2013 18:15:05,41413.0, 11431.0, 16570.0, 20267.0, 30681.0, 16404.0
04/01/2013 18:15:05,49926.0, 10964.0, 17303.0, 23313.0, 27034.0, 17256.0
05/01/2013 18:15:05,38931.0, 12341.0, 17912.0, 23514.0, 38931.0, 17789.0
06/01/2013 18:15:05,34519.0, 10441.0, 16256.0, 20547.0, 21825.0, 14625.0
07/01/2013 18:15:05,40860.0, 12165.0, 19694.0, 25971.0, 27202.0, 18091.0
08/01/2013 18:15:05,35390.0, 12367.0, 19039.0, 22859.0, 35390.0, 17259.0
09/01/2013 18:15:05,43335.0, 11902.0, 20013.0, 25358.0, 30084.0, 18753.0
10/01/2013 18:15:05,51393.0, 12706.0, 20918.0, 27457.0, 27457.0, 18846.0
11/01/2013 18:15:05,54662.0, 13316.0, 21290.0, 27208.0, 33469.0, 21326.0
12/01/2013 18:15:05,46836.0, 11419.0, 19571.0, 24749.0, 30090.0, 16729.0
13/01/2013 18:15:05,46837.0, 12639.0, 19463.0, 25811.0, 27387.0, 17120.0
14/01/2013 18:15:05,43799.0, 7574.0, 15352.0, 20558.0, 26992.0, 11472.0
15/01/2013 18:15:05,45653.0, 11732.0, 20996.0, 28238.0, 34060.0, 18811.0
16/01/2013 18:15:05,52197.0, 12374.0, 20702.0, 25589.0, 52197.0, 20222.0
17/01/2013 18:15:05,48021.0, 12521.0, 20614.0, 29129.0, 37851.0, 18114.0
18/01/2013 18:15:05,50896.0, 13190.0, 21558.0, 27712.0, 37839.0, 19684.0
19/01/2013 18:15:05,56455.0, 12331.0, 19903.0, 29112.0, 43741.0, 17522.0
20/01/2013 18:15:05,41636.0, 11488.0, 17811.0, 24428.0, 30658.0, 15397.0
21/01/2013 18:15:05,41357.0, 10362.0, 17084.0, 23387.0, 29373.0, 15108.0
22/01/2013 18:15:05,40199.0, 12950.0, 19972.0, 26059.0, 40199.0, 17719.0
23/01/2013 18:15:05,48267.0, 9567.0, 16652.0, 21554.0, 31703.0, 15664.0
24/01/2013 18:15:05,46607.0, 11329.0, 18426.0, 22952.0, 31633.0, 18028.0
25/01/2013 18:15:05,46045.0, 11737.0, 18978.0, 25233.0, 46045.0, 17666.0
26/01/2013 18:15:05,53420.0, 10637.0, 18329.0, 23422.0, 28109.0, 18247.0
27/01/2013 18:15:05,53451.0, 10925.0, 18505.0, 24111.0, 36268.0, 15128.0
28/01/2013 18:15:05,52321.0, 10850.0, 18841.0, 24362.0, 31257.0, 15506.0
29/01/2013 18:15:05,53617.0, 9576.0, 20025.0, 25367.0, 34084.0, 16885.0
30/01/2013 18:15:05,45810.0, 8645.0, 17036.0, 25313.0, 35193.0, 15686.0
31/01/2013 18:15:05,46104.0, 8983.0, 16579.0, 22894.0, 29470.0, 16186.0
01/02/2013 18:15:05,56756.0, 13194.0, 21019.0, 29731.0, 44451.0, 18874.0
02/02/2013 18:15:05,58834.0, 13004.0, 23238.0, 29764.0, 31835.0, 17383.0
03/02/2013 18:15:05,56212.0, 12405.0, 21119.0, 27354.0, 34191.0, 16161.0
04/02/2013 18:15:05,57480.0, 13145.0, 22999.0, 28317.0, 31010.0, 17821.0
05/02/2013 18:15:05,53445.0, 13428.0, 21471.0, 30121.0, 53445.0, 23359.0
06/02/2013 18:15:05,44783.0, 13176.0, 21286.0, 27191.0, 29881.0, 19299.0
07/02/2013 18:15:05,58215.0, 13968.0, 22666.0, 28337.0, 45022.0, 20178.0
08/02/2013 18:15:05,65928.0, 14586.0, 24955.0, 34917.0, 43731.0, 20369.0
09/02/2013 18:15:05,50847.0, 13271.0, 22707.0, 29858.0, 39420.0, 18174.0
10/02/2013 18:15:05,57363.0, 14908.0, 24884.0, 32219.0, 44723.0, 19316.0
11/02/2013 18:15:05,58835.0, 11643.0, 22734.0, 29085.0, 40375.0, 17988.0
12/02/2013 18:15:05,58851.0, 11332.0, 22579.0, 30689.0, 32471.0, 18081.0
13/02/2013 18:15:05,57398.0, 10621.0, 20832.0, 29166.0, 33521.0, 16313.0
14/02/2013 18:15:05,53849.0, 10641.0, 20882.0, 29168.0, 30395.0, 16942.0
15/02/2013 18:15:05,57505.0, 11256.0, 21725.0, 29562.0, 35204.0, 17649.0
16/02/2013 18:15:05,51218.0, 9836.0, 19810.0, 24395.0, 32841.0, 15330.0
17/02/2013 18:15:05,50400.0, 9353.0, 19041.0, 25606.0, 29565.0, 14033.0
18/02/2013 18:15:05,46318.0, 9701.0, 20468.0, 26667.0, 36290.0, 16973.0
19/02/2013 18:15:05,55598.0, 10430.0, 21722.0, 31484.0, 38620.0, 17047.0
20/02/2013 18:15:05,57613.0, 11075.0, 21029.0, 28132.0, 29270.0, 18258.0
21/02/2013 18:15:05,58996.0, 11167.0, 20728.0, 26950.0, 33664.0, 17339.0
22/02/2013 18:15:05,58920.0, 11291.0, 20701.0, 28845.0, 46109.0, 18252.0
23/02/2013 18:15:05,59386.0, 11658.0, 22080.0, 31252.0, 47570.0, 17279.0
24/02/2013 18:15:05,57795.0, 11296.0, 18253.0, 26512.0, 26512.0, 16568.0
25/02/2013 18:15:05,65164.0, 12026.0, 22412.0, 29792.0, 29792.0, 18098.0
26/02/2013 18:15:05,62005.0, 12370.0, 23704.0, 31780.0, 38724.0, 19601.0
27/02/2013 18:15:05,62952.0, 12711.0, 24083.0, 31080.0, 31080.0, 18868.0
28/02/2013 18:15:05,60993.0, 12578.0, 24078.0, 31755.0, 33366.0, 19200.0
01/03/2013 18:15:05,65797.0, 14101.0, 25684.0, 35108.0, 37549.0, 21567.0
02/03/2013 18:15:05,60659.0, 11613.0, 21806.0, 30423.0, 44409.0, 17227.0
03/03/2013 18:15:05,49631.0, 9562.0, 17628.0, 23294.0, 26765.0, 12300.0
04/03/2013 18:15:05,64257.0, 11212.0, 21493.0, 28046.0, 29237.0, 15604.0
05/03/2013 18:15:05,56039.0, 13059.0, 25748.0, 31054.0, 43447.0, 19608.0
06/03/2013 18:15:05,66437.0, 16685.0, 28762.0, 37255.0, 38354.0, 22628.0
07/03/2013 18:15:05,62423.0, 15983.0, 28025.0, 35457.0, 49387.0, 21927.0
08/03/2013 18:15:05,64814.0, 13689.0, 25101.0, 34198.0, 35374.0, 20934.0
09/03/2013 18:15:05,47671.0, 12615.0, 22343.0, 26447.0, 35660.0, 17139.0
10/03/2013 18:15:05,71330.0, 13460.0, 22767.0, 28227.0, 33365.0, 21266.0
11/03/2013 18:15:05,67610.0, 12343.0, 22597.0, 29304.0, 41545.0, 16740.0
12/03/2013 18:15:05,44410.0, 12519.0, 21712.0, 27117.0, 29280.0, 16281.0
13/03/2013 18:15:05,56177.0, 12982.0, 25223.0, 30568.0, 38829.0, 21149.0
14/03/2013 18:15:05,58832.0, 13153.0, 26536.0, 33997.0, 44122.0, 20098.0
15/03/2013 18:15:05,60064.0, 12364.0, 24615.0, 34096.0, 60064.0, 21347.0
16/03/2013 18:15:05,43349.0, 12615.0, 22718.0, 30482.0, 43349.0, 18570.0
17/03/2013 18:15:05,34164.0, 12243.0, 21487.0, 25764.0, 34164.0, 17059.0
18/03/2013 18:15:05,39391.0, 12711.0, 22348.0, 27805.0, 28882.0, 19061.0
19/03/2013 18:15:05,48705.0, 15217.0, 26795.0, 32208.0, 38565.0, 24469.0
20/03/2013 18:15:05,42579.0, 15141.0, 25709.0, 32416.0, 42579.0, 22659.0
21/03/2013 18:15:05,53840.0, 14899.0, 26846.0, 35096.0, 38692.0, 23501.0
22/03/2013 18:15:05,60129.0, 16637.0, 29522.0, 38330.0, 45225.0, 26754.0
23/03/2013 18:15:05,58002.0, 14332.0, 25418.0, 31779.0, 35080.0, 22002.0
24/03/2013 18:15:05,49834.0, 13371.0, 25082.0, 31205.0, 49834.0, 24811.0
25/03/2013 18:15:05,51011.0, 14919.0, 26853.0, 34842.0, 51011.0, 25336.0
26/03/2013 18:15:05,47247.0, 15508.0, 26456.0, 34848.0, 47247.0, 24343.0
27/03/2013 18:15:05,51993.0, 17144.0, 29696.0, 36942.0, 51993.0, 27647.0
28/03/2013 18:15:05,57170.0, 18742.0, 32069.0, 40565.0, 57170.0, 33459.0
29/03/2013 18:15:05,66205.0, 19759.0, 33999.0, 41395.0, 45842.0, 30749.0
30/03/2013 18:15:05,59787.0, 17654.0, 31899.0, 42737.0, 44190.0, 27579.0
31/03/2013 18:15:05,44586.0, 14226.0, 25341.0, 34410.0, 44586.0, 19367.0
01/04/2013 18:15:05,52469.0, 15594.0, 26469.0, 34274.0, 41777.0, 22408.0
02/04/2013 18:15:05,60268.0, 19222.0, 33121.0, 43873.0, 60268.0, 31282.0
03/04/2013 18:15:05,65172.0, 21066.0, 34926.0, 45639.0, 65172.0, 35162.0
04/04/2013 18:15:05,69048.0, 23834.0, 35640.0, 43924.0, 69048.0, 37870.0
05/04/2013 18:15:05,56063.0, 20216.0, 33985.0, 38678.0, 56063.0, 35319.0
06/04/2013 18:15:05,57200.0, 16922.0, 30325.0, 41092.0, 44709.0, 28056.0
07/04/2013 18:15:05,58820.0, 16097.0, 26547.0, 40833.0, 58820.0, 25164.0
08/04/2013 18:15:05,63470.0, 20523.0, 34063.0, 44343.0, 63470.0, 33728.0
09/04/2013 18:15:05,61429.0, 23265.0, 37538.0, 49137.0, 61429.0, 41823.0
10/04/2013 18:15:05,68820.0, 27506.0, 42548.0, 56331.0, 68820.0, 51455.0
11/04/2013 18:15:05,67725.0, 29005.0, 43206.0, 58395.0, 67725.0, 49131.0
12/04/2013 18:15:05,60395.0, 21623.0, 34919.0, 46563.0, 60395.0, 38328.0
13/04/2013 18:15:05,55361.0, 18625.0, 30652.0, 44872.0, 55361.0, 30827.0
14/04/2013 18:15:05,53417.0, 14236.0, 25793.0, 36001.0, 43020.0, 23968.0
15/04/2013 18:15:05,55211.0, 15492.0, 27825.0, 39071.0, 55211.0, 26933.0
16/04/2013 18:15:05,65797.0, 18794.0, 32394.0, 43374.0, 47211.0, 33725.0
17/04/2013 18:15:05,56164.0, 16539.0, 30703.0, 41647.0, 56164.0, 33619.0
18/04/2013 18:15:05,52605.0, 13562.0, 25452.0, 35247.0, 40712.0, 28920.0
19/04/2013 18:15:05,57863.0, 17668.0, 32209.0, 40848.0, 57863.0, 35933.0
20/04/2013 18:15:05,48016.0, 12391.0, 23348.0, 30511.0, 35500.0, 26957.0
21/04/2013 18:15:05,45154.0, 12571.0, 23140.0, 32163.0, 45154.0, 24533.0
22/04/2013 18:15:05,46737.0, 13627.0, 25380.0, 33628.0, 46737.0, 27512.0
23/04/2013 18:15:05,57304.0, 14915.0, 28351.0, 36835.0, 46882.0, 31495.0
24/04/2013 18:15:05,67982.0, 17618.0, 30364.0, 40217.0, 40217.0, 33712.0
25/04/2013 18:15:05,61214.0, 17014.0, 31068.0, 40138.0, 50246.0, 31457.0
26/04/2013 18:15:05,56533.0, 15826.0, 29410.0, 38219.0, 56533.0, 28632.0
27/04/2013 18:15:05,48325.0, 13793.0, 25672.0, 34361.0, 48325.0, 24689.0
28/04/2013 18:15:05,40986.0, 12366.0, 22880.0, 29975.0, 40986.0, 22796.0
29/04/2013 18:15:05,50009.0, 12419.0, 24458.0, 33153.0, 39953.0, 27314.0
30/04/2013 18:15:05,48795.0, 12855.0, 23909.0, 30512.0, 48795.0, 25564.0
01/05/2013 18:15:05,50437.0, 14403.0, 25191.0, 31151.0, 35083.0, 24530.0
02/05/2013 18:15:05,57278.0, 15378.0, 26396.0, 33761.0, 57278.0, 27688.0
03/05/2013 18:15:05,55859.0, 16525.0, 28639.0, 38286.0, 55859.0, 26506.0
04/05/2013 18:15:05,48349.0, 12627.0, 22881.0, 30817.0, 35055.0, 18242.0
05/05/2013 18:15:05,49419.0, 13377.0, 25215.0, 33720.0, 49419.0, 21113.0
06/05/2013 18:15:05,51244.0, 13668.0, 25369.0, 34468.0, 51244.0, 24879.0
07/05/2013 18:15:05,59215.0, 14820.0, 27772.0, 37208.0, 59215.0, 27551.0
08/05/2013 18:15:05,47359.0, 14325.0, 24770.0, 32038.0, 47359.0, 25395.0
09/05/2013 18:15:05,66370.0, 13764.0, 25563.0, 35538.0, 37441.0, 25416.0
10/05/2013 18:15:05,67937.0, 13913.0, 27758.0, 35904.0, 47828.0, 25530.0
11/05/2013 18:15:05,70410.0, 12624.0, 23912.0, 31288.0, 43549.0, 21238.0
12/05/2013 18:15:05,69320.0, 11645.0, 22304.0, 30789.0, 31850.0, 19684.0
13/05/2013 18:15:05,62190.0, 13220.0, 26175.0, 36433.0, 46933.0, 23179.0
14/05/2013 18:15:05,63287.0, 13878.0, 28026.0, 37724.0, 41245.0, 26812.0
15/05/2013 18:15:05,66411.0, 16363.0, 29067.0, 36095.0, 50457.0, 28149.0
16/05/2013 18:15:05,60543.0, 14793.0, 26163.0, 36471.0, 36471.0, 26773.0
17/05/2013 18:15:05,60896.0, 14734.0, 27892.0, 35717.0, 39382.0, 26882.0
18/05/2013 18:15:05,51982.0, 13581.0, 25000.0, 32522.0, 37111.0, 22985.0
19/05/2013 18:15:05,47090.0, 12324.0, 21389.0, 27867.0, 32680.0, 19778.0
20/05/2013 18:15:05,50093.0, 13397.0, 24621.0, 33939.0, 33939.0, 22790.0
21/05/2013 18:15:05,54664.0, 14149.0, 27550.0, 34693.0, 40911.0, 25688.0
22/05/2013 18:15:05,53981.0, 14130.0, 26379.0, 35575.0, 42996.0, 26186.0
23/05/2013 18:15:05,54824.0, 14678.0, 26529.0, 35736.0, 43048.0, 27539.0
24/05/2013 18:15:05,55106.0, 14486.0, 27073.0, 35652.0, 44779.0, 28073.0
25/05/2013 18:15:05,55836.0, 13789.0, 24840.0, 34151.0, 36504.0, 23552.0
26/05/2013 18:15:05,39879.0, 12035.0, 21432.0, 30334.0, 39879.0, 21292.0
27/05/2013 18:15:05,52377.0, 13432.0, 23397.0, 31933.0, 33333.0, 23700.0
28/05/2013 18:15:05,55138.0, 14557.0, 24808.0, 32404.0, 40250.0, 23738.0
29/05/2013 18:15:05,54919.0, 16287.0, 27286.0, 36809.0, 42952.0, 28087.0
30/05/2013 18:15:05,57170.0, 15600.0, 26819.0, 36642.0, 46771.0, 26318.0
31/05/2013 18:15:05,57616.0, 14824.0, 25802.0, 34632.0, 37785.0, 26691.0
01/06/2013 18:15:05,52390.0, 13239.0, 24682.0, 31226.0, 40712.0, 24158.0
02/06/2013 18:15:05,51011.0, 12719.0, 24166.0, 33429.0, 34585.0, 22684.0
03/06/2013 18:15:05,52048.0, 13661.0, 25241.0, 34132.0, 34132.0, 24959.0
04/06/2013 18:15:05,60118.0, 14083.0, 26266.0, 35973.0, 40859.0, 27841.0
05/06/2013 18:15:05,54947.0, 14052.0, 25810.0, 34432.0, 35487.0, 25027.0
06/06/2013 18:15:05,55918.0, 13996.0, 26347.0, 34176.0, 40839.0, 26401.0
07/06/2013 18:15:05,54331.0, 14776.0, 26028.0, 32848.0, 39675.0, 26978.0
08/06/2013 18:15:05,47973.0, 12370.0, 23477.0, 29092.0, 37763.0, 23662.0
09/06/2013 18:15:05,46237.0, 11683.0, 20537.0, 26982.0, 30099.0, 20904.0
10/06/2013 18:15:05,42406.0, 11774.0, 22061.0, 28402.0, 42406.0, 20896.0
11/06/2013 18:15:05,51208.0, 12743.0, 24000.0, 32391.0, 34643.0, 23454.0
12/06/2013 18:15:05,46417.0, 12399.0, 23534.0, 29488.0, 29488.0, 21852.0
13/06/2013 18:15:05,43302.0, 12130.0, 24381.0, 32399.0, 32399.0, 22741.0
14/06/2013 18:15:05,48124.0, 12282.0, 23585.0, 30610.0, 36166.0, 26342.0
15/06/2013 18:15:05,41531.0, 10776.0, 21033.0, 28210.0, 30333.0, 21840.0
16/06/2013 18:15:05,40076.0, 9590.0, 19852.0, 24470.0, 25761.0, 17372.0
17/06/2013 18:15:05,43399.0, 11137.0, 20885.0, 28184.0, 32603.0, 20835.0
18/06/2013 18:15:05,47025.0, 12394.0, 23174.0, 29593.0, 29593.0, 23077.0
19/06/2013 18:15:05,46903.0, 13210.0, 24698.0, 30200.0, 34507.0, 25385.0
20/06/2013 18:15:05,49440.0, 11806.0, 23576.0, 31773.0, 34957.0, 26140.0
21/06/2013 18:15:05,52994.0, 12344.0, 25085.0, 32953.0, 36721.0, 26165.0
22/06/2013 18:15:05,42571.0, 11022.0, 21186.0, 26396.0, 42571.0, 21857.0
23/06/2013 18:15:05,40634.0, 10402.0, 19398.0, 25709.0, 25709.0, 18203.0
24/06/2013 18:15:05,40963.0, 11746.0, 21756.0, 28835.0, 28835.0, 21748.0
25/06/2013 18:15:05,45588.0, 12946.0, 24165.0, 29927.0, 31965.0, 24782.0
26/06/2013 18:15:05,45576.0, 13087.0, 24111.0, 30570.0, 32635.0, 26087.0
27/06/2013 18:15:05,46797.0, 12027.0, 23576.0, 32063.0, 46797.0, 24892.0
28/06/2013 18:15:05,48324.0, 12919.0, 23921.0, 31728.0, 34819.0, 26147.0
29/06/2013 18:15:05,38973.0, 11544.0, 21823.0, 29521.0, 38973.0, 23586.0
30/06/2013 18:15:05,32994.0, 10181.0, 18849.0, 24787.0, 32994.0, 19434.0
01/07/2013 18:15:05,34053.0, 11119.0, 20816.0, 29632.0, 34053.0, 24137.0
02/07/2013 18:15:05,43264.0, 12637.0, 24803.0, 34013.0, 43264.0, 29925.0
03/07/2013 18:15:05,35351.0, 11591.0, 21148.0, 28822.0, 35351.0, 25803.0
04/07/2013 18:15:05,34560.0, 11916.0, 23585.0, 30300.0, 34560.0, 26097.0
05/07/2013 18:15:05,36291.0, 11265.0, 21522.0, 26213.0, 36291.0, 22418.0
06/07/2013 18:15:05,36979.0, 10600.0, 21538.0, 27017.0, 36979.0, 22481.0
07/07/2013 18:15:05,28865.0, 8817.0, 17713.0, 22566.0, 28865.0, 17764.0
08/07/2013 18:15:05,36912.0, 10512.0, 20277.0, 26424.0, 36912.0, 23029.0
09/07/2013 18:15:05,41777.0, 11040.0, 21467.0, 29339.0, 31401.0, 26041.0
10/07/2013 18:15:05,39340.0, 10940.0, 21899.0, 29858.0, 39340.0, 26244.0
11/07/2013 18:15:05,41040.0, 12026.0, 22803.0, 30253.0, 41040.0, 29490.0
12/07/2013 18:15:05,50045.0, 12661.0, 24701.0, 33761.0, 38957.0, 33625.0
13/07/2013 18:15:05,40313.0, 10735.0, 20754.0, 27089.0, 40313.0, 25977.0
14/07/2013 18:15:05,34150.0, 8845.0, 16762.0, 23911.0, 23911.0, 17989.0
15/07/2013 18:15:05,36738.0, 10394.0, 21281.0, 25942.0, 25942.0, 21699.0
16/07/2013 18:15:05,38784.0, 11256.0, 22820.0, 28314.0, 38784.0, 25421.0
17/07/2013 18:15:05,39565.0, 10932.0, 22665.0, 30532.0, 39565.0, 26069.0
18/07/2013 18:15:05,41257.0, 11128.0, 21070.0, 27636.0, 41257.0, 26312.0
19/07/2013 18:15:05,38020.0, 10193.0, 21145.0, 28167.0, 38020.0, 24401.0
20/07/2013 18:15:05,33626.0, 9487.0, 18654.0, 24350.0, 33626.0, 20029.0
21/07/2013 18:15:05,36884.0, 9430.0, 18035.0, 23781.0, 24824.0, 21524.0
22/07/2013 18:15:05,37257.0, 10321.0, 19971.0, 27203.0, 37257.0, 22602.0
23/07/2013 18:15:05,39644.0, 11147.0, 22915.0, 30546.0, 39644.0, 26085.0
24/07/2013 18:15:05,39963.0, 11649.0, 23187.0, 32228.0, 39963.0, 26735.0
25/07/2013 18:15:05,42304.0, 10272.0, 20329.0, 28630.0, 42304.0, 26580.0
26/07/2013 18:15:05,41428.0, 10512.0, 20744.0, 26438.0, 41428.0, 27299.0
27/07/2013 18:15:05,35987.0, 9154.0, 19207.0, 24904.0, 35987.0, 21881.0
28/07/2013 18:15:05,33111.0, 9047.0, 18002.0, 22269.0, 33111.0, 18416.0
29/07/2013 18:15:05,44260.0, 10544.0, 20827.0, 27820.0, 32741.0, 26191.0
30/07/2013 18:15:05,39998.0, 10410.0, 21575.0, 28023.0, 39998.0, 27480.0
31/07/2013 18:15:05,51919.0, 12273.0, 24104.0, 30119.0, 36772.0, 33198.0
01/08/2013 18:15:05,45823.0, 11880.0, 22983.0, 29833.0, 45823.0, 31084.0
02/08/2013 18:15:05,53174.0, 10955.0, 22648.0, 32292.0, 41724.0, 33698.0
03/08/2013 18:15:05,49065.0, 10070.0, 20972.0, 26559.0, 35435.0, 25934.0
04/08/2013 18:15:05,44605.0, 9817.0, 18516.0, 24234.0, 33085.0, 20226.0
05/08/2013 18:15:05,47903.0, 10757.0, 22924.0, 30114.0, 47903.0, 25770.0
06/08/2013 18:15:05,52260.0, 11538.0, 24348.0, 31719.0, 41808.0, 27939.0
07/08/2013 18:15:05,57225.0, 11794.0, 23524.0, 32593.0, 36612.0, 28170.0
08/08/2013 18:15:05,57036.0, 11085.0, 23227.0, 30578.0, 34781.0, 28609.0
09/08/2013 18:15:05,53241.0, 10792.0, 22873.0, 29859.0, 31395.0, 25338.0
10/08/2013 18:15:05,52040.0, 9065.0, 18880.0, 26541.0, 52040.0, 23776.0
11/08/2013 18:15:05,41059.0, 9532.0, 18494.0, 23419.0, 41059.0, 19500.0
12/08/2013 18:15:05,45811.0, 11820.0, 23791.0, 29547.0, 45811.0, 27001.0
13/08/2013 18:15:05,53484.0, 15705.0, 28196.0, 36948.0, 53484.0, 33947.0
14/08/2013 18:15:05,50484.0, 13521.0, 26888.0, 34873.0, 50484.0, 31876.0
15/08/2013 18:15:05,59029.0, 13494.0, 26439.0, 37465.0, 41540.0, 32388.0
16/08/2013 18:15:05,68301.0, 12316.0, 25270.0, 32492.0, 45041.0, 32176.0
17/08/2013 18:15:05,59253.0, 11731.0, 24623.0, 35574.0, 48947.0, 28976.0
18/08/2013 18:15:05,53134.0, 9687.0, 20480.0, 26867.0, 33494.0, 25899.0
19/08/2013 18:15:05,69938.0, 11657.0, 24721.0, 33332.0, 38242.0, 29673.0
20/08/2013 18:15:05,66539.0, 13437.0, 27801.0, 36321.0, 46326.0, 35589.0
21/08/2013 18:15:05,63416.0, 12878.0, 28717.0, 36098.0, 38691.0, 37681.0
22/08/2013 18:15:05,62772.0, 12018.0, 24400.0, 29401.0, 33682.0, 37527.0
23/08/2013 18:15:05,59969.0, 14715.0, 28186.0, 32817.0, 59969.0, 34078.0
24/08/2013 18:15:05,51085.0, 11265.0, 23335.0, 31467.0, 37982.0, 27218.0
25/08/2013 18:15:05,45094.0, 9809.0, 20691.0, 26588.0, 45094.0, 24835.0
26/08/2013 18:15:05,53528.0, 10767.0, 23709.0, 31693.0, 38519.0, 31010.0
27/08/2013 18:15:05,61016.0, 12142.0, 27980.0, 34755.0, 45751.0, 36873.0
28/08/2013 18:15:05,63645.0, 12593.0, 24771.0, 32258.0, 36254.0, 36209.0
29/08/2013 18:15:05,61525.0, 11055.0, 22409.0, 29606.0, 33234.0, 32714.0
30/08/2013 18:15:05,60716.0, 11355.0, 24259.0, 32689.0, 48985.0, 35621.0
31/08/2013 18:15:05,52533.0, 11713.0, 24361.0, 34110.0, 52533.0, 33954.0
01/09/2013 18:15:05,45578.0, 11201.0, 22440.0, 28816.0, 45578.0, 27222.0
02/09/2013 18:15:05,50456.0, 11780.0, 24801.0, 33190.0, 40318.0, 28807.0
03/09/2013 18:15:05,50503.0, 12110.0, 25099.0, 31137.0, 40252.0, 32641.0
04/09/2013 18:15:05,51136.0, 12261.0, 25741.0, 33194.0, 39583.0, 34303.0
05/09/2013 18:15:05,60222.0, 12473.0, 25071.0, 31909.0, 47476.0, 37741.0
06/09/2013 18:15:05,63412.0, 12601.0, 26792.0, 35388.0, 43211.0, 35505.0
07/09/2013 18:15:05,54231.0, 10569.0, 21398.0, 29257.0, 40706.0, 34405.0
08/09/2013 18:15:05,46470.0, 10902.0, 23071.0, 32666.0, 46470.0, 26077.0
09/09/2013 18:15:05,54966.0, 15644.0, 29570.0, 41224.0, 54966.0, 33571.0
10/09/2013 18:15:05,53551.0, 12792.0, 27738.0, 36312.0, 53551.0, 34709.0
11/09/2013 18:15:05,49512.0, 12708.0, 28349.0, 36879.0, 49512.0, 35535.0
12/09/2013 18:15:05,50982.0, 13057.0, 25817.0, 34400.0, 40480.0, 38697.0
13/09/2013 18:15:05,48362.0, 13248.0, 26711.0, 32947.0, 48362.0, 34662.0
14/09/2013 18:15:05,47147.0, 12644.0, 23868.0, 30408.0, 34846.0, 28979.0
15/09/2013 18:15:05,46764.0, 10206.0, 19229.0, 26802.0, 30533.0, 28348.0
16/09/2013 18:15:05,50391.0, 12191.0, 24745.0, 31791.0, 34770.0, 33155.0
17/09/2013 18:15:05,66291.0, 13067.0, 25426.0, 36870.0, 66291.0, 42021.0
18/09/2013 18:15:05,64383.0, 13817.0, 27412.0, 41148.0, 49056.0, 43705.0
19/09/2013 18:15:05,59004.0, 12755.0, 27719.0, 36072.0, 44037.0, 41152.0
20/09/2013 18:15:05,58990.0, 12238.0, 24234.0, 33170.0, 42568.0, 40460.0
21/09/2013 18:15:05,53286.0, 11803.0, 23719.0, 30158.0, 39505.0, 36353.0
22/09/2013 18:15:05,52686.0, 13192.0, 24639.0, 31658.0, 38178.0, 33215.0
