"NumUniqueAdresses","seasonal","trend","remainder"
9752,11911.5582963522,11990.8184989078,-14150.37679526
11058,11911.5582963522,11602.2282780337,-12455.7865743859
9259,11911.5582963522,11213.6380571596,-13866.1963535118
9725,11911.5582963522,10876.6587349159,-13063.2170312681
10403,12270.4193400263,10539.6794126722,-12407.0987526984
10673,12270.4193400263,10124.268239628,-11721.6875796543
10207,12270.4193400263,9708.85706658389,-11772.2764066101
11518,12270.4193400263,9248.6623684565,-10001.0817084828
12548,12303.8749962021,8788.46767032911,-8544.34266653126
9641,12303.8749962021,8322.82736216919,-10985.7023583713
10269,12303.8749962021,7857.18705400927,-9892.06205021142
10896,12303.8749962021,7339.56914361546,-8747.44413981761
12174,13031.9892765768,6821.95123322165,-7679.94050979841
11557,13031.9892765768,6360.79982643586,-7835.78910301262
10074,13031.9892765768,5899.64841965007,-8857.63769622683
10156,13031.9892765768,5378.18588150851,-8254.17515808527
9589,12799.6666234773,4856.72334336696,-8067.38996684423
10726,12799.6666234773,4157.66681443743,-6231.3334379147
11798,12799.6666234773,3458.6102855079,-4460.27690898517
10639,12799.6666234773,2688.99607247378,-4849.66269595105
10600,12511.7207684636,1919.38185943966,-3831.10262790328
9438,12511.7207684636,1194.35837181546,-4268.07914027908
8745,12511.7207684636,469.334884191261,-4236.05565265488
8068,12511.7207684636,-113.955997205289,-4329.76477125833
8487,12633.2291703381,-697.246878601839,-3448.98229173625
8795,12633.2291703381,-1202.81979835223,-2635.40937198587
8805,12633.2291703381,-1708.39271810261,-2119.83645223548
8310,12633.2291703381,-2111.83727976157,-2211.39189057652
9336,12693.1203114635,-2515.28184142054,-841.838470042987
8122,12693.1203114635,-2871.4274394699,-1699.69287199363
8141,12693.1203114635,-3227.57303751926,-1324.54727394427
9939,12693.1203114635,-3670.53363183347,916.413320369949
11164,13309.6748915615,-4113.49422614769,1967.81933458614
10512,13309.6748915615,-4586.75684992533,1789.08195836378
11715,13309.6748915615,-5060.01947370297,3465.34458214142
10589,13309.6748915615,-5528.86500511911,2808.19011355756
9426,13852.7878858846,-5997.71053653525,1570.92265065069
9094,13852.7878858846,-6538.1789124428,1779.39102655824
10411,13852.7878858846,-7078.64728835035,3636.85940246579
11341,13852.7878858846,-7632.70057157256,5120.912685688
10988,14074.3200001225,-8186.75385479477,5100.4338546723
9481,14074.3200001225,-8705.35346280599,4112.03346268352
9524,14074.3200001225,-9223.9530708172,4673.63307069473
9793,14074.3200001225,-9699.13449415016,5417.81449402769
8549,14011.9316551733,-10174.3159174831,4711.38426230987
8547,14011.9316551733,-10563.3417707366,5098.41011556339
9008,14011.9316551733,-10952.3676239902,5948.43596881692
9943,14011.9316551733,-11136.0196186574,7067.08796348415
8700,14077.6708337576,-11319.6716133246,5942.00077956701
8365,14077.6708337576,-11149.8574386723,5437.18660491472
7780,14077.6708337576,-10980.0432640201,4682.37243026242
7873,14077.6708337576,-10551.1545572364,4346.48372347877
8828,13901.7860533111,-10122.2658504528,5048.47979714168
10966,13901.7860533111,-9469.96057253947,6534.17451922839
9328,13901.7860533111,-8817.65529462619,4243.86924131511
9669,13901.7860533111,-8013.56835043606,3780.78229712499
9685,14457.5046704137,-7209.48140624594,2436.97673583219
7849,14457.5046704137,-6376.83964114125,-231.665029272497
8775,14457.5046704137,-5544.19787603657,-138.306794377183
9053,14457.5046704137,-4690.22334910293,-714.281321310817
9312,15553.8767054734,-3836.2488221693,-2405.62788330407
8289,15553.8767054734,-3049.55375468678,-4215.32295078659
8731,15553.8767054734,-2262.85868720425,-4560.01801826911
8353,15553.8767054734,-1274.50128631184,-5926.37541916153
8668,16036.8557525813,-286.143885419418,-7082.71186716184
7701,16036.8557525813,508.397833028311,-8844.25358560957
9669,16036.8557525813,1302.93955147604,-7670.79530405729
9207,16036.8557525813,1931.28763137474,-8761.143383956
9255,6816.03151215145,2559.63571127344,-120.667223424893
11542,7175.1132900898,2967.62048110563,1399.26622880457
11043,7175.1132900898,3375.60525093781,492.281458972388
9902,7175.1132900898,3460.36870875372,-733.481998843516
10516,7175.1132900898,3545.13216656962,-204.24545665942
10229,7002.5497080123,3459.10411000169,-232.653818013987
11080,7002.5497080123,3373.07605343376,704.374238553945
12031,7002.5497080123,3136.34496859436,1892.10532339334
11184,7002.5497080123,2899.61388375496,1281.83640823274
11096,6164.65253118282,2667.40379362105,2263.94367519614
10567,6164.65253118282,2435.19370348713,1967.15376533005
11200,6164.65253118282,2185.7493313607,2849.59813745648
11207,6164.65253118282,1936.30495923427,3106.04250958291
11033,6158.96648640263,1629.97226937608,3244.06124422129
11962,6158.96648640263,1323.63957951788,4479.39393407948
10970,6158.96648640263,1052.26955559352,3758.76395800385
11045,6158.96648640263,780.899531669156,4105.13398192821
10759,6844.78459912121,511.393780068713,3402.82162081007
8918,6844.78459912121,241.88802846827,1831.32737241052
10161,6844.78459912121,-143.493627329909,3459.70902820869
11338,6844.78459912121,-528.875283128087,5022.09068400687
12942,7698.33285789528,-975.457452551431,6219.12459465615
11098,7698.33285789528,-1422.03962197478,4821.7067640795
10852,7698.33285789528,-1798.98207796029,4952.64922006501
10498,7698.33285789528,-2175.92453394581,4975.59167605053
10772,8476.52884464036,-2526.60073550512,4822.07189086476
10175,8476.52884464036,-2877.27693706443,4575.74809242407
11376,8476.52884464036,-3124.0564060866,6023.52756144624
11855,8476.52884464036,-3370.83587510877,6749.30703046841
12071,7924.70845922662,-3556.41028888747,7702.70182966086
12407,7924.70845922662,-3741.98470266617,8224.27624343956
12959,7924.70845922662,-3909.12441985692,8943.41596063031
11232,7924.70845922662,-4076.26413704767,7383.55567782106
10914,7818.88084367628,-4242.79172952474,7337.91088584845
10983,7818.88084367628,-4409.3193220018,7573.43847832552
11209,7818.88084367628,-4539.60669121277,7929.72584753649
11806,7818.88084367628,-4669.89406042375,8657.01321674746
12310,8341.66361562111,-4641.15076462857,8609.48714900745
12079,8341.66361562111,-4612.40746883339,8349.74385321228
11301,8341.66361562111,-4626.63639748846,7585.97278186735
12245,8341.66361562111,-4640.86532614353,8544.20171052242
14695,8651.63201369146,-4852.430415068,10895.7984013765
14215,8651.63201369146,-5063.99550399247,10627.363490301
14299,8651.63201369146,-5340.95646374343,10988.324450052
11991,8651.63201369146,-5617.91742349439,8957.28540980294
11605,9447.78725928783,-5926.21564985295,8083.42839056512
10536,9447.78725928783,-6234.5138762115,7322.72661692367
10712,9447.78725928783,-6536.93756867363,7801.1503093858
11125,9447.78725928783,-6839.36126113576,8516.57400184793
12333,9619.07318760135,-7039.40117050336,9753.32798290201
13080,9619.07318760135,-7239.44107987096,10700.3678922696
12673,9619.07318760135,-7287.03725300179,10340.9640654004
11532,9619.07318760135,-7334.63342613263,9247.56023853127
10278,9684.58675136439,-7292.61863504552,7886.03188368113
11131,9684.58675136439,-7250.60384395841,8697.01709259402
11726,9684.58675136439,-7118.09069506829,9159.50394370389
12087,9684.58675136439,-6985.57754617816,9387.99079481377
12079,10219.2058993557,-6663.55634200927,8523.35044265353
13152,10219.2058993557,-6341.53513784038,9274.32923848465
10220,10219.2058993557,-5961.2526893095,5962.04678995376
11319,10219.2058993557,-5580.97024077862,6680.76434142288
12425,10175.7830124886,-5244.42069129297,7493.63767880435
11913,10175.7830124886,-4907.87114180732,6645.0881293187
11591,10175.7830124886,-4576.396279472,5991.61326698339
12250,10175.7830124886,-4244.92141713669,6319.13840464807
11826,9625.99757485918,-3827.73223809312,6027.73466323394
10915,9625.99757485918,-3410.54305904955,4699.54548419037
9925,9625.99757485918,-2936.01860145425,3235.02102659506
10385,9625.99757485918,-2461.49414385894,3220.49656899976
12352,9731.67195540821,-2005.72641210478,4626.05445669657
12273,9731.67195540821,-1549.95868035062,4091.28672494241
12046,9731.67195540821,-1188.2450393735,3502.57308396529
11928,9731.67195540821,-826.531398396378,3022.85944298816
13116,10454.292731504,-669.414924931951,3331.12219342799
10606,10454.292731504,-512.298451467523,664.005719963567
11743,10454.292731504,-573.277452849367,1861.98472134541
11698,10454.292731504,-634.256454231212,1877.96372272726
12291,11017.2757290704,-815.051209956026,2088.77548088565
12360,11017.2757290704,-995.845965680841,2338.57023661047
10829,11017.2757290704,-1160.93894937282,972.663220302446
11385,11017.2757290704,-1326.0319330648,1693.75620399443
10821,11773.8719296632,-1470.04418637188,517.17225670864
11226,11773.8719296632,-1614.05643967896,1066.18451001572
11432,11773.8719296632,-1829.625470375,1487.75354071176
12371,11773.8719296632,-2045.19450107104,2642.3225714078
12719,12192.8383230292,-2288.32360311193,2814.4852800827
12480,12192.8383230292,-2531.45270515281,2818.61438212359
11040,12192.8383230292,-2786.20491958908,1633.36659655985
9586,12192.8383230292,-3040.95713402534,434.118810996117
10766,12547.3993022188,-3368.62238676919,1587.22308455039
13073,12547.3993022188,-3696.28763951304,4221.88833729424
12774,12547.3993022188,-3948.39450126281,4174.99519904402
11946,12547.3993022188,-4200.50136301259,3599.10206079379
12300,13060.0499724535,-4231.26873690208,3471.21876444855
11003,13060.0499724535,-4262.03611079158,2204.98613833805
10863,13060.0499724535,-4194.41873345651,1997.36876100298
10799,13060.0499724535,-4126.80135612144,1865.75138366791
13688,13781.2194293003,-3860.99883099892,3767.7794016986
13265,13781.2194293003,-3595.1963058764,3078.97687657608
14415,13781.2194293003,-3121.4731635073,3755.25373420698
12853,13781.2194293003,-2647.75002113819,1719.53059183787
13306,14229.7620082631,-2105.39719588169,1181.63518761855
12285,14229.7620082631,-1563.04437062518,-381.717637637952
13624,14229.7620082631,-938.186869228161,332.424860965025
14357,14229.7620082631,-313.329367831137,440.567359568001
13860,14076.8997962422,397.883906725218,-614.78370296743
13885,14076.8997962422,1109.09718128157,-1300.99697752379
13626,14076.8997962422,1977.37303716909,-2428.2728334113
14018,14076.8997962422,2845.64889305661,-2904.54868929882
11561,14435.4424415137,3844.82623441621,-6719.26867592988
12471,14435.4424415137,4844.00357577581,-6808.44601728948
12541,14435.4424415137,6140.68214579056,-8035.12458730424
13879,14435.4424415137,7437.36071580532,-7993.803157319
14567,15381.6346217721,9747.55738088748,-10562.1920026596
12887,15381.6346217721,12057.7540459696,-14552.3886677418
12306,15381.6346217721,14316.4704751363,-17392.1050969084
12863,15381.6346217721,16575.186904303,-19093.8215260751
14525,15933.022106606,19174.240487253,-20582.262593859
15610,15933.022106606,21773.2940702029,-22096.3161768089
14824,15933.022106606,23622.7259254317,-24731.7480320377
17151,15933.022106606,25472.1577806605,-24254.1798872665
17877,15759.3532835688,27100.3073881263,-24982.6606716951
16679,15759.3532835688,28728.4569955921,-27808.8102791609
15598,15759.3532835688,30144.4815379184,-30305.8348214872
19235,15759.3532835688,31560.5060802447,-28084.8593638135
19674,15729.5620782365,32685.9403788199,-28741.5024570565
20332,15729.5620782365,33811.3746773952,-29208.9367556317
17330,15729.5620782365,34838.7850552941,-33238.3471335307
17977,15729.5620782365,35866.1954331931,-33618.7575114296
21047,15876.1310602047,36848.9317588849,-31678.0628190896
16837,15876.1310602047,37831.6680845767,-36870.7991447814
26853,15876.1310602047,38462.0546414594,-27485.1857016641
22051,15876.1310602047,39092.4411983421,-32917.5722585468
20909,15803.3960875685,40006.1901327205,-34900.586220289
17048,15803.3960875685,40919.9390670989,-39675.3351546674
20911,15803.3960875685,41476.109691181,-36368.5057787495
28460,15803.3960875685,42032.2803152631,-29375.6764028316
25560,15988.7243153954,42391.530193448,-32820.2545088434
23727,15988.7243153954,42750.7800716329,-35012.5043870283
22830,15988.7243153954,42959.689101636,-36118.4134170314
23849,15988.7243153954,43168.5981316391,-35308.3224470345
22814,16238.6240734051,43036.2639843755,-36460.8880577806
24436,16238.6240734051,42903.9298371118,-34706.553910517
21295,16238.6240734051,42648.4097368875,-37592.0338102926
19795,16238.6240734051,42392.8896366632,-38836.5137100683
24424,16196.9502535936,42087.5584891495,-33860.5087427431
26445,16196.9502535936,41782.2273416359,-31534.1775952294
23184,16196.9502535936,41503.661380127,-34516.6116337206
21952,16196.9502535936,41225.0954186181,-35470.0456722117
23238,16648.4326498266,40864.3571676994,-34274.789817526
18762,16648.4326498266,40503.6189167807,-38390.0515666073
22565,16648.4326498266,40056.2872895261,-34139.7199393527
32189,16648.4326498266,39608.9556622716,-24068.3883120982
34449,17035.4125426776,39526.9977459616,-22113.4102886392
20500,17035.4125426776,39445.0398296517,-35980.4523723293
26044,17035.4125426776,39637.3135460228,-30628.7260887004
23625,17035.4125426776,39829.5872623938,-33239.9998050714
24654,17090.8479099639,40129.3299807909,-32566.1778907547
26535,17090.8479099639,40429.0726991879,-30984.9206091518
27456,17090.8479099639,41072.2241676437,-30707.0720776075
18916,17090.8479099639,41715.3756360994,-39890.2235460633
35054,17685.0073508033,42764.7392763159,-25395.7466271192
37395,17685.0073508033,43814.1029165324,-24104.1102673357
39031,17685.0073508033,44138.4361434212,-22792.4434942245
34580,17685.0073508033,44462.76937031,-27567.7767211133
30521,18028.5974889258,43918.2021230483,-31425.7996119741
31363,18028.5974889258,43373.6348757866,-30039.2323647124
30103,18028.5974889258,42800.0256924275,-30725.6231813533
25912,18028.5974889258,42226.4165090684,-34343.0139979941
22814,18113.7274565678,41908.676243901,-37208.4037004689
23645,18113.7274565678,41590.9359787337,-36059.6634353016
22670,18113.7274565678,41473.3700818712,-36917.097538439
21800,18113.7274565678,41355.8041850086,-37669.5316415765
25287,18056.8085288907,41421.9704833261,-34191.7790122169
30371,18056.8085288907,41488.1367816436,-29173.9453105344
29665,18056.8085288907,41666.8295568815,-30058.6380857722
27355,18056.8085288907,41845.5223321194,-32547.3308610101
25246,17987.3753208367,41795.0431856796,-34536.4185065162
27258,17987.3753208367,41744.5640392397,-32473.9393600764
23260,17987.3753208367,41417.9546796709,-36145.3300005075
30158,17987.3753208367,41091.345320102,-28920.7206409387
26804,17982.924652151,40853.906179385,-32032.830831536
24790,17982.924652151,40616.467038668,-33809.391690819
22083,17982.924652151,40524.8241922091,-36424.7488443601
22262,17982.924652151,40433.1813457501,-36154.1059979011
26033,17918.7424053784,40418.585900573,-32304.3283059513
22403,17918.7424053784,40403.9904553958,-35919.7328607742
24678,17918.7424053784,40450.7255872611,-33691.4679926394
30219,17918.7424053784,40497.4607191263,-28197.2031245047
27370,18042.3818311903,40623.8402473834,-31296.2220785737
27972,18042.3818311903,40750.2197756406,-30820.6016068308
24266,18042.3818311903,40985.1262436754,-34761.5080748657
24426,18042.3818311903,41220.0327117102,-34836.4145429005
24339,18741.7271455499,41486.8763988931,-35889.603544443
28370,18741.7271455499,41753.7200860759,-32125.4472316258
33380,18741.7271455499,42227.387652253,-27589.1147978029
27537,18741.7271455499,42701.0552184302,-33905.78236398
28008,19509.3735118444,43058.4635287522,-34559.8370405966
28822,19509.3735118444,43415.8718390743,-34103.2453509187
31248,19509.3735118444,43375.8689971358,-31637.2425089802
28132,19509.3735118444,43335.8661551973,-34713.2396670416
35299,19376.5285070409,43212.9809569857,-27290.5094640266
29817,19376.5285070409,43090.0957587742,-32649.6242658151
26521,19376.5285070409,42985.9055803254,-35841.4340873662
25872,19376.5285070409,42881.7154018765,-36386.2439089174
25871,19167.9566640686,42900.5783233594,-36197.534987428
31154,19167.9566640686,42919.4412448422,-30933.3979089109
26862,19167.9566640686,43306.3321698426,-35612.2888339112
30168,19167.9566640686,43693.223094843,-32693.1797589116
37314,19105.5633436669,43937.4362344075,-25728.9995780744
38959,19105.5633436669,44181.6493739719,-24328.2127176389
32741,19105.5633436669,44491.7632842795,-30856.3266279464
29197,19105.5633436669,44801.877194587,-34710.440538254
28179,19330.7653407591,45039.3552996771,-36191.1206404362
28698,19330.7653407591,45276.8334047672,-35909.5987455263
33954,19330.7653407591,45225.0622676217,-30601.8276083808
32197,19330.7653407591,45173.2911304761,-32307.0564712352
35918,19258.7744817905,45192.7801271588,-28533.5546089493
34940,19258.7744817905,45212.2691238415,-29531.043605632
29288,19258.7744817905,45372.1074561558,-35342.8819379463
27985,19258.7744817905,45531.9457884701,-36805.7202702606
30165,18904.0330869346,45577.0843198267,-34316.1174067613
41509,18904.0330869346,45622.2228511833,-23017.255938118
34362,18904.0330869346,45879.6912108474,-30421.724297782
36444,18904.0330869346,46137.1595705115,-28597.1926574461
47362,18958.9566162461,46405.4589004214,-18002.4155166675
45775,18958.9566162461,46673.7582303313,-19857.7148465774
41427,18958.9566162461,46685.2690740019,-24217.225690248
32820,18958.9566162461,46696.7799176726,-32835.7365339187
34086,18580.0097335275,46202.4398624831,-30696.4495960106
40498,18580.0097335275,45708.0998072936,-23790.1095408211
39189,18580.0097335275,45253.0138921943,-24644.0236257218
34809,18580.0097335275,44797.9279770949,-28568.9377106225
34511,18049.0011382699,44323.5794311062,-27861.580569376
33067,18049.0011382699,43849.2308851174,-28831.2320233873
28168,18049.0011382699,43338.3448574851,-33219.345995755
30516,18049.0011382699,42827.4588298528,-30360.4599681227
32138,17245.4369735279,42374.5353598119,-27481.9723333398
32378,17245.4369735279,41921.611889771,-26789.0488632989
26377,17245.4369735279,41997.7751590414,-32866.2121325693
37505,17245.4369735279,42073.9384283118,-21814.3754018397
39715,17075.7522463116,42245.4552602493,-19606.2075065609
28708,17075.7522463116,42416.9720921869,-30784.7243384984
29237,17075.7522463116,42672.539917434,-30511.2921637455
31358,17075.7522463116,42928.107742681,-28645.8599889926
33850,17141.202554183,43024.8177043705,-26316.0202585535
38202,17141.202554183,43121.52766606,-22060.7302202429
31911,17141.202554183,42973.1297427913,-28203.3322969743
30088,17141.202554183,42824.7318195226,-29877.9343737056
33631,16505.0559186018,42461.3618909427,-25335.4178095445
28826,16505.0559186018,42097.9919623628,-29777.0478809646
36043,16505.0559186018,41526.0607721263,-21988.1166907281
29944,16505.0559186018,40954.1295818898,-27515.1855004916
27663,16235.672347312,40433.9571401057,-29006.6294874177
30426,16235.672347312,39913.7846983216,-25723.4570456335
26871,16235.672347312,39709.3045455204,-29073.9768928324
24913,16235.672347312,39504.8243927192,-30827.4967400312
26956,15678.9635564211,39367.9173641058,-28090.8809205269
31239,15678.9635564211,39231.0103354924,-23670.9738919135
32351,15678.9635564211,39201.4911596854,-22529.4547161065
41220,15678.9635564211,39171.9719838785,-13630.9355402996
29455,15106.019692754,39384.9171026254,-25035.9367953794
22976,15106.019692754,39597.8622213723,-31727.8819141263
22048,15106.019692754,39789.8101288285,-32847.8298215825
26499,15106.019692754,39981.7580362846,-28588.7777290386
31768,14586.4501765897,40357.2383093037,-23175.6884858934
37569,14586.4501765897,40732.7185823227,-17750.1687589124
32067,14586.4501765897,41204.9854207982,-23724.435597388
35047,14586.4501765897,41677.2522592738,-21216.7024358635
29803,13635.739987919,42070.5851978298,-25903.3251857488
25781,13635.739987919,42463.9181363859,-30318.6581243049
29541,13635.739987919,42921.1791276424,-27015.9191155614
35169,13635.739987919,43378.4401188989,-21845.180106818
35365,13371.2212994061,43593.3097045336,-21599.5310039397
35434,13371.2212994061,43808.1792901683,-21745.4005895744
34539,13371.2212994061,43952.0137491653,-22784.2350485714
34398,13371.2212994061,44095.8482081622,-23069.0695075683
30653,13666.2071603246,43776.2889210468,-26789.4960813714
37625,13666.2071603246,43456.7296339314,-19497.936794256
37794,13666.2071603246,42961.1925664632,-18833.3997267878
37830,13666.2071603246,42465.655498995,-18301.8626593196
32004,13276.6060699886,41803.4305144745,-23076.0365844631
32832,13276.6060699886,41141.2055299541,-21585.8115999427
33228,13276.6060699886,40586.2676847901,-20634.8737547787
30494,13276.6060699886,40031.3298396262,-22813.9359096148
32370,12338.8696650379,39496.5390557827,-19465.4087208205
31951,12338.8696650379,38961.7482719392,-19349.617936977
33554,12338.8696650379,38404.5223055261,-17189.3919705639
34489,12338.8696650379,37847.2963391129,-15697.1660041508
32236,12050.7373814848,37302.4073798173,-17117.144761302
31187,12050.7373814848,36757.5184205216,-17621.2558020064
31535,12050.7373814848,36033.2543615268,-16548.9917430115
29410,12050.7373814848,35308.990302532,-17949.7276840167
33577,11840.9469076596,34594.2220538753,-12858.1689615349
33269,11840.9469076596,33879.4538052187,-12451.4007128783
27911,11840.9469076596,32459.1158975082,-16389.0628051678
29737,11840.9469076596,31038.7779897977,-13142.7248974574
22726,11911.5582963522,30017.0765953045,-19202.6348916568
21318,11911.5582963522,28995.3752008114,-19588.9334971636
21429,11911.5582963522,27774.2594499741,-18256.8177463263
26964,11911.5582963522,26553.1436991369,-11500.7019954891
26412,12270.4193400263,26087.3126395796,-11945.7319796059
23811,12270.4193400263,25621.4815800224,-14080.9009200487
26334,12270.4193400263,25570.9063893101,-11507.3257293364
26548,12270.4193400263,25520.3311985978,-11242.7505386241
22368,12303.8749962021,25346.0979720068,-15281.972968209
27968,12303.8749962021,25171.8647454159,-9507.739741618
28560,12303.8749962021,24911.0986342459,-8654.97363044803
34011,12303.8749962021,24650.3325230759,-2943.20751927805
30564,13031.9892765768,24205.0510503215,-6673.04032689824
28883,13031.9892765768,23759.7695775671,-7908.75885414383
24961,13031.9892765768,23361.7553202966,-11432.7445968734
21483,13031.9892765768,22963.7410630262,-14512.7303396029
26835,12799.6666234773,22872.7052733288,-8837.37189680607
23713,12799.6666234773,22781.6694836314,-11868.3361071087
27765,12799.6666234773,22972.6673004204,-8007.33392389771
34437,12799.6666234773,23163.6651172095,-1526.33174068673
33886,12511.7207684636,23451.6271411336,-2077.34790959724
45125,12511.7207684636,23739.5891650578,8873.6900664786
32677,12511.7207684636,23557.0440949989,-3391.76486346247
34545,12511.7207684636,23374.4990249399,-1341.21979340355
34632,12633.2291703381,22497.9257959021,-499.154966240145
34618,12633.2291703381,21621.3525668642,363.418262797728
32823,12633.2291703381,20780.1361165231,-590.365286861197
26731,12633.2291703381,19938.919666182,-5841.14883652012
27215,12693.1203114635,19004.411026837,-4482.53133830053
27411,12693.1203114635,18069.902387492,-3352.02269895551
28774,12693.1203114635,17345.2484668215,-1264.36877828498
31418,12693.1203114635,16620.5945461509,2104.28514238554
33542,13309.6748915615,16187.4490277568,4044.8760806817
32816,13309.6748915615,15754.3035093626,3752.02159907588
27705,13309.6748915615,14918.3594849166,-523.034376478186
29164,13309.6748915615,14082.4154604707,1771.90964796774
21186,13852.7878858846,13423.8837287941,-6090.67161467862
23333,13852.7878858846,12765.3519971174,-3285.13988300198
26758,13852.7878858846,11982.450302189,922.76181192645
32849,13852.7878858846,11199.5486072606,7796.66350685488
29988,14074.3200001225,10879.7707469405,5033.90925293703
29236,14074.3200001225,10559.9928866204,4601.68711325709
29214,14074.3200001225,10516.5211794521,4623.15882042543
29112,14074.3200001225,10473.0494722838,4564.63052759377
26865,14011.9316551733,10410.5301922548,2442.53815257191
28917,14011.9316551733,10348.0109122259,4557.05743260083
30888,14011.9316551733,10366.6710364086,6509.39730841811
33996,14011.9316551733,10385.3311605914,9598.7371842354
33491,14077.6708337576,10726.5704718805,8686.7586943619
27511,14077.6708337576,11067.8097831696,2365.51938307279
28933,14077.6708337576,11561.3955909075,3293.93357533492
32044,14077.6708337576,12054.9813986453,5911.34776759704
38406,13901.7860533111,12513.5294585351,11990.6844881539
36002,13901.7860533111,12972.0775184248,9128.13642826412
30200,13901.7860533111,13569.0382807834,2729.1756659055
32608,13901.7860533111,14165.999043142,4540.21490354689
43693,14457.5046704137,14763.8832334597,14471.6120961265
32573,14457.5046704137,15361.7674237774,2753.72790580883
29026,14457.5046704137,16271.335064764,-1702.83973517779
25045,14457.5046704137,17180.9027057507,-6593.40737616441
24110,15553.8767054734,18224.1674612395,-9668.04416671282
27812,15553.8767054734,19267.4322167282,-7009.30892220162
31561,15553.8767054734,20432.596804462,-4425.47350993542
30563,15553.8767054734,21597.7613921959,-6588.63809766922
35482,16036.8557525813,22863.3592647498,-3418.21501733106
29019,16036.8557525813,24128.9571373038,-11146.812889885
26713,16036.8557525813,25501.2370178015,-14825.0927703828
33739,16036.8557525813,26873.5168982993,-9171.37265088058
38262,6816.03151215145,27873.0859783495,3572.88250949908
37428,7175.1132900898,28872.6550583996,1380.23165151059
41926,7175.1132900898,29757.8977650377,4992.98894487249
33185,7175.1132900898,30643.1404716758,-4633.25376176561
39233,7175.1132900898,30973.228851071,1084.65785883922
36996,7002.5497080123,31303.3172304662,-1309.86693847845
40935,7002.5497080123,31524.5925522086,2407.85773977915
43702,7002.5497080123,31745.867873951,4953.58241803674
48496,7002.5497080123,32164.7439843445,9328.70630764325
37486,6164.65253118282,32583.6200947379,-1262.27262592076
40823,6164.65253118282,32579.0889152394,2079.25855357781
32734,6164.65253118282,32574.5577357408,-6005.21026692362
46112,6164.65253118282,32130.1680354017,7817.1794334155
45312,6158.96648640263,31685.7783350626,7467.25517853481
42042,6158.96648640263,30984.427479351,4898.60603424638
44445,6158.96648640263,30283.0766236394,8002.95688995794
38673,6158.96648640263,29616.4114658193,2897.6220477781
34725,6844.78459912121,28949.7463079991,-1069.53090712034
32882,6844.78459912121,28241.9082866185,-2204.69288573977
37266,6844.78459912121,27534.070265238,2887.14513564081
36782,6844.78459912121,27241.3855774239,2695.82982345489
39004,7698.33285789528,26948.7008896098,4356.96625249491
39799,7698.33285789528,27002.8505602788,5097.81658182593
40491,7698.33285789528,27057.0002309478,5735.66691115695
40004,7698.33285789528,27244.5517198688,5061.11542223596
42353,8476.52884464036,27432.1032087897,6444.3679465699
41643,8476.52884464036,27596.9652448457,5569.50591051394
36938,8476.52884464036,27761.8272809017,699.643874457986
34477,8476.52884464036,27741.8030925862,-1741.33193722654
47420,7924.70845922662,27721.7789042707,11773.5126365027
45504,7924.70845922662,27749.5959352721,9829.69560550132
41758,7924.70845922662,27777.4129662734,6055.87857449995
41685,7924.70845922662,27643.6417925813,6116.64974819207
48193,7818.88084367628,27509.8706188892,12864.2485374345
42634,7818.88084367628,27141.9879448461,7673.13121147758
44112,7818.88084367628,26774.1052708031,9519.01388552064
46037,7818.88084367628,26315.484266068,11902.6348902557
39368,8341.66361562111,25856.8632613329,5169.47312304601
45554,8341.66361562111,25005.1753015984,12207.1610827805
41240,8341.66361562111,24153.487341864,8744.84904251493
41227,8341.66361562111,23374.5366026934,9510.79978168544
40152,8651.63201369146,22595.5858635229,8904.78212278561
39268,8651.63201369146,22049.7805938819,8566.58739242666
39955,8651.63201369146,21503.9753242408,9799.3926620677
37901,8651.63201369146,21286.6686186651,7962.69936764343
36500,9447.78725928783,21069.3619130894,5982.85082762279
36918,9447.78725928783,21177.4526731228,6292.76006758937
39259,9447.78725928783,21285.5434331562,8525.66930755595
39597,9447.78725928783,21683.8474527636,8465.36528794862
42228,9619.07318760135,22082.1514723709,10526.7753400278
43549,9619.07318760135,22623.8206000781,11306.1062123205
41330,9619.07318760135,23165.4897277853,8545.43708461333
41919,9619.07318760135,23521.6693888481,8778.25742355052
43083,9684.58675136439,23877.8490499109,9520.56419872468
45961,9684.58675136439,24047.4961980964,12228.9170505392
44197,9684.58675136439,24217.1433462819,10295.2699023537
43778,9684.58675136439,24500.1991205715,9593.21412806411
51127,10219.2058993557,24783.2548948611,16124.5392057832
40918,10219.2058993557,24953.9870972744,5744.80700336987
34273,10219.2058993557,25124.7192996877,-1070.92519904345
40375,10219.2058993557,25627.3259513906,4528.46814925362
45553,10175.7830124886,26129.9326030936,9247.2843844178
52412,10175.7830124886,26640.6701591753,15595.5468283361
51281,10175.7830124886,27151.407715257,13953.8092722543
48391,10175.7830124886,27730.0816206251,10485.1353668863
41355,9625.99757485918,28308.7555259932,3420.24689914765
45331,9625.99757485918,28662.2452950143,7042.75713012654
42498,9625.99757485918,29015.7350640354,3856.26736110543
39137,9625.99757485918,29273.0605235678,237.941901573024
54264,9731.67195540821,29530.3859831002,15001.9420614916
47557,9731.67195540821,30546.8105760987,7278.51746849313
51067,9731.67195540821,31563.2351690971,9772.09287549469
42592,9731.67195540821,33045.5646590428,-185.236614450994
41008,10454.292731504,34527.8941489885,-3974.18688049242
