,NumTransactionsExcluding10
2012-05-19,4524.0
2012-05-20,4484.0
2012-05-21,4034.0
2012-05-22,4790.0
2012-05-23,5141.0
2012-05-24,4837.0
2012-05-25,5604.0
2012-05-26,4274.0
2012-05-27,3868.0
2012-05-28,4106.0
2012-05-29,5520.0
2012-05-30,4664.0
2012-05-31,5072.0
2012-06-01,4963.0
2012-06-02,4412.0
2012-06-03,4435.0
2012-06-04,4786.0
2012-06-05,5981.0
2012-06-06,4841.0
2012-06-07,5804.0
2012-06-08,5199.0
2012-06-09,5445.0
2012-06-10,5689.0
2012-06-11,5285.0
2012-06-12,5721.0
2012-06-13,6603.0
2012-06-14,7755.0
2012-06-15,7832.0
2012-06-16,6831.0
2012-06-17,5785.0
2012-06-18,6036.0
2012-06-19,5938.0
2012-06-20,6254.0
2012-06-21,5560.0
2012-06-22,6029.0
2012-06-23,5870.0
2012-06-24,5083.0
2012-06-25,5528.0
2012-06-26,6510.0
2012-06-27,6572.0
2012-06-28,6103.0
2012-06-29,5883.0
2012-06-30,5954.0
2012-07-01,5446.0
2012-07-02,5336.0
2012-07-03,6608.0
2012-07-04,5434.0
2012-07-05,4880.0
2012-07-06,5045.0
2012-07-07,4886.0
2012-07-08,4319.0
2012-07-09,5137.0
2012-07-10,5656.0
2012-07-11,6299.0
2012-07-12,7111.0
2012-07-13,6208.0
2012-07-14,6328.0
2012-07-15,5475.0
2012-07-16,6029.0
2012-07-17,7959.0
2012-07-18,5859.0
2012-07-19,5401.0
2012-07-20,5368.0
2012-07-21,6466.0
2012-07-22,6959.0
2012-07-23,8649.0
2012-07-24,6960.0
2012-07-25,6259.0
2012-07-26,5331.0
2012-07-27,6016.0
2012-07-28,8464.0
2012-07-29,5949.0
2012-07-30,6072.0
2012-07-31,11924.0
2012-08-01,11275.0
2012-08-02,7067.0
2012-08-03,6722.0
2012-08-04,6829.0
2012-08-05,6478.0
2012-08-06,7211.0
2012-08-07,7364.0
2012-08-08,5946.0
2012-08-09,9434.0
2012-08-10,6942.0
2012-08-11,7944.0
2012-08-12,6387.0
2012-08-13,11218.0
2012-08-14,8349.0
2012-08-15,7445.0
2012-08-16,10615.0
2012-08-17,10087.0
2012-08-18,9776.0
2012-08-19,7647.0
2012-08-20,7789.0
2012-08-21,8714.0
2012-08-22,8173.0
2012-08-23,8087.0
2012-08-24,8190.0
2012-08-25,8132.0
2012-08-26,5196.0
2012-08-27,6353.0
2012-08-28,9084.0
2012-08-29,7874.0
2012-08-30,5587.0
2012-08-31,8435.0
2012-09-01,10890.0
2012-09-02,5479.0
2012-09-03,4675.0
2012-09-04,7132.0
2012-09-05,6693.0
2012-09-06,7946.0
2012-09-07,6790.0
2012-09-08,6613.0
2012-09-09,8510.0
2012-09-10,6099.0
2012-09-11,7317.0
2012-09-12,7492.0
2012-09-13,5984.0
2012-09-14,6741.0
2012-09-15,6768.0
2012-09-16,6437.0
2012-09-17,5869.0
2012-09-18,7896.0
2012-09-19,8680.0
2012-09-20,14161.0
2012-09-21,7866.0
2012-09-22,5402.0
2012-09-23,5099.0
2012-09-24,5496.0
2012-09-25,9202.0
2012-09-26,12346.0
2012-09-27,8627.0
2012-09-28,10503.0
2012-09-29,8518.0
2012-09-30,6704.0
2012-10-01,5624.0
2012-10-02,10224.0
2012-10-03,12085.0
2012-10-04,9104.0
2012-10-05,9657.0
2012-10-06,7655.0
2012-10-07,7214.0
2012-10-08,8244.0
2012-10-09,9598.0
2012-10-10,9729.0
2012-10-11,8985.0
2012-10-12,8774.0
2012-10-13,8506.0
2012-10-14,7698.0
2012-10-15,9738.0
2012-10-16,7511.0
2012-10-17,9524.0
2012-10-18,10319.0
2012-10-19,9491.0
2012-10-20,8043.0
2012-10-21,7159.0
2012-10-22,7819.0
2012-10-23,7279.0
2012-10-24,9253.0
2012-10-25,8522.0
2012-10-26,9299.0
2012-10-27,7347.0
2012-10-28,6438.0
2012-10-29,5708.0
2012-10-30,7013.0
2012-10-31,7504.0
2012-11-01,7411.0
2012-11-02,6954.0
2012-11-03,7625.0
2012-11-04,6825.0
2012-11-05,7217.0
2012-11-06,7262.0
2012-11-07,7389.0
2012-11-08,7432.0
2012-11-09,7902.0
2012-11-10,6498.0
2012-11-11,5579.0
2012-11-12,7155.0
2012-11-13,6230.0
2012-11-14,7555.0
2012-11-15,9870.0
2012-11-16,8439.0
2012-11-17,9247.0
2012-11-18,9569.0
2012-11-19,9268.0
2012-11-20,8835.0
2012-11-21,8735.0
2012-11-22,9004.0
2012-11-23,8390.0
2012-11-24,8214.0
2012-11-25,7895.0
2012-11-26,8879.0
2012-11-27,9277.0
2012-11-28,8341.0
2012-11-29,8225.0
2012-11-30,7700.0
2012-12-01,7659.0
2012-12-02,5599.0
2012-12-03,5933.0
2012-12-04,8052.0
2012-12-05,11030.0
2012-12-06,10151.0
2012-12-07,8989.0
2012-12-08,8184.0
2012-12-09,7723.0
2012-12-10,7231.0
2012-12-11,8074.0
2012-12-12,8009.0
2012-12-13,8827.0
2012-12-14,9395.0
2012-12-15,7886.0
2012-12-16,6890.0
2012-12-17,7747.0
2012-12-18,8977.0
2012-12-19,9115.0
2012-12-20,8549.0
2012-12-21,8785.0
2012-12-22,13314.0
2012-12-23,9211.0
2012-12-24,8618.0
2012-12-25,7119.0
2012-12-26,6442.0
2012-12-27,6687.0
2012-12-28,8468.0
2012-12-29,8866.0
2012-12-30,8501.0
2012-12-31,8486.0
2013-01-01,7471.0
2013-01-02,9808.0
2013-01-03,11431.0
2013-01-04,10964.0
2013-01-05,12341.0
2013-01-06,10441.0
2013-01-07,12165.0
2013-01-08,12367.0
2013-01-09,11902.0
2013-01-10,12706.0
2013-01-11,13316.0
2013-01-12,11419.0
2013-01-13,12639.0
2013-01-14,7574.0
2013-01-15,11732.0
2013-01-16,12374.0
2013-01-17,12521.0
2013-01-18,13190.0
2013-01-19,12331.0
2013-01-20,11488.0
2013-01-21,10362.0
2013-01-22,12950.0
2013-01-23,9567.0
2013-01-24,11329.0
2013-01-25,11737.0
2013-01-26,10637.0
2013-01-27,10925.0
2013-01-28,10850.0
2013-01-29,9576.0
2013-01-30,8645.0
2013-01-31,8983.0
2013-02-01,13194.0
2013-02-02,13004.0
2013-02-03,12405.0
2013-02-04,13145.0
2013-02-05,13428.0
2013-02-06,13176.0
2013-02-07,13968.0
2013-02-08,14586.0
2013-02-09,13271.0
2013-02-10,14908.0
2013-02-11,11643.0
2013-02-12,11332.0
2013-02-13,10621.0
2013-02-14,10641.0
2013-02-15,11256.0
2013-02-16,9836.0
2013-02-17,9353.0
2013-02-18,9701.0
2013-02-19,10430.0
2013-02-20,11075.0
2013-02-21,11167.0
2013-02-22,11291.0
2013-02-23,11658.0
2013-02-24,11296.0
2013-02-25,12026.0
2013-02-26,12370.0
2013-02-27,12711.0
2013-02-28,12578.0
2013-03-01,14101.0
2013-03-02,11613.0
2013-03-03,9562.0
2013-03-04,11212.0
2013-03-05,13059.0
2013-03-06,16685.0
2013-03-07,15983.0
2013-03-08,13689.0
2013-03-09,12615.0
2013-03-10,13460.0
2013-03-11,12343.0
2013-03-12,12519.0
2013-03-13,12982.0
2013-03-14,13153.0
2013-03-15,12364.0
2013-03-16,12615.0
2013-03-17,12243.0
2013-03-18,12711.0
2013-03-19,15217.0
2013-03-20,15141.0
2013-03-21,14899.0
2013-03-22,16637.0
2013-03-23,14332.0
2013-03-24,13371.0
2013-03-25,14919.0
2013-03-26,15508.0
2013-03-27,17144.0
2013-03-28,18742.0
2013-03-29,19759.0
2013-03-30,17654.0
2013-03-31,14226.0
2013-04-01,15594.0
2013-04-02,19222.0
2013-04-03,21066.0
2013-04-04,23834.0
2013-04-05,20216.0
2013-04-06,16922.0
2013-04-07,16097.0
2013-04-08,20523.0
2013-04-09,23265.0
2013-04-10,27506.0
2013-04-11,29005.0
2013-04-12,21623.0
2013-04-13,18625.0
2013-04-14,14236.0
2013-04-15,15492.0
2013-04-16,18794.0
2013-04-17,16539.0
2013-04-18,13562.0
2013-04-19,17668.0
2013-04-20,12391.0
2013-04-21,12571.0
2013-04-22,13627.0
2013-04-23,14915.0
2013-04-24,17618.0
2013-04-25,17014.0
2013-04-26,15826.0
2013-04-27,13793.0
2013-04-28,12366.0
2013-04-29,12419.0
2013-04-30,12855.0
2013-05-01,14403.0
2013-05-02,15378.0
2013-05-03,16525.0
2013-05-04,12627.0
2013-05-05,13377.0
2013-05-06,13668.0
2013-05-07,14820.0
2013-05-08,14325.0
2013-05-09,13764.0
2013-05-10,13913.0
2013-05-11,12624.0
2013-05-12,11645.0
2013-05-13,13220.0
2013-05-14,13878.0
2013-05-15,16363.0
2013-05-16,14793.0
2013-05-17,14734.0
2013-05-18,13581.0
2013-05-19,12324.0
2013-05-20,13397.0
2013-05-21,14149.0
2013-05-22,14130.0
2013-05-23,14678.0
2013-05-24,14486.0
2013-05-25,13789.0
2013-05-26,12035.0
2013-05-27,13432.0
2013-05-28,14557.0
2013-05-29,16287.0
2013-05-30,15600.0
2013-05-31,14824.0
2013-06-01,13239.0
2013-06-02,12719.0
2013-06-03,13661.0
2013-06-04,14083.0
2013-06-05,14052.0
2013-06-06,13996.0
2013-06-07,14776.0
2013-06-08,12370.0
2013-06-09,11683.0
2013-06-10,11774.0
2013-06-11,12743.0
2013-06-12,12399.0
2013-06-13,12130.0
2013-06-14,12282.0
2013-06-15,10776.0
2013-06-16,9590.0
2013-06-17,11137.0
2013-06-18,12394.0
2013-06-19,13210.0
2013-06-20,11806.0
2013-06-21,12344.0
2013-06-22,11022.0
2013-06-23,10402.0
2013-06-24,11746.0
2013-06-25,12946.0
2013-06-26,13087.0
2013-06-27,12027.0
2013-06-28,12919.0
2013-06-29,11544.0
2013-06-30,10181.0
2013-07-01,11119.0
2013-07-02,12637.0
2013-07-03,11591.0
2013-07-04,11916.0
2013-07-05,11265.0
2013-07-06,10600.0
2013-07-07,8817.0
2013-07-08,10512.0
2013-07-09,11040.0
2013-07-10,10940.0
2013-07-11,12026.0
2013-07-12,12661.0
2013-07-13,10735.0
2013-07-14,8845.0
2013-07-15,10394.0
2013-07-16,11256.0
2013-07-17,10932.0
2013-07-18,11128.0
2013-07-19,10193.0
2013-07-20,9487.0
2013-07-21,9430.0
2013-07-22,10321.0
2013-07-23,11147.0
2013-07-24,11649.0
2013-07-25,10272.0
2013-07-26,10512.0
2013-07-27,9154.0
2013-07-28,9047.0
2013-07-29,10544.0
2013-07-30,10410.0
2013-07-31,12273.0
2013-08-01,11880.0
2013-08-02,10955.0
2013-08-03,10070.0
2013-08-04,9817.0
2013-08-05,10757.0
2013-08-06,11538.0
2013-08-07,11794.0
2013-08-08,11085.0
2013-08-09,10792.0
2013-08-10,9065.0
2013-08-11,9532.0
2013-08-12,11820.0
2013-08-13,15705.0
2013-08-14,13521.0
2013-08-15,13494.0
2013-08-16,12316.0
2013-08-17,11731.0
2013-08-18,9687.0
2013-08-19,11657.0
2013-08-20,13437.0
2013-08-21,12878.0
2013-08-22,12018.0
2013-08-23,14715.0
2013-08-24,11265.0
2013-08-25,9809.0
2013-08-26,10767.0
2013-08-27,12142.0
2013-08-28,12593.0
2013-08-29,11055.0
2013-08-30,11355.0
2013-08-31,11713.0
2013-09-01,11201.0
2013-09-02,11780.0
2013-09-03,12110.0
2013-09-04,12261.0
2013-09-05,12473.0
2013-09-06,12601.0
2013-09-07,10569.0
2013-09-08,10902.0
2013-09-09,15644.0
2013-09-10,12792.0
2013-09-11,12708.0
2013-09-12,13057.0
2013-09-13,13248.0
2013-09-14,12644.0
2013-09-15,10206.0
2013-09-16,12191.0
2013-09-17,13067.0
2013-09-18,13817.0
2013-09-19,12755.0
2013-09-20,12238.0
2013-09-21,11803.0
2013-09-22,13192.0
2013-09-23,12489.0
2013-09-24,12939.0
2013-09-25,13857.0
2013-09-26,13294.0
2013-09-27,14460.0
2013-09-28,13104.0
2013-09-29,12771.0
2013-09-30,13449.0
2013-10-01,15135.0
2013-10-02,15844.0
2013-10-03,16840.0
2013-10-04,14955.0
2013-10-05,13975.0
2013-10-06,13374.0
2013-10-07,13871.0
2013-10-08,13173.0
2013-10-09,17991.0
2013-10-10,19263.0
2013-10-11,16447.0
2013-10-12,15070.0
2013-10-13,14822.0
2013-10-14,14633.0
2013-10-15,17195.0
2013-10-16,16627.0
2013-10-17,15447.0
2013-10-18,18717.0
2013-10-19,16756.0
2013-10-20,16382.0
2013-10-21,17817.0
2013-10-22,19831.0
2013-10-23,18286.0
2013-10-24,18772.0
2013-10-25,19024.0
2013-10-26,14577.0
2013-10-27,12524.0
2013-10-28,13880.0
2013-10-29,16459.0
2013-10-30,16300.0
2013-10-31,15445.0
2013-11-01,16228.0
2013-11-02,13863.0
2013-11-03,13843.0
2013-11-04,15915.0
2013-11-05,18432.0
2013-11-06,19772.0
2013-11-07,21751.0
2013-11-08,21515.0
2013-11-09,24345.0
2013-11-10,22344.0
2013-11-11,18792.0
2013-11-12,19528.0
2013-11-13,19838.0
2013-11-14,22930.0
2013-11-15,20775.0
2013-11-16,18449.0
2013-11-17,18417.0
2013-11-18,25709.0
2013-11-19,35302.0
2013-11-20,30803.0
2013-11-21,27722.0
2013-11-22,27357.0
2013-11-23,25311.0
2013-11-24,20823.0
2013-11-25,23482.0
2013-11-26,25436.0
2013-11-27,31698.0
2013-11-28,36162.0
2013-11-29,32328.0
2013-11-30,30536.0
2013-12-01,27019.0
2013-12-02,28528.0
2013-12-03,28288.0
2013-12-04,28795.0
2013-12-05,29840.0
2013-12-06,26082.0
2013-12-07,25758.0
2013-12-08,19951.0
2013-12-09,23072.0
2013-12-10,24818.0
2013-12-11,25581.0
2013-12-12,21754.0
2013-12-13,21797.0
2013-12-14,19276.0
2013-12-15,19960.0
2013-12-16,23573.0
2013-12-17,23580.0
2013-12-18,26399.0
2013-12-19,22097.0
2013-12-20,22322.0
2013-12-21,19153.0
2013-12-22,17282.0
2013-12-23,18571.0
2013-12-24,17930.0
2013-12-25,16592.0
2013-12-26,18448.0
2013-12-27,19553.0
2013-12-28,16646.0
2013-12-29,16679.0
2013-12-30,19009.0
2013-12-31,17905.0
2014-01-01,13951.0
2014-01-02,17192.0
2014-01-03,22065.0
2014-01-04,19530.0
2014-01-05,20715.0
2014-01-06,25418.0
2014-01-07,22388.0
2014-01-08,21405.0
2014-01-09,20160.0
2014-01-10,20085.0
2014-01-11,19904.0
2014-01-12,18801.0
2014-01-13,19718.0
2014-01-14,20291.0
2014-01-15,20661.0
2014-01-16,20656.0
2014-01-17,20507.0
2014-01-18,18650.0
2014-01-19,17568.0
2014-01-20,19257.0
2014-01-21,22585.0
2014-01-22,22534.0
2014-01-23,21499.0
2014-01-24,22811.0
2014-01-25,19591.0
2014-01-26,19786.0
2014-01-27,21528.0
2014-01-28,22313.0
2014-01-29,22403.0
2014-01-30,21268.0
2014-01-31,21302.0
2014-02-01,18885.0
2014-02-02,18182.0
2014-02-03,19976.0
2014-02-04,22154.0
2014-02-05,23371.0
2014-02-06,23565.0
2014-02-07,24369.0
2014-02-08,21325.0
2014-02-09,20900.0
2014-02-10,23453.0
2014-02-11,24332.0
2014-02-12,23583.0
2014-02-13,23000.0
2014-02-14,25365.0
2014-02-15,20701.0
2014-02-16,19960.0
2014-02-17,20684.0
2014-02-18,23291.0
2014-02-19,23919.0
2014-02-20,24808.0
2014-02-21,23353.0
2014-02-22,20367.0
2014-02-23,20114.0
2014-02-24,22165.0
2014-02-25,25368.0
2014-02-26,23559.0
2014-02-27,23386.0
2014-02-28,23045.0
2014-03-01,20587.0
2014-03-02,23651.0
2014-03-03,28315.0
2014-03-04,32324.0
2014-03-05,26608.0
2014-03-06,25940.0
2014-03-07,25259.0
2014-03-08,22429.0
2014-03-09,24056.0
2014-03-10,26400.0
2014-03-11,27586.0
2014-03-12,27850.0
2014-03-13,29303.0
2014-03-14,25402.0
2014-03-15,25506.0
2014-03-16,21174.0
2014-03-17,21797.0
2014-03-18,20894.0
2014-03-19,24471.0
2014-03-20,27856.0
2014-03-21,26246.0
2014-03-22,22363.0
2014-03-23,21227.0
2014-03-24,22256.0
2014-03-25,23616.0
2014-03-26,23428.0
2014-03-27,23315.0
2014-03-28,22121.0
2014-03-29,18338.0
2014-03-30,18562.0
2014-03-31,21278.0
2014-04-01,22320.0
2014-04-02,22201.0
2014-04-03,22274.0
2014-04-04,21498.0
2014-04-05,19437.0
2014-04-06,17130.0
2014-04-07,21062.0
2014-04-08,21740.0
2014-04-09,21668.0
2014-04-10,22322.0
2014-04-11,21983.0
2014-04-12,17373.0
2014-04-13,15842.0
2014-04-14,20884.0
2014-04-15,24020.0
2014-04-16,23742.0
2014-04-17,22753.0
2014-04-18,18683.0
2014-04-19,18575.0
2014-04-20,16648.0
2014-04-21,18489.0
2014-04-22,21423.0
2014-04-23,22053.0
2014-04-24,20750.0
2014-04-25,23957.0
2014-04-26,21073.0
2014-04-27,17747.0
2014-04-28,20692.0
2014-04-29,20369.0
2014-04-30,20997.0
2014-05-01,20129.0
2014-05-02,19370.0
2014-05-03,17848.0
2014-05-04,17213.0
2014-05-05,19291.0
2014-05-06,21643.0
2014-05-07,21575.0
2014-05-08,20798.0
2014-05-09,21996.0
2014-05-10,18866.0
2014-05-11,17642.0
2014-05-12,20415.0
2014-05-13,22086.0
2014-05-14,21776.0
2014-05-15,22389.0
2014-05-16,21711.0
2014-05-17,19190.0
2014-05-18,18993.0
2014-05-19,21536.0
2014-05-20,23630.0
2014-05-21,24777.0
2014-05-22,23514.0
2014-05-23,24801.0
2014-05-24,21360.0
2014-05-25,21030.0
2014-05-26,23497.0
2014-05-27,24376.0
2014-05-28,24907.0
2014-05-29,23094.0
2014-05-30,23934.0
2014-05-31,22173.0
2014-06-01,20145.0
2014-06-02,23498.0
2014-06-03,25086.0
2014-06-04,24131.0
2014-06-05,22981.0
2014-06-06,22789.0
2014-06-07,19739.0
2014-06-08,18107.0
2014-06-09,21851.0
2014-06-10,22065.0
2014-06-11,22518.0
2014-06-12,23264.0
2014-06-13,23697.0
2014-06-14,19312.0
2014-06-15,17949.0
2014-06-16,20921.0
2014-06-17,23681.0
2014-06-18,23381.0
2014-06-19,22767.0
2014-06-20,21513.0
2014-06-21,19941.0
2014-06-22,19323.0
2014-06-23,22760.0
2014-06-24,22669.0
2014-06-25,22827.0
2014-06-26,21513.0
2014-06-27,21893.0
2014-06-28,19580.0
2014-06-29,18055.0
2014-06-30,22800.0
2014-07-01,26103.0
2014-07-02,24379.0
2014-07-03,23711.0
2014-07-04,22488.0
2014-07-05,17731.0
2014-07-06,18852.0
2014-07-07,22512.0
2014-07-08,23702.0
2014-07-09,23512.0
2014-07-10,21968.0
2014-07-11,21372.0
2014-07-12,19815.0
2014-07-13,18729.0
2014-07-14,20941.0
2014-07-15,23341.0
2014-07-16,23424.0
2014-07-17,23278.0
2014-07-18,22242.0
2014-07-19,19426.0
2014-07-20,18001.0
2014-07-21,22114.0
2014-07-22,23862.0
2014-07-23,24722.0
2014-07-24,23741.0
2014-07-25,22797.0
2014-07-26,20388.0
2014-07-27,18699.0
2014-07-28,22223.0
2014-07-29,22871.0
2014-07-30,22634.0
2014-07-31,23753.0
2014-08-01,23958.0
2014-08-02,20098.0
2014-08-03,19327.0
2014-08-04,23699.0
2014-08-05,25689.0
2014-08-06,27960.0
2014-08-07,25062.0
2014-08-08,23971.0
2014-08-09,22449.0
2014-08-10,20390.0
2014-08-11,24263.0
2014-08-12,25166.0
2014-08-13,25404.0
2014-08-14,25411.0
2014-08-15,23180.0
2014-08-16,25160.0
2014-08-17,21438.0
2014-08-18,25696.0
2014-08-19,25894.0
2014-08-20,25755.0
2014-08-21,25812.0
2014-08-22,24526.0
2014-08-23,21940.0
2014-08-24,19440.0
2014-08-25,23529.0
2014-08-26,25597.0
2014-08-27,25954.0
2014-08-28,25126.0
2014-08-29,24704.0
2014-08-30,23813.0
2014-08-31,20894.0
2014-09-01,23976.0
2014-09-02,25578.0
2014-09-03,25377.0
2014-09-04,25007.0
2014-09-05,24435.0
2014-09-06,23307.0
2014-09-07,20837.0
2014-09-08,25246.0
2014-09-09,26198.0
2014-09-10,25586.0
2014-09-11,23691.0
2014-09-12,23270.0
2014-09-13,21441.0
2014-09-14,21156.0
2014-09-15,25225.0
2014-09-16,28632.0
2014-09-17,27760.0
2014-09-18,28372.0
2014-09-19,27149.0
2014-09-20,22806.0
2014-09-21,23005.0
2014-09-22,24119.0
2014-09-23,25100.0
2014-09-24,27029.0
2014-09-25,26063.0
2014-09-26,25747.0
2014-09-27,23097.0
2014-09-28,20341.0
2014-09-29,26603.0
2014-09-30,28148.0
2014-10-01,26531.0
2014-10-02,25964.0
2014-10-03,25328.0
2014-10-04,23259.0
2014-10-05,22889.0
2014-10-06,26463.0
2014-10-07,26682.0
2014-10-08,28274.0
2014-10-09,27859.0
2014-10-10,26885.0
2014-10-11,23082.0
2014-10-12,22215.0
2014-10-13,26142.0
2014-10-14,27945.0
2014-10-15,27288.0
2014-10-16,25078.0
2014-10-17,24051.0
2014-10-18,23952.0
2014-10-19,22064.0
2014-10-20,27169.0
2014-10-21,27594.0
2014-10-22,26433.0
2014-10-23,25245.0
2014-10-24,25430.0
2014-10-25,22848.0
2014-10-26,22210.0
2014-10-27,27074.0
2014-10-28,26729.0
2014-10-29,27031.0
2014-10-30,27255.0
2014-10-31,26402.0
2014-11-01,23654.0
2014-11-02,22551.0
2014-11-03,26931.0
2014-11-04,26796.0
2014-11-05,28114.0
2014-11-06,29918.0
2014-11-07,28830.0
2014-11-08,23759.0
2014-11-09,22329.0
2014-11-10,27208.0
2014-11-11,27613.0
2014-11-12,28447.0
2014-11-13,32089.0
2014-11-14,26550.0
2014-11-15,24554.0
2014-11-16,22585.0
2014-11-17,27168.0
2014-11-18,27832.0
2014-11-19,26370.0
2014-11-20,26906.0
2014-11-21,26394.0
2014-11-22,22948.0
2014-11-23,20864.0
2014-11-24,26124.0
2014-11-25,28845.0
2014-11-26,28581.0
2014-11-27,27269.0
2014-11-28,28430.0
2014-11-29,26687.0
2014-11-30,24704.0
2014-12-01,29213.0
2014-12-02,31391.0
2014-12-03,29416.0
2014-12-04,28975.0
2014-12-05,27447.0
2014-12-06,24966.0
2014-12-07,24798.0
2014-12-08,29191.0
2014-12-09,29188.0
2014-12-10,28521.0
2014-12-11,28740.0
2014-12-12,27266.0
2014-12-13,25823.0
2014-12-14,24627.0
2014-12-15,30718.0
2014-12-16,31319.0
2014-12-17,30664.0
2014-12-18,30029.0
2014-12-19,27654.0
2014-12-20,24730.0
2014-12-21,24177.0
2014-12-22,27881.0
2014-12-23,27413.0
2014-12-24,26173.0
2014-12-25,21601.0
2014-12-26,21643.0
2014-12-27,23852.0
2014-12-28,22554.0
2014-12-29,25929.0
2014-12-30,26937.0
2014-12-31,25668.0
2015-01-01,20265.0
2015-01-02,22347.0
2015-01-03,25421.0
2015-01-04,28474.0
2015-01-05,27994.0
2015-01-06,27582.0
2015-01-07,28532.0
2015-01-08,29836.0
2015-01-09,29064.0
2015-01-10,26485.0
2015-01-11,24964.0
2015-01-12,26735.0
2015-01-13,31648.0
2015-01-14,31218.0
2015-01-15,28451.0
2015-01-16,27961.0
2015-01-17,24617.0
2015-01-18,25979.0
2015-01-19,26247.0
2015-01-20,29525.0
2015-01-21,30269.0
2015-01-22,29460.0
2015-01-23,29276.0
2015-01-24,28450.0
2015-01-25,27267.0
2015-01-26,34580.0
2015-01-27,32805.0
2015-01-28,32588.0
2015-01-29,31770.0
2015-01-30,30176.0
2015-01-31,28141.0
2015-02-01,28750.0
2015-02-02,28614.0
2015-02-03,30581.0
2015-02-04,29046.0
2015-02-05,31494.0
2015-02-06,27919.0
2015-02-07,25987.0
2015-02-08,27481.0
2015-02-09,30386.0
2015-02-10,30708.0
2015-02-11,31559.0
2015-02-12,29085.0
2015-02-13,30392.0
2015-02-14,29059.0
2015-02-15,27411.0
2015-02-16,28962.0
2015-02-17,28799.0
2015-02-18,30730.0
2015-02-19,29416.0
2015-02-20,30018.0
2015-02-21,29891.0
2015-02-22,28191.0
2015-02-23,30223.0
2015-02-24,32685.0
2015-02-25,30696.0
2015-02-26,31232.0
2015-02-27,32974.0
2015-02-28,30254.0
2015-03-01,28381.0
2015-03-02,32412.0
2015-03-03,35426.0
2015-03-04,34125.0
2015-03-05,31369.0
2015-03-06,33837.0
2015-03-07,35515.0
2015-03-08,32807.0
2015-03-09,33235.0
2015-03-10,38258.0
2015-03-11,35887.0
2015-03-12,36185.0
2015-03-13,34065.0
2015-03-14,30225.0
2015-03-15,29657.0
2015-03-16,32738.0
2015-03-17,35696.0
2015-03-18,33588.0
2015-03-19,33327.0
2015-03-20,32838.0
2015-03-21,30584.0
2015-03-22,29869.0
2015-03-23,33891.0
2015-03-24,34736.0
2015-03-25,33273.0
2015-03-26,32547.0
2015-03-27,32686.0
2015-03-28,29485.0
2015-03-29,28293.0
2015-03-30,31454.0
2015-03-31,33585.0
2015-04-01,37006.0
2015-04-02,35396.0
2015-04-03,32308.0
2015-04-04,29357.0
2015-04-05,28927.0
2015-04-06,31885.0
2015-04-07,34155.0
2015-04-08,34230.0
2015-04-09,33914.0
2015-04-10,34527.0
2015-04-11,29794.0
2015-04-12,27587.0
2015-04-13,31728.0
2015-04-14,34451.0
2015-04-15,34399.0
2015-04-16,34164.0
2015-04-17,33428.0
2015-04-18,31158.0
2015-04-19,29312.0
2015-04-20,33825.0
2015-04-21,36021.0
2015-04-22,35923.0
2015-04-23,35476.0
2015-04-24,33940.0
2015-04-25,29550.0
2015-04-26,28831.0
2015-04-27,32829.0
2015-04-28,34714.0
2015-04-29,34697.0
2015-04-30,35536.0
2015-05-01,32723.0
2015-05-02,28073.0
2015-05-03,28936.0
2015-05-04,31642.0
2015-05-05,34630.0
2015-05-06,35941.0
2015-05-07,34696.0
2015-05-08,32781.0
2015-05-09,32178.0
2015-05-10,29674.0
2015-05-11,33825.0
2015-05-12,36426.0
2015-05-13,33360.0
2015-05-14,33222.0
2015-05-15,33146.0
2015-05-16,29799.0
2015-05-17,29551.0
2015-05-18,33597.0
2015-05-19,33925.0
2015-05-20,35863.0
2015-05-21,34936.0
2015-05-22,34011.0
2015-05-23,30957.0
2015-05-24,28533.0
2015-05-25,32745.0
2015-05-26,33921.0
2015-05-27,36162.0
2015-05-28,35738.0
2015-05-29,43463.0
2015-05-30,37546.0
2015-05-31,36030.0
2015-06-01,41494.0
2015-06-02,42674.0
2015-06-03,39220.0
2015-06-04,38337.0
2015-06-05,36980.0
2015-06-06,31206.0
2015-06-07,28792.0
2015-06-08,33621.0
2015-06-09,41042.0
2015-06-10,43031.0
2015-06-11,41727.0
2015-06-12,38711.0
2015-06-13,33895.0
2015-06-14,34144.0
2015-06-15,37649.0
2015-06-16,39762.0
2015-06-17,43157.0
2015-06-18,39608.0
2015-06-19,37673.0
2015-06-20,33823.0
2015-06-21,31541.0
2015-06-22,35588.0
2015-06-23,39858.0
2015-06-24,37532.0
2015-06-25,36672.0
2015-06-26,36428.0
2015-06-27,33308.0
2015-06-28,34213.0
2015-06-29,37966.0
2015-06-30,43074.0
2015-07-01,46179.0
2015-07-02,47420.0
2015-07-03,44325.0
2015-07-04,34020.0
2015-07-05,38853.0
2015-07-06,47515.0
2015-07-07,51917.0
2015-07-08,49698.0
2015-07-09,47975.0
2015-07-10,89743.0
2015-07-11,77215.0
2015-07-12,95722.0
2015-07-13,91453.0
2015-07-14,49113.0
2015-07-15,51313.0
2015-07-16,44041.0
2015-07-17,49014.0
2015-07-18,54844.0
2015-07-19,78948.0
2015-07-20,42574.0
2015-07-21,49313.0
2015-07-22,45133.0
2015-07-23,41469.0
2015-07-24,39278.0
2015-07-25,40928.0
2015-07-26,32838.0
2015-07-27,39655.0
