"NumTransactionsExcludingPopular","seasonal","trend","remainder"
5451,5984.77731987783,6341.35514825035,-6875.13246812818
5919,5962.17753831196,6111.70479583681,-6154.88233414878
5282,5962.17753831196,5893.06015207285,-6573.23769038481
5307,5962.17753831196,5674.41550830888,-6329.59304662084
4739,5962.17753831196,5464.78487933163,-6687.9624176436
5111,5798.36861241663,5255.15425035438,-5942.52286277101
5826,5798.36861241663,5103.95081271,-5076.31942512663
4888,5798.36861241663,4952.74737506561,-5863.11598748224
4956,5798.36861241663,4842.68000726802,-5685.04861968464
5885,5976.65545872396,4732.61263947042,-4824.26809819438
5750,5976.65545872396,4558.20085072845,-4784.85630945241
5746,5976.65545872396,4383.78906198648,-4614.44452071044
6662,5976.65545872396,4203.79563040579,-3518.45108912975
6575,6097.46522729673,4023.80219882509,-3546.26742612182
5021,6097.46522729673,3850.27354285822,-4926.73877015495
5329,6097.46522729673,3676.74488689136,-4445.21011418808
5748,6097.46522729673,3457.45754886953,-3806.92277616626
6627,6102.81873813983,3238.17021084771,-2713.98894898753
6364,6102.81873813983,3019.77531892822,-2758.59405706805
5439,6102.81873813983,2801.38042700873,-3465.19916514856
5346,6102.81873813983,2536.96015354696,-3293.77889168679
5088,6007.84688625743,2272.5398800852,-3192.38676634262
5620,6007.84688625743,1885.15005862412,-2272.99694488155
6442,6007.84688625743,1497.76023716305,-1063.60712342047
5855,6007.84688625743,1043.46830285317,-1196.3151891106
5596,5955.35518853462,589.176368543294,-948.531557077909
4818,5955.35518853462,120.261265181542,-1257.61645371616
3927,5955.35518853462,-348.653838180211,-1679.7013503544
3404,5955.35518853462,-790.48988660416,-1760.86530193045
3607,6319.60652569673,-1232.32593502811,-1480.28059066862
3999,6319.60652569673,-1591.21464689502,-729.391878801709
4161,6319.60652569673,-1950.10335876193,-208.5031669348
3737,6319.60652569673,-2186.96654068133,-395.639985015394
3973,6544.07037960207,-2423.82972260074,-147.240657001334
3724,6544.07037960207,-2605.99653125223,-214.073848349845
3508,6544.07037960207,-2788.16333990372,-247.907039698357
4567,6544.07037960207,-2978.93591795648,1001.86553835441
5331,7080.54303094651,-3169.70849600925,1420.16546506274
4830,7080.54303094651,-3406.93224205878,1156.38921111227
5198,7080.54303094651,-3644.15598810831,1761.61295716181
4961,7080.54303094651,-3905.52302725612,1785.97999630961
4169,7612.10096399219,-4166.89006640392,723.789102411733
3899,7612.10096399219,-4466.54126390801,753.440299915826
4689,7612.10096399219,-4766.19246141211,1843.09149741992
5580,7612.10096399219,-5064.65749212851,3032.55652813633
5695,7650.81491563458,-5363.12252284492,3407.30760721034
4203,7650.81491563458,-5614.28885649741,2166.47394086283
4090,7650.81491563458,-5865.4551901499,2304.64027451532
4234,7650.81491563458,-6064.59972059533,2647.78480496075
3694,7727.95348426347,-6263.74425104077,2229.7907667773
3475,7727.95348426347,-6367.88909107746,2114.93560681399
3910,7727.95348426347,-6472.03393111416,2654.08044685069
3602,7727.95348426347,-6416.90773817852,2290.95425391505
3972,7672.16267541359,-6361.78154524289,2661.6188698293
3874,7672.16267541359,-6110.05796826784,2311.89529285425
3386,7672.16267541359,-5858.33439129279,1572.1717158792
3297,7672.16267541359,-5473.34980878149,1098.1871333679
3845,7587.9479185365,-5088.36522627018,1345.41730773368
5116,7587.9479185365,-4631.86714033919,2159.91922180269
4158,7587.9479185365,-4175.3690544082,745.421135871695
4263,7587.9479185365,-3650.92057190614,325.972653369634
4255,7679.86022655827,-3126.47208940407,-298.3881371542
3302,7679.86022655827,-2615.72419323102,-1762.13603332725
3773,7679.86022655827,-2104.97629705797,-1801.88392950031
3868,7679.86022655827,-1635.34054690347,-2176.5196796548
4149,8482.79584790674,-1165.70479674898,-3168.09105115776
3564,8482.79584790674,-729.699664027198,-4189.09618387954
3703,8482.79584790674,-293.69453130542,-4486.10131660132
3544,8482.79584790674,51.1816685903545,-4989.97751649709
3779,8974.95940572899,396.057868486129,-5592.01727421512
3052,8974.95940572899,660.664492292412,-6583.6238980214
4239,8974.95940572899,925.271116098696,-5661.23052182769
3966,8974.95940572899,1103.01535958763,-6111.97476531662
4012,2822.2108821403,1280.75960307657,-90.9704852168691
5125,2931.07938242524,1356.01720393798,837.903413636782
5175,2931.07938242524,1431.27480479939,812.645812775369
4186,2931.07938242524,1452.39943695608,-197.478819381316
4472,2931.07938242524,1473.52406911276,67.3965484620003
4323,3198.0369909614,1456.54382574693,-331.580816708331
4859,3198.0369909614,1439.56358238111,221.399426657494
5299,3198.0369909614,1377.36145462505,723.601554413555
5002,3198.0369909614,1315.15932686899,488.803682169616
5197,3016.53417806702,1246.60704129263,933.858780640344
4846,3016.53417806702,1178.05475571628,651.411066216697
4941,3016.53417806702,1053.36837739035,871.097444542625
4816,3016.53417806702,928.681999064425,870.783822868553
4725,3004.96543179571,730.071345569457,989.963222634832
5311,3004.96543179571,531.460692074489,1774.5738761298
4664,3004.96543179571,349.825351428271,1309.20921677602
4863,3004.96543179571,168.190010782053,1689.84455742224
4714,3123.77537813039,27.0277115034026,1563.19691036621
3496,3123.77537813039,-114.134587775248,486.359209644856
4095,3123.77537813039,-266.239303073388,1237.463924943
5103,3123.77537813039,-418.344018371528,2397.56864024114
6243,3366.77905183025,-556.744474283936,3432.96542245369
4843,3366.77905183025,-695.144930196344,2171.3658783661
4931,3366.77905183025,-795.524515821938,2359.74546399169
4323,3366.77905183025,-895.904101447531,1852.12504961728
4611,3682.26948064448,-983.023124381356,1911.75364373688
4139,3682.26948064448,-1070.14214731518,1526.8726666707
4637,3682.26948064448,-1116.45372931128,2071.18424866681
5071,3682.26948064448,-1162.76531130738,2551.49583066291
5113,3565.21896739392,-1193.16651974134,2740.94755234742
5156,3565.21896739392,-1223.5677281753,2814.34876078138
5774,3565.21896739392,-1230.00264267332,3438.7836752794
5084,3565.21896739392,-1236.43755717134,2755.21858977742
4576,3523.04228394267,-1242.06827607017,2295.02599212749
5090,3523.04228394267,-1247.69899496899,2814.65671102632
5078,3523.04228394267,-1232.64563943969,2787.60335549702
5536,3523.04228394267,-1217.59228391038,3230.54999996771
6905,3506.48647509393,-1091.17332563111,4489.68685053718
6032,3506.48647509393,-964.754367351845,3490.26789225791
5663,3506.48647509393,-856.03958829397,3012.55311320004
5857,3506.48647509393,-747.324809236096,3097.83833414216
8100,3666.83736295624,-830.896604671958,5264.05924171571
7802,3666.83736295624,-914.46840010782,5049.63103715158
7743,3666.83736295624,-1064.4798889861,5140.64252602985
5566,3666.83736295624,-1214.49137786437,3113.65401490813
5024,4086.49305717252,-1450.98851464791,2388.49545747538
4286,4086.49305717252,-1687.48565143144,1886.99259425892
4510,4086.49305717252,-1896.38293195536,2319.88987478284
4767,4086.49305717252,-2105.28021247928,2785.78715530676
5474,4123.01263962929,-2263.32629914767,3614.31365951839
6051,4123.01263962929,-2421.37238581606,4349.35974618678
5558,4123.01263962929,-2517.16521923183,3952.15257960254
4910,4123.01263962929,-2612.9580526476,3399.94541301831
4227,4053.68211487762,-2702.84287127738,2876.16075639976
4684,4053.68211487762,-2792.72768990716,3423.04557502954
5029,4053.68211487762,-2863.87557972967,3839.19346485205
5096,4053.68211487762,-2935.02346955218,3977.34135467455
5123,4353.47851237267,-2898.34725662017,3667.86874424749
6031,4353.47851237267,-2861.67104368816,4539.19253131548
4378,4353.47851237267,-2753.71429063773,2778.23577826506
4531,4353.47851237267,-2645.7575375873,2823.27902521463
5305,4546.42809757894,-2535.72825250202,3294.30015492308
4916,4546.42809757894,-2425.69896741674,2795.2708698378
4828,4546.42809757894,-2324.65227350656,2606.22417592762
4983,4546.42809757894,-2223.60557959638,2660.17748201744
4806,4582.17520659466,-2080.00416237351,2303.82895577885
4443,4582.17520659466,-1936.40274515065,1797.22753855599
3726,4582.17520659466,-1780.05332612288,923.878119528219
4053,4582.17520659466,-1623.70390709511,1094.52870050045
5183,4501.88711961385,-1492.83468477621,2173.94756516236
5482,4501.88711961385,-1361.96546245731,2342.07834284346
5130,4501.88711961385,-1236.45896427036,1864.57184465651
5036,4501.88711961385,-1110.95246608341,1645.06534646957
5670,4666.51877941272,-1037.94340948082,2041.4246300681
4248,4666.51877941272,-964.934352878219,546.415573465502
5057,4666.51877941272,-985.35836383249,1375.83958441977
4964,4666.51877941272,-1005.78237478676,1303.26359537404
5376,5141.83428645982,-1098.6106474599,1332.77636100007
5184,5141.83428645982,-1191.43892013304,1233.60463367321
4796,5141.83428645982,-1316.60480492149,970.770518461669
4929,5141.83428645982,-1441.77068970995,1228.93640325013
4515,5527.80998773126,-1586.58091869381,573.770930962551
4874,5527.80998773126,-1731.39114767768,1077.58115994641
4990,5527.80998773126,-1926.44204868371,1388.63206095245
5550,5527.80998773126,-2121.49294968975,2143.68296195849
6073,5675.23279078971,-2301.6573256222,2699.42453483249
5688,5675.23279078971,-2481.82170155465,2494.58891076494
4799,5675.23279078971,-2636.58588314262,1760.35309235291
4221,5675.23279078971,-2791.35006473059,1337.11727394088
4676,5704.43886373487,-2994.13868157293,1965.69981783807
5962,5704.43886373487,-3196.92729841528,3454.48843468041
5980,5704.43886373487,-3371.96992112719,3647.53105739232
5552,5704.43886373487,-3547.0125438391,3394.57368010423
5402,5487.99108918954,-3609.13010574879,3523.13901655925
4755,5487.99108918954,-3671.24766765848,2938.25657846894
4577,5487.99108918954,-3674.71369344121,2763.72260425167
4610,5487.99108918954,-3678.17971922395,2800.1886300344
6883,5421.97988161175,-3600.76770539366,5061.78782378191
6055,5421.97988161175,-3523.35569156337,4156.37580995163
6776,5421.97988161175,-3381.77338720968,4735.79350559793
6243,5421.97988161175,-3240.19108285598,4061.21120124424
6457,6000.04106220271,-3105.49527331147,3562.45421110876
5919,6000.04106220271,-2970.79946376695,2889.75840156424
6426,6000.04106220271,-2785.40367272909,3211.36261052639
6827,6000.04106220271,-2600.00788169124,3426.96681948853
6626,6095.93696522126,-2333.44819141202,2863.51122619076
6306,6095.93696522126,-2066.8885011328,2276.95153591154
6559,6095.93696522126,-1673.90555148355,2136.96858626229
6260,6095.93696522126,-1280.9226018343,1444.98563661304
5218,5835.77788821583,-796.964769759407,179.186881543575
5268,5835.77788821583,-313.006937684513,-254.770950531319
5874,5835.77788821583,242.177527950613,-203.955416166446
5710,5835.77788821583,797.36199358574,-923.139881801573
5807,6232.70308691362,2282.64995584898,-2708.3530427626
5582,6232.70308691362,3767.93791811221,-4418.64100502583
5206,6232.70308691362,5064.82671454574,-6091.52980145936
5285,6232.70308691362,6361.71551097927,-7309.41859789289
5775,6373.63631282775,7824.40486154565,-8423.0411743734
6009,6373.63631282775,9287.09421211203,-9651.73052493978
5960,6373.63631282775,10353.4085260715,-10767.0448388992
6624,6373.63631282775,11419.7228400309,-11169.3591528587
7340,6160.97391329213,12119.8851464106,-10940.8590597027
5582,6160.97391329213,12820.0474527902,-13399.0213660824
5374,6160.97391329213,13593.1304217434,-14380.1043350356
6812,6160.97391329213,14366.2133906967,-13715.1873039888
6998,6390.13330367267,14785.821533261,-14177.9548369337
6874,6390.13330367267,15205.4296758253,-14721.562979498
6232,6390.13330367267,15551.3539158397,-15709.4872195124
6418,6390.13330367267,15897.2781558541,-15869.4114595267
5599,6328.82598529691,16113.5485598088,-16843.3745451057
5044,6328.82598529691,16329.8189637636,-17614.6449490605
7296,6328.82598529691,16434.0015238856,-15466.8275091825
6782,6328.82598529691,16538.1840840075,-16085.0100693044
6147,6356.31808357841,16630.5825370876,-16839.900620666
5647,6356.31808357841,16722.9809901677,-17432.2990737461
6235,6356.31808357841,16805.5024475611,-16926.8205311395
5229,6356.31808357841,16888.0239049544,-18015.3419885328
5209,6695.63289515209,16952.7914897057,-18439.4243848578
5527,6695.63289515209,17017.5590744569,-18186.191969609
6701,6695.63289515209,17093.2104211291,-17087.8433162812
6460,6695.63289515209,17168.8617678013,-17404.4946629534
5904,6840.70426367603,17262.2101968467,-18198.9144605228
6180,6840.70426367603,17355.5586258922,-18016.2628895682
5509,6840.70426367603,17424.7970978393,-18756.5013615153
4970,6840.70426367603,17494.0355697863,-19364.7398334623
5358,6945.0293940465,17470.3497996704,-19057.3791937169
7487,6945.0293940465,17446.6640295545,-16904.693423601
6679,6945.0293940465,17381.4443613803,-17647.4737554268
7082,6945.0293940465,17316.2246932061,-17179.2540872526
6637,7242.57643970185,17265.7639393801,-17871.3403790819
5625,7242.57643970185,17215.3031855541,-18832.8796252559
5991,7242.57643970185,17146.0173525494,-18397.5937922512
6048,7242.57643970185,17076.7315195447,-18271.3079592466
7516,7294.29553174762,17025.1039290485,-16803.3994607961
6916,7294.29553174762,16973.4763385523,-17351.7718702999
7171,7294.29553174762,16965.7494590038,-17089.0449907515
7227,7294.29553174762,16958.0225794554,-17025.318111203
6554,6954.64074202151,16978.2473574429,-17378.8880994644
6338,6954.64074202151,16998.4721354305,-17615.112877452
6356,6954.64074202151,17122.7642479428,-17721.4049899643
7020,6954.64074202151,17247.0563604551,-17181.6971024766
7098,7107.7874645824,17460.916472842,-17470.7039374244
7606,7107.7874645824,17674.7765852288,-17176.5640498112
8641,7107.7874645824,17842.8506875953,-16309.6381521777
9429,7107.7874645824,18010.9247899618,-15689.7122545442
10008,7415.62544649204,18064.8790121643,-15472.5044586563
9884,7415.62544649204,18118.8332343668,-15650.4586808588
8462,7415.62544649204,18043.8343979271,-16997.4598444191
8463,7415.62544649204,17968.8355614873,-16921.4610079794
8018,7431.34937588316,17885.4065154677,-17298.7558913509
8403,7431.34937588316,17801.9774694481,-16830.3268453313
8191,7431.34937588316,17892.1091329409,-17132.458508824
7179,7431.34937588316,17982.2407964336,-18234.5901723168
9685,7181.86230794958,18326.1875752983,-15823.0498832479
13495,7181.86230794958,18670.134354163,-12356.9966621126
14690,7181.86230794958,18818.3724589297,-11310.2347668793
12121,7181.86230794958,18966.6105636964,-14027.472871646
12605,6924.06356548242,19012.8896087742,-13331.9531742566
13953,6924.06356548242,19059.1686538521,-12030.2322193345
11476,6924.06356548242,18883.104762902,-14331.1683283844
15888,6924.06356548242,18707.0408719519,-9743.10443743434
12608,6695.64610416576,18466.6665095296,-12554.3126136954
11814,6695.64610416576,18226.2921471073,-13107.9382512731
9812,6695.64610416576,18105.3765120048,-14989.0226161706
9044,6695.64610416576,17984.4608769023,-15636.106981068
14531,6792.33338401712,18032.9541858342,-10294.2875698514
9436,6792.33338401712,18081.4474947662,-15437.7808787833
11769,6792.33338401712,18226.1794439702,-13249.5128279873
14253,6792.33338401712,18370.9113931742,-10910.2447771914
12621,7243.29558287962,18508.0742282635,-13130.3698111431
14729,7243.29558287962,18645.2370633528,-11159.5326462324
12350,7243.29558287962,18772.8065812669,-13666.1021641465
12889,7243.29558287962,18900.3760991809,-13254.6716820605
11599,7320.40748559837,19021.6605396697,-14743.0680252681
12849,7320.40748559837,19142.9449801585,-13614.3524657569
15490,7320.40748559837,19346.1446764918,-11176.5521620902
12195,7320.40748559837,19549.3443728251,-14674.7518584235
11908,7566.93822646834,19841.0626393427,-15500.000865811
14058,7566.93822646834,20132.7809058603,-13641.7191323286
15535,7566.93822646834,20187.4418042162,-12219.3800306845
14143,7566.93822646834,20242.1027025721,-13666.0409290404
16667,7801.21397419491,20280.8790042168,-11415.0929784117
13623,7801.21397419491,20319.6553058615,-14497.8692800564
12535,7801.21397419491,20258.4643642043,-15524.6783383992
11699,7801.21397419491,20197.2734225471,-16299.487396742
11425,7586.18024872269,20230.2150728331,-16391.3953215558
13889,7586.18024872269,20263.1567231191,-13960.3369718418
11567,7586.18024872269,20610.597569184,-16629.7778179067
12850,7586.18024872269,20958.0384152489,-15694.2186639716
17125,7458.43608493731,21252.810454664,-11586.2465396014
19278,7458.43608493731,21547.5824940792,-9728.01857901649
15951,7458.43608493731,21907.2464653438,-13414.6825502811
14362,7458.43608493731,22266.9104366084,-15363.3465215457
14934,7871.97265486366,22390.9423343081,-15328.9149891717
14297,7871.97265486366,22514.9742320078,-16089.9468868714
16076,7871.97265486366,22451.0089980776,-14246.9816529412
15315,7871.97265486366,22387.0437641473,-14944.016419011
15584,8102.16696018826,22307.0803170591,-14825.2472772474
17203,8102.16696018826,22227.1168699709,-13126.2838301592
13747,8102.16696018826,22133.1394218407,-16488.306382029
14506,8102.16696018826,22039.1619737105,-15635.3289338988
13552,7864.66969998122,21922.5766613813,-16235.2463613625
17446,7864.66969998122,21805.9913490521,-12224.6610490333
15631,7864.66969998122,21749.2791716373,-13982.9488716185
14665,7864.66969998122,21692.5669942224,-14892.2366942037
24045,8115.82091102568,21787.5042565925,-5858.32516761817
24396,8115.82091102568,21882.4415189625,-5602.26242998822
21679,8115.82091102568,21996.6391552579,-8433.46006628359
15126,8115.82091102568,22110.8367915533,-15100.657702579
16526,8395.17731327802,22232.9782309997,-14102.1555442777
20195,8395.17731327802,22355.1196704461,-10555.2969837241
18217,8395.17731327802,22144.4785589244,-12322.6558722024
18003,8395.17731327802,21933.8374474027,-12326.0147606807
16869,8053.55703890839,21615.5158412251,-12800.0728801334
16349,8053.55703890839,21297.1942350475,-13001.7512739558
13231,8053.55703890839,20922.1596113571,-15744.7166502655
13916,8053.55703890839,20547.1249876668,-14684.6820265752
13018,7628.18945493349,19918.8210642868,-14529.0105192203
14755,7628.18945493349,19290.5171409068,-12163.7065958403
11990,7628.18945493349,18966.5953197962,-14604.7847747297
17651,7628.18945493349,18642.6734986856,-8619.86295361911
17919,7466.63270399122,18454.7191478321,-8002.35185182332
12876,7466.63270399122,18266.7647969786,-12857.3975009698
11042,7466.63270399122,18190.8099705336,-14615.4426745249
13895,7466.63270399122,18114.8551440887,-11686.4878480799
18105,7568.9020185994,18074.2275952066,-7538.12961380604
18987,7568.9020185994,18033.6000463246,-6615.50206492399
14184,7568.9020185994,17942.9322773843,-11327.8342959837
14589,7568.9020185994,17852.264508444,-10832.1665270434
16682,7373.28078824207,17611.692805078,-8302.97359332003
13071,7373.28078824207,17371.1211017119,-11673.401889954
17028,7373.28078824207,17106.3200962522,-7451.60088449422
14146,7373.28078824207,16841.5190907924,-10068.7998790345
11905,7004.66573360319,16683.7751906443,-11783.4409242475
13751,7004.66573360319,16526.0312904962,-9779.69702409937
12227,7004.66573360319,16457.0563572493,-11234.7220908525
12149,7004.66573360319,16388.0814240024,-11243.7471576056
10967,6685.0072671953,16269.9939312717,-11988.001198467
15454,6685.0072671953,16151.9064385411,-7382.91370573636
14795,6685.0072671953,16123.5647497305,-8013.5720169258
19585,6685.0072671953,16095.2230609199,-3195.23032811524
11290,6399.96696471672,16326.8683085445,-11436.8352732613
9799,6399.96696471672,16558.5135561691,-13159.4805208859
9671,6399.96696471672,16708.5199897024,-13437.4869544191
10979,6399.96696471672,16858.5264232357,-12279.4933879524
14273,6417.70847056196,17402.5239413451,-9547.23241190703
17172,6417.70847056196,17946.5214594544,-7192.2299300164
14752,6417.70847056196,18123.9240330768,-9789.63250363873
15794,6417.70847056196,18301.3266066991,-8925.03507726105
15930,6321.2978366224,18282.8224673555,-8674.1203039779
10929,6321.2978366224,18264.3183280119,-13656.6161646343
11524,6321.2978366224,18041.0029631095,-12838.3007997319
16185,6321.2978366224,17817.687598207,-7953.9854348294
17520,6331.93816356868,17380.0635123023,-6192.00167587103
13985,6331.93816356868,16942.4394263977,-9289.37758996637
13434,6331.93816356868,16731.8935823649,-9629.83174593354
12842,6331.93816356868,16521.347738332,-10011.2859019007
10787,6317.56944351079,16372.9663551348,-11903.5357986456
12409,6317.56944351079,16224.5849719375,-10133.1544154483
13691,6317.56944351079,16083.0929117543,-8709.66235526506
13797,6317.56944351079,15941.600851571,-8462.17029508182
13414,6310.93809421112,15828.8295953795,-8725.76768959063
12965,6310.93809421112,15716.058339188,-9061.99643339912
12101,6310.93809421112,15622.0885074983,-9832.02660170939
11302,6310.93809421112,15528.1186758085,-10537.0567700197
12844,6128.47235654978,15327.0227469969,-8611.49510354665
11214,6128.47235654978,15125.9268181852,-10040.399174735
14024,6128.47235654978,14660.169986109,-6764.64234265874
15835,6128.47235654978,14194.4131540327,-4487.88551058251
15934,5984.77731987783,13891.1206841681,-3941.8980040459
13230,5984.77731987783,13587.8282143034,-6342.60553418124
10212,5984.77731987783,13191.8457839029,-8964.62310378069
11321,5984.77731987783,12795.8633535023,-7459.64067338013
11068,5962.17753831196,12358.5191702266,-7252.69670853853
13163,5962.17753831196,11921.1749869508,-4720.3525252628
13525,5962.17753831196,11503.9764124703,-3941.1539507823
14132,5962.17753831196,11086.7778379898,-2916.95537630179
10196,5798.36861241663,10669.8025345393,-6272.17114695589
9694,5798.36861241663,10252.8272310887,-6357.19584350532
9161,5798.36861241663,9957.84829394046,-6595.21690635709
10291,5798.36861241663,9662.86935679223,-5170.23796920886
11056,5976.65545872396,9493.91934286055,-4414.57480158451
10842,5976.65545872396,9324.96932892886,-4459.62478765283
10731,5976.65545872396,9237.33973884731,-4482.99519757127
10952,5976.65545872396,9149.71014876575,-4174.36560748971
9755,6097.46522729673,9045.76571593964,-5388.23094323637
10585,6097.46522729673,8941.82128311354,-4454.28651041027
10983,6097.46522729673,8794.70127066327,-3909.16649796
12076,6097.46522729673,8647.58125821299,-2669.04648550972
12054,6102.81873813983,8511.32046816183,-2560.13920630165
11892,6102.81873813983,8375.05967811066,-2585.87841625048
9649,6102.81873813983,8231.82238545879,-4685.64112359862
8038,6102.81873813983,8088.58509280692,-6153.40383094675
9925,6007.84688625743,8064.39386734477,-4147.2407536022
8793,6007.84688625743,8040.20264188263,-5255.04952814005
10839,6007.84688625743,8100.97711804994,-3269.82400430736
14067,6007.84688625743,8161.75159421725,-102.598480474676
14493,5955.35518853462,8266.72024396906,270.924567496328
13070,5955.35518853462,8371.68889372087,-1257.04408225548
12069,5955.35518853462,8313.34040603788,-2199.69559457249
13291,5955.35518853462,8254.99191835489,-919.347106889509
15204,6319.60652569673,7942.33612882526,942.057345478011
13398,6319.60652569673,7629.68033929563,-551.286864992354
16262,6319.60652569673,7278.60297849522,2663.79049580805
12915,6319.60652569673,6927.52561769481,-332.132143391539
13245,6544.07037960207,6522.12967032002,178.799950077911
11687,6544.07037960207,6116.73372294522,-973.804102547295
12105,6544.07037960207,5676.57098607513,-115.6413656772
14655,6544.07037960207,5236.40824920503,2874.52137119289
13339,7080.54303094651,4790.88867792,1467.56829113349
13420,7080.54303094651,4345.36910663496,1994.08786241853
12121,7080.54303094651,3952.70006092557,1087.75690812792
11156,7080.54303094651,3560.03101521619,515.425953837307
9133,7612.10096399219,3233.81797225195,-1712.91893624414
10120,7612.10096399219,2907.60492928772,-399.705893279909
12593,7612.10096399219,2703.52173999184,2277.37729601597
15540,7612.10096399219,2499.43855069597,5428.46048531185
13587,7650.81491563458,2571.1855750367,3364.99950932872
13173,7650.81491563458,2642.93259937743,2879.25248498799
12347,7650.81491563458,2912.29679654578,1783.88828781964
10771,7650.81491563458,3181.66099371413,-61.4759093487146
11427,7727.95348426347,3370.28681248516,328.759703251372
13765,7727.95348426347,3558.91263125618,2478.13388448035
15571,7727.95348426347,3750.21832710499,4092.82818863154
16338,7727.95348426347,3941.52402295379,4668.52249278274
15409,7672.16267541359,4160.1820030346,3576.65532155181
12963,7672.16267541359,4378.83998311542,911.997341470992
12799,7672.16267541359,4580.11723387708,546.720090709326
14162,7672.16267541359,4781.39448463875,1708.44283994766
17697,7587.9479185365,5031.00874605241,5078.04333541109
15423,7587.9479185365,5280.62300746606,2554.42907399744
13466,7587.9479185365,5592.13769367561,285.914387787885
14440,7587.9479185365,5903.65237988516,948.399701578333
17745,7679.86022655827,6237.70148685899,3827.43828658274
13381,7679.86022655827,6571.75059383281,-870.610820391088
12446,7679.86022655827,7016.32037851269,-2250.18060507096
10601,7679.86022655827,7460.89016319256,-4539.75038975083
10482,8482.79584790674,8009.07263163023,-6009.86847953696
11889,8482.79584790674,8557.25510006789,-5151.05094797463
13908,8482.79584790674,9229.97377014393,-3804.76961805067
13470,8482.79584790674,9902.69244021996,-4915.4882881267
16611,8974.95940572899,10628.4850236436,-2992.44442937263
12793,8974.95940572899,11354.2776070673,-7536.2370127963
13424,8974.95940572899,11929.3902027168,-7480.34960844579
16176,8974.95940572899,12504.5027983663,-5303.46220409529
16404,2822.2108821403,12955.4954847342,626.293633125448
17256,2931.07938242524,13406.4881711022,918.432446472561
17789,2931.07938242524,13755.995890118,1101.92472745679
14625,2931.07938242524,14105.5036091337,-2411.58299155899
18091,2931.07938242524,14227.4723122348,932.448305339998
17259,3198.0369909614,14349.4410153358,-288.478006297173
18753,3198.0369909614,14339.9465524741,1215.01645656451
18846,3198.0369909614,14330.4520896124,1317.51091942619
21326,3198.0369909614,14318.3937516828,3809.56925735577
16729,3016.53417806702,14306.3354137532,-593.869591820263
17120,3016.53417806702,14236.2419743514,-132.776152418393
11472,3016.53417806702,14166.1485349495,-5710.68271301652
18811,3016.53417806702,13959.1372577351,1835.32856419784
20222,3004.96543179571,13752.1259805208,3464.90858768351
18114,3004.96543179571,13495.5437460371,1613.49082216719
19684,3004.96543179571,13238.9615115534,3440.07305665087
17522,3004.96543179571,12933.4570407549,1583.57752744938
15397,3123.77537813039,12627.9525699564,-354.727948086773
15108,3123.77537813039,12343.9466394884,-359.722017618747
17719,3123.77537813039,12059.9407090203,2535.28391284928
15664,3123.77537813039,11783.0031959098,757.221425959844
18028,3366.77905183025,11506.0656827992,3155.15526537055
17666,3366.77905183025,11311.9584862132,2987.26246195657
18247,3366.77905183025,11117.8512896272,3762.36965854259
15128,3366.77905183025,10994.6965475395,766.524400630215
15506,3682.26948064448,10871.5418054519,952.188713903613
16885,3682.26948064448,10782.9285551358,2419.80196421976
15686,3682.26948064448,10694.3153048196,1309.41521453591
16186,3682.26948064448,10730.3157379019,1773.41478145365
18874,3565.21896739392,10766.3161709841,4542.46486162195
17383,3565.21896739392,11018.7800673722,2799.00096523389
16161,3565.21896739392,11271.2439637603,1324.53706884583
17821,3565.21896739392,11508.8617369712,2746.91929563491
23359,3523.04228394267,11746.4795101821,8089.47820587523
19299,3523.04228394267,11782.2189744364,3993.7387416209
20178,3523.04228394267,11817.9584386908,4836.99927736657
20369,3523.04228394267,11709.2814303633,5136.67628569401
18174,3506.48647509393,11600.6044220359,3066.90910287019
19316,3506.48647509393,11307.2798277598,4502.23369714629
17988,3506.48647509393,11013.9552334837,3467.5582914224
18081,3506.48647509393,10717.0028873151,3857.510637591
16313,3666.83736295624,10420.0505411465,2226.11209589729
16942,3666.83736295624,10220.5977230841,3054.56491395965
17649,3666.83736295624,10021.1449050217,3961.01773202201
15330,3666.83736295624,9975.71089180278,1687.45174524097
14033,4086.49305717252,9930.27687858382,16.2300642436549
16973,4086.49305717252,9971.092210759,2915.41473206847
17047,4086.49305717252,10011.9075429342,2948.59939989329
18258,4086.49305717252,10074.7587206891,4096.74822213834
17339,4123.01263962929,10137.6098984441,3078.37746192662
18252,4123.01263962929,10245.8104574113,3883.1769029594
17279,4123.01263962929,10354.0110163785,2801.97634399218
16568,4123.01263962929,10491.5355941603,1953.4517662104
18098,4053.68211487762,10629.0601719421,3415.25771318029
19601,4053.68211487762,10787.0384306651,4760.27945445732
18868,4053.68211487762,10945.016689388,3869.30119573434
19200,4053.68211487762,11272.1882137294,3874.12967139298
21567,4353.47851237267,11599.3597380707,5614.16174955658
17227,4353.47851237267,12247.8466723077,625.674815319602
12300,4353.47851237267,12896.3336065447,-4949.81211891738
15604,4353.47851237267,13268.0840376033,-2017.56254997595
19608,4546.42809757894,13639.8344686618,1421.73743375922
22628,4546.42809757894,13971.8570059883,4109.71489643277
21927,4546.42809757894,14303.8795433147,3076.69235910632
20934,4546.42809757894,14370.0484295928,2017.52347282829
17139,4582.17520659466,14436.2173158708,-1879.39252246546
21266,4582.17520659466,14459.6547907763,2224.17000262899
16740,4582.17520659466,14483.0922656819,-2325.26747227655
