Date,AvgBlockSize,BitcoiDaysDestroyed,BitcoinDaysDestroyedCumulative,BitcoinDaysDestroyedMinMonth,BitcoinDaysDestroyedMinWeek,BitcoinDaysDestroyedMinYear,BlockSize,CostPerTransaction,CostPerTransactionPercent,Difficulty,EstimatedTransactionVolume,EstimatedTransactionVolumeUSD,EuroPriceInUSD,HashRate,MarketCap,MarketPrice,MedianConfirmationTime,MinersRevenue,NetworkDeficit,NumTransactions,NumTransactionsExcluding10,NumTransactionsExcluding100,NumTransactionsExcluding1000,NumTransactionsExcluding10000,NumTransactionsExcludingPopular,NumTransactionsPerBlock,NumTransactionsTotal,NumUniqueAdresses,OutputVolume,Open,High,Low,Close,Volume,Adj Close,TotalBitcoins,TradeVolume,TransactionFees,TransactionFeesUSD,TxTradeRatio,WikipediaTrend
2012-03-07,0.0679080896552,2198875.0,1963194585.0,1138816.0,1628375.0,178690.0,1698.0,2.14247603068,2.59600620628,1726566.55919,279930.0,1893726.0,1.312,12445.0729327,63379932.0,6.765,13.1833333333,49161.255,-48926.4592945,22946.0,6608.0,11784.0,14299.0,22946.0,12608.0,140.0,4665986.0,26804.0,1227878.76673,1343.390015,1354.849976,1343.390015,1352.630005,3580380000.0,1352.630005,9368800.0,477182.244209,17.70742136,119.7907055,3.96856007917,2516
2012-04-07,0.0611610943396,2291148.0,1965485733.0,1659700.0,1940665.0,36667.0,1707.0,2.37136686068,3.46264133098,1751454.53534,229940.0,1506107.0,1.30884444444,13843.3790741,61417712.5,6.55,13.3333333333,52151.1,-51993.5865905,21992.0,5434.0,9764.0,12849.0,21992.0,11814.0,153.0,4687978.0,24790.0,2384064.43623,1398.119995,1399.5249635,1385.580017,1390.1399535,3386360000.0,1390.1399535,9376750.0,250947.418686,12.04784878,78.913409509,6.00168547357,2628
2012-05-07,0.0721942262774,2673476.0,1968159209.0,2058297.0,2386098.0,167971.0,1716.0,2.1076212293,3.76438457619,1751454.53534,182314.0,1234266.0,1.3033,11927.9429758,63526972.0,6.77,13.5666666667,46462.51,-46283.8734599,22045.0,4880.0,9745.0,12793.0,22045.0,9812.0,221.0,4710023.0,22083.0,1819963.93905,1368.790039,1373.910034,1363.939941,1369.579956,3559390000.0,1369.579956,9383600.0,270718.721892,13.38649042,90.6265401434,4.55921834319,2087
2012-06-07,0.0636975098039,2324401.0,1970483610.0,1696013.0,2008817.0,386765.0,1725.0,2.34949742191,3.89408788118,1751454.53534,196760.0,1325077.0,1.2595,13320.987411,63245279.2125,6.73449,11.65,51599.66238,-51435.2216257,21962.0,5045.0,10078.0,14342.0,21962.0,9044.0,220.0,4731985.0,22262.0,1621179.08254,1316.150024,1329.050049,1312.680054,1314.98999,4258140000.0,1314.98999,9391250.0,242774.801427,12.41769967,83.6268742506,5.45804992751,2300
2012-07-07,0.0635570705882,2338224.0,1972821834.0,1555468.0,2055171.0,110570.0,1735.0,2.20746105859,5.30086802066,1751454.53534,161200.0,1088100.0,1.2349,14801.0971233,63448312.5,6.75,12.2,57678.75,-57068.5994217,26129.0,4886.0,10070.0,13939.0,26129.0,14531.0,175.0,4758114.0,26033.0,4379832.14432,1362.94665533,1363.01664233,1347.57002733,1353.940023,2798380000.0,1353.940023,9399750.0,198336.565287,45.39267827,306.400578322,5.48612956979,1843
2012-08-07,0.0612823116883,6281904.0,1979103738.0,5794146.0,6033976.0,4133020.0,1744.0,2.44187860073,6.0005501992,1751454.53534,128522.0,882943.0,1.2436,13408.0526882,64629181.5,6.87,11.15,52981.44,-52813.8532131,21697.0,4319.0,8920.0,12853.0,21697.0,9436.0,145.0,4779811.0,22403.0,623122.949405,1394.459961,1407.140015,1394.459961,1401.349976,3682490000.0,1401.349976,9407450.0,291591.984628,12.394001,85.14678687,3.02800859004,1927
2012-09-07,0.0674311575758,2870465.0,1981974203.0,2122051.0,2421579.0,468984.0,1755.0,2.2534076622,4.43482536524,1751454.53534,186366.0,1285179.0,1.2706,14365.7707373,64930667.2,6.896,11.6166666667,56995.44,-56782.2527561,25293.0,5137.0,10811.0,13641.0,25293.0,11769.0,170.0,4805104.0,24678.0,1893125.87659,1432.119995,1437.920044,1431.449951,1437.920044,3717620000.0,1437.920044,9415700.0,227316.582666,15.91462354,109.747243932,5.65369621697,6016
2012-10-07,0.0967255430464,3123715.0,1985097918.0,2275432.0,2740804.0,134930.0,1769.0,1.63906787872,3.1254605156,1751454.53534,242268.0,1753780.0,1.29726666667,13146.8568566,68214906.75,7.239,18.1666666667,54813.708,-54490.0612838,33442.0,5656.0,11065.0,16209.0,33442.0,14253.0,173.0,4838546.0,30219.0,2373200.40294,1461.08671067,1464.27335633,1454.36332233,1457.56335467,2610126666.67,1457.56335467,9423250.0,588869.641088,22.70876035,164.388716174,2.97821468085,3078
2012-11-07,0.0954950072993,22273956.0,2007371874.0,21662645.0,21917454.0,20554048.0,1782.0,1.65204107409,3.31308715865,1751454.53534,207269.0,1504151.0,1.2746,11927.9429758,68434235.7,7.257,13.65,49833.819,-49581.3682387,30165.0,6299.0,12720.0,16149.0,30165.0,12621.0,206.0,4868711.0,27370.0,1249365.53361,1428.27002,1428.27002,1388.140015,1394.530029,4356490000.0,1394.530029,9430100.0,375530.223268,17.78720701,129.081761272,4.00540479911,5921
2012-12-07,0.0787510993377,1616187.0,2008988061.0,988433.0,1213028.0,151220.0,1793.0,2.0904812592,3.12903728899,1751454.53534,241800.0,1769973.0,1.2905,13146.8568566,69083598.0,7.32,15.7,55383.12,-55148.1114715,26493.0,7111.0,12635.0,15854.0,26493.0,14729.0,196.0,4895204.0,27972.0,1310703.542,1413.949951,1420.339966,1410.900024,1418.069946,3125160000.0,1418.069946,9437650.0,251974.99431,16.10499023,117.888528484,7.02440001654,3326
2012-07-13,0.0654708944099,3876820.0,2012864881.0,3127841.0,3518473.0,148257.0,1803.0,2.71702572416,2.54049762678,1751454.53534,317339.0,2506981.0,1.2185,14017.5096285,74621030.0,7.9,12.1166666667,63689.8,-63494.542756,23441.0,6208.0,10983.0,14468.0,23441.0,12350.0,203.0,4918645.0,24266.0,2448766.94967,1334.810059,1357.699951,1334.810059,1356.780029,3212930000.0,1356.780029,9445700.0,748966.056105,12.71610684,100.457244036,3.34725621091,3324
2012-07-14,0.0775100805369,15859221.0,2028724102.0,15151377.0,15548655.0,13606028.0,1814.0,2.25854357556,2.45653177342,1751454.53534,303924.0,2336848.0,1.21823333333,12972.7263022,72684419.5665,7.68891,17.2666666667,57405.40206,-57156.3201442,25417.0,6328.0,11236.0,14244.0,25417.0,12889.0,217.0,4944062.0,24426.0,2369172.75994,1342.04003933,1357.553304,1339.37670933,1355.73335767,3096193333.33,1355.73335767,9453150.0,174250.085313,16.39495791,126.059355824,13.4108831302,2256
2012-07-15,0.0743114563758,1841186.0,2030565288.0,1467807.0,1583834.0,303133.0,1825.0,2.20604638878,5.05599327781,1751454.53534,147666.0,1129466.0,1.21796666667,12972.7263022,72361953.462,7.64877,15.1916666667,57105.71682,-56854.6283066,25886.0,5475.0,10569.0,14385.0,14385.0,11599.0,254.0,4969948.0,24339.0,1672124.09871,1349.27001967,1357.406657,1343.94335967,1354.68668633,2979456666.67,1354.68668633,9460600.0,145251.824347,16.82730601,128.70819339,7.77591498485,2252
2012-07-16,0.0932885472973,3741008.0,2034306296.0,2840636.0,3280692.0,988840.0,1838.0,2.01300179641,3.70263333891,1751454.53534,200425.0,1661503.0,1.2177,12885.661025,78488773.2,8.2899,12.8833333333,61519.3479,-61168.444729,30561.0,6029.0,11384.0,14852.0,30561.0,12849.0,250.0,5000509.0,28370.0,1695175.10559,1356.5,1357.26001,1348.51001,1353.640015,2862720000.0,1353.640015,9468000.0,608643.124166,21.32899927,176.815271048,2.72984693176,2833
2012-07-17,0.0870971412429,15404081.0,2049710377.0,14187568.0,15040935.0,448896.0,1853.0,2.42631943043,2.15531164165,1866391.305,411541.0,3905528.0,1.2281,16421.8502561,89935306.5,9.49,13.3,84176.3,-83794.2490046,34693.0,7959.0,14224.0,17542.0,21317.0,15490.0,215.0,5035202.0,33380.0,2666970.47688,1353.680054,1365.359985,1345.069946,1363.670044,3566680000.0,1363.670044,9476850.0,2217552.05266,20.25827138,192.250995396,1.76118888009,3367
2012-07-18,0.0929550331126,4810063.0,2054520440.0,4011742.0,4418989.0,403067.0,1867.0,2.31664169622,2.58060556783,1866391.305,293536.0,2758940.0,1.2234,14009.6010659,89143780.756,9.39899,14.7,71197.34925,-70725.0051603,30733.0,5859.0,11845.0,17258.0,30733.0,12195.0,239.0,5065935.0,27537.0,1740583.53574,1363.579956,1375.26001,1358.959961,1372.780029,3642630000.0,1372.780029,9484400.0,1061472.88351,25.25477096,237.369339705,2.59916165098,3236
2012-07-19,0.103590118881,4539221.0,2059059661.0,4120435.0,4330378.0,719773.0,1881.0,2.13988173569,3.88669446852,1866391.305,184476.0,1710994.0,1.2287,13267.3705459,88033272.0105,9.27491,12.6833333333,66501.1047,-66126.4695217,31077.0,5401.0,10292.0,13987.0,31077.0,11908.0,185.0,5097012.0,28008.0,1295478.21611,1373.01001,1380.390015,1371.209961,1376.51001,4043360000.0,1376.51001,9491550.0,433033.304433,20.39232492,189.136978324,3.9511831258,3867
2012-07-20,0.11505281295,2364798.0,2061424459.0,1787558.0,2005954.0,346416.0,1896.0,1.82150125767,2.80540231839,1866391.305,248806.0,2297360.0,1.22,12896.2552858,87704874.675,9.23355,16.6833333333,64450.179,-63894.7932259,35383.0,5368.0,10922.0,15019.0,20661.0,14058.0,189.0,5132395.0,28822.0,1421994.54584,1376.51001,1376.51001,1362.189941,1362.660034,3925020000.0,1362.660034,9498500.0,1453495.00949,30.14867241,278.379274131,1.58057617528,3782
2012-07-21,0.10836032,3687205.0,2065111664.0,2975261.0,3321110.0,1053028.0,1912.0,1.94216713655,3.29790202042,1866391.305,228266.0,2214183.0,1.21683333333,13916.8222509,92208200.0,9.7,15.25,73021.6,-72469.5740486,37598.0,6466.0,12724.0,15593.0,23284.0,15535.0,172.0,5169993.0,31248.0,2234606.50935,1371.786662,1371.786662,1353.97998033,1358.61336267,3855740000.0,1358.61336267,9506000.0,1350688.65446,28.9098919,280.42595143,1.63929964204,2689
2012-07-22,0.0876327482014,2390146.0,2067501810.0,1758738.0,2088257.0,160137.0,1924.0,2.09124270225,5.02218564597,1866391.305,138685.0,1248162.0,1.21366666667,12896.2552858,85616550.0,9.0,11.8833333333,62685.0,-62411.8142093,29975.0,6959.0,12724.0,15686.0,29975.0,14143.0,157.0,5199968.0,28132.0,2017199.61626,1367.063314,1367.063314,1345.77001967,1354.56669133,3786460000.0,1354.56669133,9512950.0,300378.076041,15.35397674,138.18579066,4.15530241599,2705
2012-07-23,0.0998181933333,2726280.0,2070228090.0,1853491.0,2250396.0,1004902.0,1938.0,1.927846021,3.76800450385,1866391.305,199655.0,1836824.0,1.2105,13916.8222509,87588140.0,9.2,10.6833333333,69211.6,-68786.9101618,35901.0,8649.0,14478.0,16022.0,35901.0,16667.0,195.0,5235869.0,35299.0,1883207.37252,1362.339966,1362.339966,1337.560059,1350.52002,3717180000.0,1350.52002,9520450.0,1236244.41226,23.16193893,213.089838156,1.48580951192,3042
2012-07-24,0.0821879689441,2523647.0,2072751737.0,1898913.0,2171101.0,767020.0,1951.0,2.41376924361,3.56001249719,1866391.305,226600.0,2030339.0,1.2089,14937.389216,85375360.0,8.96,13.2833333333,72280.32,-71970.7079705,29945.0,6960.0,12242.0,14542.0,19063.0,13623.0,226.0,5265814.0,29817.0,2038593.7443,1350.52002,1351.530029,1329.23999,1338.310059,3891290000.0,1338.310059,9528500.0,398218.93949,17.55491401,157.29202953,5.09854941259,2701
2012-07-25,0.0791642727273,2237551.0,2074989288.0,1635469.0,1889209.0,445555.0,1963.0,2.32294419954,3.96545662189,1866391.305,194555.0,1706245.0,1.2134,14287.9375109,83632283.276,8.76998,11.45,67660.3957,-67394.7276119,29127.0,6259.0,11219.0,14340.0,29127.0,12535.0,206.0,5294941.0,26521.0,1181372.18944,1338.349976,1343.97998,1331.5,1337.890015,3719170000.0,1337.890015,9536200.0,350256.933479,15.29289555,134.118388116,4.87140893971,2697
2012-07-26,0.0739709662921,3695236.0,2078684524.0,2849348.0,3386710.0,571677.0,1976.0,2.58939710296,3.71080844993,1866391.305,240325.0,2138892.0,1.226,16514.6290711,84951390.0,8.9,13.0666666667,79370.2,-79043.6886359,30652.0,5331.0,11214.0,15268.0,19499.0,11699.0,271.0,5325593.0,25872.0,1759046.66977,1338.170044,1363.130005,1338.170044,1360.02002,4429300000.0,1360.02002,9545100.0,593481.536107,18.68667012,166.311364068,3.60397463474,2646
2012-07-27,0.0659902440476,1879028.0,2080563552.0,1289424.0,1551165.0,263783.0,1987.0,2.84957434733,5.06631285099,1866391.305,166097.0,1486569.0,1.2317,15586.840921,85503825.0,8.95,10.9833333333,75314.25,-75044.1782703,26430.0,6016.0,11231.0,13947.0,26430.0,11425.0,242.0,5352023.0,25871.0,2542177.22727,1360.050049,1389.189941,1360.050049,1385.969971,4399010000.0,1385.969971,9553500.0,237103.603393,15.17561226,135.821729727,6.2697034099,2354
2012-07-28,0.0795506,2568552.0,2083132104.0,1949679.0,2193217.0,189615.0,2000.0,2.2925723928,6.18926517177,1866391.305,137658.0,1229283.0,1.22933333333,15772.398551,85388660.0,8.93,11.6,76083.6,-75720.1044817,33187.0,8464.0,13042.0,16516.0,22927.0,13889.0,210.0,5385210.0,31154.0,1721419.87291,1368.680013,1390.03995733,1367.15669767,1385.74666367,4003360000.0,1385.74666367,9562000.0,194334.796007,20.70498525,184.895518283,6.32559518098,1958
2012-07-29,0.0953196689655,1927607.0,2085059711.0,1388398.0,1683795.0,199712.0,2013.0,1.97012208735,5.55847697837,1866391.305,130737.0,1162123.0,1.22696666667,13452.9281759,85061063.25,8.889,14.9,64596.363,-64287.5077826,32788.0,5949.0,10914.0,14838.0,22726.0,11567.0,169.0,5417998.0,26862.0,1270281.86632,1377.309977,1390.88997367,1374.26334633,1385.52335633,3607710000.0,1385.52335633,9569250.0,90202.6001398,17.74577763,157.742217353,12.8834803265,2175
2012-07-30,0.0923765459459,2949976.0,2088009687.0,2533651.0,2699708.0,132415.0,2030.0,2.22043895927,5.95666154907,2036671.08869,155641.0,1424114.0,1.2246,18730.0417587,87643275.0,9.15,12.4666666667,84829.65,-84439.9093081,38204.0,6072.0,11248.0,13603.0,19259.0,12850.0,187.0,5456202.0,30168.0,948209.354648,1385.939941,1391.73999,1381.369995,1385.300049,3212060000.0,1385.300049,9578500.0,405296.121057,21.59461114,197.590691931,3.51376168765,2516
2012-07-31,0.115759428571,4118769.0,2092128456.0,2542601.0,3272774.0,524867.0,2045.0,1.74087769267,2.19507110901,2036671.08869,303817.0,2868033.0,1.2284,13465.3813725,90483816.0,9.44,21.7916666667,62955.36,-62588.6763983,36163.0,11924.0,17489.0,22935.0,22935.0,17125.0,220.0,5492365.0,37314.0,2129740.04036,1385.27002,1387.160034,1379.170044,1379.319946,3821570000.0,1379.319946,9585150.0,695638.695739,19.84360187,187.323601653,4.1228770702,3093
2012-01-08,0.111384241135,2478577.0,2094607033.0,1704561.0,2110125.0,481268.0,2060.0,1.97429382665,2.59561353641,2036671.08869,272383.0,2598530.0,1.2744,14275.3291242,91509588.0,9.54,16.2833333333,67447.8,-67064.1562223,34163.0,11275.0,15957.0,21197.0,23654.0,19278.0,255.0,5526528.0,38959.0,2785336.88999,1278.863322,1281.939982,1274.146688,1279.73665367,3466676666.67,1279.73665367,9592200.0,550479.324363,20.21423246,192.843777668,4.72048635184,2692
2012-02-08,0.0851369025974,3495048.0,2098102081.0,2855338.0,3191738.0,1389095.0,2073.0,2.32936720554,2.86505338767,2036671.08869,269419.0,2640307.0,1.3274,15591.4942207,94079020.0,9.8,12.85,75646.2,-75265.3115365,32475.0,7067.0,12800.0,17345.0,32475.0,15951.0,192.0,5559003.0,32741.0,1964547.29791,1347.040039,1351.0,1341.949951,1349.959961,4096730000.0,1349.959961,9599900.0,528962.919603,19.86616974,194.688463452,4.99147808373,2837
2012-03-08,0.0757594450867,5087997.0,2103190078.0,3375765.0,4751406.0,928895.0,2086.0,3.28268972612,3.25439472296,2036671.08869,266317.0,2961123.0,1.3242,17515.1201311,106835545.74,11.1188,10.2166666667,96366.6396,-95978.3165163,29356.0,6722.0,13007.0,16731.0,19185.0,14362.0,228.0,5588359.0,29197.0,1674221.83346,1352.650024,1368.719971,1352.650024,1365.910034,3543060000.0,1365.910034,9608550.0,1553677.20546,17.9249095,199.303483749,1.90588061957,2720
2012-04-08,0.0829893733333,4179002.0,2107369080.0,3606781.0,3879140.0,683313.0,2098.0,3.01857558759,4.46253799092,2036671.08869,168604.0,1905221.0,1.30935555556,15186.5203449,108661365.0,11.3,13.9166666667,85021.2,-84476.1580838,28166.0,6829.0,11397.0,15797.0,28166.0,14934.0,208.0,5616525.0,28179.0,1149479.48812,1397.784973,1398.48745725,1381.9100035,1386.16995225,3427670000.0,1386.16995225,9616050.0,614373.120353,24.23379789,273.841916157,3.10108090966,2153
2012-05-08,0.0922645034483,2030424.0,2109399504.0,1490091.0,1663572.0,683611.0,2111.0,2.54268382964,5.09543515876,2036671.08869,142755.0,1596988.0,1.3025,14680.303,107654894.77,11.1869,13.1166666667,81373.5106,-80830.6160344,32003.0,6478.0,11183.0,15170.0,32003.0,14297.0,166.0,5648528.0,28698.0,2028384.34611,1369.160034,1369.160034,1347.75,1363.719971,4261670000.0,1363.719971,9623300.0,575889.60323,24.52949124,274.408965553,2.77308087163,2141
2012-06-08,0.10374741844,3899731.0,2113299235.0,1993559.0,3505260.0,494525.0,2125.0,2.22054506785,3.95456283359,2036671.08869,178831.0,2019207.0,1.2468,14275.3291242,108737437.492,11.29112,19.775,79850.80064,-79351.7420899,35960.0,7211.0,12559.0,17676.0,35960.0,16076.0,189.0,5684488.0,33954.0,1875108.81064,1314.98999,1325.810059,1307.77002,1325.660034,3497190000.0,1325.660034,9630350.0,709410.202492,22.199207,250.653910142,2.84631764171,2840
2012-07-08,0.076450033557,3497351.0,2116796586.0,2769082.0,3030573.0,1378298.0,2136.0,2.87989942729,3.9011028952,2036671.08869,191484.0,2113987.0,1.2321,15085.2768759,106401312.0,11.04,12.6333333333,82468.8,-82016.9600101,28636.0,7364.0,13132.0,17330.0,28636.0,15315.0,199.0,5713124.0,32197.0,1940221.75537,1358.80334467,1358.94331867,1347.11002567,1353.199992,2851620000.0,1353.199992,9637800.0,470601.086137,20.92753532,231.039989933,4.49209926546,3555
2012-08-08,0.0932752,7076636.0,2123873222.0,6580162.0,6772885.0,1457733.0,2151.0,2.45411695998,4.29021300236,2036671.08869,199337.0,2222610.0,1.2336,17211.3897242,107556148.537,11.14999,9.7,95354.71448,-94193.1064717,38855.0,5946.0,12400.0,17303.0,20612.0,15584.0,324.0,5751979.0,35918.0,1765841.13518,1401.22998,1404.140015,1396.130005,1402.219971,3221790000.0,1402.219971,9646300.0,461723.277451,52.18018387,581.808528349,4.81372798643,3751
2012-09-08,0.0859794025157,2710487.0,2126583709.0,1712978.0,2044988.0,267240.0,2164.0,2.88721804511,3.31761619666,2036671.08869,240172.0,2882069.0,1.27293333333,16097.7115656,115851000.0,12.0,11.9333333333,95616.0,-95179.5617698,33117.0,9434.0,17906.0,20153.0,33117.0,17203.0,230.0,5785096.0,34940.0,1601461.74506,1434.05334467,1438.19335933,1430.62662733,1434.973348,3552970000.0,1434.973348,9654250.0,915898.372534,18.36985252,220.43823024,3.1467130523,3315
2012-10-08,0.0722908170732,2127704.0,2128711413.0,1555778.0,1785414.0,426737.0,2175.0,3.4954316205,3.8327845423,2036671.08869,215118.0,2495366.0,1.2958,16603.9289104,112084420.0,11.6,8.85,95642.0,-94588.0698268,27362.0,6942.0,12499.0,15049.0,17327.0,13747.0,286.0,5812458.0,29288.0,1174688.42424,1460.930054,1460.930054,1453.099976,1455.880005,2328720000.0,1455.880005,9662450.0,892905.801486,45.85604941,531.930173156,2.79465754985,3134
2012-11-08,0.0754754936709,1854574.0,2130565987.0,1275360.0,1433933.0,709479.0,2186.0,3.06282450916,5.42518333596,2036671.08869,145931.0,1692485.0,1.2736,15996.4680966,112155558.858,11.59788,13.1666666667,91820.41596,-91421.7760483,29979.0,7944.0,13454.0,17938.0,19312.0,14506.0,319.0,5842437.0,27985.0,1920172.47218,1394.530029,1401.22998,1377.51001,1377.51001,3779520000.0,1377.51001,9670350.0,367448.180524,17.37179137,201.475951694,4.6060509276,2773
2012-12-08,0.0797424733728,1476377.0,2132042364.0,1135626.0,1228784.0,266159.0,2199.0,2.95144603123,8.75012470097,2190865.9701,96764.0,1138432.0,1.29133333333,18405.5429383,113871082.0,11.765,12.4666666667,99614.255,-99208.4597148,33751.0,6387.0,12398.0,16788.0,19206.0,13552.0,285.0,5876188.0,30165.0,1621721.94408,1415.32328267,1420.77331567,1412.480021,1418.22998033,3083250000.0,1418.22998033,9678800.0,289226.208641,17.49173695,205.790285217,3.93613154737,3040
2012-08-13,0.133975627451,2428462.0,2134470826.0,1382732.0,1696120.0,524674.0,2219.0,1.83385348142,4.30583128268,2190865.9701,178247.0,2115786.0,1.2339,16663.0063287,114978064.635,11.86999,14.6,91102.17325,-90508.084268,49678.0,11218.0,16985.0,19514.0,23245.0,17446.0,261.0,5925866.0,41509.0,1784521.5362,1405.869995,1405.869995,1397.319946,1404.109985,2499990000.0,1404.109985,9686450.0,389537.215568,25.04966154,297.339231983,5.43153738348,3491
2012-08-14,0.0983537239264,3160076.0,2137630902.0,2430636.0,2772341.0,542421.0,2235.0,2.64628498258,3.37556025325,2190865.9701,242064.0,2948060.0,1.2352,17752.0917097,118069273.102,12.17887,12.7,99513.54677,-98990.5892703,37605.0,8349.0,15390.0,19421.0,27510.0,15631.0,221.0,5963471.0,34362.0,1715320.3424,1404.359985,1410.030029,1400.599976,1403.930054,2930900000.0,1403.930054,9694600.0,743549.812671,21.93973905,267.201229724,3.9648455327,4392
2012-08-15,0.127678701754,3490176.0,2141121078.0,3013210.0,3169163.0,1414825.0,2256.0,2.21486162625,4.84919653069,2190865.9701,176895.0,2241263.0,1.2276,18623.3600144,122938910.5,12.67,16.0666666667,108683.26,-107972.164649,49070.0,7445.0,13633.0,16377.0,34830.0,14665.0,191.0,6012541.0,36444.0,1863928.72093,1403.890015,1407.72998,1401.829956,1405.530029,2655750000.0,1405.530029,9703150.0,661329.759446,28.12433709,356.33535093,3.38902525236,4334
2012-08-16,0.141008253247,4338173.0,2145459251.0,3599548.0,3906845.0,738799.0,2277.0,2.17675340344,3.81164350225,2190865.9701,202852.0,2807715.0,1.2279,16771.9148668,134409719.912,13.84119,16.1666666667,107020.08108,-106124.507875,49165.0,10615.0,17656.0,21211.0,49165.0,24045.0,223.0,6061706.0,47362.0,1664499.54769,1405.569946,1417.439941,1404.150024,1415.51001,3114100000.0,1415.51001,9710850.0,1506129.01085,32.70348326,452.655125463,1.86419280238,4982
2012-08-17,0.117367545455,11627721.0,2157086972.0,10900471.0,11268589.0,7308704.0,2293.0,2.70367019586,3.30866414019,2190865.9701,217006.0,3341893.0,1.2337,15573.9209478,149657200.0,15.4,13.2666666667,110572.0,-109638.915398,40897.0,10087.0,16695.0,19174.0,28810.0,24396.0,272.0,6102603.0,45775.0,2729697.58044,1415.839966,1418.709961,1414.670044,1418.160034,2922990000.0,1418.160034,9718000.0,1444851.12853,30.58990923,471.084602142,2.31296669376,4269
2012-08-18,0.111775878378,13615115.0,2170702087.0,12741995.0,13138925.0,1677547.0,2309.0,2.9205632912,2.74695895675,2190865.9701,270117.0,4122022.0,1.23246666667,16118.4636382,148410965.556,15.26014,15.6166666667,113230.2388,-112608.125985,38770.0,9776.0,15597.0,19846.0,38770.0,21679.0,192.0,6141373.0,41427.0,2627510.81954,1416.50996933,1418.51664233,1413.82002767,1418.15002433,2870766666.67,1418.15002433,9725400.0,3208627.49691,20.76717614,316.910015301,1.28466813433,3030
2012-08-19,0.108494094937,14724429.0,2185426516.0,13285705.0,14218113.0,232749.0,2326.0,2.71303751927,2.17732090186,2190865.9701,363658.0,4363895.0,1.23123333333,17207.5490192,116799600.0,12.0,13.2333333333,95016.0,-94572.5390879,35022.0,7647.0,13795.0,16997.0,35022.0,15126.0,198.0,6176395.0,32820.0,3349445.75565,1417.17997267,1418.32332367,1412.97001133,1418.14001467,2818543333.33,1418.14001467,9733300.0,1976252.30007,18.95507601,227.46091212,2.20816699016,3136
2012-08-20,0.0876415291005,11742290.0,2197168806.0,9914315.0,11098125.0,496040.0,2342.0,2.74550320018,1.4013092961,2190865.9701,676367.0,7101858.0,1.23,20583.7137002,102298875.0,10.5,10.2166666667,99519.0,-98930.8336923,36248.0,7789.0,13155.0,16452.0,36248.0,16526.0,270.0,6212643.0,34086.0,9622289.30046,1417.849976,1418.130005,1412.119995,1418.130005,2766320000.0,1418.130005,9742750.0,2746175.55591,28.01583883,294.166307715,2.58609040678,3904
2012-08-21,0.0902503038674,3228810.0,2200397616.0,2283107.0,2656959.0,301565.0,2358.0,2.30779397614,2.96974816253,2190865.9701,305514.0,3146792.0,1.2428,19712.4453954,100443442.482,10.29999,10.1833333333,93451.80927,-92975.2725686,40494.0,8714.0,14735.0,17848.0,29080.0,20195.0,173.0,6253137.0,40498.0,6768934.30133,1418.130005,1426.680054,1410.859985,1413.170044,3282950000.0,1413.170044,9751800.0,730786.46907,23.26574408,239.636931367,4.30603538269,6253
2012-08-22,0.110619919463,5272495.0,2205670111.0,4109952.0,4580079.0,171672.0,2374.0,1.88716936556,2.05071444898,2190865.9701,364458.0,3739343.0,1.2448,16227.3721763,100129905.0,10.26,13.7,76683.24,-76184.9729722,40634.0,8173.0,14198.0,18421.0,29550.0,18217.0,210.0,6293771.0,39189.0,5845207.91306,1413.089966,1416.119995,1406.780029,1413.48999,3062690000.0,1413.48999,9759250.0,704257.314464,24.5640378,252.027027828,5.30962557605,6499
2012-08-23,0.0794139030303,2682449.0,2208352560.0,1868379.0,2098756.0,667720.0,2387.0,2.66890445459,3.19501142717,2190865.9701,258872.0,2653441.0,1.2552,17969.9087859,100116875.0,10.25,9.63333333333,84777.75,-84341.7751929,31765.0,8087.0,13359.0,16434.0,31765.0,18003.0,205.0,6325536.0,34809.0,8073544.01797,1413.48999,1413.48999,1400.5,1402.079956,3008240000.0,1402.079956,9767500.0,641114.69518,21.53412752,220.72480708,4.1387933141,5034
2012-08-24,0.0795476410256,3097632.0,2211450192.0,2405762.0,2535980.0,1291235.0,2399.0,2.58757144241,3.60746474885,2190865.9701,216717.0,2221352.0,1.2507,16989.731943,100196825.0,10.25,11.4666666667,80134.5,-79757.1710231,30969.0,8190.0,13473.0,16806.0,30969.0,16869.0,203.0,6356505.0,34511.0,7957035.36121,1401.98999,1413.459961,1398.040039,1411.130005,2598790000.0,1411.130005,9775300.0,471155.051966,18.81258311,192.828976877,4.7146947874,6807
2012-08-25,0.108947419847,1708532.0,2213158724.0,840577.0,960775.0,178317.0,2413.0,1.89774168099,2.75029529502,2440642.60692,238920.0,2448928.0,1.25146666667,15893.5752698,100263962.5,10.25,16.9,67352.75,-66912.8087456,35491.0,8132.0,13246.0,17125.0,22820.0,16349.0,198.0,6391996.0,33067.0,9640536.11204,1405.03666167,1414.363322,1401.730021,1410.89998367,2556693333.33,1410.89998367,9781850.0,471155.051966,21.92109799,224.691254397,5.19771131174,2954
