,HashRate
2010-07-24 18:15:05,1.66954468479
2010-07-25 18:15:05,1.93125709484
2010-07-26 18:15:05,2.34638712457
2010-07-27 18:15:05,2.12448340423
2010-07-28 18:15:05,1.96666463706
2010-07-29 18:15:05,2.12448340423
2010-07-30 18:15:05,2.2094627404
2010-07-31 18:15:05,2.29444207657
2010-08-01 18:15:05,2.68291904192
2010-08-02 18:15:05,3.08353591243
2010-08-03 18:15:05,2.76789837809
2010-08-04 18:15:05,2.76789837809
2010-08-05 18:15:05,2.96213686076
2010-08-06 18:15:05,2.81847061359
2010-08-07 18:15:05,2.48585606913
2010-08-08 18:15:05,3.36115750193
2010-08-09 18:15:05,3.30863941596
2010-08-10 18:15:05,3.62374793176
2010-08-11 18:15:05,3.79880821832
2010-08-12 18:15:05,3.81631424698
2010-08-13 18:15:05,3.79880821832
2010-08-14 18:15:05,4.56907347918
2010-08-15 18:15:05,6.99611010373
2010-08-16 18:15:05,2.95108644376
2010-08-17 18:15:05,3.33269244941
2010-08-18 18:15:05,3.38357325017
2010-08-19 18:15:05,3.56165605281
2010-08-20 18:15:05,4.24854686299
2010-08-21 18:15:05,4.68103366941
2010-08-22 18:15:05,5.06263967506
2010-08-23 18:15:05,5.52056688185
2010-08-24 18:15:05,5.21528207733
2010-08-25 18:15:05,5.77497088563
2010-08-26 18:15:05,5.29160327846
2010-08-27 18:15:05,5.51599462684
2010-08-28 18:15:05,5.5469833607
2010-08-29 18:15:05,4.89621994967
2010-08-30 18:15:05,4.61732134494
2010-08-31 18:15:05,5.42302842527
2010-09-01 18:15:05,5.45401715913
2010-09-02 18:15:05,4.67929881266
2010-09-03 18:15:05,4.95819741739
2010-09-04 18:15:05,5.5469833607
2010-09-05 18:15:05,5.02017488511
2010-09-06 18:15:05,5.23709602212
2010-09-07 18:15:05,4.67929881266
2010-09-08 18:15:05,5.38653022243
2010-09-09 18:15:05,5.3510925236
2010-09-10 18:15:05,6.05984650023
2010-09-11 18:15:05,5.74090721075
2010-09-12 18:15:05,6.48509888621
2010-09-13 18:15:05,5.81178260841
2010-09-14 18:15:05,6.91035127219
2010-09-15 18:15:05,6.66228738037
2010-09-16 18:15:05,6.73316277804
2010-09-17 18:15:05,7.65454294766
2010-09-18 18:15:05,8.39873462313
2010-09-19 18:15:05,9.58137886114
2010-09-20 18:15:05,9.62700447476
2010-09-21 18:15:05,8.07573361153
2010-09-22 18:15:05,7.89323115703
2010-09-23 18:15:05,9.67263008839
2010-09-24 18:15:05,11.2239009516
2010-09-25 18:15:05,9.21637395214
2010-09-26 18:15:05,8.98824588402
2010-09-27 18:15:05,10.8588960426
2010-09-28 18:15:05,9.85513254288
2010-09-29 18:15:05,11.602605543
2010-09-30 18:15:05,9.24275356814
2010-10-01 18:15:05,10.2260252243
2010-10-02 18:15:05,7.14510736828
2010-10-03 18:15:05,7.93172469322
2010-10-04 18:15:05,10.0949223368
2010-10-05 18:15:05,8.06282758072
2010-10-06 18:15:05,9.96381944934
2010-10-07 18:15:05,11.340399768
2010-10-08 18:15:05,10.1604737806
2010-10-09 18:15:05,10.0293708931
2010-10-10 18:15:05,11.2748483243
2010-10-11 18:15:05,10.815988218
2010-10-12 18:15:05,10.9603442626
2010-10-13 18:15:05,11.5768636274
2010-10-14 18:15:05,13.1524131151
2010-10-15 18:15:05,12.6728980536
2010-10-16 18:15:05,16.3720142423
2010-10-17 18:15:05,19.3176067628
2010-10-18 18:15:05,17.8790615784
2010-10-19 18:15:05,16.6460228488
2010-10-20 18:15:05,16.029503484
2010-10-21 18:15:05,24.8910297496
2010-10-22 18:15:05,16.3447534407
2010-10-23 18:15:05,18.5881509718
2010-10-24 18:15:05,20.1905777797
2010-10-25 18:15:05,22.4339753108
2010-10-26 18:15:05,25.8524858344
2010-10-27 18:15:05,22.6476322185
2010-10-28 18:15:05,22.9681175801
2010-10-29 18:15:05,25.1046866573
2010-10-30 18:15:05,25.6388289266
2010-10-31 18:15:05,27.9717755492
2010-11-01 18:15:05,28.8939219959
2010-11-02 18:15:05,25.820100507
2010-11-03 18:15:05,30.8919059637
2010-11-04 18:15:05,29.3549952192
2010-11-05 18:15:05,33.6583453037
2010-11-06 18:15:05,31.0455970381
2010-11-07 18:15:05,38.1153864627
2010-11-08 18:15:05,40.1133704305
