,TotalBitcoins
2013-01-23 18:15:05,10693125.0
2013-01-24 18:15:05,10696825.0
2013-01-25 18:15:05,10700300.0
2013-01-26 18:15:05,10704050.0
2013-01-27 18:15:05,10707850.0
2013-01-28 18:15:05,10711550.0
2013-01-29 18:15:05,10715600.0
2013-01-30 18:15:05,10719225.0
2013-01-31 18:15:05,10723975.0
2013-02-01 18:15:05,10727800.0
2013-02-02 18:15:05,10731825.0
2013-02-03 18:15:05,10735950.0
2013-02-04 18:15:05,10740350.0
2013-02-05 18:15:05,10744650.0
2013-02-06 18:15:05,10748500.0
2013-02-07 18:15:05,10752200.0
2013-02-08 18:15:05,10756000.0
2013-02-09 18:15:05,10759400.0
2013-02-10 18:15:05,10763500.0
2013-02-11 18:15:05,10767475.0
2013-02-12 18:15:05,10771050.0
2013-02-13 18:15:05,10774975.0
2013-02-14 18:15:05,10779075.0
2013-02-15 18:15:05,10783475.0
2013-02-16 18:15:05,10788200.0
2013-02-17 18:15:05,10792850.0
2013-02-18 18:15:05,10796875.0
2013-02-19 18:15:05,10801025.0
2013-02-20 18:15:05,10805350.0
2013-02-21 18:15:05,10810275.0
2013-02-22 18:15:05,10814300.0
2013-02-23 18:15:05,10818350.0
2013-02-24 18:15:05,10822450.0
2013-02-25 18:15:05,10827325.0
2013-02-26 18:15:05,10831200.0
2013-02-27 18:15:05,10836275.0
2013-02-28 18:15:05,10840550.0
2013-03-01 18:15:05,10844500.0
2013-03-02 18:15:05,10848250.0
2013-03-03 18:15:05,10852050.0
2013-03-04 18:15:05,10856425.0
2013-03-05 18:15:05,10860175.0
2013-03-06 18:15:05,10864225.0
2013-03-07 18:15:05,10868025.0
2013-03-08 18:15:05,10871675.0
2013-03-09 18:15:05,10875925.0
2013-03-10 18:15:05,10880550.0
2013-03-11 18:15:05,10885200.0
2013-03-12 18:15:05,10888150.0
2013-03-13 18:15:05,10892000.0
2013-03-14 18:15:05,10896625.0
2013-03-15 18:15:05,10900875.0
2013-03-16 18:15:05,10905275.0
2013-03-17 18:15:05,10910350.0
2013-03-18 18:15:05,10914825.0
2013-03-19 18:15:05,10919750.0
2013-03-20 18:15:05,10924425.0
2013-03-21 18:15:05,10930000.0
2013-03-22 18:15:05,10935625.0
2013-03-23 18:15:05,10940875.0
2013-03-24 18:15:05,10946300.0
2013-03-25 18:15:05,10949700.0
2013-03-26 18:15:05,10953600.0
2013-03-27 18:15:05,10956750.0
2013-03-28 18:15:05,10961225.0
2013-03-29 18:15:05,10965775.0
2013-03-30 18:15:05,10969925.0
2013-03-31 18:15:05,10973850.0
2013-04-01 18:15:05,10979300.0
2013-04-02 18:15:05,10983675.0
2013-04-03 18:15:05,10988125.0
2013-04-04 18:15:05,10992125.0
2013-04-05 18:15:05,10995725.0
2013-04-06 18:15:05,10999925.0
2013-04-07 18:15:05,11003975.0
2013-04-08 18:15:05,11008200.0
2013-04-09 18:15:05,11012400.0
2013-04-10 18:15:05,11017000.0
2013-04-11 18:15:05,11021100.0
2013-04-12 18:15:05,11025425.0
2013-04-13 18:15:05,11029400.0
2013-04-14 18:15:05,11033475.0
2013-04-15 18:15:05,11037475.0
2013-04-16 18:15:05,11042050.0
2013-04-17 18:15:05,11046225.0
2013-04-18 18:15:05,11050300.0
2013-04-19 18:15:05,11053425.0
2013-04-20 18:15:05,11057050.0
2013-04-21 18:15:05,11061400.0
2013-04-22 18:15:05,11065450.0
2013-04-23 18:15:05,11069425.0
2013-04-24 18:15:05,11073800.0
2013-04-25 18:15:05,11077775.0
2013-04-26 18:15:05,11082075.0
2013-04-27 18:15:05,11086050.0
2013-04-28 18:15:05,11090225.0
2013-04-29 18:15:05,11094750.0
2013-04-30 18:15:05,11098475.0
2013-05-01 18:15:05,11102000.0
2013-05-02 18:15:05,11105600.0
2013-05-03 18:15:05,11109275.0
2013-05-04 18:15:05,11113125.0
2013-05-05 18:15:05,11116975.0
2013-05-06 18:15:05,11121050.0
2013-05-07 18:15:05,11125450.0
2013-05-08 18:15:05,11129525.0
2013-05-09 18:15:05,11133675.0
2013-05-10 18:15:05,11137850.0
2013-05-11 18:15:05,11142225.0
2013-05-12 18:15:05,11146675.0
2013-05-13 18:15:05,11151175.0
2013-05-14 18:15:05,11154850.0
2013-05-15 18:15:05,11158525.0
2013-05-16 18:15:05,11162150.0
2013-05-17 18:15:05,11166175.0
2013-05-18 18:15:05,11169850.0
2013-05-19 18:15:05,11173700.0
2013-05-20 18:15:05,11177150.0
2013-05-21 18:15:05,11180875.0
2013-05-22 18:15:05,11185025.0
2013-05-23 18:15:05,11189050.0
2013-05-24 18:15:05,11193100.0
2013-05-25 18:15:05,11197400.0
2013-05-26 18:15:05,11201425.0
2013-05-27 18:15:05,11205725.0
2013-05-28 18:15:05,11209775.0
2013-05-29 18:15:05,11213975.0
2013-05-30 18:15:05,11218200.0
2013-05-31 18:15:05,11222850.0
2013-06-01 18:15:05,11227800.0
2013-06-02 18:15:05,11232900.0
2013-06-03 18:15:05,11238125.0
2013-06-04 18:15:05,11243375.0
2013-06-05 18:15:05,11248425.0
2013-06-06 18:15:05,11252875.0
2013-06-07 18:15:05,11256900.0
2013-06-08 18:15:05,11261100.0
2013-06-09 18:15:05,11265275.0
2013-06-10 18:15:05,11269775.0
2013-06-11 18:15:05,11274175.0
2013-06-12 18:15:05,11279175.0
2013-06-13 18:15:05,11284000.0
2013-06-14 18:15:05,11288300.0
2013-06-15 18:15:05,11292700.0
2013-06-16 18:15:05,11297375.0
2013-06-17 18:15:05,11301225.0
2013-06-18 18:15:05,11304875.0
2013-06-19 18:15:05,11308000.0
2013-06-20 18:15:05,11311650.0
2013-06-21 18:15:05,11315975.0
2013-06-22 18:15:05,11320275.0
2013-06-23 18:15:05,11324675.0
2013-06-24 18:15:05,11328250.0
2013-06-25 18:15:05,11331950.0
2013-06-26 18:15:05,11336675.0
2013-06-27 18:15:05,11340825.0
2013-06-28 18:15:05,11345025.0
2013-06-29 18:15:05,11349050.0
2013-06-30 18:15:05,11353150.0
2013-07-01 18:15:05,11356975.0
2013-07-02 18:15:05,11360900.0
2013-07-03 18:15:05,11365275.0
2013-07-04 18:15:05,11369525.0
2013-07-05 18:15:05,11373950.0
2013-07-06 18:15:05,11378650.0
2013-07-07 18:15:05,11383325.0
2013-07-08 18:15:05,11387975.0
2013-07-09 18:15:05,11393000.0
2013-07-10 18:15:05,11397275.0
2013-07-11 18:15:05,11402075.0
2013-07-12 18:15:05,11406200.0
2013-07-13 18:15:05,11409975.0
2013-07-14 18:15:05,11414050.0
2013-07-15 18:15:05,11418325.0
2013-07-16 18:15:05,11422425.0
2013-07-17 18:15:05,11426650.0
2013-07-18 18:15:05,11430950.0
2013-07-19 18:15:05,11435175.0
2013-07-20 18:15:05,11439850.0
2013-07-21 18:15:05,11444725.0
2013-07-22 18:15:05,11449225.0
2013-07-23 18:15:05,11452850.0
2013-07-24 18:15:05,11456700.0
2013-07-25 18:15:05,11460125.0
2013-07-26 18:15:05,11464575.0
2013-07-27 18:15:05,11468700.0
2013-07-28 18:15:05,11473125.0
2013-07-29 18:15:05,11477275.0
2013-07-30 18:15:05,11481900.0
2013-07-31 18:15:05,11486875.0
2013-08-01 18:15:05,11491500.0
2013-08-02 18:15:05,11496250.0
2013-08-03 18:15:05,11500725.0
2013-08-04 18:15:05,11505000.0
2013-08-05 18:15:05,11509800.0
2013-08-06 18:15:05,11514525.0
2013-08-07 18:15:05,11518925.0
2013-08-08 18:15:05,11523975.0
2013-08-09 18:15:05,11529175.0
2013-08-10 18:15:05,11534150.0
2013-08-11 18:15:05,11539500.0
2013-08-12 18:15:05,11545225.0
2013-08-13 18:15:05,11550025.0
2013-08-14 18:15:05,11553875.0
2013-08-15 18:15:05,11558050.0
2013-08-16 18:15:05,11562350.0
2013-08-17 18:15:05,11567025.0
2013-08-18 18:15:05,11571950.0
2013-08-19 18:15:05,11576400.0
2013-08-20 18:15:05,11580925.0
2013-08-21 18:15:05,11586075.0
2013-08-22 18:15:05,11591275.0
2013-08-23 18:15:05,11596650.0
2013-08-24 18:15:05,11601300.0
2013-08-25 18:15:05,11604875.0
2013-08-26 18:15:05,11608950.0
2013-08-27 18:15:05,11613250.0
2013-08-28 18:15:05,11617425.0
2013-08-29 18:15:05,11622375.0
2013-08-30 18:15:05,11627225.0
2013-08-31 18:15:05,11632600.0
2013-09-01 18:15:05,11638150.0
2013-09-02 18:15:05,11644025.0
2013-09-03 18:15:05,11648650.0
2013-09-04 18:15:05,11653000.0
2013-09-05 18:15:05,11657075.0
2013-09-06 18:15:05,11661825.0
2013-09-07 18:15:05,11665900.0
2013-09-08 18:15:05,11669625.0
2013-09-09 18:15:05,11674450.0
2013-09-10 18:15:05,11679100.0
2013-09-11 18:15:05,11684125.0
2013-09-12 18:15:05,11689325.0
2013-09-13 18:15:05,11694575.0
2013-09-14 18:15:05,11699975.0
2013-09-15 18:15:05,11704550.0
2013-09-16 18:15:05,11708775.0
2013-09-17 18:15:05,11713200.0
2013-09-18 18:15:05,11716975.0
2013-09-19 18:15:05,11721850.0
2013-09-20 18:15:05,11726675.0
2013-09-21 18:15:05,11731350.0
2013-09-22 18:15:05,11736500.0
2013-09-23 18:15:05,11742025.0
2013-09-24 18:15:05,11747050.0
2013-09-25 18:15:05,11752400.0
2013-09-26 18:15:05,11756675.0
2013-09-27 18:15:05,11761075.0
2013-09-28 18:15:05,11765350.0
2013-09-29 18:15:05,11769550.0
2013-09-30 18:15:05,11773650.0
2013-10-01 18:15:05,11778550.0
2013-10-02 18:15:05,11782875.0
2013-10-03 18:15:05,11788075.0
2013-10-04 18:15:05,11792525.0
2013-10-05 18:15:05,11797800.0
2013-10-06 18:15:05,11802850.0
2013-10-07 18:15:05,11806675.0
2013-10-08 18:15:05,11810575.0
2013-10-09 18:15:05,11815150.0
2013-10-10 18:15:05,11820025.0
2013-10-11 18:15:05,11824450.0
2013-10-12 18:15:05,11829375.0
2013-10-13 18:15:05,11835100.0
2013-10-14 18:15:05,11841550.0
2013-10-15 18:15:05,11847750.0
2013-10-16 18:15:05,11853225.0
2013-10-17 18:15:05,11857700.0
2013-10-18 18:15:05,11862025.0
2013-10-19 18:15:05,11867500.0
2013-10-20 18:15:05,11872900.0
2013-10-21 18:15:05,11877925.0
2013-10-22 18:15:05,11884150.0
2013-10-23 18:15:05,11889425.0
2013-10-24 18:15:05,11894650.0
2013-10-25 18:15:05,11900650.0
2013-10-26 18:15:05,11905625.0
2013-10-27 18:15:05,11910050.0
2013-10-28 18:15:05,11914525.0
2013-10-29 18:15:05,11918450.0
2013-10-30 18:15:05,11923350.0
2013-10-31 18:15:05,11928575.0
2013-11-01 18:15:05,11933325.0
2013-11-02 18:15:05,11938750.0
2013-11-03 18:15:05,11943650.0
2013-11-04 18:15:05,11948650.0
2013-11-05 18:15:05,11952900.0
2013-11-06 18:15:05,11956950.0
2013-11-07 18:15:05,11960800.0
2013-11-08 18:15:05,11964125.0
2013-11-09 18:15:05,11967675.0
2013-11-10 18:15:05,11971875.0
2013-11-11 18:15:05,11976750.0
2013-11-12 18:15:05,11981475.0
2013-11-13 18:15:05,11986175.0
2013-11-14 18:15:05,11990400.0
2013-11-15 18:15:05,11994475.0
2013-11-16 18:15:05,11999375.0
2013-11-17 18:15:05,12004200.0
2013-11-18 18:15:05,12008300.0
2013-11-19 18:15:05,12012175.0
2013-11-20 18:15:05,12016250.0
2013-11-21 18:15:05,12019950.0
2013-11-22 18:15:05,12024100.0
2013-11-23 18:15:05,12028150.0
2013-11-24 18:15:05,12032450.0
2013-11-25 18:15:05,12036950.0
2013-11-26 18:15:05,12041050.0
2013-11-27 18:15:05,12045200.0
2013-11-28 18:15:05,12049750.0
2013-11-29 18:15:05,12054375.0
2013-11-30 18:15:05,12058375.0
2013-12-01 18:15:05,12063250.0
2013-12-02 18:15:05,12067325.0
2013-12-03 18:15:05,12072075.0
2013-12-04 18:15:05,12076500.0
2013-12-05 18:15:05,12080775.0
2013-12-06 18:15:05,12086050.0
2013-12-07 18:15:05,12090850.0
2013-12-08 18:15:05,12095325.0
2013-12-09 18:15:05,12100200.0
2013-12-10 18:15:05,12105225.0
2013-12-11 18:15:05,12109175.0
2013-12-12 18:15:05,12113325.0
2013-12-13 18:15:05,12117475.0
2013-12-14 18:15:05,12122475.0
2013-12-15 18:15:05,12126925.0
2013-12-16 18:15:05,12131750.0
2013-12-17 18:15:05,12136675.0
2013-12-18 18:15:05,12141925.0
2013-12-19 18:15:05,12147325.0
2013-12-20 18:15:05,12152375.0
2013-12-21 18:15:05,12156450.0
2013-12-22 18:15:05,12160600.0
2013-12-23 18:15:05,12164575.0
2013-12-24 18:15:05,12168725.0
2013-12-25 18:15:05,12173025.0
2013-12-26 18:15:05,12177500.0
2013-12-27 18:15:05,12181875.0
2013-12-28 18:15:05,12185975.0
2013-12-29 18:15:05,12189725.0
2013-12-30 18:15:05,12194575.0
2013-12-31 18:15:05,12198800.0
2014-01-01 18:15:05,12203800.0
2014-01-02 18:15:05,12207450.0
2014-01-03 18:15:05,12211525.0
2014-01-04 18:15:05,12215225.0
2014-01-05 18:15:05,12219725.0
2014-01-06 18:15:05,12224150.0
2014-01-07 18:15:05,12228825.0
2014-01-08 18:15:05,12233750.0
2014-01-09 18:15:05,12238275.0
2014-01-10 18:15:05,12243325.0
2014-01-11 18:15:05,12248500.0
2014-01-12 18:15:05,12253250.0
2014-01-13 18:15:05,12258325.0
2014-01-14 18:15:05,12262175.0
2014-01-15 18:15:05,12266450.0
2014-01-16 18:15:05,12271450.0
2014-01-17 18:15:05,12275275.0
2014-01-18 18:15:05,12279350.0
2014-01-19 18:15:05,12283950.0
2014-01-20 18:15:05,12288525.0
2014-01-21 18:15:05,12292825.0
2014-01-22 18:15:05,12297575.0
2014-01-23 18:15:05,12302025.0
2014-01-24 18:15:05,12306925.0
2014-01-25 18:15:05,12310800.0
2014-01-26 18:15:05,12314800.0
2014-01-27 18:15:05,12318825.0
2014-01-28 18:15:05,12322975.0
2014-01-29 18:15:05,12326925.0
2014-01-30 18:15:05,12330925.0
2014-01-31 18:15:05,12335525.0
2014-02-01 18:15:05,12340450.0
2014-02-02 18:15:05,12344900.0
2014-02-03 18:15:05,12349750.0
2014-02-04 18:15:05,12353975.0
2014-02-05 18:15:05,12358250.0
2014-02-06 18:15:05,12362425.0
2014-02-07 18:15:05,12366550.0
2014-02-08 18:15:05,12370925.0
2014-02-09 18:15:05,12374700.0
2014-02-10 18:15:05,12378525.0
2014-02-11 18:15:05,12382700.0
2014-02-12 18:15:05,12386875.0
2014-02-13 18:15:05,12391375.0
2014-02-14 18:15:05,12396150.0
2014-02-15 18:15:05,12400650.0
2014-02-16 18:15:05,12405475.0
2014-02-17 18:15:05,12409625.0
2014-02-18 18:15:05,12413800.0
2014-02-19 18:15:05,12418575.0
2014-02-20 18:15:05,12422850.0
2014-02-21 18:15:05,12427050.0
2014-02-22 18:15:05,12431150.0
2014-02-23 18:15:05,12435700.0
2014-02-24 18:15:05,12440250.0
2014-02-25 18:15:05,12444500.0
2014-02-26 18:15:05,12449025.0
2014-02-27 18:15:05,12453575.0
2014-02-28 18:15:05,12458275.0
2014-03-01 18:15:05,12461975.0
2014-03-02 18:15:05,12465700.0
2014-03-03 18:15:05,12469250.0
2014-03-04 18:15:05,12472725.0
2014-03-05 18:15:05,12476750.0
2014-03-06 18:15:05,12480800.0
2014-03-07 18:15:05,12484975.0
2014-03-08 18:15:05,12489350.0
2014-03-09 18:15:05,12493450.0
2014-03-10 18:15:05,12497575.0
2014-03-11 18:15:05,12501775.0
2014-03-12 18:15:05,12505975.0
2014-03-13 18:15:05,12510200.0
2014-03-14 18:15:05,12513675.0
2014-03-15 18:15:05,12518050.0
2014-03-16 18:15:05,12522000.0
2014-03-17 18:15:05,12526450.0
2014-03-18 18:15:05,12530075.0
2014-03-19 18:15:05,12533950.0
2014-03-20 18:15:05,12538125.0
2014-03-21 18:15:05,12542650.0
2014-03-22 18:15:05,12547050.0
2014-03-23 18:15:05,12552175.0
2014-03-24 18:15:05,12557150.0
2014-03-25 18:15:05,12560925.0
2014-03-26 18:15:05,12564875.0
2014-03-27 18:15:05,12569050.0
2014-03-28 18:15:05,12573625.0
2014-03-29 18:15:05,12577900.0
2014-03-30 18:15:05,12581625.0
2014-03-31 18:15:05,12585825.0
2014-04-01 18:15:05,12590300.0
2014-04-02 18:15:05,12594925.0
2014-04-03 18:15:05,12600125.0
2014-04-04 18:15:05,12605150.0
2014-04-05 18:15:05,12609625.0
2014-04-06 18:15:05,12613175.0
2014-04-07 18:15:05,12616825.0
2014-04-08 18:15:05,12620725.0
2014-04-09 18:15:05,12624350.0
2014-04-10 18:15:05,12628725.0
2014-04-11 18:15:05,12632450.0
2014-04-12 18:15:05,12636450.0
2014-04-13 18:15:05,12641425.0
2014-04-14 18:15:05,12645975.0
2014-04-15 18:15:05,12650850.0
2014-04-16 18:15:05,12654575.0
2014-04-17 18:15:05,12658925.0
2014-04-18 18:15:05,12662825.0
2014-04-19 18:15:05,12666900.0
2014-04-20 18:15:05,12671150.0
2014-04-21 18:15:05,12675575.0
2014-04-22 18:15:05,12679425.0
2014-04-23 18:15:05,12683800.0
2014-04-24 18:15:05,12687475.0
2014-04-25 18:15:05,12691575.0
2014-04-26 18:15:05,12696025.0
2014-04-27 18:15:05,12700200.0
2014-04-28 18:15:05,12704350.0
2014-04-29 18:15:05,12708300.0
2014-04-30 18:15:05,12711950.0
2014-05-01 18:15:05,12716150.0
2014-05-02 18:15:05,12720400.0
2014-05-03 18:15:05,12724000.0
2014-05-04 18:15:05,12727800.0
2014-05-05 18:15:05,12730925.0
2014-05-06 18:15:05,12735575.0
2014-05-07 18:15:05,12739650.0
2014-05-08 18:15:05,12743550.0
2014-05-09 18:15:05,12747700.0
2014-05-10 18:15:05,12752125.0
2014-05-11 18:15:05,12756275.0
2014-05-12 18:15:05,12760200.0
2014-05-13 18:15:05,12764450.0
2014-05-14 18:15:05,12768200.0
2014-05-15 18:15:05,12772350.0
2014-05-16 18:15:05,12776900.0
2014-05-17 18:15:05,12781475.0
2014-05-18 18:15:05,12785325.0
2014-05-19 18:15:05,12789750.0
2014-05-20 18:15:05,12794225.0
2014-05-21 18:15:05,12798675.0
2014-05-22 18:15:05,12802850.0
2014-05-23 18:15:05,12806800.0
2014-05-24 18:15:05,12811000.0
2014-05-25 18:15:05,12814775.0
2014-05-26 18:15:05,12819000.0
2014-05-27 18:15:05,12822225.0
2014-05-28 18:15:05,12826650.0
2014-05-29 18:15:05,12829925.0
2014-05-30 18:15:05,12834000.0
2014-05-31 18:15:05,12837800.0
2014-06-01 18:15:05,12842275.0
2014-06-02 18:15:05,12846750.0
2014-06-03 18:15:05,12851450.0
2014-06-04 18:15:05,12856025.0
2014-06-05 18:15:05,12859650.0
2014-06-06 18:15:05,12863350.0
2014-06-07 18:15:05,12867175.0
2014-06-08 18:15:05,12870925.0
2014-06-09 18:15:05,12874325.0
2014-06-10 18:15:05,12878750.0
2014-06-11 18:15:05,12882400.0
2014-06-12 18:15:05,12886275.0
2014-06-13 18:15:05,12890475.0
2014-06-14 18:15:05,12894875.0
2014-06-15 18:15:05,12899525.0
2014-06-16 18:15:05,12904600.0
2014-06-17 18:15:05,12909050.0
2014-06-18 18:15:05,12913300.0
2014-06-19 18:15:05,12917075.0
2014-06-20 18:15:05,12921700.0
2014-06-21 18:15:05,12926425.0
2014-06-22 18:15:05,12931250.0
2014-06-23 18:15:05,12935200.0
2014-06-24 18:15:05,12940150.0
2014-06-25 18:15:05,12944800.0
2014-06-26 18:15:05,12949075.0
2014-06-27 18:15:05,12953750.0
2014-06-28 18:15:05,12958425.0
2014-06-29 18:15:05,12962775.0
2014-06-30 18:15:05,12965900.0
2014-07-01 18:15:05,12969350.0
2014-07-02 18:15:05,12972825.0
2014-07-03 18:15:05,12976150.0
2014-07-04 18:15:05,12980150.0
2014-07-05 18:15:05,12983950.0
2014-07-06 18:15:05,12987675.0
2014-07-07 18:15:05,12991150.0
2014-07-08 18:15:05,12995200.0
2014-07-09 18:15:05,12999175.0
2014-07-10 18:15:05,13003025.0
2014-07-11 18:15:05,13006775.0
2014-07-12 18:15:05,13010900.0
2014-07-13 18:15:05,13014750.0
2014-07-14 18:15:05,13018375.0
2014-07-15 18:15:05,13021825.0
2014-07-16 18:15:05,13025950.0
2014-07-17 18:15:05,13030225.0
2014-07-18 18:15:05,13034200.0
2014-07-19 18:15:05,13038500.0
2014-07-20 18:15:05,13042750.0
2014-07-21 18:15:05,13046475.0
2014-07-22 18:15:05,13050050.0
2014-07-23 18:15:05,13053700.0
2014-07-24 18:15:05,13057425.0
2014-07-25 18:15:05,13061350.0
2014-07-26 18:15:05,13064850.0
2014-07-27 18:15:05,13068875.0
2014-07-28 18:15:05,13072275.0
2014-07-29 18:15:05,13076000.0
2014-07-30 18:15:05,13080375.0
2014-07-31 18:15:05,13084225.0
2014-08-01 18:15:05,13088050.0
2014-08-02 18:15:05,13092275.0
2014-08-03 18:15:05,13096075.0
2014-08-04 18:15:05,13099450.0
2014-08-05 18:15:05,13102750.0
2014-08-06 18:15:05,13106575.0
2014-08-07 18:15:05,13110500.0
2014-08-08 18:15:05,13114525.0
2014-08-09 18:15:05,13118850.0
2014-08-10 18:15:05,13123325.0
2014-08-11 18:15:05,13127875.0
2014-08-12 18:15:05,13132400.0
2014-08-13 18:15:05,13136325.0
2014-08-14 18:15:05,13140575.0
2014-08-15 18:15:05,13144650.0
2014-08-16 18:15:05,13148925.0
2014-08-17 18:15:05,13153050.0
2014-08-18 18:15:05,13157425.0
2014-08-19 18:15:05,13162575.0
2014-08-20 18:15:05,13166525.0
2014-08-21 18:15:05,13170725.0
2014-08-22 18:15:05,13174750.0
2014-08-23 18:15:05,13178675.0
2014-08-24 18:15:05,13182775.0
2014-08-25 18:15:05,13186125.0
2014-08-26 18:15:05,13190275.0
2014-08-27 18:15:05,13194300.0
2014-08-28 18:15:05,13198825.0
2014-08-29 18:15:05,13202975.0
2014-08-30 18:15:05,13207275.0
2014-08-31 18:15:05,13212150.0
2014-09-01 18:15:05,13215900.0
2014-09-02 18:15:05,13219475.0
2014-09-03 18:15:05,13223450.0
2014-09-04 18:15:05,13227625.0
2014-09-05 18:15:05,13231350.0
2014-09-06 18:15:05,13235550.0
2014-09-07 18:15:05,13239650.0
2014-09-08 18:15:05,13243475.0
2014-09-09 18:15:05,13246775.0
2014-09-10 18:15:05,13250675.0
2014-09-11 18:15:05,13254725.0
2014-09-12 18:15:05,13258750.0
2014-09-13 18:15:05,13263175.0
2014-09-14 18:15:05,13267425.0
2014-09-15 18:15:05,13271125.0
2014-09-16 18:15:05,13275350.0
2014-09-17 18:15:05,13280075.0
2014-09-18 18:15:05,13284700.0
2014-09-19 18:15:05,13288750.0
2014-09-20 18:15:05,13293075.0
2014-09-21 18:15:05,13297450.0
2014-09-22 18:15:05,13301375.0
2014-09-23 18:15:05,13305150.0
2014-09-24 18:15:05,13309225.0
2014-09-25 18:15:05,13313300.0
2014-09-26 18:15:05,13317075.0
2014-09-27 18:15:05,13320275.0
2014-09-28 18:15:05,13323750.0
2014-09-29 18:15:05,13327200.0
2014-09-30 18:15:05,13331000.0
2014-10-01 18:15:05,13334625.0
2014-10-02 18:15:05,13338325.0
2014-10-03 18:15:05,13341850.0
2014-10-04 18:15:05,13345425.0
2014-10-05 18:15:05,13349875.0
2014-10-06 18:15:05,13353875.0
2014-10-07 18:15:05,13357650.0
2014-10-08 18:15:05,13360925.0
2014-10-09 18:15:05,13364475.0
2014-10-10 18:15:05,13368450.0
2014-10-11 18:15:05,13372025.0
2014-10-12 18:15:05,13375725.0
2014-10-13 18:15:05,13379550.0
2014-10-14 18:15:05,13383050.0
2014-10-15 18:15:05,13386725.0
2014-10-16 18:15:05,13390475.0
2014-10-17 18:15:05,13393825.0
2014-10-18 18:15:05,13398050.0
2014-10-19 18:15:05,13401400.0
2014-10-20 18:15:05,13404850.0
2014-10-21 18:15:05,13408350.0
2014-10-22 18:15:05,13412625.0
2014-10-23 18:15:05,13416200.0
2014-10-24 18:15:05,13420275.0
2014-10-25 18:15:05,13424075.0
2014-10-26 18:15:05,13427325.0
2014-10-27 18:15:05,13431050.0
2014-10-28 18:15:05,13434800.0
2014-10-29 18:15:05,13438400.0
2014-10-30 18:15:05,13442725.0
2014-10-31 18:15:05,13447425.0
2014-11-01 18:15:05,13451425.0
2014-11-02 18:15:05,13455525.0
2014-11-03 18:15:05,13459400.0
2014-11-04 18:15:05,13463500.0
2014-11-05 18:15:05,13467500.0
2014-11-06 18:15:05,13471125.0
2014-11-07 18:15:05,13474725.0
2014-11-08 18:15:05,13478625.0
2014-11-09 18:15:05,13482100.0
2014-11-10 18:15:05,13486050.0
2014-11-11 18:15:05,13489575.0
2014-11-12 18:15:05,13492950.0
2014-11-13 18:15:05,13496600.0
2014-11-14 18:15:05,13500250.0
2014-11-15 18:15:05,13504000.0
2014-11-16 18:15:05,13507625.0
2014-11-17 18:15:05,13511425.0
2014-11-18 18:15:05,13515175.0
2014-11-19 18:15:05,13518600.0
2014-11-20 18:15:05,13522025.0
2014-11-21 18:15:05,13525125.0
2014-11-22 18:15:05,13529075.0
2014-11-23 18:15:05,13532600.0
2014-11-24 18:15:05,13536475.0
2014-11-25 18:15:05,13539675.0
2014-11-26 18:15:05,13543250.0
2014-11-27 18:15:05,13546525.0
2014-11-28 18:15:05,13550400.0
2014-11-29 18:15:05,13554175.0
2014-11-30 18:15:05,13558075.0
2014-12-01 18:15:05,13561650.0
2014-12-02 18:15:05,13565200.0
2014-12-03 18:15:05,13568225.0
2014-12-04 18:15:05,13571925.0
2014-12-05 18:15:05,13575675.0
2014-12-06 18:15:05,13579300.0
2014-12-07 18:15:05,13582350.0
2014-12-08 18:15:05,13586100.0
2014-12-09 18:15:05,13589575.0
2014-12-10 18:15:05,13593675.0
2014-12-11 18:15:05,13597300.0
2014-12-12 18:15:05,13600850.0
2014-12-13 18:15:05,13604425.0
2014-12-14 18:15:05,13607725.0
2014-12-15 18:15:05,13611550.0
2014-12-16 18:15:05,13614875.0
2014-12-17 18:15:05,13618050.0
2014-12-18 18:15:05,13621525.0
2014-12-19 18:15:05,13624625.0
2014-12-20 18:15:05,13628150.0
2014-12-21 18:15:05,13631775.0
2014-12-22 18:15:05,13635000.0
2014-12-23 18:15:05,13639050.0
2014-12-24 18:15:05,13642825.0
2014-12-25 18:15:05,13647050.0
2014-12-26 18:15:05,13650650.0
2014-12-27 18:15:05,13654650.0
2014-12-28 18:15:05,13658825.0
2014-12-29 18:15:05,13663050.0
2014-12-30 18:15:05,13666700.0
2014-12-31 18:15:05,13670575.0
2015-01-01 18:15:05,13674725.0
2015-01-02 18:15:05,13678725.0
2015-01-03 18:15:05,13682825.0
2015-01-04 18:15:05,13686975.0
2015-01-05 18:15:05,13691175.0
2015-01-06 18:15:05,13695100.0
2015-01-07 18:15:05,13698800.0
2015-01-08 18:15:05,13702175.0
2015-01-09 18:15:05,13705975.0
2015-01-10 18:15:05,13709500.0
2015-01-11 18:15:05,13713175.0
2015-01-12 18:15:05,13717275.0
2015-01-13 18:15:05,13719900.0
2015-01-14 18:15:05,13723675.0
2015-01-15 18:15:05,13727150.0
2015-01-16 18:15:05,13730875.0
2015-01-17 18:15:05,13734300.0
2015-01-18 18:15:05,13738025.0
2015-01-19 18:15:05,13741900.0
2015-01-20 18:15:05,13744900.0
2015-01-21 18:15:05,13748325.0
2015-01-22 18:15:05,13752075.0
2015-01-23 18:15:05,13755175.0
2015-01-24 18:15:05,13758200.0
2015-01-25 18:15:05,13761350.0
2015-01-26 18:15:05,13764525.0
2015-01-27 18:15:05,13768150.0
2015-01-28 18:15:05,13772100.0
