"NumTransactions","seasonal","trend","remainder"
5282,6762.45374361415,7121.80004939777,-8602.25379301191
5307,6762.45374361415,6848.30760743251,-8303.76135104665
4739,6762.45374361415,6611.32761350427,-8634.78135711842
5111,6709.32826286801,6374.34761957603,-7972.67588244404
5826,6709.32826286801,6208.77319229929,-7092.10145516729
4888,6709.32826286801,6043.19876502254,-7864.52702789055
4956,6709.32826286801,5931.83157210729,-7685.1598349753
5885,7000.26912728414,5820.46437919204,-6935.73350647619
5750,7000.26912728414,5703.4671043628,-6953.73623164694
5746,7000.26912728414,5586.46982953355,-6840.7389568177
6662,7000.26912728414,5466.37874429021,-5804.64787157436
6575,6949.3376874616,5346.28765904687,-5720.62534650848
5021,6949.3376874616,5199.58183264215,-7127.91952010376
5329,6949.3376874616,5052.87600623744,-6673.21369369904
5748,6949.3376874616,4875.24637109302,-6076.58405855462
6627,6676.10068100576,4697.6167359486,-4746.71741695436
6364,6676.10068100576,4508.80889998007,-4820.90958098583
5439,6676.10068100576,4320.00106401154,-5557.1017450173
5346,6676.10068100576,4095.21722205437,-5425.31790306013
5088,6487.0805217382,3870.4333800972,-5269.51390183541
5620,6487.0805217382,3475.29557568398,-4342.37609742218
6442,6487.0805217382,3080.15777127075,-3125.23829300895
5855,6487.0805217382,2635.40554549965,-3267.48606723785
5596,5738.72250258497,2190.65331972854,-2333.37582231351
4818,5738.72250258497,1835.35161099766,-2756.07411358263
4909,5738.72250258497,1480.04990226679,-2309.77240485176
4796,5738.72250258497,1167.90855724803,-2110.631059833
5044,5919.73876328079,855.767212229276,-1731.50597551007
5371,5919.73876328079,619.421702464156,-1168.16046574495
5620,5919.73876328079,383.076192699035,-682.81495597983
5020,5919.73876328079,200.486249450574,-1100.22501273137
5374,6299.43497473032,17.8963062021136,-943.331280932436
5004,6299.43497473032,-200.994265221566,-1094.44070950876
4794,6299.43497473032,-419.884836645246,-1085.55013808508
5925,6299.43497473032,-655.931984792659,281.497010062337
6529,6500.90071597147,-891.979132940072,920.078416968606
6332,6500.90071597147,-1086.77215518659,917.871439215125
6735,6500.90071597147,-1281.56517743311,1515.66446146164
6316,6500.90071597147,-1418.85281882434,1233.95210285288
5533,6896.64004047463,-1556.14046021558,192.500419740945
5290,6896.64004047463,-1725.23750127877,118.597460804136
6347,6896.64004047463,-1894.33454234196,1344.69450186733
7021,6896.64004047463,-2137.84259953545,2262.20255906082
7119,6802.14544115883,-2381.35065672895,2698.20521557011
5787,6802.14544115883,-2669.28447831946,1654.13903716063
5686,6802.14544115883,-2957.21829990998,1841.07285875115
5794,6802.14544115883,-3301.85095996791,2293.70551880907
5240,6675.43694797844,-3646.48362002583,2211.04667204739
4924,6675.43694797844,-3959.91629127341,2208.47934329497
5515,6675.43694797844,-4273.34896252099,3112.91201454255
5125,6675.43694797844,-4401.1004775087,2850.66352953026
5476,6782.8042610513,-4528.85199249641,3222.0477314451
5319,6782.8042610513,-4412.46293238163,2948.65867133032
4819,6782.8042610513,-4296.07387226684,2332.26961121554
4615,6782.8042610513,-4006.48218444198,1838.67792339068
5200,6563.69308475512,-3716.89049661712,2353.197411862
6684,6563.69308475512,-3296.93076171206,3417.23767695694
5667,6563.69308475512,-2876.97102680701,1980.27794205189
5818,6563.69308475512,-2390.87467305112,1645.181588296
5740,6617.17262705623,-1904.77831929523,1027.605692239
4676,6617.17262705623,-1417.23734355445,-523.935283501783
5307,6617.17262705623,-929.696367813673,-380.476259242562
5381,6617.17262705623,-444.360058179681,-791.812568876554
5571,7375.32363058971,40.9762514543104,-1845.29988204402
4969,7375.32363058971,503.641238361253,-2909.96486895096
5023,7375.32363058971,966.306225268195,-3318.62985585791
5024,7375.32363058971,1575.93765781257,-3927.26128840228
5357,7654.8232548232,2185.56909035694,-4483.39234518014
4523,7654.8232548232,2672.48252001804,-5804.30577484124
5809,7654.8232548232,3159.39594967915,-5005.21920450235
5544,7654.8232548232,3540.90564685599,-5651.72890167919
5636,1563.76365808168,3922.41534403282,149.820997885493
6917,1675.01668178517,4189.09471078921,1052.88860742562
6361,1675.01668178517,4455.77407754559,230.209240669238
6211,1675.01668178517,4511.23670944809,24.7466087667453
6290,1675.01668178517,4566.69934135058,48.2839768642534
5999,1606.48841158268,4519.38202233559,-126.870433918277
6589,1606.48841158268,4472.06470332061,510.44688509671
7168,1606.48841158268,4366.02551402865,1195.48607438867
6943,1606.48841158268,4259.98632473669,1076.52526368063
6824,1542.47645726224,4088.83903763124,1192.68450510652
6734,1542.47645726224,3917.6917505258,1273.83179221196
6675,1542.47645726224,3665.72701053343,1466.79653220432
6685,1542.47645726224,3413.76227054107,1728.76127219669
6545,1639.14842531264,3106.68411356162,1799.16746112573
7215,1639.14842531264,2799.60595658218,2776.24561810518
6464,1639.14842531264,2501.19388627053,2323.65768841682
6718,1639.14842531264,2202.78181595889,2876.06975872847
6771,1710.40348673351,1961.90071520169,3098.6957980648
5259,1710.40348673351,1721.01961444449,1827.576898822
5984,1710.40348673351,1492.37753084332,2781.21898242317
6817,1710.40348673351,1263.73544724215,3842.86106602434
8017,2014.73923692275,1032.33427397642,4969.92648910084
6736,2014.73923692275,800.933100710686,3920.32766236657
6544,2014.73923692275,621.913040465835,3907.34772261142
6095,2014.73923692275,442.892980220983,3637.36778285627
6464,2302.2902556959,234.715208105674,3926.99453619843
6019,2302.2902556959,26.5374359903657,3690.17230831374
6469,2302.2902556959,-138.666860585305,4305.37660488941
6900,2302.2902556959,-303.871157160976,4901.58090146508
6955,2157.75870743809,-437.046604292449,5234.28789685435
6943,2157.75870743809,-570.222051423922,5355.46334398583
7597,2157.75870743809,-691.642594852408,6130.88388741431
6616,2157.75870743809,-813.063138280894,5271.3044308428
6500,2537.12160593511,-908.391941287192,4871.27033535208
6799,2537.12160593511,-1003.72074429349,5265.59913835838
6619,2537.12160593511,-1050.08277434084,5131.96116840573
7259,2537.12160593511,-1096.44480438819,5818.32319845308
8642,3065.17713458397,-1029.71330843086,6606.53617384689
7624,3065.17713458397,-962.981812473529,5521.80467788956
7405,3065.17713458397,-928.246039058707,5268.06890447474
7514,3065.17713458397,-893.510265643885,5342.33313105991
9710,2590.8443111085,-1050.04640981218,8169.20209870368
9511,2590.8443111085,-1206.58255398047,8126.73824287197
9286,2590.8443111085,-1439.5535872065,8134.709276098
7128,2590.8443111085,-1672.52462043253,6209.68030932403
6676,2574.7917619501,-1986.37160106723,6087.57983911713
5932,2574.7917619501,-2300.21858170193,5657.42681975184
6118,2574.7917619501,-2587.90605008696,6131.11428813686
6348,2574.7917619501,-2875.59351847198,6648.80175652188
7124,3359.84878699794,-3082.23777993704,6846.38899293911
7881,3359.84878699794,-3288.88204140211,7810.03325440417
7203,3359.84878699794,-3418.67974741467,7261.83096041673
6588,3359.84878699794,-3548.47745342723,6776.62866642929
5851,4007.56333166585,-3651.44703696859,5494.88370530273
6475,4007.56333166585,-3754.41662050995,6221.85328884409
6627,4007.56333166585,-3819.76141818243,6439.19808651657
6825,4007.56333166585,-3885.1062158549,6702.54288418905
6713,4312.28161322836,-3776.83824078572,6177.55662755735
7696,4312.28161322836,-3668.57026571653,7052.28865248817
5701,4312.28161322836,-3438.42608588749,4827.14447265913
6017,4312.28161322836,-3208.28190605846,4913.0002928301
6729,4385.78276246506,-2953.7999004738,5297.01713800873
6713,4385.78276246506,-2699.31789488913,5026.53513242407
6574,4385.78276246506,-2432.02613540622,4620.24337294116
6635,4385.78276246506,-2164.7343759233,4413.95161345824
6478,4406.225713561,-1862.58418616584,3934.35847260484
6054,4406.225713561,-1560.43399640837,3208.20828284737
5174,4406.225713561,-1283.87908896436,2051.65337540336
5728,4406.225713561,-1007.32418152034,2329.09846795934
6805,4501.02971183104,-790.776444755212,3094.74673292417
7096,4501.02971183104,-574.228707990085,3169.19899615904
6577,4501.02971183104,-417.826903959857,2493.79719212881
6706,4501.02971183104,-261.425099929629,2466.39538809858
7473,4961.41452047857,-171.004590352504,2682.59006987394
5745,4961.41452047857,-80.5840807753786,864.169560296813
6679,4961.41452047857,-39.3673508082474,1756.95283032968
6604,4961.41452047857,1.8493791588838,1640.73610036255
6980,5282.89173648523,25.3411612810963,1671.76710223368
6756,5282.89173648523,48.8329434033087,1424.27532011147
6293,5282.89173648523,91.6288384428451,918.479425071929
6461,5282.89173648523,134.424733482381,1043.68353003239
6249,5435.44286024454,169.698105301413,643.859034454045
6469,5435.44286024454,204.971477120445,828.585662635013
6346,5435.44286024454,143.37796097295,767.179178782508
7134,5435.44286024454,81.7844448254556,1616.77269493
7526,5688.21654674414,-7.59959493663447,1845.38304819249
7174,5688.21654674414,-96.9836346987245,1582.76708795458
6286,5688.21654674414,-168.962562619765,766.74601587562
5619,5688.21654674414,-240.941490540805,171.724943796661
6086,5931.57098284033,-401.232290554971,555.66130771464
7539,5931.57098284033,-561.523090569137,2168.95210772881
7479,5931.57098284033,-745.911137854528,2293.3401550142
6977,5931.57098284033,-930.299185139919,1975.72820229959
7000,6029.78589570389,-1009.4095157951,1979.62362009121
6152,6029.78589570389,-1088.51984645028,1210.73395074639
6061,6029.78589570389,-1094.63074224113,1125.84484653724
6045,6029.78589570389,-1100.74163803198,1115.95574232809
8435,6220.15778347748,-986.701272814957,3201.54348933747
7485,6220.15778347748,-872.660907597935,2137.50312412045
8513,6220.15778347748,-650.006768802177,2942.84898532469
7549,6220.15778347748,-427.352630006419,1756.19484652894
7935,6518.22403277754,-203.857409761272,1620.63337698373
7313,6518.22403277754,19.6378104838746,775.138156738584
7846,6518.22403277754,244.013290887311,1083.76267633515
8354,6518.22403277754,468.388771290748,1367.38719593171
8145,6459.50977795425,739.745660542595,945.744561503159
8023,6459.50977795425,1011.10254979444,552.387672251312
8016,6459.50977795425,1492.9877219341,63.5025001116485
7770,6459.50977795425,1974.87289407377,-664.382672028015
6768,6607.37076344664,2656.2281496337,-2495.59891308034
6845,6607.37076344664,3337.58340519364,-3099.95416864028
7395,6607.37076344664,4122.1102390799,-3334.48100252654
7746,6607.37076344664,4906.63707296617,-3768.00783641281
10043,7215.91178297711,6287.94067032816,-3460.85245330528
7066,7215.91178297711,7669.24426769015,-7819.15605066727
7173,7215.91178297711,9078.19553510201,-9121.10731807913
8050,7215.91178297711,10487.1468025139,-9653.05858549099
9064,7639.76932601333,12020.7079490099,-10596.4772750233
10070,7639.76932601333,13554.269095506,-11124.0384215193
9373,7639.76932601333,14900.0481554114,-13166.8174814248
12283,7639.76932601333,16245.8272153168,-11602.5965413302
14376,7751.91281217085,17197.619602535,-10573.5324147058
13590,7751.91281217085,18149.4119897531,-12311.324801924
12416,7751.91281217085,19273.7216224456,-14609.6344346165
16283,7751.91281217085,20398.0312551381,-11866.944067309
17176,7720.03955465992,20870.5801132687,-11414.6196679286
18865,7720.03955465992,21343.1289713993,-10198.1685260592
12723,7720.03955465992,22236.3489643759,-17233.3885190358
14196,7720.03955465992,23129.5689573525,-16653.6085120124
22055,7516.00617375733,24032.5369559412,-9493.54312969852
14084,7516.00617375733,24935.5049545299,-18367.5111282872
28010,7516.00617375733,25783.6178784545,-5289.6240522118
20817,7516.00617375733,26631.730802379,-13330.7369761364
19677,7803.51885944547,27677.9686458046,-15804.4875052501
14892,7803.51885944547,28724.2064892301,-21635.7253486756
21758,7803.51885944547,30032.5176404754,-16078.0364999209
38132,7803.51885944547,31340.8287917206,-1012.3476511661
33328,8231.29330696266,32156.39519903,-7059.68850599267
29133,8231.29330696266,32971.9616063394,-12070.2549133021
25323,8231.29330696266,33669.7625586639,-16578.0558656266
26784,8231.29330696266,34367.5635109885,-15814.8568179511
26020,8232.81741362199,34385.0627368452,-16597.8801504671
29007,8232.81741362199,34402.5619627018,-13628.3793763238
23982,8232.81741362199,34160.3232093328,-18411.1406229547
22251,8232.81741362199,33918.0844559637,-19899.9018695857
32526,8684.47429863437,33753.3815000139,-9911.85579864827
31160,8684.47429863437,33588.6785440641,-11113.1528426985
25743,8684.47429863437,33546.7613252627,-16488.2356238971
20951,8684.47429863437,33504.8441064614,-21238.3184050957
24713,9126.19336118616,33703.3104251061,-18116.5037862923
18570,9126.19336118616,33901.7767437509,-24457.9701049371
26654,9126.19336118616,34364.1965891226,-16836.3899503088
44984,9126.19336118616,34826.6164344944,1031.19020431946
45318,9057.82159380913,35328.3945817046,931.783824486251
18275,9057.82159380913,35830.1727289149,-26612.994322724
30567,9057.82159380913,36165.4294621779,-14656.251055987
26974,9057.82159380913,36500.6861954409,-18584.5077892501
31523,8757.88350663394,36634.2377869071,-13869.121293541
39328,8757.88350663394,36767.7893783733,-6197.67288500719
35275,8757.88350663394,36897.838823014,-10380.7223296479
20796,8757.88350663394,37027.8882676547,-24989.7717742886
52040,9035.89696258368,37571.5454337518,5432.55760366453
56997,9035.89696258368,38115.2025998489,9845.90043756743
57407,9035.89696258368,36340.6328671953,12030.470170221
49313,9035.89696258368,34566.0631345417,5711.03990287463
40290,9493.46265609794,34251.3179981111,-3454.78065420909
39028,9493.46265609794,33936.5728616806,-4402.03551777856
38108,9493.46265609794,33675.2284706846,-5060.69112678259
33475,9493.46265609794,33413.8840796887,-9432.34673578662
26501,9321.4167110155,33364.9001504829,-16185.3168614984
25550,9321.4167110155,33315.9162212771,-17087.3329322926
21659,9321.4167110155,33280.6986866096,-20943.1153976251
21880,9321.4167110155,33245.4811519422,-20686.8978629577
25985,9049.74503277599,33001.8626127544,-16066.6076455304
32547,9049.74503277599,32758.2440735666,-9260.98910634256
30636,9049.74503277599,32606.6947389248,-11020.4397717008
27315,9049.74503277599,32455.145404283,-14189.890437059
22339,9226.03109993611,32182.5665002173,-19069.5976001534
23608,9226.03109993611,31909.9875961517,-17528.0186960878
18834,9226.03109993611,31684.3302608038,-22076.3613607399
25272,9226.03109993611,31458.6729254558,-15412.704025392
22946,9411.25441509354,31374.8234239893,-17840.0778390829
21992,9411.25441509354,31290.9739225228,-18710.2283376163
22045,9411.25441509354,31313.7287292056,-18679.9831442991
21962,9411.25441509354,31336.4835358884,-18785.7379509819
26129,8945.81316262609,31496.8328682576,-14313.6460308836
21697,8945.81316262609,31657.1822006267,-18905.9953632528
25293,8945.81316262609,32091.5429185741,-15744.3560812002
33442,8945.81316262609,32525.9036365214,-8029.71679914753
30165,9233.81203646463,32979.1394065623,-12047.9514430269
26493,9233.81203646463,33432.3751766032,-16173.1872130678
23441,9233.81203646463,34091.6057721823,-19884.417808647
25417,9233.81203646463,34750.8363677615,-18567.6484042261
25886,10082.6490119635,35229.2768379421,-19425.9258499056
30561,10082.6490119635,35707.7173081227,-15229.3663200862
34693,10082.6490119635,36282.7047081614,-11672.3537201249
30733,10082.6490119635,36857.6921082001,-16207.3411201636
31077,10338.8006661744,37396.4478035559,-16658.2484697303
35383,10338.8006661744,37935.2034989117,-12891.0041650861
37598,10338.8006661744,38086.4206640173,-10827.2213301917
29975,10338.8006661744,38237.6378291229,-18601.4384952973
35901,10204.9021925789,38281.5420742742,-12585.4442668531
29945,10204.9021925789,38325.4463194254,-18585.3485120043
29127,10204.9021925789,38425.2519118313,-19503.1541044102
30652,10204.9021925789,38525.0575042372,-18077.9596968161
26430,9998.49615839219,38698.4550657547,-22266.9512241469
33187,9998.49615839219,38871.8526272722,-15683.3487856644
32788,9998.49615839219,38966.4644729079,-16176.9606313001
38204,9998.49615839219,39061.0763185436,-10855.5724769358
36163,10366.9252750379,38993.2296953331,-13197.1549703711
34163,10366.9252750379,38925.3830721227,-15129.3083471606
32475,10366.9252750379,38658.7077455706,-16550.6330206085
29356,10366.9252750379,38392.0324190184,-19402.9576940564
28166,10707.8077763329,38193.1747827996,-20734.9825591325
32003,10707.8077763329,37994.3171465807,-16699.1249229136
35960,10707.8077763329,37936.480537517,-12684.2883138499
28636,10707.8077763329,37878.6439284533,-19950.4517047862
38855,10735.9649850056,38125.4123244527,-10006.3773094583
33117,10735.9649850056,38372.1807204521,-15991.1457054577
27362,10735.9649850056,38743.7812682242,-22117.7462532298
29979,10735.9649850056,39115.3818159963,-19872.3468010019
33751,10573.9976608708,39527.4613985168,-16350.4590593875
49678,10573.9976608708,39939.5409810372,-835.538641907966
37605,10573.9976608708,40381.6658618391,-13350.6635227099
49070,10573.9976608708,40823.790742641,-2327.78840351181
49165,10676.2118508688,41102.784038324,-2613.99588919277
40897,10676.2118508688,41381.777334007,-11160.9891848758
38770,10676.2118508688,41003.7168158863,-12909.9286667551
35022,10676.2118508688,40625.6562977656,-16279.8681486344
36248,10972.5842448974,40091.861977054,-14816.4462219515
40494,10972.5842448974,39558.0676563424,-10036.6519012398
40634,10972.5842448974,39045.0195969732,-9383.60384187068
31765,10972.5842448974,38531.9715376041,-17739.5557825015
30969,10445.1869760556,37974.5321158779,-17450.7190919335
35491,10445.1869760556,37417.0926941517,-12371.2796702073
30525,10445.1869760556,37319.1117539473,-17239.2987300029
31308,10445.1869760556,37221.130813743,-16358.3177897986
30838,9887.2827957493,37218.9870695926,-16268.2698653419
33804,9887.2827957493,37216.8433254422,-13300.1261211915
31360,9887.2827957493,37252.1992701387,-15779.482065888
41495,9887.2827957493,37287.5552148351,-5679.83801058445
41940,9725.92205000625,37326.3800205418,-5112.30207054804
31268,9725.92205000625,37365.2048262484,-15823.1268762547
41066,9725.92205000625,37255.254318047,-5915.17636805325
36940,9725.92205000625,37145.3038098456,-9931.22585985182
41414,9573.94164720386,36822.8145593869,-4982.75620659076
44218,9573.94164720386,36500.3253089282,-1856.26695613207
32477,9573.94164720386,36232.004545648,-13328.9461928518
34359,9573.94164720386,35963.6837823677,-11178.6254295716
30076,8863.6754221678,35748.7900926434,-14536.4655148112
32055,8863.6754221678,35533.896402919,-12342.5718250868
37813,8863.6754221678,35244.4304643693,-6295.1058865371
30406,8863.6754221678,34954.9645258196,-13412.6399479874
27899,8571.30733662546,34712.6811923646,-15384.98852899
35146,8571.30733662546,34470.3978589095,-7895.70519553497
30340,8571.30733662546,34448.3879875748,-12679.6953242003
27351,8571.30733662546,34426.3781162402,-15646.6854528656
25423,8473.20581845618,34488.1550822418,-17538.3609006979
31313,8473.20581845618,34549.9320482433,-11710.1378666995
32119,8473.20581845618,34657.8665757897,-11012.0723942459
33825,8473.20581845618,34765.8011033361,-9414.00692179228
29957,7736.95115367652,34884.6710471879,-12664.6222008644
23847,7736.95115367652,35003.5409910397,-18893.4921447162
24195,7736.95115367652,34953.8009841089,-18495.7521377854
31279,7736.95115367652,34904.0609771781,-11362.0121308546
23775,7362.99395243025,34813.3026987638,-18401.296651194
31886,7362.99395243025,34722.5444203495,-10199.5383727797
30194,7362.99395243025,34664.8335227512,-11833.8274751814
29898,7362.99395243025,34607.1226251529,-12072.1165775831
26409,7391.95640488389,34629.4604248681,-15612.416829752
21143,7391.95640488389,34651.7982245834,-20900.7546294673
23803,7391.95640488389,34755.0535399498,-18344.0099448337
28543,7391.95640488389,34858.3088553162,-13707.2652602
32185,7099.53605497613,35060.3045866889,-9974.84064166506
29518,7099.53605497613,35262.3003180617,-12843.8363730378
34409,7099.53605497613,35339.8515164215,-8030.38757139764
35662,7099.53605497613,35417.4027147813,-6854.93876975744
31676,7013.9766432238,35313.7785639332,-10651.755207157
38366,7013.9766432238,35210.1544130851,-3858.13105630886
35903,7013.9766432238,34879.4668967326,-5990.44353995636
32255,7013.9766432238,34548.7793803801,-9307.75602360386
30081,7021.45413011255,34226.0766962553,-11166.5308263679
24200,7021.45413011255,33903.3740121306,-16724.8281422432
37278,7021.45413011255,33631.4084542363,-3374.86258434881
26981,7021.45413011255,33359.4428963419,-13399.8970264544
29690,6630.19818501523,32951.2508027846,-9891.44898779984
33464,6630.19818501523,32543.0587092273,-5709.25689424258
32774,6630.19818501523,32450.0900208916,-6306.28820590683
28432,6630.19818501523,32357.1213325558,-10555.3195175711
28470,6619.67871095905,32258.3805240503,-10408.0592350093
27673,6619.67871095905,32159.6397155447,-11106.3184265037
39774,6619.67871095905,31757.8927577213,1396.42853131963
35647,6619.67871095905,31356.145799898,-2328.82451085701
40115,6762.45374361415,31151.4260947879,2201.12016159792
33568,6762.45374361415,30946.7063896779,-4141.16013329205
28126,6762.45374361415,30757.8691358295,-9394.32287944364
22540,6762.45374361415,30569.0318819811,-14791.4856255952
17488,6709.32826286801,30088.1367915132,-19309.4650543812
17381,6709.32826286801,29607.2417010454,-18935.5699639134
19144,6709.32826286801,28643.7427406429,-16209.0710035109
29930,6709.32826286801,27680.2437802404,-4459.57204310845
28602,7000.26912728414,27458.1919144622,-5856.4610417463
25458,7000.26912728414,27236.1400486839,-8778.40917596801
27498,7000.26912728414,27113.8054162437,-6616.07454352784
25264,7000.26912728414,26991.4707838035,-8727.73991108766
22692,6949.3376874616,26657.7729951756,-10915.1106826372
32202,6949.3376874616,26324.0752065476,-1071.41289400925
28059,6949.3376874616,26063.1845844449,-4953.52227190652
37442,6949.3376874616,25802.2939623422,4690.36835019621
34985,6676.10068100576,25397.5910952991,2911.30822369511
26851,6676.10068100576,24992.8882282561,-4817.98890926184
26595,6676.10068100576,24872.5790229092,-4953.67970391494
23728,6676.10068100576,24752.2698175623,-7700.37049856803
24652,6487.0805217382,24969.8815670282,-6804.96208876642
24841,6487.0805217382,25187.4933164942,-6833.57383823237
29221,6487.0805217382,26007.5825718146,-3273.6630935528
37743,6487.0805217382,26827.671827135,4428.24765112676
37286,5738.72250258497,27491.6212932602,4055.65620415485
34273,5738.72250258497,28155.5707593853,378.706738029712
33144,5738.72250258497,28509.9368792436,-1104.65938182857
35160,5738.72250258497,28864.3029991019,556.974498313153
37561,5919.73876328079,28877.4708808033,2763.79035591592
41245,5919.73876328079,28890.6387625047,6434.62247421452
32931,5919.73876328079,28797.6791802293,-1786.41794351014
31482,5919.73876328079,28704.719597954,-3142.45836123479
29169,6299.43497473032,28765.7116503691,-5896.14662509939
34821,6299.43497473032,28826.7037027841,-305.138677514464
34810,6299.43497473032,29036.2162675493,-525.651242279622
29528,6299.43497473032,29245.7288323145,-6017.16380704478
36521,6500.90071597147,29410.9964394846,609.102844543966
39050,6500.90071597147,29576.2640466547,2972.83523737386
28363,6500.90071597147,29125.734169282,-7263.6348852535
37722,6500.90071597147,28675.2042919094,2545.89499211914
20555,6896.64004047463,28171.3521406694,-14512.992181144
22407,6896.64004047463,27667.4999894294,-12157.1400299041
28050,6896.64004047463,26759.2879076606,-5605.92794813527
33176,6896.64004047463,25851.0758258919,428.284133633515
37201,6802.14544115883,25772.8264363302,4626.02812251099
32887,6802.14544115883,25694.5770467685,390.277512072666
31857,6802.14544115883,26003.6830991864,-948.828540345196
32838,6802.14544115883,26312.7891516042,-276.934592763053
38474,6675.43694797844,26697.9531316585,5100.60992036307
36341,6675.43694797844,27083.1171117128,2582.4459403088
35322,6675.43694797844,27629.7528873059,1016.81016471563
40260,6675.43694797844,28176.3886628991,5408.17438912246
41397,6782.8042610513,28670.1013735185,5944.0943654302
33526,6782.8042610513,29163.8140841379,-2420.61834518918
33989,6782.8042610513,29864.9477457799,-2658.75200683121
40828,6782.8042610513,30566.0814074219,3479.11433152677
46590,6563.69308475512,30872.4101610244,9153.89675422046
49016,6563.69308475512,31178.7389146269,11273.568000618
36133,6563.69308475512,31363.3232261189,-1794.01631087407
40658,6563.69308475512,31547.907537611,2546.39937763387
52012,6617.17262705623,31775.0436051422,13619.7837678015
39228,6617.17262705623,32002.1796726734,608.647700270325
37099,6617.17262705623,32703.1775860068,-2221.35021306303
27560,6617.17262705623,33404.1754993401,-12461.3481263964
35740,7375.32363058971,34127.201307462,-5762.52493805175
43119,7375.32363058971,34850.2271155839,893.449253826344
47514,7375.32363058971,35574.4417474248,4564.23462198551
39248,7375.32363058971,36298.6563792656,-4425.98000985531
43751,7654.8232548232,37119.3484022581,-1023.17165708132
34228,7654.8232548232,37940.0404252506,-11366.8636800738
28620,7654.8232548232,38101.9976895777,-17136.8209444009
38986,7654.8232548232,38263.9549539048,-6932.77820872801
41413,1563.76365808168,38457.3482617225,1391.88808019584
49926,1675.01668178517,38650.7415695401,9600.2417486747
38931,1675.01668178517,38986.7670521278,-1730.78373391295
34519,1675.01668178517,39322.7925347154,-6478.80921650059
40860,1675.01668178517,39831.5009913293,-646.517673114482
35390,1606.48841158268,40340.2094479432,-6556.69785952589
43335,1606.48841158268,40853.8903298562,874.621258561136
51393,1606.48841158268,41367.5712117692,8418.94037664816
54662,1606.48841158268,41961.4103898156,11094.1011986017
46836,1542.47645726224,42555.2495678621,2738.27397487569
46837,1542.47645726224,42864.4885964335,2430.03494630423
43799,1542.47645726224,43173.727625005,-917.204082267228
45653,1542.47645726224,43289.1861351697,821.337407568033
52197,1639.14842531264,43404.6446453345,7153.2069293529
48021,1639.14842531264,43471.6035454479,2910.24802923946
50896,1639.14842531264,43538.5624455613,5718.28912912602
56455,1639.14842531264,43820.8313720727,10995.0202026147
41636,1710.40348673351,44103.100298584,-4177.5037853175
41357,1710.40348673351,44620.0161265659,-4973.41961329945
40199,1710.40348673351,45136.9319545479,-6648.33544128141
48267,1710.40348673351,45704.8503338733,851.746179393216
46607,2014.73923692275,46272.7687131986,-1680.50795012138
46045,2014.73923692275,46412.2029178082,-2381.94215473092
53420,2014.73923692275,46551.6371224177,4853.62364065954
53451,2014.73923692275,46896.4124296577,4539.84833341952
52321,2302.2902556959,47241.1877368978,2777.52200740635
53617,2302.2902556959,47613.7480763096,3700.96166799453
45810,2302.2902556959,47986.3084157214,-4478.59867141728
46104,2302.2902556959,48252.8808093717,-4451.17106506754
56756,2157.75870743809,48519.4532030219,6078.78808953999
58834,2157.75870743809,48817.5422291199,7858.69906344203
56212,2157.75870743809,49115.6312552178,4938.61003734406
57480,2157.75870743809,49170.6712778726,6151.57001468934
53445,2537.12160593511,49225.7113005273,1682.16709353761
44783,2537.12160593511,49189.0502897735,-6943.17189570863
58215,2537.12160593511,49152.3892790198,6525.48911504513
65928,2537.12160593511,49140.9655159116,14249.9128781532
50847,3065.17713458397,49129.5417528035,-1347.71888738749
57363,3065.17713458397,49030.2348099807,5267.58805543528
58835,3065.17713458397,48930.927867158,6838.89499825805
58851,3065.17713458397,48832.3035129943,6953.5193524217
57398,2590.8443111085,48733.6791588307,6073.47653006083
53849,2590.8443111085,48458.856378694,2799.29931019754
57505,2590.8443111085,48184.0335985573,6730.12209033425
51218,2590.8443111085,48089.1486428357,538.007046055849
50400,2574.7917619501,47994.263687114,-169.055449064144
46318,2574.7917619501,48065.2691886381,-4322.06095058819
55598,2574.7917619501,48136.2746901621,4886.93354788776
57613,2574.7917619501,48319.595063051,6718.61317499894
58996,3359.84878699794,48502.9154359398,7133.23577706229
58920,3359.84878699794,48871.7430940384,6688.40811896368
59386,3359.84878699794,49240.570752137,6785.58046086507
57795,3359.84878699794,49799.8913956317,4635.25981737035
65164,4007.56333166585,50359.2120391264,10797.2246292077
62005,4007.56333166585,50756.8491355172,7240.58753281693
62952,4007.56333166585,51154.486231908,7789.95043642614
60993,4007.56333166585,51728.2267234741,5257.20994486009
65797,4312.28161322836,52301.9672150401,9182.75117173152
60659,4312.28161322836,52945.3011650738,3401.41722169788
49631,4312.28161322836,53588.6351151074,-8269.91672833577
64257,4312.28161322836,54043.7162652682,5901.00212150346
56039,4385.78276246506,54498.7974154289,-2845.580177894
66437,4385.78276246506,54783.8861690869,7267.33106844805
62423,4385.78276246506,55068.9749227449,2968.24231479008
64814,4385.78276246506,54512.2530014096,5915.96423612537
47671,4406.225713561,53955.5310800743,-10690.7567936353
71330,4406.225713561,53554.2543420186,13369.5199444204
67610,4406.225713561,53152.977603963,10050.796682476
44410,4406.225713561,52586.1868811652,-12582.4125947262
56177,4501.02971183104,52019.3961583673,-343.425870198378
58832,4501.02971183104,51807.0103865445,2523.95990162443
60064,4501.02971183104,51594.6246147217,3968.34567344723
43349,4501.02971183104,50911.9293731477,-12063.9590849787
