Date,NumTransactions
30/03/2011 18:15:05,1625.0
31/03/2011 18:15:05,2206.0
01/04/2011 18:15:05,1573.0
02/04/2011 18:15:05,1804.0
03/04/2011 18:15:05,1603.0
04/04/2011 18:15:05,2327.0
05/04/2011 18:15:05,2272.0
06/04/2011 18:15:05,1768.0
07/04/2011 18:15:05,1842.0
08/04/2011 18:15:05,1700.0
09/04/2011 18:15:05,1749.0
10/04/2011 18:15:05,1653.0
11/04/2011 18:15:05,1879.0
12/04/2011 18:15:05,2019.0
13/04/2011 18:15:05,2480.0
14/04/2011 18:15:05,2968.0
15/04/2011 18:15:05,2001.0
16/04/2011 18:15:05,1980.0
17/04/2011 18:15:05,2320.0
18/04/2011 18:15:05,2711.0
19/04/2011 18:15:05,3567.0
20/04/2011 18:15:05,3173.0
21/04/2011 18:15:05,1912.0
22/04/2011 18:15:05,2262.0
23/04/2011 18:15:05,2100.0
24/04/2011 18:15:05,2496.0
25/04/2011 18:15:05,2516.0
26/04/2011 18:15:05,2753.0
27/04/2011 18:15:05,4550.0
28/04/2011 18:15:05,3618.0
29/04/2011 18:15:05,3474.0
30/04/2011 18:15:05,4022.0
01/05/2011 18:15:05,4648.0
02/05/2011 18:15:05,2519.0
03/05/2011 18:15:05,3235.0
04/05/2011 18:15:05,2967.0
05/05/2011 18:15:05,3399.0
06/05/2011 18:15:05,3249.0
07/05/2011 18:15:05,3889.0
08/05/2011 18:15:05,2777.0
09/05/2011 18:15:05,3560.0
10/05/2011 18:15:05,3147.0
11/05/2011 18:15:05,3272.0
12/05/2011 18:15:05,2636.0
13/05/2011 18:15:05,4404.0
14/05/2011 18:15:05,4349.0
15/05/2011 18:15:05,3990.0
16/05/2011 18:15:05,4160.0
17/05/2011 18:15:05,4355.0
18/05/2011 18:15:05,4997.0
19/05/2011 18:15:05,5131.0
20/05/2011 18:15:05,4803.0
21/05/2011 18:15:05,4822.0
22/05/2011 18:15:05,5447.0
23/05/2011 18:15:05,5775.0
24/05/2011 18:15:05,5562.0
25/05/2011 18:15:05,6172.0
26/05/2011 18:15:05,6818.0
27/05/2011 18:15:05,5491.0
28/05/2011 18:15:05,5054.0
29/05/2011 18:15:05,4725.0
30/05/2011 18:15:05,4835.0
31/05/2011 18:15:05,6203.0
01/06/2011 18:15:05,6069.0
02/06/2011 18:15:05,7157.0
03/06/2011 18:15:05,8374.0
04/06/2011 18:15:05,8773.0
05/06/2011 18:15:05,8161.0
06/06/2011 18:15:05,9808.0
07/06/2011 18:15:05,8704.0
08/06/2011 18:15:05,11394.0
09/06/2011 18:15:05,12167.0
10/06/2011 18:15:05,11233.0
11/06/2011 18:15:05,11162.0
12/06/2011 18:15:05,11668.0
13/06/2011 18:15:05,12238.0
14/06/2011 18:15:05,12602.0
15/06/2011 18:15:05,14172.0
16/06/2011 18:15:05,11777.0
17/06/2011 18:15:05,11548.0
18/06/2011 18:15:05,12025.0
19/06/2011 18:15:05,11478.0
20/06/2011 18:15:05,11278.0
21/06/2011 18:15:05,9152.0
22/06/2011 18:15:05,11810.0
23/06/2011 18:15:05,10512.0
24/06/2011 18:15:05,11134.0
25/06/2011 18:15:05,9517.0
26/06/2011 18:15:05,10298.0
27/06/2011 18:15:05,11438.0
28/06/2011 18:15:05,10892.0
29/06/2011 18:15:05,10158.0
30/06/2011 18:15:05,9885.0
01/07/2011 18:15:05,9450.0
02/07/2011 18:15:05,9454.0
03/07/2011 18:15:05,7973.0
04/07/2011 18:15:05,9495.0
05/07/2011 18:15:05,8481.0
06/07/2011 18:15:05,11053.0
07/07/2011 18:15:05,9392.0
08/07/2011 18:15:05,8211.0
09/07/2011 18:15:05,8397.0
10/07/2011 18:15:05,8057.0
11/07/2011 18:15:05,9867.0
12/07/2011 18:15:05,8795.0
13/07/2011 18:15:05,9575.0
14/07/2011 18:15:05,8419.0
15/07/2011 18:15:05,8630.0
16/07/2011 18:15:05,7821.0
17/07/2011 18:15:05,9110.0
18/07/2011 18:15:05,8185.0
19/07/2011 18:15:05,9863.0
20/07/2011 18:15:05,8545.0
21/07/2011 18:15:05,8608.0
22/07/2011 18:15:05,8437.0
23/07/2011 18:15:05,8034.0
24/07/2011 18:15:05,7866.0
25/07/2011 18:15:05,9555.0
26/07/2011 18:15:05,8401.0
27/07/2011 18:15:05,8329.0
28/07/2011 18:15:05,7818.0
29/07/2011 18:15:05,7460.0
30/07/2011 18:15:05,6854.0
31/07/2011 18:15:05,7429.0
01/08/2011 18:15:05,8032.0
02/08/2011 18:15:05,8813.0
03/08/2011 18:15:05,8054.0
04/08/2011 18:15:05,8251.0
05/08/2011 18:15:05,7308.0
06/08/2011 18:15:05,7080.0
07/08/2011 18:15:05,6725.0
08/08/2011 18:15:05,7110.0
09/08/2011 18:15:05,8638.0
10/08/2011 18:15:05,8382.0
11/08/2011 18:15:05,8116.0
12/08/2011 18:15:05,7064.0
13/08/2011 18:15:05,7386.0
14/08/2011 18:15:05,7621.0
15/08/2011 18:15:05,8347.0
16/08/2011 18:15:05,9259.0
17/08/2011 18:15:05,8128.0
18/08/2011 18:15:05,7457.0
19/08/2011 18:15:05,7787.0
20/08/2011 18:15:05,7125.0
21/08/2011 18:15:05,7355.0
22/08/2011 18:15:05,7924.0
23/08/2011 18:15:05,7425.0
24/08/2011 18:15:05,7333.0
25/08/2011 18:15:05,7082.0
26/08/2011 18:15:05,7479.0
27/08/2011 18:15:05,6988.0
28/08/2011 18:15:05,5453.0
29/08/2011 18:15:05,7807.0
30/08/2011 18:15:05,7846.0
31/08/2011 18:15:05,7280.0
01/09/2011 18:15:05,7222.0
02/09/2011 18:15:05,6917.0
03/09/2011 18:15:05,6325.0
04/09/2011 18:15:05,6612.0
05/09/2011 18:15:05,7281.0
06/09/2011 18:15:05,7705.0
07/09/2011 18:15:05,7178.0
08/09/2011 18:15:05,6481.0
09/09/2011 18:15:05,7266.0
10/09/2011 18:15:05,6453.0
11/09/2011 18:15:05,6301.0
12/09/2011 18:15:05,6422.0
13/09/2011 18:15:05,6564.0
14/09/2011 18:15:05,6515.0
15/09/2011 18:15:05,6040.0
16/09/2011 18:15:05,6042.0
17/09/2011 18:15:05,6181.0
18/09/2011 18:15:05,5775.0
19/09/2011 18:15:05,6272.0
20/09/2011 18:15:05,7420.0
21/09/2011 18:15:05,8078.0
22/09/2011 18:15:05,6808.0
23/09/2011 18:15:05,5820.0
24/09/2011 18:15:05,6231.0
25/09/2011 18:15:05,5671.0
26/09/2011 18:15:05,5917.0
27/09/2011 18:15:05,6055.0
28/09/2011 18:15:05,5795.0
29/09/2011 18:15:05,5709.0
30/09/2011 18:15:05,5762.0
01/10/2011 18:15:05,5584.0
02/10/2011 18:15:05,5145.0
03/10/2011 18:15:05,6273.0
04/10/2011 18:15:05,5316.0
05/10/2011 18:15:05,6218.0
06/10/2011 18:15:05,6004.0
07/10/2011 18:15:05,5509.0
08/10/2011 18:15:05,5604.0
09/10/2011 18:15:05,5623.0
10/10/2011 18:15:05,5530.0
11/10/2011 18:15:05,5846.0
12/10/2011 18:15:05,6498.0
13/10/2011 18:15:05,4739.0
14/10/2011 18:15:05,5676.0
15/10/2011 18:15:05,6080.0
16/10/2011 18:15:05,4878.0
17/10/2011 18:15:05,5593.0
18/10/2011 18:15:05,5562.0
19/10/2011 18:15:05,4810.0
20/10/2011 18:15:05,4708.0
21/10/2011 18:15:05,5357.0
22/10/2011 18:15:05,4820.0
23/10/2011 18:15:05,5451.0
24/10/2011 18:15:05,5919.0
25/10/2011 18:15:05,5282.0
26/10/2011 18:15:05,5307.0
27/10/2011 18:15:05,4739.0
28/10/2011 18:15:05,5111.0
29/10/2011 18:15:05,5826.0
30/10/2011 18:15:05,4888.0
31/10/2011 18:15:05,4956.0
01/11/2011 18:15:05,5885.0
02/11/2011 18:15:05,5750.0
03/11/2011 18:15:05,5746.0
04/11/2011 18:15:05,6662.0
05/11/2011 18:15:05,6575.0
06/11/2011 18:15:05,5021.0
07/11/2011 18:15:05,5329.0
08/11/2011 18:15:05,5748.0
09/11/2011 18:15:05,6627.0
10/11/2011 18:15:05,6364.0
11/11/2011 18:15:05,5439.0
12/11/2011 18:15:05,5346.0
13/11/2011 18:15:05,5088.0
14/11/2011 18:15:05,5620.0
15/11/2011 18:15:05,6442.0
16/11/2011 18:15:05,5855.0
17/11/2011 18:15:05,5596.0
18/11/2011 18:15:05,4818.0
19/11/2011 18:15:05,4909.0
20/11/2011 18:15:05,4796.0
21/11/2011 18:15:05,5044.0
22/11/2011 18:15:05,5371.0
23/11/2011 18:15:05,5620.0
24/11/2011 18:15:05,5020.0
25/11/2011 18:15:05,5374.0
26/11/2011 18:15:05,5004.0
27/11/2011 18:15:05,4794.0
28/11/2011 18:15:05,5925.0
29/11/2011 18:15:05,6529.0
30/11/2011 18:15:05,6332.0
01/12/2011 18:15:05,6735.0
02/12/2011 18:15:05,6316.0
03/12/2011 18:15:05,5533.0
04/12/2011 18:15:05,5290.0
05/12/2011 18:15:05,6347.0
06/12/2011 18:15:05,7021.0
07/12/2011 18:15:05,7119.0
08/12/2011 18:15:05,5787.0
09/12/2011 18:15:05,5686.0
10/12/2011 18:15:05,5794.0
11/12/2011 18:15:05,5240.0
12/12/2011 18:15:05,4924.0
13/12/2011 18:15:05,5515.0
14/12/2011 18:15:05,5125.0
15/12/2011 18:15:05,5476.0
16/12/2011 18:15:05,5319.0
17/12/2011 18:15:05,4819.0
18/12/2011 18:15:05,4615.0
19/12/2011 18:15:05,5200.0
20/12/2011 18:15:05,6684.0
21/12/2011 18:15:05,5667.0
22/12/2011 18:15:05,5818.0
23/12/2011 18:15:05,5740.0
24/12/2011 18:15:05,4676.0
25/12/2011 18:15:05,5307.0
26/12/2011 18:15:05,5381.0
27/12/2011 18:15:05,5571.0
28/12/2011 18:15:05,4969.0
29/12/2011 18:15:05,5023.0
30/12/2011 18:15:05,5024.0
31/12/2011 18:15:05,5357.0
01/01/2012 18:15:05,4523.0
02/01/2012 18:15:05,5809.0
03/01/2012 18:15:05,5544.0
04/01/2012 18:15:05,5636.0
05/01/2012 18:15:05,6917.0
06/01/2012 18:15:05,6361.0
07/01/2012 18:15:05,6211.0
08/01/2012 18:15:05,6290.0
09/01/2012 18:15:05,5999.0
10/01/2012 18:15:05,6589.0
11/01/2012 18:15:05,7168.0
12/01/2012 18:15:05,6943.0
13/01/2012 18:15:05,6824.0
14/01/2012 18:15:05,6734.0
15/01/2012 18:15:05,6675.0
16/01/2012 18:15:05,6685.0
17/01/2012 18:15:05,6545.0
18/01/2012 18:15:05,7215.0
19/01/2012 18:15:05,6464.0
20/01/2012 18:15:05,6718.0
21/01/2012 18:15:05,6771.0
22/01/2012 18:15:05,5259.0
23/01/2012 18:15:05,5984.0
24/01/2012 18:15:05,6817.0
25/01/2012 18:15:05,8017.0
26/01/2012 18:15:05,6736.0
27/01/2012 18:15:05,6544.0
28/01/2012 18:15:05,6095.0
29/01/2012 18:15:05,6464.0
30/01/2012 18:15:05,6019.0
31/01/2012 18:15:05,6469.0
01/02/2012 18:15:05,6900.0
02/02/2012 18:15:05,6955.0
03/02/2012 18:15:05,6943.0
04/02/2012 18:15:05,7597.0
05/02/2012 18:15:05,6616.0
06/02/2012 18:15:05,6500.0
07/02/2012 18:15:05,6799.0
08/02/2012 18:15:05,6619.0
09/02/2012 18:15:05,7259.0
10/02/2012 18:15:05,8642.0
11/02/2012 18:15:05,7624.0
12/02/2012 18:15:05,7405.0
13/02/2012 18:15:05,7514.0
14/02/2012 18:15:05,9710.0
15/02/2012 18:15:05,9511.0
16/02/2012 18:15:05,9286.0
17/02/2012 18:15:05,7128.0
18/02/2012 18:15:05,6676.0
19/02/2012 18:15:05,5932.0
20/02/2012 18:15:05,6118.0
21/02/2012 18:15:05,6348.0
22/02/2012 18:15:05,7124.0
23/02/2012 18:15:05,7881.0
24/02/2012 18:15:05,7203.0
25/02/2012 18:15:05,6588.0
26/02/2012 18:15:05,5851.0
27/02/2012 18:15:05,6475.0
28/02/2012 18:15:05,6627.0
29/02/2012 18:15:05,6825.0
01/03/2012 18:15:05,6713.0
02/03/2012 18:15:05,7696.0
03/03/2012 18:15:05,5701.0
04/03/2012 18:15:05,6017.0
05/03/2012 18:15:05,6729.0
06/03/2012 18:15:05,6713.0
07/03/2012 18:15:05,6574.0
08/03/2012 18:15:05,6635.0
09/03/2012 18:15:05,6478.0
10/03/2012 18:15:05,6054.0
11/03/2012 18:15:05,5174.0
12/03/2012 18:15:05,5728.0
13/03/2012 18:15:05,6805.0
14/03/2012 18:15:05,7096.0
15/03/2012 18:15:05,6577.0
16/03/2012 18:15:05,6706.0
17/03/2012 18:15:05,7473.0
18/03/2012 18:15:05,5745.0
19/03/2012 18:15:05,6679.0
20/03/2012 18:15:05,6604.0
21/03/2012 18:15:05,6980.0
22/03/2012 18:15:05,6756.0
23/03/2012 18:15:05,6293.0
24/03/2012 18:15:05,6461.0
25/03/2012 18:15:05,6249.0
26/03/2012 18:15:05,6469.0
27/03/2012 18:15:05,6346.0
28/03/2012 18:15:05,7134.0
29/03/2012 18:15:05,7526.0
30/03/2012 18:15:05,7174.0
31/03/2012 18:15:05,6286.0
01/04/2012 18:15:05,5619.0
02/04/2012 18:15:05,6086.0
03/04/2012 18:15:05,7539.0
04/04/2012 18:15:05,7479.0
05/04/2012 18:15:05,6977.0
06/04/2012 18:15:05,7000.0
07/04/2012 18:15:05,6152.0
08/04/2012 18:15:05,6061.0
09/04/2012 18:15:05,6045.0
10/04/2012 18:15:05,8435.0
11/04/2012 18:15:05,7485.0
12/04/2012 18:15:05,8513.0
13/04/2012 18:15:05,7549.0
14/04/2012 18:15:05,7935.0
15/04/2012 18:15:05,7313.0
16/04/2012 18:15:05,7846.0
17/04/2012 18:15:05,8354.0
18/04/2012 18:15:05,8145.0
19/04/2012 18:15:05,8023.0
20/04/2012 18:15:05,8016.0
21/04/2012 18:15:05,7770.0
22/04/2012 18:15:05,6768.0
23/04/2012 18:15:05,6845.0
24/04/2012 18:15:05,7395.0
25/04/2012 18:15:05,7746.0
26/04/2012 18:15:05,10043.0
27/04/2012 18:15:05,7066.0
28/04/2012 18:15:05,7173.0
29/04/2012 18:15:05,8050.0
30/04/2012 18:15:05,9064.0
01/05/2012 18:15:05,10070.0
02/05/2012 18:15:05,9373.0
03/05/2012 18:15:05,12283.0
04/05/2012 18:15:05,14376.0
05/05/2012 18:15:05,13590.0
06/05/2012 18:15:05,12416.0
07/05/2012 18:15:05,16283.0
08/05/2012 18:15:05,17176.0
09/05/2012 18:15:05,18865.0
10/05/2012 18:15:05,12723.0
11/05/2012 18:15:05,14196.0
12/05/2012 18:15:05,22055.0
13/05/2012 18:15:05,14084.0
14/05/2012 18:15:05,28010.0
15/05/2012 18:15:05,20817.0
16/05/2012 18:15:05,19677.0
17/05/2012 18:15:05,14892.0
18/05/2012 18:15:05,21758.0
19/05/2012 18:15:05,38132.0
20/05/2012 18:15:05,33328.0
21/05/2012 18:15:05,29133.0
22/05/2012 18:15:05,25323.0
23/05/2012 18:15:05,26784.0
24/05/2012 18:15:05,26020.0
25/05/2012 18:15:05,29007.0
26/05/2012 18:15:05,23982.0
27/05/2012 18:15:05,22251.0
28/05/2012 18:15:05,32526.0
29/05/2012 18:15:05,31160.0
30/05/2012 18:15:05,25743.0
31/05/2012 18:15:05,20951.0
01/06/2012 18:15:05,24713.0
02/06/2012 18:15:05,18570.0
03/06/2012 18:15:05,26654.0
04/06/2012 18:15:05,44984.0
05/06/2012 18:15:05,45318.0
06/06/2012 18:15:05,18275.0
07/06/2012 18:15:05,30567.0
08/06/2012 18:15:05,26974.0
09/06/2012 18:15:05,31523.0
10/06/2012 18:15:05,39328.0
11/06/2012 18:15:05,35275.0
12/06/2012 18:15:05,20796.0
13/06/2012 18:15:05,52040.0
14/06/2012 18:15:05,56997.0
15/06/2012 18:15:05,57407.0
16/06/2012 18:15:05,49313.0
17/06/2012 18:15:05,40290.0
18/06/2012 18:15:05,39028.0
19/06/2012 18:15:05,38108.0
20/06/2012 18:15:05,33475.0
21/06/2012 18:15:05,26501.0
22/06/2012 18:15:05,25550.0
23/06/2012 18:15:05,21659.0
24/06/2012 18:15:05,21880.0
25/06/2012 18:15:05,25985.0
26/06/2012 18:15:05,32547.0
27/06/2012 18:15:05,30636.0
28/06/2012 18:15:05,27315.0
29/06/2012 18:15:05,22339.0
30/06/2012 18:15:05,23608.0
01/07/2012 18:15:05,18834.0
02/07/2012 18:15:05,25272.0
03/07/2012 18:15:05,22946.0
04/07/2012 18:15:05,21992.0
05/07/2012 18:15:05,22045.0
06/07/2012 18:15:05,21962.0
07/07/2012 18:15:05,26129.0
08/07/2012 18:15:05,21697.0
09/07/2012 18:15:05,25293.0
10/07/2012 18:15:05,33442.0
11/07/2012 18:15:05,30165.0
12/07/2012 18:15:05,26493.0
13/07/2012 18:15:05,23441.0
14/07/2012 18:15:05,25417.0
15/07/2012 18:15:05,25886.0
16/07/2012 18:15:05,30561.0
17/07/2012 18:15:05,34693.0
18/07/2012 18:15:05,30733.0
19/07/2012 18:15:05,31077.0
20/07/2012 18:15:05,35383.0
21/07/2012 18:15:05,37598.0
22/07/2012 18:15:05,29975.0
23/07/2012 18:15:05,35901.0
24/07/2012 18:15:05,29945.0
25/07/2012 18:15:05,29127.0
26/07/2012 18:15:05,30652.0
27/07/2012 18:15:05,26430.0
28/07/2012 18:15:05,33187.0
29/07/2012 18:15:05,32788.0
30/07/2012 18:15:05,38204.0
31/07/2012 18:15:05,36163.0
01/08/2012 18:15:05,34163.0
02/08/2012 18:15:05,32475.0
03/08/2012 18:15:05,29356.0
04/08/2012 18:15:05,28166.0
05/08/2012 18:15:05,32003.0
06/08/2012 18:15:05,35960.0
07/08/2012 18:15:05,28636.0
08/08/2012 18:15:05,38855.0
09/08/2012 18:15:05,33117.0
10/08/2012 18:15:05,27362.0
11/08/2012 18:15:05,29979.0
12/08/2012 18:15:05,33751.0
13/08/2012 18:15:05,49678.0
14/08/2012 18:15:05,37605.0
15/08/2012 18:15:05,49070.0
16/08/2012 18:15:05,49165.0
17/08/2012 18:15:05,40897.0
18/08/2012 18:15:05,38770.0
19/08/2012 18:15:05,35022.0
20/08/2012 18:15:05,36248.0
21/08/2012 18:15:05,40494.0
22/08/2012 18:15:05,40634.0
23/08/2012 18:15:05,31765.0
24/08/2012 18:15:05,30969.0
25/08/2012 18:15:05,35491.0
26/08/2012 18:15:05,30525.0
27/08/2012 18:15:05,31308.0
28/08/2012 18:15:05,30838.0
29/08/2012 18:15:05,33804.0
30/08/2012 18:15:05,31360.0
31/08/2012 18:15:05,41495.0
01/09/2012 18:15:05,41940.0
02/09/2012 18:15:05,31268.0
03/09/2012 18:15:05,41066.0
04/09/2012 18:15:05,36940.0
05/09/2012 18:15:05,41414.0
06/09/2012 18:15:05,44218.0
07/09/2012 18:15:05,32477.0
08/09/2012 18:15:05,34359.0
09/09/2012 18:15:05,30076.0
10/09/2012 18:15:05,32055.0
11/09/2012 18:15:05,37813.0
12/09/2012 18:15:05,30406.0
13/09/2012 18:15:05,27899.0
14/09/2012 18:15:05,35146.0
15/09/2012 18:15:05,30340.0
16/09/2012 18:15:05,27351.0
17/09/2012 18:15:05,25423.0
18/09/2012 18:15:05,31313.0
19/09/2012 18:15:05,32119.0
20/09/2012 18:15:05,33825.0
21/09/2012 18:15:05,29957.0
22/09/2012 18:15:05,23847.0
23/09/2012 18:15:05,24195.0
24/09/2012 18:15:05,31279.0
25/09/2012 18:15:05,23775.0
26/09/2012 18:15:05,31886.0
27/09/2012 18:15:05,30194.0
28/09/2012 18:15:05,29898.0
29/09/2012 18:15:05,26409.0
30/09/2012 18:15:05,21143.0
01/10/2012 18:15:05,23803.0
02/10/2012 18:15:05,28543.0
03/10/2012 18:15:05,32185.0
04/10/2012 18:15:05,29518.0
05/10/2012 18:15:05,34409.0
06/10/2012 18:15:05,35662.0
07/10/2012 18:15:05,31676.0
08/10/2012 18:15:05,38366.0
09/10/2012 18:15:05,35903.0
10/10/2012 18:15:05,32255.0
11/10/2012 18:15:05,30081.0
12/10/2012 18:15:05,24200.0
13/10/2012 18:15:05,37278.0
14/10/2012 18:15:05,26981.0
15/10/2012 18:15:05,29690.0
16/10/2012 18:15:05,33464.0
17/10/2012 18:15:05,32774.0
18/10/2012 18:15:05,28432.0
19/10/2012 18:15:05,28470.0
20/10/2012 18:15:05,27673.0
21/10/2012 18:15:05,39774.0
22/10/2012 18:15:05,35647.0
23/10/2012 18:15:05,40115.0
24/10/2012 18:15:05,33568.0
25/10/2012 18:15:05,28126.0
26/10/2012 18:15:05,22540.0
27/10/2012 18:15:05,17488.0
28/10/2012 18:15:05,17381.0
29/10/2012 18:15:05,19144.0
30/10/2012 18:15:05,29930.0
31/10/2012 18:15:05,28602.0
01/11/2012 18:15:05,25458.0
02/11/2012 18:15:05,27498.0
03/11/2012 18:15:05,25264.0
04/11/2012 18:15:05,22692.0
05/11/2012 18:15:05,32202.0
06/11/2012 18:15:05,28059.0
07/11/2012 18:15:05,37442.0
08/11/2012 18:15:05,34985.0
09/11/2012 18:15:05,26851.0
10/11/2012 18:15:05,26595.0
11/11/2012 18:15:05,23728.0
12/11/2012 18:15:05,24652.0
13/11/2012 18:15:05,24841.0
14/11/2012 18:15:05,29221.0
15/11/2012 18:15:05,37743.0
16/11/2012 18:15:05,37286.0
17/11/2012 18:15:05,34273.0
18/11/2012 18:15:05,33144.0
19/11/2012 18:15:05,35160.0
20/11/2012 18:15:05,37561.0
21/11/2012 18:15:05,41245.0
22/11/2012 18:15:05,32931.0
23/11/2012 18:15:05,31482.0
24/11/2012 18:15:05,29169.0
25/11/2012 18:15:05,34821.0
26/11/2012 18:15:05,34810.0
27/11/2012 18:15:05,29528.0
28/11/2012 18:15:05,36521.0
29/11/2012 18:15:05,39050.0
30/11/2012 18:15:05,28363.0
01/12/2012 18:15:05,37722.0
02/12/2012 18:15:05,20555.0
03/12/2012 18:15:05,22407.0
04/12/2012 18:15:05,28050.0
05/12/2012 18:15:05,33176.0
06/12/2012 18:15:05,37201.0
07/12/2012 18:15:05,32887.0
08/12/2012 18:15:05,31857.0
09/12/2012 18:15:05,32838.0
10/12/2012 18:15:05,38474.0
11/12/2012 18:15:05,36341.0
12/12/2012 18:15:05,35322.0
13/12/2012 18:15:05,40260.0
14/12/2012 18:15:05,41397.0
15/12/2012 18:15:05,33526.0
16/12/2012 18:15:05,33989.0
17/12/2012 18:15:05,40828.0
18/12/2012 18:15:05,46590.0
19/12/2012 18:15:05,49016.0
20/12/2012 18:15:05,36133.0
21/12/2012 18:15:05,40658.0
22/12/2012 18:15:05,52012.0
23/12/2012 18:15:05,39228.0
24/12/2012 18:15:05,37099.0
25/12/2012 18:15:05,27560.0
26/12/2012 18:15:05,35740.0
27/12/2012 18:15:05,43119.0
28/12/2012 18:15:05,47514.0
29/12/2012 18:15:05,39248.0
30/12/2012 18:15:05,43751.0
31/12/2012 18:15:05,34228.0
01/01/2013 18:15:05,28620.0
02/01/2013 18:15:05,38986.0
03/01/2013 18:15:05,41413.0
04/01/2013 18:15:05,49926.0
05/01/2013 18:15:05,38931.0
06/01/2013 18:15:05,34519.0
07/01/2013 18:15:05,40860.0
08/01/2013 18:15:05,35390.0
09/01/2013 18:15:05,43335.0
10/01/2013 18:15:05,51393.0
11/01/2013 18:15:05,54662.0
12/01/2013 18:15:05,46836.0
13/01/2013 18:15:05,46837.0
14/01/2013 18:15:05,43799.0
15/01/2013 18:15:05,45653.0
16/01/2013 18:15:05,52197.0
17/01/2013 18:15:05,48021.0
18/01/2013 18:15:05,50896.0
19/01/2013 18:15:05,56455.0
20/01/2013 18:15:05,41636.0
21/01/2013 18:15:05,41357.0
22/01/2013 18:15:05,40199.0
23/01/2013 18:15:05,48267.0
24/01/2013 18:15:05,46607.0
25/01/2013 18:15:05,46045.0
26/01/2013 18:15:05,53420.0
27/01/2013 18:15:05,53451.0
28/01/2013 18:15:05,52321.0
29/01/2013 18:15:05,53617.0
30/01/2013 18:15:05,45810.0
31/01/2013 18:15:05,46104.0
01/02/2013 18:15:05,56756.0
02/02/2013 18:15:05,58834.0
03/02/2013 18:15:05,56212.0
04/02/2013 18:15:05,57480.0
05/02/2013 18:15:05,53445.0
06/02/2013 18:15:05,44783.0
07/02/2013 18:15:05,58215.0
08/02/2013 18:15:05,65928.0
09/02/2013 18:15:05,50847.0
10/02/2013 18:15:05,57363.0
11/02/2013 18:15:05,58835.0
12/02/2013 18:15:05,58851.0
13/02/2013 18:15:05,57398.0
14/02/2013 18:15:05,53849.0
15/02/2013 18:15:05,57505.0
16/02/2013 18:15:05,51218.0
17/02/2013 18:15:05,50400.0
18/02/2013 18:15:05,46318.0
19/02/2013 18:15:05,55598.0
20/02/2013 18:15:05,57613.0
21/02/2013 18:15:05,58996.0
22/02/2013 18:15:05,58920.0
23/02/2013 18:15:05,59386.0
24/02/2013 18:15:05,57795.0
25/02/2013 18:15:05,65164.0
26/02/2013 18:15:05,62005.0
27/02/2013 18:15:05,62952.0
28/02/2013 18:15:05,60993.0
01/03/2013 18:15:05,65797.0
02/03/2013 18:15:05,60659.0
03/03/2013 18:15:05,49631.0
04/03/2013 18:15:05,64257.0
05/03/2013 18:15:05,56039.0
06/03/2013 18:15:05,66437.0
07/03/2013 18:15:05,62423.0
08/03/2013 18:15:05,64814.0
09/03/2013 18:15:05,47671.0
10/03/2013 18:15:05,71330.0
11/03/2013 18:15:05,67610.0
12/03/2013 18:15:05,44410.0
13/03/2013 18:15:05,56177.0
14/03/2013 18:15:05,58832.0
15/03/2013 18:15:05,60064.0
16/03/2013 18:15:05,43349.0
17/03/2013 18:15:05,34164.0
18/03/2013 18:15:05,39391.0
19/03/2013 18:15:05,48705.0
20/03/2013 18:15:05,42579.0
21/03/2013 18:15:05,53840.0
22/03/2013 18:15:05,60129.0
23/03/2013 18:15:05,58002.0
24/03/2013 18:15:05,49834.0
25/03/2013 18:15:05,51011.0
26/03/2013 18:15:05,47247.0
27/03/2013 18:15:05,51993.0
28/03/2013 18:15:05,57170.0
29/03/2013 18:15:05,66205.0
30/03/2013 18:15:05,59787.0
31/03/2013 18:15:05,44586.0
01/04/2013 18:15:05,52469.0
02/04/2013 18:15:05,60268.0
03/04/2013 18:15:05,65172.0
04/04/2013 18:15:05,69048.0
05/04/2013 18:15:05,56063.0
06/04/2013 18:15:05,57200.0
07/04/2013 18:15:05,58820.0
08/04/2013 18:15:05,63470.0
09/04/2013 18:15:05,61429.0
10/04/2013 18:15:05,68820.0
11/04/2013 18:15:05,67725.0
12/04/2013 18:15:05,60395.0
13/04/2013 18:15:05,55361.0
14/04/2013 18:15:05,53417.0
15/04/2013 18:15:05,55211.0
16/04/2013 18:15:05,65797.0
17/04/2013 18:15:05,56164.0
18/04/2013 18:15:05,52605.0
19/04/2013 18:15:05,57863.0
20/04/2013 18:15:05,48016.0
21/04/2013 18:15:05,45154.0
22/04/2013 18:15:05,46737.0
23/04/2013 18:15:05,57304.0
24/04/2013 18:15:05,67982.0
25/04/2013 18:15:05,61214.0
26/04/2013 18:15:05,56533.0
27/04/2013 18:15:05,48325.0
28/04/2013 18:15:05,40986.0
29/04/2013 18:15:05,50009.0
30/04/2013 18:15:05,48795.0
01/05/2013 18:15:05,50437.0
02/05/2013 18:15:05,57278.0
03/05/2013 18:15:05,55859.0
04/05/2013 18:15:05,48349.0
05/05/2013 18:15:05,49419.0
06/05/2013 18:15:05,51244.0
07/05/2013 18:15:05,59215.0
08/05/2013 18:15:05,47359.0
09/05/2013 18:15:05,66370.0
10/05/2013 18:15:05,67937.0
11/05/2013 18:15:05,70410.0
12/05/2013 18:15:05,69320.0
13/05/2013 18:15:05,62190.0
14/05/2013 18:15:05,63287.0
