"TradeVolume","seasonal","trend","remainder"
252380.491276,-673751.885448854,281612.06284353,644520.313881324
335137.998744,-673751.885448854,232357.849700162,776532.034492692
230988.732967,-673751.885448854,163679.545628531,741061.072787323
156832.336637,-680848.099899392,95001.2415569007,742679.194979491
459931.283818,-680848.099899392,15458.4586253894,1125320.925092
117365.370642,-680848.099899392,-64084.324306122,862297.794847514
173899.35083,-680848.099899392,-160017.756785012,1014765.2075144
223321.462988,-584193.297713449,-255951.189263902,1063465.94996535
327611.709102,-584193.297713449,-360384.876282456,1272189.88309791
194443.066185,-584193.297713449,-464818.56330101,1243454.92719946
115362.062703,-584193.297713449,-564030.704015216,1263586.06443166
167162.955163,-477767.875210528,-663242.844729421,1308173.67510295
126384.516159,-477767.875210528,-768432.864083117,1372585.25545265
97206.2258323,-477767.875210528,-873622.883436813,1448596.98447964
149101.048911,-477767.875210528,-972958.945566611,1599827.86968814
184400.332037,-461518.42020362,-1072295.00769641,1718213.75993703
68710.572652,-461518.42020362,-1164623.23200568,1694852.2248613
53845.9593368,-461518.42020362,-1256951.45631495,1772315.83585537
255153.176354,-461518.42020362,-1338663.23888785,2055334.83544547
195261.768901,-492382.955955685,-1420375.02146076,2108019.74631744
88246.8501078,-492382.955955685,-1492220.80087201,2072850.6069355
121758.577104,-492382.955955685,-1564066.58028327,2178208.11334295
149387.097607,-492382.955955685,-1644476.33618626,2286246.38974894
39810.3551853,-436864.046964891,-1724886.09208925,2201560.49423944
1047522.76823,-436864.046964891,-1784192.78155393,3268579.59674882
333163.425185,-436864.046964891,-1843499.47101861,2613526.9431685
101963.934889,-436864.046964891,-1905637.17686523,2444465.15871912
380780.16171,-352801.603866757,-1967774.88271185,2701356.6482886
99253.8001565,-352801.603866757,-2021837.68562958,2473893.08965284
348626.477469,-352801.603866757,-2075900.48854732,2777328.56988307
256401.036622,-352801.603866757,-2124406.41198156,2733609.05247032
110200.999205,-302319.792588832,-2172912.33541581,2585433.12720964
112267.632459,-302319.792588832,-2219075.74052733,2633663.16557516
104758.997236,-302319.792588832,-2265239.14563884,2672317.93546367
132862.116457,-302319.792588832,-2291665.3325388,2726847.24158463
207195.986195,-170489.499171353,-2318091.51943875,2695777.0048051
161761.781733,-170489.499171353,-2316304.40002961,2648555.68093397
64291.6382679,-170489.499171353,-2314517.28062048,2549298.41805973
128670.557007,-170489.499171353,-2304571.3198332,2603731.37601155
560597.273147,-49180.0657257201,-2294625.35904592,2904402.69791864
302525.591897,-49180.0657257201,-2285893.4807057,2637599.13832842
360947.275796,-49180.0657257201,-2277161.60236547,2687288.94388719
215031.277817,-49180.0657257201,-2276934.40108774,2541145.74463046
279870.273191,-22906.6465021956,-2276707.19981,2579484.1195032
432545.74342,-22906.6465021956,-2285993.99383975,2741446.38376194
132611.52254,-22906.6465021956,-2295280.78786949,2450798.95691169
192633.827981,-22906.6465021956,-2288256.28020049,2503796.75468369
197024.805601,8228.54832562708,-2281231.77253149,2470028.02980686
140165.843317,8228.54832562707,-2256182.43372257,2388119.72871395
135255.898761,8228.54832562707,-2231133.09491365,2358160.44534903
176107.962598,8228.54832562708,-2188315.26546803,2356194.6797404
455091.767488,108073.708684992,-2145497.43602241,2492515.49482541
189891.384333,108073.708684992,-2091455.2031177,2173272.8787657
118072.734755,108073.708684992,-2037412.97021298,2047411.99628299
254484.352155,108073.708684992,-1978278.50622957,2124689.14969958
74118.0456674,253205.014045758,-1919144.04224615,1740057.0738678
182288.19456,253205.014045758,-1730050.83569189,1659134.01620613
70908.4371106,253205.014045758,-1540957.62913763,1358661.05220247
53711.2842767,253205.014045758,-1397196.5535893,1197702.82382024
510063.277349,298020.599513131,-1253435.47804096,1465478.15587683
662323.373816,298020.599513131,-1049219.0310341,1413521.80533697
418278.253995,298020.599513131,-845002.584027229,965260.238509098
257009.433073,298020.599513131,-734257.629706151,693246.46326602
118547.041078,351679.788531755,-623512.675385072,390379.927931318
72107.9587901,351679.788531755,-571144.024414924,291572.194673269
350822.337749,351679.788531755,-518775.373444774,517917.92266202
419204.353023,351679.788531755,-449288.080543339,516812.645034585
153015.192383,462205.737013382,-379800.787641904,70610.2430115222
165417.159031,462205.737013382,-304326.218865563,7537.64088318136
307207.518708,462205.737013382,-228851.650089223,73853.4317838406
184602.216423,462205.737013382,-170114.306904312,-107489.21368607
648541.697417,546643.17084168,-111376.963719402,213275.490294722
426262.035271,546643.17084168,-62172.4174742582,-58208.7180964221
594783.344525,546643.17084168,-12967.871229114,61108.0449124336
557476.602318,546643.17084168,33766.3479145256,-22932.916438206
473018.599717,446957.604805943,80500.5670581653,-54439.5721471088
1054656.81813,479609.314700275,116418.933424877,458628.570004848
1888020.11586,479609.314700275,152337.29979159,1256073.50136814
484924.266891,479609.314700275,185673.711827533,-180358.759636808
428239.435131,479609.314700275,219010.123863476,-270380.003432751
935777.458691,530583.961399126,253097.101110933,152096.396180941
848166.172425,530583.961399126,287184.078358391,30398.1326674834
841167.10546,530583.961399126,313972.76152365,-3389.61746277532
909030.295354,530583.961399126,340761.444688908,37684.8892659659
452370.556915,507614.661566277,365865.626917644,-421109.731568921
781797.291696,507614.661566277,390969.80914638,-116787.179016657
608385.040367,507614.661566277,401780.045451143,-301009.666650421
742853.822772,507614.661566277,412590.281755907,-177351.120550184
929941.520538,462877.851650766,411330.637295877,55733.0315913578
2327006.60673,462877.851650766,410070.992835847,1454057.76224339
730224.229471,462877.851650766,401208.227226131,-133861.849405896
601985.154708,462877.851650766,392345.461616414,-253238.15855918
446998.407757,498392.447843236,387980.516701744,-439374.556787979
220711.106262,498392.447843236,383615.571787073,-661296.913368309
259120.972559,498392.447843236,393486.521683464,-632757.996967699
211725.841247,498392.447843236,403357.471579854,-690024.07817609
529706.301226,538166.232287568,414949.782480829,-423409.713542397
996019.80095,538166.232287568,426542.093381804,31311.4752806283
825301.832351,538166.232287568,434746.426862932,-147610.8267995
531539.450065,538166.232287568,442950.76034406,-449577.542566628
299939.361315,475583.841946024,432419.783029566,-608064.26366059
281662.550121,475583.841946024,421888.805715071,-615810.097540095
222331.809498,475583.841946024,399459.261717866,-652711.294165891
281803.063454,475583.841946024,377029.717720662,-570810.496212686
858000.309899,447690.802842908,356367.836210217,53941.6708458753
399486.449796,447690.802842908,335705.954699772,-383910.30774668
151418.289155,447690.802842908,315673.097800811,-611945.611488719
703127.204421,447690.802842908,295640.24090185,-40203.8393237572
388811.42951,419876.991278784,261804.166160277,-292869.727929061
499825.872085,419876.991278784,227968.091418705,-148019.210612489
1410604.19028,419876.991278784,207379.840820722,783347.358180494
390715.046567,419876.991278784,186791.590222739,-215953.534934522
501592.274771,370460.614969263,172256.301401949,-41124.6416002119
166725.347325,370460.614969263,157721.012581159,-361456.280225422
605923.158767,370460.614969263,151114.157103816,84348.3866939206
1150509.00459,370460.614969263,144507.301626473,635541.087994264
1595943.96728,302690.657383534,120733.332712918,1172519.97718355
606265.920409,302690.657383534,96959.3637993628,206615.899226103
1022854.93167,302690.657383534,55801.3919092762,664362.88237719
689769.489315,302690.657383534,14643.4200191896,372435.411912277
325162.164411,286526.672202942,18490.1591068334,20145.3331012242
157343.745691,286526.672202942,22336.8981944771,-151519.82470642
279579.973522,286526.672202942,40545.1555370554,-47491.8542179978
199367.959757,286526.672202942,58753.4128796336,-145912.125325576
382274.63639,310186.805381829,83007.0804933715,-10919.2494852001
681747.658978,310186.805381829,107260.748107109,264300.105489062
682550.977289,310186.805381829,141918.517118555,230445.654788616
338506.455315,310186.805381829,176576.28613,-148256.636196829
390657.302719,273181.317776027,197274.024415432,-79798.0394724592
244820.335916,273181.317776027,217971.762700864,-246332.744560891
269874.599328,273181.317776027,229847.200596778,-233153.919044805
209114.020032,273181.317776027,241722.638492693,-305789.93623672
192357.785619,287645.359260004,265586.242412632,-360873.816053636
673421.518843,287645.359260004,289449.846332571,96326.3132504248
197621.937436,287645.359260004,327256.686101979,-417280.107925983
210428.503019,287645.359260004,365063.525871387,-442280.382112391
387615.242624,239478.49225788,404415.032291732,-256278.281925612
208535.282091,239478.49225788,443766.538712077,-474709.748878957
243593.749918,239478.49225788,480838.978495461,-476723.720835341
253573.622211,239478.49225788,517911.418278844,-503816.288325724
202271.818468,101317.093380323,568957.272752703,-468002.547665027
170994.419871,101317.093380323,620003.127226563,-550325.800735886
202433.022814,101317.093380323,674814.770135383,-573698.840701706
111077.907704,101317.093380323,729626.413044203,-719865.598720527
616879.766344,21374.0476202125,768819.984629332,-173314.265905544
373636.887535,21374.0476202125,808013.55621446,-455750.716299672
260320.838894,21374.0476202125,840427.55615878,-601480.764884992
162261.126921,21374.0476202125,872841.5561031,-731954.476802312
149637.957297,-20847.8944313966,868560.723646753,-698074.871918356
212994.983972,-20847.8944313966,864279.891190406,-630437.01278701
501626.309373,-20847.8944313966,832521.490985231,-310047.287180834
763389.52049,-20847.8944313966,800763.090780055,-16525.6758586589
246229.48822,-38669.8472003794,757944.863748696,-473045.528328317
183497.031828,-38669.8472003794,715126.636717337,-492959.757688958
335345.642284,-38669.8472003794,637324.424282376,-263308.934797996
214667.030354,-38669.8472003794,559522.211847414,-306185.334293035
310873.445415,-53228.9187004565,481179.375496803,-117077.011381346
330843.537977,-53228.9187004565,402836.539146191,-18764.0824687349
282240.280127,-53228.9187004565,318951.25381532,16517.9450121368
247231.876076,-53228.9187004565,235065.968484448,65394.8262920083
186601.091402,-60750.2334275143,155960.692623322,91390.6322061928
163903.618157,-60750.2334275143,76855.4167621948,147798.434822319
239657.365403,-60750.2334275143,-141.58502764233,300549.183858157
174322.463399,-60750.2334275143,-77138.5868174795,312211.283643994
363920.435727,-57013.0877116164,-148090.356647067,569023.880085683
347947.19866,-57013.0877116164,-219042.126476655,624002.412848271
305609.316704,-57013.0877116164,-292131.530311726,654753.934727342
181999.040944,-57013.0877116164,-365220.934146797,604233.062802413
249517.872009,-84242.9878050137,-451180.430459187,784941.290273201
410663.8892,-84242.9878050137,-537139.926771577,1032046.80377659
268961.962356,-84242.9878050137,-606547.923783661,959752.873944675
124253.243918,-84242.9878050137,-675955.920795745,884452.152518759
279791.163535,-100571.087662591,-733822.622097335,1114184.87329493
211884.238374,-100571.087662591,-791689.323398925,1104144.64943552
326390.791102,-100571.087662591,-829207.40047041,1256169.279235
393935.342303,-100571.087662591,-866725.477541895,1361231.90750749
453609.726954,-105826.675532208,-867463.408439396,1426899.8109256
142891.622208,-105826.675532208,-868201.339336897,1116919.6370771
143852.478345,-105826.675532208,-846953.597343769,1096632.75122098
162666.85324,-105826.675532208,-825705.855350642,1094199.38412285
415769.625447,-71019.9666150332,-786346.917887742,1273136.50994978
208230.251141,-71019.9666150332,-746987.980424842,1026238.19818088
251079.271135,-71019.9666150332,-687475.156827455,1009574.39457749
666085.012791,-71019.9666150332,-627962.333230067,1365067.3126361
177455.107444,-30795.0850719911,-568074.535120204,776324.727636195
175572.355384,-30795.0850719911,-508186.737010342,714554.177466333
440369.959388,-30795.0850719911,-452120.393637537,923285.438097528
200035.852952,-30795.0850719911,-396054.050264733,626884.988288724
312026.861147,93021.7663729682,-342224.708350341,561229.803124373
145131.760091,93021.7663729682,-288395.36643595,340505.360153982
479852.201416,93021.7663729682,-215478.249504298,602308.68454733
110804.128092,93021.7663729682,-142561.132572647,160343.494291679
228062.885151,133054.336619689,-72655.884024429,167664.43255574
190453.785172,133054.336619689,-2750.63547621085,60150.0840285221
510833.583157,133054.336619689,68647.3135153938,309131.933021917
205678.083432,133054.336619689,140045.262506998,-67421.5156946872
170522.155599,47864.7530827276,219028.243408405,-96370.840892133
164735.277546,47864.7530827276,298011.224309812,-181140.69984654
88451.0678183,47864.7530827276,359586.237697548,-318999.922961976
211685.067183,47864.7530827276,421161.251085284,-257340.936985012
354303.677863,129543.977354752,477701.537295709,-252941.836787461
201085.750076,129543.977354752,534241.823506134,-462700.050784886
197645.357425,129543.977354752,594261.494234029,-526160.114163781
419431.883591,129543.977354752,654281.164961924,-364393.258725676
163632.629202,175548.775202994,710802.709171949,-722718.855172943
93828.2345516,175548.775202994,767324.253381974,-849044.794033368
216470.671448,175548.775202994,814909.640822644,-773987.744577638
208556.216219,175548.775202994,862495.028263313,-829487.587247308
282259.95375,204963.201077796,898938.639479624,-821641.88680742
249436.723394,204963.201077796,935382.250695934,-890908.72837973
270743.79299,204963.201077796,967445.506424391,-901664.914512187
148239.480876,204963.201077796,999508.762152848,-1056232.48235464
91465.9003368,282930.913934377,1014077.59874151,-1205542.61233909
117273.323899,282930.913934377,1028646.43533018,-1194304.02536556
222442.350259,282930.913934377,1030471.68102506,-1090960.24470044
311516.23766,282930.913934377,1032296.92671995,-1003711.60299433
173979.998276,296929.8093866,1036259.94704117,-1159209.75815177
103589.31678,296929.8093866,1040222.96736239,-1233563.45996899
108596.391819,296929.8093866,1037633.37358447,-1225966.79115207
95369.822717,296929.8093866,1035043.77980655,-1236603.76647615
121688.880643,295724.713532598,1023827.18158276,-1197863.01447235
314474.678927,295724.713532598,1012610.58335897,-993860.617964564
184107.148116,295724.713532598,1004998.04585491,-1116615.61127151
199788.736937,295724.713532598,997385.508350854,-1093321.48494645
248544.550774,314494.023934029,997314.655535615,-1063264.12869564
115503.908897,314494.023934029,997243.802720377,-1196233.91775741
65399.8309422,314494.023934029,1001698.66432779,-1250792.85731961
206747.034061,314494.023934029,1006153.52593519,-1113900.51580822
512115.509471,363056.406995271,1022570.371368,-873511.268892275
152083.653544,363056.406995271,1038987.21680081,-1249959.97025209
290691.925157,363056.406995271,1073975.42621962,-1146339.90805789
318157.810707,363056.406995271,1108963.63563842,-1153862.23192669
164232.196464,420415.585609075,1152284.52951325,-1408467.91865833
195814.146323,420415.585609075,1195605.42338808,-1420206.86267416
208158.730697,420415.585609075,1243646.47182036,-1455903.32673243
432563.429841,420415.585609075,1291687.52025263,-1279539.6760207
354203.393366,474891.965693019,1343920.27143963,-1464608.84376665
229663.622476,474891.965693019,1396153.02262663,-1641381.36584365
312361.653408,474891.965693019,1440543.15180802,-1603073.46409304
649100.09516,474891.965693019,1484933.28098942,-1310725.15152244
162965.592976,1706017.06662947,1517609.35553809,-3060660.82919156
419938.025059,1706017.06662947,1550285.43008676,-2836364.47165724
307427.032909,1706017.06662947,1568780.66902935,-2967370.70274982
344185.597992,1706017.06662947,1587275.90797194,-2949107.37660941
406421.8574,1779293.31021179,1589839.94880447,-2962711.40161627
399950.888882,1779293.31021179,1592403.98963701,-2971746.4109668
159049.371294,1779293.31021179,1582861.98804442,-3203105.92696221
210829.486988,1779293.31021179,1573319.98645183,-3141783.80967562
359578.59323,592792.736229081,1543164.14381314,-1776378.28681222
353169.234178,592792.736229081,1513008.30117444,-1752631.80322553
228544.039315,592792.736229081,1481115.44767506,-1845364.14458915
333193.569777,592792.736229081,1449222.59417569,-1708821.76062777
180993.137266,492522.130459642,1422762.53248776,-1734291.5256814
155703.311121,492522.130459642,1396302.47079983,-1733121.29013847
156167.13193,492522.130459642,1369485.86479132,-1705840.86332096
164969.804097,492522.130459642,1342669.2587828,-1670221.58514545
477182.244209,394356.386522566,1329434.41009169,-1246608.55240526
250947.418686,394356.386522566,1316199.56140058,-1459608.52923715
270718.721892,394356.386522566,1322015.09446209,-1445652.75909266
242774.801427,394356.386522566,1327830.62752361,-1479412.21261917
198336.565287,370438.452017842,1343647.8337487,-1515749.72047954
291591.984628,370438.452017842,1359465.03997379,-1438311.50736363
227316.582666,370438.452017842,1386348.5614994,-1529470.43085124
588869.641088,370438.452017842,1413232.083025,-1194800.89395484
375530.223268,383294.5908167,1444401.26623705,-1452165.63378575
251974.99431,383294.5908167,1475570.44944911,-1606890.04595581
748966.056105,383294.5908167,1506601.23372495,-1140929.76843665
174250.085313,383294.5908167,1537632.01800079,-1746676.52350449
145251.824347,316005.341100664,1570943.37135983,-1741696.88811349
608643.124166,316005.341100664,1604254.72471888,-1311616.94165354
2217552.05266,316005.341100664,1666162.21803736,235384.493521974
1061472.88351,316005.341100664,1728069.71135585,-982602.168946512
433033.304433,294560.945930271,1755863.02328539,-1617390.66478266
1453495.00949,294560.945930271,1783656.33521492,-624722.271655196
1350688.65446,294560.945930271,1806418.32915981,-750290.620630082
300378.076041,294560.945930271,1829180.3231047,-1823363.19299397
1236244.41226,324177.294702352,1812516.60142345,-900449.483865803
398218.93949,324177.294702352,1795852.8797422,-1721811.23495456
350256.933479,324177.294702352,1783149.35966997,-1757069.72089333
593481.536107,324177.294702352,1770445.83959775,-1501141.5981931
237103.603393,255911.215515199,1780398.33136797,-1799205.94349017
194334.796007,255911.215515199,1790350.82313819,-1851927.24264639
90202.6001398,255911.215515199,1808127.63667416,-1973836.25204956
405296.121057,255911.215515199,1825904.45021013,-1676519.54466833
695638.695739,156135.424279489,1863677.558087,-1324174.28662749
550479.324363,156135.424279489,1901450.66596388,-1507106.76588037
528962.919603,156135.424279489,1925705.15302128,-1552877.65769777
1553677.20546,156135.424279489,1949959.64007868,-552417.858898165
614373.120353,141126.659724357,1959503.62251056,-1486257.16188192
575889.60323,141126.659724357,1969047.60494244,-1534284.6614368
709410.202492,141126.659724357,1951707.20915092,-1383423.66638328
470601.086137,141126.659724357,1934366.8133594,-1604892.38694676
461723.277451,93229.276618826,1897813.3980328,-1529319.39720063
915898.372534,93229.276618826,1861259.9827062,-1038590.88679103
892905.801486,93229.276618826,1834535.41543398,-1034858.8905668
367448.180524,93229.276618826,1807810.84816175,-1533591.94425657
289226.208641,81224.3413599208,1790056.13192583,-1582054.26464475
389537.215568,81224.3413599208,1772301.41568991,-1463988.54148183
743549.812671,81224.3413599208,1750403.61050282,-1088078.13919174
661329.759446,81224.3413599208,1728505.80531572,-1148400.38722964
1506129.01085,53905.5052122738,1735153.99913102,-282930.493493295
1444851.12853,53905.5052122738,1741802.19294632,-350856.569628593
3208627.49691,53905.5052122738,1738861.67935897,1415860.31233875
1976252.30007,53905.5052122738,1735921.16577163,186425.629086097
2746175.55591,63849.938805035,1693859.43338358,988466.183721385
730786.46907,63849.938805035,1651797.70099553,-984861.170730565
704257.314464,63849.938805035,1644995.19713062,-1004587.82147165
641114.69518,63849.938805035,1638192.69326571,-1060927.93689074
471155.051966,49976.0961674885,1638198.72918958,-1217019.77339107
471155.051966,49976.0961674885,1638204.76511345,-1217025.80931494
339698.647247,49976.0961674885,1623081.93298401,-1333359.3819045
1638081.55274,49976.0961674885,1607959.10085458,-19853.644282066
866531.597853,-79396.584781145,1589562.04190469,-643633.859270545
689356.925143,-79396.584781145,1571164.9829548,-802411.473030658
423186.059598,-79396.584781145,1537162.90839105,-1034580.26401191
392090.091401,-79396.584781145,1503160.8338273,-1031674.15764516
601947.78151,-105555.442883357,1471911.73346733,-764408.509073974
199716.417663,-105555.442883357,1440662.63310736,-1135390.772561
273077.817642,-105555.442883357,1407111.21274586,-1028477.95222051
356674.559583,-105555.442883357,1373559.79238437,-911329.789918011
282718.707795,-126968.419459313,1338198.59024257,-928511.46298826
958222.082559,-126968.419459313,1302837.38810078,-217646.886082465
526861.52831,-126968.419459313,1292031.2772405,-638201.329471183
339342.782875,-126968.419459313,1281225.16638021,-814913.964045901
182659.274108,-182013.116350296,1288886.30789404,-924213.917435748
407288.704718,-182013.116350296,1296547.44940787,-707245.628339578
419908.004156,-182013.116350296,1308986.18111786,-707065.06061156
909612.286282,-182013.116350296,1321424.91282784,-229799.510195542
332370.471486,-272495.762824734,1345900.99403699,-741034.759726259
472220.133219,-272495.762824734,1370377.07524615,-625661.179202413
251851.828784,-272495.762824734,1385383.6462811,-861036.054672364
377179.016987,-272495.762824734,1400390.21731605,-750715.437504315
268742.536562,-305673.692485853,1395458.30369643,-821042.074648582
380144.873742,-305673.692485853,1390526.39007682,-704707.823848968
583585.795057,-305673.692485853,1372982.89228606,-483723.404743207
382997.57666,-305673.692485853,1355439.3944953,-666768.125349447
544746.58064,-367633.940587202,1323007.26646297,-410626.745235772
215428.568342,-367633.940587202,1290575.13843065,-707512.629501446
446867.44084,-367633.940587202,1242467.53217803,-427966.150750828
305509.055478,-367633.940587202,1194359.92592541,-521216.929860209
311960.865388,-479228.206047512,1142989.81396337,-351800.742527858
270621.574509,-479228.206047512,1091619.70200133,-341769.921444817
274687.25421,-479228.206047512,1051484.68403291,-297569.2237754
323116.947437,-479228.206047512,1011349.66606449,-209004.512579982
258006.809953,-486304.756578253,981362.20629121,-237050.639759957
106842.118101,-486304.756578253,951374.746517926,-358227.871838673
235193.565784,-486304.756578253,928532.3232952,-207034.000932947
600613.753164,-486304.756578253,905689.900072474,181228.609669778
439467.30062,-493428.268190072,895333.233838376,37562.3349716959
420087.957022,-493428.268190072,884976.567604277,28539.6576077944
518737.52783,-493428.268190072,859450.812892113,152714.983127959
239066.39415,-493428.268190072,833925.058179948,-101430.395839876
801645.479648,-556527.381178061,789425.680807336,568747.180018724
1197548.75805,-556527.381178061,744926.303434724,1009149.83579334
641399.259021,-556527.381178061,704837.855634182,493088.784564879
335935.723571,-556527.381178061,664749.407833639,227713.696915421
281366.82658,-611210.904118449,612780.497892788,279797.232805661
247404.648891,-611210.904118449,560811.587951936,297803.965057513
174942.482024,-611210.904118449,528854.514208003,257298.871934446
158414.651127,-611210.904118449,496897.440464069,272728.11478138
381814.938062,-625853.938242464,471258.654405415,536410.221899049
273315.255713,-625853.938242464,445619.868346761,453549.325608703
509839.909836,-625853.938242464,424773.734953672,710920.113124792
265629.139993,-625853.938242464,403927.601560583,487555.476674882
303574.501237,-673751.885448854,389272.541594093,588053.845091761
279328.467555,-673751.885448854,374617.481627604,578462.871376251
119816.020632,-673751.885448854,362486.367555309,431081.538525545
363254.837564,-673751.885448854,350355.253483015,686651.469529839
554136.574263,-680848.099899392,298612.122573728,936372.551588663
554812.750581,-680848.099899392,246868.991664441,988791.858815951
767514.056473,-680848.099899392,170237.776040287,1278124.38033211
1097740.37495,-680848.099899392,93606.5604161321,1684981.91443326
760130.114936,-584193.297713449,1557.97097269805,1342765.44167675
171520.107488,-584193.297713449,-90490.618470736,846204.023672185
475257.612809,-584193.297713449,-231794.359768661,1291245.27029111
262587.573783,-584193.297713449,-373098.101066586,1219878.97256303
388650.382908,-477767.875210528,-479007.763202118,1345426.02132065
362027.444785,-477767.875210528,-584917.42533765,1424712.74533318
579616.606348,-477767.875210528,-692278.289452545,1749662.77101107
173907.599918,-477767.875210528,-799639.153567441,1451314.62869597
124956.25925,-461518.42020362,-913392.271057938,1499866.95051156
290173.562191,-461518.42020362,-1027145.38854843,1778837.37094306
255683.318325,-461518.42020362,-1130364.71345239,1847566.45198101
371817.893804,-461518.42020362,-1233584.03835634,2066920.35236396
292598.657225,-492382.955955685,-1316743.7107943,2101725.32397499
201205.421012,-492382.955955685,-1399903.38323227,2093491.76019996
155136.110301,-492382.955955685,-1475391.28390737,2122910.35016405
122909.430541,-492382.955955685,-1550879.18458247,2166171.57107915
446622.788449,-436864.046964891,-1617384.7055779,2500871.54099179
183274.895345,-436864.046964891,-1683890.22657332,2304029.16888321
153309.856518,-436864.046964891,-1747679.62171807,2337853.52520096
309778.412311,-436864.046964891,-1811469.01686281,2558111.4761387
800300.483125,-352801.603866757,-1862543.91452926,3015646.00152101
273967.36353,-352801.603866757,-1913618.8121957,2540387.77959246
185891.6868,-352801.603866757,-1956538.7306596,2495232.02132635
251963.013766,-352801.603866757,-1999458.64912349,2604223.26675624
339193.419221,-302319.792588832,-2037710.99498502,2679224.20679486
238923.452636,-302319.792588832,-2075963.34084656,2617206.58607139
632633.311348,-302319.792588832,-2099698.2296045,3034651.33354134
296374.42633,-302319.792588832,-2123433.11836245,2722127.33728128
273890.923938,-170489.499171353,-2142555.97492844,2586936.3980378
311167.173914,-170489.499171353,-2161678.83149444,2643335.50457979
279963.662925,-170489.499171353,-2184217.61398803,2634670.77608438
560148.264965,-170489.499171353,-2206756.39648161,2937394.16061797
389726.803117,-49180.0657257201,-2219571.04573982,2658477.91458254
327242.549663,-49180.0657257201,-2232385.69499803,2608808.31038675
331048.971461,-49180.0657257201,-2225010.20155524,2605239.23874196
209191.991172,-49180.0657257201,-2217634.70811244,2476006.76501017
172804.675035,-22906.6465021956,-2194948.17342719,2390659.49496439
318586.58009,-22906.6465021956,-2172261.63874194,2513754.86533413
453902.331796,-22906.6465021956,-2147722.10818342,2624531.08648162
767885.293689,-22906.6465021956,-2123182.5776249,2913974.5178161
421549.667703,8228.54832562708,-2089653.95240527,2502975.07178265
641634.975539,8228.54832562707,-2056125.32718565,2689531.75439902
229543.826137,8228.54832562707,-2011936.10286358,2233251.38067496
365629.40444,8228.54832562708,-1967746.87854152,2325147.73465589
332645.708986,108073.708684992,-1913006.63532744,2137578.63562844
371502.935643,108073.708684992,-1858266.39211335,2121695.61907136
371502.935643,108073.708684992,-1798033.60724566,2061462.83420367
481292.800872,108073.708684992,-1737800.82237798,2111019.91456498
593435.396683,253205.014045758,-1640033.04593942,1980263.42857667
623933.435799,253205.014045758,-1542265.26950087,1912993.69125411
271442.248372,253205.014045758,-1370421.44735017,1388658.68167641
1052793.85128,253205.014045758,-1198577.62519946,1998166.4624337
382479.855314,298020.599513131,-1079249.39249365,1163708.64829452
358371.292039,298020.599513131,-959921.159787842,1020271.85231371
576443.671468,298020.599513131,-814725.583532274,1093148.65548714
392136.452155,298020.599513131,-669530.007276707,763645.859918576
255538.450503,351679.788531755,-606914.569973047,510773.231944292
302820.620277,351679.788531755,-544299.132669388,495439.964414633
217806.809791,351679.788531755,-491145.840848614,357272.86210786
205264.915534,351679.788531755,-437992.54902784,291577.676030086
150826.746645,462205.737013382,-395802.064881958,84423.0745135764
261103.300518,462205.737013382,-353611.580736076,152509.144240694
295265.031557,462205.737013382,-316972.608319251,150031.902862869
461475.753364,462205.737013382,-280333.635902426,279603.652253044
91013.4353746,546643.17084168,-257225.245596083,-198404.489870997
245873.589133,546643.17084168,-234116.855289741,-66652.7264189394
385760.190995,546643.17084168,-225509.222745904,64626.2428992235
185387.359079,546643.17084168,-216901.590202067,-144354.221560614
289720.324444,446957.604805943,-202602.997019461,45365.7166575175
324014.732335,479609.314700275,-188304.403836855,32709.8214715804
330088.300961,479609.314700275,-159314.44158864,9793.42784936493
221086.872899,479609.314700275,-130324.479340424,-128197.96246085
236739.788516,479609.314700275,-90460.8763142094,-152408.649870065
642299.332015,530583.961399126,-50597.2732879945,162312.643903869
413792.028281,530583.961399126,-4652.54372322994,-112139.389394896
590919.725997,530583.961399126,41292.1858415346,19043.5787563397
525216.270545,530583.961399126,95630.0307059272,-100997.721560053
635707.836607,507614.661566277,149967.87557032,-21874.7005295971
485825.84916,507614.661566277,210501.11366245,-232289.926068727
321845.760168,507614.661566277,271034.35175458,-456803.253152857
729209.732247,507614.661566277,330512.667998266,-108917.597317543
571175.702862,462877.851650766,389990.984241951,-281693.133030717
817603.172092,462877.851650766,463777.669181086,-109052.348739852
1083797.5313,462877.851650766,537564.354120222,83355.3255290126
724143.974082,462877.851650766,607443.585696752,-346177.463265518
436124.63056,498392.447843236,677322.817273283,-739590.634556519
937247.655082,498392.447843236,727545.554923544,-288690.34768478
1000932.63082,498392.447843236,777768.292573805,-275228.10959704
930942.435008,498392.447843236,789046.157480244,-356496.17031548
1933937.43764,538166.232287568,800324.022386683,595447.182965749
2793933.84383,538166.232287568,811731.165593293,1444036.44594914
620998.956208,538166.232287568,823138.308799903,-740305.58487947
586354.508299,538166.232287568,816219.613685631,-768031.337674199
709883.614571,475583.841946024,809300.91857136,-575001.145946385
1886961.87577,475583.841946024,805156.836555035,606221.197268941
985244.232915,475583.841946024,801012.75453871,-291352.363569734
1882737.7459,475583.841946024,799607.527988152,607546.375965824
1100175.27516,447690.802842908,798202.301437593,-145717.829120501
1940971.18847,447690.802842908,792070.90682471,701209.478802382
689759.293699,447690.802842908,785939.512211826,-543871.021355734
