"NumTransactionsTotal","seasonal","trend","remainder"
12040655,822321.85890984,10126358.8680673,1091974.27302284
12099489,822321.85890984,10126571.2560701,1150595.88502006
12155701,822321.85890984,10126783.6440729,1206595.49701727
12213181,822321.85890984,10127547.0300129,1263312.11107723
12266626,872030.784690992,10128310.415953,1266284.79935605
12311409,872030.784690992,10129277.9332903,1310100.28201874
12369624,872030.784690992,10130245.4506276,1367347.76468143
12435552,872030.784690992,10131306.7121742,1432214.50313478
12486399,915781.525509862,10132367.9737209,1438249.50076927
12543762,915781.525509862,10133807.6235718,1494172.85091834
12602597,915781.525509862,10135247.2734227,1551568.20106741
12661448,915781.525509862,10136184.823159,1609481.65133114
12718846,961229.492814207,10137122.3728953,1620494.13429052
12772695,961229.492814207,10136946.8903301,1674518.61685572
12830200,961229.492814207,10136771.4077649,1732199.09942092
12881418,961229.492814207,10136611.1828365,1783577.32434933
12931818,1011830.71983493,10136450.9579081,1783536.32225701
12978136,1011830.71983493,10137351.1142817,1828954.1658834
13033734,1011830.71983493,10138251.2706553,1883652.00950979
13091347,1011830.71983493,10139696.5918517,1939819.68831337
13150343,1065353.00971581,10141141.9130481,1943848.07723607
13209263,1065353.00971581,10143420.7490669,2000489.24121732
13268649,1065353.00971581,10145699.5850856,2057596.40519857
13326444,1065353.00971581,10149087.6310176,2112003.35926663
13391608,1117089.4297176,10152475.6769495,2122042.89333289
13453613,1117089.4297176,10156216.6831576,2180306.88712483
13516565,1117089.4297176,10159957.6893656,2239517.88091676
13577558,1117089.4297176,10164253.9208201,2296214.64946232
13643355,1166289.79989404,10168550.1522745,2308515.04783144
13704014,1166289.79989404,10173895.9354544,2363828.26465159
13753645,1166289.79989404,10179241.7186342,2408113.48147175
13817902,1166289.79989404,10185543.0457979,2466069.15430804
13873941,1220615.89510978,10191844.3729616,2461480.73192857
13940378,1220615.89510978,10198101.2460912,2521660.858799
14002801,1220615.89510978,10204358.1192208,2577826.98566943
14067615,1220615.89510978,10210117.0415494,2636882.06334082
14115286,1275423.72441207,10215875.963878,2623986.31170993
14186616,1275423.72441207,10220132.1806066,2691060.09498134
14254226,1275423.72441207,10224388.3973352,2754413.87825275
14298636,1275423.72441207,10226173.5877753,2797038.68781267
14354813,1321504.47837521,10227958.7782153,2805349.74340945
14413645,1321504.47837521,10226210.1026696,2865930.41895523
14473709,1321504.47837521,10224461.4271238,2927743.094501
14517058,1321504.47837521,10220577.6687866,2974975.85283819
14551222,1370334.18131855,10216693.9104494,2964193.90823203
14590613,1370334.18131855,10213181.9654459,3007096.85323555
14639318,1370334.18131855,10209670.0204424,3059313.79823906
14681897,1370334.18131855,10207032.3358658,3104530.4828156
14735737,1419491.53809961,10204394.6512893,3111850.81061108
14795866,1419491.53809961,10202812.0085789,3173562.45332149
14853868,1419491.53809961,10201229.3658685,3233147.0960319
14903702,1419491.53809961,10202295.2214838,3281915.2404166
14954713,1471912.4515734,10203361.0770991,3279439.47132752
15001960,1471912.4515734,10206348.5197584,3323699.0286682
15053953,1471912.4515734,10209335.9624177,3372704.58600888
15111123,1471912.4515734,10212167.613375,3427042.93505157
15177328,1524458.66803215,10214999.2643323,3437870.06763551
15237115,1524458.66803215,10218840.535711,3493815.79625685
15281701,1524458.66803215,10222681.8070897,3534560.52487819
15334170,1524458.66803215,10227747.4468054,3581963.8851625
15394438,1575522.57902233,10232813.086521,3586102.33445662
15459610,1575522.57902233,10237557.2509605,3646530.17001722
15528658,1575522.57902233,10242301.4153999,3710834.00557781
15584721,1575522.57902233,10247107.4714657,3762090.94951201
15641921,1633240.54840743,10251913.5275315,3756766.9240611
15700741,1633240.54840743,10257123.9421284,3810376.50946418
15764211,1633240.54840743,10262334.3567253,3868636.09486727
15825640,1633240.54840743,10266518.8968661,3925880.55472643
15894460,1687664.55728465,10270703.437007,3936092.00570837
15962185,1687664.55728465,10274072.0233267,4000448.41938865
16022580,1687664.55728465,10277440.6096464,4057474.83306894
16077941,1687664.55728465,10280592.8966262,4109683.54608914
16131358,1739882.0154918,10283745.183606,4107730.80090219
16186569,1739882.0154918,10286380.7760412,4160306.20846702
16252366,1739882.0154918,10289016.3684764,4223467.61603184
16308530,1739882.0154918,10290618.1832082,4278029.8013
16361135,1789674.17307402,10292219.99794,4279240.82898595
16418998,1789674.17307402,10293368.9026259,4335954.92430012
16467014,1789674.17307402,10294517.8073117,4382822.0196143
16512168,1789674.17307402,10294951.8645185,4427541.9624075
16558905,1839291.48613926,10295385.9217253,4424227.59213546
16616209,1839291.48613926,10294467.7038078,4482449.81005293
16684191,1839291.48613926,10293549.4858904,4551350.02797039
16745405,1839291.48613926,10292582.2156739,4613531.29818687
16801938,1891098.73745123,10291614.9454574,4619224.31709138
16850263,1891098.73745123,10290741.8694371,4668422.39311165
16891249,1891098.73745123,10289868.7934168,4710281.46913192
16941258,1891098.73745123,10436812.2523661,4613347.01018265
16990053,1942070.38062761,10583755.7113154,4464226.908057
17040490,1942070.38062761,13180401.6808943,1918017.9384781
17097768,1942070.38062761,15777047.6504732,-621350.031100793
17153627,1942070.38062761,18400571.7320362,-3189015.11266382
17201976,1995796.52561475,21024095.8135992,-5817916.33921399
17251395,1995796.52561475,21234353.1573333,-5978754.68294809
17302639,1995796.52561475,21444610.5010674,-6137768.02668219
17361854,1995796.52561475,21458453.4180573,-6092395.9436721
17409213,2053446.99627105,21472296.3350473,-6116530.3313183
17475583,2053446.99627105,21577442.9137456,-6155306.91001667
17543520,2053446.99627105,21682589.492444,-6192516.48871504
17613930,2053446.99627105,22397546.9176065,-6837063.91387754
17683250,2110380.48766464,23112504.342769,-7539634.83043365
17745440,2110380.48766464,23587083.6199201,-7952024.10758478
17808727,2110380.48766464,24061662.8970713,-8363316.38473591
17875138,2110380.48766464,24072522.4445032,-8307764.93216784
17935681,2165394.36972837,24083381.9919351,-8313095.36166349
17996577,2165394.36972837,24094559.685051,-8263377.05477939
18048559,2165394.36972837,24105737.3781669,-8222572.74789529
18095649,2165394.36972837,24119044.9947032,-8188790.36443156
18145742,2218927.03186744,24132352.6112395,-8205537.6431069
18200406,2218927.03186744,24150367.8813,-8168888.91316747
18254387,2218927.03186744,24168383.1513606,-8132923.18322803
18309211,2218927.03186744,24187438.1888077,-8097154.22067515
18364317,2273701.09974394,24206493.2262548,-8115877.32599876
18420153,2273701.09974394,24224943.0937351,-8078491.19347906
18460032,2273701.09974394,24243392.9612154,-8057062.06095935
18512409,2273701.09974394,24261424.1165299,-8022716.21627383
18567547,2327619.29967903,24279455.2718444,-8039527.5715234
18622466,2327619.29967903,24296664.7325172,-8001818.03219623
18679636,2327619.29967903,24313874.19319,-7961857.49286907
18737252,2327619.29967903,24330836.0057987,-7921203.30547777
18789642,2380746.59179912,24347797.8184074,-7938902.41020656
18840653,2380746.59179912,24364270.4255913,-7904364.01739042
18892701,2380746.59179912,24380743.0327752,-7868788.62457429
18952819,2380746.59179912,24395452.4244367,-7823380.01623582
19007766,2436242.123876,24410161.8160982,-7838637.93997423
19063684,2436242.123876,24423267.585525,-7795825.70940103
19118015,2436242.123876,24436373.3549518,-7754600.47882783
19165988,2436242.123876,24446685.4595862,-7716939.58346222
19212225,2493341.73561792,24456997.5642206,-7738114.29983854
19254631,2493341.73561792,24465116.5585337,-7703827.29415163
19305839,2493341.73561792,24473235.5528468,-7660738.28846472
19352256,2493341.73561792,24478062.5931307,-7619148.32874867
19395558,2551525.26768638,24482889.6334147,-7638856.90110108
19443682,2551525.26768638,24486450.0798694,-7594293.34755575
19485213,2551525.26768638,24490010.526324,-7556322.79401043
19525289,2551525.26768638,24493773.4874354,-7520009.7551218
19568688,2608906.08642859,24497536.4485468,-7537754.53497538
19615713,2608906.08642859,24501594.86879,-7494787.95521857
19662616,2608906.08642859,24505653.2890332,-7451943.37546176
19712056,2608906.08642859,24511033.8270057,-7407883.91343426
19765050,2665165.03972677,24516414.3649782,-7416529.40470494
19807621,2665165.03972677,24522713.8924269,-7380257.93215367
19848255,2665165.03972677,24529013.4198756,-7345923.4596024
19889218,2665165.03972677,24534508.637242,-7310455.67696882
19934806,2715107.5092312,24540003.8546085,-7320305.36383966
19980382,2715107.5092312,24544280.7800216,-7279006.28925275
20027179,2715107.5092312,24548557.7054346,-7236486.21466584
20075503,2715107.5092312,24551023.8150556,-7190628.32428678
20114476,2766682.96955837,24553489.9246765,-7205696.8942349
20147470,2766682.96955837,24553817.757642,-7173030.72720036
20181523,2766682.96955837,24554145.5906074,-7139305.56016582
20224787,2766682.96955837,24553118.9435168,-7095014.91307513
20260138,2822480.27305414,24552092.2964261,-7114434.56948023
20294698,2822480.27305414,24550546.1398329,-7078328.41288702
20330989,2822480.27305414,24548999.9832397,-7040491.25629381
20367968,2822480.27305414,24547457.1291551,-7001969.40220929
20396833,2874873.32896675,24545914.2750706,-7023954.60403736
20433745,2874873.32896675,24545151.9045792,-6986280.23354594
20475522,2874873.32896675,24544389.5340878,-6943740.86305451
20514862,2874873.32896675,24544226.0811607,-6904237.41012743
20555902,2929683.70237497,24544062.6282336,-6917844.33060857
20605947,2929683.70237497,24544372.9985121,-6868109.70088702
20646260,2929683.70237497,24544683.3687905,-6828107.07116549
20680410,2929683.70237497,24545071.4971165,-6794345.19949151
20717148,2985259.83540096,24545459.6254426,-6813571.46084352
20755932,2985259.83540096,24544793.4658605,-6774121.30126142
20795497,2985259.83540096,24544127.3062784,-6733890.14167932
20836754,2985259.83540096,24542566.9924706,-6691072.8278716
20874774,3036934.99825848,24541006.6786629,-6703167.6769214
20908400,3036934.99825848,24539690.8713006,-6668225.86955908
20945284,3036934.99825848,24538375.0639383,-6630026.06219676
20982541,3036934.99825848,24537553.9121256,-6591947.91038413
21022185,3088204.64234023,24536732.760313,-6602752.40265324
21062148,3088204.64234023,24536687.9247439,-6562744.56708413
21104452,3088204.64234023,24536643.0891748,-6520395.73151502
21145880,3088204.64234023,24538192.546721,-6480517.18906119
21181867,3147125.88688521,24539742.0042671,-6505000.89115235
21214978,3147125.88688521,24543456.4568626,-6475604.34374784
21259238,3147125.88688521,24547170.9094581,-6435058.79634332
21299236,3147125.88688521,24552818.5258247,-6400708.41270991
21351155,3210987.52814407,24558466.1421913,-6418298.67033535
21396978,3210987.52814407,24566545.3364422,-6380554.86458626
21450152,3210987.52814407,24574624.5306931,-6335460.05883717
21499217,3210987.52814407,24585025.9710149,-6296796.499159
21543822,3273299.44176315,24595427.4113368,-6324904.85309992
21591725,3273299.44176315,24607050.4089555,-6288624.85071862
21643985,3273299.44176315,24618673.4065742,-6247987.84833733
21701210,3273299.44176315,24630488.19211,-6202577.63387311
21758246,3332684.00345203,24642302.9776457,-6216740.98109778
21811487,3332684.00345203,24653702.6718959,-6174899.67534793
21863527,3332684.00345203,24665102.366146,-6134259.36959808
21904586,3332684.00345203,24677139.217034,-6105237.22048602
21950397,3388811.87775679,24689176.0679219,-6127590.94567872
22003881,3388811.87775679,24701869.5464852,-6086800.42424196
22054365,3388811.87775679,24714563.0250484,-6049009.90280521
22113394,3388811.87775679,24730018.7312465,-6005436.60900326
22181695,3444443.52521817,24745474.4374445,-6008222.96266271
22240948,3444443.52521817,24764550.8897985,-5968046.41501664
22294082,3444443.52521817,24783627.3421524,-5933988.86737057
22364020,3444443.52521817,24802984.1814897,-5883407.70670784
22430559,3494774.68431132,24822341.0208269,-5886556.70513825
22493975,3494774.68431132,24841150.7145295,-5841950.39884087
22556747,3494774.68431132,24859960.4082322,-5797988.09254349
22616716,3494774.68431132,24877705.326604,-5755764.01091528
22667801,3548521.51848307,24895450.2449757,-5776170.76345882
22712895,3548521.51848307,24911888.8843682,-5747515.40285126
22766423,3548521.51848307,24928327.5237606,-5710426.04224369
22827439,3548521.51848307,24943825.6040502,-5664908.12253325
22891084,3607442.63734483,24959323.6843397,-5675682.32168456
22952609,3607442.63734483,24973765.5179038,-5628599.15524864
23013325,3607442.63734483,24988207.3514679,-5582324.98881272
23065858,3607442.63734483,25001721.9365929,-5543306.5739377
23111436,3662442.69809715,25015236.5217179,-5566243.219815
23161892,3662442.69809715,25027207.9299953,-5527758.62809248
23212395,3662442.69809715,25039179.3382728,-5489227.03636996
23263531,3662442.69809715,25049978.1969289,-5448889.89502602
23323753,3716595.15619066,25060777.0555849,-5453619.2117756
23387165,3716595.15619066,25071618.4402906,-5401048.59648122
23441396,3716595.15619066,25082459.8249962,-5357658.98118684
23487866,3716595.15619066,25093206.758809,-5321935.91499968
23542832,3774398.22416569,25103953.6926219,-5335519.91678755
23596383,3774398.22416569,25112525.3092945,-5290540.53346017
23645895,3774398.22416569,25121096.9259671,-5249600.15013278
23696877,3774398.22416569,25129316.3341517,-5206837.55831737
23745239,3826529.50593574,25137535.7423363,-5218826.248272
23792386,3826529.50593574,25147850.2417281,-5181993.74766386
23839150,3826529.50593574,25158164.74112,-5145544.24705573
23889541,3826529.50593574,25169596.4427423,-5106584.94867806
23955832,3872639.34017048,25181028.1443647,-5097835.48453514
24020215,3872639.34017048,25194902.1995961,-5047326.53976661
24079219,3872639.34017048,25208776.2548276,-5002196.59499808
24138209,3872639.34017048,25222832.6615023,-4957263.00167283
24191495,3924832.61590096,25236889.0681771,-4970226.68407806
24244181,3924832.61590096,25250609.8294192,-4931261.44532013
24304467,3924832.61590096,25264330.5906612,-4884696.20656221
24368030,3924832.61590096,25276575.2738958,-4833377.88979675
24426180,3985018.68100387,25288819.9571303,-4847658.63813419
24480442,3985018.68100387,25299186.7129545,-4803763.39395839
24530871,3985018.68100387,25309553.4687787,-4763701.1497826
24575531,3985018.68100387,25319405.4125179,-4728893.09352172
24617272,4041799.02488436,25329257.356257,-4753784.38114133
24659345,4041799.02488436,25338805.7905409,-4721259.81542531
24714665,4041799.02488436,25348354.2248249,-4675488.24970928
24775207,4041799.02488436,25357827.2448177,-4624419.26970208
24836915,4097112.31007596,25367300.2648105,-4627497.57488649
24891711,4097112.31007596,25376134.5712381,-4581535.88131409
24939606,4097112.31007596,25384968.8776657,-4542475.18774169
24984357,4097112.31007596,25392811.0079026,-4505566.31797861
25027592,4159836.35521442,25400653.1381396,-4532897.49335399
25070457,4159836.35521442,25408149.822338,-4497529.1775524
25117448,4159836.35521442,25415646.5065364,-4458034.86175081
25175217,4159836.35521442,25423663.2393598,-4408282.59457418
25229666,4215609.24361886,25431679.9721831,-4417623.21580197
25279340,4215609.24361886,25441064.7819787,-4377334.02559759
25330588,4215609.24361886,25450449.5917744,-4335470.83539322
25386351,4215609.24361886,25460587.3489718,-4289845.5925907
25443671,4262715.05704624,25470725.1061693,-4289769.16321557
25495618,4262715.05704624,25481179.4269122,-4248276.4839584
25540811,4262715.05704624,25491633.747655,-4213537.80470122
25601257,4262715.05704624,25502228.2995024,-4163686.35654863
25655896,4306047.11662122,25512822.8513498,-4162973.96797102
25705760,4306047.11662122,25523776.4893388,-4124063.60595999
25763902,4306047.11662122,25534730.1273277,-4076875.24394895
25828808,4306047.11662122,25546280.0815279,-4023519.19814916
25883380,4352417.99785936,25557830.0357281,-4026868.0335875
25946645,4352417.99785936,25569134.8624431,-3974907.86030243
26006498,4352417.99785936,25580439.689158,-3926359.68701737
26055851,4352417.99785936,25590707.6833251,-3887274.6811845
26100239,4406572.97389588,25600975.6774923,-3907309.65138815
26148874,4406572.97389588,25609042.8632332,-3866741.83712912
26200111,4406572.97389588,25617110.0489742,-3823572.02287009
26248022,4406572.97389588,25621666.9074072,-3780217.88130309
26304498,4458080.91679678,25626223.7658402,-3779806.68263699
26352804,4458080.91679678,25628873.9663118,-3734150.88310862
26393983,4458080.91679678,25631524.1667835,-3695622.08358024
26429798,4458080.91679678,25634178.1689366,-3662461.08573342
26471892,4517319.34730896,25636832.1710898,-3682259.51839878
26523026,4517319.34730896,25641162.8350808,-3635456.18238977
26578061,4517319.34730896,25645493.4990718,-3584751.84638075
26636692,4517319.34730896,25652794.9476883,-3533422.29499726
26696653,4575225.77654631,25660096.3963048,-3538669.17285113
26754457,4575225.77654631,25670100.8940394,-3490869.67058576
26811626,4575225.77654631,25680105.3917741,-3443705.16832038
26866184,4575225.77654631,25690867.1120515,-3399908.8885978
26924694,4622883.0501051,25701628.8323289,-3399817.882434
26987845,4622883.0501051,25713353.9972007,-3348392.04730585
27058020,4622883.0501051,25725079.1620726,-3289942.2121777
27120120,4622883.0501051,25743489.4612156,-3246252.51132068
27171715,4671723.6535192,25761899.7603586,-3261908.41387776
27219756,4671723.6535192,25780088.9978424,-3232056.65136156
27292954,4671723.6535192,25798278.2353262,-3177047.88884536
27386276,4671723.6535192,25820386.2264618,-3105833.879981
27464238,4722774.9877582,25842494.2175975,-3101031.20535566
27535262,4722774.9877582,25861415.9651041,-3048928.9528623
27611908,4722774.98775821,25880337.7126107,-2991204.70036894
27687073,4722774.98775821,25901977.222104,-2937679.20986217
27747091,4775466.77853762,25923616.7315972,-2951992.5101348
27819028,4775466.77853762,25948528.2071755,-2904966.98571311
27899083,4775466.77853762,25973439.6827538,-2849823.46129142
27990252,4775466.77853762,25999584.7358256,-2784799.51436318
28092262,4830508.4104785,26025729.7888973,-2763976.19937581
28182671,4830508.4104785,26051460.8419947,-2699298.25247324
28263539,4830508.4104785,26077191.8950922,-2644161.30557068
28330714,4830508.4104785,26099692.3384066,-2599486.74888513
28405038,4884729.78123989,26122192.7817211,-2601884.56296097
28483240,4884729.78123989,26145931.5847411,-2547421.36598101
28562978,4884729.78123989,26169670.3877611,-2491422.16900104
28647973,4884729.78123989,26187985.7879922,-2424742.56923214
28719250,4931421.9667348,26206301.1882233,-2418473.15495815
28794375,4931421.9667348,26222556.9014233,-2359603.86815813
28843549,4931421.9667348,26238812.6146233,-2326685.58135811
28900838,4931421.9667348,26252982.2382757,-2283566.20501049
28968712,4977987.94596167,26267151.8619281,-2276427.80788974
29037093,4977987.94596167,26275048.4218462,-2215943.36780787
29096770,4977987.94596167,26282944.9817643,-2164162.92772601
29156597,4977987.94596167,26290967.2143553,-2112358.16031692
29212455,5025917.25907202,26298989.4469462,-2112451.70601818
29264340,5025917.25907202,26307505.2757079,-2069082.53477992
29327430,5025917.25907202,26316021.1044696,-2014508.36354165
29399018,5025917.25907202,26323620.4228268,-1950519.68189885
29480674,5082620.14851213,26331219.741184,-1933165.88969617
29549488,5082620.14851213,26338309.5357952,-1871441.6843073
29618963,5082620.14851213,26345399.3304063,-1809056.47891842
29678103,5082620.14851213,26350422.6657344,-1754939.81424657
29729646,5144093.57145849,26355446.0010626,-1769893.57252108
29781679,5144093.57145849,26357327.0103927,-1719741.58185114
29838551,5144093.57145849,26359208.0197227,-1664750.5911812
29895628,5144093.57145849,26359779.7308299,-1608245.30228843
29944203,5201366.69279425,26360351.4419372,-1617515.13473142
29999373,5201366.69279425,26361750.4856969,-1563744.17849116
30047150,5201366.69279425,26363149.5294566,-1517366.2222509
30096181,5201366.69279425,26364523.5915026,-1469709.28429687
30152682,5257070.24879297,26365897.6535486,-1470285.90234156
30205064,5257070.24879297,26366147.0140337,-1418153.26282666
30246540,5257070.24879297,26366396.3745188,-1376926.62331177
30294964,5257070.24879297,28166769.9720388,-3128876.22083178
30358785,5309718.68826921,29967143.5695588,-4918077.25782803
30412763,526395.603663692,29971211.8326077,-84844.4362713955
30468524,553388.514186642,29975280.0956566,-60144.609843228
30536121,553388.514186642,29977314.7051902,5417.78062312678
30598247,553388.514186642,29979349.3147239,65509.1710894816
30661131,553388.514186642,29981792.3589354,125950.126877911
30719496,583970.145067381,29984235.403147,151290.451785602
30776242,583970.145067381,29987636.7951473,204635.05978537
30832706,583970.145067381,29991038.1871475,257697.667785138
30882014,583970.145067381,29995535.8250085,302508.02992411
30936770,619324.724483101,30000033.4628695,317411.812647361
30992349,619324.724483101,30005279.5662561,367744.709260814
31052741,619324.724483101,30010525.6696426,422890.605874263
31110333,619324.724483101,30016830.5279653,474177.747551639
31168730,657080.104509435,30023135.3862879,488514.509202681
31222020,657080.104509435,30031396.3066207,533543.588869818
31271244,657080.104509435,30039657.2269536,574506.668536957
31330063,657080.104509435,30048996.3307142,623986.564776395
31401584,691018.700260319,30058335.4344747,652229.865264948
31467942,691018.700260319,30068109.3907815,708813.9089582
31531469,691018.700260319,30077883.3470882,762566.952651452
31599362,691018.700260319,30087702.9433609,820640.356378734
31654733,718064.958700362,30097522.5396337,839145.501665968
31706363,718064.958700362,30106299.0509003,881998.990399305
31767109,718064.958700362,30115075.562167,933968.479132637
31832796,718064.958700362,30122408.2703542,992322.770945478
31894582,765759.439543496,30129740.9785413,999081.581915189
31955501,765759.439543496,30136715.9253024,1053025.63515412
32017500,765759.439543496,30143690.8720635,1108049.68839305
32074340,765759.439543496,30151936.496709,1156644.06374755
32124740,822321.85890984,30160182.1213545,1142236.0197357
32183641,822321.85890984,30168830.3233011,1192488.81778906
32249453,822321.85890984,30177478.5252478,1249652.61584241
32317405,822321.85890984,30187326.206838,1307756.93425221
32387126,872030.784690992,30197173.8884282,1317921.32688085
32458996,872030.784690992,30207429.8023013,1379535.41300772
32523065,872030.784690992,30217685.7161744,1433348.49913459
32582349,872030.784690992,30227961.2934541,1482356.92185494
32649971,915781.525509862,30238236.8707337,1495952.60375642
32712843,915781.525509862,30248252.0029711,1548809.47151902
32775648,915781.525509862,30258267.1352085,1601599.33928162
32842536,915781.525509862,30267981.9788197,1658772.49567047
32919196,961229.492814207,30277696.8224308,1680269.68475497
32983303,961229.492814207,30288362.8919852,1733710.61520055
33040088,961229.492814207,30299028.9615397,1779829.54564613
33097207,961229.492814207,30310683.3060339,1825294.20115189
33165540,1011830.71983493,30322337.6505281,1831371.62963692
33231891,1011830.71983493,30333530.3981449,1886529.88202015
33303557,1011830.71983493,30344723.1457617,1947003.13440337
33377070,1011830.71983493,30356679.9491327,2008559.33103238
33436761,1065353.00971581,30368636.7525037,2002771.23778051
33495393,1065353.00971581,30381001.7818993,2049038.20838488
33563889,1065353.00971581,30393366.8112949,2105169.17898926
33647893,1065353.00971581,30405405.9138213,2177134.07646294
33719420,1117089.4297176,30417445.0163476,2184885.55393482
33790867,1117089.4297176,30430845.5993559,2242931.97092651
33862525,1117089.4297176,30444246.1823642,2301189.3879182
33925869,1117089.4297176,30459275.6694284,2349503.90085404
33984936,1166289.79989404,30474305.1564925,2344341.04361345
34057521,1166289.79989404,30491053.8771381,2400177.32296783
34143437,1166289.79989404,30507802.5977837,2469344.60232223
34217615,1166289.79989404,30524449.9560043,2526875.24410167
34289234,1220615.89510978,30541097.3142248,2527520.79066537
34358793,1220615.89510978,30557759.8237508,2580417.28113938
34429812,1220615.89510978,30574422.3332768,2634773.7716134
34491101,1220615.89510978,30590419.4765518,2680065.62833844
34557887,1275423.72441207,30606416.6198267,2676046.6557612
34633973,1275423.72441207,30621631.4206142,2736917.85497368
34709992,1275423.72441207,30636846.2214018,2797722.05418616
34785348,1275423.72441207,30651769.4482966,2858154.82729132
34854083,1321504.47837521,30666692.6751914,2865885.84643336
34919981,1321504.47837521,30681196.7325457,2917279.78907904
34978711,1321504.47837521,30695700.7899001,2961505.73172473
35043648,1321504.47837521,30709975.8832253,3012167.63839945
35101529,1370334.18131855,30724250.9765506,3006943.84213082
35168948,1370334.18131855,30738816.6535568,3059797.16512462
35241065,1370334.18131855,30753382.330563,3117348.48811843
35315046,1370334.18131855,30768461.1836992,3176250.63498228
35384185,1419491.53809961,30783540.0368353,3181153.42506508
35441007,1419491.53809961,30798565.691943,3222949.76995737
35508389,1419491.53809961,30813591.3470507,3275306.11484966
35580873,1419491.53809961,30829242.1679984,3332139.29390198
35650770,1471912.4515734,30844892.9889461,3333964.5594805
35721710,1471912.4515734,30858699.0350937,3391098.51333289
35790865,1471912.4515734,30872505.0812413,3446447.46718528
35845814,1471912.4515734,30884760.5567729,3489140.99165367
35901147,1524458.66803215,30897016.0323045,3479672.29966331
35964243,1524458.66803215,30906829.9591205,3532954.37284733
36028935,1524458.66803215,30916643.8859365,3587832.44603134
36095691,1524458.66803215,30924334.4300317,3646897.90193613
36162983,1575522.57902233,30932024.9741269,3655435.44685072
36228561,1575522.57902233,30938973.5839697,3714064.837008
36288171,1575522.57902233,30945922.1938124,3766726.22716528
36335627,1575522.57902233,30952354.0150427,3807750.40593497
36397849,1633240.54840743,30958785.836273,3805822.61531957
36467950,1633240.54840743,30963575.3432657,3871134.1083269
36532228,1633240.54840743,30968364.8502583,3930622.60133422
36601302,1633240.54840743,30973167.8658491,3994893.58574343
36668176,1687664.55728465,30977970.8814399,4002540.56127541
36720083,1687664.55728465,30984331.6221217,4048086.82059366
36769503,1687664.55728465,30990692.3628034,4091146.07991191
36833834,1687664.55728465,30997640.0054009,4148529.43731444
36908716,1739882.0154918,31004587.6479984,4164246.33650982
36977118,1739882.0154918,31012176.7346474,4225059.2498608
37044330,1739882.0154918,31019765.8212964,4284682.16321179
37100930,1739882.0154918,31026016.5108333,4335031.47367495
37157615,1789674.17307402,31032267.2003701,4335673.62655587
37207009,1789674.17307402,31036846.2604643,4380488.56646165
37264970,1789674.17307402,31041425.3205585,4433870.50636743
37338262,1789674.17307402,31046460.0188719,4502127.80805405
37410409,1839291.48613926,31051494.7171853,4519622.79667543
37478068,1839291.48613926,31067664.9196685,4571111.59419222
37556106,1839291.48613926,31083835.1221517,4632979.39170901
37614543,1839291.48613926,31085735.8793583,4689515.63450244
37664935,1891098.73745123,31087636.6365649,4686199.6259839
37727821,1891098.73745123,31091599.3232738,4745122.93927493
37792028,1891098.73745123,31095562.0099828,4805367.25256596
37855975,1891098.73745123,31095549.2777641,4869326.98478471
37916885,1942070.38062761,31095536.5455453,4879278.07382709
37977286,1942070.38062761,31095536.5455453,4939679.07382709
38033398,1942070.38062761,31095536.5455453,4995791.07382709
38084649,1942070.38062761,36632960.7883635,-490382.168991148
38148082,1995796.52561475,42170385.0311818,-6018099.55679654
38224818,1995796.52561475,42735659.0924511,-6506637.61806586
38295242,1995796.52561475,43300933.1537204,-7001487.67933519
38363635,1995796.52561475,43976211.9875738,-7608373.51318859
38431328,2053446.99627105,44651490.8214272,-8273609.81769827
38491123,2053446.99627105,44694817.7926303,-8257141.78890134
38542789,2053446.99627105,44738144.7638334,-8248802.7601044
38612853,2053446.99627105,44904014.463821,-8344608.46009208
38683525,2110380.48766464,45069884.1638087,-8496739.65147334
38753556,2110380.48766464,45098136.8874396,-8454961.37510422
38826317,2110380.48766464,45126389.6110705,-8410453.09873509
38895210,2110380.48766464,45141610.5037248,-8356780.99138944
38950787,2165394.36972837,45156831.3963792,-8371438.76610752
39001448,2165394.36972837,45171049.6848412,-8334996.05456954
39061816,2165394.36972837,45185267.9733032,-8288846.34303157
39131368,2165394.36972837,45199867.7891621,-8233894.15889044
39202488,2218927.03186744,45214467.6050209,-8230906.63688838
39273514,2218927.03186744,45230339.7620807,-8175752.79394816
39348107,2218927.03186744,45246211.9191405,-8117031.95100794
39406253,2218927.03186744,45266206.4692802,-8078880.50114763
39460181,2273701.09974394,45286201.0194199,-8099721.11916381
39525976,2273701.09974394,45312562.8488013,-8060287.9485452
39593016,2273701.09974394,45338924.6781826,-8019609.77792658
39665393,2273701.09974394,45366805.5188335,-7975113.61857746
39731323,2327619.29967903,45394686.3594844,-7990982.65916343
39798258,2327619.29967903,45421545.928472,-7950907.22815104
39853424,2327619.29967903,45448405.4974596,-7922600.79713865
39906400,2327619.29967903,45474285.20604,-7895504.50571907
39967579,2380746.59179912,45500164.9146205,-7913332.50641958
40037490,2380746.59179912,45523404.854195,-7866661.44599415
40103925,2380746.59179912,45546644.7937696,-7823466.38556872
40170620,2380746.59179912,45568314.1971334,-7778440.78893249
40235479,2436242.123876,45589983.6004971,-7790746.72437315
40288695,2436242.123876,45610681.2940467,-7758228.41792272
40336425,2436242.123876,45631378.9875963,-7731196.11147229
40392442,2436242.123876,45651266.9175022,-7695067.04137821
