"EstimatedTransactionVolumeUSD","seasonal","trend","remainder"
218919,7578321.01985558,5250226.78644907,-12609628.8063047
442260,7578321.01985558,4843557.61159129,-11979618.6314469
299721,7578321.01985558,4436888.4367335,-11715488.4565891
240894,7578321.01985558,3941911.97936865,-11279338.9992242
302146,6892779.39604481,3446935.5220038,-10037568.9180486
259341,6892779.39604481,2866367.73345741,-9499806.12950222
316963,6892779.39604481,2285799.94491102,-8861616.34095583
354811,6892779.39604481,1664141.52853934,-8202109.92458415
303468,6273759.1937804,1042483.11216766,-7012774.30594805
338118,6273759.1937804,376377.992863199,-6312019.18664359
349570,6273759.1937804,-289727.126441258,-5634462.06733914
237352,6273759.1937804,-1045815.0131901,-4990592.1805903
398532,5730949.51853059,-1801902.89993894,-3530514.61859165
722135,5730949.51853059,-2599718.17266375,-2409096.34586684
291917,5730949.51853059,-3397533.44538856,-2041499.07314203
287167,5730949.51853059,-4203865.63741513,-1239916.88111546
423635,5139649.42414537,-5010197.82944169,294183.405296327
475799,5139649.42414537,-5874474.24279691,1210623.81865154
377651,5139649.42414537,-6738750.65615212,1976752.23200676
332715,5139649.42414537,-7878856.92807022,3071922.50392486
358627,4633997.85598003,-9018963.19998832,4743592.34400829
244963,4633997.85598003,-9973182.77372565,5584147.91774562
197525,4633997.85598003,-10927402.347463,6490929.49148296
376046,4633997.85598003,-11908112.2674505,7650160.41147048
809263,4210217.90652219,-12888822.187438,9487867.28091585
374929,4210217.90652219,-13529994.9122918,9694706.00576961
420199,4210217.90652219,-14171167.6371456,10381148.7306234
244425,4210217.90652219,-14580397.2282959,10614604.3217737
243426,3811017.26575992,-14989626.8194462,11422035.5536863
372793,3811017.26575992,-15504452.7587937,12066228.4930338
441365,3811017.26575992,-16019278.6981411,12649626.4323812
3652992,3811017.26575992,-17147118.3119473,16989093.0461874
6702922,3399875.51225081,-18274957.9257535,21578004.4135027
6874636,3399875.51225081,-18898582.2859803,22373342.7737295
5513644,3399875.51225081,-19522206.6462071,21635975.1339563
1644284,3399875.51225081,-20154714.2130566,18399122.7008057
2661522,2910798.21155597,-20787221.779906,20537945.56835
3917824,2910798.21155597,-21097873.3860158,22104899.1744598
2729557,2910798.21155597,-21408524.9921256,21227283.7805696
419936,2910798.21155597,-22203248.8483224,19712386.6367664
454521,2523815.03920216,-22997972.7045192,20928678.665317
446452,2523815.03920216,-23689846.8651024,21612483.8259002
2783795,2523815.03920216,-24381721.0256855,24641700.9864834
6730250,2523815.03920216,-24579453.8141366,28785888.7749345
6103599,2437367.9046828,-24777186.6025877,28443417.6979049
13988702,2437367.9046828,-24895225.7303975,36446559.8257147
7723835,2437367.9046828,-25013264.8582074,30299731.9535246
10383421,2437367.9046828,-25146237.5818767,33092290.6771939
11525011,2306885.04853384,-25279210.3055461,34497336.2570122
9581607,2306885.04853384,-25370449.8281239,32645171.77959
5518235,2306885.04853384,-25461689.3507017,28673039.3021678
17766452,2306885.04853384,-25630166.2897774,41089733.2412436
16375162,2084286.73571572,-25798643.2288532,40089518.4931375
12093048,2084286.73571572,-25784187.5254126,35792948.7896968
3556927,2084286.73571572,-25769731.8219719,27242372.0862562
987549,2084286.73571572,-25563865.3016923,24467127.5659766
910170,1890714.03814034,-25357998.7814128,24377454.7432724
1079987,1890714.03814034,-24987624.7507175,24176897.7125772
536072,1890714.03814034,-24617250.7200223,23262608.681882
418430,1890714.03814034,-24027602.9947062,22555318.9565659
452855,1765088.48292017,-23437955.2693902,22125721.78647
521381,1765088.48292017,-22620876.0077858,21377168.5248656
428890,1765088.48292017,-21803796.7461814,20467598.2632612
262169,1765088.48292017,-20887362.2448179,19384442.7618977
490970,1872901.20661799,-19970927.7434545,18588996.5368365
887634,1872901.20661799,-18987823.4601459,18002556.2535279
675626,1872901.20661799,-18004719.1768374,16807443.9702194
419517,1872901.20661799,-16987865.6901145,15534481.4834965
380340,1939720.53414221,-15971012.2033917,14411631.6692495
333486,1939720.53414221,-14968106.6290239,13361872.0948817
289996,1939720.53414221,-13965201.0546561,12315476.5205139
360058,1939720.53414221,-12979022.3920148,11399359.8578726
335821,1866551.99028775,-11992843.7293734,10462112.7390857
390823,1866551.99028775,-11027263.8135668,9551534.82327903
503870,1866551.99028775,-10061683.8977601,8699001.90747239
363108,1866551.99028775,-9151960.2204501,7648516.23016235
415486,1776850.51594552,-8242236.54314005,6880872.02719453
878045,1776850.51594552,-7401285.83615224,6502480.32020673
568334,1776850.51594552,-6560335.12916444,5351818.61321892
446936,1776850.51594552,-5813902.13607493,4483987.62012941
665796,5886138.73491692,-5067469.14298542,-152873.5919315
1350623,5401139.81203531,-4501092.87776297,450576.065727662
1253710,5401139.81203531,-3934716.61254053,-212713.199494785
733529,5401139.81203531,-3487259.7599112,-1180351.05212411
579522,5401139.81203531,-3039802.90728187,-1781814.90475344
1080678,4958146.94591495,-2711498.76612659,-1165970.17978836
741592,4958146.94591495,-2383194.6249713,-1833360.32094365
782777,4958146.94591495,-2138449.93902252,-2036920.00689243
553600,4958146.94591495,-1893705.25307373,-2510841.69284121
1178001,4275346.70200837,-1684238.2384107,-1413107.46359767
836496,4275346.70200837,-1474771.22374766,-1964079.47826071
554810,4275346.70200837,-1304002.7958575,-2416533.90615087
917770,4275346.70200837,-1133234.36796734,-2224342.33404103
1012812,3747776.11792652,-1034305.16569389,-1700658.95223263
1066261,3747776.11792652,-935375.963420447,-1746139.15450608
787340,3747776.11792652,-898036.640171383,-2062399.47775514
963301,3747776.11792652,-860697.316922319,-1923777.8010042
607503,3563420.13195412,-849801.824203291,-2106115.30775083
397685,3563420.13195412,-838906.331484262,-2326828.80046986
452390,3563420.13195412,-860082.922151165,-2250947.20980296
630962,3563420.13195412,-881259.512818069,-2051198.61913606
763512,3363264.23890654,-928319.40173702,-1671432.83716952
811708,3363264.23890654,-975379.29065597,-1576176.94825057
806235,3363264.23890654,-1033346.62403886,-1523682.61486769
484063,3363264.23890654,-1091313.95742174,-1787887.2814848
544968,3065893.0333367,-1162519.97961111,-1358405.05372559
463445,3065893.0333367,-1233726.00180047,-1368722.03153623
475445,3065893.0333367,-1312106.22561213,-1278341.80772457
789751,3065893.0333367,-1390486.44942379,-885655.583912909
863863,2786566.90063245,-1458491.22368631,-464212.676946141
725368,2786566.90063245,-1526495.99794884,-534702.902683615
820333,2786566.90063245,-1574428.20865744,-391805.691975013
660909,2786566.90063245,-1622360.41936604,-503297.48126641
688019,2515997.97267035,-1663105.45083356,-164873.521836784
650888,2515997.97267035,-1703850.48230108,-161259.490369264
598229,2515997.97267035,-1733879.82215548,-183889.150514868
536018,2515997.97267035,-1763909.16200988,-216070.810660472
541171,2235042.4986898,-1771669.66023319,77798.1615433921
618951,2235042.4986898,-1779430.15845651,163338.659766711
826452,2235042.4986898,-1852814.95178289,444224.453093087
781324,2235042.4986898,-1926199.74510926,472481.246419462
2137549,1999262.37151107,-2125377.25646121,2263663.88495013
2096214,1999262.37151107,-2324554.76781315,2421506.39630207
1300415,1999262.37151107,-2630942.46520001,1932095.09368893
900215,1999262.37151107,-2937330.16258687,1838282.79107579
526421,1937890.1018646,-3378875.99470387,1967406.89283926
353030,1937890.1018646,-3820421.82682087,2235561.72495626
476064,1937890.1018646,-4250222.08010283,2788395.97823823
456992,1937890.1018646,-4680022.3333848,3199124.2315202
663998,1992991.01707668,-5120181.15539381,3791188.13831713
617242,1992991.01707668,-5560339.97740281,4184590.96032613
870747,1992991.01707668,-5988030.53974651,4865786.52266983
922316,1992991.01707668,-6415721.1020902,5345046.08501352
446782,1907918.62427752,-6825330.62415488,5364193.99987736
468194,1907918.62427752,-7234940.14621956,5795215.52194203
587931,1907918.62427752,-7607802.41918205,6287814.79490453
513594,1907918.62427752,-7980664.69214455,6586340.06786703
793554,1745998.29046121,-8248982.13289771,7296537.84243651
1164446,1745998.29046121,-8517299.57365088,7935747.28318967
757965,1745998.29046121,-8715526.66804357,7727493.37758237
473450,1745998.29046121,-8913753.76243627,7641205.47197506
446488,1554522.49131865,-9045363.85821145,7937329.36689279
587367,1554522.49131866,-9176973.95398663,8209818.46266797
558907,1554522.49131866,-9181180.47314874,8185564.98183009
485287,1554522.49131865,-9185386.99231086,8116151.5009922
529964,1388685.58067469,-8989611.84488181,8130890.26420711
505860,1388685.58067469,-8793836.69745275,7911011.11677806
365750,1388685.58067469,-8526791.95379595,7503856.37312126
540006,1388685.58067469,-8259747.21013915,7411067.62946446
730504,1317428.50924063,-7871050.72718409,7284126.21794346
646581,1317428.50924063,-7482354.24422903,6811506.7349884
855407,1317428.50924063,-6990991.71567059,6528970.20642996
749601,1317428.50924063,-6499629.18711214,5931801.67787151
484800,1405478.76291233,-5974070.34771216,5053391.58479983
484560,1405478.76291233,-5448511.50831219,4527592.74539985
612429,1405478.76291233,-4940437.38169429,4147387.61878195
610840,1405478.76291233,-4432363.25507639,3637724.49216405
712315,1521350.21706238,-3965281.18253199,3156245.96546961
615282,1521350.21706238,-3498199.1099876,2592130.89292522
616434,1521350.21706238,-3104553.76234855,2199637.54528617
492929,1521350.21706238,-2710908.4147095,1682487.19764713
592516,1582158.24672553,-2404769.28165097,1415127.03492545
527552,1582158.24672553,-2098630.14859245,1044023.90186692
646766,1582158.24672553,-1885742.43045028,950350.18372475
653315,1582158.24672553,-1672854.71230811,744011.465582582
694330,1661570.5986147,-1541843.78220345,574603.183588746
669916,1661570.5986147,-1410832.85209878,419178.253484083
567768,1661570.5986147,-1326386.30595948,232583.707344779
452369,1661570.5986147,-1241939.75982018,32738.1612054743
566497,1645872.59221266,-1179255.15290035,99879.5606876961
768178,1645872.59221266,-1116570.54598053,238875.953767873
777878,1645872.59221266,-1025403.05219849,157408.459985828
829501,1645872.59221266,-934235.558416441,117863.966203784
893338,1645964.23029123,-799112.56978341,46486.3394921813
542647,1645964.23029123,-663989.581150378,-439327.64914085
412226,1645964.23029123,-509730.591135775,-724007.639155453
1241680,1645964.23029123,-355471.601121173,-48812.6291700555
1258479,1557994.48719138,-190147.164502183,-109368.322689194
682008,1557994.48719138,-24822.7278831929,-851163.759308184
1272581,1557994.48719138,165502.609741326,-450916.096932704
960244,1557994.48719138,355827.947365845,-953578.434557223
943975,1625060.01542966,584012.103077753,-1265097.11850742
431013,1625060.01542966,812196.258789659,-2006243.27421932
814859,1625060.01542966,1103574.68086702,-1913775.69629668
1099386,1625060.01542966,1394953.10294437,-1920627.11837404
919525,1911782.48998279,1738624.5845994,-2730882.07458219
1038662,1911782.48998279,2082296.06625443,-2955416.55623723
1151820,1911782.48998279,2489427.60980312,-3249390.09978591
933213,1911782.48998279,2896559.15335181,-3875128.6433346
940823,2097226.15784802,3351087.98680229,-4507491.1446503
612089,2097226.15784802,3805616.82025276,-5290753.97810078
810640,2097226.15784802,4292253.0553743,-5578839.21322232
787789,2097226.15784802,4778889.29049584,-6088326.44834386
1061121,2252142.79609002,5292713.85309643,-6483735.64918646
750356,2252142.79609002,5806538.41569702,-7308325.21178705
679114,2252142.79609002,6342051.2568674,-7915080.05295743
800697,2252142.79609002,6877564.09803778,-8329009.89412781
571085,2314009.31683149,7424851.08107976,-9167775.39791125
765844,2314009.31683149,7972138.06412174,-9520303.38095323
800088,2314009.31683149,8526762.4849245,-10040683.801756
911396,2314009.31683149,9081386.90572725,-10484000.2225587
735084,2285282.35376351,9613241.75853901,-11163440.1123025
751695,2285282.35376352,10145096.6113508,-11678683.9651143
997931,2285282.35376352,10622086.921268,-11909438.2750315
895072,2285282.35376352,11099077.2311852,-12489287.5849487
876743,2304832.56273946,11465408.6207285,-12893498.1834679
1138844,2304832.56273946,11831740.0102718,-12997728.5730112
1200890,2304832.56273946,12092957.1119127,-13196899.6746522
1138863,2304832.56273946,12354174.2135536,-13520143.7762931
867910,2390289.24438735,12540545.0022436,-14062924.246631
711651,2390289.24438735,12726915.7909336,-14405554.0353209
706640,2390289.24438735,12829852.7185075,-14513501.9628948
1146251,2390289.24438735,12932789.6460814,-14176827.8904687
955951,2383584.93180613,12983727.1943404,-14411361.1261465
824999,2383584.93180613,13034664.7425993,-14593250.6744055
1314750,2383584.93180613,13049913.0435622,-14118747.9753683
764992,2383584.93180613,13065161.344525,-14683754.2763311
762713,2355487.81336055,12995925.6699595,-14588700.4833201
1092576,2355487.81336055,12926689.995394,-14189601.8087546
1401980,2355487.81336055,12795844.4612466,-13749352.2746071
1086090,2355487.81336055,12664998.9270991,-13934396.7404597
798294,2358141.29977797,12520047.6782404,-14079894.9780184
831374,2358141.29977797,12375096.4293816,-13901863.7291596
738713,2358141.29977797,12222471.2213222,-13841899.5211002
685520,2358141.29977797,12069846.0132628,-13742467.3130408
771315,2303647.65657873,11898357.5804586,-13430690.2370373
1034024,2303647.65657873,11726869.1476544,-12996492.8042331
1027259,2303647.65657873,11529632.407644,-12806021.0642228
1095397,2303647.65657873,11332395.6676337,-12540646.3242124
3268330,2399265.61032094,11194269.131057,-10325204.7413779
989428,2399265.61032094,11056142.5944803,-12465980.2048012
597993,2399265.61032094,10917955.7465331,-12719228.3568541
1110604,2399265.61032094,10779768.898586,-12068430.5089069
1320789,2592809.23545902,10724480.2386414,-11996500.4741004
1064912,2592809.23545902,10669191.5786968,-12197088.8141558
1228372,2592809.23545902,10688869.3062849,-12053306.5417439
1389101,2592809.23545902,10708547.0338729,-11912255.2693319
1315104,2729044.53575814,10776811.1044032,-12190751.6401614
850427,2729044.53575814,10845075.1749335,-12723692.7106917
976695,2729044.53575814,10948071.6155758,-12700421.1513339
1167081,2729044.53575814,11051068.0562181,-12613031.5919762
1576581,3026901.18527472,11176052.9128732,-12626373.0981479
1073837,3026901.18527472,11301037.7695284,-13254101.9548031
1250131,3026901.18527472,11427707.122604,-13204477.3078787
1776317,3026901.18527472,11554376.4756796,-12804960.6609543
1049837,3464101.19103405,11637252.2558249,-14051516.446859
1262781,3464101.19103405,11720128.0359703,-13921448.2270043
1415080,3464101.19103405,11775913.95934,-13824935.1503741
1697977,3464101.19103405,11831699.8827098,-13597824.0737439
1290179,3561862.0723133,11871719.0109038,-14143402.0832171
1676382,3561862.0723133,11911738.1390978,-13797218.2114111
1055120,3561862.0723133,11910203.9865694,-14416946.0588827
1756136,3561862.0723133,11908669.8340411,-13714395.9063544
1197025,3482513.4417291,11840152.5302514,-14125640.9719805
1930647,3482513.4417291,11771635.2264616,-13323501.6681907
1583553,3482513.4417291,11671257.8315197,-13570218.2732488
1547091,3482513.4417291,11570880.4365777,-13506302.8783069
986415,3746163.94046364,11474303.405689,-14234052.3461526
958873,3746163.94046364,11377726.3748002,-14165017.3152638
669466,3746163.94046364,11291855.2071713,-14368553.147635
977687,3746163.94046364,11205984.0395424,-13974460.9800061
1893726,4114766.17479396,11159179.8251428,-13380219.9999368
1506107,4114766.17479396,11112375.6107432,-13721034.7855372
1234266,4114766.17479396,11123814.9623873,-14004315.1371813
1325077,4114766.17479396,11135254.3140314,-13924943.4888253
1088100,4626842.99567868,11177010.7472963,-14715753.742975
882943,4626842.99567868,11218767.1805612,-14962667.1762399
1285179,4626842.99567868,11312020.4705581,-14653684.4662367
1753780,4626842.99567868,11405273.7605549,-14278336.7562336
1504151,5156005.68081332,11516425.713826,-15168280.3946393
1769973,5156005.68081332,11627577.6670971,-15013610.3479104
2506981,5156005.68081332,11762079.0037913,-14411103.6846047
2336848,5156005.68081332,11896580.3404856,-14715738.0212989
1129466,5509132.65149047,12034719.1335588,-16414385.7850493
1661503,5509132.65149047,12172857.926632,-16020487.5781225
3905528,5509132.65149047,12233122.3455195,-13836726.9970099
2758940,5509132.65149047,12293386.7644069,-15043579.4158974
1710994,5934624.59761965,12353269.6256528,-16576900.2232725
2297360,5934624.59761965,12413152.4868988,-16050417.0845184
2214183,5934624.59761965,12443780.2809701,-16164221.8785897
1248162,5934624.59761965,12474408.0750413,-17160870.672661
1836824,6323653.63198658,12441594.3781857,-16928424.0101722
2030339,6323653.63198658,12408780.68133,-16702095.3133166
1706245,6323653.63198658,12380287.464911,-16997696.0968976
2138892,6323653.63198658,12351794.248492,-16536555.8804786
1486569,6858160.94079413,12360714.3665039,-17732306.3072981
1229283,6858160.94079413,12369634.4845159,-17998512.42531
1162123,6858160.94079413,12363291.5422609,-18059329.483055
1424114,6858160.94079413,12356948.6000059,-17790995.5408
2868033,7337950.93784124,12313685.456585,-16783603.3944262
2598530,7337950.93784124,12270422.3131641,-17009843.2510053
2640307,7337950.93784124,12200062.8259073,-16897706.7637485
2961123,7337950.93784124,12129703.3386505,-16506531.2764917
1905221,7686794.03995156,12007455.6965968,-17789028.7365484
1596988,7686794.03995156,11885208.0545431,-17975014.0944947
2019207,7686794.03995156,11712842.605977,-17380429.6459286
2113987,7686794.03995156,11540477.1574109,-17113284.1973624
2222610,8140397.58833096,11376953.7229611,-17294741.311292
2882069,8140397.58833096,11213430.2885113,-16471758.8768422
2495366,8140397.58833096,11115037.2060062,-16760068.7943372
1692485,8140397.58833096,11016644.1235012,-17464556.7118322
1138432,8579450.05540171,10978896.6876713,-18419914.743073
2115786,8579450.05540171,10941149.2518413,-17404813.307243
2948060,8579450.05540171,11002616.854026,-16634006.9094277
2241263,8579450.05540171,11064084.4562106,-17402271.5116123
2807715,9058299.93233482,11202442.942665,-17453027.8749998
3341893,9058299.93233482,11340801.4291193,-17057208.3614541
4122022,9058299.93233482,11478290.6502258,-16414568.5825606
4363895,9058299.93233482,11615779.8713322,-16310184.803667
7101858,9503930.29359695,11674569.4674501,-14076641.7610471
3146792,9503930.29359695,11733359.0635681,-18090497.357165
3739343,9503930.29359695,11768616.5213238,-17533203.8149208
2653441,9503930.29359695,11803873.9790796,-18654363.2726765
2221352,9663023.3862974,11873189.0110717,-19314860.3973691
2448928,9663023.3862974,11942504.0430638,-19156599.4293612
1965669,9663023.3862974,12057368.9144383,-19754723.3007357
3360623,9663023.3862974,12172233.7858128,-18474634.1721103
2592620,9696277.90353054,12285159.7454688,-19388817.6489994
2736267,9696277.90353054,12398085.7051248,-19358096.6086554
2499013,9696277.90353054,12500917.8250259,-19698182.7285565
4119638,9696277.90353054,12603749.944927,-18180389.8484576
1608123,9962717.52969185,12692891.1863492,-21047485.7160411
1346909,9962717.52969185,12782032.4277714,-21397840.9574633
1814331,9962717.52969185,12861750.337598,-21010136.8672899
2515047,9962717.52969185,12941468.2474246,-20389138.7771165
2254710,13413988.9416109,13065951.4191382,-24225230.360749
3244593,13413988.9416109,13190434.5908517,-23359830.5324626
2173006,13413988.9416109,13324606.3390761,-24565589.280687
1989741,13413988.9416109,13458778.0873006,-24883026.0289114
3817108,15395886.0246073,13483814.014626,-25062592.0392333
4662617,15395886.0246073,13508849.9419514,-24242118.9665588
3374251,15395886.0246073,13477074.2273447,-25498709.251952
2963400,15395886.0246073,13445298.512738,-25877784.5373453
2967383,12042771.6413477,13385285.5448125,-22460674.1861602
2476501,12042771.6413477,13325272.576887,-22891543.2182347
2735262,12042771.6413477,13263682.6951035,-22571192.3364512
1647449,12042771.6413477,13202092.81332,-23597415.4546677
2701490,9876857.29862013,13150869.1776772,-20326236.4762973
3313125,9876857.29862013,13099645.5420345,-19663377.8406546
2873579,9876857.29862013,13022604.7212035,-20025883.0198236
3224024,9876857.29862013,12945563.9003725,-19598397.1989926
6610139,9724164.65010965,12857756.689583,-15971782.3396926
3035165,9724164.65010965,12769949.4787935,-19458949.1289031
1548842,9724164.65010965,12599539.8231284,-20774862.473238
3041292,9724164.65010965,12429130.1674633,-19112002.817573
2989923,9441799.22585754,12278244.0018482,-18730120.2277057
2787295,9441799.22585754,12127357.8362331,-18781862.0620906
2934561,9441799.22585754,12000383.1709729,-18507621.3968304
2864060,9441799.22585754,11873408.5057127,-18451147.7315702
2779943,9161056.17920113,11727423.5469948,-18108536.7261959
2180981,9161056.17920113,11581438.5882769,-18561513.767478
2348382,9161056.17920113,11371423.4574407,-18184097.6366418
3503565,9161056.17920113,11161408.3266045,-16818899.5058057
3295084,9036701.76680962,10869402.2045761,-16611019.9713857
3326931,9036701.76680962,10577396.0825476,-16287166.8493572
3204636,9036701.76680962,10292434.0941766,-16124499.8609862
1755079,9036701.76680962,10007472.1058055,-17289094.8726152
1621659,8710735.42800616,9688017.16701249,-16777093.5950187
2664207,8710735.42800616,9368562.22821945,-15415090.6562256
2530211,8710735.42800616,9034705.43811846,-15215229.8661246
2462497,8710735.42800616,8700848.64801746,-14949087.0760236
2582584,8176685.35394927,8448994.38230739,-14043095.7362567
2594250,8176685.35394927,8197140.11659732,-13779575.4705466
1747498,8176685.35394927,7915795.90427681,-14344983.2582261
1628112,8176685.35394927,7634451.69195629,-14183025.0459056
2108981,7578321.01985558,7296029.88094752,-12765369.9008031
2729343,7578321.01985558,6957608.06993876,-11806586.0897943
2661560,7578321.01985558,6576997.98132063,-11493759.0011762
2691907,7578321.01985558,6196387.89270251,-11082801.9125581
2520224,6892779.39604481,5798280.96136443,-10170836.3574092
3294081,6892779.39604481,5400174.03002635,-8998872.42607117
2045224,6892779.39604481,4828735.94584952,-9676291.34189433
2481903,6892779.39604481,4257297.86167269,-8668174.2577175
3280241,6273759.1937804,3568012.5875357,-6561530.7813161
3782770,6273759.1937804,2878727.31339872,-5369716.50717912
3763329,6273759.1937804,2122359.28973468,-4632789.48351507
2637060,6273759.1937804,1365991.26607063,-5002690.45985103
2613945,5730949.51853059,534582.234333205,-3651586.7528638
1585103,5730949.51853059,-296826.797404221,-3849019.72112637
1700668,5730949.51853059,-1190135.72512711,-2840145.79340348
3302044,5730949.51853059,-2083444.65284999,-345460.865680597
2900334,5139649.42414537,-2928717.03259154,689401.608446174
3093891,5139649.42414537,-3773989.41233309,1728230.98818772
2637844,5139649.42414537,-4930030.81326879,2428225.38912342
1626210,5139649.42414537,-6086072.21420449,2572632.79005913
1099881,4633997.85598003,-7148791.87264751,3614675.01666748
1973937,4633997.85598003,-8211511.53109052,5551450.67511049
2190698,4633997.85598003,-9445888.34569762,7002588.48971759
2345008,4633997.85598003,-10680265.1603047,8391275.30432469
2456684,4210217.90652219,-11577695.9445217,9824162.0379995
2089416,4210217.90652219,-12475126.7287386,10354324.8222165
1275462,4210217.90652219,-13164424.3704793,10229668.4639571
774286,4210217.90652219,-13853722.01222,10417790.1056978
1578039,3811017.26575992,-14603231.158154,12370252.8923941
1439249,3811017.26575992,-15352740.3040881,12980972.0383281
1530370,3811017.26575992,-16103146.9000326,13822499.6342727
2196317,3811017.26575992,-16853553.4959772,15238853.2302173
4164666,3399875.51225081,-17584296.943,18349087.4307492
2838875,3399875.51225081,-18315040.3900228,17754039.877772
2204342,3399875.51225081,-19051927.7927427,17856394.2804918
3084759,3399875.51225081,-19788815.1954625,19473698.6832117
2233941,2910798.21155597,-21232298.9933997,20555441.7818437
2130171,2910798.21155597,-22675782.7913369,21895155.5797809
2334865,2910798.21155597,-23746032.3312135,23170099.1196576
1608539,2910798.21155597,-24816281.8710902,23514022.6595342
2114463,2523815.03920216,-26037886.2820026,25628534.2428005
1392564,2523815.03920216,-27259490.6929151,26128239.6537129
2239282,2523815.03920216,-27822125.4468438,27537592.4076416
3021259,2523815.03920216,-28384760.2007725,28882204.1615703
2787922,2437367.9046828,-28579707.0715619,28930261.1668791
2367943,2437367.9046828,-28774653.9423513,28705229.0376685
2271445,2437367.9046828,-28819463.3776114,28653540.4729286
1680606,2437367.9046828,-28864272.8128716,28107510.9081888
1497889,2306885.04853384,-28659774.7930073,27850778.7444735
2490623,2306885.04853384,-28455276.773143,28639014.7246092
2827962,2306885.04853384,-28071986.4431872,28593063.3946533
3171569,2306885.04853384,-27688696.1132313,28553380.0646975
2997416,2084286.73571572,-27070046.6549343,27983175.9192186
2952657,2084286.73571572,-26451397.1966373,27319767.4609216
2271673,2084286.73571572,-25631917.6762249,25819303.9405092
1593928,2084286.73571572,-24812438.1558125,24322079.4200968
2782848,1890714.03814034,-24146114.9749025,25038248.9367621
3745276,1890714.03814034,-23479791.7939925,25334353.7558521
3296555,1890714.03814034,-22727084.6929234,24132925.6547831
4343095,1890714.03814034,-21974377.5918544,24426758.5537141
3325538,1765088.48292017,-21092767.2400417,22653216.7571216
2527927,1765088.48292017,-20211156.8882291,20973995.4053089
1448181,1765088.48292017,-19400680.7791027,19083773.2961825
2721533,1765088.48292017,-18590204.6699762,19546649.1870561
3316623,1872901.20661799,-17620973.6882332,19064695.4816152
3168938,1872901.20661799,-16651742.7064901,17947779.4998721
2269000,1872901.20661799,-15820536.404289,16216635.197671
2880933,1872901.20661799,-14989330.1020879,15997361.8954699
2095778,1939720.53414221,-14128048.8378979,14284106.3037557
1371188,1939720.53414221,-13266767.5737078,12698235.0395656
2099686,1939720.53414221,-12318758.8936991,12478724.3595569
1495965,1939720.53414221,-11370750.2136904,10926994.6795482
1637189,1866551.99028775,-10419822.5550087,10190459.5647209
2100887,1866551.99028775,-9468894.89632692,9703229.90603917
2378989,1866551.99028775,-8567241.89719851,9079678.90691076
2236812,1866551.99028775,-7665588.8980701,8035848.90778236
1543400,1776850.51594552,-6714084.70845406,6480634.19250854
2475471,1776850.51594552,-5762580.51883802,6461201.0028925
1602831,1776850.51594552,-4995290.86333133,4821271.34738581
3201112,1776850.51594552,-4228001.20782465,5652262.69187913
2127085,5886138.73491692,-3524614.09493423,-234439.639982694
2902299,5401139.81203531,-2821226.98204381,322386.170008496
2656630,5401139.81203531,-2223099.06370829,-521410.748327025
1924972,5401139.81203531,-1624971.14537276,-1851196.66666255
2261261,5401139.81203531,-1201306.99067533,-1938571.82135998
3283637,4958146.94591495,-777642.83597789,-896867.109937059
3605220,4958146.94591495,-444668.183441594,-908258.762473354
3270152,4958146.94591495,-111693.530905299,-1576301.41500965
3036299,4958146.94591495,196271.86652843,-2118119.81244338
2481424,4275346.70200837,504237.263962159,-2298159.96597053
2395237,4275346.70200837,726668.942516626,-2606778.64452499
2562183,4275346.70200837,949100.621071092,-2662264.32307946
3434253,4275346.70200837,1118361.11020755,-1959454.81221592
3501973,3747776.11792652,1287621.59934401,-1533424.71727054
4227299,3747776.11792652,1566163.21725755,-1086640.33518407
3924977,3747776.11792652,1844704.83517108,-1667503.9530976
2680653,3747776.11792652,2101958.24413083,-3169081.36205736
1958761,3563420.13195412,2359211.65309059,-3963870.78504471
3249814,3563420.13195412,2516418.56482039,-2830024.69677451
4627216,3563420.13195412,2673625.47655019,-1609829.60850431
5278950,3563420.13195412,2805581.40041179,-1090051.53236592
6239889,3363264.23890654,2937537.32427339,-60912.5631799344
5058536,3363264.23890654,3113745.13156977,-1418473.37047631
4316986,3363264.23890654,3289952.93886615,-2336231.17777269
2866972,3363264.23890654,3471125.73501971,-3967417.97392625
3790258,3065893.0333367,3652298.53117327,-2927933.56450997
7990846,3065893.0333367,3819776.00809491,1105176.9585684
5821475,3065893.0333367,3987253.48501654,-1231671.51835323
7888828,3065893.0333367,4055100.53848286,767834.428180447
7820485,2786566.90063245,4122947.59194918,910970.50741837
6881550,2786566.90063245,4084390.56194271,10592.5374248386
3715417,2786566.90063245,4045833.53193624,-3116983.43256869
3930883,2786566.90063245,3736228.63776441,-2591912.53839686
5488787,2515997.97267035,3426623.74359257,-453834.716262921
6013971,2515997.97267035,3165097.10563021,332875.92169944
5968552,2515997.97267035,2903570.46766785,548983.5596618
5081101,2515997.97267035,2815897.45964484,-250794.432315187
4223315,2235042.4986898,2728224.45162183,-739951.950311628
4138412,2235042.4986898,2641648.19725079,-738278.695940597
4426803,2235042.4986898,2555071.94287976,-363311.441569565
7061162,2235042.4986898,2427744.62069091,2398374.88061929
7442417,1999262.37151107,2300417.29850205,3142737.32998687
6911850,1999262.37151107,2315953.18107225,2596634.44741668
9301581,1999262.37151107,2331489.06364245,4970829.56484648
4757318,1999262.37151107,2267702.05149065,490353.576998276
6067580,1937890.1018646,2203915.03933885,1925774.85879655
