"TotalBitcoins","seasonal","trend","remainder"
13110500,-113703.338859911,13189977.8120475,34225.5268124118
13114525,-113714.431872141,13188368.8745944,39870.5572777279
13118850,-107596.659138375,13186759.9371413,39686.7219970506
13123325,-107614.055811818,13185214.6321386,45724.4236732069
13127875,-107632.67786087,13183669.3271359,51838.3507249728
13132400,-107643.791123408,13182212.4842025,57831.3069209568
13136325,-101547.635448788,13180755.641269,57116.9941797834
13140575,-101565.020703206,13179463.8987859,62676.121917272
13144650,-101583.648326308,13178172.1563029,68061.4920234457
13148925,-101594.781839154,13176859.9435626,73659.8382766005
13153050,-95572.2990593283,13175547.7308222,73074.5682370812
13157425,-95589.6728947214,13174072.0952868,78942.5776079576
13162575,-95608.3060918735,13172596.4597513,85586.8463405911
13166525,-95619.4598550277,13171114.1749789,91030.2848761119
13170725,-89703.6767946702,13169631.8902065,90796.7865881212
13174750,-89721.0392110383,13168059.8756166,96411.1635944154
13178675,-89739.6779822404,13166487.8610267,101926.816955544
13182775,-89750.8519957028,13165043.9711676,107481.880828064
13186125,-84125.4579170573,13163600.0813086,106650.376608476
13190275,-84142.8089144005,13162236.1434526,112181.665461829
13194300,-84161.4532596525,13160872.2055966,117589.24766309
13198825,-84172.6475234232,13159452.5715064,123545.076016974
13202975,-78797.0535409057,13158032.9374163,123739.116124569
13207275,-78814.3931192239,13156526.7100011,129562.683118081
13212150,-78833.0430385258,13155020.4825859,135962.560452579
13215900,-78844.2575526048,13153370.2716317,141373.985920856
13219475,-73529.3031701083,13151720.0606776,141284.242492558
13223450,-73546.6313294015,13150045.2169526,146951.414376818
13227625,-73565.2868227533,13148370.3732276,152819.913595136
13231350,-73576.5215871406,13146657.5049996,158269.016587587
13235550,-67890.1561930006,13144944.6367715,158495.51942151
13239650,-67907.4729332687,13143251.4805827,164305.992350552
13243475,-67926.1340006705,13141558.3243939,169842.809606729
13246775,-67937.389015366,13139946.2837327,174766.105282657
13250675,-62196.2085759916,13138334.2430715,174536.965504518
13254725,-62213.5138972347,13136785.1062455,180153.407651708
13258750,-62232.1805386865,13135235.9694196,185746.211119106
13263175,-62243.4558036903,13133763.9786639,191654.47713984
13267425,-56789.764525258,13132291.9879081,191922.776617138
13271125,-56807.0584274762,13130877.7311214,197054.327306043
13275350,-56825.7306429779,13129463.4743347,202712.256308235
13280075,-56837.0261582899,13127947.1390586,208964.887099696
13284700,-51333.1654885157,13126430.8037824,209602.361706072
13288750,-51350.4479717089,13124758.8502107,215341.597760985
13293075,-51369.1257612605,13123086.896639,221357.229122255
13297450,-51380.4415268808,13121360.4724203,227469.969106579
13301375,-45649.3819195292,13119634.0482016,227390.333717933
13305150,-45666.6529836973,13117727.7801095,233088.872874213
13309225,-45685.3363472989,13115821.5120174,239088.824329928
13313300,-45696.6723632275,13113948.0923665,245048.579996679
13317075,-39871.6776708398,13112074.6727157,244872.004955115
13320275,-39888.937315983,13110231.0321777,249932.905138308
13323750,-39907.6262536345,13108387.3916396,255270.234614011
13327200,-39918.9825198713,13106553.1771394,260565.80538048
13331000,-34148.2869182805,13104718.9626392,260429.324279124
13334625,-34165.5351443987,13102995.9433996,265794.591744835
13338325,-34184.2296561001,13101272.92416,271236.30549613
13341850,-34195.6061726452,13099663.97407,276381.632102611
13345425,-28550.793721455,13098055.0239801,275920.769741353
13349875,-28568.0305285482,13096454.6225962,281988.407932311
13353875,-28586.7306142996,13094854.2212124,287607.509401925
13357650,-28598.127381153,13093259.3723131,292988.755068064
13360925,-23210.8526468297,13091664.5234138,292471.329233026
13364475,-23228.0780348979,13089960.5571483,297742.520886594
13368450,-23246.7836946992,13088256.5908828,303440.192811893
13372025,-23258.2007118608,13086337.4987318,308945.701980073
13375725,-17882.78117561,13084418.4065808,309189.374594837
13379550,-17899.9951446532,13082448.608977,315001.386167685
13383050,-17918.7063785045,13080478.8113732,320489.895005338
13386725,-17930.1436459744,13078344.4845894,326310.659056528
13390475,-12271.1318384549,13076210.1578057,326535.974032732
13393825,-12288.3335634427,13074111.5717583,332001.761805112
13398050,-12307.0503713439,13072012.9857109,338344.064660404
13401400,-12318.507889122,13069926.316737,343792.19115217
13404850,-6394.41695555291,13067839.647763,343404.769192591
13408350,-6411.60643648531,13065798.0938411,348963.512595344
13412625,-6430.32881843644,13063756.5399193,355298.788899116
13416200,-6441.80658652287,13061790.8687261,360850.937860429
13420275,-668.819961698402,13059825.1975329,361118.622428833
13424075,-685.99719857541,13057918.8200571,366842.177141445
13427325,-704.72515457648,13056012.4425814,372017.282573178
13431050,-716.223172971173,13054168.6486993,377597.574473722
13434800,4934.3307195241,13052324.8548171,377540.814463373
13438400,4917.16572670248,13050649.9549219,382832.879351381
13442725,4898.43219665147,13048975.0550267,388851.512776619
13447425,4886.91392794856,13047292.6072831,395245.478788938
13451425,10407.3184160048,13045610.1595395,395407.522044498
13455525,10390.1656672386,13043928.507454,401206.326878717
13459400,10371.4265631376,13042246.8553686,406781.71806827
13463500,10359.8880441265,13040437.1935441,412702.918411797
13467500,15779.6432621975,13038627.5317196,413092.82501824
13471125,15762.5027574867,13036718.9990713,418643.498171236
13474725,15743.7580793358,13034810.466423,424170.775497669
13478625,15732.1993100164,13032812.0787296,430080.721960394
13482100,21579.1686489997,13030813.6910362,429707.140314816
13486050,21562.0403883443,13028730.8094459,435757.150165785
13489575,21543.2901361435,13026647.9278556,441383.7820083
13492950,21531.7111165159,13024506.544749,446911.744134504
13496600,27622.3776756109,13022365.1616424,446612.460681982
13500250,27605.2616590108,13020249.9235232,452394.814817838
13504000,27586.50583276,13018134.6854039,458278.808763348
13507625,27574.9065628242,13016076.6250223,463973.468414899
13511425,33752.5622954246,13014018.5646407,463653.873063916
13515175,33735.45852288,13011997.7511983,469441.790278783
13518600,33716.7005110472,13009976.937756,474906.361732939
13522025,33705.0776023352,13008015.8164288,480304.105968893
13525125,39863.8788509552,13006054.6951015,479206.426047511
13529075,39846.787322466,13004162.1412803,485066.071397226
13532600,39828.0271250512,13002269.5874591,490502.385415863
13536475,39816.3805775631,13000465.1229046,496193.49651788
13539675,45638.2777646283,12998660.65835,495376.06388534
13543250,45621.1984801944,12996930.6733243,500698.128195522
13546525,45602.4360971976,12995200.6882985,505721.87560427
13550400,45590.7659109333,12993419.0916286,511390.142460437
13554175,51285.6210355554,12991637.4949587,511251.884005716
13558075,51268.553995177,12989797.0306973,517009.415307533
13561650,51249.7894265981,12987956.5664358,522443.644137552
13565200,51238.0956015577,12986062.8947596,527899.009638859
13568225,56888.5417244425,12984169.2230833,527167.235192239
13571925,56871.4869281194,12982243.3596918,532810.153380118
13575675,56852.7201739585,12980317.4963002,538504.783525838
13579300,56841.002710142,12978423.9177526,544035.079537235
13582350,62673.0965600383,12976530.339205,543146.56423492
13586100,62656.0540077707,12974712.8693613,548731.076630976
13589575,62637.2850680278,12972895.3995175,554042.315414507
13593675,62625.5439654351,12971137.8093838,559911.646650745
13597300,68397.0356087157,12969380.2192502,559522.745141106
13600850,68380.0053005034,12967679.2919453,564790.702754155
13604425,68361.2341751785,12965978.3646405,570085.401184313
13607725,68349.4694338097,12964316.8693099,575058.661256276
13611550,73916.9812831559,12962655.3739793,574977.644737525
13614875,73899.963218999,12960482.4882333,580492.548547709
13618050,73881.189908092,12958309.6024873,585859.207604641
13621525,73869.4015279471,12956648.7247649,591006.873707162
13624625,79794.6809079547,12954987.8470425,589842.472049531
13628150,79777.6750878532,12953644.4989089,594727.826003205
13631775,79758.8995913643,12952301.1507754,599714.949633265
13635000,79747.0875724432,12951521.6732296,603731.239197919
13639050,85626.5926986185,12950742.1956839,602681.211617474
13642825,85609.5991225724,12950359.7997723,606855.601105126
13647050,85590.8214405015,12949977.4038607,611481.774698803
13650650,85578.9857828042,12949709.060601,615361.953616185
13654650,91313.7669525166,12949440.7173413,613895.515706159
13658825,91296.7856205259,12949339.5170996,618188.697279848
13663050,91278.0057528729,12949238.3168579,622533.677389197
13666700,91266.1464563995,13235914.7625887,339519.090954851
13670575,97384.9965997887,13522591.2083196,50598.795080645
13674725,97368.0275118534,13809580.4293303,-232223.45684211
13678725,97349.2454586184,14096569.6503409,-515193.895799564
13682825,97337.3625233689,14096129.1644349,-510641.526958257
13686975,-409307.576835416,14095688.6785288,593.898306589574
13691175,-414630.85491861,14095174.9340337,10630.9208849445
13695100,-414648.848716084,14094661.1895385,15087.6591775771
13698800,-414666.975694676,14094480.8506227,18986.1250720248
13702175,-414677.18951233,14094300.5117068,22551.6778055374
13705975,-410442.05453304,14094263.6757945,22153.3787385467
13709500,-410460.037502499,14094226.8398822,25733.1976203062
13713175,-410478.178869315,14094135.2048372,29517.9740320873
13717275,-410488.404123103,14094043.5697923,33719.83433084
13719900,-404523.716794515,14093871.3373894,30552.3794051576
13723675,-404541.688935959,14093699.1049865,34517.5839495063
13727150,-404559.844691,14090682.3454944,41027.499196576
13730875,-404570.081380921,14087665.5860024,47779.4953785278
13734300,-399565.72644,14085770.8354103,48094.891029695
13738025,-399583.687753429,14083876.0848182,53732.6029352136
13741900,-399601.857896694,14081644.1556495,59857.7022471502
13744900,-399612.106022749,14079412.2264809,65099.8795418795
13748325,-396423.504747099,14079412.2264809,65336.2782662287
13752075,-396441.455232512,14079412.2264809,69104.2287516426
13755175,-396459.639764002,14075073.7940469,76560.8457171116
13758200,-396469.899326191,14070735.3616129,83934.5377132799
13761350,-391144.943464004,14068521.2878366,83973.6556273699
13764525,-391162.883121401,14066307.2140604,89380.6690610442
13768150,-391181.07751924,14060496.5086126,98834.5689066071
13772100,-391191.353039438,14054685.8031649,108605.549874527
13776350,-385896.214064063,14053507.6834686,108738.530595461
13779825,-385914.142893446,14052329.5637723,113409.579121152
13783700,-385932.347157634,14051074.514296,118557.832861586
13787950,-385942.638635841,14049819.4648198,124073.173816036
13791625,-381580.192377839,14048315.7297577,124889.462620106
13795000,-381598.110379206,14046811.9946957,129786.115683543
13799025,-381616.324509743,14044807.6885163,135833.635993451
13802700,-381626.631945959,14042803.3823369,141523.24960904
13807075,-376880.457742322,14040518.6016137,143436.856128579
13811375,-376898.364915673,14038233.8208906,150039.544025106
13814575,-376916.588912559,14035818.4507733,155673.138139227
13818450,-376926.912306785,14033403.0806561,161973.831650689
13822200,-375029.920572995,14030956.9940319,166272.926541073
13825950,-375047.816918332,14028510.9074077,172486.909510583
13829350,-375066.050781566,14026042.0245468,178374.0262348
13832850,-375076.390133801,14023573.1416858,184353.248448018
13836875,-370213.623344098,14021065.5743822,186023.048961889
13840225,-370231.508861419,14018558.0070786,191898.501782788
13844175,-370249.752591003,14016106.7173,198318.035291042
13848050,-370260.107901247,14013655.4275213,204654.680379959
13852075,-363125.331850968,14011243.8297306,203956.502120348
13856175,-363143.206540274,14008832.23194,210485.974600321
13860325,-363161.460136207,14006478.5139921,217007.946144095
13863775,-363171.83140446,14004124.7960443,222822.035360191
13867550,-358711.575064507,14001846.1334691,224415.441595372
13870975,-358729.438925797,13999567.470894,230136.968031798
13874425,-358747.702388079,13997277.7626191,235894.939768996
13878325,-358758.089614342,13994988.0543442,242095.035270177
13881925,-354179.368968388,13992680.7634117,243423.605556684
13885875,-354197.222001663,13990373.4724792,249698.749522418
13889250,-354215.495330294,13988265.846095,255199.649235293
13893000,-354225.898514566,13986158.2197108,261067.678803813
13896750,-349223.977004738,13984076.7117498,261897.265254986
13900600,-349241.819209998,13981995.2037888,267846.615421245
13904525,-349260.102404978,13980060.014595,273725.087809935
13907375,-349270.521547259,13978124.8254013,278520.696145928
13911325,-343606.708811332,13976252.0429151,278679.665896185
13914850,-343624.540188576,13974379.260429,284095.279759618
13918750,-343642.833249905,13972457.510712,289935.322537895
13922050,-343653.268350195,13970535.7609951,295167.507355139
13925825,-337699.008348683,13968589.3808872,294934.62746148
13929975,-337716.828897912,13966643.0007793,301048.828118563
13933300,-337735.13182559,13964628.8681274,306406.263698198
13936775,-337745.582883889,13962614.7354754,311905.847408459
13940125,-332341.65203414,13960548.2363524,311918.415681789
13943800,-332359.461755353,13958481.7372293,317677.724526085
13947075,-332377.77454938,13956411.5596293,323041.214920061
13950650,-332388.241565689,13954341.3820294,328696.85953632
13954175,-327069.843430066,13952235.393435,329009.449995017
13957750,-327087.642323264,13950129.4048407,334708.237482533
13961275,-327105.96498364,13948007.1504676,340373.814516088
13964850,-327116.447957958,13945884.8960944,346081.551863585
13968175,-321131.40115593,13943849.2471536,345457.154002352
13971975,-321149.189221113,13941813.5982128,351310.59100833
13976150,-321167.521747838,13940078.4672065,357239.054541299
13980300,-321178.020680165,13938343.3362003,363134.68447987
13984025,-315155.513042122,13936922.2878682,362258.225173969
13988325,-315173.29027929,13935501.239536,367997.05074328
13992075,-315191.632672364,13932731.3181595,374535.314512884
13995850,-315202.1475627,13929961.3967829,381090.750779752
13999400,-309399.022696053,13927956.1807157,380842.841980388
14003125,-309416.789105205,13925950.9646484,386590.824456824
14006675,-309435.141364628,13923073.1515321,393036.989832526
14010350,-309445.672212974,13920195.3384158,399600.333797147
14014125,-303983.178354468,13918279.0021285,399829.176225957
14017975,-304000.933935605,13916362.6658412,405613.268094409
14021750,-304019.296061377,13914607.0524281,411162.243633302
14024975,-304029.842867732,13912851.439015,416153.403852778
14028950,-298412.777482137,13910594.9754221,416767.802060004
14031925,-298430.522235258,13908338.5118293,422017.010405945
14035500,-298448.894227379,13906159.8826044,427789.011622943
14039050,-298459.456991744,13903981.2533796,433528.203612182
14042475,-292767.438750913,13902258.7486097,432983.690141248
14045875,-292785.172676019,13900536.2438398,438123.928836249
14049400,-292803.554534489,13899200.7050737,443002.84946081
14053350,-292814.133256862,13897865.1663076,448298.966949275
14056425,-286932.042145435,13896716.0390432,446641.003102213
14059875,-286949.765242526,13895566.9117789,451257.853463668
14063225,-286968.156967345,13894523.969996,455669.186971363
14066550,-286978.751647728,13893481.0282131,460047.72343462
14069950,-280811.516217969,13892653.0458954,458108.470322564
14074100,-280829.228487044,13891825.0635777,463104.164909344
14078075,-280847.630078212,13890985.1170658,467937.513012458
14081650,-280858.240716604,13890145.1705538,472363.070162797
14085100,-274547.199016119,14329444.5477198,30202.6512962952
14088100,-274564.900457179,14768743.9248858,-406079.024428664
14091950,-274583.311914696,14768617.0959933,-402083.784078591
14095675,-274593.938511098,14768490.2671007,-398221.328589633
14099125,-268043.676160278,14768503.8107653,-401335.134605037
14103050,-268061.366773323,14768517.3544299,-397405.987656577
14106275,-268079.788097189,14768542.7214237,-394187.933326555
14109600,-268090.4306516,14768568.0884176,-390877.657765992
14113275,-261712.951716297,14768609.4466825,-393621.494966201
14116950,-261730.631501327,14768650.8049474,-389970.17344608
14120400,-261749.062691542,14768673.7408205,-386524.678128975
14123700,-261759.721203961,14768696.6766936,-383236.955489667
14127550,-255671.386582454,14768681.8847797,-385460.498197215
14131125,-255689.055539468,14768667.0928657,-381853.037326243
14135150,-255707.496596032,14768458.9546201,-377601.458024019
14138850,-255718.171066461,14768250.8163744,-373682.645307934
14142000,-249598.33430303,14766527.1824766,-374928.848173605
14145225,-249615.992432029,14764803.5485789,-369962.556146851
14148950,-249634.443354942,14762975.4540642,-364391.010709237
14152900,-249645.13378338,14761147.3595495,-358602.225766102
14156950,-243350.226451078,14758977.7032517,-358677.476800626
14160450,-243367.873752061,14756808.0469539,-352990.173201868
14164575,-243386.334541323,14755490.1092837,-347528.774742348
14167775,-243397.040927771,14754172.1716134,-343000.130685639
14172100,-236775.264160811,14750071.5457037,-341196.281542856
14175525,-236792.90063378,14745970.9197939,-333653.019160144
14178925,-236811.371289391,14743390.2408118,-327653.869522374
14182475,-236822.093633847,14740809.5618296,-321512.468195761
14186300,-230322.437194454,14735878.0318874,-319255.594692983
14189850,-230340.062248398,14730946.5019453,-310756.439696873
14192850,-230358.542770358,14729544.4410641,-306335.898293784
14196375,-230369.281072823,14728142.380183,-301398.099110188
14199975,-224172.607233158,14726510.8506487,-302363.243415589
14203350,-224190.220868076,14724879.3211145,-297339.100246403
14206975,-224208.711256385,14722612.0792338,-291428.367977459
14210275,-224219.46551686,14720344.8373532,-285850.371836349
14214200,-218299.441185545,14717826.7485278,-285327.307342295
14217300,-218317.043401438,14715308.6597025,-279691.616301032
14220975,-218335.543656096,14712858.9089704,-273548.365314294
14224400,-218346.31387458,14710409.1582383,-267662.844363727
14228050,-212351.667794055,14707980.9693013,-267579.301507236
14231600,-212369.258590923,14705552.7803643,-261583.521773351
14235150,-212387.76871193,14703121.4041726,-255583.635460684
14238700,-212398.554888423,14700690.027981,-249591.473092532
14242725,-205962.761197192,14698346.3018332,-249658.540635979
14246900,-205980.340575035,14696002.5756854,-243122.235110354
14250425,-205998.860562391,14693608.3085695,-237184.448007081
14254475,-206009.662696894,14691214.0414536,-230729.378756663
14258425,-199783.650049123,14688858.8324595,-230650.182410421
14262300,-199801.218007941,14686503.6234655,-224402.405457592
14265700,-199819.747861646,14684089.4475932,-218569.699731525
14269650,-199830.565954158,14681675.2717208,-212194.705766652
14273275,-193674.968672095,14679200.3509701,-212250.382298036
14277025,-193692.525211888,14676725.4302195,-206007.905007564
14280100,-193711.064931942,14674228.7157948,-200417.650862833
14283650,-193721.898982463,14671732.0013701,-194360.102387637
14287500,-187280.202624552,14669259.7001292,-194479.497504609
14291525,-187297.74774532,14666787.3988882,-187964.651142901
14294875,-187316.297331723,14664416.95782,-182225.660488229
14297925,-187327.147340253,14662046.5167517,-176794.369411429
14301625,-181086.73053201,14659686.1922852,-176974.461753199
14305200,-181104.264233753,14657325.8678187,-171021.603584986
14308975,-181122.819394206,14654915.6043393,-164817.784945114
14312975,-181133.689653045,14652505.3408599,-158396.651206855
14316675,-174919.531368723,14650155.3836609,-158560.852292195
14319875,-174937.053651441,14647805.4264619,-152993.372810496
14323550,-174955.614385944,14645427.1953526,-146921.580966685
14326975,-174966.50489509,14643048.9642433,-141107.459348228
14330550,-168558.231879444,14640637.1271326,-141528.895253135
14334175,-168575.742743137,14638225.2900218,-135474.547278704
14337675,-168594.30905169,14635826.3218284,-129557.012776753
14341725,-168605.219811145,14633427.353635,-123097.133823901
14345600,-162047.002669102,14630942.2699835,-123295.267314356
14349225,-162064.50211377,14628457.1863319,-117167.684218099
14353475,-162083.073996372,14625881.072557,-110322.998560581
14357175,-162094.005006136,14623304.958782,-104035.953775905
14361025,-155577.328955792,14620666.3223139,-104063.993358113
14364475,-155594.816981435,14618027.6858458,-97957.8688643351
14368375,-155613.394438088,14615357.0047961,-91368.6103579774
14372000,-155624.34569816,14612686.3237464,-85061.9780481998
14375450,-149584.192165575,14609986.2177436,-84952.025578063
14379075,-149601.668772193,14607286.1117409,-78609.4429687224
14382550,-149620.251802896,14604544.6313382,-72374.3795353547
14386400,-149631.223313275,14601803.1509356,-65771.9276223108
14389800,-143739.545456502,14599041.8819864,-65502.3365299199
14393400,-143757.010644095,14596280.6130373,-59123.6023931634
14397400,-143775.599248848,14593657.8871648,-52482.2879159134
14400975,-143786.591009536,14591035.1612923,-46273.5702827275
14404575,-137467.658338545,14588571.8992224,-46529.2408838253
14408075,-137485.112107113,14586108.6371525,-40548.525045367
14411750,-137503.706285916,14583781.8319037,-34528.125617737
14415475,-137514.718296912,14581455.0266548,-28465.3083579149
14419675,-131287.781528218,14579181.4894516,-28218.7079233788
14423500,-131305.223877762,14576907.9522484,-22102.728370605
14426950,-131323.823630614,14574672.2355137,-16398.411883058
14430825,-131334.855891919,14572436.518779,-10276.6628870573
14434375,-125365.569836464,14570177.8273473,-10437.2575108707
14438100,-125383.000766983,14567919.1359157,-4436.13514870964
14441525,-125401.606093885,14565741.1561358,1185.44995806925
14445000,-125412.658605498,14563563.1763559,6849.48224955797
14449100,-119524.805117846,14561503.9702396,7120.83487824351
14453025,-119542.224629339,14559444.7641233,13122.4605060741
14456700,-119560.835530292,14557506.9211546,18753.9143756963
14460300,-119571.908292213,14555569.0781859,24302.8301062845
14463450,-113667.314292441,14553669.8368957,23447.477396708
14466950,-113684.722384909,14551770.5956055,28864.1267793737
14470500,-113703.338859911,14549810.866539,34392.4723209329
14474425,-113714.431872141,14547851.1374724,40288.2943997197
14477800,-107596.659138375,14545777.1686255,39619.4905128367
14482175,-107614.055811818,14543703.1997787,46085.8560331613
14486400,-107632.67786087,14541586.6939883,52445.9838725775
14489475,-107643.791123408,14539470.1881979,57648.6029254794
14493200,-101547.635448788,14537409.916487,57337.7189618219
14496550,-101565.020703206,14535349.644776,62765.3759272043
14499900,-101583.648326308,14533358.0358525,68125.6124738231
14503575,-101594.781839154,14531366.426929,73803.3549101856
14507175,-95572.2990593283,14529421.7262548,73325.5728045348
14510800,-95589.6728947214,14527477.0255806,78912.6473141052
14514600,-95608.3060918735,14525524.0926994,84684.21339247
14518475,-95619.4598550277,14523571.1598182,90523.3000368383
14522325,-89703.6767946702,14521600.1681988,90428.5085958689
14526150,-89721.0392110383,14519629.1765794,96241.8626316227
14529575,-89739.6779822404,14517796.0495448,101518.628437486
14533500,-89750.8519957028,14515962.9225101,107287.929485606
14536950,-84125.4579170573,14514168.4913806,106906.966536421
14540825,-84142.8089144005,14512374.0602512,112593.748663224
14544550,-84161.4532596525,14510658.1981755,118053.255084103
14548275,-84172.6475234232,14508942.3360999,123505.311423499
14552400,-78797.0535409057,14507169.0712877,124027.982253252
14556000,-78814.3931192239,14505395.8064754,129418.586643841
14559975,-78833.0430385258,14503534.0724895,135273.970548993
14563775,-78844.2575526048,14501672.3385037,140946.91904892
14567625,-73529.3031701083,14499810.8448378,141343.458332306
14571400,-73546.6313294015,14497949.3511719,146997.28015748
14575200,-73565.2868227533,14496041.8314687,152723.455354014
14578975,-73576.5215871406,14494134.3117656,158417.209821586
14582950,-67890.1561930006,14492263.2419528,158576.914240183
14586350,-67907.4729332687,14490392.1721401,163865.30079319
14589825,-67926.1340006705,14488552.6346424,169198.4993583
14593350,-67937.389015366,14486713.0971447,174574.291870706
14597575,-62196.2085759916,14484923.0222421,174848.186333884
14601900,-62213.5138972347,14483132.9473396,180980.566557677
14605300,-62232.1805386865,14481369.9379434,186162.242595315
14608800,-62243.4558036903,14479606.9285472,191436.527256506
14612775,-56789.764525258,14477690.6100879,191874.154437356
14616850,-56807.0584274762,14475774.2916286,197882.766798854
14620575,-56825.7306429779,14473643.4916974,203757.238945615
14624100,-56837.0261582899,14471512.6917661,209424.334392184
14627700,-51333.1654885157,14469202.8320379,209830.333450615
14631000,-51350.4479717089,14466892.9723097,215457.475662015
14634000,-51369.1257612605,14464588.3076288,220780.818132447
14637300,-51380.4415268808,14462283.6429479,226396.798578946
14641300,-45649.3819195292,14460084.2364117,226865.145507878
14645050,-45666.6529836973,14457884.8298754,232831.823108329
14648675,-45685.3363472989,14455848.8738264,238511.462520937
14652725,-45696.6723632275,14453812.9177774,244608.754585871
14656525,-39871.6776708398,14451984.6166765,244412.060994331
14660125,-39888.937315983,14450156.3155757,249857.621740319
14663600,-39907.6262536345,14448455.7650508,255051.861202836
14667925,-39918.9825198713,14446755.2145259,261088.76799394
14671800,-34148.2869182805,14445093.1332875,260855.153630758
14675650,-34165.5351443987,14443431.0520491,266384.483095285
14678775,-34184.2296561001,14441762.7898016,271196.439854547
14682575,-34195.6061726452,14440094.527554,276676.078618655
14686350,-28550.793721455,14438366.8495254,276533.944196051
14690050,-28568.0305285482,14436639.1714968,281978.859031735
14693775,-28586.7306142996,14434860.4327534,287501.297860863
14697150,-28598.127381153,14433081.6940101,292666.433371095
14700575,-23210.8526468297,14431252.8395789,292533.013067963
14703900,-23228.0780348979,14429423.9851477,297704.092887223
14707625,-23246.7836946992,14427504.2559294,303367.527765341
14711375,-23258.2007118608,14425584.526711,309048.674000822
14714875,-17882.78117561,14423610.51715,309147.264025636
14718225,-17899.9951446532,14421636.5075889,314488.487555748
14722025,-17918.7063785045,14419604.5734996,320339.132878944
14726100,-17930.1436459744,14417572.6394102,326457.504235759
14729975,-12271.1318384549,14415488.1632995,326757.968538925
14733250,-12288.3335634427,14413403.6871888,332134.646374598
14736825,-12307.0503713439,14411301.0580758,337830.992295546
14740975,-12318.507889122,14409198.4289627,344095.078926375
14744150,-6394.41695555291,14407099.084694,343445.3322616
14747775,-6411.60643648531,14404999.7404252,349186.866011327
14751700,-6430.32881843644,14402951.8234716,355178.505346872
14755550,-6441.80658652287,14400903.906518,361087.900068553
14759025,-668.819961698402,14398910.4378098,360783.382151853
14762900,-685.99719857541,14396916.9691017,366669.028096855
14766700,-704.72515457648,14395020.5258278,372384.199326733
14770650,-716.223172971173,14393124.082554,378242.140619006
14774050,4934.3307195241,14391314.7468547,377800.922425745
14777750,4917.16572670248,14389505.4111555,383327.423117805
14781850,4898.43219665147,14387671.5536918,389280.014111515
14785650,4886.91392794856,14385837.6962282,394925.389843876
14789625,10407.3184160048,14383945.6755071,395272.006076889
14793250,10390.1656672386,14382053.654786,400806.179546727
14797200,10371.4265631376,14380124.8953999,406703.678036956
14801075,10359.8880441265,14378196.1360138,412518.975942099
14804800,15779.6432621975,14376218.4239056,412801.932832243
14808225,15762.5027574867,14374240.7117973,418221.785445172
14812300,15743.7580793358,14372283.8764312,424272.365489492
14815800,15732.1993100164,14370327.041065,429740.75962498
14819475,21579.1686489997,14368406.3534125,429489.47793854
14823050,21562.0403883443,14366485.6657599,435002.293851739
14827475,21543.2901361435,14364572.6409248,441359.068939075
14831125,21531.7111165159,14362659.6160896,446933.672793839
14835300,27622.3776756109,14360787.9881952,446889.634129163
14839100,27605.2616590108,14358916.3603008,452578.378040185
14842725,27586.50583276,14357110.621956,458027.87221122
14847125,27574.9065628242,14355304.8836112,464245.209825939
14851150,33752.5622954246,14353586.813489,463810.624215564
14854650,33735.45852288,14351868.7433668,469045.798110332
14858150,33716.7005110472,14350261.0706767,474172.228812208
14862125,33705.0776023352,14348653.3979867,479766.524410963
14866575,39863.8788509552,14347144.6328103,479566.48833878
14870925,39846.787322466,14345635.8676338,485442.345043706
14874925,39828.0271250512,14344218.0347372,490878.938137734
14878725,39816.3805775631,14342800.2018406,496108.417581839
14882575,45638.2777646283,14341394.8401321,495541.882103318
14886625,45621.1984801944,14339989.4784235,501014.323096294
14890350,45602.4360971976,14338557.9953097,506189.568593066
14894000,45590.7659109333,14337126.512196,511282.721893106
14897925,51285.6210355554,14335637.0160657,511002.362898726
14901675,51268.553995177,14334147.5199355,516258.926069347
14906475,51249.7894265981,14332601.3656952,522623.844878178
14910150,51238.0956015577,14331055.211455,527856.692943474
14913750,56888.5417244425,14329548.6657021,527312.79257342
14917400,56871.4869281194,14328042.1199493,532486.393122571
14921600,56852.7201739585,14326623.2400045,538124.03982152
14925900,56841.002710142,14325204.3600597,543854.637230128
14929675,62673.0965600383,14323965.0560754,543036.847364582
14933650,62656.0540077707,14322725.752091,548268.193901204
14938075,62637.2850680278,14321718.0441609,553719.670771059
14942975,62625.5439654351,14320710.3362308,559639.119803764
14947350,68397.0356087157,14319901.3651673,559051.599223986
14951525,68380.0053005034,14319092.3941038,564052.600595705
14955250,68361.2341751785,14318242.632552,568646.133272853
14959650,68349.4694338097,14317392.8710001,573907.659566045
14964475,73916.9812831559,14315256.4979492,575301.520767612
14968675,73899.963218999,14313120.1248983,581654.911882684
14972650,73881.189908092,14312712.6907123,586056.119379636
14976650,73869.4015279471,14312305.2565262,590475.341945829
14980525,79794.6809079547,14311008.9164672,589721.402624812
14984750,79777.6750878532,14309712.5764082,595259.748503907
14988600,79758.8995913643,14309042.1834681,599798.916940581
14992125,79747.0875724432,14308371.7905279,604006.121899689
14996250,85626.5926986185,14314734.098091,595889.309210356
14999975,85609.5991225724,14321096.4056542,593268.995223247
15003325,85590.8214405015,14330820.1502567,586914.028302843
15007975,85578.9857828042,14340543.8948591,581852.119358066
15012850,91313.7669525166,14341911.7503022,579624.482745271
15016875,91296.7856205259,14343279.6057453,582298.608634179
