,BitcoiDaysDestroyed,BitcoinDaysDestroyedCumulative,BitcoinDaysDestroyedMinMonth,BitcoinDaysDestroyedMinWeek,BitcoinDaysDestroyedMinYear
2014-03-14,3346363.0,6448383904.0,2610333.0,2987495.0,482593.0
2014-03-15,1729680.0,6450113584.0,1260098.0,1417028.0,285029.0
2014-03-16,2002129.0,6452115713.0,1371622.0,1629426.0,627642.0
2014-03-17,3127371.0,6455243084.0,2777884.0,3003417.0,1697809.0
2014-03-18,5343136.0,6460586220.0,4905611.0,5216629.0,2476454.0
2014-03-19,4849642.0,6465435862.0,4460661.0,4721369.0,992282.0
2014-03-20,8077114.0,6473512976.0,7629142.0,7957443.0,2920892.0
2014-03-21,5503403.0,6479016379.0,5154098.0,5393768.0,1659814.0
2014-03-22,15266748.0,6494283127.0,14383760.0,15202016.0,3470526.0
2014-03-23,1346701.0,6495629828.0,1149363.0,1283466.0,565030.0
2014-03-24,2833682.0,6498463510.0,2380315.0,2712833.0,999485.0
2014-03-25,5567422.0,6504030932.0,5123612.0,5367062.0,1246044.0
2014-03-26,1927480.0,6505958412.0,1582371.0,1780620.0,586616.0
2014-03-27,6333260.0,6512291672.0,5820138.0,6175350.0,1123719.0
2014-03-28,5554495.0,6517846167.0,5137564.0,5423814.0,2456388.0
2014-03-29,3500882.0,6521347049.0,2774448.0,3430554.0,1395109.0
2014-03-30,4284850.0,6525631899.0,3957450.0,4145390.0,1361305.0
2014-03-31,3155846.0,6528787745.0,2634994.0,2997622.0,445353.0
2014-04-01,2903188.0,6531690933.0,2549035.0,2769848.0,627741.0
2014-04-02,2367084.0,6534058017.0,1945404.0,2211072.0,206105.0
2014-04-03,14030081.0,6548088098.0,13397074.0,13897122.0,11576702.0
2014-04-04,1652514.0,6549740612.0,1294874.0,1495041.0,193309.0
2014-04-05,11164185.0,6560904797.0,10946143.0,11057363.0,927487.0
2014-04-06,2584550.0,6563489347.0,2403922.0,2503308.0,1048567.0
2014-04-07,7262542.0,6570751889.0,6945943.0,7146078.0,5909575.0
2014-04-08,1778659.0,6572530548.0,1405183.0,1604350.0,613052.0
2014-04-09,2938453.0,6575469001.0,2499508.0,2821278.0,579223.0
2014-04-10,13481561.0,6588950562.0,12591771.0,13327667.0,2349685.0
2014-04-11,6536699.0,6595487261.0,6113295.0,6406909.0,1335971.0
2014-04-12,1296218.0,6596783479.0,975456.0,1220078.0,441652.0
2014-04-13,1577317.0,6598360796.0,1404642.0,1486487.0,637372.0
2014-04-14,2859160.0,6601219956.0,2466589.0,2725122.0,1210687.0
2014-04-15,3236911.0,6604456867.0,2728997.0,3072892.0,513714.0
2014-04-16,18065220.0,6622522087.0,17516136.0,17889064.0,14674042.0
2014-04-17,3545679.0,6626067766.0,2259594.0,3419553.0,390814.0
2014-04-18,5144347.0,6631212113.0,4869280.0,5046381.0,3104914.0
2014-04-19,0.0,6631212113.0,0.0,0.0,0.0
2014-04-20,287469.0,6631499582.0,254936.0,278506.0,142773.0
2014-04-21,1708052.0,6633207634.0,1363162.0,1594179.0,583052.0
2014-04-22,3210814.0,6636418448.0,2425775.0,2746251.0,682430.0
2014-04-23,5769459.0,6642187907.0,4871069.0,5609917.0,662353.0
2014-04-24,3496658.0,6645684565.0,3072779.0,3314347.0,1884402.0
2014-04-25,2158048.0,6647842613.0,1755985.0,2005454.0,868606.0
2014-04-26,1756096.0,6649598709.0,1531638.0,1644784.0,471055.0
2014-04-27,1651652.0,6651250361.0,1433910.0,1551008.0,647879.0
2014-04-28,1788238.0,6653038599.0,1379482.0,1657543.0,780787.0
2014-04-29,4104753.0,6657143352.0,3383653.0,3592875.0,1905597.0
2014-04-30,2424249.0,6659567601.0,1690782.0,2280337.0,959921.0
2014-05-01,2092532.0,6661660133.0,1802083.0,1983072.0,532846.0
2014-05-02,1853121.0,6663513254.0,1501844.0,1731744.0,637999.0
2014-05-03,1238226.0,6664751480.0,742567.0,884542.0,187051.0
2014-05-04,1313176.0,6666064656.0,1066242.0,1228571.0,489090.0
2014-05-05,3002374.0,6669067030.0,2757375.0,2891075.0,1207787.0
2014-05-06,1943272.0,6671010302.0,1613178.0,1837857.0,545732.0
2014-05-07,2770349.0,6673780651.0,2175716.0,2620071.0,982467.0
2014-05-08,2493114.0,6676273765.0,2033128.0,2380603.0,826674.0
2014-05-09,1618870.0,6677892635.0,1250214.0,1492710.0,519892.0
2014-05-10,1313942.0,6679206577.0,1090882.0,1213050.0,556483.0
2014-05-11,1753223.0,6680959800.0,1554068.0,1661168.0,979353.0
2014-05-12,1673014.0,6682632814.0,1378369.0,1512484.0,662156.0
2014-05-13,1438594.0,6684071408.0,1067024.0,1307980.0,155546.0
2014-05-14,7179368.0,6691250776.0,6535522.0,7074029.0,571310.0
2014-05-15,2464462.0,6693715238.0,2008772.0,2267174.0,888251.0
2014-05-16,1603546.0,6695318784.0,1231363.0,1503276.0,105645.0
2014-05-17,1187134.0,6696505918.0,1004361.0,1120211.0,191715.0
2014-05-18,2132629.0,6698638547.0,1972656.0,2057661.0,1289783.0
2014-05-19,1525211.0,6700163758.0,1023333.0,1403615.0,154142.0
2014-05-20,1556387.0,6701720145.0,1333103.0,1483237.0,695010.0
2014-05-21,3228546.0,6704948691.0,2692126.0,3121349.0,515200.0
2014-05-22,3559296.0,6708507987.0,3108885.0,3433054.0,1625163.0
2014-05-23,2966589.0,6711474576.0,2486569.0,2850334.0,408331.0
2014-05-24,11454254.0,6722928830.0,9679828.0,11347066.0,271568.0
2014-05-25,5538872.0,6728467702.0,4985972.0,5347474.0,2958174.0
2014-05-26,4488778.0,6732956480.0,4109947.0,4323663.0,651290.0
2014-05-27,3964607.0,6736921087.0,3552026.0,3750882.0,1792437.0
2014-05-28,28569355.0,6765490442.0,28184433.0,28420408.0,26576350.0
2014-05-29,2880431.0,6768370873.0,2605285.0,2775590.0,856222.0
2014-05-30,5606324.0,6773977197.0,4162720.0,4374729.0,624870.0
2014-05-31,6115853.0,6780093050.0,5869840.0,5991540.0,4364750.0
2014-06-01,3791769.0,6783884819.0,3494612.0,3677387.0,997627.0
2014-06-02,2954722.0,6786839541.0,2595711.0,2852755.0,1150468.0
2014-06-03,5227838.0,6792067379.0,4094976.0,4387425.0,795968.0
2014-06-04,2953035.0,6795020414.0,2425830.0,2826265.0,1225120.0
2014-06-05,3869249.0,6798889663.0,3513410.0,3715874.0,506542.0
2014-06-06,3963135.0,6802852798.0,2704307.0,3165275.0,1513428.0
2014-06-07,2117008.0,6804969806.0,1922584.0,2052353.0,620279.0
2014-06-08,2482747.0,6807452553.0,2252153.0,2416402.0,1499352.0
2014-06-09,2463912.0,6809916465.0,2187061.0,2372539.0,980318.0
2014-06-10,12113329.0,6822029794.0,11463847.0,11968073.0,2714013.0
2014-06-11,14000924.0,6836030718.0,13615339.0,13862985.0,6220855.0
2014-06-12,10598764.0,6846629482.0,9311359.0,9539999.0,1695419.0
2014-06-13,45489504.0,6892118986.0,44720810.0,45234077.0,2143981.0
2014-06-14,1878374.0,6893997360.0,1627981.0,1779113.0,600276.0
2014-06-15,1071047.0,6895068407.0,782841.0,992442.0,216947.0
2014-06-16,3390638.0,6898459045.0,3028795.0,3245230.0,2312777.0
2014-06-17,1977642.0,6900436687.0,1660341.0,1853277.0,381715.0
2014-06-18,2419526.0,6902856213.0,2027407.0,2285648.0,307837.0
2014-06-19,3020069.0,6905876282.0,2598103.0,2916631.0,744306.0
2014-06-20,2382716.0,6908258998.0,1849265.0,2286924.0,1023316.0
2014-06-21,1369531.0,6909628529.0,1048062.0,1267505.0,401383.0
2014-06-22,2618573.0,6912247102.0,2419539.0,2531237.0,1273471.0
2014-06-23,2936308.0,6915183410.0,2402794.0,2770642.0,542494.0
2014-06-24,8819431.0,6924002841.0,8426156.0,8713049.0,1943795.0
2014-06-25,1909173.0,6925912014.0,1383176.0,1745082.0,357704.0
2014-06-26,4186204.0,6930098218.0,3657497.0,4080372.0,145194.0
2014-06-27,2503022.0,6932601240.0,2218629.0,2387377.0,881467.0
2014-06-28,1212926.0,6933814166.0,896629.0,1139531.0,200072.0
2014-06-29,13746308.0,6947560474.0,13534710.0,13658011.0,13151406.0
2014-06-30,4809434.0,6952369908.0,4396758.0,4648756.0,3350259.0
2014-07-01,3009945.0,6955379853.0,2385353.0,2837270.0,236181.0
2014-07-02,7570274.0,6962950127.0,3597986.0,7461709.0,2117343.0
2014-07-03,5099209.0,6968049336.0,4781214.0,4962588.0,486351.0
2014-07-04,2961896.0,6971011232.0,2046355.0,2864791.0,899065.0
2014-07-05,1812041.0,6972823273.0,1650448.0,1753496.0,663837.0
2014-07-06,1480468.0,6974303741.0,1282963.0,1395827.0,348660.0
2014-07-07,2199542.0,6976503283.0,1848594.0,2075766.0,1033120.0
2014-07-08,1802689.0,6978305972.0,1018162.0,1690086.0,266282.0
2014-07-09,6395980.0,6984701952.0,5904022.0,6253429.0,3090088.0
2014-07-10,3012272.0,6987714224.0,2643455.0,2912717.0,1842643.0
2014-07-11,1638317.0,6989352541.0,1369213.0,1544290.0,317479.0
2014-07-12,1859387.0,6991211928.0,1588077.0,1763615.0,649150.0
2014-07-13,1356456.0,6992568384.0,1094678.0,1234283.0,403627.0
2014-07-14,1771043.0,6994339427.0,1508627.0,1672093.0,710348.0
2014-07-15,1710420.0,6996049847.0,1314964.0,1599130.0,157411.0
2014-07-16,2595225.0,6998645072.0,1934117.0,2449656.0,1151772.0
2014-07-17,3261528.0,7001906600.0,2985515.0,3172979.0,1334586.0
2014-07-18,3074604.0,7004981204.0,2730899.0,2953952.0,1118530.0
2014-07-19,3499686.0,7008480890.0,3265607.0,3426966.0,394832.0
2014-07-20,3253549.0,7011734439.0,3067398.0,3201200.0,444421.0
2014-07-21,3410173.0,7015144612.0,3054230.0,3269743.0,965284.0
2014-07-22,4788189.0,7019932801.0,4372212.0,4674879.0,1260365.0
2014-07-23,2846298.0,7022779099.0,2432710.0,2723784.0,823184.0
2014-07-24,9011417.0,7031790516.0,8553980.0,8857953.0,6895115.0
2014-07-25,3107498.0,7034898014.0,2686631.0,2975016.0,414354.0
2014-07-26,2001091.0,7036899105.0,1842716.0,1932979.0,355492.0
2014-07-27,2662136.0,7039561241.0,2502835.0,2602692.0,682704.0
2014-07-28,3560245.0,7043121486.0,3047202.0,3418017.0,1857941.0
2014-07-29,5056271.0,7048177757.0,4681392.0,4935577.0,619799.0
2014-07-30,4254734.0,7052432491.0,4004478.0,4151517.0,314905.0
2014-07-31,3106130.0,7055538621.0,2822412.0,3006218.0,639258.0
2014-08-01,7982377.0,7063520998.0,7511936.0,7881997.0,1693260.0
2014-08-02,2931814.0,7066452812.0,2542740.0,2831715.0,267145.0
2014-08-03,1875001.0,7068327813.0,1562362.0,1738100.0,586798.0
2014-08-04,6716938.0,7075044751.0,6332713.0,6523729.0,1685118.0
2014-08-05,16612551.0,7091657302.0,15944038.0,16456116.0,986045.0
2014-08-06,13135345.0,7104792647.0,12634853.0,13022346.0,1694078.0
2014-08-07,4451508.0,7109244155.0,3997605.0,4312982.0,1374644.0
2014-08-08,2181508.0,7111425663.0,1838404.0,2073642.0,548115.0
2014-08-09,2663606.0,7114089269.0,2417374.0,2521662.0,1058532.0
2014-08-10,1933041.0,7116022310.0,1677860.0,1817004.0,591800.0
2014-08-11,2441094.0,7118463404.0,2067961.0,2289409.0,786743.0
2014-08-12,2908954.0,7121372358.0,2539711.0,2759878.0,1377382.0
2014-08-13,5223944.0,7126596302.0,4733011.0,5107151.0,1502988.0
2014-08-14,3020590.0,7129616892.0,2415754.0,2803726.0,701989.0
2014-08-15,3814262.0,7133431154.0,3492254.0,3703308.0,1122692.0
2014-08-16,3385801.0,7136816955.0,3056304.0,3262145.0,2069867.0
2014-08-17,2664071.0,7139481026.0,2459525.0,2536966.0,1408319.0
2014-08-18,6921439.0,7146402465.0,6405721.0,6738056.0,2423333.0
2014-08-19,2748508.0,7149150973.0,2382394.0,2603713.0,1194458.0
2014-08-20,2755557.0,7151906530.0,2460819.0,2632442.0,853326.0
2014-08-21,5234521.0,7157141051.0,4840785.0,5115095.0,2342058.0
2014-08-22,7721693.0,7164862744.0,7213207.0,7557000.0,2642511.0
2014-08-23,5050379.0,7169913123.0,4794031.0,4950483.0,2698246.0
2014-08-24,5786670.0,7175699793.0,4811468.0,5668024.0,1287354.0
2014-08-25,5112947.0,7180812740.0,4822345.0,4996638.0,1266513.0
2014-08-26,4199026.0,7185011766.0,3696955.0,3983034.0,1404958.0
2014-08-27,3067223.0,7188078989.0,2580692.0,2909008.0,1201419.0
2014-08-28,10772107.0,7198851096.0,10221285.0,10544975.0,368377.0
2014-08-29,3477188.0,7202328284.0,3143399.0,3374405.0,2010886.0
2014-08-30,9941580.0,7212269864.0,9740349.0,9847127.0,1464927.0
2014-08-31,3985272.0,7216255136.0,3521042.0,3610024.0,2418727.0
2014-09-01,2932817.0,7219187953.0,2585121.0,2740802.0,826990.0
2014-09-02,6227104.0,7225415057.0,5653114.0,6061318.0,421924.0
2014-09-03,2717307.0,7228132364.0,2350044.0,2583404.0,707087.0
2014-09-04,3616314.0,7231748678.0,3278988.0,3519527.0,1623776.0
2014-09-05,4932965.0,7236681643.0,4634713.0,4828420.0,2968855.0
2014-09-06,12260199.0,7248941842.0,11914281.0,12147856.0,10347511.0
2014-09-07,2930649.0,7251872491.0,2680159.0,2839154.0,1424717.0
2014-09-08,3876634.0,7255749125.0,3469650.0,3740798.0,591531.0
2014-09-09,5985520.0,7261734645.0,5560416.0,5834080.0,3157942.0
2014-09-10,8953363.0,7270688008.0,8436366.0,8845863.0,1835481.0
2014-09-11,3478134.0,7274166142.0,3175973.0,3358291.0,1922935.0
2014-09-12,2897576.0,7277063718.0,2537141.0,2761882.0,294112.0
2014-09-13,2960064.0,7280023782.0,2636362.0,2882994.0,639944.0
2014-09-14,2030025.0,7282053807.0,1804638.0,1945205.0,909981.0
2014-09-15,4939347.0,7286993154.0,4620374.0,4811102.0,914071.0
2014-09-16,2501232.0,7289494386.0,2176262.0,2382699.0,946780.0
2014-09-17,3572281.0,7293066667.0,3147779.0,3428305.0,1098388.0
2014-09-18,5491126.0,7298557793.0,5056881.0,5357878.0,1528186.0
2014-09-19,7356464.0,7305914257.0,6124796.0,7182336.0,2968626.0
2014-09-20,14032476.0,7319946733.0,13657346.0,13913794.0,726583.0
2014-09-21,4539848.0,7324486581.0,4191975.0,4406651.0,2360912.0
2014-09-22,1397004.0,7325883585.0,1094142.0,1254765.0,223050.0
2014-09-23,3918311.0,7329801896.0,3275940.0,3771094.0,1665837.0
2014-09-24,2966974.0,7332768870.0,2495589.0,2732065.0,481953.0
2014-09-25,2652472.0,7335421342.0,2327886.0,2491918.0,838277.0
2014-09-26,5243090.0,7340664432.0,4854325.0,5115667.0,928123.0
2014-09-27,1815678.0,7342480110.0,1604881.0,1705028.0,256568.0
2014-09-28,3335096.0,7345815206.0,3031784.0,3201832.0,2182960.0
2014-09-29,9374718.0,7355189924.0,8720146.0,9170203.0,3388939.0
2014-09-30,5355053.0,7360544977.0,4886438.0,5122543.0,2381571.0
2014-10-01,4088537.0,7364633514.0,3616622.0,3889054.0,851440.0
2014-10-02,3839984.0,7368473498.0,3493216.0,3691860.0,1285047.0
2014-10-03,7763379.0,7376236877.0,7304956.0,7596190.0,1211811.0
2014-10-04,7026753.0,7383263630.0,6504764.0,6817594.0,3643270.0
2014-10-05,23652527.0,7406916157.0,22866644.0,23456800.0,19093607.0
2014-10-06,9947756.0,7416863913.0,9326134.0,9640377.0,1645768.0
2014-10-07,5729066.0,7422592979.0,5186543.0,5382420.0,1448778.0
2014-10-08,6093968.0,7428686947.0,5713826.0,5879362.0,1175682.0
2014-10-09,8088954.0,7436775901.0,6979713.0,7668988.0,3872013.0
2014-10-10,7979839.0,7444755740.0,7510356.0,7765761.0,1043228.0
2014-10-11,1404404.0,7446160144.0,1107399.0,1253857.0,158132.0
2014-10-12,6767047.0,7452927191.0,6530523.0,6659340.0,512813.0
2014-10-13,4419814.0,7457347005.0,3388522.0,3581510.0,2626945.0
2014-10-14,5003542.0,7462350547.0,4283177.0,4656082.0,889669.0
2014-10-15,7279236.0,7469629783.0,6701814.0,7131048.0,1153020.0
2014-10-16,4409323.0,7474039106.0,3945639.0,4154610.0,2423962.0
2014-10-17,4373652.0,7478412758.0,3962066.0,4165848.0,790315.0
2014-10-18,1689556.0,7480102314.0,1371655.0,1567628.0,503331.0
2014-10-19,2296311.0,7482398625.0,1985354.0,2162416.0,1478545.0
2014-10-20,2158560.0,7484557185.0,1637410.0,1923347.0,335478.0
2014-10-21,1404294.0,7485961479.0,982250.0,1227059.0,206781.0
2014-10-22,3779735.0,7489741214.0,2923541.0,3541685.0,279318.0
2014-10-23,4438411.0,7494179625.0,3850769.0,4239891.0,2687821.0
2014-10-24,7898167.0,7502077792.0,7370900.0,7716105.0,1756844.0
2014-10-25,3002971.0,7505080763.0,2504792.0,2823086.0,519978.0
2014-10-26,1099320.0,7506180083.0,802294.0,985500.0,276732.0
2014-10-27,2318987.0,7508499070.0,1964644.0,2129795.0,215060.0
2014-10-28,2808275.0,7511307345.0,2387939.0,2614244.0,1169559.0
2014-10-29,4215908.0,7515523253.0,3651335.0,3989317.0,1449734.0
2014-10-30,2068461.0,7517591714.0,1504207.0,1873420.0,414068.0
2014-10-31,3182640.0,7520774354.0,2641330.0,2985413.0,313284.0
2014-11-01,5695988.0,7526470342.0,2969735.0,5537050.0,1617155.0
2014-11-02,3808661.0,7530279003.0,3540789.0,3722960.0,2429651.0
2014-11-03,2622697.0,7532901700.0,2098571.0,2451805.0,328261.0
2014-11-04,3212542.0,7536114242.0,2745430.0,3007096.0,870307.0
2014-11-05,5186515.0,7541300757.0,4302766.0,4959472.0,1901469.0
2014-11-06,2815695.0,7544116452.0,2230269.0,2565205.0,1125870.0
2014-11-07,17115606.0,7561232058.0,16614346.0,16971194.0,14800183.0
2014-11-08,6296139.0,7567528197.0,5950038.0,6177763.0,3844502.0
2014-11-09,5468754.0,7572996951.0,5124345.0,5337065.0,1312815.0
2014-11-10,3672387.0,7576669338.0,2874574.0,3435964.0,666353.0
2014-11-11,2903664.0,7579573002.0,2369737.0,2696702.0,739521.0
2014-11-12,4920049.0,7584493051.0,4207723.0,4666454.0,937726.0
2014-11-13,6671112.0,7591164163.0,4988761.0,6360902.0,447106.0
2014-11-14,6362912.0,7597527075.0,4246298.0,6149330.0,1058306.0
2014-11-15,3462904.0,7600989979.0,3062975.0,3289630.0,1185370.0
2014-11-16,2080611.0,7603070590.0,1753389.0,1955720.0,1015765.0
2014-11-17,1886032.0,7604956622.0,1401293.0,1581063.0,464660.0
2014-11-18,4513359.0,7609469981.0,3685542.0,4205165.0,628227.0
2014-11-19,4737987.0,7614207968.0,4237113.0,4490095.0,889468.0
2014-11-20,3160588.0,7617368556.0,2776531.0,2949227.0,492268.0
2014-11-21,5900906.0,7623269462.0,5500282.0,5713508.0,272114.0
2014-11-22,1461794.0,7624731256.0,1153944.0,1347025.0,384550.0
2014-11-23,1284407.0,7626015663.0,1008633.0,1170510.0,560104.0
2014-11-24,1931815.0,7627947478.0,1516428.0,1723190.0,438413.0
2014-11-25,3424247.0,7631371725.0,2820799.0,3111242.0,904712.0
2014-11-26,2412033.0,7633783758.0,1845662.0,2162871.0,316724.0
2014-11-27,4374762.0,7638158520.0,4029877.0,4238800.0,1267014.0
2014-11-28,44189193.0,7682347713.0,43528741.0,44002641.0,382465.0
2014-11-29,12072220.0,7694419933.0,11381504.0,11935598.0,1533481.0
2014-11-30,2763653.0,7697183586.0,2502752.0,2666296.0,1721342.0
2014-12-01,4596775.0,7701780361.0,4094523.0,4351061.0,390405.0
2014-12-02,5837936.0,7707618297.0,2589295.0,5313149.0,720170.0
2014-12-03,4387633.0,7712005930.0,3727081.0,4168509.0,1485852.0
2014-12-04,3522369.0,7715528299.0,3007860.0,3350433.0,1511427.0
2014-12-05,17119943.0,7732648242.0,16359049.0,16947873.0,694829.0
2014-12-06,2451010.0,7735099252.0,1675096.0,2236126.0,643991.0
2014-12-07,1515620.0,7736614872.0,1229809.0,1360350.0,362630.0
2014-12-08,31650645.0,7768265517.0,30970759.0,31380316.0,2720899.0
2014-12-09,22903887.0,7791169404.0,22380495.0,22654967.0,17011436.0
2014-12-10,5891045.0,7797060449.0,3655515.0,5700478.0,1544350.0
2014-12-11,3653390.0,7800713839.0,3165770.0,3428903.0,1362102.0
2014-12-12,1685095.0,7802398934.0,1341049.0,1512802.0,285560.0
2014-12-13,3638935.0,7806037869.0,2678820.0,2882409.0,454549.0
2014-12-14,1399010.0,7807436879.0,1209855.0,1295555.0,565802.0
2014-12-15,2639315.0,7810076194.0,2196607.0,2459004.0,1078533.0
2014-12-16,3749097.0,7813825291.0,3320599.0,3494872.0,1350635.0
2014-12-17,3328855.0,7817154146.0,2725377.0,3100842.0,1188180.0
2014-12-18,4981190.0,7822135336.0,4325402.0,4765341.0,2791390.0
2014-12-19,4494426.0,7826629762.0,3972495.0,4304001.0,767158.0
2014-12-20,1790614.0,7828420376.0,1373362.0,1646727.0,727852.0
2014-12-21,4231400.0,7832651776.0,3886335.0,4125898.0,1397635.0
2014-12-22,5495943.0,7838147719.0,3171965.0,5276996.0,1138232.0
2014-12-23,3800448.0,7841948167.0,3331862.0,3560121.0,523902.0
2014-12-24,27154619.0,7869102786.0,26395816.0,26667965.0,18561562.0
2014-12-25,2160920.0,7871263706.0,1767275.0,2021208.0,1280909.0
2014-12-26,1759008.0,7873022714.0,1493802.0,1604995.0,664249.0
2014-12-27,1288478.0,7874311192.0,931952.0,1099755.0,278576.0
2014-12-28,1196849.0,7875508041.0,944262.0,1062442.0,437186.0
2014-12-29,3589855.0,7879097896.0,3246382.0,3401866.0,363065.0
2014-12-30,16810168.0,7895908064.0,16301224.0,16566700.0,9523503.0
2014-12-31,25682967.0,7921591031.0,25106898.0,25506384.0,14920218.0
2015-01-01,1044937.0,7922635968.0,862577.0,965987.0,504826.0
2015-01-02,2072541.0,7924708509.0,1733289.0,1954077.0,895280.0
2015-01-03,3328615.0,7928037124.0,2448718.0,3115710.0,1176315.0
2015-01-04,7294529.0,7935331653.0,6234233.0,7087895.0,2411212.0
2015-01-05,5575923.0,7940907576.0,4791059.0,5315823.0,2522809.0
2015-01-06,5277899.0,7946185475.0,4689955.0,5053144.0,1275043.0
2015-01-07,17968831.0,7964154306.0,17369726.0,17711659.0,15342189.0
2015-01-08,11659229.0,7975813535.0,10942934.0,11454658.0,9170692.0
2015-01-09,6049004.0,7981862539.0,4250602.0,5784134.0,597120.0
2015-01-10,7926712.0,7989789251.0,4819752.0,7709244.0,2084547.0
2015-01-11,6553567.0,7996342818.0,6142126.0,6371389.0,4894929.0
2015-01-12,3013565.0,7999356383.0,2499919.0,2673796.0,533820.0
2015-01-13,13119490.0,8012475873.0,12366662.0,12693262.0,7945353.0
2015-01-14,12550448.0,8025026321.0,11720544.0,12185463.0,5405997.0
2015-01-15,6793862.0,8031820183.0,6275423.0,6547525.0,4236406.0
2015-01-16,12372752.0,8044192935.0,11800724.0,12067944.0,9637604.0
2015-01-17,3213825.0,8047406760.0,2977077.0,3056331.0,2023194.0
2015-01-18,2798596.0,8050205356.0,2508265.0,2618574.0,1595481.0
2015-01-19,2641519.0,8052846875.0,2260176.0,2425371.0,1545752.0
2015-01-20,2877498.0,8055724373.0,2239166.0,2601454.0,979278.0
2015-01-21,13762971.0,8069487344.0,11594918.0,13509650.0,6136786.0
2015-01-22,4077520.0,8073564864.0,3513717.0,3797242.0,452485.0
2015-01-23,2223875.0,8075788739.0,1573898.0,1954011.0,528085.0
2015-01-24,3706748.0,8079495487.0,3188561.0,3556497.0,2523412.0
2015-01-25,1397733.0,8080893220.0,1104157.0,1223628.0,418002.0
2015-01-26,18020965.0,8098914185.0,17403001.0,17692598.0,2249629.0
2015-01-27,3611594.0,8102525779.0,3024671.0,3399559.0,1238030.0
2015-01-28,3459853.0,8105985632.0,1834673.0,2114017.0,523024.0
2015-01-29,3823613.0,8109809245.0,3057420.0,3572312.0,1250151.0
2015-01-30,2523572.0,8112332817.0,1972753.0,2228484.0,355088.0
2015-01-31,3590169.0,8115922986.0,3104655.0,3350919.0,595212.0
2015-02-01,1774688.0,8117697674.0,1231824.0,1598822.0,453157.0
2015-02-02,3959118.0,8121656792.0,3385288.0,3739947.0,2504985.0
2015-02-03,4546822.0,8126203614.0,3728544.0,4288681.0,2692754.0
2015-02-04,2586867.0,8128790481.0,2018301.0,2360243.0,303016.0
2015-02-05,5882362.0,8134672843.0,5396682.0,5667072.0,4185601.0
2015-02-06,3483740.0,8138156583.0,3063323.0,3255534.0,1094086.0
2015-02-07,1814435.0,8139971018.0,1406463.0,1663997.0,943313.0
2015-02-08,1824963.0,8141795981.0,1478632.0,1683618.0,174903.0
2015-02-09,2775715.0,8144571696.0,2327250.0,2541190.0,1261880.0
2015-02-10,3897878.0,8148469574.0,3345659.0,3607377.0,1602477.0
2015-02-11,1974889.0,8150444463.0,1369638.0,1775752.0,443998.0
2015-02-12,3929339.0,8154373802.0,3269825.0,3705316.0,1174505.0
2015-02-13,4291966.0,8158665768.0,3525876.0,4012766.0,1204907.0
2015-02-14,2983381.0,8161649149.0,2401022.0,2811722.0,649772.0
2015-02-15,4217029.0,8165866178.0,3728866.0,4006397.0,2544698.0
2015-02-16,2205958.0,8168072136.0,1711747.0,2010350.0,450075.0
2015-02-17,2533282.0,8170605418.0,2063380.0,2326019.0,948859.0
2015-02-18,1688999.0,8172294417.0,1100728.0,1475421.0,403566.0
2015-02-19,9163144.0,8181457561.0,8689803.0,8951752.0,2402844.0
2015-02-20,2860483.0,8184318044.0,2378101.0,2630996.0,1553575.0
2015-02-21,28112219.0,8212430263.0,27665629.0,27950758.0,27080982.0
2015-02-22,1607521.0,8214037784.0,1384024.0,1484406.0,614587.0
2015-02-23,3351031.0,8217388815.0,2836986.0,3072541.0,1067009.0
2015-02-24,3924482.0,8221313297.0,3408725.0,3648119.0,1799256.0
2015-02-25,6289079.0,8227602376.0,5521505.0,6073514.0,4561462.0
2015-02-26,3612636.0,8231215012.0,3012916.0,3387918.0,1928989.0
2015-02-27,3134154.0,8234349166.0,2445535.0,2849496.0,1042067.0
2015-02-28,7196553.0,8241545719.0,6899996.0,7057571.0,6285035.0
2015-03-01,3372037.0,8244917756.0,3100969.0,3220759.0,2479879.0
2015-03-02,17359481.0,8262277237.0,16797372.0,17025398.0,15649971.0
2015-03-03,13756603.0,8276033840.0,13117081.0,13452829.0,6385488.0
2015-03-04,8149254.0,8284183094.0,7547626.0,7901607.0,6301645.0
2015-03-05,7566509.0,8291749603.0,7122908.0,7365627.0,1508627.0
2015-03-06,10737128.0,8302486731.0,10269596.0,10488762.0,8814052.0
2015-03-07,7702042.0,8310188773.0,7125825.0,7523176.0,2943190.0
2015-03-08,17079274.0,8327268047.0,16779101.0,16874073.0,8462886.0
2015-03-09,10987858.0,8338255905.0,10538890.0,10714822.0,312469.0
2015-03-10,4265199.0,8342521104.0,3371758.0,3901765.0,1395100.0
2015-03-11,24380041.0,8366901145.0,23519698.0,24131451.0,21316459.0
2015-03-12,12841387.0,8379742532.0,12447906.0,12644973.0,3698960.0
2015-03-13,7510415.0,8387252947.0,7069373.0,7296930.0,6184944.0
2015-03-14,1228391.0,8388481338.0,934239.0,1048265.0,312975.0
2015-03-15,2383368.0,8390864706.0,2170477.0,2279136.0,1536065.0
2015-03-16,3273818.0,8394138524.0,2923276.0,3095784.0,1832787.0
2015-03-17,5031826.0,8399170350.0,4526623.0,4761669.0,1522679.0
2015-03-18,5308744.0,8404479094.0,4664942.0,5026740.0,2623557.0
2015-03-19,5358786.0,8409837880.0,4814081.0,5168424.0,2348460.0
