"NetworkDeficit","seasonal","trend","remainder"
-43698.9744273,-36981.7435173587,-199694.528060621,192977.297150679
-38211.8466629,-36981.7435173587,-202031.635993767,200801.532848226
-35051.4099566,-36981.7435173587,-204368.743926913,206299.077487672
-39032.2057056,-36981.7435173587,-206091.751591089,204041.289402848
-37383.7695242,-36883.5433531584,-207814.759255265,207314.533084224
-34863.8067188,-36883.5433531584,-209576.409234938,211596.145869297
-33154.0198283,-36883.5433531584,-211338.059214612,215067.58273947
-32203.1660876,-36883.5433531584,-213115.378275107,217795.755540665
-32884.3908191,-35891.1409681224,-214892.697335602,217899.447484625
-36021.0933826,-35891.1409681224,-216341.383604244,216211.431189767
-33781.1782788,-35891.1409681224,-217790.069872886,219900.032562209
-32943.0513981,-35891.1409681224,-218588.046464679,221536.136034701
-32677.8904547,-35463.7445767492,-219386.023056471,222171.877178521
-34403.5416727,-35463.7445767492,-219011.426092734,220071.628996783
-32751.6531793,-35463.7445767492,-218636.829128997,221348.920526446
-31012.4438209,-35463.7445767492,-217039.000644312,221490.301400161
-29613.2512327,-33975.642244195,-215441.172159627,219803.563171122
-26978.8358764,-33975.642244195,-213071.459515484,220068.265883279
-25116.7384353,-33975.642244195,-210701.746871341,219560.650680236
-21922.1350501,-33975.642244195,-207762.155954876,219815.663148971
-25007.372327,-32011.6187253024,-204822.56503841,211826.811436713
-20226.6536803,-32011.6187253024,-201214.426165846,212999.391210848
-27347.4715921,-32011.6187253024,-197606.287293282,202270.434426484
-28538.4099201,-32011.6187253024,-193336.888036336,196810.096841539
-23979.5736653,-33892.6379407329,-189067.488779391,198980.553054824
-21226.9756971,-33892.6379407329,-184351.292788334,197016.955031967
-18405.8443152,-33892.6379407329,-179635.096797277,195121.89042281
-17480.8505721,-33892.6379407329,-174900.718177972,191312.505546605
-12449.1068012,-34384.5796579266,-170166.339558668,192101.812415395
-18760.5389482,-34384.5796579266,-165422.963693659,181047.004403386
-15501.2082447,-34384.5796579266,-160679.58782865,179562.959241877
-17629.8899507,-34384.5796579266,-155979.548647849,172734.238355076
-19669.6191199,-31008.1135564849,-151279.509467048,162618.003903633
-19750.8302232,-31008.1135564849,-146690.512374443,157947.795707728
-15664.4334153,-31008.1135564849,-142101.515281837,157445.195423022
-17529.2400388,-31008.1135564849,-137409.747899399,150888.621417084
-16590.24434,-28641.9453013184,-132717.98051696,144769.681478279
-22758.6401313,-28641.9453013184,-127411.643961066,133294.949131085
-17691.3138738,-28641.9453013184,-122105.307405172,133055.938832691
-23199.1088245,-28641.9453013184,-115735.517420782,121178.3538976
-24437.8930066,-26221.3395290263,-109365.727436392,111149.173958818
-25960.8712005,-26221.3395290263,-101586.784854614,101847.253183141
-20939.1476137,-26221.3395290263,-93807.8422728368,99090.0341881631
-23003.243823,-26221.3395290263,-83989.0129969134,87207.1087029397
-24063.992925,-24125.3545597321,-74170.18372099,74231.5453557221
-22561.8061222,-24125.3545597321,-63208.2379926882,64771.7864302203
-19828.8528248,-24125.3545597321,-52246.2922643864,56542.7939993185
-21655.5283767,-24125.3545597321,-40392.3422249785,42862.1684080106
-26301.4999426,-22711.6528496851,-28538.3921855706,24948.5450926557
-21739.706352,-22711.6528496851,-15966.4437377447,16938.3902354297
-18293.8736027,-22711.6528496851,-3394.4952899187,7812.27453690377
-20984.4522604,-22711.6528496851,10119.2368046455,-8392.03621536039
-22769.8316032,-20235.0542964253,23632.9688992096,-26167.7462059843
-20595.618002,-20235.0542964253,38106.2058162401,-38466.7695218148
-23259.8829508,-20235.0542964253,52579.4427332705,-55604.2713876452
-17280.6973634,-20235.0542964253,67738.8093068786,-64784.4523738533
-18844.5527279,-20389.5024955202,82898.1758804866,-81353.2261128665
-15646.3756001,-20389.5024955202,98393.9139568468,-93650.7870614267
-14827.9733972,-20389.5024955202,113889.652033207,-108328.122934887
-15983.5267054,-20389.5024955202,129019.442653236,-124613.466863116
-15451.7737116,-21691.5142570621,144149.233273265,-137909.492727802
-15854.5683555,-21691.5142570621,158466.647047981,-152629.701146419
-15580.868324,-21691.5142570621,172784.060822698,-166673.414889636
-13767.4092056,-21691.5142570621,186883.983355473,-178959.878304011
-16630.31015,-19772.1028672467,200983.905888247,-197842.113171001
-16064.3164913,-19772.1028672467,214708.692915916,-211000.90653997
-14223.2262487,-19772.1028672467,228433.479943585,-222884.603325039
-15734.0102403,-19772.1028672467,240022.668363695,-235984.575736748
-20704.7101417,-16067.24650264,251611.856783805,-256249.320422865
-21590.9383163,-16067.24650264,261707.444909522,-267231.136723182
-29031.4497591,-16067.24650264,271803.03303524,-284767.2362917
-24619.791066,-16067.24650264,279504.102128658,-288056.646692018
-23462.1125283,-15410.9796861943,287205.171222076,-295256.304064182
-20471.0085729,-15410.9796861943,293057.052034343,-298117.080921048
-23429.4056095,-15410.9796861943,298908.932846609,-306927.358769915
-24236.8269189,-15410.9796861943,302332.845186308,-311158.692419014
-22640.3760792,-12583.4315218214,305756.757526007,-315813.702083385
-23859.8124245,-12583.4315218214,305128.001741188,-316404.382643866
-22935.4501168,-12583.4315218214,304499.245956369,-314851.264551347
-23854.8102334,-12583.4315218214,301835.798076207,-313107.176787785
-24197.4263823,-8595.2881234761,299172.350196045,-314774.488454869
-21373.7805408,-8595.2881234761,293844.08364147,-306622.576058794
-21269.2357909,-8595.2881234761,288515.817086896,-301189.76475432
-23582.4514311,-8595.2881234761,283737.991464961,-298725.154772584
-19611.9838124,-7822.70707213721,278960.165843025,-290749.442583288
-20016.8396812,-7822.7070721372,273882.103445572,-286076.236054635
-23570.1830624,-7822.7070721372,268804.04104812,-284551.517038382
-23874.8439873,-7822.70707213721,263029.964572538,-279082.1014877
-27924.3500148,-5543.56962675634,257255.888096955,-279636.668484999
-30348.7334793,-5543.56962675634,251203.647355576,-276008.81120812
-31836.090731,-5543.56962675634,245151.406614197,-271443.92771844
-27528.1418334,-5543.56962675634,238573.25621938,-260557.828426023
-30007.7518423,-3086.64945354457,231995.105824562,-258916.208213318
-26060.4963499,-3086.64945354457,226559.819780443,-249533.666676799
-38178.1644401,-3086.64945354457,221124.533736324,-256216.048722879
-37073.5873504,-3086.64945354457,215912.123401181,-249899.061298036
-32265.7640584,215.095680091807,210699.713066038,-243180.57280453
-31402.6260567,215.095680091808,205289.244662123,-236906.966398915
-30292.5265123,215.095680091808,199878.776258209,-230386.398450601
-27504.8605219,215.095680091808,195081.819406763,-222801.775608755
-40191.6661552,2195.49078346431,190284.862555317,-232672.019493982
-38723.2424311,2195.49078346431,184513.9741415,-225432.707356065
-41770.6024942,2195.49078346431,178743.085727683,-222709.179005347
-42818.4075567,2195.49078346431,172351.916071242,-217365.814411406
-43088.7901216,-214790.389924253,165960.7464148,5740.85338785293
-46997.1340336,-210036.721433116,159921.337725593,3118.24967392266
-61321.9486043,-210036.721433116,153881.929036386,-5167.15620757052
-63456.8727056,-210036.721433116,148554.748312264,-1974.89958474785
-57935.2044998,-210036.721433116,143227.567588141,8873.94934517483
-57915.6229459,-207344.384018603,138757.246332587,10671.5147401158
-50265.0257414,-207344.384018603,134286.925077033,22792.43320017
-54211.834359,-207344.384018603,130403.805881583,22728.7437780196
-57782.4233555,-207344.384018603,126520.686686134,23041.2739769691
-42453.8016557,-206099.356602689,122450.134329794,41195.4206171947
-53920.7670487,-206099.356602689,118379.581973455,33799.0075805341
-51679.0635189,-206099.356602689,114441.205019484,39979.0880643048
-56571.6188425,-206099.356602689,110502.828065513,39024.9096946754
-54980.3224581,-201495.784071479,106741.160728296,39774.3008850827
-49267.1015323,-201495.784071479,102979.493391079,49249.1891481
-42794.2933378,-201495.784071479,99326.964932793,59374.525800886
-45114.1578399,-201495.784071479,95674.436474507,60707.1897570719
-58587.6183724,-196914.849201118,92992.3699303873,45334.8608983309
-41514.4339916,-196914.849201118,90310.3033862675,65090.1118232507
-55161.0248419,-196914.849201118,87782.8759135673,53970.9484456509
-43919.303013,-196914.849201118,85255.448440867,67740.0977472512
-49939.0087647,-191595.975155483,82719.3911593751,58937.575231408
-40255.6498795,-191595.975155483,80183.3338778832,71156.9913980999
-39416.5238569,-191595.975155483,78127.9073785018,74051.5439200813
-44512.4135621,-191595.975155483,76072.4808791204,71011.0807142626
-45669.4067436,-186462.681150182,73436.7131452289,67356.5612613532
-46451.9545306,-186462.681150182,70800.9454113373,69209.7812082447
-44478.1326272,-186462.681150182,67782.9874521033,74201.5610708788
-38013.2552132,-186462.681150182,64765.0294928692,83684.3964441128
-50464.7417857,-183314.874592687,61977.3807734395,70872.752033548
-49140.07745,-183314.874592687,59189.7320540098,74985.0650886777
-49146.8524124,-183314.874592687,55927.5319224985,78240.4902577889
-40518.4302047,-183314.874592687,52665.3317909873,90131.1125970002
-42820.0497309,-177338.202369179,49109.5841823781,85408.5684559006
-40795.0191169,-177338.202369179,45553.836573769,90989.3466785098
-38580.2614337,-177338.202369179,41793.422612559,96964.5183229198
-41725.4500216,-177338.202369179,38033.0086513491,97579.7436962297
-43507.5374393,-171989.256111508,34402.5283638042,94079.1903084038
-41375.5255798,-171989.256111508,30772.0480762594,99841.6824554487
-46779.6519525,-171989.256111508,27597.2745630614,97612.3295959466
-42014.4669646,-171989.256111508,24422.5010498635,105552.288097045
-38041.0211247,-169042.895456406,21344.5071781014,109657.367153604
-34573.4968901,-169042.895456406,18266.5133063394,116202.885259966
-30486.1769098,-169042.895456406,15463.6520659599,123093.066480646
-33849.9910619,-169042.895456406,12660.7908255805,122532.113568925
-39329.5160242,-164674.039718644,9361.51280830259,115983.010886141
-34006.0304247,-164674.039718644,6062.23479102472,124605.774502919
-32978.248449,-164674.039718644,2334.49260832845,129361.298661315
-28370.2155786,-164674.039718644,-1393.24957436782,137697.073714412
-35623.8812307,-159537.720111272,-4385.62878255074,128299.467663123
-41347.7673491,-159537.720111272,-7378.00799073367,125567.960752905
-37661.3737598,-159537.720111272,-9586.44191316566,131462.788264637
-42312.8726907,-159537.720111272,-11794.8758355977,129019.723256169
-37992.4840798,-154413.806771677,-12746.0711046956,129167.393796573
-40265.6030077,-154413.806771677,-13697.2663737935,127845.47013777
-37472.6236392,-154413.806771677,-13029.8371891867,129971.020321664
-45554.545819,-154413.806771677,-12362.4080045798,121221.668957257
-38843.7602586,-149168.679118608,-11330.5669467767,121655.485806785
-33153.845715,-149168.679118608,-10298.7258889736,126313.559292581
-28426.125072,-149168.679118608,-9226.41041214153,129968.964458749
-31830.6134588,-149168.679118608,-8154.09493530943,125492.160595117
-33240.9279536,-145247.13287433,-7123.90923385635,119130.114154587
-37345.8966975,-145247.13287433,-6093.72353240326,113994.959709234
-37746.2791629,-145247.13287433,-5589.75500046917,113090.6087119
-38978.5708402,-145247.13287433,-5085.78646853508,111354.348502665
-41066.5166004,-142860.276787809,-4913.83911549458,106707.599302904
-42706.0381497,-142860.276787809,-4741.89176245408,104896.130400563
-33168.1389167,-142860.276787809,-4629.36682196857,114321.504693078
-41887.3648521,-142860.276787809,-4516.84188148305,105489.753817192
-41061.5582628,-139068.876867714,-5152.94331874381,103160.261923658
-37533.7610003,-139068.876867714,-5789.04475600456,107324.160623419
-35129.8128765,-139068.876867714,-6993.40723125162,110932.471222466
-38566.9870442,-139068.876867714,-8197.76970649868,108699.659530013
-46415.424272,-134628.964898818,-9462.59839821614,97676.1390250343
-41947.6343986,-134628.964898818,-10727.4270899336,103408.757590152
-41925.7036536,-134628.964898818,-12025.2936477112,104728.554892929
-36830.6563658,-134628.964898818,-13323.1602054889,111121.468738507
-39426.5513634,-130737.527251095,-14372.4799890071,105683.455876702
-38047.8264554,-130737.527251095,-15421.7997725253,108111.50056822
-31376.3759836,-130737.527251095,-16358.2977214888,115719.448988984
-40819.8368548,-130737.527251095,-17294.7956704523,107212.486066747
-39037.5754166,-129954.818857628,-18661.4348961304,109578.678337159
-35973.8440216,-129954.818857628,-20028.0741218085,114009.048957837
-35057.278874,-129954.818857628,-21795.9750735455,116693.515057174
-38502.391051,-129954.818857628,-23563.8760252826,115016.303831911
-33760.5846467,-128230.509512464,-25441.1059710124,119911.030836777
-36205.4642547,-128230.509512464,-27318.3359167422,119343.381174506
-40319.4317538,-128230.509512464,-29207.9869028855,117119.06466155
-36946.0976808,-128230.509512464,-31097.6378890287,122382.049720693
-32236.9629126,-123969.3458024,-32834.3362525907,124566.71914239
-32040.8203222,-123969.3458024,-34571.0346161527,126499.560096352
-35018.8550134,-123969.3458024,-36303.7217745885,125254.212563588
-29391.2011803,-123969.3458024,-38036.4089330242,132614.553555124
-30479.4770617,-121534.436075718,-39952.0611347302,131007.020148748
-32848.5988298,-121534.436075718,-41867.7133364362,130553.550582354
-35021.7289224,-121534.436075718,-43827.6904171054,130340.397570424
-36221.6007953,-121534.436075718,-45787.6674977746,131100.502778193
-35012.0133797,-118418.708827563,-47754.9554101128,131161.650857976
-34960.8079584,-118418.708827563,-49722.243322451,133180.144191614
-34327.3376799,-118418.708827563,-51838.1815185924,135929.552666256
-31129.3647757,-118418.708827563,-53954.1197147338,141243.463766597
-33419.9154709,-116536.584333164,-56499.6467372954,139616.31559956
-29135.6673645,-116536.584333164,-59045.173759857,146446.090728521
-33093.7371833,-116536.584333164,-62404.338122075,145847.185271939
-35618.8954903,-116536.584333164,-65763.502484293,146681.191327157
-31556.6051288,-114124.228005532,-69718.5312942148,152286.154170947
-40451.1315438,-114124.228005532,-73673.5601041366,147346.656565869
-40036.1037626,-114124.228005532,-77960.4557619216,152048.580004854
-40243.6744253,-114124.228005532,-82247.3514197065,156127.904999939
-39671.3420998,-111428.193718804,-86965.3894796994,158722.241098703
-38590.4371077,-111428.193718804,-91683.4275396922,164521.184150796
-31951.7133438,-111428.193718804,-96724.0583396761,176200.53871468
-35576.7643421,-111428.193718804,-101764.68913966,177616.118516364
-39816.9461397,-109971.463187759,-107304.980342037,177459.497390096
-32328.5861518,-109971.463187759,-112845.271544414,190488.148580373
-39889.9919727,-109971.463187759,-118836.3600119,188917.831226959
-41623.6305569,-109971.463187759,-124827.448479386,193175.281110245
-42225.1814165,-107152.318779943,-130793.989806692,195721.127170136
-44717.5431182,-107152.318779943,-136760.531133999,199195.306795742
-39842.9191651,-107152.318779943,-142358.762642614,209668.162257458
-42983.1527161,-107152.318779943,-147956.99415123,212126.160215073
-39858.2722894,-104058.313901399,-152674.756138135,216874.797750134
-40114.9941434,-104058.313901399,-157392.518125039,221335.837883039
-43808.1656653,-104058.313901399,-160429.394008585,220679.542244684
-43505.7948798,-104058.313901399,-163466.26989213,224018.788913729
-47364.802328,-101265.790744598,-164689.144175723,218590.132592321
-41711.6939147,-101265.790744598,-165912.018459315,225466.115289214
-36849.2308476,-101265.790744598,-165621.166713944,230037.726610943
-30895.717168,-101265.790744598,-165330.314968573,235700.388545171
-34185.5213874,-96815.393776885,-164072.150387359,226702.022776844
-32941.7941264,-96815.393776885,-162813.985806146,226687.585456631
-35864.9983723,-96815.393776885,-161597.19745265,222547.592857235
-33239.7436937,-96815.393776885,-160380.409099154,223956.059182339
-28432.7090281,-90858.1829644113,-158366.142024075,220791.615960387
-30241.6410564,-90858.1829644113,-156351.874948997,216968.416857008
-36855.1684639,-90858.1829644113,-153435.06426722,207438.078767732
-37371.9720835,-90858.1829644113,-150518.253585444,204004.464466356
-36451.50511,-85317.2824695188,-146653.964988985,195519.742348503
-33880.809452,-85317.2824695188,-142789.676392525,194226.149410044
-29877.8524803,-85317.2824695188,-138991.461721901,194430.891711119
-31134.9545388,-85317.2824695188,-135193.247051276,189375.574981995
-35210.9541913,-80936.6977901739,-131525.992461595,177251.736060469
-29771.6074946,-80936.6977901739,-127858.737871914,179023.828167488
-34668.8633489,-80936.6977901739,-124275.662652941,170543.497094215
-42134.8683711,-80936.6977901739,-120692.587433968,159494.416853042
-35499.6661068,-77652.3662012623,-116875.110214293,159027.810308755
-34982.6116818,-77652.3662012623,-113057.632994618,155727.387514081
-30947.7620349,-77652.3662012623,-108847.789030265,155552.393196628
-37816.4015492,-77652.3662012623,-104637.945065912,144473.909717975
-39705.860271,-73516.234740947,-100507.20484642,134317.579316367
-41123.6071819,-73516.234740947,-96376.4646269285,128769.092185976
-41511.7202062,-73516.234740947,-92796.9715100112,124801.486044758
-39704.2201873,-73516.234740947,-89217.4783930938,123029.492946741
-37235.0889648,-69333.5755642466,-86685.5669838363,118784.053583283
-46148.8171266,-69333.5755642466,-84153.6555745789,107338.414012225
-34719.3783632,-69333.5755642466,-82511.4220189242,117125.619219971
-41788.8099543,-69333.5755642466,-80869.1884632695,108413.954073216
-47466.4964493,-65795.4790335958,-79911.1902557934,98240.1728400892
-47632.8154186,-65795.4790335958,-78953.1920483173,97115.8556633131
-42585.3148548,-65795.4790335958,-79025.8251972427,102235.989376038
-39828.1981044,-65795.4790335958,-79098.4583461681,105065.739275364
-48066.3492806,-61721.6128800381,-79758.3205340247,93413.5841334628
-43221.4208699,-61721.6128800381,-80418.1827218813,98918.3747320194
-48792.1953035,-61721.6128800381,-81092.4498759055,94021.8674524436
-52593.8531127,-61721.6128800381,-81766.7170299298,90894.4767972679
-53060.0854628,-57416.8771611405,-82260.5784190022,86617.3701173427
-50595.1995818,-57416.8771611405,-82754.4398080745,89576.1173874151
-59273.7553629,-57416.8771611405,-83097.6567339973,81240.7785322378
-45076.4251142,-57416.8771611405,-83440.87365992,95781.3257068605
-41301.3039006,-53812.4466644022,-84006.478208669,96517.6209724712
-47734.4596318,-53812.4466644022,-84572.082757418,90650.0697900202
-53768.9423126,-53812.4466644022,-85770.5273461398,85814.031697942
-46034.6138569,-53812.4466644022,-86968.9719348615,94746.8047423637
-49246.776771,-50791.7640022674,-88602.2560634284,90147.2432946958
-47613.5570318,-50791.7640022674,-90235.5401919953,93413.7471624627
-52985.7176166,-50791.7640022674,-92472.3271375008,90278.3735231682
-44903.1430044,-50791.7640022674,-94709.1140830063,100597.735080874
-46556.787435,-46673.4814968778,-97292.7565127624,97409.4505746402
-47425.4652666,-46673.4814968778,-99876.3989425186,99124.4151727964
-46121.490545,-46673.4814968778,-102487.865521117,103039.856472994
-54247.7227685,-46673.4814968778,-105099.332099715,97525.0908280924
-48926.4592945,-41293.8209095063,-107674.162918648,100041.524533654
-51993.5865905,-41293.8209095063,-110248.993737581,99549.2280565871
-46283.8734599,-41293.8209095063,-112267.479450598,107277.426900204
-51435.2216257,-41293.8209095063,-114285.965163615,104144.564447422
-57068.5994217,-37018.6055390723,-115096.929442852,95046.9355602243
-52813.8532131,-37018.6055390723,-115907.893722089,100112.646048061
-56782.2527561,-37018.6055390723,-116540.276518146,96776.6293011184
-54490.0612838,-37018.6055390723,-117172.659314204,99701.2035694759
-49581.3682387,-34124.8677676352,-117810.672766462,102354.172295397
-55148.1114715,-34124.8677676352,-118448.68621872,97425.4425148547
-63494.542756,-34124.8677676352,-119722.812578698,90353.1375903333
-57156.3201442,-34124.8677676352,-120996.938938677,97965.4865621118
-56854.6283066,-31432.1409262978,-122918.259483957,97495.7721036552
-61168.444729,-31432.1409262978,-124839.580029238,95103.2762265359
-83794.2490046,-31432.1409262978,-126224.123577878,73862.0154995762
-70725.0051603,-31432.1409262978,-127608.667126519,88315.8028925165
-66126.4695217,-28582.7969748405,-128547.083369445,91003.4108225852
-63894.7932259,-28582.7969748405,-129485.499612371,94173.5033613112
-72469.5740486,-28582.7969748405,-130023.10910122,86136.3320274606
-62411.8142093,-28582.7969748405,-130560.718590069,96731.70135561
-68786.9101618,-25487.15892951,-130966.067590538,87666.3163582481
-71970.7079705,-25487.15892951,-131371.416591007,84887.8675500168
-67394.7276119,-25487.15892951,-131917.298313432,90009.7296310418
-79043.6886359,-25487.15892951,-132463.180035857,78906.6503294669
-75044.1782703,-24411.3735573279,-132976.004871022,82343.2001580501
-75720.1044817,-24411.3735573279,-133488.829706187,82180.0987818154
-64287.5077826,-24411.3735573279,-134428.81553155,94552.6813062774
-84439.9093081,-24411.3735573279,-135368.801356912,75340.2656061395
-62588.6763983,-26266.3992442104,-137112.892774238,100790.615620148
-67064.1562223,-26266.3992442104,-138856.984191564,98059.2272134746
-75265.3115365,-26266.3992442104,-140953.426418614,91954.514126324
-95978.3165163,-26266.3992442104,-143049.868645663,73337.9513735734
-84476.1580838,-25656.238369707,-146321.312004009,87501.392289916
-80830.6160344,-25656.238369707,-149592.755362355,94418.3776976621
-79351.7420899,-25656.238369707,-152502.78866882,98807.2849486266
-82016.9600101,-25656.238369707,-155412.821975284,99052.1003348912
-94193.1064717,-23570.8292039306,-157739.185314702,87116.9080469323
-95179.5617698,-23570.8292039306,-160065.548654119,88456.8160882498
-94588.0698268,-23570.8292039306,-162993.77537354,91976.5347506707
-91421.7760483,-23570.8292039306,-165922.002092961,98071.0552485917
-99208.4597148,-25185.7928825221,-169349.246607594,95326.5797753158
-90508.084268,-25185.7928825221,-172776.491122227,107454.199736749
-98990.5892703,-25185.7928825221,-176034.573794035,102229.777406257
-107972.164649,-25185.7928825221,-179292.656465844,96506.2846993662
-106124.507875,-25710.9988392829,-181764.835289778,101351.326254061
-109638.915398,-25710.9988392829,-184237.014113712,100309.097554995
-112608.125985,-25710.9988392829,-185891.653488424,98994.5263427068
-94572.5390879,-25710.9988392829,-187546.292863136,118684.752614519
-98930.8336923,-24423.6957042269,-188031.656339529,113524.518351455
-92975.2725686,-24423.6957042269,-188517.019815921,119965.442951548
-76184.9729722,-24423.6957042269,-189149.68717036,137388.409902387
-84341.7751929,-24423.6957042269,-189782.354524798,129864.275036125
-79757.1710231,-23253.6084449532,-190799.553997882,134295.991419736
-66912.8087456,-23253.6084449532,-191816.753470967,148157.55317032
-93211.0527056,-23253.6084449532,-192654.324063883,122696.879803236
-90164.6609446,-23253.6084449532,-193491.894656799,126580.842157153
-85086.3736416,-25420.9559813515,-194554.863376919,134889.445716671
-92767.7450307,-25420.9559813515,-195617.832097039,128271.04304769
-86103.2402496,-25420.9559813515,-196673.005714533,135990.721446284
-77125.6640974,-25420.9559813515,-197728.179332027,146023.471215978
-84622.0839629,-27465.4352708158,-200395.071681893,143238.422989809
-77628.7073107,-27465.4352708158,-203061.96403176,152898.691991876
-94111.9845371,-27465.4352708158,-205686.220806963,139039.671540679
-67473.6107016,-27465.4352708158,-208310.477582167,168302.302151383
-94943.5036143,-29117.8311373928,-210933.530386052,145107.857909145
-103563.08899,-29117.8311373928,-213556.583189938,139111.32533733
-96882.292409,-29117.8311373928,-216055.007962172,148290.546690564
-78201.8171725,-29117.8311373928,-218553.432734405,169469.446699298
-85013.8401945,-30144.2290995488,-220102.280580305,165232.669485354
-79865.6203353,-30144.2290995488,-221651.128426204,171929.737190453
-88105.4561271,-30144.2290995488,-223832.091024092,165870.863996541
-79959.4542737,-30144.2290995488,-226013.053621981,176197.828447829
-82413.4030523,-31419.4404266419,-229212.827510474,178218.864884816
-94923.4880694,-31419.4404266419,-232412.601398967,168908.553756209
-84173.9568512,-31419.4404266419,-235769.375554493,183014.859129935
-89752.6336,-31419.4404266419,-239126.149710019,180792.956536661
-105096.661639,-35318.4723865875,-243038.909177078,173260.719924665
-100711.688838,-35318.4723865875,-246951.668644137,181558.452192724
-89878.0288826,-35318.4723865875,-250183.286909511,195623.730413499
-92984.4575204,-35318.4723865875,-253414.905174886,195748.920041073
-102074.783683,-36981.7435173587,-256012.458025283,190919.417859642
-106816.927973,-36981.7435173587,-258610.01087568,188774.826420039
-91261.1814096,-36981.7435173587,-261056.108558642,206776.670666401
-95595.2212391,-36981.7435173587,-263502.206241603,204888.728519862
-90896.5206666,-36883.5433531584,-265985.393809561,211972.41649612
-87576.0666129,-36883.5433531584,-268468.581377519,217776.058117778
-88867.7865907,-36883.5433531584,-270330.556354714,218346.313117172
-101319.213875,-36883.5433531584,-272192.531331909,207756.860810067
-104730.259633,-35891.1409681224,-273784.81828559,204945.699620712
-94655.5934737,-35891.1409681224,-275377.105239272,216612.652733694
-92171.5308304,-35891.1409681224,-276338.097153444,220057.707291167
-87255.0749119,-35891.1409681224,-277299.089067617,225935.155123839
-88701.061401,-35463.7445767492,-277385.640842888,224148.324018637
-86012.7808519,-35463.7445767492,-277472.192618159,226923.156343008
-87976.885821,-35463.7445767492,-277243.493491299,224730.352247048
-91285.0301079,-35463.7445767492,-277014.794364439,221193.508833288
-86951.6576288,-33975.642244195,-276110.35123133,223134.335846725
-99911.4385959,-33975.642244195,-275205.90809822,209270.111746515
-89229.6209099,-33975.642244195,-273354.809628155,218100.83096245
-90243.1471059,-33975.642244195,-271503.711158089,215236.206296384
-83804.3632891,-32011.6187253024,-268735.857369512,216943.112805715
-91501.9137592,-32011.6187253024,-265968.003580935,206477.708547038
-88302.0551589,-32011.6187253024,-262689.107028224,206398.670594627
-82603.5886876,-32011.6187253024,-259410.210475513,208818.240513216
-94204.6439158,-33892.6379407329,-255944.775059824,195632.769084757
-90812.6835878,-33892.6379407329,-252479.339644135,195559.293997068
-83727.4481905,-33892.6379407329,-248932.209455332,199097.399205565
-92472.6309005,-33892.6379407329,-245385.07926653,186805.086306763
-94930.7846148,-34384.5796579266,-241391.53307263,180845.328115757
-81568.3490789,-34384.5796579266,-237397.986878731,190214.217457758
-92929.5778477,-34384.5796579266,-232800.377448626,174255.379258853
-97750.1648973,-34384.5796579266,-228202.768018521,164837.182779148
-81907.5404521,-31008.1135564849,-223300.272560209,172400.845664594
-91933.5123692,-31008.1135564849,-218397.777101897,157472.378289182
-80585.0782013,-31008.1135564849,-212464.703802447,162887.739157632
-89167.4513213,-31008.1135564849,-206531.630502997,148372.292738182
-96316.4107164,-28641.9453013184,-199614.717702758,131940.252287677
-89518.2428056,-28641.9453013184,-192697.804902519,131821.507398238
-86339.6818176,-28641.9453013184,-184851.515256051,127153.77873977
-80579.8971726,-28641.9453013184,-177005.225609584,125067.273738302
-77165.5133683,-26221.3395290263,-168792.848765696,117848.674926422
-75884.7135358,-26221.3395290263,-160580.471921808,110917.097915034
-80990.1364078,-26221.3395290263,-151623.863471394,96855.0665926205
-75578.7278163,-26221.3395290263,-142667.255020981,93309.866733707
-85246.9830083,-24125.3545597321,-133123.390974956,72001.7625263877
-83103.3880235,-24125.3545597321,-123579.52692893,64601.4934651625
-73801.4947047,-24125.3545597321,-112087.259101596,62411.1189566283
-87716.6066803,-24125.3545597321,-100594.991274262,37003.739153694
-89587.6345201,-22711.6528496851,-88043.1108206442,21167.1291502293
-80029.8155631,-22711.6528496851,-75491.2303670266,18173.0676536116
-87437.165813,-22711.6528496851,-61628.8706382818,-3096.64232503308
-72001.3592057,-22711.6528496851,-47766.5109095371,-1523.19544647782
-78615.4418039,-20235.0542964253,-34281.4045147484,-24098.9829927263
-75472.1067822,-20235.0542964253,-20796.2981199597,-34440.754365815
-79308.9967959,-20235.0542964253,-8070.20740393922,-51003.7350955355
-75246.6632386,-20235.0542964253,4655.88331208126,-59667.492254256
-82808.1613178,-20389.5024955202,18607.8709753371,-81026.5297976169
-82860.4533443,-20389.5024955202,32559.8586385929,-95030.8094873728
-93763.3423774,-20389.5024955202,45623.2433128115,-118997.083194691
-72251.0002503,-20389.5024955202,58686.6279870302,-110548.12574181
-93794.6850793,-21691.5142570621,70589.8117173485,-142692.982539586
-90349.3489404,-21691.5142570621,82492.9954476668,-151150.830131005
-89964.8978697,-21691.5142570621,94530.9610970024,-162804.34470964
-89819.2154076,-21691.5142570621,106568.926746338,-174696.627896876
-100245.357396,-19772.1028672467,116984.244077005,-197457.498605759
-88480.742012,-19772.1028672467,127399.561407673,-196108.200552426
-100234.413555,-19772.1028672467,139454.675085514,-219916.985773267
-94226.0524247,-19772.1028672467,151509.788763355,-225963.738320808
-97771.5033244,-16067.24650264,178052.499664378,-259756.756486138
-51581.164831,-16067.24650264,204595.210565401,-240109.12889376
-40519.4673837,-16067.24650264,220606.92882451,-245059.14970557
