"","AvgBlockSize","BitcoiDaysDestroyed","BitcoinDaysDestroyedCumulative","BitcoinDaysDestroyedMinMonth","BitcoinDaysDestroyedMinWeek","BitcoinDaysDestroyedMinYear","BlockSize","CostPerTransactionPercent","CostPerTransaction","Difficulty","EstimatedTransactionVolumeUSD","EstimatedTransactionVolume","EuroPriceInUSD","HashRate","MarketCap","MarketPrice","MedianConfirmationTime","MinersRevenue","NumTransactionsExcluding10","NumTransactionsExcluding100","NumTransactionsExcluding1000","NumTransactionsExcluding10000","NumTransactionsExcludingPopular","NumTransactionsPerBlock","NumTransactionsTotal","NumTransactions","NumUniqueAdresses","NetworkDeficit","OutputVolume","SP500.Open","SP500.High","SP500.Low","SP500.Close","SP500.Volume","SP500.Adj.Close","TotalBitcoins","TradeVolume","TransactionFeesUSD","TransactionFees","TxTradeRatio","WikipediaTrend"
"1",-0.786880814434034,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496053998,-0.610708093989111,-0.556213737241655,0.716418021752013,-0.471902071105363,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.76689810765577,-0.811489918713013,-0.817796862345854,-0.844539140469492,-0.730503159705743,-0.808578804680887,-0.753189768923368,-0.83365993251505,-0.774092938530593,0.696721799189279,-0.484852910157166,-1.49735395837896,-1.45854397093808,-1.49017844397687,-1.45162362397231,0.447530587231273,-1.45162362397231,-1.80915567583873,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314394296364541
"2",-0.788250950179198,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496082606,-0.610708093989111,-0.556213737241655,0.628237084012221,-0.471902071105552,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.766947722204209,-0.811521312607658,-0.817822095612817,-0.844560884738426,-0.730521395442284,-0.808578804680887,-0.753189768923368,-0.833677700790249,-0.774101902644394,0.696721799189279,-0.484874319511877,-1.47527539731155,-1.45694178709664,-1.4731424147693,-1.45529296554708,0.852913968764846,-1.45529296554708,-1.80915567583873,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314432790634584
"3",-0.788250950179198,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496082606,-0.610708093989111,-0.556213737241655,0.540056146179283,-0.471902071105552,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.766947722204209,-0.811521312607658,-0.817822095612817,-0.844560884738426,-0.730521395442284,-0.808578804680887,-0.753189768923368,-0.833677700790249,-0.774101902644394,0.696721799189279,-0.484874319511877,-1.45319683624667,-1.45533960325268,-1.45610638556427,-1.45896230712184,1.25829735028951,-1.45896230712184,-1.80915567583873,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314394296364541
"4",-0.788250950179198,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496082606,-0.610708093989111,-0.556213737241655,0.307183951279924,-0.471902071105552,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.766947722204209,-0.811521312607658,-0.817822095612817,-0.844560884738426,-0.730521395442284,-0.808578804680887,-0.753189768923368,-0.833677700790249,-0.774101902644394,0.696721799189279,-0.484874319511877,-1.4481368132591,-1.43707502112771,-1.43647870277094,-1.44061549802424,1.23933786127472,-1.44061549802424,-1.80915567583873,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314432790634584
"5",-0.788250950179198,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496082606,-0.610708093989111,-0.556213737241655,0.552165500314048,-0.471902071105552,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.766947722204209,-0.811521312607658,-0.817822095612817,-0.844560884738426,-0.730521395442284,-0.808578804680887,-0.753189768923368,-0.833677700790249,-0.774101902644394,0.696721799189279,-0.484874319511877,-1.45754838264564,-1.47856251315843,-1.4995659602836,-1.51159863940714,0.6269347891424,-1.51159863940714,-1.80915567583873,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314432790634584
"6",-0.788250950179198,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496082606,-0.610708093989111,-0.556213737241655,0.572658253465192,-0.471902071105552,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.766947722204209,-0.811521312607658,-0.817822095612817,-0.844560884738426,-0.730521395442284,-0.808578804680887,-0.753189768923368,-0.833677700790249,-0.774101902644394,0.696721799189279,-0.484874319511877,-1.51250031325099,-1.52270634382696,-1.51364723221235,-1.50380452012976,0.88217101021011,-1.50380452012976,-1.80915567583873,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314394296364541
"7",-0.787217339003022,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496053998,-0.610708093989111,-0.556213737241655,0.635068001698221,-0.471902071102908,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.766253118526073,-0.811081798082633,-0.817468829875338,-0.844256464973346,-0.73026609513071,-0.808578804680887,-0.75318934238518,-0.83342894493746,-0.773976405051178,0.696721799189279,-0.484574588545925,-1.50192488291706,-1.51782398132867,-1.53517436817924,-1.55284744891579,0.637229373126011,-1.55284744891579,-1.80901029315929,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314432790634584
"8",-0.787217339003022,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496053998,-0.610708093989111,-0.556213737241655,0.545024086306086,-0.471902071099699,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.765409671202623,-0.810548101873675,-0.817039864336971,-0.843886812401464,-0.729956087609512,-0.808578804680887,-0.753188397907763,-0.833126884259075,-0.773824015116558,0.696721799189279,-0.484210629515841,-1.51837834798726,-1.53597898901177,-1.55542675241934,-1.5697939671209,0.639767397724047,-1.5697939671209,-1.8086883743691,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314394296364541
"9",-0.787215479500686,-0.532673728074601,-1.00949954110671,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.0291474560985132,-0.732719086878351,-0.472981496053998,-0.610708093989111,-0.556213737241655,0.454980171007099,-0.47190207108554,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.761688580069756,-0.80819355977533,-0.815147369314763,-0.842255992231394,-0.728588407368933,-0.808578804680887,-0.75318516840434,-0.831794263619138,-0.773151706581473,0.696721799189279,-0.48260492791253,-1.53483181305999,-1.5541339966974,-1.57567913665692,-1.58674048532853,0.642305422322082,-1.58674048532853,-1.80758761979619,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314432790634584
"10",-0.787134477255218,-0.5326540786164,-1.00949949811519,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,-0.00629353608557577,-0.732719086878351,-0.472981496053998,-0.610708093989111,-0.556128803445585,0.364936255614964,-0.471902071088749,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.762234340102577,-0.80853889261642,-0.815424935251353,-0.842495179189671,-0.728789000470884,-0.808578804680887,-0.753182274038064,-0.831989714646329,-0.773241347719484,0.696721799189279,-0.482904230691387,-1.5512852781302,-1.5722890043805,-1.59593152089703,-1.60368700353363,0.644843446920118,-1.60368700353363,-1.80666340133403,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314432790634584
"11",-0.787202540282843,-0.53267180165713,-1.00949949390034,-0.477945271741608,-0.510799538786641,-0.276754326525458,-0.710126176785948,0.0417253745032776,-0.732719086878351,-0.472981496053998,-0.610708093989111,-0.556178348159959,0.241979736708104,-0.471902071083841,-0.718103971570548,-0.711431369178173,-1.10654491164431,-0.698304818492405,-0.761192434585374,-0.807879620828884,-0.814895036645135,-0.842038549542051,-0.728406050003522,-0.808578804680887,-0.753178739864507,-0.831616580867146,-0.77305310132966,0.696721799189279,-0.482400254481494,-1.60342893139761,-1.60613681095623,-1.60175647770539,-1.59981527514447,1.3950389913521,-1.59981527514447,-1.80546918646719,-0.475642277657261,-0.580406611056386,-0.779004138645649,-0.642816648335855,-0.314432790634584
