Date,AvgBlockSize,BitcoiDaysDestroyed,BitcoinDaysDestroyedCumulative,BitcoinDaysDestroyedMinMonth,BitcoinDaysDestroyedMinWeek,BitcoinDaysDestroyedMinYear,BlockSize,CostPerTransaction,CostPerTransactionPercent,Difficulty,EstimatedTransactionVolume,EstimatedTransactionVolumeUSD,EuroPriceInUSD,HashRate,MarketCap,MarketPrice,MedianConfirmationTime,MinersRevenue,NetworkDeficit,NumTransactions,NumTransactionsExcluding10,NumTransactionsExcluding100,NumTransactionsExcluding1000,NumTransactionsExcluding10000,NumTransactionsExcludingPopular,NumTransactionsPerBlock,NumTransactionsTotal,NumUniqueAdresses,OutputVolume,Open,High,Low,Close,Volume,Adj-Close,TotalBitcoins,TradeVolume,TransactionFees,TransactionFeesUSD,TxTradeRatio,WikipediaTrend,NextDayPrice
2010-09-01,-0.782823658958,-0.52732447698,-1.00285468091,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0293288821802,-0.466525078554,-0.548274668164,-0.598514766525,-0.212714202743,-0.468190341019,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833345964806,-0.758843012129,-0.809145010482,-0.815756656133,-0.844269156158,-0.726857594811,-0.807896237152,-0.748826906449,-0.769990414958,-0.476096764864,-1.13799773613,-1.07899821048,-1.11606786012,-1.06172765687,0.357735720516,-1.06172765687,-1.44961914319,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311974859182,-0.699115117907
2010-10-01,-0.782823588321,-0.52732447698,-1.00285468091,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0293288821802,-0.466525078554,-0.548274668164,-0.598514766525,0.661459240015,-0.468190341008,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832547926806,-0.756613850192,-0.807731623587,-0.814622845707,-0.84329254018,-0.726035668868,-0.807896237152,-0.748820856084,-0.769590052786,-0.475170555142,-0.900028454782,-0.903896880864,-0.888274006805,-0.894362376818,0.270706719604,-0.894362376818,-1.44762446253,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.312089630308,-0.699115117907
2010-11-01,-0.782824039031,-0.52732447698,-1.00285468091,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0293288821802,-0.466525078554,-0.548274668164,-0.598514766525,0.850265599142,-0.468190341018,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833234610667,-0.758531966278,-0.808947793706,-0.815598450027,-0.844132884161,-0.72674290747,-0.807896237152,-0.748815977779,-0.769934550469,-0.475967526298,-0.792882735239,-0.788406108954,-0.791188751853,-0.79757209578,0.119931662701,-0.79757209578,-1.44601618599,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311745316931,-0.699115117907
2010-12-01,-0.782080221237,-0.464842121407,-1.0027164237,-0.411087109919,-0.44311124165,-0.270566137519,-0.706030626063,-0.729834955402,-0.0292342964251,-0.46652507855,-0.510403465593,-0.598514766525,0.0846558128817,-0.46819034101,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832974784341,-0.757806192624,-0.808487621228,-0.815229302446,-0.843814916168,-0.726475303674,-0.807896237152,-0.748810655992,-0.769794889246,-0.471056512488,-0.790624057762,-0.758461431679,-0.768460297072,-0.742528187562,0.492076802561,-0.742528187562,-1.44428258919,-0.473485528033,-0.754930420781,-0.56866423222,-0.649963351537,-0.311630545805,-0.699115117907
2010-01-13,-0.782809794259,-0.52705921566,-1.00271583675,-0.472431288856,-0.505213925882,-0.270566137519,-0.706030626063,-0.729834955402,0.131955214604,-0.46652507855,-0.548253528782,-0.598514766525,1.45161385296,-0.468190341013,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833123256527,-0.758220920426,-0.80875057693,-0.815440243921,-0.843996612164,-0.726628220129,-0.807896237152,-0.748805587623,-0.769860064483,-0.475856381132,-0.915711865691,-0.908718575122,-0.90412049744,-0.895783361126,0.156512802413,-0.895783361126,-1.44263253923,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311898345098,-0.699115117907
2010-01-14,-0.782814164043,-0.52732421844,-1.00271583618,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,0.938375698524,-0.46652507855,-0.548271144934,-0.598514766525,1.3789234047,-0.468190341013,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.83314181555,-0.758272761401,-0.808783446392,-0.815466611605,-0.844019324163,-0.726647334686,-0.807896237152,-0.748800550931,-0.76987868598,-0.475879213278,-0.894470516736,-0.903617771883,-0.877150958817,-0.888728618756,-0.0701516854174,-0.888728618756,-1.44098248927,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.312013116224,-0.699115117907
2010-01-15,-0.782790329484,-0.526573420319,-1.00271417428,-0.472671558103,-0.504730431305,-0.270566137519,-0.706030626063,-0.729834955402,-0.0272464799179,-0.46652507855,-0.546865376041,-0.598514766525,1.27319184359,-0.468190341019,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833550114062,-0.759413262857,-0.809506574571,-0.81604670066,-0.844518988152,-0.727067854936,-0.807896237152,-0.748796211141,-0.770092833188,-0.476182923908,-0.88929362131,-0.910317336544,-0.908666311817,-0.920272827944,0.679175385516,-0.920272827944,-1.43956219309,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311821831014,-0.699115117907
2010-01-16,-0.78280174584,-0.527225585698,-1.00271395546,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0252404519728,-0.46652507855,-0.547566498872,-0.598514766525,1.27161845723,-0.468190341019,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833587232108,-0.759516944808,-0.809572313497,-0.816099436029,-0.844564412151,-0.727106084049,-0.807896237152,-0.748791934705,-0.770111454685,-0.476311843686,-0.896710296507,-0.908617121031,-0.90588554982,-0.911263803904,0.671646848385,-0.911263803904,-1.43816278363,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311898345098,-0.699115117907
2010-01-17,-0.782791032324,-0.527162889918,-1.00271359791,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.026327529025,-0.46652507855,-0.547390337357,-0.598514766525,1.27004507097,-0.468190341022,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833791381364,-0.760087195536,-0.809933877586,-0.816389480557,-0.844814244145,-0.727316344174,-0.807896237152,-0.748788006719,-0.770213872915,-0.476527129289,-0.904126971705,-0.906916905519,-0.903104787823,-0.902254779864,0.664118311254,-0.902254779864,-1.43687825107,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311860088056,-0.699115117907
2010-01-18,-0.782825059245,-0.52732447698,-1.00271359791,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0293288821802,-0.46652507855,-0.548274668164,-0.598514766525,1.26847168461,-0.46819034102,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833680027224,-0.759776149684,-0.80973666081,-0.816231274451,-0.844677972148,-0.727201656833,-0.807896237152,-0.748783888669,-0.770158008426,-0.476484480562,-0.911543646902,-0.905216690007,-0.900324025826,-0.893245755825,0.656589774123,-0.893245755825,-1.43552061502,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311898345098,-0.699115117907
2010-01-19,-0.782816391072,-0.527294615691,-1.00271353184,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,0.00235984789792,-0.46652507855,-0.548193633867,-0.598514766525,1.183508823,-0.468190341023,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833865617457,-0.760294559437,-0.810065355437,-0.816494951294,-0.844905092143,-0.727392802401,-0.807896237152,-0.748780087393,-0.770241805159,-0.476699878172,-0.9189603221,-0.903516474495,-0.897543263829,-0.884236731785,0.649061236992,-0.884236731785,-1.43427785587,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311745316931,-0.699115117907
2010-01-20,-0.782825100182,-0.52732447698,-1.00271353184,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0293288821802,-0.46652507855,-0.548274668164,-0.598514766525,1.04473614904,-0.468190341017,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833494436992,-0.759257739932,-0.809407966183,-0.815967597607,-0.844450852153,-0.727010511265,-0.807896237152,-0.74877565257,-0.770064900944,-0.476269082952,-0.888709978735,-0.909860725568,-0.914100892266,-0.915171900931,0.725217164809,-0.915171900931,-1.43281578628,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311745316931,-0.699115117907
2010-01-21,-0.782729114488,-0.527304052375,-1.00271348664,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0241374591734,-0.46652507855,-0.547534789799,-0.598514766525,0.980541986939,-0.468190341007,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832622162899,-0.756821214093,-0.807863101437,-0.814728316444,-0.843383388178,-0.726112127095,-0.807896237152,-0.748769728914,-0.769636606527,-0.475154059993,-0.912235096366,-0.926025864613,-0.950695256813,-0.969886199544,2.55847556269,-0.969886199544,-1.43095686924,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.31193660214,-0.699115117907
2010-01-22,-0.782806525618,-0.527300045016,-1.00271343258,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0247353477781,-0.46652507855,-0.547570022103,-0.598514766525,1.04756824443,-0.468190341015,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833271728713,-0.758635648228,-0.809013532631,-0.815651185396,-0.84417830816,-0.726781136583,-0.807896237152,-0.748764913964,-0.769962482713,-0.475967526298,-0.971086773302,-0.99223438253,-1.01331924572,-1.03261960024,1.96717261939,-1.03261960024,-1.42939036611,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.312013116224,-0.699115117907
2010-01-23,-0.782817092917,-0.527318530576,-1.00271341942,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,0.895502710771,-0.46652507855,-0.548271144934,-0.598514766525,1.05260308064,-0.468190341014,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833271728713,-0.758635648228,-0.809013532631,-0.815651185396,-0.84417830816,-0.726781136583,-0.807896237152,-0.748760099014,-0.769943861217,-0.47601060582,-0.990619322801,-1.0028250684,-1.01144003685,-1.0283730624,1.45571771103,-1.0283730624,-1.42781341962,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.312013116224,-0.699115117907
2010-01-24,-0.782803366089,-0.527310386588,-1.00271338825,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0128828948148,-0.46652507855,-0.548084413727,-0.598514766525,1.05763791695,-0.468190341016,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833345964806,-0.758843012129,-0.809145010482,-0.815756656133,-0.844269156158,-0.726857594811,-0.807896237152,-0.748755410773,-0.769990414958,-0.47611787383,-1.01015187233,-1.01341575425,-1.00956082797,-1.02412652458,0.94426280267,-1.02412652458,-1.42629913327,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.312013116224,-0.699115117907
2010-01-25,-0.782640386696,-0.52614941587,-1.00271078814,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.02894924351,-0.466525078549,-0.536736088908,-0.598514766525,1.06267275316,-0.468190340999,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832250982435,-0.755784394587,-0.807205712184,-0.814200962757,-0.842929148189,-0.725729835959,-0.807896237152,-0.748748853571,-0.769441080815,-0.473490453785,-1.02968442183,-1.02400644012,-1.00768161909,-1.01987998674,0.432807894315,-1.01987998674,-1.42417913236,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311821831014,-0.699115117907
2010-01-26,-0.78275512915,-0.527209685531,-1.00271053414,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0276224105494,-0.466525078549,-0.545720326191,-0.598514766525,1.00036665465,-0.468190340999,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832232423411,-0.755732553612,-0.807172842721,-0.814174595073,-0.842906436189,-0.725710721402,-0.807896237152,-0.748742264691,-0.769431770066,-0.474557533544,-1.02105584827,-1.02217937194,-1.0141320628,-1.03157903153,0.655350563587,-1.03157903153,-1.42206957482,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311668802847,-0.699115117907
2010-01-27,-0.7828103326,-0.527301725522,-1.00271048379,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0239085115857,-0.466525078549,-0.547570022103,-0.598514766525,0.988094241305,-0.468190341006,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832789194109,-0.757287782871,-0.808158926601,-0.814965625603,-0.843587796173,-0.726284158106,-0.807896237152,-0.748736626131,-0.769711092512,-0.475385952752,-1.03085201912,-1.03278678463,-1.03127372677,-1.01805287169,1.17698269205,-1.01805287169,-1.42022110112,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311745316931,-0.699115117907
2010-01-28,-0.782699939063,-0.527071625546,-1.0027099243,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0287561387917,-0.466525078549,-0.541756692096,-0.598514766525,0.919179920223,-0.468190341007,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832826312155,-0.757391464821,-0.808224665527,-0.815018360972,-0.843633220172,-0.72632238722,-0.807896237152,-0.748731050926,-0.769748335505,-0.474761299683,-1.01818812487,-1.0309851163,-1.04308248957,-1.05096757134,1.29537837687,-1.05096757134,-1.41841440085,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.312051373266,-0.699115117907
2010-01-29,-0.782789092063,-0.527201800083,-1.00270965285,-0.472671558103,-0.50541042287,-0.270566137519,-0.706030626063,-0.729834955402,-0.0271796648721,-0.466525078549,-0.546336891495,-0.598514766525,0.888026870967,-0.468190341002,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832473690713,-0.756406486291,-0.807600145736,-0.814517374969,-0.843201692182,-0.725959210641,-0.807896237152,-0.748724873851,-0.769552809793,-0.474890538249,-1.04184056886,-1.04055229767,-1.06052888154,-1.07802020062,1.26024520359,-1.07802020062,-1.41639883349,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.31193660214,-0.699115117907
2010-01-30,-0.782769945733,-0.527194948791,-1.00270936624,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0279508218596,-0.466525078549,-0.545456083918,-0.598514766525,0.87134897588,-0.468190341005,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832696398992,-0.757028577994,-0.807994579288,-0.814833787181,-0.843474236176,-0.726188585322,-0.807896237152,-0.748719076905,-0.769683160268,-0.475062856337,-1.0534467355,-1.04653276601,-1.05858188564,-1.06506074164,0.864870418186,-1.06506074164,-1.41451902973,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311898345098,-0.699115117907
2010-01-31,-0.78273678891,-0.525249957653,-1.00270477586,-0.47107099324,-0.503899779028,-0.270566137519,-0.706030626063,-0.729834955402,-0.0285642210999,-0.466525078549,-0.542461338157,-0.598514766525,0.854671080886,-0.468190340998,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832195305365,-0.755628871662,-0.807107103796,-0.814121859704,-0.84286101219,-0.725672492288,-0.807896237152,-0.748712424671,-0.76941314857,-0.474136646614,-1.06505290216,-1.05251323433,-1.05663488973,-1.05210128269,0.469495632783,-1.05210128269,-1.41236769877,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311974859182,-0.699115117907
2010-01-02,-0.782682435781,-0.527013583474,-1.00270408794,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0289228364232,-0.466525078549,-0.538761946335,-0.598514766525,1.29270183406,-0.468190341005,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832585044853,-0.756717532143,-0.807797362512,-0.814675581075,-0.843337964179,-0.726073897981,-0.807896237152,-0.74870643766,-0.76961798503,-0.473985868287,-0.955631519235,-0.953496347412,-0.94854913826,-0.950688022342,-0.852768659476,-0.950688022342,-1.41049833837,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311898345098,-0.699115117907
2010-02-02,-0.782825485457,-0.52732447698,-1.00270408794,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0293288821802,-0.466525078549,-0.548274668164,-0.598514766525,0.860649948894,-0.468190341016,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833457318945,-0.759154057981,-0.809342227258,-0.815914862239,-0.844405428155,-0.726972282152,-0.807896237152,-0.748701939483,-0.770046279447,-0.47622600343,-1.03564818154,-1.01954006452,-1.01895718472,-1.00328323385,0.671011697465,-1.00328323385,-1.40901538207,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311439260595,-0.699115117907
2010-03-02,-0.782759367663,-0.527020434765,-1.00270341517,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0282264339237,-0.466525078549,-0.543518307249,-0.598514766525,0.493421580392,-0.468190340988,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.831527180528,-0.753762596551,-0.805923803139,-0.813172623068,-0.842043380209,-0.724984368243,-0.807896237152,-0.748694146866,-0.769096583131,-0.473468914024,-0.96722927097,-0.972008983702,-0.946454170432,-0.965241894586,0.12481743901,-0.965241894586,-1.406477647,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311707059889,-0.699115117907
2010-04-02,-0.7827940752,-0.527126565147,-1.00270297724,-0.472671558103,-0.505338282823,-0.270566137519,-0.706030626063,-0.729834955402,-0.0252868028823,-0.466525078549,-0.547041537556,-0.598514766525,0.395242273646,-0.468190340991,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.831731329784,-0.754332847279,-0.806285367228,-0.813462667596,-0.842293212203,-0.725194628368,-0.807896237152,-0.7486867027,-0.769171069117,-0.474115111161,-0.82488432038,-0.820901422586,-0.803772201045,-0.8075836627,-0.0165347320383,-0.8075836627,-1.40406523218,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311515774679,-0.699115117907
2010-05-02,-0.782175206673,-0.502020848076,-1.00264698689,-0.466627000645,-0.481557719912,-0.270566137519,-0.706030626063,-0.729834955402,-0.0292198920313,-0.466525078534,-0.499766833295,-0.598514766525,0.225001873198,-0.468190340963,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.831452944435,-0.75355523265,-0.805792325288,-0.813067152331,-0.841952532211,-0.724907910016,-0.807896237152,-0.748678783374,-0.769040718642,-0.468041325049,-0.770211706443,-0.762335616277,-0.765345229253,-0.765367941582,1.16721113943,-0.765367941582,-1.4015066104,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.31193660214,-0.699115117907
2010-06-02,-0.782765413513,-0.52664671621,-1.00264548719,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0284290205691,-0.466525078534,-0.543694468765,-0.598514766525,-0.762140707803,-0.468190340983,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832306659504,-0.755939917513,-0.807304320572,-0.81428006581,-0.842997284187,-0.725787179629,-0.807896237152,-0.748672321203,-0.769571431289,-0.474610521356,-1.07889234293,-1.03519747569,-1.05941133901,-1.01581962844,0.916917260724,-1.01581962844,-1.39951192975,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311707059889,-0.699115117907
2010-07-02,-0.782767846116,-0.527154358122,-1.00264511076,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0277480648548,-0.466525078534,-0.545449037458,-0.598514766525,-0.450610215243,-0.468190340977,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832195305365,-0.755628871662,-0.807107103796,-0.814121859704,-0.84286101219,-0.725672492288,-0.807896237152,-0.74866566897,-0.769394527074,-0.474438634063,-1.1940067834,-1.20169627493,-1.20187770436,-1.20818195817,-0.022804071366,-1.20818195817,-1.39735015543,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311821831014,-0.699115117907
2010-08-02,-0.782448472246,-0.502205445135,-1.00258952887,-0.449534802541,-0.480698940829,-0.270566137519,-0.706030626063,-0.729834955402,-0.02914437128,-0.466525078534,-0.523597963093,-0.598514766525,0.0450064774651,-0.468190340976,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.831991156109,-0.755058620933,-0.806745539706,-0.813831815177,-0.842611180196,-0.725462232164,-0.807896237152,-0.748658668285,-0.76931073034,-0.471701361237,-0.991287539165,-0.962263990736,-0.969258884033,-0.946081979223,0.133256507181,-0.946081979223,-1.3951466077,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311974859182,-0.699115117907
2010-09-02,-0.782811600926,-0.52697092449,-1.00258874655,-0.472430102666,-0.5051313685,-0.270566137519,-0.706030626063,-0.729834955402,-0.02292855758,-0.466525078534,-0.547570022103,-0.598514766525,-0.195721630422,-0.468190340976,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832176746342,-0.755577030686,-0.807074234333,-0.81409549202,-0.842838300191,-0.725653377732,-0.807896237152,-0.748651984374,-0.769403837822,-0.4746966804,-1.05947813428,-1.05666663196,-1.03818110629,-1.03683237146,-0.25757894787,-1.03683237146,-1.39296394667,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311974859182,-0.699115117907
2010-10-02,-0.77917411883,-0.252542964668,-1.00198072653,-0.236024273565,-0.232153820275,-0.270566137519,-0.706030626063,-0.729834955402,-0.0293097874882,-0.466525078534,-0.3685899225,-0.598514766525,0.654851017445,-0.468190340995,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.833011902388,-0.757909874574,-0.808553360154,-0.815282037815,-0.843860340167,-0.726513532788,-0.807896237152,-0.748646725942,-0.769832132239,-0.453867731523,-0.898784958749,-0.905707119851,-0.894665137815,-0.902153273191,0.064971120837,-0.902153273191,-1.39130345336,-0.473485528033,-0.746254606032,-0.56866423222,-0.649963351537,-0.311745316931,-0.699115117907
2010-11-02,-0.782770106962,-0.527008412688,-1.00198002716,-0.472671558103,-0.505481130534,-0.270566137519,-0.706030626063,-0.729834955402,-0.0279661336409,-0.466525078534,-0.545456083918,-0.598514766525,0.93711652434,-0.468190340988,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832733517039,-0.757132259945,-0.808060318213,-0.81488652255,-0.843519660175,-0.726226814436,-0.807896237152,-0.748640992349,-0.769692471016,-0.475105935859,-0.787426410588,-0.78822860696,-0.765260496941,-0.774250212657,-0.113679510718,-0.774250212657,-1.38944453631,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311860088056,-0.699115117907
2010-12-02,-0.782555013426,-0.524435817403,-1.00197363531,-0.47234706941,-0.505021074962,-0.270566137519,-0.706030626063,-0.729834955402,-0.0291991007361,-0.466525078534,-0.517182160704,-0.598514766525,0.122417084707,-0.468190340985,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.83251080876,-0.756510168241,-0.807665884661,-0.814570110338,-0.843247116181,-0.725997439754,-0.807896237152,-0.74863487863,-0.769562120541,-0.471444176491,-0.739334967936,-0.722222993419,-0.717136674599,-0.703294176289,0.867562036771,-0.703294176289,-1.38749162907,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311783573972,-0.699115117907
2010-02-13,-0.782709495514,-0.526571352005,-1.00197196884,-0.472671558103,-0.505366800278,-0.270566137519,-0.706030626063,-0.729834955402,-0.0287049914989,-0.466525078534,-0.540527084719,-0.598514766525,0.527092047801,-0.468190340971,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.83187980197,-0.754747575082,-0.80654832293,-0.813673609071,-0.842474908199,-0.725347544823,-0.807896237152,-0.748627687882,-0.769264176599,-0.473512424341,-1.06941378627,-1.0765239367,-1.0721597837,-1.06157547426,0.130167364069,-1.06157547426,-1.38515231773,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311286232427,-0.699115117907
2010-02-14,-0.782440378807,-0.521829999819,-1.00195981099,-0.472125515594,-0.502514794294,-0.270566137519,-0.706030626063,-0.729834955402,-0.0292641784629,-0.466525078534,-0.479571677175,-0.598514766525,0.53810575202,-0.468190340978,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832102510249,-0.755369666785,-0.806942756482,-0.813990021283,-0.842747452193,-0.725576919504,-0.807896237152,-0.748620877261,-0.769375905577,-0.464002400158,-1.06739620332,-1.0651931138,-1.06190015879,-1.04929271566,0.112420892029,-1.04929271566,-1.38300098677,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311860088056,-0.699115117907
2010-02-15,-0.782609523527,-0.524597533734,-1.00195377697,-0.471349352347,-0.503720079994,-0.270566137519,-0.706030626063,-0.729834955402,-0.0289592459473,-0.466525078512,-0.537475967273,-0.598514766525,0.549119456334,-0.468190340958,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832492249737,-0.756458327266,-0.807633015198,-0.814543742654,-0.843224404182,-0.725978325197,-0.807896237152,-0.748614731864,-0.769562120541,-0.473921249004,-1.06537862037,-1.0538622909,-1.05164053388,-1.03700995706,0.0946744199898,-1.03700995706,-1.38106896624,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311592288763,-0.699115117907
2010-02-16,-0.782669097965,-0.526744185525,-1.00195249294,-0.472671558103,-0.505300519982,-0.270566137519,-0.706030626063,-0.729834955402,-0.028796697785,-0.466525078512,-0.541178882325,-0.598514766525,0.588768791751,-0.468190340964,-0.705660758117,-0.699115117907,-1.09659826589,-0.686102016073,0.684572072563,-0.832714958016,-0.75708041897,-0.808027448751,-0.814860154866,-0.843496948175,-0.726207699879,-0.807896237152,-0.748608966595,-0.769645917275,-0.474588990211,-1.06336103743,-1.042531468,-1.04138090896,-1.02472719846,0.0769279479501,-1.02472719846,-1.37924137926,-0.473485528033,-0.767462153196,-0.56866423222,-0.649963351537,-0.311554031721,-0.699115117907
