"EstimatedTransactionVolume","seasonal","trend","remainder"
79500,3748.20404753298,80029.6893671063,-4277.89341463927
134238,3748.20404753298,79054.2505699926,51435.5453824745
87797,3748.20404753298,79147.84226235,4900.95369011706
104100,-1194.93440034211,79241.4339547074,26053.5004456347
74440,-1194.93440034211,80815.3911313377,-5180.4567309956
55810,-1194.93440034211,82389.348307968,-25384.4139076259
78723,-1194.93440034211,83491.935969761,-3574.00156941886
70334,-15151.032826016,84594.5236315539,890.509194462109
71841,-15151.032826016,87527.3035281453,-535.270702129288
76909,-15151.032826016,90460.0834247367,1599.94940127931
75300,-15151.032826016,94030.7687333258,-3579.73590730975
56120,-15731.5014423194,97601.4540419148,-25749.9525995954
117624,-15731.5014423194,99653.4229965918,33702.0784457276
103352,-15731.5014423194,101705.391951269,17378.1094910507
90904,-15731.5014423194,102885.461350409,3750.04009191022
124854,-20850.8642037023,104065.53074955,41639.3334541527
95345,-20850.8642037023,103164.398676055,13031.465527647
96049,-20850.8642037023,102263.266602561,14636.5976011413
105599,-20850.8642037023,100389.65641078,26060.2077929218
94834,-22306.6899708416,98516.046219,18624.6437518417
111223,-22306.6899708416,95783.161899748,37746.5280710936
121547,-22306.6899708416,93050.2775804961,50803.4123903455
77823,-22306.6899708416,90588.3958117563,9541.29415908533
122437,-9578.99069869504,88126.5140430165,43889.4766556785
188686,-9578.99069869504,88502.8944638458,109762.096234849
79972,-9578.99069869504,88879.2748846752,671.715814019844
84760,-9578.99069869504,87034.7876261239,7304.20307257118
126458,-9492.26750447352,85190.3003675725,50759.967136901
138314,-9492.26750447352,81661.3568713152,66144.9106331583
114474,-9492.26750447352,78132.4133750578,45833.8541294157
103368,-9492.26750447352,74692.8386879181,38167.4288165554
111722,-13925.3052153968,71253.2640007785,54394.0412146183
80316,-13925.3052153968,64526.5689206705,29714.7362947263
65214,-13925.3052153968,57799.8738405626,21339.4313748342
117148,-13925.3052153968,52118.4306995995,78954.8745157973
259879,-13026.2261986136,46436.9875586365,226468.238639977
124976,-13026.2261986136,43726.9710777964,94275.2551208172
140066,-13026.2261986136,41016.9545969564,112075.271601657
78593,-13026.2261986136,41082.8425593579,50536.3836392557
78550,-19058.101693776,41148.7305217594,56459.3711720166
123034,-19058.101693776,44011.7349001776,98080.3667935984
164076,-19058.101693776,46874.7392785958,136259.36241518
1404997,-19058.101693776,216419.831621812,1207635.27007196
2577739,-18502.6465423145,385964.923965028,2210276.72257729
2876441,-18502.6465423145,486167.205437414,2408776.4411049
2397237,-18502.6465423145,586369.4869098,1829370.15963251
657977,-18502.6465423145,755946.39678793,-79466.7502456158
1162237,-8755.4737923096,925523.306666061,245469.167126249
1667159,-8755.4737923096,939825.616715198,736088.857077111
1146873,-8755.4737923096,954127.926764335,201500.547027974
170706,-8755.4737923096,953598.699970004,-774137.226177694
177547,-10838.105442909,953069.473175673,-764684.367732764
176376,-10838.105442909,952009.299233793,-764795.193790884
1115079,-10838.105442909,950949.125291912,174967.980150997
2650759,-10838.105442909,950671.881316223,1710925.22412669
2047500,-19548.565818992,950394.637340533,1116653.92847846
4727510,-19548.565818992,1570981.4684085,3176077.09741049
2459820,-19548.565818992,2191568.29947647,287800.266342518
3308930,-19548.565818992,2805119.60590769,523358.959911299
3682124,-20260.8486650574,3418670.91233891,283713.936326146
3204551,-20260.8486650574,1790962.8255837,1433849.02308136
1883357,-20260.8486650574,163254.738828487,1740363.10983657
5825066,-20260.8486650574,149515.228324924,5695811.62034013
5313161,-19759.4604675167,135775.717821361,5197144.74264615
3900983,-19759.4604675167,116807.243011051,3803935.21745647
1170427,-19759.4604675167,97838.7682007401,1092347.69226678
324851,-19759.4604675167,88526.7640800757,256083.696387441
269281,-20187.5048657717,79214.7599594112,210253.744906361
323120,-20187.5048657717,75503.855433204,267803.649432568
162446,-20187.5048657717,71792.9509069968,110840.553958775
127687,-20187.5048657717,68256.6685859478,79617.8362798239
141814,-21015.3504813022,64720.3862648988,98108.9642164034
161418,-21015.3504813022,63577.1039997457,118856.246481557
132783,-21015.3504813022,62433.8217345925,91364.5287467097
80667,-21015.3504813022,66511.3366315015,35171.0138498007
132682,-20389.4845447893,70588.8515284105,82482.6330163788
197252,-20389.4845447893,74453.997356674,143187.487188115
164386,-20389.4845447893,78319.1431849374,106456.341359852
105090,-20389.4845447893,86168.4953332471,39310.9892115422
96289,-16269.2894938743,94017.8474815569,18540.4420123174
84429,-16269.2894938743,100268.908974181,429.380519693761
66063,-16269.2894938743,106519.970466804,-24187.6809729299
83490,-16269.2894938743,110955.855944602,-11196.5664507281
82715,-13299.6682983155,115391.741422401,-19377.0731240851
93300,-13299.6682983155,120898.051656861,-14298.3833585451
116367,-13299.6682983155,126404.361891321,3262.3064069949
84444,-13299.6682983155,131318.770797895,-33575.1024995799
83180,-8606.93442384359,136233.17970447,-44446.2452806266
168855,-8606.93442384359,140594.073126966,36867.8612968771
103335,-8606.93442384359,144954.966549463,-33013.0321256192
84487,-8606.93442384359,146517.799050149,-53423.8646263056
118758,-41086.3485606286,148080.631550836,11763.717009793
211068,-33836.1274087544,149071.850934565,95832.2764741889
173644,-33836.1274087544,150063.070318295,57417.0570904591
104557,-33836.1274087544,148830.761183864,-10437.6337751098
80489,-33836.1274087544,147598.452049433,-33273.3246406787
150094,-28938.4789188249,146265.439929094,32767.0389897311
107633,-28938.4789188249,144932.427808755,-8360.94888992963
109663,-28938.4789188249,144466.276443826,-5864.79752500061
79120,-28938.4789188249,144000.125078897,-35941.6461600716
171761,-32307.0636915555,145320.145472969,58747.9182185868
123925,-32307.0636915555,146640.165867041,9591.8978245146
79372,-32307.0636915555,148561.130147635,-36882.0664560797
127665,-32307.0636915555,150482.094428229,9489.96926332609
145102,-39932.925661336,149838.461664631,35196.4639967055
153419,-39932.925661336,149194.828901032,44157.0967603043
124975,-39932.925661336,145222.471072815,19685.454588521
146398,-39932.925661336,141250.113244598,45080.8124167376
92748,-28707.9886992673,137925.697435994,-16469.7087367272
62236,-28707.9886992673,134601.28162739,-43657.2929281232
70085,-28707.9886992673,130427.497875757,-31634.5091764897
96848,-28707.9886992673,126253.714124123,-697.725424856209
118374,-30571.8332817201,123153.695548229,25792.1377334909
130921,-30571.8332817201,120053.676972335,41439.1563093852
141718,-30571.8332817201,120574.563966009,51715.2693157115
84212,-30571.8332817201,121095.450959682,-6311.61767796215
94613,-38877.1484096521,122323.439580738,11166.7088289138
82758,-38877.1484096521,123551.428201794,-1916.27979214225
84150,-38877.1484096521,124928.570671759,-1901.42226210688
140076,-38877.1484096521,126305.713141724,52647.4352679285
139333,-33210.3398697773,128550.69852058,43992.6413491973
117984,-33210.3398697773,130795.683899436,20398.655970341
136722,-33210.3398697773,131848.923052487,38083.4168172898
110844,-33210.3398697773,132902.162205539,11152.1776642386
118829,-38687.9608832549,131705.410286714,25811.5505965404
113991,-38687.9608832549,130508.65836789,22170.3025153645
102272,-38687.9608832549,130314.086879929,10645.8740033263
92417,-38687.9608832549,130119.515391967,985.445491287959
91333,-38781.3135751033,130813.85731416,-699.543739057175
103158,-38781.3135751033,131508.199236354,10431.1143387492
141274,-38781.3135751033,133411.258088186,46644.0554869173
136595,-38781.3135751033,135314.316940018,40061.9966350854
381705,-37913.0587201083,137328.794687262,282289.264032847
429552,-37913.0587201083,139343.272434506,328121.786285603
274715,-37913.0587201083,140093.207553422,172534.851166686
188725,-37913.0587201083,140843.142672338,85794.9160477702
117067,-34026.5786417192,139495.557975804,11598.020665915
81468,-34026.5786417192,138147.97327927,-22653.3946375512
105324,-34026.5786417192,138187.627896294,1162.95074542527
103033,-34026.5786417192,138227.282513317,-1167.70387159826
146255,-19531.1720071197,135145.25260143,30640.9194056896
125333,-19531.1720071197,132063.222689543,12800.9493175768
167523,-19531.1720071197,130514.134726972,56540.0372801481
181916,-19531.1720071197,128965.0467644,72482.1252427194
89343,-15528.6754657411,126314.936615078,-21443.2611493365
91803,-15528.6754657411,123664.826465755,-16333.1510000136
117586,-15528.6754657411,121019.832849319,12094.842616422
104815,-15528.6754657411,118374.839232883,1968.83623285762
159214,-24334.3520537098,117605.531540366,65942.8205133434
233408,-24334.3520537098,116836.223847849,140906.12820586
158572,-24334.3520537098,116605.999239974,66300.3528137357
96622,-24334.3520537098,116375.774632099,4580.57742161112
88589,-32704.483401475,114192.439042284,7101.04435919102
116310,-32704.483401475,112009.103452469,37005.3799490057
110238,-32704.483401475,111008.700066321,31933.7833351538
97057,-32704.483401475,110008.296680173,19753.186721302
107066,-29262.1870740547,111750.118893055,24578.0681809999
102401,-29262.1870740547,113491.941105937,18171.2459681181
73297,-29262.1870740547,116493.807623236,-13934.6205491811
108891,-29262.1870740547,119495.674140535,18657.5129335197
135029,-21718.2353402013,121815.173993399,34932.0613468021
118761,-21718.2353402013,124134.673846263,16344.561493938
156955,-21718.2353402013,126340.015508035,52333.2198321666
138815,-21718.2353402013,128545.357169806,31987.8781703952
89781,-27882.3544964085,131096.261145703,-13432.9066492942
90067,-27882.3544964085,133647.165121599,-15697.8106251907
115337,-27882.3544964085,133872.260920828,9347.09357558051
122659,-27882.3544964085,134097.356720057,16443.9977763518
146266,-31780.5075768817,134691.037938275,43355.4696386066
126082,-31780.5075768817,135284.719156493,22577.7884203883
127626,-31780.5075768817,137975.971331782,21430.5362450993
103797,-31780.5075768817,140667.223507071,-5089.71593018965
126527,-17110.4357963839,142251.754089949,1385.68170643493
111346,-17110.4357963839,143836.284672826,-15379.8488764426
136448,-17110.4357963839,143973.169365578,9585.2664308059
134818,-17110.4357963839,144110.054058329,7818.38173805445
142839,-20676.0636331847,145408.619491036,18106.4441421482
138699,-20676.0636331847,146707.184923743,12667.8787094412
114701,-20676.0636331847,148936.80810742,-13559.7444742353
91777,-20676.0636331847,151166.431291096,-38713.3676579118
111515,-37115.7054972502,151869.726154975,-3239.02065772438
153329,-37115.7054972502,152573.021018853,37871.6844783975
156515,-37115.7054972502,153845.256035626,39785.4494616238
167750,-37115.7054972502,155117.4910524,49748.21444485
180108,-33036.3839576537,157200.508026572,55943.8759310819
108965,-33036.3839576537,159283.525000743,-17282.1410430897
85880,-33036.3839576537,161014.859714068,-42098.4757564144
258683,-33036.3839576537,162746.194427393,128973.189530261
256832,-19567.931806739,163413.603463457,112986.328343282
139353,-19567.931806739,164081.012499521,-5160.08069278183
255538,-19567.931806739,170964.404102494,104141.527704245
194199,-19567.931806739,177847.795705467,35919.1361012721
187669,-19980.0011519807,182573.134740646,25075.8664113344
86481,-19980.0011519807,187298.473775826,-80837.472623845
163626,-19980.0011519807,189357.520461929,-5751.51930994782
218911,-19980.0011519807,191416.567148031,47474.4340039494
177576,-21467.9721064814,189876.59957189,9167.37253459109
200127,-21467.9721064814,188336.631995749,33258.3401107322
222789,-21467.9721064814,186264.818335098,57992.1537713838
170294,-21467.9721064814,184193.004674446,7568.96743203548
176558,-11901.3503342564,180091.522610978,8367.82772327872
117304,-11901.3503342564,175990.040547509,-46784.6902132531
155892,-11901.3503342564,171762.05869609,-3968.70836183411
152672,-11901.3503342564,167534.076844672,-2960.72651041517
204850,-2657.54829942622,166806.868315154,40700.6799842718
146063,-2657.54829942622,166079.659785637,-17359.1114862111
132702,-2657.54829942622,168666.442247967,-33306.8939485411
159552,-2657.54829942622,171253.224710297,-9043.676410871
114217,-7517.5373552399,174682.691806575,-52948.1544513348
153169,-7517.5373552399,178112.158902852,-17425.6215476123
154490,-7517.5373552399,183092.499548675,-21084.9621934347
175809,-7517.5373552399,188072.840194497,-4746.30283925708
142735,-16260.3754249649,193488.165176466,-34492.7897515011
145974,-16260.3754249649,198903.490158435,-36669.1147334701
195711,-16260.3754249649,203440.67452204,8530.70090292531
175687,-16260.3754249649,207977.858885644,-16030.4834606793
171910,-14535.5170438918,209994.702932162,-23549.1858882701
223474,-14535.5170438918,212011.54697868,25997.9700652122
234320,-14535.5170438918,211934.160209462,36921.35683443
226329,-14535.5170438918,211856.773440244,29007.7436036478
173582,-13778.0199183501,211467.541706432,-24107.5217880818
142362,-13778.0199183501,211078.30997262,-54938.2900542697
140318,-13778.0199183501,208752.10750958,-54656.0875912296
225197,-13778.0199183501,206425.90504654,32549.1148718105
187810,-16044.6658519992,207040.815087995,-3186.14923599549
160678,-16044.6658519992,207655.72512945,-30933.0592774506
256286,-16044.6658519992,210777.402027115,61553.2638248845
148747,-16044.6658519992,213899.078924779,-49107.4130727802
148100,-19677.4294920524,214068.573496821,-46291.1440047689
212254,-19677.4294920524,214238.068068863,17693.3614231894
273824,-19677.4294920524,213331.154592687,80170.2748993658
210483,-19677.4294920524,212424.24111651,17736.1883755422
152568,-32242.6538569955,212407.411232921,-27596.7573759259
161432,-32242.6538569955,212390.581349333,-18715.9274923371
143467,-32242.6538569955,214446.072640471,-38736.4187834755
133162,-32242.6538569955,216501.563931609,-51096.9100746139
149480,-32572.8427505474,219415.02641747,-37362.1836669228
200435,-32572.8427505474,222328.488903331,10679.3538472164
198600,-32572.8427505474,229018.671501297,2154.17124925015
211059,-32572.8427505474,235708.854099263,7922.98865128393
620177,-17145.0846016897,240264.0037401,397058.080861589
187427,-17145.0846016897,244819.153380937,-40247.0687792474
113586,-17145.0846016897,247471.015007343,-116739.930405653
210401,-17145.0846016897,250122.876633749,-22576.7920320593
240143,-6702.40776080474,250305.478778319,-3460.07101751392
194682,-6702.40776080474,250488.080922888,-49103.6731620836
222169,-6702.40776080474,248705.104819351,-19833.6970585464
245424,-6702.40776080474,246922.128715814,5204.27904499092
230720,-12634.5267713397,243566.500428851,-211.973657511
151322,-12634.5267713397,240210.872141888,-76254.3453705478
176125,-12634.5267713397,237566.867399956,-48807.3406286163
204751,-12634.5267713397,234922.862658024,-17537.3358866848
264527,-21354.6845210751,232467.793743815,53413.8907772598
180477,-21354.6845210751,230012.724829606,-28181.040308531
202779,-21354.6845210751,231877.95303064,-7744.26850956451
269180,-21354.6845210751,233743.181231673,56791.503289402
160772,-13882.0715160458,235984.744078258,-61330.6725622123
195271,-13882.0715160458,238226.306924843,-29073.2354087973
216607,-13882.0715160458,240131.193758647,-9642.12224260112
255335,-13882.0715160458,242036.080592451,27180.9909235951
189732,-14429.6050435273,245271.697439068,-41110.0923955405
246541,-14429.6050435273,248507.314285685,12463.2907578423
158650,-14429.6050435273,251056.650599222,-77977.0455556946
266424,-14429.6050435273,253605.986912759,27247.6181307685
185586,-14621.9530956973,254151.053682739,-53943.1005870413
299260,-14621.9530956973,254696.120452718,59185.8326429789
241559,-14621.9530956973,255081.458967339,1099.49412835803
231983,-14621.9530956973,255466.79748196,-8861.84438626288
148066,-16490.6118747264,250892.818727686,-86336.2068529596
143265,-16490.6118747264,246318.839973412,-86563.2280986853
100010,-16490.6118747264,241499.543903926,-124998.9320292
144843,-16490.6118747264,236680.24783444,-75346.6359597138
279930,-21285.8244807581,228067.788659689,73148.0358210688
229940,-21285.8244807581,219455.329484938,31770.4949958198
182314,-21285.8244807581,220013.347628963,-16413.5231482053
196760,-21285.8244807581,220571.365772989,-2525.54129223042
161200,-22093.0140399878,222107.429339241,-38814.4152992528
128522,-22093.0140399878,223643.492905493,-73028.478865505
186366,-22093.0140399878,224502.306821473,-16043.2927814854
242268,-22093.0140399878,225361.120737454,38999.8933025341
207269,-22948.1727134092,225510.606972372,4706.5657410376
241800,-22948.1727134092,225660.09320729,39088.0795061197
317339,-22948.1727134092,223619.475915164,116667.696798245
303924,-22948.1727134092,221578.858623039,105293.31409037
147666,-18333.5648310369,222145.270875653,-56145.7060446165
200425,-18333.5648310369,222711.683128268,-3953.11829723098
411541,-18333.5648310369,224845.943127468,205028.621703569
293536,-18333.5648310369,226980.203126668,84889.361704369
184476,-22530.1944072135,229830.428933354,-22824.2345261406
248806,-22530.1944072135,232680.65474004,38655.5396671732
228266,-22530.1944072135,236530.498918271,14265.6954889427
138685,-22530.1944072135,240380.343096501,-79165.1486892879
199655,-26972.1716699542,238093.733263811,-11466.5615938565
226600,-26972.1716699542,235807.12343112,17765.0482388341
194555,-26972.1716699542,231064.676730708,-9537.50506075422
240325,-26972.1716699542,226322.230030297,40974.9416396575
166097,-18997.691822715,222678.600772534,-37583.9089498189
137658,-18997.691822715,219034.971514771,-62379.2796920559
130737,-18997.691822715,213670.771987859,-63936.0801651437
155641,-18997.691822715,208306.572460946,-33667.8806382315
303817,-7311.60874007288,204376.859586099,106751.749153974
272383,-7311.60874007288,200447.146711252,79247.4620288211
269419,-7311.60874007288,202576.034656959,74154.574083114
266317,-7311.60874007288,204704.922602666,68923.6861374069
168604,-8020.56429658973,212082.657048187,-35458.0927515973
142755,-8020.56429658973,219460.391493708,-68684.8271971183
178831,-8020.56429658973,221832.903899267,-34981.3396026776
191484,-8020.56429658973,224205.416304827,-24700.8520082369
199337,-8058.54389586329,226177.089487033,-18781.5455911697
240172,-8058.54389586329,228148.762669239,20081.781226624
215118,-8058.54389586329,229733.560875273,-6557.01697940999
145931,-8058.54389586329,231318.359081307,-77328.815185444
96764,-5446.1951103532,230938.249673328,-128728.054562975
178247,-5446.1951103532,230558.140265348,-46864.945154995
242064,-5446.1951103532,230553.899148743,16956.2959616107
176895,-5446.1951103532,230549.658032137,-48208.4629217837
202852,5874.33724442473,233540.801067081,-36563.1383115061
217006,5874.33724442473,236531.944102026,-25400.2813464505
270117,5874.33724442473,246378.541334471,17864.1214211044
363658,5874.33724442473,256225.138566916,101558.524188659
676367,-900.952922223245,259824.264315196,417443.688607027
305514,-900.952922223245,263423.390063477,42991.5628587462
364458,-900.952922223245,266820.38223361,98538.5706886136
258872,-900.952922223245,270217.374403742,-10444.4214815189
216717,-7003.6913375334,269263.193578178,-45542.5022406451
238920,-7003.6913375334,268309.012752615,-22385.3214150813
185106,-7003.6913375334,266362.560361251,-74252.8690237181
276595,-7003.6913375334,264416.107969888,19182.5833676453
227808,2801.38428950335,261316.070916562,-36309.4552060658
244092,2801.38428950335,258216.033863237,-16925.4181527402
228492,2801.38428950335,253166.378138752,-27475.7624282557
380184,2801.38428950335,248116.722414268,129265.893296229
154330,-2045.03200146563,245189.551590151,-88814.5195886852
132180,-2045.03200146563,242262.380766034,-108037.348764568
172793,-2045.03200146563,238888.950632292,-64050.9186308263
237416,-2045.03200146563,235515.52049855,3945.51150291561
213133,-3477.63348121,236892.928513339,-20282.2950321292
290474,-3477.63348121,238270.336528128,55681.2969530816
192472,-3477.63348121,247656.819435546,-51707.1859543356
177497,-3477.63348121,257043.302342963,-76068.6688617528
342560,-4379.79268538964,260366.615503478,86573.1771819113
419036,-4379.79268538964,263689.928663994,159725.864021396
301434,-4379.79268538964,268555.849139581,37257.9435458084
260429,-4379.79268538964,273421.769615169,-8612.97692977887
260320,-4871.8864118967,273006.151412772,-7814.26500087563
210766,-4871.8864118967,272590.533210376,-56952.6467984795
231822,-4871.8864118967,270347.540778691,-33653.6543667945
137402,-4871.8864118967,268104.548347006,-125830.661935109
225830,-8487.20222448252,266212.657341838,-31895.4551173557
274038,-8487.20222448252,264320.76633667,18204.4358878123
227881,-8487.20222448252,264110.826808753,-27742.6245842709
254127,-8487.20222448252,263900.887280837,-1286.68505635409
525866,-9517.61677453241,263440.871578343,271942.74519619
243920,-9517.61677453241,262980.855875848,-9543.23910131596
126180,-9517.61677453241,262164.402973256,-126466.786198723
247282,-9517.61677453241,261347.950070663,-4548.33329613073
244493,-14109.2342185417,259232.075787012,-629.841568469885
226978,-14109.2342185417,257116.20150336,-16028.9672848183
235519,-14109.2342185417,255939.188440216,-6310.95422167407
230156,-14109.2342185417,254762.175377072,-10496.9411585299
222573,-12177.1352463208,254972.511669425,-20222.3764231041
174828,-12177.1352463208,255182.847961778,-68177.7127154575
188157,-12177.1352463208,255391.222171824,-55057.0869255034
272016,-12177.1352463208,255599.59638187,28593.5388644508
255435,3748.20404753298,253798.236682499,-2111.44073003228
254160,3748.20404753298,251996.876983129,-1585.08103066153
246700,3748.20404753298,247231.294842344,-4279.498889877
136053,3748.20404753298,242465.712701559,-110160.916749092
127320,-1194.93440034211,237152.771720082,-108637.83731974
220547,-1194.93440034211,231839.830738605,-10097.8963382626
204875,-1194.93440034211,226590.027906213,-20520.0935058712
202675,-1194.93440034211,221340.225073822,-17470.2906734797
211861,-15151.032826016,220077.243532016,6934.78929399984
213519,-15151.032826016,218814.261990211,9855.77083580548
143981,-15151.032826016,220513.774107835,-61381.7412818193
135676,-15151.032826016,222213.28622546,-71386.253399444
175310,-15731.5014423194,224249.202489071,-33207.7010467518
227635,-15731.5014423194,226285.118752682,17081.382689637
221982,-15731.5014423194,227518.843619296,10194.6578230235
225076,-15731.5014423194,228752.568485909,12054.93295641
210598,-20850.8642037023,232253.785512345,-804.921308642777
277982,-20850.8642037023,235755.002538781,63077.8616649216
173376,-20850.8642037023,239662.073146023,-45435.2089423202
210153,-20850.8642037023,243569.143753264,-12565.2795495619
273353,-22306.6899708416,244479.215730376,51180.4742404656
320031,-22306.6899708416,245389.287707488,96948.4022633537
321377,-22306.6899708416,247008.910772478,96674.7791983633
237576,-22306.6899708416,248628.533837469,11254.1561333729
241165,-9578.99069869504,247606.559234117,3137.43146457788
149397,-9578.99069869504,246584.584630766,-87608.5939320706
155312,-9578.99069869504,241796.025962655,-76905.0352639598
304336,-9578.99069869504,237007.467294544,76907.5234041509
260353,-9492.26750447352,227826.2480142,42019.019490273
274305,-9492.26750447352,218645.028733857,65152.2387706166
235312,-9492.26750447352,207640.702702062,37163.5648024116
153402,-9492.26750447352,196636.376670267,-33742.1091657935
102985,-13925.3052153968,179765.753665364,-62855.4484499673
181095,-13925.3052153968,162895.130660461,32125.1745549356
201167,-13925.3052153968,143453.564492107,71638.7407232895
209076,-13925.3052153968,124011.998323753,98989.3068916434
221365,-13026.2261986136,111783.738976681,122607.487221933
188746,-13026.2261986136,99555.4796296086,102216.746569005
116385,-13026.2261986136,87368.6882571107,42042.5379415029
70782,-13026.2261986136,75181.8968846128,8626.32931400085
141148,-19058.101693776,66390.0904652382,93816.0112285377
129324,-19058.101693776,57598.2840458637,90783.8176479123
138495,-19058.101693776,53024.9575369944,104528.144156782
197617,-19058.101693776,48451.6310281251,168223.470665651
352938,-18502.6465423145,41161.9033546891,330278.743187625
240583,-18502.6465423145,33872.175681253,225213.470861061
186303,-18502.6465423145,26720.8203327702,178084.826209544
261421,-18502.6465423145,19569.4649842874,260354.181558027
188677,-8755.4737923096,7441.57607732392,189990.897714986
180768,-8755.4737923096,-4686.31282963954,194209.786621949
190136,-8755.4737923096,-12424.8891449675,211316.362937277
129408,-8755.4737923096,-20163.4654602954,158326.939252605
170373,-10838.105442909,-25982.3649392594,207193.470382168
110521,-10838.105442909,-31801.2644182235,153160.369861132
176997,-10838.105442909,-37481.4624331354,225316.567876044
241122,-10838.105442909,-43161.6604480474,295121.765890956
224703,-19548.565818992,-48165.7384367635,292417.304255755
187947,-19548.565818992,-53169.8164254795,260665.382244471
179561,-19548.565818992,-51301.0288163934,250410.594635385
132459,-19548.565818992,-49432.2412073073,201439.807026299
118130,-20260.8486650574,-46687.2521442851,185078.100809342
196437,-20260.8486650574,-43942.2630812629,260640.11174632
218093,-20260.8486650574,-33718.607261571,272072.455926628
234931,-20260.8486650574,-23494.9514418792,278686.800106937
218968,-19759.4604675167,-18500.8756528608,257228.336120378
215837,-19759.4604675167,-13506.7998638424,249103.260331359
167651,-19759.4604675167,-5682.38333216078,193092.843799678
117807,-19759.4604675167,2142.03319952086,135424.427267996
205376,-20187.5048657717,31045.2517656593,194518.253100112
274581,-20187.5048657717,59948.4703317976,234820.034533974
241683,-20187.5048657717,77766.0656136696,184104.439252102
314720,-20187.5048657717,95583.6608955415,239323.84397023
239227,-21015.3504813022,123495.331727895,136747.018753407
183553,-21015.3504813022,151407.002560249,53161.3479210534
105974,-21015.3504813022,158678.863134709,-31689.5126534066
201625,-21015.3504813022,165950.723709169,56689.6267721335
247528,-20389.4845447893,167511.316144597,100406.168400192
236506,-20389.4845447893,169071.908580026,87823.5759647635
165379,-20389.4845447893,169674.683616037,16093.8009287523
211096,-20389.4845447893,170277.458652048,61208.0258927411
154215,-16269.2894938743,169987.290989111,496.998504763498
101679,-16269.2894938743,169697.123326173,-51748.8338322991
156111,-16269.2894938743,171301.44861636,1078.84087751407
111224,-16269.2894938743,172905.773906547,-45412.4844126728
122188,-13299.6682983155,176275.104901719,-40787.4366034034
155968,-13299.6682983155,179644.435896891,-10376.7675985752
174286,-13299.6682983155,183173.218900318,4412.44939799799
163629,-13299.6682983155,186702.001903744,-9773.33360542887
113736,-8606.93442384359,192005.836417516,-69662.9019936723
182154,-8606.93442384359,197309.670931287,-6548.73650744383
118194,-8606.93442384359,199968.507728369,-73167.5733045254
238889,-8606.93442384359,202627.344525451,44868.5898983931
157983,-41086.3485606286,205824.631219951,-6755.28265932208
215147,-33836.1274087544,209021.917914451,39961.2094943035
196090,-33836.1274087544,214484.577355301,15441.5500534538
142274,-33836.1274087544,219947.23679615,-43837.109387396
167068,-33836.1274087544,223824.265146772,-22920.1377380179
237429,-28938.4789188249,227701.293497394,38666.1854214308
259742,-28938.4789188249,229559.920820029,59120.5580987963
228363,-28938.4789188249,231418.548142663,25882.9307761619
212329,-28938.4789188249,236060.905477594,5206.57344123069
172922,-32307.0636915555,240703.262812525,-35474.1991209699
167326,-32307.0636915555,244348.968715557,-44715.9050240014
179174,-32307.0636915555,247994.674618588,-36513.6109270329
237189,-32307.0636915555,251059.461078779,18436.6026127769
238408,-39932.925661336,254124.247538969,24216.6781223672
274678,-39932.925661336,266187.962425209,48422.9632361274
245541,-39932.925661336,278251.677311449,7222.24834988749
169201,-39932.925661336,286089.822782658,-76955.8971213222
123270,-28707.9886992673,293927.968253868,-141949.979554601
191391,-28707.9886992673,300082.960471177,-79983.9717719094
263059,-28707.9886992673,306237.952688485,-14470.9639892181
300130,-28707.9886992673,307886.286013808,20951.7026854597
325164,-30571.8332817201,309534.61933913,46201.2139425905
268574,-30571.8332817201,310774.95839063,-11629.1251089094
245015,-30571.8332817201,312015.297442129,-36428.4641604093
159276,-30571.8332817201,317472.887759094,-127625.054477374
205434,-38877.1484096521,322930.478076059,-78619.3296664066
403578,-38877.1484096521,326866.860644323,115588.287765329
295506,-38877.1484096521,330803.243212587,3579.90519706532
368121,-38877.1484096521,331550.987499552,75447.1609100999
367159,-33210.3398697773,332298.731786518,68070.6080832595
326140,-33210.3398697773,327219.338344707,32131.0015250707
179662,-33210.3398697773,322139.944902895,-109267.605033118
186740,-33210.3398697773,313031.499031725,-93081.1591619481
264011,-38687.9608832549,303923.053160555,-1224.09227730043
281897,-38687.9608832549,297362.444052965,23222.5168302903
269461,-38687.9608832549,290801.834945374,17347.1259378811
229395,-38687.9608832549,289873.684170922,-21790.7232876675
178199,-38781.3135751033,288945.533396471,-71965.2198213676
175248,-38781.3135751033,288339.472064645,-74310.1584895413
182960,-38781.3135751033,287733.410732818,-65992.097157715
274007,-38781.3135751033,285241.102474754,27547.2111003492
285150,-37913.0587201083,282748.79421669,40314.2645034183
260521,-37913.0587201083,280453.735296675,17980.323423433
344516,-37913.0587201083,278158.676376661,104270.382343448
175741,-37913.0587201083,277012.846765454,-63358.788045346
236938,-34026.5786417192,275867.017154248,-4902.43851252878
242323,-34026.5786417192,275329.953080243,1019.62556147587
244979,-34026.5786417192,274792.889006239,4212.68963548058
291624,-34026.5786417192,277171.390672862,48479.1879688569
253357,-19531.1720071197,279549.892339486,-6661.7203323663
258377,-19531.1720071197,282368.497509586,-4460.32550246606
234715,-19531.1720071197,285187.102679686,-30940.9306725658
281189,-19531.1720071197,287170.538051007,13549.633956113
309020,-15528.6754657411,289153.973422328,35394.7020434131
272969,-15528.6754657411,290379.637301521,-1881.96183577989
221616,-15528.6754657411,291605.301180714,-54460.6257149729
