,NumTransactionsExcluding100
2015-07-16,65742.0
2015-07-17,69152.0
2015-07-18,75379.0
2015-07-19,95308.0
2015-07-20,63494.0
2015-07-21,75351.0
2015-07-22,101123.0
2015-07-23,67723.0
2015-07-24,63630.0
2015-07-25,63488.0
2015-07-26,51797.0
2015-07-27,61863.0
2015-07-28,69584.0
2015-07-29,71208.0
2015-07-30,67191.0
2015-07-31,61543.0
2015-08-01,86163.0
2015-08-02,51429.0
2015-08-03,72232.0
2015-08-04,63460.0
2015-08-05,68404.0
2015-08-06,69095.0
2015-08-07,63499.0
2015-08-08,58778.0
2015-08-09,52762.0
2015-08-10,62537.0
2015-08-11,62644.0
2015-08-12,64037.0
2015-08-13,64604.0
2015-08-14,61797.0
2015-08-15,59813.0
2015-08-16,51668.0
2015-08-17,63584.0
2015-08-18,66001.0
2015-08-19,69895.0
2015-08-20,65769.0
2015-08-21,65334.0
2015-08-22,58836.0
2015-08-23,55385.0
2015-08-24,67242.0
2015-08-25,68549.0
2015-08-26,72479.0
2015-08-27,67446.0
2015-08-28,69493.0
2015-08-29,62295.0
2015-08-30,56062.0
2015-08-31,64645.0
2015-09-01,73911.0
2015-09-02,69864.0
2015-09-03,76848.0
2015-09-04,59368.0
2015-09-05,72233.0
2015-09-06,61955.0
2015-09-07,70403.0
2015-09-08,76632.0
2015-09-09,77361.0
2015-09-10,72439.0
2015-09-11,109704.0
2015-09-12,90507.0
2015-09-13,94821.0
2015-09-14,113794.0
2015-09-15,107727.0
2015-09-16,113819.0
2015-09-17,187035.0
2015-09-18,129207.0
2015-09-19,67688.0
2015-09-20,63549.0
2015-09-21,71666.0
2015-09-22,75582.0
2015-09-23,75978.0
2015-09-24,74269.0
2015-09-25,71425.0
2015-09-26,63336.0
2015-09-27,60581.0
2015-09-28,70848.0
2015-09-29,77635.0
2015-09-30,79604.0
2015-10-01,80077.0
2015-10-02,76845.0
2015-10-03,71408.0
2015-10-04,66130.0
2015-10-05,79815.0
2015-10-06,84114.0
2015-10-07,81526.0
2015-10-08,83072.0
2015-10-09,79470.0
2015-10-10,83090.0
2015-10-11,73713.0
2015-10-12,76431.0
2015-10-13,81303.0
2015-10-14,82713.0
2015-10-15,82912.0
2015-10-16,80779.0
2015-10-17,84150.0
2015-10-18,72237.0
2015-10-19,85680.0
2015-10-20,85735.0
2015-10-21,90701.0
2015-10-22,89783.0
2015-10-23,87357.0
2015-10-24,82729.0
2015-10-25,77733.0
2015-10-26,77157.0
2015-10-27,90746.0
2015-10-28,99545.0
2015-10-29,99444.0
2015-10-30,94783.0
2015-10-31,83789.0
2015-11-01,88832.0
2015-11-02,94504.0
2015-11-03,105370.0
2015-11-04,125397.0
2015-11-05,121820.0
2015-11-06,102945.0
2015-11-07,95123.0
2015-11-08,82112.0
2015-11-09,97277.0
2015-11-10,95182.0
2015-11-11,98294.0
2015-11-12,93415.0
2015-11-13,92003.0
2015-11-14,89418.0
2015-11-15,78622.0
2015-11-16,86460.0
2015-11-17,95146.0
2015-11-18,103408.0
2015-11-19,93780.0
2015-11-20,91304.0
2015-11-21,86311.0
2015-11-22,77790.0
2015-11-23,86411.0
2015-11-24,94471.0
2015-11-25,91808.0
2015-11-26,97628.0
2015-11-27,94035.0
2015-11-28,94666.0
2015-11-29,82979.0
2015-11-30,103538.0
2015-12-01,109091.0
2015-12-02,106626.0
2015-12-03,103686.0
2015-12-04,102105.0
2015-12-05,107750.0
2015-12-06,98004.0
2015-12-07,103201.0
2015-12-08,110845.0
2015-12-09,121179.0
2015-12-10,114772.0
2015-12-11,118817.0
2015-12-12,114950.0
2015-12-13,102888.0
2015-12-14,116030.0
2015-12-15,121683.0
2015-12-16,117482.0
2015-12-17,117740.0
2015-12-18,113325.0
2015-12-19,107302.0
2015-12-20,100576.0
2015-12-21,109182.0
2015-12-22,113228.0
2015-12-23,111963.0
2015-12-24,106063.0
2015-12-25,93386.0
2015-12-26,90979.0
2015-12-27,91267.0
2015-12-28,93619.0
2015-12-29,106510.0
2015-12-30,107580.0
2015-12-31,99227.0
2016-01-01,77955.0
2016-01-02,85567.0
2016-01-03,83682.0
2016-01-04,96236.0
2016-01-05,105773.0
2016-01-06,104228.0
2016-01-07,104641.0
2016-01-08,103806.0
2016-01-09,92313.0
2016-01-10,103071.0
2016-01-11,104975.0
2016-01-12,114910.0
2016-01-13,118193.0
2016-01-14,111689.0
2016-01-15,115655.0
2016-01-16,110313.0
2016-01-17,114492.0
2016-01-18,111996.0
2016-01-19,114512.0
2016-01-20,117998.0
2016-01-21,107878.0
2016-01-22,114796.0
2016-01-23,97657.0
2016-01-24,96752.0
2016-01-25,103001.0
2016-01-26,115989.0
2016-01-27,111539.0
2016-01-28,107215.0
2016-01-29,113560.0
2016-01-30,103763.0
2016-01-31,94798.0
2016-02-01,104984.0
2016-02-02,120120.0
2016-02-03,112563.0
2016-02-04,113489.0
2016-02-05,116118.0
2016-02-06,118359.0
2016-02-07,103843.0
2016-02-08,107138.0
2016-02-09,110839.0
2016-02-10,116238.0
2016-02-11,128516.0
2016-02-12,115255.0
2016-02-13,108841.0
2016-02-14,108998.0
2016-02-15,114129.0
2016-02-16,116102.0
2016-02-17,129466.0
2016-02-18,112421.0
2016-02-19,117959.0
2016-02-20,120272.0
2016-02-21,112737.0
2016-02-22,123712.0
2016-02-23,128270.0
2016-02-24,120442.0
2016-02-25,130074.0
2016-02-26,117873.0
2016-02-27,112073.0
2016-02-28,119667.0
2016-02-29,135627.0
2016-03-01,131665.0
2016-03-02,148929.0
2016-03-03,144300.0
2016-03-04,135976.0
2016-03-05,124208.0
2016-03-06,100739.0
2016-03-07,113791.0
2016-03-08,124367.0
2016-03-09,124374.0
2016-03-10,121765.0
2016-03-11,122285.0
2016-03-12,112499.0
2016-03-13,98476.0
2016-03-14,121118.0
2016-03-15,124365.0
2016-03-16,124266.0
2016-03-17,123406.0
2016-03-18,132492.0
2016-03-19,117494.0
2016-03-20,108196.0
2016-03-21,117710.0
2016-03-22,129978.0
2016-03-23,125657.0
2016-03-24,125399.0
2016-03-25,110369.0
2016-03-26,106541.0
2016-03-27,100057.0
2016-03-28,113959.0
2016-03-29,119113.0
2016-03-30,134432.0
2016-03-31,129872.0
2016-04-01,122096.0
2016-04-02,120490.0
2016-04-03,112789.0
2016-04-04,125672.0
2016-04-05,133185.0
2016-04-06,133602.0
2016-04-07,127991.0
2016-04-08,127781.0
2016-04-09,120812.0
2016-04-10,113342.0
2016-04-11,129963.0
2016-04-12,135885.0
2016-04-13,125739.0
2016-04-14,130347.0
2016-04-15,123004.0
2016-04-16,116563.0
2016-04-17,112911.0
2016-04-18,123018.0
2016-04-19,133556.0
2016-04-20,131659.0
2016-04-21,128977.0
2016-04-22,125451.0
2016-04-23,118447.0
2016-04-24,115802.0
2016-04-25,129836.0
2016-04-26,144896.0
2016-04-27,137165.0
2016-04-28,144809.0
