"BitcoiDaysDestroyed","seasonal","trend","remainder"
14405332,599013.482655771,11941355.6019975,1864962.91534674
10676727,599013.482655771,10421824.1512683,-344110.633924063
5905214,746734.951130219,8902292.70053909,-3743813.65166931
11671398,746734.951130219,8263544.24839724,2661118.80047254
26044894,746734.951130219,7624795.79625538,17673363.2526144
7625994,746734.951130219,7156388.40669995,-277129.357830167
6097391,663072.58457081,6687981.01714451,-1253662.60171532
5099989,663072.58457081,6514054.90279517,-2077138.48736598
4730462,663072.58457081,6340128.78844582,-2272739.37301663
10660362,663072.58457081,6150161.79059246,3847127.62483673
5339100,301253.822941516,5960194.79273909,-922348.615680606
10450354,301253.822941516,5816997.92391083,4332102.25314765
6683370,301253.822941516,5673801.05508257,708315.121975913
13392759,301253.822941516,5541923.70715778,7549581.46990071
3383214,720233.512259966,5410046.35923298,-2747065.87149295
6405801,720233.512259966,5347678.3759387,337889.111801334
3273131,720233.512259966,5285310.39264442,-2732412.90490439
5306881,720233.512259966,5249558.84695859,-662911.359218551
3919949,588702.707973284,5213807.30127275,-1882561.00924604
7617711,588702.707973284,5172804.63252812,1856203.6594986
6499154,588702.707973284,5131801.96378348,778649.328243232
14873997,588702.707973284,5084388.41433921,9200905.87768751
4044481,190038.643764324,5036974.86489493,-1182532.50865926
4527940,190038.643764324,4954698.40766014,-616797.051424468
2729247,190038.643764324,4872421.95042536,-2333213.59418968
4669155,190038.643764324,4767613.244743,-288496.88850732
2536036,410975.087492213,4662804.53906063,-2537743.62655285
3786891,410975.087492213,4482114.47473323,-1106198.56222545
5053019,410975.087492213,4301424.41040583,340619.502101955
7316599,410975.087492213,4222849.67381602,2682774.23869177
2304224,325893.417458348,4144274.9372262,-2165944.35468455
2068169,325893.417458348,4047168.64650085,-2304893.0639592
3069549,325893.417458348,3950062.35577549,-1206406.77323384
7402098,325893.417458348,3842822.55962584,3233382.02291581
3112026,561536.66294475,3735582.76347618,-1185093.42642093
2614963,561536.66294475,3698330.71793751,-1644904.38088226
6760613,561536.66294475,3661078.67239883,2537997.66465642
1993973,561536.66294475,3627410.04680956,-2194973.70975431
2177603,562069.717718056,3593741.42122029,-1978208.13893835
1868880,562069.717718056,3567177.61792623,-2260367.33564428
2135736,562069.717718056,3540613.81463216,-1966947.53235022
2894274,562069.717718056,3641674.978795,-1309470.69651305
2988329,-34609.4235279428,3742736.14295783,-719797.71942989
14865869,-34609.4235279428,3888192.54822573,11012285.8753022
965754,-34609.4235279428,4033648.95349362,-3033285.52996568
1448306,-34609.4235279428,4039632.99557336,-2556717.57204542
4252774,306020.282073713,4045617.03765311,-98863.3197268201
4210870,306020.282073713,3891902.12606633,12947.5918599549
4960431,306020.282073713,3738187.21447956,916223.503446729
8397401,306020.282073713,3639733.00504821,4451647.71287808
2626027,940431.273763731,3541278.79561687,-1855683.0693806
2684924,940431.273763731,3454347.54646838,-1709854.82023211
3140875,940431.273763731,3367416.2973199,-1166972.57108363
2368577,940431.273763731,3388720.73214747,-1960575.0059112
14045052,482780.495532098,3410025.16697504,10152246.3374929
8957143,482780.495532098,3437994.73335948,5036367.77110842
4705195,482780.495532098,3465964.29974392,756450.20472398
3932971,482780.495532098,3449932.94088335,257.563584548887
8892211,96435.068334335,3433901.58202279,5361874.34964288
1834324,96435.068334335,3334904.51511297,-1597015.5834473
4362852,96435.068334335,3235907.44820315,1030509.48346252
3547709,96435.068334335,3091583.64022158,359690.291444081
1734384,320057.40773175,2947259.83224002,-1532933.23997177
2812255,320057.40773175,2841480.23362523,-349282.641356982
5384873,320057.40773175,2735700.63501044,2329114.95725781
3822006,320057.40773175,2676442.02897889,825506.563289361
1455866,182615.231852386,2617183.42294733,-1343932.65479972
1679554,182615.231852386,2626378.97698657,-1129440.20883896
2757006,182615.231852386,2635574.5310258,-61183.7628781903
2234427,182615.231852386,2725820.88118468,-674009.113037068
1727293,55603.2834369716,2816067.23134356,-1144377.51478053
1954581,55603.2834369716,3052477.29479114,-1153499.57822811
1981250,55603.2834369716,3288887.35823871,-1363240.64167568
3003280,55603.2834369716,3556102.41505241,-608425.698489379
5172031,85936.6303142919,3823317.4718661,1262776.89781961
4179178,85936.6303142919,4067841.35539005,25400.0142956567
4194626,85936.6303142919,4312365.238914,-203675.869228292
4556438,85936.6303142919,4566242.42941356,-95741.0597278541
6895564,135712.372018859,4820119.61991313,1939732.00806801
3974842,135712.372018859,5063811.47007774,-1224681.8420966
12991760,135712.372018859,5307503.32024236,7548544.30773878
9614523,135712.372018859,5259791.75504206,4219018.87293909
5503193,-41856.2241066923,5212080.18984175,332969.034264943
7776154,-41856.2241066923,5009002.56612044,2809007.65798625
5762453,-41856.2241066923,4805924.94239913,998384.281707562
5660865,-41856.2241066923,4642450.86539641,1060270.35871028
2590565,-9224.12373698314,4478976.78839369,-1879187.66465671
1978383,-9224.12373698314,4279532.54379694,-2291925.42005995
2723814,-9224.12373698314,4080088.29920018,-1347050.1754632
8151396,-9224.12373698314,3899883.9760231,4260736.14771388
3090130,224036.327601346,3719679.65284603,-853585.980447372
5732529,224036.327601346,3715780.21411882,1792712.45827983
6363795,224036.327601346,3711880.77539162,2427877.89700703
1908589,224036.327601346,3755457.27309643,-2070904.60069777
2048499,364582.175320994,3799033.77080123,-2115116.94612222
3032388,364582.175320994,3828029.07160644,-1160223.24692743
4000127,364582.175320994,3857024.37241164,-221479.547732638
3048957,364582.175320994,3903091.7481074,-1218716.92342839
2456794,152721.630866358,3949159.12380316,-1645086.75466951
2902194,152721.630866358,3986765.25316345,-1237292.8840298
2737885,152721.630866358,4024371.38252374,-1439208.0133901
3119065,152721.630866358,4019765.85876364,-1053422.48963
2870681,-154321.930574476,4015160.33500355,-990157.404429071
2596908,-154321.930574476,4061419.80149516,-1310189.87092069
3639587,-154321.930574476,4107679.26798678,-313770.337412302
2641241,-154321.930574476,4290582.78173707,-1495019.8511626
1465542,261368.688377427,4473486.29548736,-3269312.98386479
2051227,261368.688377427,4645700.82997747,-2855842.51835489
6300665,261368.688377427,4817915.36446757,1221380.947155
4652952,261368.688377427,4971606.64961641,-580023.337993836
5676468,421328.09118695,5125297.93476525,129841.974047801
3867734,421328.09118695,5117508.1311006,-1671102.22228755
5208974,421328.09118695,5109718.32743595,-322072.418622904
32422936,421328.09118695,4959394.11283457,27042213.7959785
1627222,243289.020365156,4809069.89823319,-3425136.91859835
4185528,243289.020365156,4656955.86573109,-714716.886096246
2112225,243289.020365156,4504841.83322899,-2635905.85359415
2854526,243289.020365156,4410845.1958505,-1799608.21621566
3932917,305247.786960029,4316848.55847202,-689179.34543205
3348040,305247.786960029,4372753.72692349,-1329961.51388351
2089614,305247.786960029,4428658.89537495,-2644292.68233498
3419148,305247.786960029,4490862.83475759,-1376962.62171762
4578669,875019.070885302,4553066.77414023,-849416.845025529
25193134,875019.070885302,4535887.80482304,19782227.1242917
4532415,875019.070885302,4518708.83550586,-861312.906391164
6341354,875019.070885302,4492397.67995515,973937.249159545
2508367,1201559.37736303,4466086.52440444,-3159278.90176748
5850534,1201559.37736303,4358509.0204072,290465.60222977
2372792,1201559.37736303,4250931.51640995,-3079698.89377298
3070676,1201559.37736303,4153016.71444601,-2283900.09180904
3123578,1062439.67194158,4055101.91248206,-1993963.58442364
5894709,1062439.67194158,3981881.14029976,850388.187758662
3533664,1062439.67194158,3908660.36811745,-1437436.04005903
3474402,1062439.67194158,3880062.77435861,-1468100.44630019
1850930,1630753.30806577,3851465.18059977,-3631288.48866555
1162536,1630753.30806577,3883699.43009871,-4351916.73816448
3053308,1630753.30806577,3915933.67959765,-2493378.98766342
2891789,1630753.30806577,4071852.89400024,-2810817.20206601
2924753,2045679.29695369,4227772.10840284,-3348698.40535652
10583999,2045679.29695369,4452654.31473926,4085665.38830705
4271283,2045679.29695369,4677536.52107569,-2451932.81802938
4539244,2045679.29695369,4766005.86638058,-2272441.16333426
3879262,1732556.86719219,4854475.21168547,-2707770.07887765
4571007,1732556.86719219,4756880.84707924,-1918430.71427143
5550075,1732556.86719219,4659286.48247301,-841768.349665198
4871485,1732556.86719219,4484353.69961084,-1345425.56680302
2777562,1254172.22026933,4309420.91674866,-2786031.137018
2098478,1254172.22026933,4148358.81026247,-3304053.03053181
3076006,1254172.22026933,3987296.70377628,-2165462.92404562
1996776,1254172.22026933,3927970.24478954,-3185366.46505888
3024540,7401735.93903168,3868643.7858028,-8245839.72483448
8414363,7401735.93903168,3867553.71068551,-2854926.64971719
2881307,7401735.93903168,3866463.63556822,-8386892.57459989
4463375,7401735.93903168,3889222.86021111,-6827583.79924279
6986801,7426080.75377073,3911982.08485401,-4351261.83862474
5404479,7426080.75377073,3899542.65415718,-5921144.40792791
2870683,7426080.75377073,3887103.22346035,-8442500.97723108
2331655,7426080.75377073,3791969.62934693,-8886395.38311766
3311134,1040068.46627444,3696836.03523352,-1425770.50150796
6402238,1040068.46627444,3718977.23498927,1643192.29873629
11008778,1040068.46627444,3741118.43474503,6227591.09898053
2171813,1040068.46627444,3831945.58019665,-2700201.04647109
2746292,1159929.3768421,3922772.72564827,-2336410.10249037
4132847,1159929.3768421,3961736.52130642,-988818.89814852
2455737,1159929.3768421,4000700.31696456,-2704892.69380667
3457666,1159929.3768421,4007707.61683186,-1709970.99367397
3129874,1325791.96518504,4014714.91669916,-2210632.88188421
3679305,1325791.96518504,4001719.39198489,-1648206.35716994
2902645,1325791.96518504,3988723.86727062,-2411870.83245566
1632110,1325791.96518504,3930595.69962054,-3624277.66480558
2875775,1253335.9244974,3872467.53197046,-2250028.45646786
2708390,1253335.9244974,3734420.62041518,-2279366.54491258
3742086,1253335.9244974,3596373.70885991,-1107623.63335731
7379002,1253335.9244974,3566323.561528,2559342.51397461
7610109,1724749.97699748,3536273.41419608,2349085.60880644
1587524,1724749.97699748,3556448.16428122,-3693674.1412787
2066846,1724749.97699748,3576622.91436636,-3234526.89136383
3832244,1724749.97699748,3558984.15262194,-1451490.12961942
11620203,1778177.036264,3541345.39087752,6300680.57285847
9320239,1778177.036264,3550972.41597972,3991089.54775628
5924464,1778177.036264,3560599.44108192,585687.522654078
4764026,1778177.036264,3552403.7121102,-566554.748374205
2140026,728899.384395457,3544207.98313849,-2133081.36753394
2815544,728899.384395457,3568811.25445438,-1482166.63884984
2098856,728899.384395457,3593414.52577027,-2223457.91016573
3794965,728899.384395457,3701277.39278684,-635211.777182299
3568751,625686.482996305,3809140.25980341,-866075.742799718
6232447,625686.482996305,4171674.64093776,1435085.87606594
11623202,625686.482996305,4534209.0220721,6463306.49493159
5097023,625686.482996305,4628050.73026292,-156714.213259229
7459764,873559.681656598,4721892.43845375,1864311.87988966
4166087,873559.681656598,4775493.23428747,-1482965.91594407
38920639,873559.681656598,4829094.0301212,33217985.2882222
19994442,873559.681656598,4680518.34165689,14440363.9766865
15404789,1153786.62414697,4531942.65319257,9719059.72266046
12140540,1153786.62414697,4404117.74148838,6582635.63436465
57050042,1153786.62414697,4276292.82978419,51619962.5460688
4417519,1153786.62414697,4330873.68065553,-1067141.3048025
3788068,1455983.45338122,4385454.53152686,-2053369.98490808
4236872,1455983.45338122,4439664.33843965,-1658775.79182087
7081000,1455983.45338122,4493874.14535244,1131142.40126634
4222302,1455983.45338122,4638927.34643829,-1872608.79981951
5687660,877785.952364075,4783980.54752414,25893.5001117811
5695578,877785.952364075,5461435.22543278,-643643.177796856
3910908,877785.952364075,6138889.90334142,-3105767.85570549
2302430,877785.952364075,6784589.62890915,-5359945.58127322
7376880,883986.65198141,7430289.35447688,-937396.006458292
19598967,883986.65198141,8177373.55558006,10537606.7924385
11701348,883986.65198141,8924457.75668325,1892903.59133535
16520300,883986.65198141,9264926.14932915,6371387.19868944
13955926,948957.110393779,9605394.54197505,3401574.34763117
15516547,948957.110393779,9807323.12620505,4760266.76340117
10975129,948957.110393779,10009251.7104351,16920.1791711673
11266570,948957.110393779,10269809.9645371,47802.9250691291
16771019,888048.791565499,10530368.2186391,5352601.98979537
11581259,888048.791565499,10813692.6746146,-120482.466180122
21247342,888048.791565499,11097017.1305901,9262276.07784439
19209754,888048.791565499,11386131.6267249,6935573.58170957
14448648,730991.509338448,11675246.1228597,2042410.36780182
14674476,730991.509338448,12515889.4348752,1427595.05578634
20030471,730991.509338448,13356532.7468907,5942946.74377086
28434094,730991.509338448,13866342.7717462,13836759.7189154
25393951,678296.948666868,14376152.7966017,10339501.2547314
10953014,678296.948666868,14805109.2490077,-4530392.1976746
17036226,678296.948666868,15234065.7014137,1123863.34991938
16304778,678296.948666868,15341233.3190063,285247.732326875
8883132,1039628.91703561,15448400.9365988,-7604897.85363437
39270729,1039628.91703561,13723356.831017,24507743.2519474
45989474,1039628.91703561,11998312.7254352,32951532.3575291
26162062,1039628.91703561,10996623.7600229,14125809.3229415
18768124,1095679.47752024,9994934.79461051,7677509.72786924
22045193,1095679.47752024,8382363.57506459,12567149.9474152
9682583,1095679.47752024,6769792.35551866,1817111.1669611
8224263,1095679.47752024,6624934.62302458,503648.899455179
11841215,817908.300741003,6480076.8905305,4543229.8087285
8692444,817908.300741003,6202185.12151451,1672350.57774448
6047589,817908.300741003,5924293.35249853,-694612.653239529
8713087,817908.300741003,5579213.43892548,2315965.26033351
8175966,216714.130742238,5234133.52535244,2725118.34390532
10748912,216714.130742238,4973723.70750986,5558474.1617479
3707906,216714.130742238,4713313.88966727,-1222122.02040951
3258274,216714.130742238,4546168.96683421,-1504609.09757645
3875617,325196.325446035,4379024.04400114,-828603.369447178
8122054,325196.325446035,4385543.11497357,3411314.55958039
3074233,325196.325446035,4392062.185946,-1643025.51139203
5220155,325196.325446035,4560751.69925761,334206.975296354
4427843,454699.843242314,4729441.21256923,-756298.055811541
7031942,454699.843242314,4929405.66953219,1647836.48722549
14075870,454699.843242314,5129370.12649516,8491800.03026252
5662288,454699.843242314,5208406.59206405,-818.435306369327
18384616,166536.433440194,5287443.05763295,12930636.5089269
6465511,166536.433440194,5207411.0963025,1091563.4702573
4504023,166536.433440194,5127379.13497206,-789892.568412252
134084959,166536.433440194,4896332.92736999,129022089.63919
1464744,115190.349075158,4665286.71976793,-3315733.06884308
4947159,115190.349075158,4421565.65120985,410402.99971499
3382734,115190.349075158,4177844.58265178,-910300.931726934
30883621,115190.349075158,3903830.52628013,26864600.1246447
2759956,489944.371876711,3629816.46990848,-1359804.84178519
9732296,489944.371876711,3533863.48425817,5708488.14386512
2284141,489944.371876711,3437910.49860785,-1643713.87048457
2621601,489944.371876711,3468237.60462609,-1336580.9765028
1696030,647304.302941923,3498564.71064432,-2449839.01358624
2797668,647304.302941923,3581073.40279359,-1430709.70573552
2076517,647304.302941923,3663582.09494287,-2234369.39788479
3954542,647304.302941923,3855645.7826433,-548408.085585222
3991406,444976.832059073,4047709.47034373,-501280.302402803
12073956,-748457.488507708,4059512.65998408,8762900.82852363
7537719,-327306.157993221,4071315.84962442,3793709.3083688
3824590,-327306.157993221,4027263.81751904,124632.340474181
4240526,-327306.157993221,3983211.78541366,584620.372579563
8066486,-327306.157993221,3944276.82638785,4449515.33160537
2415052,-58296.6598578463,3905341.86736204,-1431993.2075042
2679764,-58296.6598578463,3927796.46697481,-1189735.80711696
4180310,-58296.6598578463,3950251.06658757,288355.593270273
13517660,-58296.6598578463,3953388.76183154,9622567.89802631
4725219,-213642.916257114,3956526.45707551,982335.459181605
3999478,-213642.916257114,3974987.05336842,238133.862888691
9212176,-213642.916257114,3993447.64966134,5432371.26659578
4891360,-213642.916257114,3977798.43374349,1127204.48251363
3332107,-320713.161700137,3962149.21782564,-309329.056125501
2084893,-320713.161700137,3931794.88488649,-1526188.72318635
3235536,-320713.161700137,3901440.55194734,-345191.390247199
4515816,-320713.161700137,3851333.08681848,985196.074881654
4156436,-73881.8904904657,3801225.62168963,429092.268800837
5453349,-73881.8904904657,3764702.58639316,1762528.30409731
2629008,-73881.8904904657,3728179.55109668,-1025289.66060622
5272225,-73881.8904904657,3644657.21739691,1701449.67309356
3840341,-231456.060109313,3561134.88369713,510662.176412181
1439134,-231456.060109313,3408287.1173917,-1737697.05728238
4037745,-231456.060109313,3255439.35108626,1013761.70902305
4152514,-231456.060109313,3146508.52158476,1237461.53852455
4371707,-29424.1857826606,3037577.69208326,1363553.4936994
3252381,-29424.1857826606,2968947.45074715,312857.735035507
2350012,-29424.1857826606,2900317.20941105,-520881.023628387
4865914,-29424.1857826606,2841001.30613814,2054336.87964452
2191838,203986.919863757,2781685.40286524,-793834.322728994
1827417,203986.919863757,2690192.80617957,-1066762.72604333
4210232,203986.919863757,2598700.20949391,1407544.87064233
13208015,203986.919863757,2609834.97436385,10394193.1057724
138634893,-180471.049634796,2620969.73923379,136194394.310401
6307031,-180471.049634796,2669893.66734636,3817608.38228844
1959709,-180471.049634796,2718817.59545893,-578637.54582413
3469666,-180471.049634796,2786659.22589324,863477.823741559
4147602,-115053.722808274,2854500.85632755,1408154.86648072
5932979,-115053.722808274,2959106.78234256,3088925.94046571
6004871,-115053.722808274,3063712.70835757,3056212.0144507
2542128,-115053.722808274,3262069.45063793,-604887.72782966
4638184,-70827.8533076928,3460426.19291829,1248585.6603894
2765394,-70827.8533076928,3658042.19606644,-821820.342758744
4110418,-70827.8533076928,3855658.19921458,325587.654093114
2463685,-70827.8533076928,3921402.03592264,-1386889.18261495
4964235,-189343.863221396,3987145.8726307,1166432.9905907
5980716,-189343.863221396,3973031.03217793,2197028.83104347
4535355,-189343.863221396,3958916.19172516,765782.671496237
5557046,-189343.863221396,3769738.47252849,1976651.3906929
1428208,34442.7926778751,3580560.75333183,-2186795.5460097
1866988,34442.7926778751,3368504.30229171,-1535959.09496959
7588410,34442.7926778751,3156447.8512516,4397519.35607052
12955451,34442.7926778751,3117382.11427882,9803626.0930433
3006261,53122.1419881,3078316.37730604,-125177.519294142
3388086,53122.1419881,3390214.74323953,-55250.885227629
11339608,53122.1419881,3702113.10917302,7584372.74883888
9888843,53122.1419881,3864713.90869974,5971006.94931216
5061433,-222593.88421986,4027314.70822647,1256712.17599339
7155425,-222593.88421986,4014709.09405147,3363309.79016839
6905567,-222593.88421986,4002103.47987647,3126057.40434339
7366268,-222593.88421986,3852585.53404886,3736276.350171
3511814,-125232.400294294,3703067.58822125,-66021.1879269527
173297972,-125232.400294294,3416131.27593587,170007073.124358
3644391,-125232.400294294,3129194.9636505,640428.436643797
3041495,-125232.400294294,2914291.51550284,252435.884791449
103622683,-31864.4661362589,2699388.06735519,100955159.398781
17158834,-31864.4661362589,2583168.21768672,14607530.2484495
4012246,-31864.4661362589,2466948.36801825,1577162.09811801
6103123,-31864.4661362589,2484180.15057568,3650807.31556058
3346363,-229826.563177173,2501411.93313311,1074777.63004406
1729680,-229826.563177173,2587430.81295399,-627924.249776812
2002129,-229826.563177173,2673449.69277486,-441494.129597685
3127371,-229826.563177173,2757792.90903068,599404.65414649
5343136,112079.173271875,2842136.12528651,2388920.70144162
4849642,112079.173271875,3032235.98151059,1705326.84521754
8077114,112079.173271875,3222335.83773467,4742698.98899346
5503403,112079.173271875,3504880.77479078,1886443.05193734
15266748,319717.898264916,3787425.7118469,11159604.3898882
1346701,319717.898264916,3921731.06851363,-2894747.96677854
2833682,319717.898264916,4056036.42518035,-1542072.32344527
5567422,319717.898264916,4048195.80601765,1199508.29571744
1927480,544162.395665872,4040355.18685494,-2657037.58252081
6333260,544162.395665872,3902976.99195717,1886120.61237695
5554495,544162.395665872,3765598.79705941,1244733.80727472
3500882,544162.395665872,3592284.48038217,-635564.876048041
4284850,844504.513237857,3418970.16370493,21375.3230572138
3155846,844504.513237857,3171638.35960023,-860296.872838087
2903188,844504.513237857,2924306.55549553,-865623.068733389
2367084,844504.513237857,2558109.22655464,-1035529.73979249
14030081,428919.226258144,2191911.89761374,11409249.8761281
1652514,428919.226258144,2020692.22965458,-797097.455912726
11164185,428919.226258144,1849472.56169542,8885793.21204644
2584550,428919.226258144,1724015.61182072,431615.161921136
7262542,483308.391201445,1598558.66194602,5180674.94685254
1778659,483308.391201445,1573278.86629055,-277928.257491991
2938453,483308.391201445,1547999.07063507,907145.538163482
13481561,483308.391201445,1599510.59771279,11398742.0110858
6536699,599013.482655771,1651022.12479051,4286663.39255372
1296218,599013.482655771,1769784.01361122,-1072579.49626699
1577317,599013.482655771,1888545.90243194,-910242.385087712
2859160,599013.482655771,1928175.33582914,331971.181515089
3236911,746734.951130219,1967804.76922634,522371.279643443
18065220,746734.951130219,2005640.73358133,15312844.3152885
3545679,746734.951130219,2043476.69793632,755467.350933463
5144347,746734.951130219,2145829.41935779,2251782.629512
0,663072.58457081,2248182.14077925,-2911254.72535006
287469,663072.58457081,2329765.79602577,-2705369.38059658
1708052,663072.58457081,2411349.45127229,-1366370.0358431
3210814,663072.58457081,2448593.55993481,99147.8554943772
5769459,301253.822941516,2485837.66859734,2982367.50846115
3496658,301253.822941516,2649308.39054039,546095.786518093
2158048,301253.822941516,2812779.11248344,-955984.935424959
1756096,301253.822941516,2894444.20355048,-1439602.026492
1651652,720233.512259966,2976109.29461752,-2044690.80687749
1788238,720233.512259966,2941216.18868665,-1873211.70094661
4104753,720233.512259966,2906323.08275577,478196.40498426
2424249,720233.512259966,2931923.88280002,-1227908.39505998
2092532,588702.707973284,2957524.68284426,-1453695.39081755
1853121,588702.707973284,3011656.43100397,-1747238.13897725
1238226,588702.707973284,3065788.17916368,-2416264.88713696
1313176,588702.707973284,3062795.98076046,-2338322.68873374
3002374,190038.643764324,3059803.78235724,-247468.426121567
1943272,190038.643764324,3067623.23164759,-1314389.87541192
2770349,190038.643764324,3075442.68093795,-495132.324702272
2493114,190038.643764324,3079881.48007383,-776806.123838156
1618870,410975.087492213,3084320.27920971,-1876425.36670193
1313942,410975.087492213,3050627.01333041,-2147660.10082263
1753223,410975.087492213,3016933.74745111,-1674685.83494333
1673014,410975.087492213,2982811.0765325,-1720772.16402472
1438594,325893.417458348,2948688.40561389,-1835987.82307224
7179368,325893.417458348,2955132.05265463,3898342.52988703
2464462,325893.417458348,2961575.69969536,-823007.117153707
1603546,325893.417458348,3040220.88031824,-1762568.29777658
1187134,561536.66294475,3118866.06094111,-2493268.72388586
2132629,561536.66294475,3248203.3960437,-1677111.05898845
1525211,561536.66294475,3377540.73114629,-2413866.39409104
1556387,561536.66294475,3556093.23183819,-2561242.89478294
3228546,562069.717718056,3734645.7325301,-1068169.45024815
3559296,562069.717718056,4018797.35501027,-1021571.07272832
2966589,562069.717718056,4302948.97749043,-1898429.69520849
11454254,562069.717718056,4433026.41014004,6459157.8721419
5538872,-34609.4235279428,4563103.84278965,1010377.58073829
4488778,-34609.4235279428,4592280.82914311,-68893.4056151714
3964607,-34609.4235279428,4621457.81549658,-622241.391968634
28569355,-34609.4235279428,4536230.97022322,24067733.4533047
2880431,306020.282073713,4451004.12494987,-1876593.40702358
5606324,306020.282073713,4321565.73753166,978737.980394628
6115853,306020.282073713,4192127.35011345,1617705.36781284
3791769,306020.282073713,4049520.27913443,-563771.561208145
2954722,940431.273763731,3906913.20815542,-1892622.48191915
5227838,940431.273763731,3747933.93464688,539472.791589384
2953035,940431.273763731,3588954.66113835,-1576350.93490208
3869249,940431.273763731,3455016.07552415,-526198.349287884
3963135,482780.495532098,3321077.48990995,159277.01455795
2117008,482780.495532098,3198637.77858769,-1564410.27411979
2482747,482780.495532098,3076198.06726544,-1076231.56279753
2463912,482780.495532098,2768152.18412172,-787020.679653817
12113329,96435.068334335,2460106.300978,9556787.63068766
14000924,96435.068334335,2401924.82369134,11502564.1079743
10598764,96435.068334335,2343743.34640467,8158585.58526099
45489504,96435.068334335,2356662.31636076,43036406.6153049
1878374,320057.40773175,2369581.28631686,-811264.694048608
1071047,320057.40773175,2423939.26235789,-1672949.67008964
3390638,320057.40773175,2478297.23839891,592283.353869336
1977642,320057.40773175,2560726.35228842,-903141.760020169
2419526,182615.231852386,2643155.46617793,-406244.698030311
3020069,182615.231852386,2742515.46271969,94938.305427921
2382716,182615.231852386,2841875.45926146,-641774.691113847
1369531,182615.231852386,2948315.38527341,-1761399.6171258
2618573,55603.2834369716,3054755.31128537,-491785.59472234
2936308,55603.2834369716,3102249.24331143,-221544.526748404
8819431,55603.2834369716,3149743.1753375,5614084.54122553
1909173,55603.2834369716,3233041.54561922,-1379471.8290562
4186204,85936.6303142919,3316339.91590095,783927.453784754
2503022,85936.6303142919,3405085.19420284,-987999.824517133
1212926,85936.6303142919,3493830.47250473,-2366841.10281902
13746308,85936.6303142919,3536219.37976108,10124151.9899246
4809434,135712.372018859,3578608.28701742,1095113.34096372
3009945,135712.372018859,3521337.14503294,-647104.517051798
7570274,135712.372018859,3464066.00304845,3970495.62493269
5099209,135712.372018859,3351997.87589433,1611498.75208681
2961896,-41856.2241066923,3239929.74874021,-236177.524633519
1812041,-41856.2241066923,3156778.91611964,-1302881.69201295
1480468,-41856.2241066923,3073628.08349907,-1551303.85939237
2199542,-41856.2241066923,3021094.74216544,-779696.518058743
1802689,-9224.12373698314,2968561.4008318,-1156648.27709482
6395980,-9224.12373698314,2980270.67570429,3424933.44803269
3012272,-9224.12373698314,2991979.95057677,29516.1731602103
1638317,-9224.12373698314,3056183.17842698,-1408642.05469
1859387,224036.327601346,3120386.40627719,-1485035.73387854
1356456,224036.327601346,3194376.6739953,-2061957.00159664
1771043,224036.327601346,3268366.9417134,-1721360.26931475
1710420,224036.327601346,3416957.70294094,-1930574.03054229
2595225,364582.175320994,3565548.46416849,-1334905.63948948
3261528,364582.175320994,3754510.39053717,-857564.565858162
3074604,364582.175320994,3943472.31690585,-1233450.49222685
3499686,364582.175320994,4079999.37756283,-944895.552883822
3253549,152721.630866358,4216526.43821981,-1115699.06908616
3410173,152721.630866358,4248178.07237974,-990726.703246101
4788189,152721.630866358,4279829.70653968,355637.662593962
2846298,152721.630866358,4282618.06848705,-1589041.69935341
9011417,-154321.930574476,4285406.43043441,4880332.50014006
3107498,-154321.930574476,4287781.97468967,-1025962.04411519
2001091,-154321.930574476,4290157.51894492,-2134744.58837045
2662136,-154321.930574476,4262430.46968422,-1445972.53910974
3560245,261368.688377427,4234703.42042352,-935827.108800942
5056271,261368.688377427,4192214.07384292,602688.237779657
4254734,261368.688377427,4149724.72726232,-156359.415639744
3106130,261368.688377427,4104399.8207519,-1259638.50912932
7982377,421328.09118695,4059074.91424147,3501973.99457158
2931814,421328.09118695,3904287.86081684,-1393801.95200379
1875001,421328.09118695,3749500.80739221,-2295827.89857916
6716938,421328.09118695,3672464.45394116,2623145.45487189
16612551,243289.020365156,3595428.10049011,12773833.8791447
13135345,243289.020365156,3619331.54327729,9272724.43635755
4451508,243289.020365156,3643234.98606448,564983.99357037
2181508,243289.020365156,3681731.88231349,-1743512.90267864
2663606,305247.786960029,3720228.7785625,-1361870.56552253
1933041,305247.786960029,3726701.96714575,-2098908.75410578
2441094,305247.786960029,3733175.155729,-1597328.94268903
2908954,305247.786960029,3719603.98001943,-1115897.76697946
5223944,875019.070885302,3706032.80430987,642892.124804829
3020590,875019.070885302,3713237.81918942,-1567666.89007473
3814262,875019.070885302,3720442.83406898,-781199.904954282
3385801,875019.070885302,3789482.95046883,-1278701.02135413
2664071,1201559.37736303,3858523.06686868,-2396011.44423171
6921439,1201559.37736303,4059054.72471296,1660824.89792401
2748508,1201559.37736303,4259586.38255723,-2712637.75992026
2755557,1201559.37736303,4507505.20261426,-2953507.57997729
5234521,1062439.67194158,4755424.02267129,-583342.694612868
7721693,1062439.67194158,4990297.74684983,1668955.58120859
5050379,1062439.67194158,5225171.47102837,-1237232.14296994
5786670,1062439.67194158,5297564.30954922,-573333.981490801
5112947,1630753.30806577,5369957.14807008,-1887763.45613585
4199026,1630753.30806577,5288056.40839152,-2719783.7164573
3067223,1630753.30806577,5206155.66871297,-3769685.97677874
