"MarketCap","seasonal","trend","remainder"
25169111.605,129982357.029971,-921945318.19187,817132072.766899
25478401.5,129872484.819186,-894946793.608261,790552710.289075
25501980.5,129739243.226241,-867948269.024652,763711006.298411
25683775,129646966.836376,-845002617.917154,741039426.080778
29270772.69,122993177.629909,-822056966.809656,728334561.869747
35626500,122883441.295875,-795091243.347273,707834302.051398
32570722.5,122750198.745669,-768125519.884889,677946043.63922
31663067.4835,122657741.091365,-751324693.56883,660330019.960966
31360037.5,117262023.780726,-734523867.252771,648621880.972046
31385312.915,117152423.323443,-721544466.73372,635777356.325276
34918088.135,117019179.815976,-708565066.214668,626463974.533692
34341801.0585,116926540.897232,-695254456.955549,612669717.116817
32362666,114586556.701938,-681943847.69643,599719956.994492
33421397.968,114477092.121407,-668584603.67291,587528909.519503
34577648,114343847.656678,-655225359.64939,575459159.992712
34365600,114251027.473495,-641871494.343885,561986066.870391
39960249.75,109293681.733996,-628517629.038381,559184197.054384
41639000,109184353.030217,-614391043.52511,546845690.494893
44082248.49,109051107.608227,-600264458.011839,535295598.893612
42442728,108958106.160604,-585559592.386601,519044214.225997
45023634.67,624919007.373776,-570854726.761363,-9040645.94241273
51436761.75,614200755.258431,-556168440.954952,-6595552.55347991
58097535,614079774.881743,-541482155.14854,-14500084.7332032
56515948.248,613948162.79195,-526894793.770779,-30537420.7731707
58059720,613869937.252024,-512307432.393019,-43502784.8590053
58117680,602466688.491175,-498259446.665715,-46089561.8254604
55665688,602345832.87609,-484211460.938411,-62468683.9376795
57723578.4,602214163.596426,-470860235.472815,-73630349.7236109
56641414.7,602135812.864342,-457509010.007219,-87985388.1571234
55561874.8236,588320563.892156,-444581215.03003,-88177474.0385259
54737775,588199833.038674,-431653420.052842,-101808637.985832
56735651.833,588068106.569138,-419404958.217431,-111927496.518707
58406774.448,587989630.644897,-407156496.38202,-122426359.814877
56764850,574599494.148583,-395717256.260307,-122117387.888277
56570220,574478888.056705,-384278016.138593,-133630651.918112
51322320,574347104.397297,-373727563.737679,-149297220.659618
53648714,574268503.280899,-363177111.336765,-157442677.944134
53462737.5,562986016.777054,-353518002.929324,-156005276.34773
52198312.5,562865535.446779,-343858894.521882,-166808328.424897
52783244.905,562733694.597499,-334621045.182258,-175329404.510242
53319085.75,562654968.288944,-325383195.842633,-183952686.696311
52837110,549040368.667145,-316478377.043241,-179724881.623905
50829460,548920012.098473,-307573558.243849,-190516993.854625
46679667.25,548788142.534137,-299032086.134291,-203076389.149846
47209555.95,548709262.558609,-290490614.024733,-211009092.583877
47353824,533977603.537211,-281732043.544652,-204891735.99256
46084920,533857371.730143,-272973473.064571,-214798978.665572
46541027.5,533725473.450749,-263932152.008547,-223252293.942201
46480235.8,533646439.80825,-254890830.952524,-232275373.055726
51163950,520646786.64305,-245868916.091972,-223613920.551078
50784017,520526679.597584,-236847001.23142,-232895661.366164
49610700,520394752.603133,-228013854.349566,-242770198.253567
49341178.125,520315565.293662,-219180707.467712,-251793679.700951
47956543.5,506361751.225695,-210969600.178088,-247435607.547608
47334675.102,506241768.941833,-202758492.888464,-256148600.95137
48528962.16,506109813.232325,-195568381.544956,-262012469.527369
48160880,506030472.255882,-188378270.201448,-269491322.054434
49244456.4875,492692646.433394,-182533863.091495,-260914326.854399
49907100,492572788.911135,-176689455.981543,-265976232.929593
48706222.5,492440804.486569,-172262154.387827,-271472427.598742
47665904,492361309.843155,-167834852.794112,-276860553.049043
46704000,480446171.603016,-164692151.175873,-269050020.427143
40733848,480326438.84236,-161549449.557634,-278043141.284727
39543032.564,480194425.702737,-159621275.369228,-281030117.769509
39880133.287,480114777.392351,-157693101.180822,-282541542.924529
37635099.45,467934551.272544,-156369975.45306,-273929476.369483
36301388.7425,467814943.273492,-155046849.725299,-276466704.805693
37898166,467682901.418811,-154022916.423971,-275761818.99484
37217219.63,467603099.441453,-152998983.122643,-277386896.68881
38130552,456296770.878208,-152857340.137316,-265308878.740892
41403862.632,456177287.640759,-152715697.151988,-262057727.85677
43736459.921,456045217.071021,-153803365.234094,-258505391.915927
42703596,455965261.426691,-154891033.3162,-258370632.110492
42158154.192,444057330.240436,-157191684.287524,-244707491.760912
43035330,443937971.764591,-159492335.258849,-241410306.505742
42229000,443805872.479795,-162995233.192204,-238581639.287591
41429990,443725763.168494,-166498131.125559,-235797642.042935
42180870.809,432433793.616547,-170774164.913215,-219478757.894332
42253568.604,432314559.902305,-175050198.70087,-215010792.597434
40512466.225,432182431.902452,-179451561.970167,-212218403.707284
41561800,432102168.924179,-183852925.239464,-206687443.684714
42782544,421721260.204385,-188077799.929389,-190860916.274996
42904800,421602151.251746,-192302674.619313,-186394676.632433
43112491.5,421469994.536836,-195869575.424768,-182487927.612068
42556250,421389577.891591,-199436476.230223,-179396851.661369
42170920.545,410501324.354328,-201308110.227402,-167022293.581925
42129308,410382340.163292,-203179744.224582,-165073287.93871
42588901.5,410250154.733325,-203312037.890044,-164349215.34328
42367506.195,410169584.421108,-203444331.555507,-164357746.670602
46260369,400736255.783483,-201503088.926862,-152972797.856622
46592086.32,400617396.354051,-199561846.298216,-154463463.735835
46675162.5,400485182.209026,-195788644.857643,-158021374.851383
46285560,400404458.229838,-192015443.41707,-162103454.812768
46330284,391122932.916876,-186800903.735327,-157991745.181549
46202192.244,391004198.249047,-181586364.053585,-163215641.951462
45642307.43,390871955.388965,-175121876.947783,-170107771.011181
42843438,390791077.742805,-168657389.841982,-179290249.900823
41936544,381723142.315442,-161361716.148023,-178424882.167419
42060720,381604532.409216,-154066042.454064,-185477769.955152
41661165,381472260.834076,-146281473.83827,-193529621.995807
41002995.536,381391229.520945,-138496905.222475,-201891328.76247
40472074.803,373699679.949093,-130567545.253742,-202660059.892351
40983331.3965,373581194.804471,-122638185.285009,-209959678.122962
41036313,373448894.514274,-114884800.063368,-217527781.450906
41991835.168,373367709.534171,-107131414.841726,-224244459.524445
42155599.562,364432254.811477,-99900515.716676,-222376139.532801
41923675.5,364313894.428458,-92669616.5916265,-229720602.336831
43005600,364181565.423203,-86502917.8324246,-234673047.590779
42860119.5,364100226.776129,-80336219.0732227,-240903888.202906
44205398,352550490.109339,-75737267.9825852,-232607824.126754
43628332.5,352432254.487924,-71138316.8919477,-237665605.095976
43315041,352299896.767612,-68072217.605586,-240912638.162026
43125360.275,352218404.453565,-65006118.3192242,-244086925.859341
43287904,341600331.18841,-63031449.7533694,-235280977.43504
43495320,341482220.328598,-61056781.1875146,-236930119.141083
41958240,341349833.893228,-59613344.5165419,-239778249.376686
41994480,341268187.91221,-58169907.8455693,-241103800.066641
42904400,332761915.815932,-56837528.6327307,-233019987.183201
42887732.415,332643929.717723,-55505149.419892,-234251047.882831
43674849,332511514.567296,-53882287.7098715,-234954377.857425
43395891.264,332429714.919307,-52259425.9998509,-236774397.655456
44178490,323487037.415954,-50108911.588642,-229199635.827312
43802661.6265,323369176.079348,-47958397.1774331,-231608117.275415
43801590,323236732.213864,-45093243.6422295,-234341898.571635
44207273.382,323154778.898902,-42228090.1070258,-236719415.409877
45613210.34,315718374.263589,-38581610.0334052,-231523553.890183
45757635,315600637.688586,-34935129.9597845,-234907872.728802
45621372.5,315468165.108045,-30046579.0302623,-239800213.577783
48397168,315386058.126112,-25158028.1007401,-241830862.025372
47100645.735,309378582.580984,-19900775.1156259,-242377161.730358
46160687.6355,309260970.767585,-14643522.1305118,-248456761.001573
46033520,309128469.471986,-8729398.35414429,-254365551.117842
45715020,309046208.823081,-2815274.57777681,-260515914.245304
45932096,301286173.845869,52916507.780607,-308270585.626476
45584944.2,301168686.794074,108648290.138991,-364232032.733064
45450940.88,301036156.783417,160212365.590415,-415797581.493832
44611568.64,300953742.467541,211776441.041839,-468118614.86938
44490250,291555815.684601,263294667.138795,-510360232.823395
44535000,291438453.394408,314812893.23575,-561716346.630158
46168339.83,291305894.668695,391252769.882836,-636390324.721531
46256832,291223326.685846,467692646.529922,-712659141.215769
45993362.5,281248650.498181,487704279.23137,-722959567.229551
46029063.225,281131412.969592,507715911.932818,-742818261.67741
45621517.85,280998825.528821,520941188.615904,-756318496.294726
45626604.79,280916103.879001,534166465.298991,-769455964.387992
45721500,271691306.568752,536194218.824409,-762164025.393161
45728234.788,271574193.801767,538221972.349827,-764067931.363594
46024550,271441577.645939,536115690.09365,-761532717.739588
45219241.214,271358702.329147,534009407.837473,-760148868.95262
44967000,262414519.896559,529683119.129377,-747130639.025936
44989920,262297531.891177,525356830.421282,-742664442.312459
45360007.4,262164887.020291,518861737.316525,-735666616.936816
45879733,262081858.036527,512366644.211768,-728568769.248296
45908056.614,252556329.818393,504188504.58457,-710836777.788963
46339889.4,252439466.574614,496010364.957371,-702109942.131985
46336212,252306792.988671,486268843.655336,-692239424.644007
46490363.527,252223610.337936,476527322.353301,-682260569.164237
46591020,245808438.860986,465477375.900761,-664694794.761747
46602376.5,245691705.80653,454427429.448222,-653516758.754752
46383360,245559003.50553,442642673.207474,-641818316.713004
46776948,245475667.187823,430857916.966726,-629556636.154549
47468594.42,238732386.818179,418815200.084618,-610078992.482797
46750927.5,238615783.953047,406772483.202509,-598637339.655556
46776605.4,238483052.936989,395039255.503717,-586745703.040707
46809734.4,238399562.952311,383306027.804926,-574895856.357237
46954452,231944981.644887,372301560.740234,-557292090.38512
46979431.785,231828508.969078,361297093.675542,-546146170.85962
47134406.25,231695749.237963,351194031.78014,-535755374.768103
47331762,231612105.586313,341090969.884739,-525371313.471051
48101134.5,226362887.62782,332150406.054763,-510412159.182584
48224456.85,226246545.141336,323209842.224788,-501231930.516124
48135049.613,226113756.695163,316254404.86934,-494233111.951504
48301442.1,226029959.441869,309298967.513893,-487027484.855762
50365700,219294616.691966,304232807.643168,-473161724.335134
50137199.5,219178404.394805,299166647.772443,-468207852.667248
50712817.35,219045587.233575,296121655.470517,-464454425.354092
51956253,218961636.378638,293076663.168591,-460082046.547229
52370938.121,214310279.345209,291451613.611917,-453390954.836126
51683768,214194197.237372,289826564.055243,-452336993.292614
51040876.345,214061351.361084,289306205.496696,-452326680.51278
52503270,213977246.904503,288785846.938148,-450259823.842652
54946432,210677337.998844,289123221.448308,-444854127.447151
54897675,210561386.080329,289460595.958467,-445124307.038796
56930384.25,210428511.488985,290490373.064231,-443988500.303215
60990927.55,210344253.430761,291520150.169994,-440873476.050755
60406325.494,205694569.106457,293020335.700519,-438308579.312976
59872544.46,205578747.377266,294520521.231043,-440226724.14831
60544348.097,205445844.070865,295298828.522089,-440200324.495953
61674334.7565,205361432.410997,296077135.813134,-439764233.467631
63107060,201345031.659758,295280919.911268,-433518891.571026
63151470.75,201229340.119891,294484704.009402,-432562573.379293
61821503.272,201096427.877585,292498142.042237,-431773066.647822
61318087.9,201011842.836921,290511580.075073,-430205335.011994
60051019.3975,198437429.185532,287491982.991196,-425878392.779228
60111887.21,198321867.834988,284472385.90732,-422682366.532308
61135420.4125,198188946.656778,280928418.789165,-417981945.033443
62238162.525,198104188.235317,277384451.67101,-413250477.381327
62219749,193553838.272764,273782459.045304,-405116548.318067
62556793.8,193438407.111544,270180466.419597,-401062079.731141
62612329,193305476.99743,266421337.140573,-397114485.138002
63190462.5,193220545.195172,262662207.861548,-392692290.55672
63379932,190698622.020506,258680172.190152,-385998862.210659
61417712.5,190583321.04861,254698136.518756,-383863745.067366
63526972,190450381.998592,250882832.721746,-377806242.720338
63245279.2125,190365276.815537,247067528.924736,-374187526.527773
63448312.5,191267710.085468,243802408.465209,-371621806.050677
64629181.5,191152539.302895,240537288.005681,-367060645.808576
64930667.2,191019591.316973,238079346.185679,-364168270.302652
68214906.75,190934312.753121,235621404.365677,-358340810.368798
68434235.7,191335262.234519,234104633.656183,-357005660.190702
69083598,191220221.641269,232587862.946689,-354724486.587958
74621030,191087264.719443,232337682.198124,-348803916.917567
72684419.5665,191001812.774794,232087501.449559,-350404894.657854
72361953.462,191172786.917463,232602139.753772,-351412973.209235
78488773.2,191057876.513537,233116778.057985,-345685881.371523
89935306.5,190924910.655807,234080833.163771,-335070437.319578
89143780.756,190839285.330362,235044888.269557,-336740392.843918
88033272.0105,192521775.723154,236379798.099716,-340868301.812371
87704874.675,192406995.508552,237714707.929876,-342416828.763428
92208200,192274020.714918,239017715.01581,-339083535.730727
85616550,192188222.008676,240320722.101744,-346892394.11042
87588140,192564650.434516,241846944.170782,-346823454.605299
85375360,192450000.409238,243373166.23982,-350447806.649058
83632283.276,192317016.679699,245431616.796937,-354116350.200635
84951390,192231044.59266,247490067.354053,-354769721.946713
85503825,192350495.036646,250145253.039935,-356991923.076581
85388660,192235975.200691,252800438.725817,-359647753.926508
85061063.25,192102982.535248,257160706.063615,-364202625.348863
87643275,192016837.067413,261520973.401413,-365894535.468826
90483816,194047632.595692,268212699.782001,-371776516.377693
91509588,193933242.94906,274904426.16259,-377328081.11165
94079020,193800241.347713,282912438.838701,-382633660.186414
106835545.74,193713922.499081,290920451.514812,-377798828.273893
108661365,197862919.044443,301042416.684794,-390243970.729237
107654894.77,197748659.587135,311164381.854777,-401258146.671911
108737437.492,197615649.049884,321717881.398333,-410596092.956216
106401312,197529156.820455,332271380.941889,-423399225.762343
107556148.537,201522423.57285,342995784.846017,-436962059.881867
115851000,201408294.304865,353720188.750145,-439277483.05501
112084420,201275274.83171,364465041.235363,-453655896.067073
112155558.858,201188609.221485,375209893.720581,-464242944.084066
113871082,206163631.161431,383864566.017231,-476157115.178662
114978064.635,206049632.08277,392519238.31388,-483590805.761651
118069273.102,205916603.673711,406941939.218952,-494789269.790663
122938910.5,205829764.682689,421364640.124024,-504255494.306713
134409719.912,212203856.878739,429361091.124594,-507155228.091332
149657200,212089987.989401,437357542.125163,-499790330.114564
148410965.556,211956950.644438,444878408.248285,-508424393.336723
116799600,211869938.272619,452399274.371406,-547469612.644025
102298875,214606214.132701,460677030.264784,-572984369.397486
100443442.482,214492475.432687,468954786.158163,-583003819.10885
100129905,214359429.15182,473059364.596698,-587288888.748518
100116875,214272243.399204,477163943.035233,-591319311.434438
100196825,217643191.435774,482632137.062361,-600078503.498135
100263962.5,217529582.925083,488100331.089489,-605365951.514572
103968185.134,217396527.708312,493640936.059497,-607069278.633809
119046817.019,217309168.574899,499181541.029506,-597443892.585405
111594591.92,222274795.315541,503730409.02035,-614410612.415891
110013720.861,222161316.994174,508279277.011194,-620426873.144368
107421026.6,222028252.841499,511779679.358946,-626386905.600445
106505519.305,221940720.327289,515280081.706699,-630715282.728988
102502582,228828242.238432,518740458.220956,-645066118.459388
100317904.052,228714894.106388,522200834.735213,-650597824.789601
103464375,228581821.017809,526848779.568799,-651966225.586608
104452513.01,228494115.122802,531496724.402384,-655538326.515187
104404553.552,234512206.325432,537197701.772035,-667305354.545467
110342286.5,234398988.382712,542898679.141686,-666955381.024398
111624794.5,234265906.358229,549020980.636692,-671662092.494921
110912300.5,234178027.082426,555143282.131698,-678409008.714124
110333454.896,238361077.96333,561512515.51542,-689540138.58275
110256330.3,238247990.209934,567881748.899141,-695873408.809075
111008758.368,238114899.249546,574397482.863354,-701503623.7449
112922496.765,238026846.592946,580913216.827566,-706017566.655513
113204608.9,242694387.361215,587759604.481616,-717249382.94283
116785600,242581429.797142,594605992.135665,-720401821.932807
117356983.65,242448329.90085,602167975.865705,-727259322.116556
119346661.5,242360103.863454,609729959.595746,-732743401.959199
119178200.625,246789652.643678,617530823.045482,-745142275.06416
120549390,246676825.268929,625331686.495219,-751459121.764148
125824471.5,246543716.436733,632761584.693556,-753480829.630289
126682643.43,246455317.01854,640191482.891893,-759964156.480432
125620280.436,250955335.572121,647060940.752342,-772395995.888463
124460997.425,250842638.386696,653930398.612791,-780312039.574486
122868066.53,250709520.618596,660071094.332602,-787912548.421198
123204030.4,250620947.819606,666211790.052413,-793628707.472019
122596015.795,252633041.031157,671661582.149098,-801698607.385255
123194188,252520474.035055,677111374.245783,-806437660.280838
125089055,252387347.331051,682197291.732354,-809495584.063405
125030467.8,252298601.151264,687283209.218926,-814551342.57019
125597566.5,250140323.016434,691975752.357844,-816518508.874278
125541438.116,250027886.209655,696668295.496762,-821154743.590417
125694278.85,249894750.569747,700289341.365896,-824489813.085644
129800132,249805831.009163,703910387.235031,-823916086.244194
130089686.545,248709573.09347,705366203.845821,-823986090.394292
132093453.375,248597266.476015,706822020.456612,-823325833.557627
131173669.5,248464121.900203,705675601.928493,-822966054.328696
130356333.949,248375028.958823,704529183.400375,-822547878.410198
128795532.8,248896668.945872,700525210.886526,-820626347.032398
122253224,248784492.51774,696521238.372677,-823052506.890417
125075242.5,248651339.006024,690137640.862097,-813713737.368121
123140250,248562072.683847,683754043.351516,-809175866.035363
123629761,248250900.533457,675579701.109802,-800200840.643259
123315817.5,248138854.294649,667405358.868088,-792228395.662737
123272474.75,248005691.847028,657816795.624769,-782550012.721798
121963800,247916252.144055,648228232.38145,-774180684.525505
122363145,244682240.754739,637281925.873684,-759601021.628422
122047409,244570330.392682,626335619.365917,-748858540.758599
122131938.5,244437159.009158,614232032.021439,-736537252.530597
121918840.122,244347545.925387,602128444.676962,-724557150.480349
122085538.95,238986755.636358,589229434.114471,-706130650.800829
120973687.5,238874981.151053,576330423.55198,-694231717.203033
120520711.725,238741800.831625,562336325.539975,-680557414.6466
120756659.5,238652014.367057,548342227.52797,-666237582.395028
122781600,234086545.055674,533058711.192301,-644363656.247975
121032072,233974906.447121,517775194.856631,-630718029.303751
119986515,233841717.191788,501652544.063562,-615507746.25535
113824274.454,233751757.346424,485529893.270493,-605457376.162917
111243789.764,227020896.651914,467826715.432737,-583603822.320651
108984859,226909393.920111,450123537.594982,-568048072.515093
112563810,226776195.728875,429907252.417553,-544119638.146427
111616662.5,226686062.597714,409690967.240123,-524760367.337837
114677388,218796351.874764,391661794.648075,-495780758.522839
116184415.05,218684985.019713,373632622.056027,-476133192.02574
115554818.918,218551777.892572,359733984.938755,-462730943.913327
109352715.89,218461471.475614,345835347.821482,-454944103.407096
110253378,209029183.131122,334203637.823055,-432979442.954177
112607900,208917952.152823,322571927.824628,-418881979.97745
112578331.866,208784736.089778,307586298.550367,-403792702.774145
116037120.77,208694256.387023,292600669.276105,-385257804.893129
114904882.125,200208362.629646,193057359.233792,-278360839.738438
114696270,200097267.528098,93514049.1914786,-178915046.719577
113633767.31,199964042.529149,1995731.67816594,-88326006.8973153
113498688.4,199873389.540598,-89522585.8351467,3147884.69454905
116078027,192841063.233478,-98007260.000324,21244223.7668456
115624189.05,192730104.008682,-106491934.165501,29386019.2068196
114882982.5,192596870.073829,-110486435.568002,32772547.9941728
115623943.3,192506043.79948,-114480936.970502,37598836.4710217
122843900,184606620.234245,-120398949.990505,58636229.7562602
122927090,184495796.886199,-126316963.010508,64748256.1243085
123354516,184362561.994085,-219727730.566815,158719684.57273
123093261.367,184271554.455297,-313138498.123123,251960205.034826
123604864,175360914.797582,-412877306.579603,361121255.782021
123110983.2,175250227.326289,-512616115.036084,460476870.909795
128383102,175116991.476913,-526747354.001223,480013464.52431
130041417,175025802.673685,-540878592.966363,495894207.292677
129941076,167741475.673674,-546529448.289867,508729048.616194
132010830,167630924.079131,-552180303.613372,516560209.534241
132650977.5,167497687.272494,-616146598.161631,581299888.389137
131472173.074,167406317.204827,-680112892.709891,644178748.579064
130281273.738,160213553.643317,-723514792.598358,693582512.693041
132348085.35,160103137.925526,-766916692.486826,739161639.911299
132924618.75,159969900.161628,-839418766.608437,812373485.196809
133372357.388,159878348.829521,-911920840.730048,885414849.288527
133338442,151787872.998102,-911026691.280116,892577260.282014
133375577.794,151677593.157062,-910132541.830183,891830526.467121
136438412.681,151544354.435902,-905678603.834777,890572662.079875
142089862.5,151452621.839356,-901224665.839372,891861906.500016
144125953,144775073.234047,-894853968.22155,894204847.987502
144075708,144664929.269759,-888483270.603727,887894049.333968
142752298.75,144531689.591338,-879760363.765716,877980972.924379
142585566.75,144439775.730352,-871037456.927706,869183247.947354
142844438.75,135786643.303187,-860679267.952482,867737063.399295
143842560.543,135676635.215651,-850321078.977259,858487004.304608
143886549.511,135543394.579968,-835782137.810061,844125292.741094
145620234.25,135451299.454542,-821243196.642864,831412131.438322
146725322.801,129982357.029971,-797400226.084761,814143191.85579
145404477.465,129872484.819186,-773557255.526658,789089248.172472
144317034.636,129739243.226241,-751526778.431693,766104569.841452
142590847.3,129646966.836376,-729496301.336729,742440181.800352
141587233,122993177.629909,-702692472.785303,721286528.155394
141635134.425,122883441.295875,-675888644.233876,694640337.363001
145065333,122750198.745669,-657948506.595733,680263640.850064
144340054.25,122657741.091365,-640008368.957589,661690682.116225
143780629.402,117262023.780726,-625392034.916952,651910640.538227
142721448.924,117152423.323443,-610775700.876315,636344726.476872
142388761.25,117019179.815976,-598220088.763496,623589670.19752
142430120,116926540.897232,-585664476.650677,611168055.753445
141937227.48,114586556.701938,-573044488.768239,600395159.546301
142744620.75,114477092.121407,-560424500.885801,588692029.514394
144711121.088,114343847.656678,-548256418.186301,578623691.617622
144970008.25,114251027.473495,-536088335.486801,566807316.263306
143963578.57,109293681.733996,-524084745.644494,558754642.480498
144233048.25,109184353.030217,-512081155.802187,547129851.021971
143980866.275,109051107.608227,-499983360.82728,534913119.494053
142323745,108958106.160604,-487885565.852372,521251204.691769
143057356.2,624919007.373776,-475363780.230876,-6497870.94290024
143379674.982,614200755.258431,-462841994.609379,-7979085.66705251
144048093.9,614079774.881743,-449330198.543014,-20701482.4387289
143904635.39,613948162.79195,-435818402.476649,-34225124.9253009
144014430.25,613869937.252024,-421436873.096653,-48418633.9053717
147203062.5,602466688.491175,-407055343.716656,-48208282.2745194
147781535.058,602345832.87609,-392418447.686561,-62145850.1315295
152518740,602214163.596426,-377781551.656465,-71913871.9399602
152348875.962,602135812.864342,-363207574.424233,-86579362.4781089
152924255.933,588320563.892156,-348633597.192001,-86762710.767155
152592905.04,588199833.038674,-334003490.674604,-101603437.32407
152490195,588068106.569138,-319373384.157207,-116204527.411931
154444852.507,587989630.644897,-304923782.361223,-128620995.776675
156730161.1,574599494.148583,-290474180.565238,-127395152.483345
164257085.25,574478888.056705,-275806893.156532,-134414909.650173
170657458.5,574347104.397297,-261139605.747826,-142550040.149471
169197726.06,574268503.280899,-246424404.217822,-158646373.003077
169751678.25,562986016.777054,-231709202.687818,-161525135.839236
181458043.5,562865535.446779,-217740497.260961,-163666994.685818
188033142.25,562733694.597499,-203771791.834104,-170928760.513396
188080306.312,562654968.288944,-189980079.840471,-184594582.136473
205271964.782,549040368.667145,-176188367.846837,-167580036.038308
201538010.44,548920012.098473,-163083353.212537,-184298648.445937
188597440.003,548788142.534137,-149978338.578236,-210212363.952901
192741192.921,548709262.558609,-136765779.671809,-219202289.9658
197628097.5,533977603.537211,-123553220.765383,-212796285.271829
212168880,533857371.730143,-110954581.780872,-210733909.949271
211168732.5,533725473.450749,-98355942.7963614,-224200798.154387
229814784.25,533646439.80825,-86045590.7650639,-217786064.793186
228502140,520646786.64305,-73735238.7337665,-218409407.909283
226441507.5,520526679.597584,-62042226.5993426,-232042945.498242
222019446,520394752.603133,-50349214.4649187,-248026092.138214
226084367.5,520315565.293662,-39150794.5228315,-255080403.270831
223381273.5,506361751.225695,-27952374.5807443,-255028103.144951
229307424.15,506241768.941833,-16489290.7556111,-260445054.036222
238161230,506109813.232325,-5026206.93047787,-262922376.301847
238245400,506030472.255882,7243701.78527303,-275028774.041155
254997457.218,492692646.433394,19513610.5010239,-257208799.716418
254175531.83,492572788.911135,31800936.8479171,-270198193.929052
260524441.363,492440804.486569,44088263.1948102,-276004626.318379
277569635.368,492361309.843155,54689097.4989545,-269480771.97411
281226739.75,480446171.603016,65289931.8030988,-264509363.656115
285978776.499,480326438.84236,74474719.6398567,-268822381.983217
291142825.855,480194425.702737,83659507.4766145,-272711107.324351
292037544.938,480114777.392351,91825719.3452233,-279902951.799574
276386540.655,467934551.272544,99991931.213832,-291539941.831376
289525221.094,467814943.273492,106537716.504511,-284827438.684003
310961401.74,467682901.418811,113083501.79519,-269805001.474001
322132443.859,467603099.441453,118054236.346852,-263524891.929306
322147492.233,456296770.878208,123024970.898515,-257174249.543722
334172684.3,456177287.640759,127541387.553235,-249545990.893994
316761071.633,456045217.071021,132057804.207956,-271341949.645976
327896100.937,455965261.426691,135252272.142282,-263321432.631974
327526689.523,444057330.240436,138446740.076609,-254977380.794045
337705984.8,443937971.764591,141229772.750917,-247461759.715508
340278648.658,443805872.479795,144012805.425225,-247540029.24702
363158533.406,443725763.168494,149033720.686579,-229600950.449073
378234362.555,432433793.616547,154054635.947934,-208254067.009481
370801863.6,432314559.902305,164905771.089292,-226418467.391597
370055664.643,432182431.902452,175756906.23065,-237883673.490102
394631048.75,432102168.924179,185829955.273651,-223301075.447829
434841407,421721260.204385,195903004.316651,-182782857.521036
516050687.5,421602151.251746,208532652.042442,-114084115.794188
461811834.598,421469994.536836,221162299.768234,-180820459.707069
467264591.5,421389577.891591,229906840.665459,-184031827.05705
500413490.286,410501324.354328,238651381.562684,-148739215.631011
505945575,410382340.163292,245137724.727042,-149574489.890334
519656182.44,410250154.733325,251624067.891401,-142218040.184725
490159579.137,410169584.421108,256574244.402177,-176584249.686285
509745491.08,400736255.783483,261524420.912953,-152515185.616437
515147644.871,400617396.354051,264553748.185161,-150023499.668212
515066888.794,400485182.209026,267583075.457368,-153001368.872393
513747505.25,400404458.229838,269597453.408883,-156254406.388721
517607733.665,391122932.916876,271611831.360398,-145127030.612274
520091411.25,391004198.249047,273994308.952682,-144907095.95173
630724760,390871955.388965,276376786.544967,-36523981.9339314
692714184.19,390791077.742805,279054739.930519,22868366.516676
806634000,381723142.315442,281732693.316071,143178164.368487
781897187.5,381604532.409216,435169800.413102,-34877145.322318
689275125,381472260.834076,588606907.510132,-280804043.344209
767335630,381391229.520945,732097268.882357,-346152868.403302
809051214.606,373699679.949093,875587630.254581,-440236095.597674
854380800,373581194.804471,875794576.001601,-394994970.806072
974055075,373448894.514274,876001521.748622,-275395341.262895
1025609049.19,373367709.534171,876318090.046567,-224076750.390738
976502263.75,364432254.811477,876634658.344512,-264564649.405989
998263065.301,364313894.428458,876711323.219661,-242762152.347118
1015081234.74,364181565.423203,876787988.094809,-225888318.778012
1125488152.79,364100226.776129,877044605.306605,-115656679.292733
1194254982.75,352550490.109339,877301222.5184,-35596729.8777397
1525041868.75,352432254.487924,878505646.231127,294103968.030949
1450949397.95,352299896.767612,879710069.943854,218939431.238534
1581185255,352218404.453565,985130298.599306,243836551.947129
1567463462.68,341600331.18841,1090550527.25476,135312604.236833
1761733096.31,341482220.328598,1175905545.92047,244345330.060934
2025508800,341349833.893228,1261260564.58618,422898401.520593
2620841076,341268187.91221,1261260564.58618,1018312323.50161
2181366000,332761915.815932,1261260564.58618,587343519.597889
1360014540.68,332643929.717723,1254418381.3812,-227047770.418919
843312707.4,332511514.567296,1247576198.17621,-736775005.343508
1207719189.71,332429714.919307,1212131579.09778,-336842104.307085
1004046225,323487037.415954,1176686960.01934,-496127772.435298
1004410225,323369176.079348,1146033198.03104,-464992149.110392
1004826550,323236732.213864,1115379436.04274,-433789618.256608
945556749.538,323154778.898902,1109326080.26507,-486924109.62597
1066353950,315718374.263589,1103272724.48739,-352637148.75098
1322210698.5,315600637.688586,1110270475.47671,-103660414.665296
1369526213,315468165.108045,1117268226.46603,-63210178.5740722
1382675000,315386058.126112,1201317268.81125,-134028326.937358
1366749056.75,309378582.580984,1285366311.15647,-227995836.98745
1506338312.73,309260970.767585,1336816506.87745,-139739164.915038
1696508264.02,309128469.471986,1388266702.59844,-886908.050426006
1674073468.78,309046208.823081,1445018785.0412,-79991525.0842819
1502740452.08,301286173.845869,1501770867.48396,-300316589.249831
1419014510.86,301168686.794074,1511766769.21485,-393920945.148927
1508159586.85,301036156.783417,1521762670.94575,-314639240.879163
